,dates,aus0135-0000,aus0135-0001,aus0135-0002,aus0135-0003,aus0135-0004,aus0135-0005,aus0135-0006,aus0135-0007,aus0135-0008,aus0135-0009,aus0135-0010,aus0135-0011,aus0135-0012,aus0135-0013,aus0135-0014,aus0135-0015,aus0135-0016,aus0135-0017,aus0135-0018,aus0135-0019,aus0135-0020,aus0135-0021,aus0135-0022,aus0135-0023,aus0135-0024,aus0135-0025,aus0135-0026,aus0135-0027,aus0135-0028,aus0135-0029,aus0135-0030
0,1987-05-22 23:07:20+00:00,189.33773540615323,164.34461228313913,159.76303553920283,163.25834651718534,180.32360223523895,161.67379377957533,161.88158998071873,157.9939729994679,166.00006797237108,145.60555056433506,142.42539779149422,135.30823298319112,151.25024435363898,154.5236481935141,153.6706137739917,157.82252584580428,169.14657221200127,164.85542300830642,154.97534560484817,141.4543493454186,149.06214197547607,150.70400509569419,169.03460625661512,165.4112445196278,163.25396096178403,156.3912753476615,144.35717558521014,169.13849152835252,185.08479350982725,199.47608050926115,185.86600493372978
1,1987-09-11 23:10:05+00:00,192.28147824852877,175.59530353322688,169.80093741661742,169.55947766869394,181.30300713063775,170.22788132432484,168.1752459311516,168.46184223336056,176.07888942931146,158.08109745409288,143.4017660312619,146.59612315381463,158.37362785667588,162.51834142850888,171.07065485866664,186.00943880500412,180.0260853361507,175.41645467400718,170.0289795081253,167.83661122027976,167.7053942356514,173.83613938274834,178.81298336603032,171.54143827852096,167.91081568111554,166.97350203225648,165.09253407944203,166.04526632210334,184.60601174315548,208.92936527111317,203.8764007081166
2,1987-09-27 23:10:27+00:00,205.66360159496458,194.30006650758702,180.58021147786909,182.1857571675328,188.4022741262038,182.95257121678205,176.55386896237863,178.0722600089046,192.8107537754992,172.15453355069556,162.6506584005408,158.88706137609284,172.52530341566663,180.6705821741717,188.4738245429771,202.50318274386078,200.13255117634966,186.03326007478876,185.73557102459793,179.99150524550262,181.09710060893002,182.4207117553968,195.99368280288084,179.5164408043309,173.5707185326306,174.86891290039625,175.58645818823874,172.6453411551372,198.78646488717234,210.48831905751632,194.82908938414033
3,1987-10-06 23:04:27+00:00,,178.85290562997432,172.63603347080274,173.68417495439616,183.55359381946624,177.2960828611315,171.48691551935934,167.92033914997236,179.0794739248355,147.1647266586092,135.82375743928517,149.7150132113487,170.6437452847234,170.579480531385,179.68520351906687,188.30506205887426,189.77059244390173,178.35493445195345,173.84111359864747,169.4902400392583,168.48732974315453,169.55076133756234,185.98510121137133,167.2866256332086,161.7240322173598,161.97516745351857,167.11939564676064,174.72399803851067,191.9487967479198,212.28353662556015,197.2268853822506
4,1987-10-22 23:04:43+00:00,224.4545841588516,181.254733932774,175.16867567755838,173.2528087082763,178.9800660688175,169.2002278221655,169.80640168452868,167.59170001151006,181.27002893237957,150.94547439196245,140.5365383630317,146.74986038128864,161.84221465572236,167.9143160849427,179.34962113983664,183.4064425428151,182.82771723069195,166.37857023931107,166.15787350062087,161.34904526984394,162.74739572933086,162.04412615081122,176.4915372031416,165.83928328912407,154.41754285137299,151.70755124952535,158.7891552650764,164.36215098593914,182.90838067923818,198.92766594019452,194.48501649120362
5,1987-12-16 23:11:53+00:00,,182.6718572912721,174.66157427132632,180.23436773448577,177.31003725323333,170.49404301173251,177.49306982993002,,,,,170.18026968672956,183.15165784477878,170.58209433366102,176.54157879028037,182.36035213135625,180.0181503217711,166.25573423775649,159.70347966483118,154.54397962649278,156.52429827798494,163.06335635841054,179.07263214813818,164.1459907947487,165.9225198874795,158.62228824835958,160.07722199497906,176.71700847048382,186.084938973675,198.635879043209,186.20847690269784
6,1988-02-18 23:12:59+00:00,,172.12518126371842,153.45123425121398,169.368826991122,178.05082513636447,176.12255320738493,161.19425791328175,162.00113710599376,171.74317035915007,151.51158273112222,153.91474339458634,155.80105457228024,157.07798812661943,168.7446262254162,176.49196956839702,186.48699162109625,177.1703340003858,169.45208282472075,170.68625301888832,160.64605204110146,160.45452410444213,166.71376895433045,174.61182743089134,165.02987982931168,162.30592892268183,155.96076842794074,151.01083831269472,163.70517072145648,183.50136836662844,206.42240024807174,193.79388467989267
7,1988-04-15 23:07:14+00:00,205.59774494205735,155.03920984370012,143.3163316488453,163.93543923319524,176.98839014205493,166.77027611219935,142.2144020960109,148.53389405656102,158.61925673746256,133.56767733866346,128.8656025661024,134.45551287092397,141.2817152033338,144.14799997161887,165.15687685862483,176.41604635053974,168.5871603027727,163.32297954381772,158.0683077707346,154.66337985515926,160.16990044740555,163.75127488563578,176.88593671744525,163.00456060715015,150.74225457350076,154.13516003917672,155.65692529331568,158.0729463545395,179.5475927488875,205.5948170910919,173.44711768137694
8,1988-04-22 23:13:28+00:00,189.78407307117732,164.20996595813594,138.54179112310192,158.33762860863732,175.6637140109618,167.53138284800576,136.40038848204895,154.6429888758911,167.90040599699938,138.6039552869407,133.42018391887927,125.0947681687119,131.85520951449908,143.14265698447605,159.60422180674988,171.81558640477942,174.2542929351618,153.14710639754307,154.16570438251944,147.99728400441055,160.16892158590133,159.45771799498146,174.25414695435003,159.6745156951581,145.0302528187527,152.1306863810369,154.8857252118605,158.32244880779746,184.1201110879595,218.9405960437252,184.9635826466578
9,1988-05-08 23:13:38+00:00,185.2971836017675,161.12184441544275,142.78089010354455,149.26485450574444,169.79685174646795,150.32685551806708,139.9421101667437,156.0217654680973,150.164190050687,136.5472192834683,127.47418635985764,108.46506131553363,124.8188262860686,138.8204900488122,149.43586200445063,170.35557142309887,170.7971471568755,156.14799867794713,142.64517016097815,148.93604402860726,151.05481240385814,158.64271599917862,179.8046665209581,164.7845466093855,144.13051710910668,145.74534671963292,143.5955124886947,158.8949732981846,180.0020146236049,197.76906604553193,186.70949720889902
