,dates,aus0355-0000,aus0355-0001
0,1987-05-22 23:08:56+00:00,199.90924560205292,220.92809792402508
1,1987-05-29 23:15:17+00:00,201.7023290357683,231.93771443822445
2,1987-09-27 23:12:03+00:00,209.9295374079482,218.56722430113143
3,1987-10-04 23:18:22+00:00,207.92392633336874,202.72881022163537
4,1987-10-13 23:12:21+00:00,210.08956716958838,211.53090338057493
5,1987-10-29 23:12:37+00:00,222.82924291167072,214.71411090384396
6,1988-02-25 23:20:50+00:00,210.8514554597126,206.3596174135002
7,1988-03-05 23:14:45+00:00,218.7802750112595,218.563219853583
8,1988-03-12 23:21:00+00:00,207.80198279341246,202.14517707730892
9,1988-04-06 23:14:59+00:00,219.2771220739072,216.07893514249238
10,1988-04-13 23:21:11+00:00,213.86251131492153,219.02722275214606
11,1988-04-22 23:15:04+00:00,209.61303701436194,217.94602437330258
12,1988-05-08 23:15:14+00:00,212.95413968174014,213.94301639273365
13,1988-05-31 23:21:35+00:00,198.03925736641244,230.14026826104254
14,1988-06-09 23:15:27+00:00,188.82938549849533,215.28123101794765
15,1988-07-27 23:15:38+00:00,197.33303333597226,212.0377768217837
16,1988-08-03 23:21:49+00:00,210.7617717681287,223.4278843513235
17,1988-08-12 23:15:37+00:00,207.64703837422002,217.81487979364448
18,1988-09-04 23:21:53+00:00,202.1393883620876,210.79399770078982
19,1988-09-13 23:15:40+00:00,207.87560106505057,206.47174087219727
20,1988-09-29 23:15:32+00:00,213.21618776922335,209.33201063855043
21,1988-10-06 23:21:44+00:00,204.04321469844766,203.47072159901253
22,1988-11-07 23:21:41+00:00,207.71911474250004,204.13302390613833
23,1989-01-03 23:15:14+00:00,212.75393153803392,214.2443472279068
24,1989-01-26 23:21:03+00:00,227.56369926882618,233.7010561372301
25,1989-02-20 23:14:50+00:00,208.2459305081066,204.27037600144868
26,1989-03-24 23:13:50+00:00,219.78673734684156,220.10342764532658
27,1989-04-25 23:13:45+00:00,206.66522596973226,214.0615762126336
28,1989-05-18 23:19:31+00:00,213.36046019965022,229.99745172609792
29,1989-06-12 23:12:53+00:00,192.34341758585424,221.26066557661497
30,1989-06-28 23:12:37+00:00,213.44062401256983,224.1784819350743
31,1989-07-21 23:18:19+00:00,199.2746893865584,212.88270028639533
32,1989-07-30 23:11:59+00:00,191.21854666499144,219.41693561296165
33,1989-08-15 23:11:35+00:00,207.14411412636687,217.69166511931513
34,1989-08-22 23:17:39+00:00,193.92545818838136,197.95171909009358
35,1989-08-31 23:11:17+00:00,200.2779431008574,198.0955937420659
36,1989-09-07 23:17:16+00:00,210.38568688711072,225.20647686948834
37,1989-09-16 23:10:43+00:00,213.86219625254964,210.609130177778
38,1989-09-23 23:16:50+00:00,204.78403138445603,206.33912185621048
39,1989-10-09 23:16:31+00:00,211.14329371897358,205.22155024610052
40,1989-10-18 23:09:51+00:00,220.44256476514153,220.61024622260615
41,1990-03-02 23:12:03+00:00,212.97127577360754,214.11393922543738
42,1990-04-12 23:05:06+00:00,211.88974101523658,226.42083685648078
43,1990-05-21 23:11:19+00:00,183.63829206470132,212.905561256458
44,1990-07-08 23:11:13+00:00,167.05484295719586,207.78923336506452
45,1990-07-24 23:11:09+00:00,210.13717044307174,
46,1990-08-09 23:11:04+00:00,202.35714094086154,212.9684216226811
47,1990-09-10 23:10:56+00:00,211.55046343931207,207.11455039176371
48,1990-09-19 23:04:41+00:00,212.06125125703596,210.61986591277156
49,1990-09-26 23:10:49+00:00,210.24277459053516,207.9120066607242
