dates,satname,nzd0450-0000,nzd0450-0001,nzd0450-0002,nzd0450-0003,nzd0450-0004,nzd0450-0005,nzd0450-0006,nzd0450-0007,nzd0450-0008,nzd0450-0009,nzd0450-0010,nzd0450-0011,nzd0450-0012,nzd0450-0013,nzd0450-0014,nzd0450-0015,nzd0450-0016,nzd0450-0017,nzd0450-0018,nzd0450-0019,nzd0450-0020,nzd0450-0021,nzd0450-0022,nzd0450-0023,nzd0450-0024,nzd0450-0025,nzd0450-0026,nzd0450-0027,nzd0450-0028,nzd0450-0029,nzd0450-0030,nzd0450-0031,nzd0450-0032,nzd0450-0033,nzd0450-0034,nzd0450-0035,nzd0450-0036,nzd0450-0037,nzd0450-0038,nzd0450-0039,nzd0450-0040,nzd0450-0041,nzd0450-0042,nzd0450-0043,nzd0450-0044,nzd0450-0045,nzd0450-0046,nzd0450-0047,nzd0450-0048,nzd0450-0049,nzd0450-0050,nzd0450-0051,nzd0450-0052,nzd0450-0053,nzd0450-0054,nzd0450-0055,nzd0450-0056,nzd0450-0057,nzd0450-0058,nzd0450-0059,nzd0450-0060,nzd0450-0061,nzd0450-0062,nzd0450-0063,nzd0450-0064,nzd0450-0065,nzd0450-0066,nzd0450-0067,nzd0450-0068,nzd0450-0069,nzd0450-0070,nzd0450-0071,nzd0450-0072,nzd0450-0073,nzd0450-0074,nzd0450-0075,nzd0450-0076,nzd0450-0077,nzd0450-0078,nzd0450-0079,nzd0450-0080,nzd0450-0081,nzd0450-0082,nzd0450-0083,nzd0450-0084,nzd0450-0085,nzd0450-0086,nzd0450-0087,nzd0450-0088,nzd0450-0089,nzd0450-0090,nzd0450-0091,nzd0450-0092,nzd0450-0093,nzd0450-0094,nzd0450-0095,nzd0450-0096,nzd0450-0097,nzd0450-0098,nzd0450-0099,nzd0450-0100,nzd0450-0101,nzd0450-0102,nzd0450-0103,nzd0450-0104,nzd0450-0105,nzd0450-0106,nzd0450-0107,nzd0450-0108,nzd0450-0109,nzd0450-0110,nzd0450-0111,nzd0450-0112,nzd0450-0113,nzd0450-0114,nzd0450-0115,nzd0450-0116,nzd0450-0117,nzd0450-0118,nzd0450-0119,nzd0450-0120,nzd0450-0121,nzd0450-0122,nzd0450-0123,nzd0450-0124,nzd0450-0125,nzd0450-0126,nzd0450-0127,nzd0450-0128,nzd0450-0129,nzd0450-0130,nzd0450-0131,nzd0450-0132,nzd0450-0133,nzd0450-0134,nzd0450-0135,nzd0450-0136,nzd0450-0137,nzd0450-0138,nzd0450-0139,nzd0450-0140,nzd0450-0141,nzd0450-0142,nzd0450-0143,nzd0450-0144,nzd0450-0145,nzd0450-0146,nzd0450-0147,nzd0450-0148,nzd0450-0149,nzd0450-0150,nzd0450-0151,nzd0450-0152,nzd0450-0153
2007-11-18 22:16:19+00:00,L7,412.22,409.82,401.79,383.82,372.71,363.72,354.98,352.05,341.08,333.37,336.33,348.16,353.99,258.18,254.93,,341.45,333.36,329.86,330.34,322.86,317.75,311.82,306.34,299.06,295.81,285.92,283.24,282.10,284.27,290.16,,,,306.56,312.60,307.41,293.45,294.71,288.36,296.40,303.78,301.62,313.36,319.42,325.02,325.86,,,337.31,342.75,356.47,358.54,366.08,359.33,355.37,355.45,357.85,361.66,356.89,351.27,346.64,,,,328.33,324.88,323.94,326.39,328.62,326.81,326.39,334.22,344.48,355.91,348.26,340.65,,,343.29,339.10,338.95,340.18,344.09,344.99,346.04,351.71,350.08,351.79,355.85,354.42,,,,353.27,345.51,334.38,338.31,351.50,302.50,290.19,276.84,264.25,264.35,278.42,281.19,294.73,,,302.66,313.21,319.00,320.89,328.76,331.59,341.03,340.40,340.84,331.56,325.76,320.54,335.59,149.57,176.78,,360.57,367.44,364.66,360.20,360.03,355.63,353.58,356.37,357.95,361.22,367.00,376.42,383.12,389.33,395.26,298.50,,,415.85,418.69,422.03,427.05,427.26,432.99,432.06,442.13,448.40,447.21,447.95
2007-11-27 22:10:36+00:00,L7,413.01,413.64,312.01,234.27,,,,,,,345.90,351.31,351.22,356.14,349.93,346.13,345.46,332.60,332.94,335.87,,,,,,,,,293.36,294.42,294.23,299.21,301.85,309.25,320.31,322.31,314.30,,,,,,,,322.31,332.40,340.34,339.98,345.97,351.07,353.00,355.45,,,,,,,,364.56,361.83,351.46,344.78,334.05,334.91,334.16,335.38,,,,,,,352.54,360.05,362.39,353.52,346.75,338.48,345.39,343.13,341.47,,,,,,,360.88,355.92,363.92,359.94,355.80,352.20,353.09,346.94,,,,,,,,274.70,281.18,297.19,303.93,301.47,303.23,308.77,308.66,,,,,,,,337.83,326.87,322.24,333.78,342.41,358.29,355.59,362.64,364.66,363.97,237.76,60.39,55.85,,,,,362.99,370.69,381.21,387.74,394.77,400.37,406.16,411.84,418.44,420.62,427.16,351.91,243.01,164.47,,,,,449.24
2008-02-15 22:10:39+00:00,L7,428.28,426.15,415.80,402.58,390.75,381.15,269.27,261.80,,,,,,,353.22,354.46,350.16,344.27,337.08,329.21,322.16,323.99,313.80,309.13,,,,,,,,303.72,309.28,313.86,320.51,323.00,315.20,316.01,317.36,319.78,,,,,,,,343.69,343.29,354.19,358.85,358.21,366.18,366.81,368.62,372.99,,,,,,,362.19,358.62,356.88,349.63,344.81,346.57,349.75,347.23,,,,,,,,350.70,352.73,347.03,345.35,344.56,344.25,346.16,349.42,,,,,,,362.17,360.53,363.12,357.23,351.73,343.96,342.31,353.46,319.88,,,,,,,,302.12,309.77,312.92,320.57,325.80,334.60,337.07,347.98,,,,,,,348.29,358.46,349.07,348.62,348.53,348.68,351.26,346.05,351.58,349.72,355.23,145.88,127.11,124.27,,,,,398.45,404.99,404.69,411.56,411.55,417.33,428.81,429.57,436.98,439.51,437.45,332.45,,,
2008-03-02 22:10:34+00:00,L7,210.50,,,,,,,,,,,,344.24,343.01,336.32,335.03,333.12,239.87,,,,,,,,302.53,295.06,292.64,293.99,296.44,295.54,298.43,309.01,319.31,,,,,,,,323.11,322.09,324.30,325.78,326.59,332.25,331.94,336.75,,,,,,,,367.63,369.30,365.42,365.50,361.00,354.24,350.49,347.17,342.90,,,,,,,,353.39,356.76,364.41,355.01,358.43,358.39,355.46,,,,,,,,357.16,356.87,358.07,360.37,362.72,353.45,360.10,356.13,,,,,,,,302.03,296.21,297.62,302.04,299.04,300.90,306.27,311.57,,,,,,,359.52,358.65,354.27,344.73,341.15,353.59,350.49,313.22,367.07,296.61,,,,,,,,361.29,366.04,369.11,377.29,378.35,375.64,378.18,384.01,391.08,410.48,311.51,331.00,,,,,,,440.01,446.04,448.92,455.31
2008-04-10 22:16:42+00:00,L7,459.92,454.54,445.54,433.89,421.00,410.07,401.50,395.48,388.06,383.61,235.44,241.56,383.16,385.42,385.80,374.77,372.05,366.19,358.36,357.36,352.56,343.58,344.40,336.86,334.83,330.34,329.19,326.11,,,328.09,335.50,341.17,346.04,348.46,353.75,349.46,344.19,340.47,343.89,342.29,346.64,344.86,342.54,,,362.61,365.30,370.34,379.52,383.83,390.34,394.74,396.78,395.46,395.90,395.02,398.02,398.43,,,392.45,385.30,386.48,387.49,384.59,382.26,382.42,380.65,377.90,378.22,383.01,383.15,386.70,,,388.10,383.36,384.03,377.07,382.32,371.84,389.02,380.70,383.80,387.27,388.08,395.91,394.51,,,394.86,391.58,392.07,384.79,379.88,373.49,376.33,,353.80,335.01,330.09,323.57,316.87,,,338.78,338.40,342.91,347.07,353.17,360.28,366.57,372.50,380.51,382.23,378.45,376.93,,156.25,146.13,414.55,444.99,398.25,368.46,358.08,367.57,370.94,371.36,375.41,379.04,381.96,394.60,397.19,400.83,408.10,183.89,186.28,,426.03,429.81,435.71,441.24,449.27,452.01,460.10,462.34,466.55,466.72,471.51,476.07,483.76,483.84,487.79
2008-04-19 22:10:30+00:00,L7,417.17,321.02,319.68,,,,,,,,341.83,343.98,347.35,345.83,342.91,340.16,335.44,329.43,323.39,318.64,,,,,,,,,292.29,296.71,298.74,297.94,302.24,304.18,307.87,313.41,308.66,,,,,,,293.29,298.08,307.19,310.14,313.17,319.78,330.64,335.17,339.54,,,,,,,354.89,351.01,350.22,343.09,340.89,333.73,334.40,335.68,338.31,,,,,,,,349.30,347.74,341.28,338.84,335.21,335.26,335.50,334.00,,,,,,,347.08,342.70,348.03,350.36,347.38,347.37,337.35,332.61,,,,,,,,270.54,278.06,284.98,286.35,292.09,298.64,304.45,315.68,,,,,,,,338.31,330.09,335.98,360.94,333.26,315.82,318.81,313.44,322.65,323.66,,,,,,,,366.54,370.02,379.16,384.58,387.08,393.02,396.35,403.79,414.69,420.38,336.17,338.57,,,,,,,433.67
2008-05-05 22:10:26+00:00,L7,,,,,392.07,385.99,374.38,370.20,368.81,356.36,356.53,361.14,358.34,356.62,254.41,182.59,,,,,,,322.35,319.32,311.69,306.04,301.90,308.96,310.03,309.12,317.37,,,,,,,,,316.18,312.17,315.99,315.69,326.18,327.03,326.49,340.15,,,,,,,,369.05,370.70,367.35,372.70,374.30,373.01,369.33,367.21,,,,,,,,353.42,350.29,354.14,357.74,365.49,368.46,365.63,361.00,,,,,,,361.73,357.87,356.27,356.60,363.20,367.97,369.40,371.33,,,,,,,,350.45,322.33,300.73,289.16,287.58,288.87,304.77,307.35,314.81,,,,,,,344.30,347.99,357.45,353.93,356.98,349.65,354.42,352.15,362.30,171.14,182.29,,,,,,344.95,344.69,352.04,352.75,369.16,376.39,380.03,387.16,392.36,408.39,409.53,303.06,,,,,,,,438.35,435.85,,,,
2008-06-22 22:10:03+00:00,L7,,,,,235.38,279.61,363.97,365.83,362.82,356.95,355.85,363.64,262.50,260.79,,,,,,,,318.40,308.58,309.02,307.36,301.65,305.64,298.40,307.91,309.69,,,,,,,,318.32,310.14,314.68,316.64,312.02,306.94,308.36,297.04,289.90,,,,,,,,,337.80,339.14,343.60,356.89,362.40,354.29,357.93,,,,,,,,347.89,344.05,344.86,343.72,358.44,,,,,,,,,522.03,514.12,,,,,,,,,,,,,,,,,,299.92,293.64,288.06,295.87,309.00,315.42,,,,,,,360.77,362.14,371.58,378.73,376.43,379.76,375.13,359.31,222.62,224.74,153.22,55.88,,,,,333.47,334.14,320.20,325.92,335.78,352.37,345.19,353.75,367.87,379.93,267.27,,,,,,,,432.58,435.98,440.72,442.79,449.29,449.71,453.39,451.87
2008-06-29 22:16:09+00:00,L7,434.29,429.27,420.58,405.04,287.02,205.47,376.80,373.33,367.95,362.46,361.19,364.45,363.76,356.10,354.00,354.76,342.52,340.81,337.16,332.94,323.40,317.36,,,,305.55,295.93,297.45,307.88,308.35,314.67,323.63,318.87,,,321.09,319.02,313.79,312.22,,,312.19,312.72,311.38,314.17,322.74,330.87,339.95,339.27,348.90,354.86,366.84,373.35,374.80,,,376.22,372.61,372.44,366.86,363.25,366.14,354.07,355.73,356.39,353.47,351.16,349.70,350.33,354.74,,,357.58,360.55,358.94,359.12,356.60,355.47,348.64,347.44,349.35,351.17,348.82,345.79,,,359.83,357.40,363.50,363.06,360.46,357.15,361.82,360.77,347.31,343.51,343.82,,,158.49,,295.08,288.11,282.19,299.38,299.61,304.08,304.08,309.83,315.93,325.47,329.07,341.74,343.41,,,356.64,362.16,362.82,356.74,359.37,353.18,337.10,,329.46,345.30,335.07,340.81,338.64,333.37,342.76,180.70,151.17,362.89,362.81,369.21,377.25,382.27,389.69,401.31,408.97,411.79,415.15,421.58,429.90,438.08,434.64,445.41,447.72,327.91,334.50,,458.35,462.47
2008-07-08 22:09:51+00:00,L7,,,,,,,,,,,,,,,,,369.74,358.97,351.01,343.44,332.68,,,,,,,,,,,,,348.91,347.14,345.76,343.71,337.40,,,,,,,455.61,,357.54,358.36,349.60,351.45,361.89,380.18,393.65,,,,,,,,377.00,382.06,377.45,374.38,375.39,377.80,382.74,377.27,371.72,,,,,,,397.56,381.02,374.89,374.10,373.15,366.55,366.68,370.75,,,,,,,,378.30,374.61,376.75,380.85,379.76,365.33,352.15,,,,,,,,,327.23,331.57,332.71,334.50,335.39,341.62,354.26,362.65,,,,,,,396.78,433.65,462.96,389.30,383.21,367.19,367.66,368.54,367.08,364.23,214.09,208.74,122.41,61.39,,,,,407.60,410.33,421.29,421.38,434.72,444.29,444.69,451.72,459.27,468.30,329.63,337.69,,,,,
2008-07-24 22:09:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.05,356.22,361.08,374.66,,,,,,,,,,,,382.19,379.47,377.44,376.71,,,,,,,,,,,,380.22,370.23,371.07,372.42,,,,,,,375.47,374.11,375.54,377.09,387.16,385.70,386.14,379.35,,,,,,,,322.92,304.62,321.73,329.94,341.02,348.42,346.06,349.45,353.20,,,,,,,405.02,409.49,400.68,451.41,421.27,409.99,349.90,357.77,367.10,251.33,248.95,74.97,61.41,,,,,391.91,397.81,401.67,408.87,424.17,428.31,433.76,439.80,451.46,457.23,326.71,314.59,265.58,,,,,,477.56,478.14
2008-08-16 22:15:19+00:00,L7,399.97,396.08,,,355.81,348.79,344.82,341.36,340.94,340.49,340.91,334.85,334.32,335.59,335.20,330.74,319.18,309.31,298.81,286.01,,,,275.16,,,,,281.05,,,287.26,290.65,,,298.07,285.85,,,,278.84,,,277.19,283.12,,298.23,307.70,314.78,323.60,,,,,,335.55,333.52,330.19,337.92,335.70,334.07,330.23,327.36,325.85,328.41,321.43,319.03,314.13,,,321.14,319.61,325.58,333.73,329.80,325.41,,,,,,,,,,,,,,328.26,,,326.77,322.48,320.74,314.18,293.89,,,,270.17,266.93,262.08,260.41,270.15,273.07,285.93,292.21,291.74,296.09,299.04,302.24,303.87,,322.01,329.22,336.50,339.22,338.84,337.23,327.26,263.46,,,253.19,298.32,305.77,306.41,316.47,234.46,,,319.93,329.42,339.98,346.80,350.09,356.95,361.65,371.59,384.35,385.18,386.89,391.80,398.30,408.47,414.57,338.98,,,,,,
2008-08-25 22:09:28+00:00,L7,,,,,,,,,,,,,,,360.89,359.79,353.03,343.70,342.18,,,,,,,,,313.21,311.35,313.01,312.90,314.51,316.06,320.85,323.17,325.63,,,,,,,,311.03,315.39,323.93,327.11,328.15,336.83,346.93,354.57,,,,,,,,368.42,365.75,360.90,355.18,355.87,354.39,352.29,353.79,350.68,,,,,,,370.86,370.16,364.68,360.04,355.73,356.86,356.21,360.52,,,,,,,366.21,363.89,362.00,355.73,357.86,355.92,362.65,355.77,347.14,,,,,,,,298.02,312.18,320.70,318.20,321.10,326.25,328.48,334.63,,,,,,,383.13,384.80,385.49,376.75,376.22,235.26,296.04,316.22,329.74,343.41,255.33,,,,,,,,374.59,380.29,389.32,397.21,400.22,404.82,410.04,417.88,424.83,427.13,331.64,273.09,,,,,,,459.83
2008-10-12 22:09:01+00:00,L7,,,,,,,370.06,368.20,365.75,362.43,351.73,347.58,345.83,351.15,350.47,354.56,245.32,,,,,,,,290.06,292.59,296.90,301.01,300.79,304.16,308.00,309.23,312.87,,,,,,,,302.85,299.55,302.35,302.67,303.17,303.29,317.77,326.63,,,,,,,,361.00,356.00,357.39,356.10,355.75,354.87,350.24,342.55,341.94,,,,,,,346.31,351.48,350.86,355.24,355.22,353.39,346.05,346.84,,,,,,,,344.97,343.82,345.84,345.30,345.08,341.26,342.56,333.49,,,,,,,298.05,288.02,279.20,271.52,272.93,292.05,286.34,289.41,301.41,,,,,,,357.43,361.19,369.35,382.27,381.22,376.35,288.29,352.10,379.14,,,,,,,,,312.39,323.97,,,,,,,,,,,,,,,,,,,,,
2008-10-28 22:09:17+00:00,L7,,,,,,,,,,,,,,,,,328.07,314.80,295.05,281.94,269.75,269.99,269.49,275.76,275.50,273.29,,,,,,,,303.61,301.01,298.73,293.72,282.83,282.78,286.43,293.00,284.55,,,,,,,,318.07,328.79,337.59,345.62,340.83,341.29,342.06,342.10,,,,,,,,331.21,331.19,322.33,323.46,328.22,334.19,338.09,340.77,,,,,,,,330.69,328.89,322.27,320.40,329.72,329.18,333.62,327.89,,,,,,,330.19,323.69,323.26,318.77,320.01,321.43,284.21,270.44,267.62,,,,,,,292.67,308.86,319.09,326.66,332.25,339.15,353.21,365.56,,,,,,,,,,309.89,314.72,309.27,301.87,291.16,292.53,304.45,311.75,319.96,160.54,,,,,,,377.04,385.65,388.92,396.09,406.92,408.46,414.73,414.58,419.53,424.84,428.92,341.15,133.92
2008-11-12 22:09:22+00:00,L5,424.02,419.77,408.09,403.64,397.84,387.64,381.30,378.79,371.99,367.87,365.72,355.65,356.30,355.91,356.00,356.44,353.02,336.46,321.69,307.81,300.93,295.41,295.83,293.00,292.06,295.70,296.56,301.68,305.78,306.41,312.70,316.63,322.71,325.06,316.95,313.63,305.46,301.53,298.88,299.93,300.83,303.55,300.76,302.95,306.19,314.81,316.36,325.32,328.91,344.26,342.44,352.37,355.62,359.94,362.40,353.07,359.36,358.31,360.14,352.62,356.91,354.15,353.96,350.37,347.20,350.38,348.32,345.77,343.86,353.56,357.08,355.46,355.57,359.54,362.04,352.91,356.16,352.28,358.50,354.29,342.97,338.78,341.19,342.56,342.28,340.74,336.14,340.15,336.51,341.08,344.93,344.27,344.24,341.15,334.09,321.61,312.09,320.12,327.20,302.29,287.54,276.33,269.75,272.37,285.30,287.18,294.39,299.14,305.56,310.04,326.74,333.56,345.32,358.35,361.31,381.85,385.99,385.94,382.85,365.28,293.29,99.59,62.84,,,307.60,319.68,320.25,317.67,309.41,310.96,319.72,319.96,332.75,339.60,344.33,354.53,363.31,372.72,370.94,384.85,392.20,406.82,402.94,406.35,418.48,421.08,427.77,429.99,432.05,436.94,439.92,441.55,444.52
2008-12-22 22:16:07+00:00,L7,400.74,397.90,388.93,381.81,371.84,365.96,363.44,360.35,356.74,353.06,342.31,343.49,338.36,338.18,330.68,252.12,166.34,,305.43,299.13,297.20,290.57,285.21,283.50,287.93,288.14,287.23,286.69,292.01,300.96,305.17,308.64,,,,301.73,294.47,293.87,298.31,297.08,296.08,291.38,292.25,291.73,290.03,297.16,302.01,312.55,314.00,,,342.43,343.86,335.34,338.67,341.13,342.89,335.25,339.28,337.27,339.07,337.56,332.70,332.79,,,331.27,332.93,336.86,335.07,333.97,334.73,340.23,341.58,349.88,349.79,346.28,342.27,,,,329.86,329.70,321.50,334.33,326.11,324.67,321.49,321.74,319.73,319.10,316.03,324.27,,,310.44,309.07,309.69,323.76,291.92,278.45,274.26,272.41,274.38,276.74,279.50,285.81,291.92,,,310.96,321.27,343.47,358.43,372.89,376.49,381.05,399.20,359.04,301.29,268.82,355.08,360.81,357.91,,,330.69,323.47,317.45,304.49,304.30,305.50,317.25,328.01,336.12,339.60,345.63,350.98,358.85,366.79,377.89,393.12,325.83,,,401.32,401.83,412.00,414.40,418.56,419.13,424.02,426.07,425.99
2008-12-23 22:04:52+00:00,L5,439.10,438.95,425.00,414.32,404.11,402.57,391.24,385.53,380.06,377.75,371.29,372.18,365.44,359.74,364.11,363.36,357.99,348.06,336.62,329.59,324.56,323.96,319.98,317.82,307.19,308.13,310.25,313.90,,,,,,,,,,,,,,,,,,,,342.75,349.75,352.50,363.13,371.14,373.02,375.03,375.00,374.26,370.85,369.74,367.78,367.78,369.57,367.16,366.22,367.17,367.06,369.33,368.04,368.85,373.39,376.25,370.89,369.30,366.61,371.26,373.20,379.08,374.84,377.20,371.00,369.72,368.35,366.15,365.44,365.26,363.67,357.88,352.72,358.40,355.32,354.79,355.42,353.85,351.26,355.25,344.83,339.66,333.82,337.08,351.15,318.21,296.92,301.25,296.35,296.27,308.01,309.28,313.81,319.31,330.26,335.09,347.94,358.00,378.89,,,,,,,,,,,,,,,357.29,352.12,347.74,341.25,339.38,339.67,347.76,360.61,365.48,382.52,385.53,389.32,402.39,402.12,409.18,418.58,426.04,431.56,435.72,442.34,449.53,451.20,451.70,450.48,450.70,,
2009-01-23 22:15:54+00:00,L7,187.10,204.31,382.09,371.29,360.57,349.56,345.82,341.86,344.69,340.56,339.34,341.98,339.11,343.76,342.54,320.39,,,,,,,,,,,,,,,,,,,,,,,,,288.41,289.26,289.38,292.80,296.82,304.53,304.87,313.15,323.35,329.49,334.54,,,339.53,336.80,334.11,339.83,335.68,335.62,342.73,339.10,336.04,329.33,333.66,333.96,338.79,,,329.53,332.73,332.54,337.72,344.53,340.92,354.29,350.36,347.38,340.69,344.29,339.18,338.47,,,325.34,324.05,326.49,325.65,325.22,324.15,327.65,327.79,331.12,328.94,325.26,326.99,,,311.82,322.29,277.39,266.51,262.07,261.35,260.49,283.23,292.02,288.64,305.38,313.39,318.65,,,355.58,379.41,387.48,384.22,384.92,385.28,359.49,296.61,91.40,331.57,334.88,343.48,354.72,352.24,259.20,,,312.64,305.95,312.91,314.88,321.46,326.53,336.68,345.58,351.63,353.61,365.75,369.09,374.97,378.87,387.64,399.69,331.45,226.53,,417.08,424.36,427.15,424.83,429.19,431.10
2009-02-01 22:10:10+00:00,L7,,,,,,,,,,379.13,373.37,367.23,362.75,361.93,237.27,234.85,,,,,,,,311.85,309.54,309.88,315.75,311.89,315.36,324.65,328.04,,,,,,,,,321.36,323.15,320.94,321.04,319.28,321.31,329.60,333.57,,,,,,,,369.66,369.92,372.17,373.42,365.89,365.35,366.44,364.13,,,,,,,,368.23,369.54,368.38,372.11,373.35,380.59,376.81,370.78,,,,,,,,368.86,365.60,367.90,361.64,358.72,359.55,358.06,,,,,,,,370.10,331.31,308.33,304.37,298.16,288.63,305.42,322.28,321.17,,,,,,,432.75,443.33,441.12,432.34,428.44,431.54,440.04,350.46,250.35,271.15,,,,,,,,350.67,351.02,354.94,356.68,362.92,367.62,373.75,380.05,386.56,396.30,291.62,130.23,152.18,,,,,445.60,445.14,450.67,455.95,456.29,451.88,451.65
2009-02-24 22:16:34+00:00,L7,410.98,405.87,396.11,385.31,377.73,374.87,367.39,365.18,354.10,355.07,354.97,351.22,344.48,343.52,346.91,249.24,168.65,,307.81,298.13,292.94,296.02,296.91,289.73,289.89,293.48,295.83,293.56,302.18,309.84,312.02,312.97,,,,312.55,305.19,308.25,300.64,300.79,299.36,297.29,301.47,301.04,305.43,310.10,316.37,326.31,,,346.18,347.88,356.06,351.14,350.50,352.04,344.29,350.45,349.91,350.88,350.21,342.58,346.36,,,,347.73,345.07,350.54,350.80,353.54,357.28,359.30,359.51,363.33,364.00,358.54,353.88,,,345.38,340.75,344.09,342.98,340.48,341.05,334.72,332.77,332.42,333.96,332.69,335.56,330.42,,,327.34,315.88,316.13,330.20,300.05,283.43,277.11,264.40,273.93,288.75,295.47,303.00,307.09,,,342.43,353.76,364.05,378.70,388.34,386.97,389.94,391.16,356.69,95.51,83.15,296.55,311.78,319.65,,,333.77,335.05,326.87,323.34,322.73,326.83,330.18,333.38,335.49,341.88,348.02,350.34,357.19,361.26,368.30,374.62,308.49,,,398.59,406.83,406.17,417.07,424.19,424.21,426.85,426.04,429.02
2009-03-12 22:16:42+00:00,L7,412.44,411.06,395.50,290.14,280.72,,368.41,363.48,363.04,355.68,350.91,352.55,349.94,346.65,338.40,335.94,329.72,322.83,309.70,296.10,291.70,,,,283.08,281.85,283.32,288.65,294.62,299.01,305.74,306.60,305.93,304.21,306.49,307.35,298.32,293.39,,,,286.09,287.61,293.19,292.97,301.33,306.23,313.97,322.06,328.54,333.02,343.64,346.40,345.77,,,338.36,338.90,338.97,340.15,343.32,336.81,331.77,331.79,334.45,333.02,333.16,335.61,336.94,,,344.90,346.13,346.04,350.62,347.15,347.42,339.63,347.40,340.16,336.79,332.12,328.68,,,,329.38,328.78,327.46,327.94,329.47,329.04,331.56,329.32,324.63,317.63,312.31,316.33,,,,269.69,259.02,264.12,282.50,286.93,297.32,306.92,317.26,323.85,342.56,353.82,369.33,,,388.59,391.23,382.06,343.77,217.02,291.66,309.18,295.27,306.91,326.63,328.07,327.39,327.37,322.18,329.33,189.40,166.76,,326.56,332.07,340.45,346.64,351.67,352.64,359.76,363.73,368.83,375.24,384.80,388.06,393.29,400.32,406.25,410.37,,,421.28,422.80,424.04
2009-03-21 22:10:35+00:00,L7,,,,,,,231.71,225.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.03,324.88,323.90,,,,574.91,,,,,,,,,379.37,376.64,377.05,376.46,379.42,380.39,381.57,376.17,377.58,,,,,,,,377.92,375.95,377.57,378.16,381.95,387.58,387.27,385.70,,,,,,,369.53,366.25,365.43,357.70,362.39,362.21,363.33,363.72,,,,,,,,344.74,363.80,334.31,309.62,304.98,293.93,304.83,315.79,324.06,,,,,,,391.26,396.65,393.60,395.87,403.17,395.70,343.17,219.04,94.50,90.35,57.14,,,,,,353.06,644.20,492.60,388.09,,,,,,,,,,,,,,,,,249.81,485.34,531.51,523.70,304.59,322.58
2009-04-13 22:16:54+00:00,L7,425.97,429.05,296.59,289.46,226.58,382.42,380.37,377.12,375.97,373.79,370.66,363.65,360.41,359.80,356.99,349.51,346.88,338.06,322.50,312.07,307.66,,,,295.58,297.37,300.61,304.03,308.14,315.89,316.06,321.38,322.46,324.19,319.35,315.56,312.41,309.87,,,296.35,297.08,296.74,298.55,307.72,316.86,323.90,330.14,337.42,346.50,350.06,352.64,357.79,,,,358.23,354.56,354.24,351.17,348.82,343.79,346.92,346.12,347.25,348.78,348.37,348.63,,,,350.93,357.58,359.00,365.12,362.68,359.66,361.77,356.29,350.94,353.35,344.06,347.65,,,348.66,344.91,347.40,347.77,349.50,350.37,356.59,349.92,359.75,358.21,342.55,342.06,337.77,,,299.55,294.23,285.83,283.57,299.43,309.03,313.22,321.09,320.55,341.91,358.71,374.15,388.95,,,433.71,463.63,501.38,432.07,370.15,373.00,346.45,342.19,342.19,344.04,340.72,341.48,341.43,346.75,158.03,167.18,,346.03,348.49,354.58,359.61,362.75,371.14,372.86,376.13,382.86,390.61,396.70,404.36,407.23,418.12,420.50,428.13,329.13,224.13,,430.92,434.81,435.01
2009-04-22 22:10:46+00:00,L7,431.65,446.80,434.70,312.70,,,,,,,,368.37,368.58,360.96,360.26,358.53,348.80,341.84,338.26,329.76,328.57,,,,,,,,324.78,327.43,325.76,335.04,332.98,331.94,333.30,331.17,328.21,,,,,,,,322.23,331.26,338.21,344.56,347.51,354.17,359.01,366.22,370.55,,,,,,,362.23,361.93,361.00,356.72,356.86,355.37,355.81,356.45,360.02,,,,,,,376.25,375.76,378.80,372.18,368.94,367.75,360.62,363.70,356.81,,,,,,,354.58,355.15,354.94,358.69,364.07,354.97,345.56,336.74,,,,,,,,310.12,324.51,324.50,333.37,343.68,359.23,370.03,380.41,,,,,,,,,325.91,333.13,338.08,335.22,333.41,335.82,339.00,341.96,341.31,,,,,,,,365.24,373.09,376.57,382.31,387.51,392.98,401.70,411.67,416.38,424.97,426.61,329.20,,,,,,
2009-05-24 22:10:50+00:00,L7,,,,,398.57,392.07,390.64,388.57,386.91,388.82,381.80,381.10,374.12,373.32,373.72,262.61,,,,,,,312.38,312.20,307.92,312.96,314.57,322.11,323.30,329.98,328.59,,,,,,,,,306.70,309.43,306.99,311.07,327.35,327.94,338.03,337.43,,,,,,,,362.69,363.81,364.74,361.77,371.54,368.05,366.27,363.33,,,,,,,,357.01,361.68,362.21,367.94,374.75,385.32,380.11,378.10,,,,,,,,355.27,355.45,357.78,359.30,361.21,357.50,358.06,356.37,,,,,,,342.84,320.68,303.42,295.61,301.57,301.12,313.13,321.22,332.20,,,,,,,405.39,412.27,434.06,439.62,420.03,120.99,330.00,349.06,340.36,330.83,249.03,,,,,,,340.70,341.01,353.01,353.50,361.77,366.25,371.32,374.66,379.10,385.12,286.43,290.29,,,,,,,431.10,433.54,439.79,444.11,449.26,452.99
