dates,nzd0450-0000,nzd0450-0001,nzd0450-0002,nzd0450-0003,nzd0450-0004,nzd0450-0005,nzd0450-0006,nzd0450-0007,nzd0450-0008,nzd0450-0009,nzd0450-0010,nzd0450-0011,nzd0450-0012,nzd0450-0013,nzd0450-0014,nzd0450-0015,nzd0450-0016,nzd0450-0017,nzd0450-0018,nzd0450-0019,nzd0450-0020,nzd0450-0021,nzd0450-0022,nzd0450-0023,nzd0450-0024,nzd0450-0025,nzd0450-0026,nzd0450-0027,nzd0450-0028,nzd0450-0029,nzd0450-0030,nzd0450-0031,nzd0450-0032,nzd0450-0033,nzd0450-0034,nzd0450-0035,nzd0450-0036,nzd0450-0037,nzd0450-0038,nzd0450-0039,nzd0450-0040,nzd0450-0041,nzd0450-0042,nzd0450-0043,nzd0450-0044,nzd0450-0045,nzd0450-0046,nzd0450-0047,nzd0450-0048,nzd0450-0049,nzd0450-0050,nzd0450-0051,nzd0450-0052,nzd0450-0053,nzd0450-0054,nzd0450-0055,nzd0450-0056,nzd0450-0057,nzd0450-0058,nzd0450-0059,nzd0450-0060,nzd0450-0061,nzd0450-0062,nzd0450-0063,nzd0450-0064,nzd0450-0065,nzd0450-0066,nzd0450-0067,nzd0450-0068,nzd0450-0069,nzd0450-0070,nzd0450-0071,nzd0450-0072,nzd0450-0073,nzd0450-0074,nzd0450-0075,nzd0450-0076,nzd0450-0077,nzd0450-0078,nzd0450-0079,nzd0450-0080,nzd0450-0081,nzd0450-0082,nzd0450-0083,nzd0450-0084,nzd0450-0085,nzd0450-0086,nzd0450-0087,nzd0450-0088,nzd0450-0089,nzd0450-0090,nzd0450-0091,nzd0450-0092,nzd0450-0093,nzd0450-0094,nzd0450-0095,nzd0450-0096,nzd0450-0097,nzd0450-0098,nzd0450-0099,nzd0450-0100,nzd0450-0101,nzd0450-0102,nzd0450-0103,nzd0450-0104,nzd0450-0105,nzd0450-0106,nzd0450-0107,nzd0450-0108,nzd0450-0109,nzd0450-0110,nzd0450-0111,nzd0450-0112,nzd0450-0113,nzd0450-0114,nzd0450-0115,nzd0450-0116,nzd0450-0117,nzd0450-0118,nzd0450-0119,nzd0450-0120,nzd0450-0121,nzd0450-0122,nzd0450-0123,nzd0450-0124,nzd0450-0125,nzd0450-0126,nzd0450-0127,nzd0450-0128,nzd0450-0129,nzd0450-0130,nzd0450-0131,nzd0450-0132,nzd0450-0133,nzd0450-0134,nzd0450-0135,nzd0450-0136,nzd0450-0137,nzd0450-0138,nzd0450-0139,nzd0450-0140,nzd0450-0141,nzd0450-0142,nzd0450-0143,nzd0450-0144,nzd0450-0145,nzd0450-0146,nzd0450-0147,nzd0450-0148,nzd0450-0149,nzd0450-0150,nzd0450-0151,nzd0450-0152,nzd0450-0153,satname
2005-06-05 22:15:41+00:00,408.13,400.67,385.15,338.37,345.95,351.95,353.56,346.36,343.30,329.77,324.65,319.11,325.17,315.83,317.63,310.03,307.41,306.12,298.08,302.02,303.51,309.70,313.75,315.83,317.51,321.70,327.72,334.98,338.54,344.35,348.95,350.78,346.17,345.42,342.34,347.17,339.56,325.58,317.49,311.96,307.38,304.45,303.67,301.37,300.51,299.08,303.67,306.63,309.35,308.93,312.79,324.41,327.32,331.18,334.08,333.14,329.86,329.87,329.70,326.39,327.20,325.75,321.97,325.03,317.79,320.28,328.90,337.52,341.39,345.35,351.35,361.72,369.54,377.40,382.49,385.76,388.52,388.94,381.10,374.18,374.05,377.58,377.28,375.26,372.76,375.53,368.70,373.48,372.08,366.44,365.57,373.91,366.75,358.28,350.86,345.31,333.30,333.66,347.90,313.67,290.54,283.58,268.28,271.88,280.38,286.75,292.43,295.38,307.11,301.32,308.20,322.59,327.03,341.56,344.18,348.62,358.31,355.64,354.73,350.88,347.90,358.92,371.68,380.46,371.44,385.82,381.13,393.49,390.17,384.83,384.19,386.95,390.15,394.96,400.96,405.88,410.23,415.26,420.39,426.42,433.93,435.81,440.91,437.31,431.11,433.46,441.82,443.00,444.43,444.66,451.41,453.38,456.30,457.75,L7
2005-06-14 22:09:50+00:00,408.13,400.67,385.15,338.37,345.95,351.95,353.56,346.36,343.30,329.77,324.65,319.11,325.17,315.83,317.63,310.03,307.41,306.12,298.08,302.02,303.51,309.70,313.75,315.83,317.51,321.70,327.72,334.98,338.54,344.35,348.95,350.78,346.17,345.42,342.34,347.17,339.56,325.58,317.49,311.96,307.38,304.45,303.67,301.37,300.51,299.08,303.67,306.63,309.35,308.93,312.79,324.41,327.32,331.18,334.08,333.14,329.86,329.87,329.70,326.39,327.20,325.75,321.97,325.03,317.79,320.28,328.90,337.52,341.39,345.35,351.35,361.72,369.54,377.40,382.49,385.76,388.52,388.94,381.10,374.18,374.05,377.58,377.28,375.26,372.76,375.53,368.70,373.48,372.08,366.44,365.57,373.91,366.75,358.28,350.86,345.31,333.30,333.66,347.90,313.67,290.54,283.58,268.28,271.88,280.38,286.75,292.43,295.38,307.11,301.32,308.20,322.59,327.03,341.56,344.18,348.62,358.31,355.64,354.73,350.88,347.90,358.92,371.68,380.46,371.44,385.82,381.13,393.49,395.74,391.22,388.34,390.74,393.75,398.85,402.98,408.67,412.57,418.93,420.39,426.42,433.93,435.81,440.91,437.31,431.11,433.46,441.82,447.26,447.34,449.21,454.31,455.81,458.92,457.75,L7
2005-06-21 22:15:35+00:00,408.14,400.76,385.27,342.72,331.73,351.95,353.56,346.36,343.30,328.70,325.88,319.01,322.29,311.30,310.71,310.03,307.41,306.12,293.68,297.59,303.51,309.70,313.75,315.83,317.51,321.70,327.72,334.98,338.54,344.35,348.95,350.78,346.17,345.42,341.96,347.17,339.56,324.57,317.49,311.96,307.38,304.45,303.67,301.37,300.51,299.08,303.67,306.63,309.35,308.93,312.79,324.41,327.32,327.34,334.08,333.14,329.86,329.87,325.08,320.32,320.55,320.44,315.54,317.75,317.79,320.28,324.53,330.89,337.19,345.35,351.35,361.72,369.54,377.40,382.49,382.19,388.52,388.94,381.10,374.18,374.05,374.78,377.28,375.26,372.76,375.53,368.70,373.48,372.08,366.44,365.57,373.91,366.75,358.28,350.86,345.31,329.88,333.66,347.90,313.67,291.44,282.04,268.96,271.35,280.31,287.12,292.15,294.72,305.70,301.32,308.20,321.13,326.27,338.88,344.59,349.42,359.37,356.68,355.85,351.69,347.29,359.06,370.71,377.66,370.99,385.82,381.13,391.61,392.99,387.27,385.61,388.42,392.17,396.13,401.51,406.78,410.43,416.19,417.50,424.07,429.33,429.39,434.09,432.78,431.11,433.46,438.88,444.25,443.77,445.27,449.85,451.25,454.87,455.09,L7
2005-06-22 22:07:59+00:00,408.14,400.76,385.27,342.72,331.73,352.67,349.16,346.36,343.30,328.70,325.88,319.01,322.29,311.30,310.71,310.03,307.41,306.12,293.68,294.61,298.03,304.04,308.52,311.12,313.17,320.54,324.96,331.24,337.41,342.32,348.50,349.34,348.64,348.06,344.86,348.51,340.70,326.85,319.30,313.82,307.55,305.26,305.24,303.75,300.62,299.45,302.22,305.64,310.16,308.94,312.65,323.54,327.16,327.14,333.51,331.00,327.21,326.67,323.26,319.12,320.67,320.71,316.14,318.45,320.12,323.14,327.07,332.09,337.84,346.18,351.68,361.15,368.52,377.24,383.01,382.49,388.34,387.91,382.54,376.40,375.32,377.26,378.61,376.96,373.63,375.87,368.99,375.41,372.29,367.32,366.73,373.85,367.11,359.46,350.27,342.14,329.62,335.89,348.89,316.09,292.66,283.69,271.20,272.27,280.95,287.80,292.48,295.85,307.27,304.82,312.84,322.58,327.63,339.62,345.87,350.62,361.69,358.51,356.77,352.02,348.16,360.32,374.16,379.59,373.19,386.30,385.12,389.69,389.88,385.81,385.05,387.01,391.22,394.49,398.97,405.55,409.62,415.16,415.45,424.07,429.33,429.39,434.09,432.78,431.11,433.46,438.88,444.25,443.77,445.27,449.85,451.25,454.87,455.09,L5
2005-06-29 22:14:10+00:00,410.41,403.26,388.19,347.74,337.86,355.59,351.62,349.96,348.39,331.72,330.83,324.71,327.01,312.81,310.35,308.34,305.38,302.18,292.27,292.63,296.61,301.88,306.34,309.49,312.25,319.85,325.69,330.69,336.40,343.75,348.65,348.19,349.09,349.09,346.08,349.47,342.10,328.58,321.13,314.85,309.21,306.70,307.05,305.65,302.37,300.37,303.25,306.23,309.98,309.70,313.97,322.95,327.20,327.92,333.02,331.80,327.69,327.72,323.81,320.73,320.39,320.20,315.39,318.63,320.20,322.48,327.98,332.73,338.28,345.99,351.79,361.40,367.93,376.26,381.95,382.24,387.49,385.19,380.69,377.69,375.54,377.53,380.50,378.01,374.07,376.58,370.55,374.69,371.72,367.91,366.64,372.82,365.14,358.82,350.94,341.63,330.23,335.31,349.00,317.14,293.68,285.21,272.82,272.74,281.47,287.70,292.22,295.57,305.65,304.32,313.26,322.13,328.24,339.23,345.65,350.67,360.36,357.57,356.05,351.44,347.51,360.08,372.25,379.56,375.81,386.80,388.24,391.34,392.47,388.09,386.55,388.40,392.00,395.48,399.67,406.61,410.96,415.92,416.44,424.64,428.18,430.07,434.44,434.35,434.93,438.64,441.59,445.35,444.85,445.27,449.85,451.25,454.87,455.09,L5
2005-06-30 22:09:47+00:00,410.41,403.26,388.19,347.74,337.86,355.59,351.62,349.96,348.39,331.72,330.83,324.71,327.01,312.81,310.35,308.34,305.38,302.18,292.27,292.63,296.61,301.88,306.34,309.49,312.25,319.85,325.69,330.69,336.40,343.75,348.65,348.19,349.09,349.09,346.08,349.47,342.10,328.58,321.13,314.85,309.21,306.70,307.05,305.65,302.37,300.37,303.25,306.23,309.98,309.70,313.97,322.95,327.20,327.92,333.02,331.80,327.69,327.72,323.81,320.73,320.39,320.20,315.39,318.63,320.20,322.48,327.98,332.73,338.28,345.99,351.79,361.40,367.93,376.26,381.95,382.24,387.49,385.19,380.69,377.69,375.54,377.53,380.50,378.01,374.07,376.58,370.55,374.69,371.72,367.91,366.64,372.82,365.14,358.82,350.94,341.63,330.23,335.31,349.00,317.14,293.68,285.21,272.82,272.74,281.47,287.70,292.22,295.57,305.65,304.32,313.26,322.13,328.24,339.23,345.65,350.67,360.36,357.57,356.05,351.44,347.51,360.08,372.54,380.56,377.91,387.80,383.09,392.92,392.47,388.09,386.55,388.40,392.00,395.48,399.67,406.61,410.96,415.98,417.43,424.79,428.67,431.49,435.09,435.57,438.36,442.35,441.59,445.35,444.85,445.27,449.85,451.25,454.87,455.09,L7
2005-08-01 22:09:47+00:00,410.41,403.26,388.19,343.12,335.09,358.54,352.79,353.58,353.35,336.53,334.53,327.92,327.01,315.44,307.97,309.28,299.98,294.87,287.51,286.94,290.61,297.33,304.82,309.49,312.25,320.03,325.69,330.69,336.40,343.75,348.65,348.19,349.09,349.09,346.08,349.47,342.10,328.58,321.13,314.85,309.21,306.70,307.11,305.65,302.37,300.37,303.25,306.23,309.98,309.70,313.97,322.95,326.25,327.14,330.90,329.51,326.79,325.99,323.16,320.73,320.37,320.20,315.39,318.63,320.20,322.48,327.98,332.73,337.83,344.94,351.07,360.50,367.67,376.30,382.55,382.24,387.49,385.19,380.69,377.69,375.54,377.53,379.07,377.41,374.04,376.63,371.53,375.01,372.38,368.61,366.64,367.91,365.14,358.82,346.34,334.94,330.23,333.87,350.93,320.52,296.17,286.91,276.50,272.56,282.03,287.58,292.22,299.31,305.65,307.47,313.26,322.13,332.99,337.81,345.39,350.55,360.62,357.56,356.80,351.99,347.67,360.08,372.54,380.56,377.91,387.80,383.09,392.92,391.68,386.89,385.60,388.16,392.00,395.33,399.35,406.26,410.43,415.40,417.43,424.79,428.67,431.49,435.09,435.57,438.36,442.35,441.59,444.80,444.13,444.66,448.34,450.13,454.63,456.09,L7
2005-08-09 22:08:23+00:00,410.98,404.27,388.44,346.78,340.06,360.65,355.92,357.95,358.00,341.59,338.07,333.33,330.68,315.44,307.97,310.93,299.21,291.60,284.19,284.31,287.55,293.94,301.55,306.53,309.67,317.66,324.23,329.18,334.80,342.43,346.88,347.39,348.46,349.24,346.69,348.39,341.20,327.93,320.50,314.71,308.59,306.82,306.96,306.28,303.20,302.43,305.33,307.17,310.15,310.76,315.34,323.45,325.93,326.40,329.67,328.82,326.39,325.66,322.56,320.48,320.60,321.16,316.71,319.85,322.07,323.02,328.50,332.25,336.93,344.05,349.97,359.04,366.71,374.83,380.72,380.81,385.41,383.00,378.82,376.41,375.30,377.12,378.90,377.13,373.77,376.18,370.90,374.31,371.46,368.88,367.55,368.38,365.37,360.12,346.49,336.93,330.38,332.58,350.60,320.52,295.93,286.77,277.09,272.98,282.78,287.80,292.32,299.09,305.60,307.90,314.09,321.87,332.20,337.33,344.19,349.54,358.68,356.46,356.03,351.64,347.35,359.66,371.62,380.45,378.18,388.10,384.78,392.61,392.15,387.63,386.68,388.54,391.96,395.91,399.57,406.17,410.74,415.54,417.87,424.92,428.47,433.11,436.16,437.27,441.96,443.31,442.23,444.77,444.98,445.75,448.78,450.55,455.01,455.79,L5
2005-08-17 22:09:42+00:00,410.98,404.27,388.44,346.78,340.06,360.65,355.92,357.95,358.00,341.59,338.07,333.33,330.68,315.44,307.97,310.93,299.21,291.60,284.19,284.31,287.55,293.94,301.55,306.53,309.67,317.66,324.23,329.18,334.80,342.43,346.88,347.39,348.46,349.24,346.69,348.39,341.20,327.93,320.50,314.71,308.59,306.82,306.96,306.28,303.20,302.43,305.33,307.17,310.15,310.50,316.02,323.40,325.45,326.10,328.68,325.07,326.39,325.66,322.56,320.48,320.60,321.16,316.71,319.85,321.15,322.16,327.53,331.34,336.54,343.21,348.67,358.39,366.71,374.83,380.72,380.81,385.41,383.00,378.82,376.26,374.65,376.96,378.37,377.12,373.78,376.20,370.94,374.31,371.46,368.88,367.55,368.38,365.37,360.12,347.34,337.13,330.07,331.63,350.40,319.77,295.95,287.19,277.09,272.98,282.78,287.80,292.32,299.09,305.60,308.65,314.49,323.07,332.30,337.87,345.02,351.05,358.68,356.46,356.03,351.64,347.35,359.66,371.62,380.45,378.08,387.53,385.18,392.82,391.56,386.72,386.04,388.26,391.87,395.67,399.57,406.17,410.74,415.54,417.87,424.92,428.47,433.11,436.16,436.07,440.61,442.94,442.96,444.85,444.75,446.12,448.55,450.27,454.79,455.79,L7
2005-08-24 22:15:50+00:00,408.94,404.27,392.45,343.80,334.86,360.53,356.63,360.09,361.45,342.91,339.26,333.22,330.07,312.23,303.50,307.10,311.37,286.95,281.12,280.91,288.58,291.17,299.36,305.44,308.30,317.05,324.70,328.74,334.54,343.31,348.88,348.64,349.36,350.41,346.99,349.34,342.23,328.64,322.26,316.29,309.40,307.40,307.49,306.72,303.41,302.64,305.91,306.86,308.90,309.55,314.11,322.08,324.08,324.83,327.69,323.74,325.35,324.76,321.54,319.36,319.48,321.00,315.31,319.22,319.72,319.94,326.07,329.00,335.51,341.86,347.56,357.52,365.61,373.51,378.92,379.22,385.06,381.62,377.01,374.42,372.74,375.66,378.16,377.51,374.12,377.26,371.54,375.74,372.30,369.16,367.95,370.15,365.79,360.68,346.97,336.55,329.60,330.24,349.42,321.03,297.71,288.05,277.84,272.40,282.32,288.90,293.26,300.59,306.09,309.03,314.14,322.72,331.04,337.61,344.65,351.16,357.81,355.92,355.83,351.39,347.54,360.40,372.65,381.57,378.08,384.93,385.18,392.82,392.04,388.09,386.04,388.26,391.87,395.67,399.57,406.17,410.74,415.54,417.87,424.92,428.47,433.11,436.16,436.07,440.61,442.94,442.96,444.85,444.75,446.12,448.55,450.27,454.79,455.79,L7
2005-09-10 22:08:31+00:00,411.69,407.95,395.45,350.81,333.97,355.74,354.89,363.66,364.47,346.52,341.97,336.29,331.96,310.90,302.50,315.66,321.78,296.47,286.10,283.83,289.69,290.03,297.02,301.37,305.44,314.46,323.19,327.97,335.27,343.69,349.65,348.24,349.23,350.76,347.23,349.74,342.11,329.31,322.55,316.10,309.16,306.80,306.44,305.86,304.17,304.28,308.04,308.40,309.65,308.97,314.29,322.30,323.49,324.66,327.39,323.46,325.90,324.69,321.12,319.05,319.54,320.47,315.42,318.13,319.09,319.62,325.67,327.94,334.54,339.47,344.91,355.15,365.01,372.23,378.46,377.74,383.72,380.33,376.05,372.80,370.69,374.57,377.15,376.92,373.68,377.51,371.73,376.04,372.47,369.29,367.84,369.55,366.16,360.80,345.76,334.65,327.94,330.34,348.99,321.14,297.29,287.57,277.96,272.59,281.64,287.65,292.16,299.01,304.23,306.30,314.16,321.37,330.15,336.64,344.00,350.72,357.15,355.43,355.82,350.86,347.21,360.36,373.29,381.69,377.59,384.27,383.59,392.52,391.51,387.56,385.61,388.46,392.10,395.85,400.01,406.37,411.39,415.77,418.25,425.53,429.07,433.55,436.12,435.53,439.68,442.81,443.23,444.64,444.52,446.11,448.58,450.37,454.39,455.20,L5
2005-09-25 22:15:14+00:00,411.69,407.08,394.00,352.57,337.18,354.43,352.14,357.83,358.93,347.26,344.10,335.91,331.96,310.90,316.66,325.96,325.54,300.03,286.10,283.83,289.69,291.02,296.01,299.13,302.51,311.92,320.44,325.09,333.69,341.90,347.32,346.89,347.97,349.34,346.88,349.74,342.11,329.31,321.58,315.94,308.18,306.32,304.71,304.72,303.18,303.44,306.38,306.35,308.53,308.34,314.01,322.30,323.49,323.10,324.20,320.30,322.25,320.74,317.15,314.47,315.80,314.74,314.11,316.35,317.40,317.95,323.50,327.94,332.05,336.45,342.35,352.15,362.09,369.70,375.83,374.43,381.00,377.94,374.86,372.61,370.91,374.57,377.15,377.18,373.19,375.98,369.83,374.34,370.37,367.47,365.99,367.26,363.45,359.23,344.69,333.83,327.94,330.34,346.92,319.14,296.60,286.18,275.86,271.28,280.31,285.69,290.57,297.87,302.62,304.38,313.35,320.98,330.15,335.16,341.86,348.60,353.58,352.75,352.72,347.58,344.25,358.11,370.71,378.70,375.84,382.58,382.78,391.87,391.51,387.56,386.35,387.45,391.30,394.99,399.02,405.25,410.65,414.97,417.12,423.05,427.37,432.24,434.55,435.04,438.38,440.76,443.31,444.64,444.83,446.45,447.61,449.17,452.84,452.22,L7
2005-10-20 22:09:35+00:00,416.99,410.84,395.18,364.62,341.73,355.73,351.97,356.09,358.15,349.42,347.00,337.59,333.27,306.47,315.85,327.12,331.15,307.43,288.41,283.88,291.09,291.31,295.64,299.06,302.61,310.24,319.07,323.21,332.68,341.20,347.12,346.35,349.78,351.61,349.76,352.73,345.65,333.12,324.72,319.08,311.48,307.67,305.25,305.99,304.38,304.70,306.38,306.35,308.53,311.84,317.37,324.55,326.20,325.56,326.89,323.52,325.59,320.74,317.15,314.47,315.80,314.74,314.11,316.35,320.45,320.80,325.70,330.01,334.64,339.00,345.27,354.77,362.09,369.70,375.83,374.43,381.00,377.94,377.85,375.69,374.09,377.52,379.41,379.73,376.04,378.47,372.83,374.34,370.37,367.47,365.99,367.26,363.45,361.20,347.34,336.13,329.83,334.14,348.66,320.72,297.71,288.68,275.86,271.28,280.31,285.69,290.57,297.87,302.62,307.08,315.03,322.80,331.19,337.34,343.65,350.27,355.59,352.75,352.72,347.58,344.25,358.11,370.71,378.70,376.10,382.78,384.12,392.41,392.66,388.79,387.62,388.79,392.55,396.94,399.02,405.25,410.65,414.97,417.12,423.05,427.37,432.24,434.09,435.46,438.91,442.10,443.84,445.44,446.05,447.91,449.27,450.80,455.60,452.22,L7
2005-11-13 22:08:44+00:00,422.83,415.62,399.49,378.37,349.00,361.47,349.77,356.44,358.46,354.37,356.49,348.00,338.67,317.94,322.49,334.56,341.68,318.09,293.72,287.16,294.80,293.65,296.37,299.37,302.98,310.76,318.54,324.57,333.48,342.40,349.27,348.82,351.96,352.63,349.11,351.52,345.12,335.08,327.56,322.33,314.45,311.45,309.33,311.32,310.36,308.81,308.69,308.89,312.92,316.00,321.40,327.49,328.63,327.29,327.65,324.24,325.42,320.86,318.35,315.50,316.39,315.66,315.89,317.84,323.58,324.36,328.67,331.88,336.82,340.34,347.41,355.58,363.49,372.22,377.76,377.60,381.01,379.74,381.26,379.16,377.46,381.53,382.49,382.83,378.27,378.98,375.62,374.73,371.34,370.82,369.28,367.66,363.54,364.67,350.77,338.93,332.68,337.30,351.33,322.42,298.64,290.54,278.40,274.94,283.93,289.05,293.01,299.17,305.25,310.02,320.04,325.90,334.55,340.64,346.64,353.50,358.59,353.41,353.60,348.44,346.64,361.10,372.73,379.44,377.77,384.23,386.05,393.93,393.59,389.47,389.01,390.65,394.03,399.02,401.02,407.14,412.58,416.22,417.99,423.90,426.32,430.51,431.36,434.86,440.08,443.86,444.96,446.86,447.66,450.07,448.91,450.84,455.64,452.99,L5
2005-11-21 22:09:55+00:00,418.91,413.23,397.08,375.60,349.00,353.64,343.60,354.48,358.46,354.37,356.49,348.00,338.67,317.94,322.49,334.56,340.15,318.53,295.10,286.12,292.36,292.28,295.08,297.80,301.97,309.52,318.54,324.57,333.48,342.40,349.27,348.82,351.96,351.24,347.97,349.89,343.35,332.52,326.12,321.79,314.02,309.89,308.20,311.32,310.36,308.81,308.69,308.89,312.92,316.00,320.06,325.91,327.08,325.59,326.49,323.85,325.44,321.11,318.35,315.50,316.39,315.66,315.89,317.84,323.58,322.91,327.05,331.03,335.91,339.80,346.26,354.64,362.29,372.22,377.76,377.60,381.01,379.74,381.26,377.26,375.21,379.84,381.00,381.56,377.43,377.58,374.16,374.73,371.34,370.82,369.28,367.66,363.54,364.67,348.88,338.04,331.85,335.56,349.79,320.08,296.94,289.15,277.19,274.04,283.93,289.05,293.01,299.17,305.25,310.02,320.04,323.75,332.23,339.10,345.61,352.06,358.59,351.83,353.60,348.44,346.64,361.10,372.73,379.44,377.77,381.78,383.48,391.70,391.42,387.88,387.56,389.67,393.05,398.15,400.84,407.14,412.58,416.22,417.99,423.90,426.32,430.51,431.36,434.86,438.13,441.36,442.94,444.80,446.52,448.52,447.38,449.54,454.16,451.17,L7
2005-12-23 22:10:03+00:00,418.31,412.78,396.60,374.14,366.67,353.20,345.95,355.86,358.90,359.46,361.24,356.95,354.53,337.12,339.69,334.56,340.15,318.53,299.62,289.56,295.93,293.53,294.48,295.83,300.04,304.14,315.97,323.02,330.11,340.31,345.14,345.01,350.86,350.18,347.41,345.06,338.54,329.45,321.77,317.60,311.44,306.13,304.17,307.91,311.62,312.60,312.16,310.66,312.04,317.00,321.04,325.44,326.06,326.53,324.91,322.30,325.94,321.20,320.54,318.64,318.20,317.06,319.31,320.67,323.67,322.92,325.74,331.48,335.93,338.46,344.29,352.42,358.66,368.66,375.06,374.50,375.76,374.24,377.15,377.89,376.71,378.74,378.89,379.43,376.56,376.46,373.98,371.53,370.86,370.29,367.36,365.81,361.02,362.95,350.65,341.16,332.28,332.00,348.39,313.88,293.31,288.17,275.22,273.24,284.54,287.80,293.82,299.15,302.19,310.94,320.79,324.05,331.56,338.28,344.87,351.51,355.54,345.59,346.68,341.77,340.31,352.83,365.03,373.87,377.59,381.78,383.38,391.38,391.01,387.12,386.31,389.04,391.78,399.10,401.10,407.18,413.44,415.12,421.58,423.44,425.15,432.59,433.11,436.99,438.81,441.17,442.77,443.21,446.01,448.10,446.72,449.22,454.05,450.80,L7
2005-12-30 22:15:55+00:00,414.38,411.18,393.90,372.68,357.57,347.72,343.12,352.72,353.91,356.82,361.55,354.67,347.25,352.37,342.63,338.52,342.56,323.02,302.59,291.72,295.24,292.36,291.58,292.09,297.88,301.98,312.63,317.64,324.46,333.00,339.75,341.77,347.20,347.50,345.05,340.62,333.13,324.23,316.91,313.76,307.54,303.99,301.58,305.69,306.92,307.75,307.89,307.75,310.40,313.78,318.45,323.53,323.61,323.24,321.69,319.07,323.31,319.24,319.44,316.29,314.30,314.28,317.59,317.02,321.43,320.93,322.86,327.41,332.26,335.43,341.08,349.08,357.81,368.53,375.14,368.71,370.00,371.28,375.57,375.52,375.45,375.90,374.92,376.88,374.70,373.87,371.77,371.62,371.18,369.99,363.01,361.48,358.49,360.31,348.45,340.58,329.67,329.56,348.20,309.05,290.20,284.55,269.64,272.62,284.27,286.27,292.59,298.06,300.91,309.71,319.37,323.23,329.65,338.45,345.15,351.69,358.82,348.19,346.12,340.87,337.48,348.60,360.07,364.63,371.60,376.98,382.19,386.72,385.30,381.38,381.03,385.31,389.28,396.26,398.04,405.68,411.85,413.61,414.81,418.40,420.40,425.42,431.78,435.41,437.10,435.49,438.60,439.12,441.18,443.65,443.48,446.62,451.50,448.66,L7
2006-01-08 22:10:13+00:00,414.38,411.18,393.90,372.68,357.57,347.72,343.12,352.72,353.91,356.82,361.55,354.67,349.83,345.06,339.80,333.84,342.56,316.36,302.59,291.72,295.24,292.36,291.58,292.09,297.88,300.71,310.58,317.53,323.72,332.79,339.20,341.87,347.23,347.71,345.05,340.62,333.13,324.23,316.91,313.76,307.54,303.99,301.92,303.91,306.16,306.50,307.96,307.86,311.14,313.81,318.45,323.53,323.61,323.24,321.69,319.07,323.31,318.24,318.23,315.78,314.10,313.91,317.37,317.00,321.67,320.93,322.86,327.41,332.26,335.43,341.08,349.08,356.49,366.43,372.95,368.08,369.73,371.10,375.41,375.54,375.45,375.90,374.92,376.88,374.70,373.87,371.77,369.86,369.66,369.08,362.86,360.72,358.68,360.59,349.40,340.58,329.67,329.56,348.20,309.05,290.20,284.55,269.64,272.62,284.27,286.27,292.59,298.06,300.91,309.71,319.37,323.23,329.65,338.45,345.15,351.69,358.82,348.43,347.36,341.56,337.15,348.79,359.11,364.48,371.75,376.95,382.19,386.72,385.30,381.38,381.03,385.31,389.28,396.26,398.04,405.68,411.85,413.61,414.81,418.40,420.40,425.42,431.78,435.41,437.10,435.49,438.60,439.12,441.18,443.65,443.48,446.62,451.50,448.66,L7
2006-01-23 22:16:11+00:00,413.46,410.77,394.49,375.47,361.46,351.65,346.78,357.92,364.25,366.13,358.39,361.41,349.83,344.25,337.58,331.25,339.24,315.49,302.68,293.03,296.63,293.47,293.19,294.86,300.62,304.60,314.82,320.84,328.38,335.05,341.06,344.02,348.39,349.66,347.56,343.49,336.24,327.19,319.55,315.78,309.92,307.76,304.74,307.05,307.89,308.03,308.92,309.14,312.11,314.59,319.63,323.96,324.84,324.71,323.35,320.73,325.10,320.91,320.36,319.65,317.66,316.98,319.49,319.08,323.31,322.80,325.02,330.45,334.79,338.05,343.90,350.98,358.73,368.48,375.64,370.91,371.64,372.67,376.22,376.25,376.02,376.65,376.86,378.58,376.45,374.80,373.12,371.73,371.37,371.43,364.68,362.06,360.11,361.38,350.41,341.11,330.59,329.56,350.91,310.51,292.76,286.52,270.50,272.58,285.06,286.64,292.64,298.52,301.42,310.22,319.43,323.89,330.93,340.12,346.28,352.31,358.68,349.25,348.39,342.86,337.84,348.88,358.51,364.63,371.92,377.32,382.67,387.12,386.40,382.69,382.04,385.91,389.98,396.48,399.04,407.70,413.46,415.75,416.89,419.64,421.87,426.95,433.19,437.12,438.77,436.65,439.54,440.07,442.52,444.07,444.39,447.55,451.92,449.66,L5
