dates,nzd0450-0000,nzd0450-0001,nzd0450-0002,nzd0450-0003,nzd0450-0004,nzd0450-0005,nzd0450-0006,nzd0450-0007,nzd0450-0008,nzd0450-0009,nzd0450-0010,nzd0450-0011,nzd0450-0012,nzd0450-0013,nzd0450-0014,nzd0450-0015,nzd0450-0016,nzd0450-0017,nzd0450-0018,nzd0450-0019,nzd0450-0020,nzd0450-0021,nzd0450-0022,nzd0450-0023,nzd0450-0024,nzd0450-0025,nzd0450-0026,nzd0450-0027,nzd0450-0028,nzd0450-0029,nzd0450-0030,nzd0450-0031,nzd0450-0032,nzd0450-0033,nzd0450-0034,nzd0450-0035,nzd0450-0036,nzd0450-0037,nzd0450-0038,nzd0450-0039,nzd0450-0040,nzd0450-0041,nzd0450-0042,nzd0450-0043,nzd0450-0044,nzd0450-0045,nzd0450-0046,nzd0450-0047,nzd0450-0048,nzd0450-0049,nzd0450-0050,nzd0450-0051,nzd0450-0052,nzd0450-0053,nzd0450-0054,nzd0450-0055,nzd0450-0056,nzd0450-0057,nzd0450-0058,nzd0450-0059,nzd0450-0060,nzd0450-0061,nzd0450-0062,nzd0450-0063,nzd0450-0064,nzd0450-0065,nzd0450-0066,nzd0450-0067,nzd0450-0068,nzd0450-0069,nzd0450-0070,nzd0450-0071,nzd0450-0072,nzd0450-0073,nzd0450-0074,nzd0450-0075,nzd0450-0076,nzd0450-0077,nzd0450-0078,nzd0450-0079,nzd0450-0080,nzd0450-0081,nzd0450-0082,nzd0450-0083,nzd0450-0084,nzd0450-0085,nzd0450-0086,nzd0450-0087,nzd0450-0088,nzd0450-0089,nzd0450-0090,nzd0450-0091,nzd0450-0092,nzd0450-0093,nzd0450-0094,nzd0450-0095,nzd0450-0096,nzd0450-0097,nzd0450-0098,nzd0450-0099,nzd0450-0100,nzd0450-0101,nzd0450-0102,nzd0450-0103,nzd0450-0104,nzd0450-0105,nzd0450-0106,nzd0450-0107,nzd0450-0108,nzd0450-0109,nzd0450-0110,nzd0450-0111,nzd0450-0112,nzd0450-0113,nzd0450-0114,nzd0450-0115,nzd0450-0116,nzd0450-0117,nzd0450-0118,nzd0450-0119,nzd0450-0120,nzd0450-0121,nzd0450-0122,nzd0450-0123,nzd0450-0124,nzd0450-0125,nzd0450-0126,nzd0450-0127,nzd0450-0128,nzd0450-0129,nzd0450-0130,nzd0450-0131,nzd0450-0132,nzd0450-0133,nzd0450-0134,nzd0450-0135,nzd0450-0136,nzd0450-0137,nzd0450-0138,nzd0450-0139,nzd0450-0140,nzd0450-0141,nzd0450-0142,nzd0450-0143,nzd0450-0144,nzd0450-0145,nzd0450-0146,nzd0450-0147,nzd0450-0148,nzd0450-0149,nzd0450-0150,nzd0450-0151,nzd0450-0152,nzd0450-0153,satname
2006-10-23 22:10:00+00:00,406.71,,,,,,,,,,334.30,330.34,320.17,306.19,286.84,293.30,301.19,,334.06,329.21,,,,,,,,,268.16,275.93,286.30,299.65,314.13,325.68,329.89,336.47,,,,,,,,,338.38,338.68,348.07,344.71,352.25,349.43,344.90,343.55,,,,,,,,307.51,308.55,313.72,310.70,319.32,320.17,315.90,319.78,330.61,,,,,,,349.44,344.10,346.71,344.27,349.54,352.88,350.76,349.68,351.92,,,,,,,351.90,354.63,354.29,360.87,363.22,362.39,347.79,333.33,,,,,,,,,268.75,271.64,279.31,295.39,306.62,310.26,314.82,322.05,,,,,,,,314.11,323.53,332.68,348.01,356.73,358.15,360.27,365.90,370.07,373.63,,,,,,,,386.75,390.51,394.98,399.67,402.69,423.28,430.75,432.36,431.52,429.49,430.04,,,,,,,L7
2006-10-30 22:15:54+00:00,395.04,392.63,385.51,374.44,369.45,362.88,355.39,353.33,349.74,341.99,340.63,336.84,329.72,269.66,261.69,,320.45,358.47,331.72,330.82,,319.48,327.26,324.00,313.21,297.57,281.93,278.10,277.52,277.99,289.21,,,,325.52,325.43,324.34,330.90,331.70,332.55,334.27,333.48,337.07,339.07,337.79,339.25,335.22,,,,340.00,336.12,334.76,333.86,329.35,326.83,327.30,323.07,318.96,328.16,326.04,318.89,317.06,,,,323.01,320.66,321.47,323.74,325.88,339.10,346.65,352.20,361.55,358.82,357.54,353.16,,,,349.52,349.16,349.90,353.27,352.80,356.16,358.71,360.20,359.21,361.07,358.48,366.81,,,349.52,334.26,334.07,336.45,311.83,292.64,280.38,264.17,256.63,272.24,268.05,275.70,286.24,,,,308.99,315.26,323.48,333.57,342.55,343.12,341.78,336.94,328.47,319.47,326.90,332.71,335.95,,,,344.76,349.49,345.90,348.54,356.30,360.30,361.38,372.53,370.00,383.16,387.22,388.98,400.57,403.33,407.30,409.99,,,,426.04,427.96,429.42,428.24,436.46,437.95,437.66,436.41,L7
2006-11-08 22:10:14+00:00,402.24,405.86,396.46,386.00,,,,,,,,,317.70,,299.92,301.15,326.19,352.80,294.39,329.08,,327.45,,,,,,,,,290.57,298.37,304.67,313.70,322.12,327.74,326.23,322.44,327.05,,,,,,,,339.74,341.22,342.92,336.45,338.89,341.39,342.85,332.70,,,,,,,,314.18,314.97,315.77,315.82,316.12,325.55,321.74,321.77,322.68,,,,,,,,,,,,,,,341.05,,,,,,,350.20,355.81,360.47,356.19,353.72,344.56,343.24,344.77,307.59,,,,,,,,274.36,280.55,290.85,299.51,319.03,324.44,329.69,336.98,,,,,,,,336.15,335.18,344.22,344.21,349.67,356.46,354.00,352.88,341.66,369.53,,,,,,,,,403.02,410.76,417.63,422.99,429.84,436.72,437.65,431.34,433.13,438.32,,,,,L7
2006-12-01 22:16:39+00:00,412.42,412.39,400.93,394.77,383.65,373.95,364.75,,,,342.75,,,,,,,344.26,349.92,,,349.96,323.24,320.89,313.60,,,,307.38,303.06,308.70,314.20,317.43,329.03,337.71,339.78,337.38,338.94,338.84,339.06,347.02,346.88,,,351.29,346.33,345.24,351.65,354.60,356.57,359.93,363.62,362.59,360.76,349.77,342.37,341.46,,,,326.72,327.47,328.38,338.07,342.41,335.52,338.82,337.88,339.91,348.52,352.30,361.71,365.31,,,375.15,370.99,371.89,369.38,367.46,366.56,368.54,367.66,370.91,372.90,374.04,369.12,,,,366.02,374.00,379.09,378.86,375.18,357.57,356.32,353.97,366.14,312.55,302.37,298.80,288.66,,,,300.04,301.94,305.33,318.58,324.03,331.14,337.38,347.25,353.39,348.07,347.67,358.59,311.42,,,,340.84,335.03,,361.47,362.49,371.07,373.94,368.80,365.92,366.75,376.99,386.63,393.59,399.66,,,,416.66,422.50,423.23,427.45,432.76,440.60,441.56,445.66,442.62,440.35,442.28,444.23,448.94,451.74,456.22,L7
2007-01-26 22:21:31+00:00,411.94,406.06,393.58,387.77,378.57,370.31,365.44,360.32,346.67,349.61,352.15,343.93,348.61,355.06,371.26,379.05,386.36,360.82,386.09,379.39,334.41,313.96,311.64,303.78,302.93,297.71,293.99,291.83,301.73,306.06,314.88,317.73,321.64,326.42,327.93,341.40,338.59,332.45,331.17,333.22,333.77,343.12,339.55,341.30,350.83,356.38,356.14,360.94,361.15,354.38,359.95,359.92,350.56,346.68,341.90,336.88,331.23,329.05,328.56,339.87,343.34,341.87,331.13,325.74,325.78,330.72,336.51,332.48,328.39,335.46,344.17,348.60,349.51,355.11,361.83,367.32,365.77,363.36,361.27,355.68,359.47,369.61,357.92,351.24,353.62,356.49,360.39,359.09,359.63,365.54,368.78,371.10,375.05,374.10,372.48,365.84,364.32,351.52,358.83,304.58,287.34,282.70,273.73,266.54,278.90,285.02,294.87,301.71,301.92,309.54,317.56,326.07,326.88,334.83,336.43,350.52,349.78,337.15,329.11,318.19,315.29,331.18,346.20,362.68,369.20,387.06,380.93,363.09,347.49,339.22,344.36,350.53,361.38,367.16,380.25,386.87,396.99,408.91,410.74,415.34,422.32,426.47,432.12,439.22,444.04,447.19,446.89,442.95,439.55,439.51,444.58,449.23,449.80,447.17,L5
2007-02-04 22:15:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,310.44,310.49,307.45,315.03,318.66,319.14,319.38,325.34,334.03,337.34,352.30,351.38,346.29,343.76,348.29,342.29,344.71,347.85,357.24,359.34,365.17,371.49,373.98,379.02,379.29,381.99,380.51,368.30,366.58,371.83,365.93,363.63,353.93,351.11,349.15,350.27,351.70,355.34,356.21,349.05,350.83,354.37,350.61,348.27,352.12,346.87,357.45,350.86,365.55,372.45,385.32,386.60,388.92,380.52,384.43,386.73,384.17,377.08,375.85,374.87,374.78,377.62,372.40,380.44,383.02,386.63,386.23,387.80,389.58,396.86,391.29,377.30,370.62,368.20,369.78,392.23,331.06,308.42,308.35,298.69,294.00,311.42,317.02,315.87,320.27,322.95,331.09,326.62,333.94,339.03,351.89,361.95,363.40,364.28,364.63,354.79,343.98,338.91,346.05,361.80,380.64,375.69,359.16,379.27,389.52,367.12,354.96,359.52,369.50,376.68,386.24,394.42,400.50,417.38,420.18,428.79,432.01,441.16,439.92,445.33,442.14,441.88,444.25,446.60,450.87,459.33,456.75,456.49,,,,L5
2007-02-11 22:21:08+00:00,419.69,416.71,408.75,395.42,387.87,380.04,375.34,370.66,369.62,355.95,353.54,351.34,344.64,346.17,353.25,358.58,361.49,325.61,382.18,378.74,352.40,329.71,319.20,312.79,313.97,307.15,306.30,297.61,300.18,305.19,312.94,327.14,325.06,332.70,340.12,347.41,348.35,345.94,350.23,347.26,351.77,353.39,356.45,351.22,350.65,352.77,362.95,366.05,366.91,367.04,367.18,371.17,370.73,369.78,364.94,357.52,353.74,347.36,347.83,341.78,342.43,342.73,341.97,338.04,337.26,341.08,343.28,343.49,343.21,352.77,355.00,355.02,367.86,368.22,375.42,369.75,372.96,369.53,363.36,367.47,370.20,374.00,374.20,369.03,367.40,369.16,373.63,378.55,374.32,370.32,373.73,380.21,382.71,373.67,372.61,376.18,365.99,373.12,385.43,329.85,304.66,304.72,293.82,288.11,289.06,297.02,300.27,302.47,304.25,318.99,325.89,335.12,347.65,355.07,362.34,363.86,368.88,364.86,348.19,332.12,322.55,334.84,346.97,358.28,364.94,366.39,391.00,408.14,364.52,358.05,357.75,365.45,376.50,383.37,396.76,400.01,404.34,411.68,416.06,421.38,432.52,434.35,435.19,445.44,449.41,453.11,452.24,452.58,453.77,454.64,460.72,465.25,467.27,471.10,L5
2007-02-19 22:16:37+00:00,415.16,413.35,401.77,391.69,382.97,372.47,367.59,359.61,353.41,,,,339.59,341.34,346.61,350.34,353.77,305.06,360.26,371.46,,326.50,319.05,313.90,310.73,300.89,304.38,,,,309.00,317.14,326.50,326.81,335.62,342.25,339.53,341.00,341.32,338.67,344.15,341.06,346.31,354.43,,,358.14,359.47,362.46,364.08,361.70,361.46,367.12,357.74,348.89,345.58,338.33,334.49,333.93,337.87,,,335.68,329.54,329.26,334.62,332.93,340.80,340.63,339.56,345.69,350.80,353.96,361.37,373.67,,,363.45,360.76,362.62,361.19,357.60,359.01,359.44,359.60,361.42,362.34,368.94,369.53,,,,374.28,373.44,366.75,362.21,355.56,366.00,374.84,312.81,299.72,290.81,278.73,274.27,288.36,,,,305.41,313.66,320.75,326.26,331.68,340.27,351.36,356.09,352.90,349.46,344.85,332.15,,,,355.08,360.78,379.47,390.92,404.11,363.64,346.94,353.51,363.75,368.16,376.56,383.45,395.41,404.30,410.23,,,,,426.30,436.15,436.72,438.75,441.67,444.00,445.10,448.22,453.50,456.52,455.13,460.75,L7
2007-02-27 22:21:32+00:00,416.91,419.48,410.29,401.67,391.89,384.27,380.04,372.67,368.00,368.88,370.23,367.29,361.34,351.71,349.44,353.01,353.19,295.70,356.16,372.95,,325.49,320.97,314.81,311.99,305.21,303.09,306.09,312.50,320.66,323.36,315.56,321.22,330.70,339.12,344.12,338.66,337.74,337.70,344.64,347.52,347.57,352.43,354.66,361.67,365.42,363.14,361.75,364.06,364.13,368.76,361.39,365.76,361.59,361.54,351.98,348.04,342.88,341.31,336.88,340.57,345.47,335.01,330.53,329.99,329.16,332.92,337.08,337.98,344.46,350.14,355.38,365.74,370.75,378.87,379.82,375.20,366.51,363.61,362.80,361.51,363.02,359.39,361.17,369.52,366.06,367.97,373.02,371.69,377.53,384.19,375.45,375.75,372.92,371.36,368.00,361.76,362.03,377.98,317.82,303.18,295.53,290.50,286.48,295.42,309.12,308.58,305.63,305.54,314.09,318.46,328.13,340.42,348.77,362.30,363.76,361.18,357.02,345.22,338.41,327.89,337.46,340.62,358.63,372.14,387.87,396.63,393.82,365.08,350.74,354.26,368.29,371.51,377.86,392.95,399.27,410.01,421.70,425.52,427.03,420.71,427.52,427.01,438.01,443.65,445.28,441.18,446.46,446.85,452.93,457.26,461.08,468.09,470.21,L5
2007-03-23 22:17:06+00:00,403.03,400.14,394.96,379.34,368.43,357.20,354.84,349.55,348.88,,,,338.31,339.37,343.89,358.25,373.71,,,384.04,,323.95,304.66,301.69,292.49,287.99,288.66,,,,291.05,301.17,305.83,308.39,313.30,321.94,320.31,315.38,317.54,320.63,316.62,319.55,319.88,,,,340.61,346.86,344.40,346.63,341.06,341.55,349.60,347.94,345.78,343.53,335.24,332.21,333.69,,,,326.35,320.45,323.25,324.15,325.79,322.26,320.76,323.08,329.74,331.84,336.44,345.04,,,,339.37,338.12,336.90,336.92,336.65,,,,,,,,,,,345.54,351.16,351.21,346.78,343.87,344.00,353.04,301.98,287.49,277.57,266.63,261.40,269.76,,,,290.51,297.40,303.29,311.81,323.12,339.94,341.45,350.43,347.06,345.67,332.84,322.08,,,,340.14,355.78,363.26,373.34,372.97,368.38,355.23,344.97,347.05,349.01,355.43,365.44,370.02,376.92,386.10,,,,413.46,415.66,421.25,423.74,428.47,427.03,435.30,435.79,441.99,443.46,445.57,447.98,447.07,L7
2007-04-08 22:16:41+00:00,409.92,409.96,401.08,,,,350.65,345.03,342.29,336.29,341.52,344.03,347.27,353.27,353.45,357.74,357.74,365.62,373.88,368.77,385.41,,,,287.10,280.47,285.24,288.16,290.94,290.97,298.88,313.51,317.99,322.00,325.25,334.03,328.03,329.82,,,327.34,323.39,329.43,332.15,340.40,341.71,352.26,356.12,360.63,359.67,361.19,360.26,361.17,,,,342.15,338.49,335.05,334.71,333.61,329.36,333.85,329.80,328.45,329.68,330.55,328.09,330.37,,,336.17,340.01,350.21,353.93,357.14,352.75,364.86,358.63,355.25,356.66,356.35,356.50,,,343.70,341.26,344.41,344.48,349.05,348.59,363.64,362.04,361.95,360.65,358.86,353.98,,,,,285.19,271.76,263.39,273.73,278.52,284.09,294.86,302.07,307.32,314.65,321.62,334.51,,,342.82,339.20,335.04,322.27,318.96,311.28,324.76,340.53,347.60,356.36,363.85,373.61,378.22,379.26,,,,356.65,363.59,366.87,368.56,377.03,389.75,395.61,407.25,414.93,420.48,423.70,429.88,432.78,432.69,434.38,441.25,,,,440.40,440.54,440.89,L7
2007-05-26 22:16:50+00:00,,407.96,397.45,383.80,378.28,363.71,357.52,340.77,344.05,353.81,348.73,353.30,355.05,361.95,364.54,362.92,354.47,348.24,,,,345.77,357.27,309.54,280.26,259.72,257.95,262.79,276.30,288.90,290.08,301.82,304.44,315.24,315.25,,,315.81,322.13,316.83,321.12,324.46,321.89,323.06,331.72,338.54,338.47,344.30,345.87,350.40,,,,355.14,346.18,343.58,347.08,337.99,337.81,337.51,333.77,334.65,327.78,325.59,328.81,335.40,,,334.33,327.14,327.66,332.26,337.95,336.17,350.33,352.65,350.02,346.24,350.16,345.18,,,,338.73,337.87,335.66,345.22,342.87,353.78,357.45,354.16,355.61,360.82,361.60,357.59,,,338.26,349.81,325.06,298.65,287.28,273.24,262.52,273.74,282.74,293.38,295.49,299.02,313.12,,,,339.26,344.36,341.90,347.81,347.23,341.22,336.66,331.81,340.98,346.66,357.40,360.59,361.90,,,370.27,367.74,361.88,368.49,369.49,369.84,376.06,375.68,385.18,394.00,398.37,403.97,414.04,416.14,419.67,435.70,436.25,,,434.61,437.23,,,,,,L7
2007-07-06 22:10:37+00:00,420.42,421.23,408.19,402.86,397.04,,,,,,,,,363.14,365.53,363.11,349.61,344.58,355.70,364.05,368.89,385.20,,,,,,,,,,309.18,321.67,,,335.50,333.14,337.56,335.80,,,,,,,,353.84,351.26,353.88,360.57,362.67,371.30,373.59,371.02,372.68,,,,,,,,351.13,352.84,346.35,346.82,347.94,348.65,347.00,353.29,,,,,,,,364.12,356.95,358.26,362.89,367.94,357.31,359.86,,,,,,,,373.01,368.66,370.06,364.21,361.12,363.06,363.56,,,,,,,,,301.72,304.61,313.58,322.39,327.58,331.51,339.91,351.48,,,,,,,,333.94,340.14,,,416.96,383.65,378.80,382.03,377.29,,,,,,,,,,414.34,412.52,424.07,436.52,441.45,453.93,454.92,460.16,462.48,467.15,,,,,,L7
2007-07-13 22:16:46+00:00,433.47,430.35,415.22,,,,383.63,371.49,366.77,366.39,366.99,364.40,362.64,362.95,356.34,355.22,346.62,342.28,348.59,358.29,,,,,334.63,317.58,299.88,290.99,295.52,299.38,301.54,309.06,318.55,,,340.09,342.59,340.59,,,,344.63,340.08,342.71,347.47,345.93,352.90,360.21,365.37,373.69,374.45,379.48,373.68,379.93,,,358.87,362.17,358.61,346.39,347.55,343.18,342.43,342.25,340.05,347.60,342.29,347.05,348.79,,,361.82,360.11,357.16,369.67,370.07,365.65,360.97,362.17,364.31,358.32,364.54,368.62,358.59,,,355.58,359.55,358.58,365.12,373.02,369.15,369.70,371.91,363.80,361.70,357.33,364.89,,,,314.20,296.78,289.87,300.18,306.53,314.26,318.29,321.76,333.66,346.37,348.18,353.56,,,,367.11,364.65,358.16,346.01,335.74,339.86,344.48,337.56,354.94,392.80,402.31,381.94,391.85,390.54,,,394.30,391.18,388.57,397.43,399.37,400.37,406.63,418.81,427.25,429.87,439.00,452.49,456.55,456.95,466.20,470.96,,,,466.49,472.43,478.87,L7
2007-08-07 22:10:28+00:00,,,,388.19,383.43,374.36,364.07,354.32,345.06,,,,,,,,,348.80,355.00,353.15,,,344.65,331.91,316.75,306.67,,,,,,,,,326.92,329.41,327.19,330.95,321.83,321.70,320.00,329.59,,,,,,,,362.29,363.14,368.70,376.32,368.74,367.13,359.34,356.77,351.30,,,,,,,,341.68,341.59,340.11,339.02,339.17,342.09,345.28,349.88,,,,,,,354.62,351.50,357.61,353.97,356.25,352.67,357.27,353.56,,,,,,,,357.91,351.64,339.65,342.30,359.18,320.17,301.10,293.44,,,,,,,,323.88,332.01,335.08,344.29,349.02,356.39,351.84,354.34,,,,,,,,364.11,370.36,378.32,374.64,373.83,368.42,363.15,366.89,365.73,378.33,,,,,,,,,428.17,435.53,443.05,442.56,447.85,452.38,453.81,453.58,455.99,459.75,,,L7
2007-08-14 22:16:36+00:00,436.57,433.50,421.33,408.30,397.82,390.62,382.78,378.90,369.85,368.98,,,,,,,,,,,,,,,,,,312.38,,,324.31,327.30,334.06,339.09,346.42,350.53,345.13,344.90,344.01,346.26,346.19,347.48,350.45,354.58,,,364.39,369.01,376.35,383.16,384.54,394.89,393.72,389.58,383.40,375.20,371.98,369.95,363.01,,,,356.16,354.14,355.87,356.64,356.22,350.81,354.66,360.04,357.81,362.10,363.94,371.19,,,,369.73,374.49,375.22,376.80,377.14,375.60,375.31,376.58,381.07,381.86,381.07,383.07,,,388.26,390.23,386.81,386.26,374.28,365.84,367.25,392.13,348.33,324.92,317.24,306.39,296.69,,,325.68,328.56,333.44,329.86,344.27,351.06,362.94,366.31,374.82,373.16,372.21,368.07,366.42,,,358.71,358.95,351.12,366.41,379.03,386.94,389.15,391.78,388.01,383.92,384.55,392.30,393.95,394.85,406.51,408.25,,,423.64,428.81,437.24,442.14,453.95,456.65,460.44,461.91,467.01,464.04,,,,,,L7
2007-08-23 22:10:22+00:00,,,,,,,,,,,,,362.47,359.07,366.65,363.87,363.76,,,,,,,,,314.82,309.67,300.01,303.59,305.26,311.61,314.05,319.53,328.06,,,,,,,,333.93,330.86,333.25,334.58,336.39,343.87,347.70,352.89,361.27,,,,,,,,360.88,361.04,355.78,353.31,346.64,345.98,346.86,345.24,,,,,,,,355.61,360.75,368.38,362.29,362.88,359.99,358.93,354.64,,,,,,,362.68,358.44,364.47,364.46,368.14,369.44,368.73,374.05,,,,,,,,296.10,288.93,283.32,287.79,302.93,310.19,310.36,321.11,,,,,,,,353.37,350.10,344.75,336.71,332.57,337.43,345.73,361.03,364.11,,,,,,,,368.86,377.55,378.45,379.83,392.46,396.07,400.14,409.28,416.30,425.02,424.07,,,,,,,,452.91,457.04,458.55,461.48,L7
2007-09-08 22:10:14+00:00,,,,,,,,,,361.22,350.58,347.09,350.81,351.78,,,,,,,,,,,,,,294.93,300.26,298.34,305.00,,,,,,,,,324.06,327.78,327.70,332.01,334.73,337.27,338.38,347.70,,,,,,,,373.95,367.32,361.42,357.33,355.45,348.72,347.44,347.23,,,,,,,,338.74,347.58,351.17,356.06,359.89,365.16,365.32,365.78,,,,,,,,369.58,367.20,370.95,369.98,368.87,370.06,368.15,,,,,,,,375.48,318.30,314.60,302.30,288.91,288.67,303.37,304.76,320.22,,,,,,,356.52,366.08,363.44,360.67,354.90,347.43,337.94,331.98,341.78,,,,,,,,359.94,359.03,362.67,373.89,384.47,386.07,389.97,398.95,402.52,406.69,,,,,,,,,,447.12,454.36,455.68,458.96,459.94,462.69,L7
2007-09-23 22:19:11+00:00,415.10,411.34,401.41,374.69,362.95,358.75,353.61,349.41,347.36,346.39,347.61,342.31,346.08,343.92,347.27,353.96,352.60,350.19,348.55,348.45,,340.58,320.09,316.00,309.49,297.63,292.13,282.03,283.14,280.00,298.66,308.19,316.84,319.78,326.28,340.85,332.25,330.81,320.62,313.94,312.82,317.64,318.43,320.19,322.24,327.88,340.78,341.07,350.86,357.37,357.80,367.43,369.96,362.60,354.40,348.68,347.66,347.10,343.95,330.99,334.23,342.38,341.75,341.79,338.88,336.12,335.97,342.82,342.75,333.31,334.96,334.03,333.87,332.71,341.27,337.83,349.38,350.27,349.18,347.92,349.97,356.55,357.60,350.44,350.81,349.10,353.65,352.00,349.24,351.07,354.48,360.51,362.22,363.94,369.11,359.24,351.83,347.73,350.13,302.03,282.71,277.60,272.51,273.39,286.63,298.27,312.03,316.13,324.22,320.66,325.97,340.40,349.76,348.24,348.30,347.78,348.77,345.99,342.15,331.05,329.18,345.31,345.75,358.42,361.50,359.11,363.94,368.77,366.00,354.14,343.50,352.65,361.01,365.59,364.70,367.94,379.62,386.83,397.80,404.24,407.68,413.18,424.11,432.04,434.67,435.98,438.80,442.88,436.06,439.40,443.13,445.69,447.89,455.10,L5
2007-09-24 22:10:09+00:00,413.76,413.37,,,,,,,,,349.30,343.46,346.62,346.74,347.16,348.14,342.51,337.09,336.67,337.06,,,,,,,,,296.06,295.72,298.60,303.57,305.69,308.58,316.27,317.35,313.41,,,,,,,,327.80,333.02,335.69,341.82,347.07,353.81,358.00,361.97,,,,,,,,345.48,341.25,337.44,336.12,333.99,331.87,331.16,328.03,,,,,,,,355.92,360.61,355.39,352.70,348.59,343.03,344.29,347.18,,,,,,,357.22,355.38,353.62,350.93,357.09,356.77,357.03,352.79,,,,,,,,,302.37,309.32,312.43,309.37,314.09,321.21,326.75,,,,,,,,345.66,338.75,330.36,340.68,344.46,348.12,350.37,353.67,369.53,,,,,,,,,384.38,389.26,401.84,402.47,407.08,406.27,413.09,418.49,420.01,430.31,428.78,,,,,,,,457.45,L7
2007-10-02 22:13:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.59,358.44,351.72,347.28,,,,,,,,,,,,298.04,302.74,308.77,312.36,,,,,,,,,,323.31,333.99,341.18,343.31,342.79,348.07,347.82,,,,,,,,,,,,,,,,,,,433.57,,,,,,,,,L5
2007-10-17 22:16:23+00:00,424.59,422.92,412.60,400.39,393.95,382.30,,,357.86,354.36,361.61,357.23,362.53,358.26,361.38,360.26,354.07,349.00,341.01,339.34,332.92,332.10,328.30,329.36,,,,283.24,288.09,292.05,301.85,303.36,308.69,306.85,319.24,331.82,331.66,333.90,330.08,329.83,332.48,,,322.20,337.25,334.22,337.02,343.30,352.07,360.50,362.71,373.47,378.84,380.82,375.19,373.06,,,360.03,363.06,364.82,359.04,353.34,350.23,349.35,353.35,350.40,348.86,351.18,348.48,343.24,,,,354.08,344.36,350.55,355.10,354.81,355.26,347.84,347.57,354.23,352.21,358.82,355.30,,,358.48,361.72,360.66,362.65,354.74,352.95,347.55,343.35,334.63,328.06,342.70,307.30,299.14,,,,288.87,283.70,293.85,301.31,305.69,313.88,326.57,333.18,334.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2007-10-26 22:10:18+00:00,415.80,,,,,,,,,,345.90,344.86,342.24,342.35,335.48,335.72,334.68,326.85,321.94,319.12,,,,,,,,278.39,277.40,280.39,280.19,280.80,283.77,293.39,302.51,310.64,,,,,,,,318.92,316.69,322.24,328.52,326.37,340.96,348.05,354.91,362.07,,,,,,,357.11,342.38,347.29,346.00,335.86,330.57,330.37,329.23,333.55,,,,,,,353.17,360.85,357.41,352.11,343.48,346.44,340.65,344.77,,,,,,,,361.51,359.77,359.02,356.00,355.94,348.64,350.27,342.00,,,,,,,,275.68,294.87,305.54,307.58,302.79,313.78,320.35,322.91,,,,,,,,343.82,335.37,326.14,337.32,340.98,346.56,355.25,362.22,362.91,,,,,,,,,367.73,371.83,385.08,393.25,395.35,401.30,404.99,404.25,412.68,423.84,,,,,,,,,454.68,L7
2007-11-18 22:16:19+00:00,404.37,401.97,396.12,378.15,367.61,358.05,349.31,346.68,335.08,326.57,330.33,342.79,348.89,,,,335.78,328.50,324.76,325.24,315.57,311.38,306.45,299.54,292.26,288.52,279.12,277.24,275.73,277.47,283.79,,,,298.71,305.31,300.12,287.07,289.04,283.26,,297.40,295.25,305.51,312.62,318.64,318.57,,,328.04,334.25,347.97,350.69,358.23,352.53,350.73,350.08,352.18,355.29,353.25,347.02,342.00,,,,322.33,318.88,317.14,319.59,322.25,320.81,319.59,327.85,337.68,349.11,340.41,333.36,,,335.44,331.25,331.10,331.68,335.59,337.14,338.19,343.86,342.23,344.50,348.56,346.57,,,,344.77,337.01,325.88,329.04,334.50,292.30,279.99,265.51,255.75,255.08,268.22,269.86,283.40,,,291.33,301.88,307.67,310.69,318.56,320.26,331.76,331.13,331.57,320.23,314.43,310.34,325.39,,,,349.24,356.11,353.33,350.00,348.70,344.30,342.25,345.04,346.62,351.95,357.73,367.15,373.85,380.83,387.41,,,,408.00,410.84,414.18,419.20,420.88,426.62,424.77,434.84,441.11,438.71,438.68,L7
2007-11-27 22:10:36+00:00,408.86,409.49,,,,,,,,,342.72,348.47,348.52,353.30,347.23,343.68,342.46,330.03,330.24,333.17,,,,,,,,,289.99,290.82,290.86,296.21,298.48,305.10,316.16,318.45,310.44,,,,,,,,318.71,329.02,336.48,336.12,341.82,346.16,348.50,350.95,,,,,,,,362.63,359.58,349.01,342.43,330.87,331.73,330.98,332.20,,,,,,,348.94,356.45,358.24,349.66,343.15,334.33,341.24,338.98,337.32,,,,,,,357.02,352.06,359.77,355.79,351.94,348.34,348.59,342.44,,,,,,,,269.79,275.78,291.19,297.93,295.47,297.23,302.77,302.66,,,,,,,,331.83,320.87,316.84,328.38,337.01,352.29,349.59,356.64,358.66,357.97,,,,,,,,358.08,365.78,376.30,383.24,390.62,396.22,402.30,407.98,414.29,416.47,423.01,,,,,,,,444.33,L7
