,dates,per0121-0000,per0121-0001,per0121-0002,per0121-0003,per0121-0004,per0121-0005,per0121-0006,per0121-0007,per0121-0008
0,1986-04-10 14:42:40+00:00,175.4480363133055,169.07391558260434,169.12374640263357,173.157927429244,176.43670825358473,182.04093505633085,185.2987029210306,186.773479258766,185.979842871488
1,1987-11-23 14:45:21+00:00,,,,,174.82024500766687,170.0877501178331,172.05751278694817,169.8114130310468,181.54397128491337
2,1988-03-30 14:47:10+00:00,175.2598154345578,173.79276988417533,174.24572136566118,177.1585194493935,186.72225514774937,186.26759936725804,188.00276070680553,194.09420352990026,192.3106724217368
3,1988-05-01 14:47:21+00:00,181.33511026836302,175.84254627856058,180.4417296878013,185.1952464483621,189.20401137092227,189.9279922452384,189.57923879442123,191.76037335107338,195.8818344997224
4,1989-03-01 14:46:53+00:00,171.82966864099566,163.03799150234045,167.29534047918713,173.0211127368296,183.25027864392408,184.47185740531305,182.93837806305544,183.20224163753218,184.51435650437006
5,1989-05-20 14:45:33+00:00,155.3941086512538,157.7846737653898,157.06315813951687,165.53851306714108,169.15682216708848,173.84588303651998,177.5484525883629,175.37946443201815,174.0770336872513
6,1990-04-21 14:37:22+00:00,171.38255753836765,167.59275262694868,175.43902714519692,186.24064824890058,188.3129706508642,183.99596435706223,181.12729503872086,189.65661616206646,191.52291921682706
7,1990-10-14 14:36:43+00:00,,,,156.37282321502315,158.91120812786397,141.7435372099522,162.86748560598403,165.82765396116147,177.12054157061422
8,1991-01-18 14:37:29+00:00,155.7834088547158,159.13980713646387,154.1133662109189,163.34329669849595,170.59216795401792,177.6452827003592,177.21408898133635,175.44491756993548,181.9384468959205
9,1993-02-24 14:39:05+00:00,137.62140705325157,141.15661867732848,151.33323135204205,162.51760322890996,170.40053568032243,174.96570435512928,179.00832229060038,180.78559143451588,180.52815201950767
10,1993-03-12 14:39:18+00:00,146.60841360588014,141.84033721615594,150.71741491671366,164.71589913808188,168.97809286467762,175.00320039131702,171.34247107084164,175.26277398913726,171.19618865971378
11,1993-04-13 14:39:26+00:00,131.72475085264665,132.9998652604737,144.70347599563286,150.49343203100608,150.58824380477293,160.68655171930817,142.0532075795167,,
12,1993-04-29 14:39:33+00:00,144.10401003036648,149.23151408334132,155.6722710103396,164.06746762414366,169.7478802105477,174.3907784827147,177.94903654365703,183.93000454618036,173.73445432842936
13,1993-05-15 14:39:36+00:00,141.80948520076404,141.83040505462392,147.5686311080881,161.20600052788546,167.08622763052776,172.81388244167223,171.96769593699702,182.7928055581906,179.7138017369487
14,1993-09-20 14:39:26+00:00,153.65573170312723,140.42469594986778,151.98217881361506,162.5983873696855,168.97221033943475,174.70466936850187,175.77648431072305,179.0615574255159,180.8102934351071
15,1993-10-06 14:39:23+00:00,161.43349977084188,156.23399856384748,164.0565765909097,168.86158742991444,174.91926977467563,178.4216876256105,174.81280996222807,178.29342980225888,178.34726167294718
16,1993-12-09 14:38:58+00:00,181.99893186638428,175.6388639031147,178.28246858961555,177.78824160292226,177.25355988195236,185.845139163477,187.5346125396703,192.77174914754463,194.84648184799497
17,1994-04-16 14:37:10+00:00,144.7769588132239,138.70822672170704,146.03720712732462,155.00426646681055,160.00698556870896,173.99971369075092,170.27442529537137,174.02952783398058,184.34957212871558
18,1995-02-14 14:28:30+00:00,158.6136812435355,156.45449029135818,162.00586158324296,166.66212780674527,178.51499829520222,178.6221618499163,173.80660736155414,174.97482171527724,181.1496042431297
19,1995-04-03 14:26:34+00:00,156.24795496750693,149.0564018282294,162.8654726090313,166.89463733984735,171.7843540992298,170.87240376328896,171.76976013022576,175.81761008486586,181.66219854344308
20,1995-04-19 14:25:53+00:00,158.7670858730543,151.9261618552138,155.80937527127296,165.6573236627752,174.33421399692406,179.45908997229188,177.5384774878421,182.9913635735804,182.44854758549073
21,1995-05-05 14:25:11+00:00,153.6738803597975,140.85498292047473,155.71331987329884,158.68708649325222,169.87333815880274,174.5860199102696,176.6452067519937,179.72900516398894,179.49372507134728
22,1996-02-01 14:21:38+00:00,183.9266809986072,172.95679310205824,178.23039031738563,178.64690709196125,185.0903640546553,187.8127095751266,189.5734250929974,198.24939647751353,200.8184487646302
23,1996-02-17 14:22:43+00:00,158.39628538178312,153.81950177881362,161.2485350206664,169.69446405452402,175.71729798952325,179.6176763259456,181.25747251472694,185.73639000406052,180.32432084979325
24,1996-03-20 14:24:50+00:00,171.65379891728585,155.1188435833384,170.0561612080938,175.60860677671457,173.4426444239122,176.33399360321633,177.73592754671924,182.83986677731815,186.71222939154885
25,1996-04-21 14:26:49+00:00,,,,116.70542693545447,,131.27606187117237,142.35362102763816,,155.1684884392161
26,1996-05-07 14:27:46+00:00,152.40805650375626,137.57189838749088,145.2970583347522,154.44849136753933,161.03900470203791,167.07896190183334,175.07867109763794,177.0640128471893,177.92031684087536
27,1996-05-23 14:28:41+00:00,152.42449282547418,139.72976794367577,151.60222818033208,159.31399169975992,166.41031904244542,173.3886437322104,173.95527697960125,175.9869799429002,175.5259519382434
28,1996-10-30 14:37:11+00:00,138.10584752052065,131.91597463302332,143.93858176081233,157.17349433718948,160.21191388291737,170.35802474072733,168.36282898790648,170.14288143584264,173.41952681730942
29,1997-01-18 14:40:58+00:00,170.29823905331688,163.6136058714215,170.72176978571594,176.47810564423162,182.07778252349706,184.1120292800249,187.64413785247802,190.2722208607293,198.53088601276895
30,1997-02-03 14:41:41+00:00,168.0034564589664,152.8746234777176,166.00929628213734,171.86176293823792,180.28496908995206,185.66801246347308,183.68691352654628,189.28455200885156,188.6415954809957
31,1997-08-14 14:48:36+00:00,137.14068566598883,130.5464040356775,134.70286748507792,145.4948137914171,154.8856184336259,160.34828292761244,161.52592917345126,164.82339263588818,167.65248355090822
32,1997-09-15 14:49:32+00:00,155.92190513317337,140.9174781011764,156.6783722861973,159.97772574900293,168.90873900187688,174.59561083740093,178.90149399875463,177.5854982580654,179.1216173870426
33,1998-03-10 14:53:39+00:00,161.45938016020372,161.80337669016438,171.40140701805342,187.75388759508235,190.97940450132015,195.82062685524386,202.78903328766563,187.58588146214822,183.90382205167617
