,dates,usa_HI_0032-0000,usa_HI_0032-0001,usa_HI_0032-0002,usa_HI_0032-0003,usa_HI_0032-0004
0,1991-12-03 20:24:42+00:00,219.04122187353036,223.76514701622267,,252.86145466226318,241.7291271378567
1,1999-08-02 20:59:19+00:00,207.04750808949626,202.61215849275632,212.38493758415072,235.25503612438882,215.49669984101422
2,2000-02-26 20:59:03+00:00,219.5091859701534,230.74577520492005,232.51312474916293,245.50936282015468,231.09964280388164
3,2000-05-16 20:58:31+00:00,215.4057808096833,221.87802838991078,233.67624058548157,244.02632066190998,225.11092418093335
4,2000-10-23 20:56:40+00:00,221.07254825816344,227.9788024864096,239.93318318441214,249.05030315994767,231.70498621754288
5,2000-11-08 20:56:43+00:00,214.16288893280014,217.6741201366314,225.17121831981922,239.3772489626484,229.17384709257612
6,2000-11-24 20:56:45+00:00,214.56259106505797,215.48996844934214,228.02609916429898,244.57775063280923,229.26607872104316
7,2000-12-26 20:56:52+00:00,217.64686270913657,220.55149409864433,232.036320909797,245.74259069640632,233.28744205191376
8,2001-01-11 20:56:53+00:00,213.5553097496714,215.95905221499746,229.9791418936111,243.85840044003876,229.61981173867574
9,2001-01-27 20:56:56+00:00,216.76193394156374,227.5486800567882,231.51743619058635,245.7356091765181,230.96704209765704
10,2001-02-12 20:56:50+00:00,209.6073483085938,213.35165585373494,221.19541045586496,237.95282784189197,220.72538077495085
11,2001-02-28 20:56:44+00:00,202.64513777782557,209.94418539552547,227.33854166769706,241.48985844060138,230.66991685101752
12,2001-09-24 20:54:52+00:00,224.89035786322196,,,,235.99063709079462
13,2001-10-26 20:54:43+00:00,214.6212615296649,210.24474834420636,227.8272162667855,240.20512363086425,219.13513416254548
14,2001-11-11 20:54:53+00:00,220.22867105919386,222.05757317820553,238.85226512956848,252.04961976352212,234.22248327286292
15,2002-01-14 20:55:11+00:00,216.57339060577027,223.05199765505654,238.51529864537738,244.8426625947913,235.04867922960932
16,2002-01-30 20:55:12+00:00,208.12500822148672,214.58977815073263,222.1549561192828,234.08400949588798,218.8141069598323
17,2002-02-15 20:55:18+00:00,208.2187405486853,211.90674662719147,215.52102050656038,234.3827893790438,216.28139726566022
18,2002-03-03 20:55:22+00:00,219.54187767730642,224.03127671397368,236.7285881957366,247.52080993256007,230.11542573618777
19,2002-04-04 20:55:11+00:00,220.0305404614916,228.04819073608795,230.57997426006108,242.1253280852463,225.59642362147676
20,2002-04-20 20:55:11+00:00,210.79881594707493,216.84265127371503,230.03345344387756,237.57662152581565,229.33696455456345
21,2002-05-22 20:55:06+00:00,212.26981813957667,218.705259899456,233.80724858899433,245.90653428499581,229.51436487447532
22,2002-06-23 20:54:52+00:00,217.40950096385723,225.06159047324047,231.53959978933656,249.61206587002147,228.5257157869277
23,2002-09-27 20:54:10+00:00,206.50877303708526,213.1757853110037,222.160457445176,236.17017352123494,219.5892048148619
24,2002-10-29 20:54:11+00:00,211.69270087868938,214.84025798542248,220.9023928397215,239.2060458176704,227.79781300091594
25,2002-12-16 20:54:40+00:00,,205.51281609985355,208.95452004195124,226.04910743081484,225.60420432128683
26,2003-01-01 20:54:45+00:00,210.12492610021314,213.8386495558053,232.09681518933735,242.65150169605656,232.54142219251852
27,2003-02-02 20:55:00+00:00,221.5467283622092,225.6518623586121,229.62365807093946,246.66321148312937,232.63928618908838
28,2003-04-23 20:55:09+00:00,201.48767180081725,213.25522664264935,213.2737721299045,225.34656510921687,213.06238522524055
29,2003-08-13 20:54:49+00:00,,,,,
30,2003-09-30 20:54:36+00:00,,,,208.7082109034974,189.644513532704
31,2003-12-19 20:55:14+00:00,,,232.86468375550123,245.69045306607072,229.28212356324116
32,2004-01-04 20:55:20+00:00,,,,,
33,2004-02-05 20:55:31+00:00,216.98108790243856,224.10416398910476,227.35663074978643,237.94564275470583,223.41188382062126
34,2004-02-21 20:55:31+00:00,214.93340772853514,218.30281091117533,223.46326133704167,236.85683435526326,223.2372750620173
35,2004-04-25 20:55:33+00:00,206.10174722672744,213.8162970451546,219.7522271000655,232.58718963896908,216.5750975582544
36,2004-05-27 20:55:34+00:00,,,,,
37,2004-08-31 20:55:09+00:00,208.96119772550838,212.96254254655307,218.7721034112276,237.94678898328078,221.58569518185962
38,2004-10-02 20:54:59+00:00,,,,,
39,2004-10-18 20:55:05+00:00,209.35338757555243,215.5811969484936,202.63926261636635,,
40,2005-01-06 20:55:48+00:00,,,,,
41,2005-01-22 20:55:49+00:00,217.91808292604188,224.84397385336501,232.4441193950809,238.25501312230978,222.88582269332971
42,2005-02-23 20:56:04+00:00,,,,,
43,2005-04-12 20:56:00+00:00,,209.09684040367367,206.74908541321574,223.41892562630957,213.1483324789997
44,2005-09-19 20:55:29+00:00,210.67017011593177,210.85225550564925,217.10425266973962,235.47216496524743,217.35287412108136
45,2005-11-06 20:55:50+00:00,213.54130350866384,218.61409932503136,,,
