,dates,per0038-0000,per0038-0001,per0038-0002,per0038-0003,per0038-0004,per0038-0005,per0038-0006,per0038-0007,per0038-0008,per0038-0009,per0038-0010,per0038-0011,per0038-0012,per0038-0013,per0038-0014,per0038-0015,per0038-0016,per0038-0017
0,1985-03-27 15:04:27+00:00,304.2533290465978,290.2125099823054,269.2072756605789,260.7086035634727,260.6039675812235,261.62097030325646,271.4952752480485,263.514264643003,252.67281058649922,245.47697770867902,,256.9081014960458,,,,,197.63513641911192,189.0780131171821
1,1985-10-05 15:03:08+00:00,281.0231242749125,281.5976848678274,260.5570466031849,247.82368191754338,232.9083399499024,231.9246169475802,240.26935155492274,233.9083107268177,238.49440827760063,226.55121727072532,214.67929706216069,218.03454432322437,215.90204613084123,186.4592737026124,164.68416944194297,153.57110860237182,155.5836575546542,164.6868698338142
2,1985-12-08 15:02:09+00:00,271.4141775068831,268.53113567594335,257.9439408813364,246.39334057878386,233.97563537690303,237.93924101025428,245.87453608172575,241.81061365024,239.0470124720241,229.93162175314762,225.94561065723835,219.68325514715528,221.18992057926732,194.28235166745637,168.8839377692517,156.75556987406836,160.36864478450033,166.37898330629451
3,1986-01-09 15:01:34+00:00,280.7765355021438,272.6040719613254,252.4046898890925,249.28375624133028,253.61151119321133,264.0732458447118,272.503511141908,259.1229616387758,249.1663816413225,242.25612296062215,,247.45011748698212,232.25159492497363,208.87309304582843,,197.65616369027714,,
4,1986-05-17 14:58:41+00:00,294.28012640528976,284.012746112198,261.2287487823319,255.53346219629165,242.6914075505063,241.87328911208607,256.00193526898084,244.42871944012913,240.12339627179506,225.92900519824042,241.7444074987423,243.3880048401138,245.6286944509277,226.00693705009868,200.27976270412063,189.62051051934534,174.95636446892448,170.26186789116235
5,1986-07-04 14:57:12+00:00,293.56656830014157,279.98018831888993,262.065459317094,247.0652543360368,234.68621708709006,237.0210492399487,247.16219141886032,244.09048154468115,237.98523863922435,234.97447933164705,240.68328945062055,243.1138748542475,249.86315050843325,226.08238413255123,206.5986064428195,195.52594369894877,180.6427448945394,181.30536556861702
6,1986-11-09 14:52:45+00:00,274.31239150551477,263.10908341711763,247.40638208843072,240.89647314879605,234.85320887473813,234.9020369110439,246.7271911804203,239.19058652214864,234.89344298731334,225.979429678583,234.98194178347438,225.59943434990763,224.18699814622008,200.71108390085143,180.8870704032519,168.43277267295687,166.55981353002744,168.76879616639005
7,1986-12-11 14:52:44+00:00,284.13218010918257,270.24109712071396,251.87352943997337,254.21223350104464,252.4922238570551,255.95615805775202,265.31376720814376,256.3863524883469,249.6824754926602,245.82588986852704,264.61691285087585,247.50975747758764,246.80186879554606,226.2980339683938,200.60362556383177,195.86460621454535,191.7300774982992,195.47862799601387
8,1989-12-19 14:57:25+00:00,265.2332429740248,263.7654676723988,257.16552160757516,249.12503046883188,246.18378720632785,244.77401193453036,257.54707555642926,248.0886455793161,244.3776519430756,244.41164322130152,254.08983224128724,247.40708603398443,255.24928209926102,229.29036056970432,211.60013390957755,199.74406078405744,197.79145545919638,193.4775164304749
9,1990-01-20 14:56:25+00:00,269.50532040097085,252.07193113695212,247.46449019093455,247.75155694262762,251.83636519877416,248.56839128202148,262.17012479639254,256.51466787313683,244.24312927419783,234.75717808906236,257.2752779054028,245.59456769527443,254.82871862863334,239.87988069210104,225.37933645768962,212.06250501371676,203.6617820346047,201.92454975258698
10,1990-02-21 14:55:23+00:00,274.72930052150195,254.52540480045496,250.11417515086552,241.87648498028233,240.6274385159179,246.37731194484502,256.60696038102895,246.45961918302086,241.58065051446906,234.26057186813787,244.63387505378506,255.02043730979085,261.0656161747135,239.25831151844474,210.4047242550782,203.88737301925894,196.08482773394832,189.74030162843428
11,1991-03-12 14:55:24+00:00,259.5606231980642,249.36445687692844,244.9162019544127,236.12856125715285,241.2288681386438,242.8018886312181,257.73281403472566,244.00517191711432,242.3701464345247,236.13866104456807,240.27710559087313,243.54639730129378,252.75209134890966,235.6208817849654,224.86063049055824,218.56509566539603,210.5991508050653,208.46517797094134
12,1991-03-28 14:55:37+00:00,260.26069906582836,244.72835830643106,239.7545257638831,235.2017370150571,238.1864532730397,246.5628594213068,257.05546833370954,247.34870737893777,241.02260420120493,234.99051915814547,238.65170074364195,247.17412288761406,255.10706149771033,233.61878765449842,221.9894497446694,214.9679534926015,207.16322227505628,205.59125245294038
13,1991-04-13 14:55:59+00:00,271.7823438521145,262.26920653229485,254.97860477395463,251.2292731611399,253.0022424560212,260.0866802372503,266.4973971465786,258.54352134560907,250.39466426598787,246.30165534519904,269.7364076701267,266.0981665111363,274.2798850459275,256.39874347904527,240.93412686777603,229.03152448036533,217.05036693514,212.2246042120953
14,1991-04-29 14:56:14+00:00,269.0245659774315,260.25802652880697,252.36394376883433,244.30590161119673,244.28510895756938,248.2910445288563,257.88440505711617,252.256898095042,246.194780527269,237.54899146213737,245.64352268007033,257.67811008469477,269.61058939081136,254.62648982361083,235.18972714225836,225.90858437970354,216.42883945572072,210.53589741288627
15,1991-05-31 14:56:45+00:00,261.61427547676277,253.75307799556023,240.34893627913277,229.697796337845,225.57618464316826,228.43858555629262,243.7140683281462,236.34791208008426,234.69907970715778,229.50985993901597,230.94098943609941,240.17385946254265,238.1882448456301,221.50076702398627,201.19289972847935,195.7392311453001,184.1711661799095,190.8415357984907
16,1991-06-16 14:56:55+00:00,266.18316019366927,260.0107041469206,244.4147904149965,233.66100408820557,227.00973062639963,231.1934854945598,243.60167422685947,244.4197122219365,237.18509851318768,237.73848756214923,251.09079776154738,238.48672376932075,247.7026265561288,226.84885468893896,191.07111575457324,,,193.90438365585626
17,1993-05-20 14:56:34+00:00,262.7341993375382,257.73013210163526,242.01333229389172,238.4429668586475,230.85997911729837,235.76923542593457,246.24761537091135,239.18013226092958,234.36897990596168,229.2238260006787,227.95608328498355,235.75541299687367,244.24254624868402,220.1467588755478,211.47849008947838,187.57217268755136,177.7846737666513,180.24056540580062
18,1993-10-11 14:56:18+00:00,250.13581008290078,248.52648296155462,236.0697431963295,220.73836652243506,217.28413244436467,218.54858839420132,230.53210344195517,228.54552692614288,225.2526323525954,228.0194412704176,231.53494427092554,237.03525809220025,238.07478117811854,214.6347103520952,194.32937495512678,183.15906795535722,175.88257764290313,180.3158448739439
19,1993-10-27 14:56:12+00:00,253.21990607684162,260.17985379383623,245.69177051552776,238.32900022050052,225.99493148538147,232.51496859570716,237.14228639960555,242.7998614019671,238.49728725743122,233.5332071519656,225.2281228782527,234.36049830450716,240.9826466920683,215.80066378763425,201.12727426628828,187.097250095561,177.5366255403061,186.8481364002717
20,1993-12-30 14:55:42+00:00,255.29007787287054,250.1645290955879,239.72427174740704,240.1750209998853,236.9561958328518,250.31285403851587,256.2576799433578,246.26272099664544,242.57303737034056,239.3559149113367,249.34627245665075,252.4559662432979,259.72831156703904,235.3913862043406,216.76850118746276,207.41236883396522,208.77118890384904,200.5008739587055
21,1994-06-08 14:53:09+00:00,272.36483938893866,271.82103361024247,252.77747395508243,243.69740843629296,230.28405062160323,235.840492393987,247.7614360256922,249.3502210171765,242.33998150397244,242.68714069273264,247.41435198616168,248.3992446237536,254.37739160833118,240.74571512090188,219.67584668159736,207.79840673444477,198.06572621692789,206.4007895800779
22,1994-07-10 14:52:21+00:00,257.9020776456475,252.1225671833922,244.5223847138855,228.36118725974458,221.6773707685061,228.42271016662053,236.00511895659656,238.50932222140995,238.2831508438119,234.4627552212413,226.74245781282565,233.81839719293995,240.94385373895017,223.55918874983564,202.31485541860192,192.64557824222882,184.4641675701164,190.35033170549582
23,1994-12-17 14:47:39+00:00,257.0901102679526,266.6533253868856,249.23381970039404,242.81035131508733,232.80781368394022,243.36919215089355,248.7103315719348,252.0242142801449,,,,,,,,,,
24,1995-01-02 14:47:07+00:00,248.06738953532442,244.78790174676544,233.56692249436452,230.922241016435,234.1825799580037,243.14036427703428,248.5632311971408,244.00967266312244,237.25591891591915,229.63284836481085,252.49657188352515,250.27027759360362,256.1400505956083,230.21638113350713,217.36132168463098,208.2952131000151,203.80111022494827,203.23197942659328
25,1995-12-04 14:34:19+00:00,266.73205534346556,256.9285302491395,246.23171717405924,240.0748915475028,236.18891341150092,242.00170172137828,251.61954606848704,245.8540643593001,247.07667628938097,240.76127015888093,239.9308258320496,252.9675855290345,259.3735211593475,238.33940523384334,220.9560838769424,213.63122858190215,202.5200540760375,204.8132016456195
26,1996-02-22 14:40:00+00:00,251.51114865471942,236.12708780324706,234.30292095048435,229.99059782902134,227.69121829230198,235.77345377020671,251.25132345167674,233.90863523983873,226.99428195734,218.3560175448802,227.08228766128357,241.3292394037864,253.85283145826088,235.02170309890116,219.558509911891,208.07011800463818,194.35297867405646,187.5900535993323
27,1996-03-25 14:42:06+00:00,269.3407808235389,256.72067868946556,250.50946401689578,241.79007286925048,238.02162329008772,243.32975716362125,254.78758852557763,242.29552981942334,241.8174426896872,229.93039551245988,253.0759087305246,258.6269931101132,269.48474295643763,253.45744740519757,235.72065156543496,219.0788472140495,209.31984179167353,201.4554946082802
28,1996-04-10 14:43:06+00:00,272.3855504231388,260.9040513660165,244.73899928797826,243.46722149665058,237.86414094468336,240.00626762946854,251.46627353465865,246.399392338733,242.76674226596333,237.14822330935667,258.78489740425033,260.9092106275522,270.74595293013067,262.7918827267853,244.97179946331298,228.7646520388611,212.31232523291453,207.28572575312188
29,1996-04-26 14:44:04+00:00,271.33823407249827,259.76460911203804,242.80035404491383,237.5882268032122,225.8717097524172,232.67866083357012,237.81154163047765,236.48596263548768,231.68143654503183,231.18593574694398,250.51960912425753,257.88558333981416,264.5731019576798,248.72237291801122,229.08938072363827,214.34757294008492,202.70279443539732,194.2209395041624
30,1996-05-12 14:45:00+00:00,278.4011395087797,268.06444746936705,253.29696858899996,233.70174504740177,231.93005399441472,236.13409242192347,245.21421529320799,242.09619969234856,241.93002051967247,230.7433081190774,247.68291768461427,257.377518858724,267.8713666087589,253.1064088701204,227.348205460571,220.7562864156081,209.15068566856667,197.4099249579255
31,1996-09-01 14:51:02+00:00,257.20510089116055,253.32843858835804,242.18416069831562,232.82781144153532,222.9097422534475,226.62092907456943,241.66832121317816,234.12033864605885,235.8762344375893,236.1148524743363,237.06381685940437,234.19914456129234,242.0051940937251,221.77840308994055,201.28022399294102,192.9964984248362,183.67015692394693,186.94207169274065
32,1996-10-03 14:52:47+00:00,256.92272396792,254.58432330688285,237.52032934173383,228.97638931759488,223.35188594984837,225.0256052106748,237.31102458207025,235.41545810089823,234.33793596211333,233.3935831067063,237.87017008144872,236.59804549652276,239.6870097101919,228.71689256713358,203.23370524782814,197.2061015077415,,
33,1996-12-22 14:56:38+00:00,268.7485059073516,261.8157505036106,250.09702151105736,247.85107956688555,245.4514633188851,252.63514022756013,259.91133417113645,254.65738240949656,249.2678188963707,250.17744176891088,,255.71139860653878,262.37686117335124,242.67324268385968,222.90954777140595,216.39186992602558,208.89387370588597,209.6293018704127
34,1997-09-04 15:06:11+00:00,,,,,,,,,233.23058030182992,236.5607009865526,219.65127713814636,225.4194446541019,227.67838507523297,216.402289962291,199.01723428309887,188.43717452808738,185.53951454514163,193.979879338278
35,1997-10-22 15:07:31+00:00,250.6515779135373,237.56528453785128,232.0484701427817,227.80354400876124,228.60369494907897,233.17813587846638,242.10819854897082,238.12972779765937,232.05442628726607,225.75935663746586,236.434733124715,232.38048512368098,245.6657106048631,227.38971954271702,200.19410110857757,200.11236546432187,196.432274613552,194.4303462638913
36,1998-04-16 15:11:04+00:00,245.37209671517297,229.08594073578067,213.54676191988693,209.7177918323891,207.640075607697,222.3928045591203,222.47485376852626,215.92489540596605,206.95749756243134,195.0511482810522,215.24871698797773,225.43444474355792,239.6107173509846,223.21710623723115,203.58690782929872,189.10069918927448,180.47046780014136,171.2194791516851
37,1998-06-03 15:11:49+00:00,261.90282399322905,244.2326231762749,238.24880470472976,217.30335052174308,217.80259055939467,216.44972014152307,229.5582335782409,225.2633836662579,219.75749641504495,218.71441187911972,226.40601562112622,231.86611091657682,242.20816002915444,224.62565063350073,203.9707041682178,198.32429566405256,187.506234291645,191.42574317876196
38,1998-08-06 15:12:27+00:00,278.11775128521083,,,,,243.63561605359814,234.64546346097626,221.15775458220836,209.6849683315307,215.53642619675355,208.1245110021471,,,,226.2525750737355,206.99449146931948,184.04503485364688,184.63289663154413
39,1998-11-26 15:13:05+00:00,260.81961039788126,251.505794092971,233.98338688489545,223.83760986904818,220.71682664450034,218.80885037834423,233.3035901092311,229.81689717725266,221.02031970831402,216.19502860780642,231.85751944242065,229.89819246816248,237.55409427516588,221.82253861772944,197.73462800928016,185.3141519003766,178.18736739236607,186.44581668197435
40,1998-12-12 15:13:01+00:00,256.2751016919894,243.0522535725416,237.372966014617,229.99864890302246,232.31115955804134,239.57696756946626,254.0838340995909,239.57315569647545,227.17120586385002,218.7278254823067,236.7329450453972,239.07909158730345,244.86325879494092,226.01620933956218,205.85782477233562,196.622211187847,202.11556606330225,190.47365591618157
41,1999-03-02 15:13:16+00:00,254.21334422757346,244.1956959288141,229.93939087334908,228.43132918676162,225.23789216069608,233.6344404410837,240.33291569310572,231.8414767717523,221.04555529369694,213.7400007849101,199.10764046636572,234.644887825414,242.1293886085637,222.74856566699086,203.56043606643055,197.84339079194092,186.81741375855955,185.5918123966826
42,1999-04-03 15:12:46+00:00,258.8559338340859,243.83583758731407,231.18058380159445,226.98975685518556,222.32474873965265,228.0846512084111,241.99630462611054,232.17466964226563,215.640736740027,211.8974521063334,218.57427727444005,245.76708585943192,252.42551920864733,232.82174799203813,207.45579603197967,199.25766937846166,188.86415154858753,186.09668875859182
43,1999-05-05 15:12:43+00:00,279.8646522305588,257.9661296212705,245.2631213681175,231.67731999111885,233.74352326634,229.40198405479407,246.6102207101348,235.69575386400982,233.6614425656122,220.10628059712673,238.07525909684685,242.5792337401349,255.36048615168062,233.9729743241267,221.00481867640457,202.9175894883205,196.8094928189952,189.8969391087903
44,1999-05-21 15:12:23+00:00,260.4595553281876,245.19690004766306,228.37218053336917,213.9851718713099,212.90181872404585,211.84149574104055,226.25949314761658,220.2407503333633,215.86540102921066,207.20620793887807,222.20968677588985,230.6288522952929,236.0561640934444,209.00734770081908,193.34996862796055,183.75581239434482,177.57723683151443,179.82674580791473
45,1999-09-02 15:27:01+00:00,267.79615600647475,263.1690148822949,241.88067629134105,230.5049180280243,215.39446553079244,218.693047854938,238.30659613515823,225.62847093686648,222.6105953085613,226.26606307117692,236.31680824676673,223.41869658186943,231.84181672868428,214.79356672150143,190.4378281631741,182.41430269682834,181.9507838772512,173.54765463141626
46,1999-10-04 15:27:07+00:00,269.97311436938094,274.6928271542347,255.7644551820736,239.94157945477573,233.43846854991975,236.3708262406527,243.36167083481652,241.51299634478917,232.26774145327278,232.0709676033149,245.106003647884,237.55605637525886,241.13182430137834,221.4551221582836,203.3012822589013,194.74383877617925,185.51490705581142,182.40164044315466
47,1999-10-12 15:10:42+00:00,258.7726554888248,260.5345261776434,239.60945357233234,223.70230839615067,211.81888607228825,216.14993113468418,222.5459318747914,216.11210118236025,219.70796885651978,217.74372010858656,204.5399982332003,224.2355532015648,224.92734949174346,204.5095901998983,182.32504281637745,172.95482063603419,160.66457313420395,169.0798635557274
48,1999-10-20 15:26:56+00:00,264.30155370127983,264.38689166108685,244.20536759430908,230.71620462333007,219.98417819558327,225.6351291354165,233.90083149764806,228.3260081828994,229.18347478072522,227.57538042690348,233.90550629101983,225.5750453495551,235.4473527378372,217.85196552370712,188.9797061982615,183.34233814311173,179.40924291127467,182.33086965650037
49,1999-11-05 15:26:57+00:00,261.6854880904767,256.37785493790744,239.75549658672165,228.21954280174293,227.52507453760552,228.32390837060558,239.3867560954737,230.75520284641001,235.3297526705575,226.21788550914607,224.24678630446164,224.3546578720854,228.85067992837136,210.50435579284104,191.81259225955355,183.41274197567193,181.47896380066746,182.96809086093498
50,2000-02-01 15:08:23+00:00,276.07509465632796,262.27812156088186,252.50352253788208,241.97936156789882,244.78571195522494,247.12662594516547,257.18158949921195,246.70922821909807,239.7994108613248,230.02021003234802,241.6285614206493,249.09090816488347,255.8568555099926,230.06319047144694,208.68468882297287,192.49427283890844,184.8178136231114,167.83353736066869
51,2000-05-31 15:26:00+00:00,278.34749477863835,274.2952239052044,253.7394545919466,233.8158779253955,226.9112441006107,225.63533451243777,234.35561490969368,236.38425161261233,224.35163149199346,226.11011779602708,229.90605911922717,230.28981958483683,234.8598789372314,213.62207276075566,197.63165951063584,184.2532190030976,172.68198031245566,168.63413845081115
52,2000-06-24 15:10:39+00:00,274.43666170340475,273.2761283096565,248.46244072489182,239.6239966654186,225.7103599878545,223.16347131550842,235.59195558671513,238.05660443502228,227.70470260690553,228.39275710020306,242.2086549976272,233.33826739825182,238.69177905946714,222.16685861745347,198.2998319794645,176.13918047563524,,
53,2000-07-02 15:25:42+00:00,272.44234253767746,271.18367679875405,254.9475223948634,233.8789251905977,224.10536573616966,227.12343312284378,232.31927467424921,232.70872259077646,235.30946975573272,236.3197387204544,,224.07574102537447,227.30723480332878,206.1941617402034,184.54697103618884,178.7265350584459,173.98889060646195,169.74876005665436
54,2000-08-19 15:25:07+00:00,269.55470002335767,267.1608320105655,255.98193199586163,232.39639112932161,223.62284991742666,228.94429889476837,232.6325540813613,235.20757600439865,236.3813020275848,225.25348974245938,230.3299814398618,225.81239083874075,228.3885953032675,203.86287696384167,183.78306296829362,166.4542208344261,173.02215437998984,169.8195891938819
55,2000-09-12 15:12:17+00:00,276.94103475254195,264.6062106765495,248.98117442459775,230.7663624789438,212.95694929412608,219.42666855875476,230.8387688666076,222.64989873418716,230.15473232200318,223.83580994157504,221.8346123117475,219.07500631580822,221.31823207287573,204.52125462806572,180.7455848406442,164.2598263622092,160.3065621037465,159.2633609184602
56,2000-10-06 15:24:28+00:00,270.7044534779368,267.5608759451508,252.88478190855955,235.97362408192146,232.8192148529607,236.35497360335998,244.91976223302333,242.12357551681637,235.1817092618982,235.82380452815954,243.5469288736209,232.67102360492873,232.51076526356275,205.73474812978444,192.4340783811487,176.25042389897845,174.5823592734466,174.11056015169774
57,2000-10-14 15:12:37+00:00,265.3444384383938,264.0243940505727,245.2325230321994,230.58658711336548,222.8476921565426,224.66253653864106,233.55231203897955,231.46401987063453,234.04731592877258,235.2411549627006,,223.3644048244677,225.8974109512502,202.11262017307018,175.2808944463164,167.84791131882415,161.79294888983242,163.46720325093588
58,2000-12-25 15:24:32+00:00,281.7484590986019,266.26384710249124,253.3770593743118,253.6846497185276,257.46377889487354,256.66561672585163,267.77680923193276,256.5859962110318,243.74428415843485,239.1734869218464,,253.4441953845393,262.26510238450334,233.44574811587185,210.0574501974713,196.6632450847119,192.9263766157728,178.9549297791959
