dates,nzd0601-0000,nzd0601-0001,nzd0601-0002,satname
1999-07-18 21:58:49+00:00,239.69,237.23,244.40,L7
1999-09-20 21:58:56+00:00,258.06,228.33,235.84,L7
1999-12-09 21:58:57+00:00,273.16,232.08,237.89,L7
2000-01-10 21:58:52+00:00,281.55,233.58,237.54,L7
2000-05-17 21:58:07+00:00,297.07,240.75,239.60,L7
2000-11-25 21:56:23+00:00,298.09,241.74,248.61,L7
2001-02-13 21:56:27+00:00,284.88,239.20,242.63,L7
2001-03-01 21:56:21+00:00,290.55,242.29,244.01,L7
2001-08-08 21:55:01+00:00,287.00,241.16,240.23,L7
2001-09-09 21:54:36+00:00,286.78,238.34,252.26,L7
2001-09-25 21:54:28+00:00,288.86,234.84,243.99,L7
2001-10-11 21:54:09+00:00,286.02,228.06,240.03,L7
2002-01-31 21:54:50+00:00,290.65,226.28,231.56,L7
2002-02-16 21:54:54+00:00,294.67,227.46,232.25,L7
2002-05-07 21:54:52+00:00,292.56,226.71,228.48,L7
2002-06-24 21:54:28+00:00,289.70,228.04,231.79,L7
2002-10-14 21:53:43+00:00,278.50,220.84,242.07,L7
2003-01-02 21:54:22+00:00,296.86,227.66,241.51,L7
2003-01-18 21:54:30+00:00,298.83,231.91,240.95,L7
2003-03-23 21:54:40+00:00,299.73,234.20,240.35,L7
2003-04-24 21:54:46+00:00,301.82,233.41,238.00,L7
2003-05-26 21:54:43+00:00,287.30,231.32,237.71,L7
2003-08-22 21:43:08+00:00,271.72,220.25,232.74,L5
2003-12-04 21:54:43+00:00,281.48,209.97,227.94,L7
2004-02-06 21:55:08+00:00,283.24,216.62,228.30,L7
2004-03-09 21:55:15+00:00,295.82,226.66,232.67,L7
2004-05-20 21:46:44+00:00,295.20,229.67,234.43,L5
2004-05-28 21:55:11+00:00,288.38,230.43,236.02,L7
2004-08-16 21:54:50+00:00,286.35,234.62,238.38,L7
2005-01-23 21:55:25+00:00,290.75,234.25,236.64,L7
2005-02-16 21:52:37+00:00,297.28,227.49,234.04,L5
2005-02-24 21:55:41+00:00,299.81,230.25,234.71,L7
2005-03-04 21:52:52+00:00,299.06,225.97,231.51,L5
2005-03-28 21:55:42+00:00,299.06,228.07,233.48,L7
2005-04-12 21:59:19+00:00,298.74,226.69,232.93,L5
2005-04-13 21:55:36+00:00,298.74,228.10,233.55,L7
2005-08-03 21:55:25+00:00,299.22,226.44,234.28,L7
2005-08-19 21:55:20+00:00,294.81,228.30,236.80,L7
2005-09-20 21:55:06+00:00,290.24,227.87,237.62,L7
2005-10-22 21:55:15+00:00,292.29,227.83,237.12,L7
2006-01-10 21:55:52+00:00,295.85,223.47,234.91,L7
2006-01-26 21:56:00+00:00,292.19,223.47,234.91,L7
2006-03-15 21:56:08+00:00,296.40,224.65,227.89,L7
2006-03-31 21:56:06+00:00,296.48,223.14,228.82,L7
2006-05-26 21:58:18+00:00,294.62,231.00,257.20,L5
2006-09-07 21:55:37+00:00,297.20,236.94,270.02,L7
2006-09-23 21:55:30+00:00,296.31,240.15,259.42,L7
2007-03-02 21:56:31+00:00,306.34,235.30,243.53,L7
2007-03-18 21:56:33+00:00,303.48,234.64,240.77,L7
2007-04-19 21:56:31+00:00,300.00,225.81,236.79,L7
2007-05-21 21:56:21+00:00,300.00,225.81,234.41,L7
2007-05-28 22:02:28+00:00,293.92,224.02,234.89,L7
2007-06-06 21:56:17+00:00,289.28,226.52,234.14,L7
2007-09-26 21:55:47+00:00,278.94,223.41,229.60,L7
2007-10-12 21:55:47+00:00,284.64,226.08,229.60,L7
2008-02-01 21:56:21+00:00,289.62,228.04,227.25,L7
2008-05-07 21:56:04+00:00,283.36,208.09,219.52,L7
