dates,satname,nzd0601-0000,nzd0601-0001,nzd0601-0002
1999-07-18 21:58:49+00:00,L7,235.48,227.06,241.35
1999-09-20 21:58:56+00:00,L7,281.95,232.77,231.28
1999-12-09 21:58:57+00:00,L7,296.81,223.73,237.25
2000-01-10 21:58:52+00:00,L7,298.52,218.26,230.52
2000-05-17 21:58:07+00:00,L7,281.39,245.28,240.53
2000-09-22 21:56:29+00:00,L7,,,
2000-11-25 21:56:23+00:00,L7,296.85,238.74,247.71
2001-02-13 21:56:27+00:00,L7,266.21,223.50,232.71
2001-03-01 21:56:21+00:00,L7,297.41,237.64,243.51
2001-06-21 21:55:29+00:00,L7,,,
2001-06-28 22:01:09+00:00,L7,,,
2001-08-08 21:55:01+00:00,L7,281.39,223.67,232.88
2001-09-09 21:54:36+00:00,L7,283.13,274.80,265.09
2001-09-25 21:54:28+00:00,L7,296.81,240.50,230.20
2001-10-11 21:54:09+00:00,L7,282.61,226.84,231.87
2002-01-31 21:54:50+00:00,L7,297.71,193.29,189.37
2002-02-16 21:54:54+00:00,L7,300.20,225.22,235.36
2002-05-07 21:54:52+00:00,L7,266.66,229.94,251.20
2002-06-24 21:54:28+00:00,L7,280.83,231.37,241.52
2002-10-14 21:53:43+00:00,L7,297.73,224.71,240.54
2003-01-02 21:54:22+00:00,L7,297.44,234.12,243.52
2003-01-18 21:54:30+00:00,L7,298.28,229.58,236.60
2003-03-23 21:54:40+00:00,L7,297.60,229.40,235.04
2003-04-24 21:54:46+00:00,L7,205.17,222.06,231.29
2003-05-26 21:54:43+00:00,L7,250.01,238.10,241.11
2003-07-21 21:42:33+00:00,L5,,,
2003-08-06 21:42:51+00:00,L5,,,
2003-08-22 21:43:08+00:00,L5,274.66,219.45,231.90
2003-10-25 21:44:04+00:00,L5,,,
2003-12-04 21:54:43+00:00,L7,299.27,227.00,231.92
2003-12-12 21:44:34+00:00,L5,,,
2004-01-21 21:55:02+00:00,L7,,,
2004-02-06 21:55:08+00:00,L7,282.41,219.41,225.88
2004-03-09 21:55:15+00:00,L7,297.29,213.07,234.06
2004-03-25 21:55:18+00:00,L7,,,
2004-04-18 21:45:49+00:00,L5,,,
2004-05-20 21:46:44+00:00,L5,288.52,227.03,236.22
2004-05-28 21:55:11+00:00,L7,265.50,244.12,245.55
2004-06-21 21:47:40+00:00,L5,,,
2004-07-23 21:48:33+00:00,L5,,,
2004-08-16 21:54:50+00:00,L7,281.26,223.25,228.41
2004-08-24 21:49:18+00:00,L5,,,
2004-09-09 21:49:43+00:00,L5,,,
2004-09-25 21:50:07+00:00,L5,,,
2005-01-15 21:52:09+00:00,L5,,,
2005-01-23 21:55:25+00:00,L7,297.83,239.40,243.11
2005-02-08 21:55:35+00:00,L7,,,
2005-02-16 21:52:37+00:00,L5,258.02,221.23,226.66
2005-02-24 21:55:41+00:00,L7,297.66,224.44,232.67
2005-03-04 21:52:52+00:00,L5,300.44,220.15,223.99
2005-03-28 21:55:42+00:00,L7,192.67,217.14,235.57
2005-04-12 21:59:19+00:00,L5,289.98,200.93,224.51
2005-04-13 21:55:36+00:00,L7,,221.74,232.81
2005-04-21 21:53:10+00:00,L5,,,
2005-04-29 21:55:36+00:00,L7,,,
2005-05-30 21:59:39+00:00,L5,,,
2005-06-08 21:53:33+00:00,L5,,,
2005-07-01 21:59:50+00:00,L5,,,
2005-08-03 21:55:25+00:00,L7,,,249.83
2005-08-19 21:55:20+00:00,L7,282.07,229.28,243.40
2005-09-20 21:55:06+00:00,L7,282.12,196.13,219.33
2005-10-22 21:55:15+00:00,L7,297.08,220.42,226.61
2006-01-10 21:55:52+00:00,L7,311.85,223.23,229.93
2006-01-26 21:56:00+00:00,L7,282.91,,
2006-02-10 22:02:39+00:00,L5,,,
2006-02-11 21:56:04+00:00,L7,,,
2006-03-15 21:56:08+00:00,L7,297.89,221.30,
2006-03-31 21:56:06+00:00,L7,282.38,189.76,
2006-04-08 21:57:36+00:00,L5,,,
2006-04-16 21:56:02+00:00,L7,,,
2006-04-24 21:57:52+00:00,L5,,,
2006-05-02 21:56:05+00:00,L7,,354.74,352.45
2006-05-26 21:58:18+00:00,L5,,272.38,289.51
2006-06-02 22:04:36+00:00,L5,,,
2006-07-21 21:55:45+00:00,L7,,,
2006-08-21 22:05:19+00:00,L5,,,
2006-08-22 21:55:41+00:00,L7,,,
2006-09-07 21:55:37+00:00,L7,,235.30,252.09
2006-09-23 21:55:30+00:00,L7,296.59,235.33,235.12
2006-10-09 21:55:24+00:00,L7,,,
2006-11-02 22:00:20+00:00,L5,,,
2007-02-06 22:01:00+00:00,L5,,,
2007-03-02 21:56:31+00:00,L7,311.80,226.12,240.64
2007-03-18 21:56:33+00:00,L7,297.21,230.82,243.04
2007-04-19 21:56:31+00:00,L7,281.61,197.84,219.89
2007-05-12 22:02:11+00:00,L7,,,
2007-05-21 21:56:21+00:00,L7,,,223.41
2007-05-28 22:02:28+00:00,L7,281.47,232.64,241.01
2007-06-06 21:56:17+00:00,L7,266.43,226.18,227.28
2007-08-09 21:56:06+00:00,L7,,,
2007-09-26 21:55:47+00:00,L7,,220.50,227.60
2007-10-12 21:55:47+00:00,L7,296.63,224.42,
2008-02-01 21:56:21+00:00,L7,281.02,,
2008-02-25 21:56:25+00:00,L5,,,
2008-05-07 21:56:04+00:00,L7,281.07,188.42,213.62
2008-06-08 21:55:50+00:00,L7,,,
2008-08-18 22:00:56+00:00,L7,,,
2008-09-03 22:01:13+00:00,L7,,,
2008-09-19 22:00:40+00:00,L7,296.95,217.52,
2008-10-14 21:54:42+00:00,L7,297.74,230.14,232.60
2008-12-17 21:55:33+00:00,L7,297.16,221.12,
2008-12-25 21:50:34+00:00,L5,,,
2009-01-01 21:56:31+00:00,L5,,,
2009-02-03 21:55:49+00:00,L7,,,
2009-02-10 22:01:40+00:00,L7,296.52,207.35,
2009-02-11 21:51:49+00:00,L5,288.74,181.17,188.90
2009-03-23 21:56:15+00:00,L7,,227.04,233.24
2009-04-08 21:56:20+00:00,L7,283.14,228.38,245.85
2009-08-05 22:02:25+00:00,L7,282.03,237.43,251.50
2009-08-30 21:56:12+00:00,L7,296.33,238.44,234.56
