,dates,nzd0235-0000,nzd0235-0001,nzd0235-0002,nzd0235-0003,nzd0235-0004,nzd0235-0005,nzd0235-0006,nzd0235-0007,nzd0235-0008,nzd0235-0009,nzd0235-0010,nzd0235-0011,nzd0235-0012,nzd0235-0013,nzd0235-0014,nzd0235-0015,nzd0235-0016,nzd0235-0017,nzd0235-0018,nzd0235-0019,nzd0235-0020,nzd0235-0021,nzd0235-0022,nzd0235-0023,nzd0235-0024,nzd0235-0025,nzd0235-0026,nzd0235-0027,nzd0235-0028,nzd0235-0029,nzd0235-0030,nzd0235-0031
0,1999-08-05 21:46:35+00:00,144.44408126762912,133.25803281637081,116.24036696485601,116.74906172595911,106.94901392920677,114.27963729202116,122.4018149688207,,168.99108979684877,177.50881129531558,179.11245209774637,169.9692597020414,156.60022858695007,150.09911144270856,155.37996442167378,161.29049416204447,169.29444917222204,160.90479771760374,156.25640938949334,166.7785991592914,166.35373055008154,166.59019886779058,169.65934467819469,152.14071684285415,150.22584548911465,134.60276459640048,121.82342356672343,122.32338372000021,121.33826373353098,109.91400710892287,124.24154833118386,140.43939579415294
1,1999-08-21 21:46:33+00:00,167.07008259870952,149.50162841063823,139.49472057223898,135.67984438390334,128.7230283706985,131.68092454547565,139.71925002152707,160.9718131310671,173.80456505238624,184.70181812764778,192.16349681573303,190.02333813120657,172.83948562014263,155.19534372207906,167.6548584136056,178.56017462424612,183.9898191862738,164.9573409489405,157.94456822943476,170.68012025531013,173.38312870282894,174.61921189017437,184.86931471208163,168.96783259005457,169.43271329023364,154.80765150484908,132.92348551180663,136.13738912564594,126.17426870948195,125.79725483963134,131.4403845848387,154.80223195089548
2,1999-09-22 21:46:36+00:00,164.34718581351012,151.84287200631243,139.39616682827526,136.4062309183155,130.202368339185,144.70958731314602,152.21418334385243,169.2166712735023,188.14774957014225,192.54795513431102,188.147299170579,181.50461345959616,168.14747309947109,165.57118819737332,174.54711097699328,171.33815198038758,182.21080748574178,177.0498638235704,178.5809752084581,179.4410523978124,176.13118274163074,176.2950768665038,180.09841924294892,171.049437137511,162.49747106681025,150.74115002830666,145.62538534285935,141.0226926016752,124.06921097823023,126.26725070336153,139.1638504761145,162.83359774294684
3,1999-10-08 21:46:42+00:00,165.90535547193645,150.27701975957058,138.64821975942937,134.2175080959151,134.13659426758136,134.69628583033307,155.1498125167294,157.66651824620294,171.25138968193733,187.51794008542362,,,,,,,179.0977116605293,179.27830970577975,170.28895782584306,162.68268708535862,165.4811813818452,166.36505215812056,182.0290718798636,156.6091342333815,143.2382182979552,137.23446396370682,127.08283303221214,119.02480594077872,117.43295444371498,116.99137472185677,127.93799839606608,147.94505194887861
4,1999-10-24 21:46:32+00:00,165.67953535004528,151.1450913146841,138.9298350107587,133.74001881517313,134.1390948946095,141.65703226747885,155.62444133709988,167.59976784069625,182.3527808137652,189.5537598266325,185.70365316185183,172.4314055790851,167.82090293197746,164.5249540020372,165.60744002719386,173.80336046719876,185.34652451897654,181.52611726950332,177.69522902318363,177.65375351798744,177.30372393687037,174.47275829411012,181.25556582888362,168.61354507304094,162.25105026827032,155.91434308891922,141.16991818825502,136.2869311382595,126.81055997690817,130.42038705241623,138.49757972721383,161.45517777278124
5,2000-04-01 21:46:10+00:00,155.73919060265303,139.30723814709373,141.58114901469625,139.73957950281104,132.22019432663944,127.5269190645726,139.57566592415733,157.61350849547873,159.94230175816938,175.33031727043732,163.89160558327038,168.10310221644545,171.18718075394054,172.26919387617286,166.45933894785657,176.28299969976894,184.08743840918694,183.16555109043185,173.02329390989172,162.60398372160714,160.0968059946149,170.0489292829065,169.13845776983496,158.53794079222342,153.0227162935542,154.04123654619528,138.78385226940014,135.37584090706466,123.5372839991843,124.09179298329269,138.26434741925237,162.98416056314392
6,2000-05-19 21:45:43+00:00,161.33578776477782,141.91880139192804,132.00169358869454,122.84248332389247,123.10668593734599,123.27161344230319,135.9233316328128,147.07500554839197,167.59104644513275,180.4093983634623,172.56074050180374,167.78324478923676,165.57502654062517,168.8558117807545,165.529375363767,171.24357664133532,179.2394763876154,177.42550404155276,164.2304979873539,158.2083212410841,158.1423447959515,164.58352666838906,165.2070314341802,154.45347532449824,152.34109926557517,132.29279295978665,133.34054540371434,131.6567684811634,124.3023223234039,124.75886791847438,131.11547304606864,153.9383118109187
7,2000-06-04 21:45:32+00:00,139.3135324614185,130.84065288080296,121.92298271100837,112.69856807987577,101.71849117490595,100.64944313081914,,124.06901209363522,,160.94854473478622,161.90462955513598,161.45519549418665,159.6793513871368,161.38389395692758,155.8991876268896,161.92535096641552,165.50377194762973,159.10602023235128,154.65100449023063,152.70950849199545,148.00961548646296,154.37039447366755,164.8384592239901,149.304226110445,133.40378960908703,120.46521501212727,114.89981238309826,115.1572987612205,107.98003705683449,108.92224531547073,121.69823707094166,133.64752179179874
8,2000-08-07 21:44:45+00:00,154.0671050115635,137.79794046821112,125.78565061018479,115.6171005513601,108.87088852639016,119.3444006650229,126.43138350452995,144.04853658034477,161.95602784421084,179.24706599028838,166.5311946911479,168.20600234859876,171.55329023527867,164.5725529126396,158.50856763431958,165.05604398131896,168.29966552200312,167.70161263464632,168.64410456219943,156.08137431678185,151.70718922140247,164.3619135614939,159.56763249928116,158.12550979498678,141.9486791171254,131.62216126874569,125.63958205898204,129.1867861330408,119.8149962630212,120.36777638711433,128.36242431214995,153.13226396552963
9,2000-10-26 21:43:58+00:00,156.22004822027958,140.990952676772,130.109721891279,124.29411035675325,125.21584436251213,130.05722136277709,137.54399773649183,156.6751018315069,165.30482721519388,179.42683824612942,178.05947501504903,168.82727946149714,160.02945604856546,156.93612715243407,158.29929202358537,172.39788890147716,179.47537567998478,175.71033295685845,169.318401586839,167.97610124425222,153.62825310089303,162.24985892609828,166.62385902636083,156.1887355939927,144.9558749441953,135.1217125052631,131.95516197100835,125.87838844258023,122.48173906161395,120.22931857342456,130.37285834099737,151.48008673037398
