,dates,nzd0235-0000,nzd0235-0001,nzd0235-0002,nzd0235-0003,nzd0235-0004,nzd0235-0005,nzd0235-0006,nzd0235-0007,nzd0235-0008,nzd0235-0009,nzd0235-0010,nzd0235-0011,nzd0235-0012,nzd0235-0013,nzd0235-0014,nzd0235-0015,nzd0235-0016,nzd0235-0017,nzd0235-0018,nzd0235-0019,nzd0235-0020,nzd0235-0021,nzd0235-0022,nzd0235-0023,nzd0235-0024,nzd0235-0025,nzd0235-0026,nzd0235-0027,nzd0235-0028,nzd0235-0029,nzd0235-0030,nzd0235-0031
0,1999-08-05 21:46:35+00:00,144.05052168608375,132.84375957263885,115.7484174879243,116.28605045355279,106.48600265680045,113.754891183294,121.83958699518446,,168.49914031991705,177.0715228713763,178.67516367380708,169.57570012049604,156.1859553432181,149.66182301876927,154.9656911779418,160.82748288963816,168.90088959067668,160.51123813605838,155.86284980794798,166.38503957774603,165.93945730634957,166.1759256240586,169.24507143446272,151.67770557044784,149.6636175154784,133.94683196049152,121.16749093081448,121.71790744069965,120.77603575989474,109.35177913528663,123.6360720518833,139.783463158244
1,1999-08-21 21:46:33+00:00,163.46078986042485,145.70237289665437,134.98310464938314,131.4336176329802,124.47680161977536,126.86853422776275,134.56311753826327,156.72558638014397,169.2929491295304,180.69149286288703,188.15317155097227,186.4140453929219,169.04023010615876,151.1850184573183,163.85560289962174,174.31394787332297,180.38052644798913,161.34804821065583,154.3352754911501,167.07082751702546,169.58387318884508,170.8199563761905,181.07005919809777,164.72160583913143,164.27658080696983,148.79216360770795,126.90799761466552,130.58463106674645,121.01813622621813,120.64112235636752,125.88762652593921,148.78674405375435
2,1999-09-22 21:46:36+00:00,158.7472288597776,145.94818047606768,132.3962206361096,129.81804626686548,123.61418368773498,137.24297804150265,144.21424483852024,162.6284866220523,181.1478033779766,186.32578074127488,181.92512477754286,175.90465650586364,162.25278156922633,159.34901380433718,168.65241944674852,164.74996732893757,176.61085053200927,171.4499068698379,172.9810182547256,173.84109544407988,170.23649121138598,170.40038533625903,174.20372771270416,164.461252486061,154.49753256147807,141.40788843875248,136.29212375330516,132.4073742113175,116.06927247289806,118.26731219802936,130.5485320857568,153.50033615339265
3,1999-10-08 21:46:42+00:00,162.5214094179948,146.71497128173726,134.41828719200228,130.23639509127784,130.1554812629441,130.18435775841084,150.31560386824134,153.6854052415657,167.02145711451024,183.75800002548843,,,,,,,175.71376560658766,175.8943636518381,166.9050117719014,159.29874103141697,161.9191329040119,162.80300368028725,178.4670234020303,152.62802122874425,138.40400964946713,131.59455387380405,121.44292294230937,113.81873508856079,112.59874579522689,112.15716607336869,122.73192754384814,142.30514185897584
4,1999-10-24 21:46:32+00:00,162.3882766382211,147.68060846013233,134.81576162097846,129.8679497424388,130.2670258218752,137.26868731837996,150.92264317735106,163.72769876796193,178.23870742398498,185.89680570238343,182.04669903760276,169.1401468672609,164.3564200774257,160.86799987778812,162.1429571726421,169.93129139446444,182.05526580715235,178.23485855767913,174.40397031135944,174.36249480616326,173.8392410823186,171.00827543955836,177.79108297433186,164.74147600030662,157.5492521085215,150.4289119025456,135.6844870018814,131.22345619699152,122.10876181715935,125.71858889266741,133.43410478594586,155.9697465864076
5,2000-04-01 21:46:10+00:00,150.57104684403868,133.86708682223653,135.12096931642833,133.65941037502947,126.14002519885787,120.63606071975347,132.19260341185114,151.53333936769715,153.48212205990146,169.58793531642138,158.14922362925444,162.9349584578311,165.74702942908334,166.52681192215692,161.01918762299937,170.20283057198736,178.9192946505726,177.9974073318175,167.85515015127737,157.4358399629928,154.6566546697577,164.6087779580493,163.69830644497776,152.45777166444185,145.639653781248,145.42766361517138,130.17027933837625,127.42485050919643,116.1542214868781,116.7087304709865,130.31335702138415,154.37058763212002
6,2000-05-19 21:45:43+00:00,163.7391605818937,144.44866751520794,135.00590961008942,125.66998075579352,125.93418336924704,126.47611053179105,139.35672137154978,149.90250298029304,170.59526246652763,183.07981260470217,175.23115474304362,170.18661760635266,168.10489266390508,171.52622602199438,168.0592414870469,174.0710740732364,181.6428492047313,179.82887685866865,166.6338708044698,160.6116940582,160.6722109192314,167.11339279166896,167.7368975574601,157.2809727563993,155.77448900431216,136.29841432164648,137.34616676557417,135.35426512288015,127.73571206214089,128.19225765721137,134.8129696877854,157.94393317277851
7,2000-06-04 21:45:32+00:00,144.6028922640305,136.40840004144715,128.53468246427335,118.9213443182428,107.94126741327298,107.7019228676351,,130.29178833200226,,166.82561118213286,167.78169600248262,166.74455529679864,165.24709854778098,167.26096040427421,161.4669347875338,168.14812720478255,170.7931317502417,164.39538003496327,159.94036429284262,157.99886829460743,153.57736264710715,159.93814163431173,170.4062063846343,155.52700234881203,140.96001789853273,129.28081468314724,123.71541205411823,123.29477538062355,115.53626534628017,116.47847360491642,129.8357136903447,142.46312146281872
8,2000-08-07 21:44:45+00:00,154.0033294324671,137.73080827968857,125.70593113631425,115.54207045830547,108.79585843333554,119.259366559561,126.34027553439219,143.97350648729017,161.8763083703403,179.1762042357368,166.46033293659633,168.14222676950234,171.48615804675612,164.50169115808802,158.44143544579703,164.98101388826436,168.2358899429067,167.6378370555499,168.58032898310302,156.01759873768543,151.64005703287992,164.29478137297136,159.5005003107586,158.05047970193218,141.85757114698765,131.5158686369183,125.53328942715467,129.08866985750785,119.72388829288344,120.27666841697658,128.264308036617,153.02597133370224
9,2000-10-26 21:43:58+00:00,152.7863571565079,137.37654103069653,125.8176080615644,120.2544738111395,121.17620781689838,125.4789666110815,132.63872478824658,152.63546528589316,161.0127133854793,175.61162595304978,174.2442627219694,165.39358839772547,156.41504440249,153.12091485935443,154.6848803775099,168.3582523558634,176.0416846162131,172.27664189308678,165.88471052306733,164.54241018048054,150.01384145481757,158.63544728002282,163.00944738028537,152.14909904837896,140.05060199595005,129.39889406564362,126.23234353138888,120.5957868060084,117.57646611336868,115.3240456251793,125.09025670442554,145.7572682907545
10,2001-01-14 21:44:09+00:00,155.33001115997877,144.98560025164417,136.10476412148773,132.19214640667653,129.7393604434327,136.17839406754408,124.97213899119063,149.70458523226762,166.4869523472583,170.4640810728703,166.24858968104715,169.63448864432058,163.42187499488435,165.83465304064075,163.99034078773605,171.78029698428324,175.78612871194082,169.0206032853829,161.63524944443208,156.98611936642837,155.1407453019231,161.80524035942676,163.5357091744426,153.45303805046186,143.76838853020493,138.0503301558368,128.93563533551264,126.76363693038527,122.80210119040764,120.66478775718053,130.11670552475007,142.7319271405359
11,2001-04-04 21:43:43+00:00,150.77811542869296,150.53733468959516,142.26189671429978,120.65122711739444,119.67167109571098,119.10635030074053,129.07644012161765,155.04987740759367,157.17898338968945,164.8009501498713,170.38001850439946,175.86353924907203,166.33129630873515,159.09021878947388,156.34292673727668,168.14285987038727,178.22895396632984,164.97759898828747,159.93964133146937,154.99459502409258,156.51281475760422,154.89127707322962,159.12675222777293,156.54459730860114,145.9631554410596,138.25488380747782,134.0847289224682,127.61127364832606,120.67678333351202,115.44231094279196,129.5809996482955,137.7522654820902
12,2001-04-20 21:43:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2001-05-22 21:43:30+00:00,147.93910414567642,137.5005029325014,128.9053013304003,131.30068896979225,126.3264664325972,,,143.22925113784433,170.38342455576966,181.6179867085326,177.33879790166935,168.72265051780977,166.35849344472882,167.76053457306827,165.51328535964737,175.0793152294969,179.30762421888048,174.26479240703247,172.3913464830327,167.72223087481785,168.4629815922955,171.13877263385646,169.70042993664438,158.26393468550359,150.12444984707741,147.6479427705435,134.15584285541493,99.47442378378629,126.06149493347058,123.72617751037262,136.1217018473687,150.65367969476065
14,2001-07-25 21:42:54+00:00,150.3292686688479,138.3121520104298,127.17778824026605,119.35832687091306,112.436969673786,114.38461778443536,101.68156400950302,,165.28869113008497,182.34884942114047,164.14990023730002,160.2354049686145,154.1015318725721,162.50452574625797,165.43936163791204,172.8869374001984,182.17129889030096,172.8097877678366,168.48794867347019,160.15757824250716,158.65021506037925,160.26997671741793,163.27226723901745,151.24204909520566,144.1834334034178,133.17589984596523,124.29256096312295,118.21066288138856,122.90874141299389,130.73086421982376,138.3512138176147,153.10714294875535
15,2001-08-10 21:42:36+00:00,166.34167307245872,147.92812879429547,142.25181491863862,140.3779622395849,143.90910982739007,142.705452685029,136.133520431214,158.39505377777417,175.81825068909134,175.59223021214203,172.45782409815607,170.8626509109743,162.8002573122552,165.55308279177515,166.0373384769997,171.42225312879012,181.1546152377519,180.28187639989756,175.2961037849598,162.90202380555087,157.21509129597044,161.93325919758433,170.68582351544242,157.55375576046194,153.7871791537558,142.00757257012685,129.60105171601774,125.72176221421013,126.40845637457213,131.71783854175825,143.80170196884217,164.47097448548757
16,2001-08-26 21:42:25+00:00,150.11072654046154,143.28082270644475,136.0891915858644,133.66826549500297,126.66070717692965,120.50153006227764,130.4294761009224,148.12493604260823,168.4954519199124,168.68877143985426,167.02511203256307,168.37746189627123,159.86472931499026,158.39794580214084,160.25407190677313,169.9298126739341,175.55775301759508,172.82516211658398,163.86158250603603,160.64067250410062,160.26487864108375,162.19916219641956,164.95285376704996,156.7100087002932,150.8319235540338,131.381319599746,126.28738945680618,121.29919576614955,117.44716629364909,115.60608325371884,128.18809941283905,150.14989106829503
17,2001-09-11 21:42:14+00:00,151.82145389584161,134.42799073149266,128.09407335251208,126.03150141411798,132.75598112680422,117.96785968611377,109.35048220486279,155.9681693406132,162.20665552702033,172.69070043702783,159.75829659533008,164.05031035215285,153.67417218139113,155.4994302958068,158.28673610873264,162.05381087292983,168.6345465718046,164.90314340909188,159.9104212442606,153.6462916828118,150.38339145623277,156.4552139153773,159.93661471498032,151.03223402970298,138.25779603108586,132.7435972807975,129.72779937049725,120.19870536141794,117.92686015337323,122.57920846682046,130.23479090182494,144.05489296026738
18,2001-09-27 21:42:05+00:00,173.77843473951634,153.3898984195861,151.94861132346995,144.06014101564182,149.69978412650832,143.97789202583522,150.64929121017644,165.8237461700621,184.34062664799117,184.9197827007698,181.17458225877323,178.35421100898327,167.6685865248814,166.05930677738763,174.98200117278822,176.52924477565657,180.12803540258784,181.56498025767974,174.29286266863778,169.7185397405496,166.4929805098365,168.22113836731845,168.39371835659958,167.27403332894872,157.18270984813194,145.197760300326,140.34315409670168,135.16243204319994,129.28092163554032,138.3305681567967,151.36731448363847,156.89438565348127
