,dates,chi0384-0000,chi0384-0001,chi0384-0002,chi0384-0003,chi0384-0004,chi0384-0005,chi0384-0006,chi0384-0007,chi0384-0008,chi0384-0009,chi0384-0010,chi0384-0011,chi0384-0012,chi0384-0013,chi0384-0014,chi0384-0015,chi0384-0016,chi0384-0017,chi0384-0018,chi0384-0019,chi0384-0020,chi0384-0021,chi0384-0022,chi0384-0023,chi0384-0024,chi0384-0025,chi0384-0026,chi0384-0027,chi0384-0028,chi0384-0029,chi0384-0030,chi0384-0031,chi0384-0032,chi0384-0033,chi0384-0034,chi0384-0035,chi0384-0036,chi0384-0037,chi0384-0038,chi0384-0039,chi0384-0040,chi0384-0041,chi0384-0042,chi0384-0043,chi0384-0044,chi0384-0045,chi0384-0046
0,1986-02-04 14:07:35+00:00,169.9385180014569,158.50785542930842,108.20176864520741,132.8649726154091,174.1824793235498,192.2228067511878,191.8408309969318,180.19042794283587,183.900299845416,197.13965206981047,187.46574534102368,202.72586450512927,186.09491718187698,187.37906503313158,,,223.12299003814192,210.52896704686242,215.32948747082148,213.55160185651536,207.50374044631724,195.93428996293505,192.74423369513107,183.65455751428016,180.80150679214168,188.78977798879913,181.30501248702214,196.93744275120753,203.834623194835,,178.22671453750678,171.98909230183102,182.6722260263165,212.0754248991226,216.61768384420785,212.42700731924188,239.1313285049645,192.73355756686837,207.88328287726702,197.28504281200756,204.31219770867335,209.66495406324253,188.407829986482,186.01172669232446,213.69192017116805,210.95053742033502,207.61205168691922
1,1986-08-15 14:02:17+00:00,162.045295549395,149.50164103823064,100.87116009468959,126.40148589291869,153.1354289387684,167.95586929993868,169.18678618528045,175.99849524418707,172.2842239056236,185.39570347073192,191.8558924192913,197.69504542902123,178.02223681279438,169.1294207368299,142.21895838592863,152.79131071450567,189.7357779925602,179.3194780894948,182.583840704438,190.42073409499847,177.56124135504206,167.9060870494541,167.30630113814794,159.12602845166435,157.527018249142,165.66720503492405,163.67558875075855,174.93789618486286,196.32519427764595,171.06135344830528,170.5469122727618,179.11620845373227,171.76124293042406,200.66680550741788,204.50259350729448,187.73022918962116,,186.1292884204742,198.45626522966285,191.70468716956003,181.82904602266348,195.58108685631598,153.40162878948462,,184.39122103097648,202.61213296057235,173.67398693586193
2,1986-09-16 14:01:09+00:00,,,,,168.69640443282427,182.90006622863976,199.57085454847086,,,195.76582187305644,188.83538900447334,195.4973975746854,170.30141569550244,176.91698963616716,167.36096232060123,175.72459815143338,192.34357663906826,187.73456235806776,204.10582709440723,207.07223877838106,193.8751002003441,182.32304693055713,169.30840720532186,163.5496052785979,157.86349653679096,166.2829272115895,170.4355962435447,183.69060652567424,189.23376812782328,,145.23518427912975,175.62556953349474,178.37555382792894,198.79042061134774,192.44677707749412,182.35217315659267,213.0289607111302,175.51019910688746,200.3022823693958,194.88627059875228,178.79863710930348,194.96663050655033,157.67582096545354,161.04763579818456,179.34250180882364,200.57906392029102,177.36415611648354
3,1986-12-14 13:53:13+00:00,167.64622218621037,157.90670560402285,100.83612189137928,113.14453632308843,159.16259057560828,169.79013924254605,173.76299731671483,179.04375560546657,197.90358615098776,194.0894997159169,189.63690390783398,199.41887437485548,180.8821999256839,166.9128298898764,165.73070722341524,181.04186534998672,199.4767873258748,193.12019683997255,186.51028418332243,186.35257695992635,192.03930346734478,194.8574705757079,184.03982209605797,164.6468952607361,157.86646053475235,163.22458368969615,170.60877480112302,186.04894663775346,194.05361459848365,,155.41345903287072,173.30741690856576,180.12474478146726,209.21619831308502,195.76270158132846,200.53949793578897,229.9801273542693,186.37555165259306,205.86318321692204,201.41758196319626,186.18452547975852,196.25147604756023,160.64893816413422,162.3817575114376,191.8258735773445,208.86907252528027,184.65529341546886
4,1986-12-21 13:59:37+00:00,162.1289734519379,143.66142291006048,83.4650684531568,112.37799814592358,163.1033655361012,169.17234878935923,167.6359946322905,176.92489468217812,183.3926549226712,188.4863564648404,185.0533245170181,194.28803995014778,177.2615524114744,172.77024163449926,172.3647120582492,181.52057358999815,198.41592291470621,197.3258505392322,191.24338316745227,177.03267520220152,179.73243296978376,191.44594086224666,182.4377446373071,170.2593817700866,167.06962081780236,171.6916325186148,171.84595229129545,188.7860774065559,182.11265837387083,177.345712647731,153.51933390099788,166.45535930232754,174.5214224039655,203.85083872394046,193.33096860228673,198.738776471693,222.82301616536932,182.7702988393226,197.8275432771796,189.37600059684667,175.83365130602357,195.57336029041048,161.87827206475882,155.2207636839324,187.0836731603781,205.3933693301653,182.06788891284165
5,1986-12-30 13:53:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.47474563573388,207.24096683390724,182.045701225895
6,1987-01-06 14:00:06+00:00,163.49010219041926,148.8707497919497,77.88396094408516,116.89375167505828,161.94669125998266,177.78042333440806,176.6711840145381,180.56627253126746,187.53176396482672,198.43910544049214,206.04699162545467,194.32967160851507,179.10309510631367,180.0397257183963,188.91701309251818,191.07687903094188,199.81031152611223,198.85729535461516,201.15203690655468,192.03416530220156,181.76557022638693,194.325067518378,187.75690690046883,178.3582127830642,176.80345932765078,175.26570689905412,177.30849426156067,189.32016156421776,181.79491851478298,,171.49721383903662,165.36862798167707,171.14648313137835,202.09948114611075,199.73864771599645,197.27782470279618,227.54502753016155,188.86643175536082,201.4889230201246,190.1605937780045,184.17636051811536,196.15586670265623,165.79452103956515,171.7975378627662,185.96585784220647,204.00724479530345,172.54247706016704
7,1987-02-07 14:01:09+00:00,173.94357796769293,172.52153983119305,102.43103864799951,121.85686334541295,173.2022409991352,187.98157297791067,195.44563021352192,195.7345498304015,207.8285643134014,208.2318938433452,205.17959757886078,225.56892354308314,200.45233842922826,200.57253803216943,197.73454054662955,199.75597119675948,215.49151074369584,215.4252859430441,230.51790114382842,228.47859771317903,217.211915467662,197.74036903544678,196.64104942235906,193.1056109735607,186.63397225488652,195.2423495802941,202.3977935468226,215.14229888792318,219.4807760201154,,212.27581238200756,173.10905041257521,179.25754003086283,211.04238391631662,226.3321706947901,220.54739400989294,236.9903073669451,195.60536541924318,208.0099900409386,192.09251820040578,196.95285880255744,201.72189149845872,167.11798302047274,190.1697920763473,214.63702490260516,213.3492115831004,193.84952578955077
8,1998-02-21 14:16:53+00:00,186.88450499382225,156.45125396988348,,148.9899394308925,197.11818376152905,192.61620114952595,205.87600379358713,208.11784680198835,210.2334643263404,218.3573503945675,206.0788570471464,203.10035592425027,196.1021929921622,195.6385750931067,189.31310060739256,191.3812009978506,204.58696311604797,216.5266349781329,230.31860843994534,225.87860483982604,213.54701813299212,222.38214089861933,201.4156775908273,207.81546968694212,197.36645149197784,188.33157497065085,197.29964567427396,209.97009341972912,192.2753191883719,200.56609111440048,186.136880521798,162.8582246675817,186.11770426372826,212.6037208863089,204.599586048859,218.48501604187769,200.94273614950745,180.4584099185969,183.36478245356474,179.32293959984304,177.82409573447055,199.3388487346515,170.30792310273776,179.10666949824798,221.7552037716455,214.5807508384747,204.97758493646202
9,1998-03-25 14:17:23+00:00,179.7126198068968,162.26067775537,106.41467649428246,129.00076657415073,163.01473982234262,177.77647333938944,212.13527742204826,208.87359994721595,211.65417868054783,221.40286751021702,203.90890351532997,,195.43388953606456,192.2893052353906,176.65333230849592,186.4620135039706,199.87562818718476,210.97040562956371,218.55955747468442,210.07162465408163,213.88607426055825,195.54084824211245,181.095308397174,181.77667096586887,186.7813440406347,181.63662523817123,184.19720486213637,196.7057407600086,188.33948465995684,,202.9885203604843,182.58438189655513,192.8701245658496,211.72952095310472,202.7691073560889,207.28778306966865,220.19897871107247,199.17069520157034,202.40478305807818,199.89570159710436,200.13776267415926,189.68312438349798,181.04132772865006,183.65367163511058,217.4531169388664,212.46686876778858,183.01279898442382
