dates,nzd0570-0000,nzd0570-0001,nzd0570-0002,nzd0570-0003,nzd0570-0004,nzd0570-0005,nzd0570-0006,nzd0570-0007,nzd0570-0008,nzd0570-0009,nzd0570-0010,nzd0570-0011,nzd0570-0012,nzd0570-0013,nzd0570-0014,nzd0570-0015,nzd0570-0016,nzd0570-0017,nzd0570-0018,nzd0570-0019,nzd0570-0020,nzd0570-0021,nzd0570-0022,nzd0570-0023,nzd0570-0024,nzd0570-0025,nzd0570-0026,nzd0570-0027,nzd0570-0028,nzd0570-0029,nzd0570-0030,nzd0570-0031,nzd0570-0032,satname
2000-05-24 22:05:22+00:00,237.23,241.86,238.35,235.57,236.97,241.13,245.20,241.29,238.03,235.54,234.84,235.75,230.42,232.75,238.72,234.05,265.64,276.34,276.78,237.47,230.17,229.23,250.51,,252.85,257.55,,,,,,,,L7
2000-06-18 21:59:03+00:00,245.95,252.04,247.60,251.15,245.87,242.90,240.02,235.49,239.40,237.11,235.27,235.67,238.71,240.17,247.56,231.19,246.11,258.08,260.69,248.51,238.72,236.37,242.48,243.81,252.70,258.71,262.12,249.16,237.70,242.36,253.09,253.69,259.42,L7
2000-07-04 21:58:50+00:00,244.06,251.19,244.86,245.62,238.86,242.61,237.78,238.91,239.45,240.61,,243.85,241.67,239.15,244.98,236.89,235.47,250.36,250.10,241.63,240.43,230.75,239.67,239.68,241.36,251.87,244.63,239.80,231.44,231.26,240.24,239.35,,L7
2000-08-05 21:58:20+00:00,244.57,254.00,258.68,268.25,253.59,263.80,261.96,242.54,237.93,236.26,,,258.36,255.23,,,,,,,252.81,,,,271.17,278.40,,277.22,260.88,,,,,L7
2000-08-12 22:04:29+00:00,231.97,234.31,234.71,235.45,231.94,230.60,227.84,227.62,227.59,225.45,225.17,228.79,223.63,227.47,227.97,224.17,227.89,238.85,234.99,233.89,226.72,224.30,228.80,229.38,233.98,236.02,238.93,231.51,226.02,228.89,237.81,235.74,244.77,L7
2000-09-13 22:04:02+00:00,223.24,231.55,226.42,225.17,221.38,223.33,206.13,221.37,228.83,218.56,217.33,223.23,224.85,223.49,237.94,235.18,247.16,258.31,252.07,233.57,231.09,230.73,244.52,237.31,246.91,254.45,259.50,239.06,236.42,245.36,259.23,259.35,271.08,L7
2000-10-15 22:03:32+00:00,223.66,232.46,229.54,229.58,227.06,231.23,228.10,224.40,225.51,220.44,220.08,225.02,224.27,228.43,234.15,236.13,245.01,252.57,245.57,228.16,227.82,228.75,245.12,235.72,244.61,250.86,260.79,244.74,239.18,246.81,257.05,259.33,268.17,L7
2000-11-09 21:57:33+00:00,228.84,240.11,233.46,234.87,230.38,231.27,230.00,227.76,227.13,223.65,220.18,222.99,221.59,228.94,236.75,233.47,241.65,244.03,239.39,233.59,227.87,234.20,241.92,230.00,234.31,239.41,244.83,237.45,231.33,235.24,249.40,248.29,256.16,L7
2000-11-16 22:03:44+00:00,218.35,216.63,217.10,219.96,213.25,212.65,212.43,214.69,213.94,212.84,214.25,212.49,211.82,214.01,208.06,204.88,207.62,224.89,204.69,212.32,212.54,207.77,,230.46,208.53,213.47,226.51,213.94,208.88,223.64,215.76,219.24,239.15,L7
2000-11-25 21:57:34+00:00,227.81,234.27,236.23,233.36,228.56,238.17,231.65,227.74,228.13,222.84,219.69,226.06,227.56,226.15,237.82,241.93,251.70,257.43,249.52,230.06,231.19,232.84,250.33,238.76,248.80,256.95,269.05,248.47,244.96,252.49,263.82,265.51,272.86,L7
2000-12-11 21:57:36+00:00,229.83,233.34,235.00,232.70,228.24,237.40,229.50,224.30,227.44,221.94,217.93,225.95,226.40,225.05,240.41,241.34,251.89,263.61,255.87,232.69,231.99,232.93,254.74,238.27,251.15,260.48,276.37,253.53,247.00,257.05,269.82,269.05,281.13,L7
2001-01-03 22:03:48+00:00,246.98,253.11,256.64,264.48,243.86,252.60,249.46,239.95,253.01,245.97,249.73,,,,,,286.54,286.05,293.41,,,,287.23,,274.43,283.73,300.21,273.87,284.23,283.98,295.26,303.74,297.27,L7
2001-01-12 21:57:42+00:00,223.69,226.22,226.39,227.08,221.47,226.57,223.32,221.78,224.18,219.41,218.64,221.78,220.34,224.71,234.54,225.01,228.94,234.18,230.59,222.16,222.83,223.66,236.58,228.59,231.27,238.74,243.08,235.08,225.98,232.08,239.70,240.24,244.02,L7
2001-01-19 22:03:55+00:00,222.79,219.87,220.31,223.15,219.27,220.98,219.67,220.02,220.18,217.93,216.42,217.57,218.18,219.55,220.62,213.53,214.30,222.81,215.49,220.40,220.97,216.47,224.80,228.39,217.71,221.89,225.49,217.04,213.02,226.75,226.27,226.69,246.51,L7
2001-01-28 21:57:44+00:00,225.66,226.54,225.88,225.82,219.20,223.26,220.18,220.96,220.74,218.26,217.66,220.07,216.96,222.57,227.91,222.59,225.35,223.55,222.08,221.15,220.22,221.26,222.92,221.91,225.51,226.64,228.05,224.75,218.07,221.98,228.08,227.34,233.50,L7
2001-02-04 22:03:50+00:00,221.05,218.92,220.91,220.38,215.37,218.14,217.72,215.87,216.88,212.35,212.49,212.62,211.96,216.20,218.84,205.86,215.44,215.59,211.81,217.56,212.45,214.95,216.08,213.78,213.45,214.21,217.82,211.11,209.61,216.64,218.95,222.71,239.66,L7
2001-02-13 21:57:39+00:00,225.41,234.98,234.27,231.62,228.42,237.58,233.47,231.51,227.79,221.24,222.03,224.65,223.97,227.10,237.70,254.02,272.48,272.35,264.16,235.62,224.07,234.25,257.89,,250.28,260.61,279.58,247.72,236.58,258.77,274.94,276.37,287.09,L7
2001-02-20 22:03:48+00:00,228.56,229.55,233.26,232.60,228.37,233.65,229.84,225.94,226.67,224.67,223.96,226.67,225.05,226.73,233.16,228.97,235.90,244.60,235.65,232.00,228.46,227.82,242.31,232.51,239.24,244.28,245.32,234.66,229.96,238.38,248.16,248.66,257.41,L7
2001-05-20 21:57:04+00:00,233.43,245.56,235.81,237.80,232.30,232.83,231.60,227.95,230.34,229.37,229.11,230.62,229.81,233.28,242.69,225.98,230.66,244.85,242.86,236.07,228.11,230.56,227.14,231.50,234.94,243.86,242.71,236.49,227.76,235.77,241.22,237.07,245.28,L7
2001-05-27 22:03:12+00:00,232.12,235.16,230.58,233.70,231.01,238.55,233.15,231.78,232.88,232.00,226.57,220.33,227.12,222.92,225.97,213.08,217.63,248.51,234.56,224.82,227.28,226.24,239.04,,231.24,230.34,256.55,234.89,221.18,234.06,233.44,228.16,270.83,L7
2001-06-05 21:56:52+00:00,251.85,256.35,248.81,255.19,243.82,251.19,245.27,245.67,239.98,238.12,232.50,240.79,236.50,245.86,260.57,235.27,250.71,265.40,258.14,248.25,238.14,241.65,247.35,242.32,250.75,260.23,270.10,249.31,241.57,248.92,261.16,257.13,,L7
2001-06-12 22:03:00+00:00,250.81,253.01,251.00,255.57,241.19,256.06,255.54,243.86,239.06,234.75,233.77,234.96,235.47,238.10,253.31,261.97,275.02,293.80,288.85,256.98,232.19,235.66,262.55,,261.38,275.42,291.98,270.09,241.43,259.54,283.61,277.13,298.64,L7
2001-06-21 21:56:41+00:00,236.58,240.22,241.08,239.59,233.56,241.22,229.71,222.71,228.21,233.12,223.76,229.88,231.55,239.22,240.15,231.84,251.38,260.44,255.99,234.74,233.82,234.58,237.10,240.31,252.85,256.77,273.88,246.94,245.61,250.75,267.46,259.28,273.96,L7
2001-06-28 22:02:45+00:00,287.04,,,,,,,275.51,253.46,259.48,262.58,247.36,242.09,,,,,,,,,,,,,,,,,,,,,L7
2001-07-07 21:56:36+00:00,248.62,254.32,245.94,248.14,248.10,248.44,245.33,241.61,238.00,244.64,239.83,248.29,246.24,243.20,254.99,244.55,244.33,255.08,256.77,246.20,242.98,240.87,252.87,250.31,250.11,259.03,260.88,249.39,245.01,242.76,250.29,246.17,265.87,L7
2001-07-14 22:02:45+00:00,262.00,265.44,273.78,,258.42,271.83,265.80,256.04,254.21,248.34,254.56,273.88,259.53,,,,,,,,277.57,,283.51,,275.29,290.41,299.53,281.21,268.03,,286.22,,,L7
2001-08-15 22:02:14+00:00,235.11,234.79,233.99,233.58,232.45,233.48,231.59,232.73,232.55,230.64,229.89,232.98,227.04,223.73,228.33,212.51,217.85,236.21,225.96,228.12,227.83,227.51,230.14,239.10,229.60,224.24,,223.24,218.11,228.99,224.80,225.85,254.13,L7
2001-08-31 22:02:05+00:00,235.05,237.38,238.04,237.13,232.02,231.00,230.19,228.72,227.20,227.96,224.84,230.55,225.89,232.00,238.66,226.78,235.72,243.15,239.95,234.87,230.05,234.12,240.72,233.74,249.06,243.35,,236.94,232.91,237.77,249.34,245.86,259.15,L7
2001-09-25 21:55:40+00:00,237.89,243.23,244.95,246.24,233.18,246.95,243.05,235.17,232.16,229.76,230.86,231.47,231.39,235.21,,,280.37,282.12,278.51,251.88,232.05,247.24,272.06,,263.73,274.58,290.69,267.17,251.11,266.97,284.25,279.86,292.50,L7
2001-10-02 22:01:40+00:00,229.31,233.60,238.25,236.58,229.81,239.14,235.49,228.78,228.24,222.17,222.23,228.53,228.10,229.79,244.28,240.19,251.17,258.36,252.16,234.02,234.32,239.72,248.79,238.27,248.29,257.06,266.34,248.38,245.49,253.94,263.61,262.97,273.96,L7
2001-10-11 21:55:21+00:00,230.46,235.56,234.26,237.17,230.86,234.83,232.40,227.52,225.85,223.20,223.50,225.45,223.25,227.83,240.08,258.16,266.14,270.66,,237.14,222.80,233.98,,,245.50,256.47,273.52,249.20,239.61,255.08,269.72,267.94,282.43,L7
2001-11-03 22:01:22+00:00,,,,,,,,,,,,,,,,,,,,,,,239.98,230.02,240.93,246.04,254.35,240.61,236.87,246.31,250.25,254.71,259.23,L7
2001-12-30 21:55:49+00:00,227.50,235.92,240.45,231.76,228.85,238.16,233.63,227.45,227.24,222.62,221.30,227.73,229.56,228.82,246.61,242.24,255.12,260.71,252.36,231.46,233.91,236.52,250.92,239.95,250.27,260.38,273.65,252.55,248.25,258.00,267.28,265.86,275.26,L7
2002-01-22 22:02:16+00:00,233.72,241.29,242.97,236.98,231.85,238.74,237.27,231.97,229.28,224.63,226.22,229.49,228.00,,276.66,,276.73,277.14,278.02,246.28,235.36,265.44,273.76,,263.70,275.79,290.51,265.28,259.88,274.14,282.13,280.73,293.72,L7
2002-03-04 21:56:09+00:00,226.11,233.71,228.50,,,237.11,,235.24,220.41,214.38,213.76,218.85,215.62,219.44,224.97,228.51,251.67,256.63,,219.22,220.22,224.55,240.47,259.89,239.62,245.34,263.38,236.95,228.34,245.74,261.64,,272.09,L7
2002-03-11 22:02:19+00:00,230.95,234.12,237.30,237.92,229.77,234.25,230.99,227.58,229.79,225.89,226.00,228.41,226.97,234.72,245.18,233.47,244.14,250.39,241.29,234.98,229.82,233.57,240.24,232.48,241.29,248.21,256.01,242.77,239.58,246.86,253.02,251.40,261.55,L7
2002-03-27 22:02:13+00:00,231.71,237.01,240.06,242.68,231.47,244.30,234.17,229.90,232.04,225.99,222.23,232.08,231.83,233.97,245.81,243.66,255.07,266.00,258.83,238.71,236.78,238.52,257.89,239.86,250.91,263.54,277.22,253.04,250.58,261.72,272.10,269.07,282.49,L7
2002-05-07 21:56:03+00:00,236.89,241.29,232.80,239.47,236.01,231.81,232.97,226.54,230.76,227.80,224.41,227.33,232.96,238.87,236.84,221.18,225.71,242.02,238.34,229.65,231.62,227.99,224.73,232.38,223.49,234.30,237.56,227.11,228.41,231.92,229.13,229.36,243.06,L7
2002-05-14 22:02:07+00:00,235.29,242.70,247.32,246.15,239.64,246.62,238.05,233.37,232.12,232.12,220.79,225.73,222.68,229.79,233.85,226.66,,,,236.51,233.50,227.27,232.21,226.89,236.44,244.20,249.92,233.79,232.64,246.45,249.44,242.80,254.39,L7
2002-05-30 22:02:01+00:00,233.57,235.44,234.99,236.86,232.41,232.45,235.06,233.63,231.14,235.14,232.01,234.86,230.39,233.38,235.73,220.09,223.24,228.82,233.73,232.74,234.10,231.11,225.17,228.38,234.24,231.80,229.12,222.68,213.82,225.69,223.20,223.31,232.73,L7
2002-07-17 22:01:44+00:00,268.45,252.39,243.03,,,231.40,,231.00,243.85,230.03,,226.02,223.88,231.31,211.50,194.62,,,,,223.55,217.73,,,266.42,,,,,,,,,L7
2002-08-02 22:01:37+00:00,268.54,277.52,276.97,,,,265.37,254.76,257.01,250.54,253.71,,,,,,,,,,,,,,284.46,,,,,,,,,L7
2002-08-18 22:01:33+00:00,231.20,231.20,226.05,231.05,226.72,226.75,226.50,221.82,223.69,225.80,221.30,224.75,223.74,224.36,226.72,212.80,214.78,231.64,222.68,223.97,216.89,217.74,221.26,232.91,213.10,221.76,228.16,221.31,211.78,226.48,216.21,222.76,244.24,L7
2002-08-27 21:55:12+00:00,235.50,239.01,229.94,232.61,229.98,230.25,230.10,222.84,228.33,229.20,230.57,229.41,230.04,231.55,235.44,221.45,223.20,227.17,228.83,231.73,226.85,223.04,225.92,231.22,227.03,234.38,232.60,225.49,221.77,228.81,224.17,231.10,249.17,L7
2002-09-03 22:01:24+00:00,225.27,230.06,226.01,228.72,222.06,228.05,225.22,220.60,222.31,220.32,220.05,219.62,222.92,224.30,229.12,215.03,218.50,234.04,223.92,224.82,217.97,220.77,231.03,236.05,221.39,229.55,233.31,223.72,218.68,232.97,224.58,229.69,252.49,L7
2002-09-12 21:55:07+00:00,243.84,256.03,253.43,252.82,251.24,255.41,240.15,235.35,238.61,235.07,237.39,237.36,241.32,251.34,277.55,,278.16,284.22,287.41,269.20,239.40,260.16,276.35,,272.04,277.01,293.85,269.03,265.13,265.82,283.42,284.94,294.39,L7
2002-10-05 22:01:07+00:00,227.38,234.55,235.18,236.54,230.42,241.55,235.43,227.68,231.24,224.41,222.80,228.93,230.78,232.38,251.19,242.39,256.21,263.57,256.44,235.57,235.29,239.17,259.57,244.30,254.26,263.32,277.70,261.40,248.56,259.25,268.93,268.58,280.79,L7
2002-10-14 21:54:55+00:00,233.27,239.26,237.91,232.72,238.48,239.65,233.37,226.55,228.75,225.69,224.31,226.20,225.30,225.30,234.37,250.44,267.65,273.97,,221.73,223.55,239.98,259.51,,251.14,267.30,281.64,252.64,247.20,263.89,277.94,275.97,287.43,L7
2002-10-30 21:55:01+00:00,240.37,246.41,237.71,242.27,237.10,244.15,239.81,230.97,229.31,223.94,227.02,229.01,228.99,233.85,,272.81,275.02,272.27,272.33,249.31,233.19,253.00,266.73,,262.59,271.76,287.58,264.37,258.79,271.95,281.74,278.08,285.79,L7
2002-11-15 21:55:12+00:00,220.84,219.54,220.00,214.46,213.98,214.77,213.39,213.04,215.92,211.90,212.80,213.62,212.13,218.81,223.44,214.28,219.35,,213.43,214.67,216.46,218.40,220.45,219.41,220.68,221.91,,219.21,216.85,,,,,L7
2003-01-18 21:55:42+00:00,225.51,234.51,229.78,229.53,225.84,236.91,230.67,222.42,225.41,222.45,222.51,228.50,228.40,236.05,243.64,244.15,255.45,260.66,253.14,234.39,234.13,237.17,251.53,242.07,252.43,260.53,274.78,255.33,249.80,254.04,265.16,263.46,273.50,L7
2003-02-19 21:55:54+00:00,221.89,227.53,229.00,229.19,225.28,228.95,226.18,222.01,226.25,221.22,218.24,222.47,219.58,224.23,231.99,223.65,232.18,239.92,237.62,233.80,227.99,229.97,234.68,229.77,236.63,241.56,248.79,237.32,236.79,237.89,244.68,247.76,255.54,L7
2003-02-26 22:02:04+00:00,223.96,224.80,223.45,223.77,219.50,224.66,220.73,220.79,223.23,222.51,218.59,224.25,225.22,225.67,231.32,221.17,220.04,227.12,222.63,228.61,227.82,229.86,226.78,230.34,223.78,233.19,232.57,222.35,217.50,232.81,229.70,227.35,248.00,L7
2003-03-07 21:55:58+00:00,232.38,234.46,231.75,230.43,225.32,227.38,225.79,223.69,224.75,223.68,223.51,226.71,228.51,231.07,237.09,225.04,227.35,229.99,229.80,230.50,226.35,226.59,227.80,225.44,237.20,238.00,234.78,230.83,228.05,229.57,225.83,229.34,240.25,L7
2003-03-14 22:02:08+00:00,220.30,222.01,224.84,225.37,218.06,221.26,219.32,218.41,220.92,217.57,217.11,217.89,213.38,220.72,220.24,208.92,214.39,219.08,218.47,226.01,218.21,223.01,221.75,219.25,224.31,221.32,220.13,218.92,215.13,219.32,218.27,220.07,232.62,L7
2003-03-23 21:55:52+00:00,227.32,232.77,232.18,231.30,224.85,237.89,236.20,231.49,229.53,223.29,223.17,226.65,226.29,230.52,233.93,248.85,262.48,271.41,,227.07,223.38,229.64,,,249.97,246.64,284.10,246.70,229.30,255.67,,,287.97,L7
2003-04-08 21:55:59+00:00,228.75,232.19,229.62,229.22,229.45,238.61,236.33,234.48,231.68,229.03,221.16,224.48,222.08,224.63,225.78,229.74,255.76,261.77,252.83,226.99,229.66,231.76,246.55,,241.41,252.81,272.82,239.18,231.32,245.87,272.08,259.54,281.52,L7
2003-04-15 22:02:09+00:00,230.41,235.46,242.67,239.03,234.87,243.03,236.22,229.63,233.89,229.73,224.73,229.93,229.72,236.00,247.39,240.80,252.95,260.58,256.28,236.18,235.37,239.31,254.25,244.78,254.69,262.88,281.05,257.33,254.28,261.20,271.05,265.12,284.71,L7
2003-04-24 21:55:58+00:00,228.65,230.15,227.89,227.59,228.60,237.54,234.80,237.63,234.11,229.22,229.63,231.68,226.39,235.53,236.64,230.93,253.01,257.56,248.47,222.86,224.84,230.22,248.26,,249.25,250.70,274.18,241.89,227.09,243.14,263.12,241.67,274.74,L7
2003-05-26 21:55:55+00:00,234.28,238.45,228.04,229.04,233.54,235.01,229.70,225.62,231.72,232.13,228.24,222.90,230.87,229.84,234.72,197.00,,222.06,216.13,221.82,222.31,221.17,221.06,228.28,217.35,229.29,,229.44,206.85,213.59,,210.61,,L7
2003-07-20 22:01:56+00:00,259.53,259.77,261.24,259.25,242.90,261.18,252.84,242.36,241.07,,,,239.49,242.48,,,275.27,285.74,288.85,271.39,243.12,264.92,260.10,,,,287.32,270.58,258.17,,287.19,,297.70,L7
2003-07-21 21:43:45+00:00,268.30,273.25,274.11,292.66,264.18,272.04,260.41,249.52,254.97,246.95,269.14,261.59,,,,,,,,,,,,,,,,283.88,268.64,,299.37,,306.98,L5
2003-07-29 21:55:41+00:00,237.09,242.93,241.96,240.09,231.90,241.37,236.26,231.07,,,,,,,,236.22,248.74,261.59,251.92,242.02,234.46,237.59,,,,,,248.14,239.18,249.07,254.24,254.33,268.99,L7
2003-08-13 21:49:56+00:00,252.88,252.91,243.32,245.63,241.88,244.75,244.35,233.20,234.05,235.02,237.02,242.63,238.96,245.19,255.37,244.00,247.68,260.03,255.91,246.31,238.90,240.61,252.14,254.51,257.47,273.49,276.08,258.27,245.34,250.43,256.09,257.02,271.85,L5
2003-08-22 21:44:19+00:00,231.59,233.71,230.33,227.03,227.14,230.84,228.38,232.37,229.46,228.66,224.89,226.18,225.15,224.67,225.66,219.43,223.21,250.35,227.15,223.85,225.27,226.62,232.82,257.19,237.15,237.91,258.50,231.42,222.60,238.21,236.39,231.82,272.22,L5
2003-08-29 21:50:38+00:00,234.17,234.01,239.37,239.86,234.00,240.34,236.47,233.15,231.76,229.14,229.07,231.35,231.08,238.83,247.83,239.56,244.67,255.69,251.13,239.30,232.12,238.03,249.72,241.74,244.55,255.73,262.10,249.42,239.18,249.73,254.68,251.85,264.65,L5
2003-08-30 21:55:34+00:00,,,,241.16,236.92,236.36,233.68,231.83,231.65,229.21,229.11,230.71,,,,,,,248.17,240.19,233.01,234.03,237.32,235.24,239.65,,,,,,,240.76,250.06,L7
2003-09-30 21:51:06+00:00,223.26,225.07,222.39,225.37,221.48,221.74,220.62,217.21,223.93,222.34,222.78,225.69,219.31,218.76,223.59,212.19,216.77,231.64,220.39,222.52,221.20,226.73,231.14,234.95,224.70,224.77,233.52,219.97,216.08,231.30,219.42,227.85,256.05,L5
2003-10-16 21:51:19+00:00,225.09,230.01,228.60,227.94,229.41,235.14,232.69,233.76,229.38,223.08,217.17,220.03,218.24,221.04,222.42,220.53,246.67,258.56,237.41,225.90,225.70,235.04,255.38,257.37,236.04,249.65,268.67,233.37,228.24,249.71,247.45,244.03,281.78,L5
2003-10-17 21:55:27+00:00,,,,,230.23,239.18,236.46,232.43,228.53,221.22,223.84,225.33,227.36,,,,,,,222.93,226.43,240.96,257.76,,254.62,266.25,286.53,,,,,,297.87,L7
2003-11-09 22:01:54+00:00,225.03,232.29,230.21,232.71,225.45,236.37,228.87,224.51,226.32,222.85,,,,,238.57,241.42,248.14,256.49,249.92,234.17,232.17,235.00,253.23,,,,,248.92,243.53,253.99,262.05,262.35,275.74,L7
2003-11-17 21:51:45+00:00,231.62,239.96,242.68,252.55,242.86,258.89,255.25,244.06,241.39,237.11,237.50,220.51,221.13,223.31,,268.85,261.80,282.64,279.88,263.95,251.53,255.61,,,251.52,257.70,276.35,251.68,240.78,262.25,280.23,291.73,299.96,L5
2003-11-18 21:55:51+00:00,235.17,241.59,243.77,244.59,233.65,253.26,241.00,233.30,229.51,227.08,,,,,,,269.22,275.41,,,231.92,238.44,,,,,,,,271.23,288.50,285.76,291.04,L7
2003-11-26 21:45:42+00:00,204.68,211.76,216.70,224.87,221.27,230.20,227.23,223.13,228.53,220.66,218.64,223.65,220.68,225.67,230.47,228.09,226.69,228.37,229.32,226.61,222.96,219.72,228.39,225.58,226.88,234.51,244.18,233.40,230.05,232.27,233.48,236.03,252.81,L5
2003-12-03 21:51:55+00:00,228.19,229.32,228.30,230.82,224.18,227.67,230.95,227.40,218.93,210.07,209.40,208.59,211.65,212.86,215.21,219.08,228.68,237.03,225.76,226.34,228.75,227.39,216.36,223.62,209.68,221.50,218.82,212.35,226.06,240.25,232.91,231.26,257.54,L5
2003-12-04 21:55:54+00:00,,,,,,222.60,219.44,220.89,220.94,218.04,219.68,218.26,220.26,,,,,,,228.48,228.60,229.30,226.28,224.68,227.08,226.78,228.28,,,,,,235.39,L7
