dates,nzd0570-0000,nzd0570-0001,nzd0570-0002,nzd0570-0003,nzd0570-0004,nzd0570-0005,nzd0570-0006,nzd0570-0007,nzd0570-0008,nzd0570-0009,nzd0570-0010,nzd0570-0011,nzd0570-0012,nzd0570-0013,nzd0570-0014,nzd0570-0015,nzd0570-0016,nzd0570-0017,nzd0570-0018,nzd0570-0019,nzd0570-0020,nzd0570-0021,nzd0570-0022,nzd0570-0023,nzd0570-0024,nzd0570-0025,nzd0570-0026,nzd0570-0027,nzd0570-0028,nzd0570-0029,nzd0570-0030,nzd0570-0031,nzd0570-0032,satname
2000-08-05 21:58:20+00:00,238.32,243.50,242.23,243.14,236.17,241.82,240.14,234.69,233.75,230.14,228.47,233.27,233.82,236.40,243.98,235.67,250.99,261.90,258.48,238.82,234.72,232.74,244.41,239.06,249.87,256.03,264.28,250.60,242.48,249.02,257.21,258.45,273.98,L7
2000-08-12 22:04:29+00:00,236.81,241.55,240.65,241.37,235.68,239.81,238.46,233.99,233.13,229.89,227.82,231.85,232.88,233.99,238.27,234.63,246.05,257.06,253.05,235.89,232.34,230.23,242.85,237.85,247.11,252.65,258.74,247.07,239.02,244.23,251.63,252.51,267.83,L7
2000-09-13 22:04:02+00:00,236.62,241.13,239.72,240.73,235.62,238.24,235.37,232.93,233.11,230.00,226.97,231.25,233.00,234.01,237.49,230.29,241.02,253.75,250.40,235.94,232.99,229.05,239.87,236.10,245.44,250.41,252.81,243.59,235.13,238.50,244.79,245.10,260.71,L7
2000-10-15 22:03:32+00:00,236.31,241.48,239.76,240.83,235.83,238.47,235.65,232.79,233.70,230.55,227.53,232.08,233.72,234.46,237.63,231.36,242.52,255.42,252.81,236.49,234.19,229.81,241.83,237.32,247.47,253.05,254.82,245.63,237.08,239.25,247.00,246.73,262.63,L7
2000-11-09 21:57:33+00:00,234.94,242.19,239.20,240.71,235.76,238.36,234.63,232.42,232.98,229.70,225.48,230.76,232.94,234.45,238.30,233.01,244.13,254.08,251.37,236.69,234.45,230.62,241.86,235.98,247.24,253.41,251.80,245.56,237.57,238.32,249.47,249.29,259.92,L7
2000-11-16 22:03:44+00:00,233.10,239.35,236.75,238.40,233.26,235.50,232.16,230.45,230.87,227.83,223.87,228.47,230.59,232.18,234.52,229.50,239.57,250.43,245.53,233.64,232.02,227.76,241.86,235.19,242.94,248.97,248.19,241.61,233.98,236.22,244.65,245.00,256.46,L7
2000-11-25 21:57:34+00:00,232.05,238.51,236.51,238.16,232.32,235.17,230.66,228.95,229.77,226.42,221.71,227.26,230.27,231.45,234.40,230.48,237.83,248.06,242.13,232.72,232.13,228.21,241.83,235.64,242.49,248.90,250.80,242.37,235.20,238.26,247.05,247.56,258.80,L7
2000-12-11 21:57:36+00:00,231.83,237.99,236.36,237.61,231.91,235.40,230.54,228.48,229.53,225.97,221.24,227.12,229.89,230.81,235.07,231.69,239.39,249.79,243.65,232.71,232.12,228.74,243.45,235.93,243.35,250.06,253.64,243.49,236.38,240.34,249.58,249.95,261.59,L7
2001-01-03 22:03:48+00:00,230.58,236.64,236.42,238.20,230.92,235.67,230.79,227.82,229.95,225.33,223.04,223.50,227.31,228.60,231.87,231.01,244.93,253.22,246.94,229.18,230.25,227.36,250.38,234.27,245.99,252.64,259.52,246.64,242.10,246.68,256.02,257.53,266.32,L7
2001-01-12 21:57:42+00:00,229.89,235.60,235.42,237.09,229.97,234.76,230.04,227.22,229.37,224.74,222.56,223.29,226.54,228.16,232.21,230.26,243.16,251.10,245.12,228.31,229.43,226.90,248.66,233.56,244.52,251.25,257.70,245.49,240.49,245.06,254.21,255.61,263.85,L7
2001-01-19 22:03:55+00:00,229.25,234.17,234.04,235.82,229.00,233.51,229.10,226.56,228.53,224.12,221.94,222.65,225.70,227.30,230.92,228.40,240.27,248.27,242.16,227.43,228.58,225.74,246.00,232.99,242.08,248.58,254.48,242.90,237.99,243.23,251.41,252.72,262.11,L7
2001-01-28 21:57:44+00:00,228.95,233.53,233.36,234.99,228.18,232.66,228.35,226.09,227.88,223.63,221.55,222.39,224.91,226.87,230.62,227.82,238.91,246.03,240.33,226.80,227.82,225.29,243.70,231.88,240.70,246.75,252.07,241.39,236.33,241.30,249.29,250.41,259.51,L7
2001-02-04 22:03:50+00:00,226.99,230.61,230.22,231.00,225.00,228.85,224.67,223.87,226.13,221.64,220.80,221.51,220.69,223.32,229.55,225.83,236.96,243.49,237.96,225.96,224.15,224.35,241.19,230.23,235.89,241.40,249.22,235.88,232.06,239.24,246.76,248.10,257.86,L7
2001-02-13 21:57:39+00:00,226.44,230.67,230.18,230.68,224.70,229.43,225.14,224.20,226.15,221.29,220.54,221.13,220.72,223.29,230.43,228.54,240.67,246.28,240.39,226.12,223.91,225.26,243.83,230.32,237.25,243.45,252.61,237.23,232.94,241.73,249.86,251.49,261.38,L7
2001-02-20 22:03:48+00:00,226.61,230.58,230.42,230.83,224.99,229.76,225.50,224.33,226.19,221.55,220.80,221.59,221.08,223.58,230.66,228.58,240.31,246.15,240.02,226.61,224.29,225.47,243.70,230.52,237.40,243.52,252.05,237.03,232.71,241.47,249.73,251.27,261.08,L7
2001-05-20 21:57:04+00:00,228.52,232.24,232.47,232.90,226.51,232.12,228.64,225.60,227.54,223.40,222.77,222.89,222.25,224.59,232.63,228.80,241.32,246.50,242.14,227.52,224.48,226.08,242.00,229.21,238.68,245.14,252.77,238.27,233.72,242.39,250.62,251.74,260.47,L7
2001-05-27 22:03:12+00:00,228.95,232.32,231.91,232.93,226.75,232.16,228.79,226.01,228.01,224.31,223.45,222.25,222.20,224.23,231.32,225.60,237.91,245.61,240.65,226.94,224.04,225.35,240.87,227.85,236.92,242.48,251.52,236.91,231.34,240.55,247.58,248.00,260.27,L7
2001-06-05 21:56:52+00:00,231.03,234.51,233.44,234.96,228.30,233.89,230.29,227.79,229.10,225.57,224.28,224.10,223.63,226.40,234.24,226.56,239.08,247.41,242.24,229.07,225.45,226.98,241.46,229.66,238.18,244.09,253.21,238.04,232.27,241.31,248.82,248.83,260.27,L7
2001-06-12 22:03:00+00:00,232.94,236.30,234.90,237.04,229.48,235.58,232.66,229.57,230.16,226.73,225.72,225.01,224.54,227.70,235.53,228.63,241.18,250.15,245.24,231.50,225.47,227.25,242.17,228.43,239.11,245.45,254.63,239.55,231.76,241.53,250.07,249.57,262.02,L7
2001-06-21 21:56:41+00:00,233.24,236.62,235.41,237.25,229.82,236.05,232.41,229.00,229.99,227.27,225.55,225.45,225.17,228.75,235.95,228.92,242.03,251.01,246.13,231.80,226.23,227.92,241.75,229.91,240.25,246.39,256.23,240.16,232.92,242.30,251.52,250.38,263.11,L7
2001-06-28 22:02:45+00:00,237.38,236.62,235.41,237.25,229.82,236.05,232.41,232.58,231.80,229.74,228.40,227.28,226.58,228.75,235.95,228.92,242.03,251.01,246.13,231.80,226.23,227.92,241.75,229.91,240.25,246.39,256.23,240.16,232.92,242.30,251.52,250.38,263.11,L7
2001-07-07 21:56:36+00:00,237.51,236.73,234.52,235.89,230.17,235.71,232.07,232.71,230.64,229.64,227.64,228.89,228.10,229.95,237.54,230.22,238.51,248.43,243.08,233.00,227.63,229.00,238.89,232.18,238.23,244.34,252.95,238.12,229.65,238.87,247.77,245.58,260.25,L7
2001-07-14 22:02:45+00:00,240.46,239.99,238.47,236.69,233.25,239.48,235.61,235.34,232.95,231.87,230.40,232.90,231.11,230.43,237.81,230.70,239.38,249.73,244.21,233.98,232.19,229.48,242.80,232.63,241.90,248.64,257.66,241.97,233.15,239.48,251.65,246.06,261.87,L7
2001-08-15 22:02:14+00:00,246.61,246.04,243.81,242.02,238.80,245.25,240.87,240.38,237.54,237.51,235.65,238.58,236.04,234.13,242.40,231.77,240.44,256.11,249.85,238.40,237.38,233.11,246.89,239.34,247.27,253.84,267.62,247.36,237.63,242.40,255.15,247.43,266.59,L7
2001-08-31 22:02:05+00:00,247.26,246.91,244.34,242.59,239.21,244.96,240.91,240.66,237.59,237.84,235.74,238.96,236.12,234.79,243.08,231.50,240.41,255.93,250.39,238.76,237.55,233.90,246.71,239.55,248.36,253.74,270.80,247.61,237.96,242.32,255.28,247.08,266.84,L7
2001-09-25 21:55:40+00:00,246.41,246.55,244.40,242.99,238.61,245.15,241.12,240.16,237.10,237.11,235.30,238.28,235.69,234.84,243.08,231.50,244.85,258.84,253.51,240.21,237.00,235.38,249.25,239.55,249.89,255.82,273.29,249.57,239.27,245.06,258.18,250.72,270.04,L7
2001-10-02 22:01:40+00:00,244.98,245.37,243.84,242.35,237.81,244.61,240.61,239.21,236.36,235.86,234.21,237.47,235.06,234.33,243.22,232.46,245.48,258.79,253.38,239.59,236.76,235.81,249.21,239.36,249.75,255.94,272.52,249.46,239.84,245.95,258.67,251.95,270.48,L7
2001-10-11 21:55:21+00:00,243.87,244.55,243.04,241.88,237.23,243.79,239.93,238.31,235.55,234.89,233.38,236.55,234.15,233.74,242.90,235.03,247.36,259.87,253.38,239.37,235.59,235.65,249.21,239.36,249.40,255.98,272.62,249.44,239.82,246.78,259.59,253.40,271.68,L7
2001-11-03 22:01:22+00:00,243.87,244.55,243.04,241.88,237.23,243.79,239.93,238.31,235.55,234.89,233.38,236.55,234.15,233.74,242.90,235.03,247.36,259.87,253.38,239.37,235.59,235.65,248.44,238.20,248.74,255.22,270.96,248.76,239.59,246.74,258.87,253.51,270.54,L7
2001-12-30 21:55:49+00:00,238.24,242.53,243.71,238.66,236.71,242.98,239.69,234.75,233.18,231.17,230.88,237.36,233.88,231.51,242.16,237.41,250.10,258.04,250.95,237.67,237.69,237.14,252.37,238.56,250.31,256.84,274.14,249.85,242.82,248.73,260.64,256.15,270.32,L7
2002-01-22 22:02:16+00:00,232.72,237.40,238.99,237.06,231.29,237.47,234.80,230.33,228.93,225.85,225.55,229.46,227.60,229.56,245.77,235.98,254.73,261.19,254.49,237.68,230.90,240.65,250.91,236.22,248.88,254.74,274.84,247.92,241.53,252.65,261.42,260.47,273.80,L7
2002-03-04 21:56:09+00:00,230.83,237.22,238.23,237.75,230.91,239.16,236.37,231.02,227.20,222.79,222.98,226.92,225.99,228.22,246.52,242.28,263.53,267.60,265.26,236.67,229.78,241.24,254.33,242.03,250.29,259.38,273.21,251.45,244.22,257.17,268.41,268.68,278.46,L7
2002-03-11 22:02:19+00:00,230.85,236.78,238.10,237.78,230.72,238.45,235.47,230.53,227.57,223.24,223.41,227.13,226.13,229.30,246.30,240.51,260.76,265.14,260.47,236.43,229.78,240.15,252.32,240.12,249.17,257.98,271.06,250.36,243.64,255.88,266.49,266.21,276.34,L7
2002-03-27 22:02:13+00:00,229.97,235.89,237.40,237.18,230.43,238.08,233.99,229.78,227.55,222.70,222.18,227.22,226.19,229.09,246.23,241.04,257.15,262.84,256.53,234.54,230.46,238.90,250.29,240.08,247.56,256.60,269.37,248.60,243.57,255.22,264.97,264.67,275.09,L7
2002-05-07 21:56:03+00:00,231.15,237.22,237.01,237.76,231.59,237.39,233.81,229.78,228.25,223.55,222.32,227.31,227.49,231.16,246.01,233.81,251.41,258.81,253.77,233.38,231.28,237.77,248.00,240.91,244.88,254.59,266.39,246.28,242.51,253.06,260.88,259.28,271.36,L7
2002-05-14 22:02:07+00:00,231.74,238.01,238.49,239.16,232.93,238.71,234.51,230.29,228.81,224.78,222.10,227.09,226.80,230.93,244.27,232.62,251.41,258.81,253.77,233.83,231.60,236.27,245.75,238.58,243.67,253.11,264.04,244.50,241.10,252.12,259.25,256.54,268.94,L7
2002-05-30 22:02:01+00:00,231.97,237.68,238.05,238.83,232.86,237.93,234.59,230.71,229.10,226.07,223.34,228.06,227.25,231.28,243.21,230.83,247.38,254.53,250.43,233.69,231.91,235.62,243.17,237.12,242.50,250.44,259.67,241.77,237.69,248.81,254.74,251.79,264.41,L7
2002-07-17 22:01:44+00:00,237.09,239.74,238.37,240.01,233.53,237.09,234.75,231.15,231.17,227.00,223.63,227.85,226.54,231.64,238.82,224.03,246.09,253.50,250.04,234.01,230.62,233.27,242.07,236.65,244.51,249.03,257.67,240.23,236.18,247.50,252.95,249.45,262.86,L7
2002-08-02 22:01:37+00:00,241.44,244.27,242.62,240.62,233.86,236.85,239.43,234.00,234.64,230.24,227.56,227.61,226.33,231.64,233.41,224.03,239.97,248.77,243.05,231.97,229.94,228.68,236.78,236.65,247.11,244.56,252.20,236.06,232.23,243.06,248.09,243.19,257.72,L7
2002-08-18 22:01:33+00:00,240.30,242.82,240.78,239.02,232.67,235.59,237.59,232.65,233.42,229.74,226.78,227.25,226.01,230.73,232.58,222.62,235.77,245.92,238.97,230.83,228.31,227.31,234.57,236.11,243.33,241.31,248.77,233.95,229.31,240.69,243.53,239.78,255.79,L7
2002-08-27 21:55:12+00:00,239.82,242.44,239.70,238.11,232.29,234.99,236.65,231.67,232.91,229.69,227.20,227.49,226.46,230.82,232.89,222.49,233.97,243.24,237.28,230.94,228.15,226.84,233.49,235.50,241.70,240.44,246.75,232.89,228.37,239.21,241.11,238.54,254.97,L7
2002-09-03 22:01:24+00:00,239.74,242.07,239.45,236.93,231.01,233.99,235.38,230.20,233.10,230.28,227.90,227.58,227.27,231.36,233.35,221.00,229.23,240.01,235.37,231.64,227.90,226.42,232.31,232.52,239.88,238.47,242.99,231.24,227.16,237.61,236.48,237.44,252.52,L7
2002-09-12 21:55:07+00:00,241.03,244.27,241.06,238.80,233.69,236.34,236.40,230.98,233.99,231.20,229.16,228.57,228.86,233.21,236.95,219.44,234.09,244.84,241.96,235.92,228.96,229.37,236.82,232.53,242.95,242.07,247.72,234.52,230.35,239.98,240.28,241.63,256.62,L7
2002-10-05 22:01:07+00:00,240.59,244.02,240.57,238.03,233.56,236.03,236.54,230.76,233.91,231.04,229.23,228.22,228.75,233.03,237.55,219.28,234.26,244.50,241.62,235.52,228.80,229.44,237.03,233.16,243.29,242.04,247.78,235.57,230.10,239.67,239.89,241.57,256.41,L7
2002-10-14 21:54:55+00:00,239.93,243.59,240.33,237.44,234.11,236.39,236.22,230.38,233.44,230.56,228.73,228.02,228.40,232.26,237.23,222.74,238.43,248.18,241.62,233.99,228.27,230.50,239.53,233.16,244.00,244.85,251.54,237.46,232.00,242.36,244.11,245.39,259.85,L7
2002-10-30 21:55:01+00:00,239.96,243.82,240.11,237.92,234.41,237.10,236.55,230.43,233.09,230.01,228.58,228.11,228.45,232.40,237.23,227.75,242.50,250.86,245.46,235.52,228.72,232.54,242.25,233.16,245.55,247.54,255.14,240.15,234.68,245.32,247.88,248.66,262.45,L7
2002-11-15 21:55:12+00:00,238.93,241.95,238.29,234.23,231.38,234.44,234.44,228.93,231.83,228.37,228.20,226.98,226.95,230.66,236.12,227.10,241.79,251.96,242.35,233.75,226.72,232.11,242.89,232.04,246.12,246.53,258.00,239.98,233.62,246.86,250.02,251.80,265.88,L7
2003-01-18 21:55:42+00:00,235.17,240.81,237.30,233.41,230.65,235.28,234.00,227.60,230.06,226.93,227.25,226.38,227.07,230.88,240.18,234.17,245.37,255.94,244.77,233.93,227.08,234.38,245.82,234.33,245.91,249.72,263.70,243.61,237.62,250.40,255.27,256.82,270.98,L7
2003-02-19 21:55:54+00:00,230.43,236.32,233.22,233.21,230.49,235.52,230.48,224.61,227.35,223.80,223.97,226.12,226.61,230.87,240.84,235.52,247.30,256.98,246.64,235.02,228.31,235.74,247.31,233.80,244.24,251.92,266.28,245.39,240.40,251.83,258.83,259.95,272.39,L7
2003-02-26 22:02:04+00:00,229.15,234.74,232.50,232.22,229.32,234.90,229.44,224.38,226.78,223.06,222.63,225.55,226.07,230.21,240.33,235.49,246.95,256.97,245.87,234.68,228.42,236.50,247.40,233.66,243.88,251.79,266.28,245.04,239.92,252.33,259.52,259.48,272.24,L7
2003-03-07 21:55:58+00:00,229.94,235.23,233.13,232.41,229.68,234.83,229.50,224.72,227.05,223.43,223.02,226.34,226.69,230.97,241.32,236.74,247.93,256.46,246.60,235.31,229.35,237.14,247.04,231.89,245.64,252.73,266.46,245.83,240.96,251.90,259.68,259.44,270.71,L7
2003-03-14 22:02:08+00:00,227.32,231.45,229.96,229.36,226.00,231.03,227.19,222.84,225.09,221.49,220.77,224.18,223.59,227.56,234.16,233.65,240.85,248.32,237.98,230.51,227.00,233.02,240.98,230.08,240.34,246.54,257.25,240.26,235.41,246.09,251.53,251.33,262.99,L7
2003-03-23 21:55:52+00:00,227.32,231.58,230.18,229.56,225.88,231.72,228.09,223.71,225.53,221.67,221.01,224.42,223.86,227.86,234.13,235.17,243.01,250.89,237.98,230.17,226.64,232.68,240.98,230.08,241.30,246.55,260.23,240.91,234.80,247.15,251.53,251.33,265.77,L7
2003-04-08 21:55:59+00:00,227.46,231.35,229.62,228.83,225.79,231.42,228.18,224.38,225.57,222.13,220.84,223.98,222.99,227.08,231.31,233.91,242.97,250.69,237.53,229.31,226.07,231.94,239.53,227.71,240.01,245.50,259.69,238.69,233.07,245.67,251.93,250.20,265.85,L7
2003-04-15 22:02:09+00:00,227.17,230.97,230.10,229.46,225.43,231.76,228.46,224.69,226.09,222.53,220.88,224.35,223.43,228.16,232.76,232.94,241.50,249.20,239.61,230.75,227.26,231.87,238.95,230.15,240.37,245.06,259.62,239.15,233.78,245.37,251.06,248.84,265.54,L7
2003-04-24 21:55:58+00:00,227.31,230.89,229.90,229.29,225.71,232.29,229.04,225.87,226.82,223.14,221.68,225.02,223.70,228.83,233.15,232.76,242.54,250.04,240.50,230.04,227.04,231.72,239.88,230.15,241.18,245.57,261.08,239.40,233.17,245.15,252.40,248.04,266.46,L7
2003-05-26 21:55:55+00:00,227.34,231.23,229.92,229.45,226.53,233.12,229.59,226.62,228.15,225.08,222.69,225.55,225.04,229.43,234.27,227.03,241.51,245.02,237.26,228.82,227.01,229.87,236.96,231.42,238.70,243.69,258.13,237.93,229.61,239.31,248.74,240.55,264.32,L7
2003-07-20 22:01:56+00:00,230.75,233.76,233.07,232.42,228.24,235.55,231.81,228.61,229.72,225.38,222.71,225.22,226.15,230.07,233.23,225.12,243.71,247.52,241.23,232.52,227.91,232.65,237.91,229.64,237.18,241.82,259.53,239.45,230.45,237.67,251.49,237.68,267.01,L7
2003-07-21 21:43:45+00:00,234.16,237.35,236.80,237.90,231.50,238.87,234.41,230.51,232.01,227.53,227.35,228.85,226.15,230.07,233.23,225.12,243.71,247.52,241.23,232.52,227.91,232.65,237.91,229.64,237.18,241.82,259.53,243.49,233.92,237.67,256.81,237.68,271.00,L5
2003-07-29 21:55:41+00:00,234.41,237.81,237.23,238.08,231.54,239.08,234.57,230.56,232.01,227.53,227.35,228.85,226.15,230.07,233.23,226.23,244.22,248.80,242.30,233.39,228.50,233.09,237.91,229.64,237.18,241.82,259.53,243.88,234.36,238.81,256.55,239.53,270.82,L7
2003-08-13 21:49:56+00:00,235.83,238.98,237.70,238.66,232.33,239.51,235.32,230.76,232.18,228.21,228.23,230.11,227.32,231.44,235.45,227.85,244.53,249.74,243.54,234.46,229.37,233.72,239.34,233.20,239.21,244.99,261.18,244.99,235.20,239.87,256.51,241.28,270.91,L5
2003-08-22 21:44:19+00:00,236.57,239.45,237.80,238.49,232.48,239.66,235.49,231.56,232.45,228.89,228.84,230.44,227.82,231.48,234.81,227.46,243.72,250.61,242.59,233.63,229.14,233.44,239.15,237.11,239.26,244.62,262.15,244.53,234.11,239.90,255.76,239.69,272.30,L5
2003-08-29 21:50:38+00:00,237.36,240.16,239.02,239.73,233.59,240.86,236.70,232.51,233.16,229.49,229.79,231.09,228.36,232.68,236.47,229.14,245.96,252.99,245.18,234.53,229.50,234.12,241.44,238.74,241.33,246.88,265.11,246.62,235.78,241.44,258.03,242.14,273.68,L5
2003-08-30 21:55:34+00:00,237.36,240.16,239.02,239.83,233.83,240.54,236.48,232.46,233.04,229.47,229.73,231.06,228.36,232.68,236.47,229.14,245.96,252.99,245.43,234.96,229.77,234.12,241.07,238.30,241.18,246.88,265.11,246.62,235.78,241.44,258.03,242.01,271.87,L7
2003-09-30 21:51:06+00:00,238.99,241.63,240.09,241.33,235.57,241.90,237.50,233.17,234.39,231.14,231.58,232.71,229.23,232.88,237.12,227.76,246.45,254.70,247.02,235.77,230.93,235.54,243.34,242.38,240.69,248.45,268.20,248.14,237.16,242.50,261.36,244.06,275.41,L5
2003-10-16 21:51:19+00:00,239.48,242.03,239.72,241.42,235.63,241.48,237.29,233.43,234.21,230.64,231.89,232.53,228.69,232.04,235.18,224.98,244.50,253.69,244.55,235.62,230.09,235.50,243.10,244.18,238.27,245.93,265.77,246.64,235.14,240.65,257.55,239.99,274.50,L5
2003-10-17 21:55:27+00:00,239.48,242.03,239.72,241.42,235.18,241.29,237.22,233.35,233.69,229.70,231.09,231.81,228.54,232.04,235.18,224.98,244.50,253.69,244.55,234.46,229.76,235.99,244.57,244.18,240.09,248.47,268.36,246.64,235.14,240.65,257.55,239.99,276.63,L7
