dates,satname,nzd0570-0000,nzd0570-0001,nzd0570-0002,nzd0570-0003,nzd0570-0004,nzd0570-0005,nzd0570-0006,nzd0570-0007,nzd0570-0008,nzd0570-0009,nzd0570-0010,nzd0570-0011,nzd0570-0012,nzd0570-0013,nzd0570-0014,nzd0570-0015,nzd0570-0016,nzd0570-0017,nzd0570-0018,nzd0570-0019,nzd0570-0020,nzd0570-0021,nzd0570-0022,nzd0570-0023,nzd0570-0024,nzd0570-0025,nzd0570-0026,nzd0570-0027,nzd0570-0028,nzd0570-0029,nzd0570-0030,nzd0570-0031,nzd0570-0032
2000-07-04 21:58:50+00:00,L7,235.47,240.76,234.43,235.19,229.13,230.44,227.35,230.80,231.34,232.50,,234.12,231.24,228.72,230.38,218.64,214.61,226.03,229.24,229.46,229.20,218.58,218.81,225.08,223.11,231.01,215.43,218.94,213.19,210.40,215.91,215.02,
2000-08-05 21:58:20+00:00,L7,253.98,265.43,270.11,279.68,264.26,277.13,273.39,251.43,246.82,245.15,,,269.79,266.66,,317.92,308.40,320.29,329.72,302.42,265.12,287.54,304.93,,291.17,301.26,333.06,300.08,280.88,296.80,322.60,320.59,336.16
2000-08-12 22:04:29+00:00,L7,223.03,223.45,223.85,224.59,221.81,217.93,216.98,219.18,219.15,217.01,217.17,218.66,212.77,216.61,212.77,205.17,206.18,213.52,213.28,221.22,215.03,211.63,207.09,214.18,214.98,214.31,208.53,209.80,207.02,207.18,212.48,210.41,214.37
2000-09-13 22:04:02+00:00,L7,204.89,209.26,204.13,202.88,200.58,197.33,183.84,204.04,211.50,201.23,200.91,202.43,202.56,201.20,206.74,196.18,202.59,206.31,207.50,207.57,207.09,204.73,199.95,206.11,207.91,209.88,197.10,194.49,197.42,200.79,207.23,207.35,208.68
2000-10-15 22:03:32+00:00,L7,207.07,212.32,209.40,209.44,208.26,207.73,207.96,208.73,209.84,204.77,205.24,206.22,204.13,208.29,205.95,200.88,204.72,205.57,205.28,204.66,206.13,205.25,204.83,207.52,209.36,210.57,204.39,204.45,203.93,206.52,210.05,212.33,211.77
2000-10-31 22:03:22+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-09 21:57:33+00:00,L7,218.13,227.11,220.46,221.87,218.25,216.10,217.00,217.65,217.02,213.54,210.60,210.86,208.59,215.94,218.55,210.72,215.65,213.70,213.39,218.42,213.87,219.03,215.92,211.80,211.56,213.41,208.43,211.45,208.58,209.24,219.07,217.96,219.76
2000-11-16 22:03:44+00:00,L7,222.23,221.34,221.81,224.67,217.65,218.15,217.14,218.36,217.61,216.51,217.72,216.89,216.53,218.72,214.66,213.13,217.05,235.89,214.12,217.82,217.62,213.27,,237.06,216.78,222.90,239.71,223.37,217.13,233.07,226.76,230.24,252.35
2000-11-25 21:57:34+00:00,L7,208.75,211.13,213.09,210.22,206.96,211.17,208.51,209.74,210.13,204.84,202.64,204.46,204.42,203.01,205.42,201.43,205.41,203.43,203.23,203.06,206.27,205.84,204.04,206.36,208.30,210.66,204.25,202.18,204.46,206.20,209.82,211.51,208.06
2000-12-11 21:57:36+00:00,L7,207.24,205.91,207.57,205.27,202.64,205.40,202.07,202.97,206.11,200.61,197.72,200.35,198.97,197.62,202.01,193.34,197.03,199.61,201.01,200.69,202.45,200.93,199.88,199.87,203.15,205.62,199.57,198.67,199.00,202.19,205.82,205.05,204.33
2001-01-03 22:03:48+00:00,L7,258.27,266.82,270.35,278.19,256.66,268.60,263.17,250.62,263.68,256.64,259.84,,282.82,305.10,338.69,340.71,313.97,318.05,320.84,290.35,292.17,307.53,314.66,,298.43,311.16,338.61,301.30,308.23,311.41,327.26,335.74,335.67
2001-01-12 21:57:42+00:00,L7,213.93,214.36,214.53,215.22,210.40,212.74,211.46,212.56,214.96,210.19,209.90,210.71,208.48,212.85,217.94,204.26,205.23,206.51,206.88,208.33,210.06,209.83,212.87,211.99,210.52,215.03,209.88,211.37,205.23,208.37,212.03,212.57,210.82
2001-01-19 22:03:55+00:00,L7,224.55,222.01,222.45,225.29,221.27,223.48,221.81,221.69,221.85,219.60,218.00,219.57,220.32,221.69,223.62,217.28,218.59,227.81,219.78,222.90,223.28,218.97,229.09,231.39,221.46,226.18,231.49,221.33,216.77,231.04,231.27,231.69,252.51
2001-01-28 21:57:44+00:00,L7,221.07,220.97,220.31,220.25,214.00,216.76,214.61,216.63,216.41,213.93,213.55,214.87,211.39,217.00,220.11,212.84,214.21,210.55,210.94,214.65,214.22,214.76,211.78,214.11,215.76,215.50,212.45,213.61,208.32,210.84,215.08,214.34,217.90
2001-02-04 22:03:50+00:00,L7,221.40,219.35,221.34,220.81,215.77,218.64,218.15,216.20,217.21,212.68,212.81,213.02,212.39,216.63,219.44,206.61,216.30,216.59,212.67,218.06,212.91,215.45,216.94,214.38,214.20,215.07,219.02,211.97,210.36,217.50,219.95,223.71,240.86
2001-02-13 21:57:39+00:00,L7,233.88,245.27,244.56,241.91,238.02,249.58,243.76,239.51,235.79,229.24,229.61,234.25,234.26,237.39,252.10,272.02,293.05,296.35,284.73,247.62,235.15,246.25,278.46,,268.28,281.18,308.38,268.29,254.58,279.34,298.94,300.37,315.89
2001-02-20 22:03:48+00:00,L7,216.56,214.98,218.69,218.03,214.77,216.65,215.27,214.61,215.34,213.34,213.22,213.07,210.48,212.16,212.76,203.47,206.76,210.60,206.51,215.00,212.77,210.82,213.17,212.11,213.74,215.14,204.52,205.52,204.46,209.24,214.16,214.66,216.61
2001-05-20 21:57:04+00:00,L7,222.84,232.70,222.95,224.94,220.30,217.83,218.74,217.95,220.34,219.37,219.64,218.62,216.95,220.42,224.69,203.48,204.95,214.85,217.15,221.07,214.26,215.56,201.43,213.50,212.44,218.15,206.71,210.78,205.26,210.06,211.22,207.07,209.28
2001-05-27 22:03:12+00:00,L7,235.77,239.59,235.01,238.13,235.14,243.72,237.58,235.22,236.32,235.44,229.83,224.46,231.55,227.35,232.17,220.83,226.49,258.84,243.42,229.99,232.05,231.41,247.90,,238.99,239.20,268.95,243.75,228.93,242.92,243.77,238.49,283.23
2001-06-05 21:56:52+00:00,L7,233.61,234.21,226.67,233.05,223.15,225.36,223.13,228.45,222.76,220.90,216.18,220.12,214.36,223.72,229.57,196.52,206.42,213.73,213.85,222.42,214.29,215.82,203.06,211.32,212.00,215.94,208.10,205.02,202.82,204.63,209.49,205.46,
2001-06-12 22:03:00+00:00,L7,258.57,262.44,260.43,265.00,249.99,267.06,264.97,251.19,246.39,242.08,240.72,243.76,244.90,247.53,266.51,278.47,293.88,315.80,307.71,267.98,242.34,246.66,281.41,,277.88,294.28,318.38,288.95,257.93,278.40,305.61,299.13,325.04
2001-06-21 21:56:41+00:00,L7,216.11,215.36,216.22,214.73,210.36,212.22,204.85,203.38,208.88,213.79,205.44,206.68,206.69,214.36,205.35,188.34,201.67,202.44,206.28,205.74,207.05,205.58,187.39,205.51,209.35,207.06,204.28,197.23,202.11,201.04,209.46,201.28,204.36
2001-06-28 22:02:45+00:00,L7,301.63,314.26,326.28,348.09,323.88,313.61,304.79,289.29,267.24,273.26,275.63,263.89,259.80,,,,367.40,368.87,378.69,360.48,,,,,340.64,361.11,373.85,365.08,,,380.79,382.12,
2001-07-07 21:56:36+00:00,L7,235.68,238.61,230.23,232.43,233.43,230.11,229.62,229.39,225.78,232.42,228.25,233.62,230.53,227.49,232.99,217.05,212.90,218.41,225.34,227.87,226.06,222.54,221.44,228.31,222.61,227.60,216.88,217.96,217.51,211.33,213.62,209.50,221.87
2001-07-14 22:02:45+00:00,L7,273.88,279.87,288.21,309.37,271.89,288.66,280.23,267.26,265.43,259.56,265.19,287.35,273.96,305.38,336.53,342.77,320.99,335.08,343.69,313.76,293.11,301.73,312.37,,300.54,319.27,339.93,310.07,293.28,314.32,319.89,332.67,350.30
2001-08-15 22:02:14+00:00,L7,236.99,237.08,236.28,235.87,234.58,236.15,233.88,234.51,234.33,232.42,231.57,235.11,229.33,226.02,231.53,216.51,222.42,241.54,230.53,230.79,230.29,230.18,234.71,242.30,233.60,228.81,239.98,227.81,222.11,233.56,230.13,231.18,260.53
2001-08-31 22:02:05+00:00,L7,224.11,224.09,224.75,223.84,219.62,215.50,216.90,218.39,216.87,217.63,215.05,218.15,212.60,218.71,220.06,203.53,209.15,212.15,213.38,219.37,215.74,218.62,214.15,215.14,225.81,216.78,206.94,210.37,209.66,211.20,218.34,214.86,221.95
2001-09-25 21:55:40+00:00,L7,247.42,254.80,256.52,257.81,243.98,260.45,254.62,244.17,241.16,238.76,239.39,242.27,242.96,246.78,,304.30,303.51,309.12,301.65,265.38,244.51,260.74,295.20,,283.98,297.72,323.09,290.31,271.36,290.11,311.25,306.86,324.90
2001-10-02 22:01:40+00:00,L7,210.84,211.17,215.82,214.15,208.88,212.97,213.06,211.34,210.80,204.73,205.70,207.60,205.67,207.36,212.88,200.94,206.31,206.03,207.30,207.85,210.17,213.55,203.93,206.87,209.04,212.20,203.54,203.52,206.24,209.08,211.28,210.64,211.16
2001-10-11 21:55:21+00:00,L7,241.17,248.56,247.26,250.17,242.99,250.00,245.40,237.63,235.96,233.31,233.08,237.58,236.25,240.83,258.28,280.91,292.14,300.99,,252.31,236.80,249.15,,,268.25,282.47,309.92,275.20,262.36,281.08,300.05,298.27,318.83
2001-11-03 22:01:22+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,203.69,204.62,209.18,209.75,203.55,204.32,205.12,210.02,207.92,212.38,208.43
2001-12-30 21:55:49+00:00,L7,206.79,210.78,215.31,206.62,205.38,208.83,208.49,207.89,207.68,203.06,202.77,204.26,204.42,203.68,211.41,198.24,204.83,202.04,202.07,202.13,206.83,207.19,200.63,204.75,206.27,210.09,203.25,202.26,204.25,207.71,208.61,207.19,204.86
2002-01-22 22:02:16+00:00,L7,243.37,253.00,254.68,248.69,242.78,252.41,248.98,241.08,238.39,233.74,234.85,240.42,239.71,,293.06,303.99,300.16,304.47,301.45,259.95,247.98,279.11,297.19,,284.20,299.22,323.31,288.71,280.38,297.57,309.46,308.06,326.52
2002-03-04 21:56:09+00:00,L7,234.23,243.57,238.36,,,248.61,,242.91,228.08,222.05,221.02,228.05,225.48,229.30,238.77,245.76,271.38,279.63,,230.72,230.84,236.05,260.18,273.69,256.87,265.05,290.98,256.66,245.59,265.45,284.64,,299.69
2002-03-11 22:02:19+00:00,L7,217.07,217.26,220.44,221.06,214.04,214.58,214.13,214.47,216.68,212.78,213.58,212.68,210.11,217.86,221.58,203.97,210.43,211.06,207.58,215.31,211.67,213.90,206.53,208.88,211.79,214.50,208.81,209.06,210.08,213.15,213.69,212.07,214.35
2002-03-27 22:02:13+00:00,L7,209.47,210.01,213.06,215.68,206.27,212.80,207.17,208.90,211.04,204.99,202.34,206.88,204.83,206.97,208.01,196.41,201.07,203.00,204.83,207.21,207.70,207.02,203.89,202.06,203.66,209.54,201.62,199.04,203.33,207.72,209.10,206.07,206.89
2002-05-07 21:56:03+00:00,L7,235.95,240.15,231.66,238.33,234.94,230.48,231.83,225.65,229.87,226.91,223.57,226.26,231.82,237.73,235.24,219.18,223.42,239.35,236.05,228.32,230.39,226.66,222.44,230.78,221.49,232.01,234.36,224.82,226.41,229.63,226.46,226.69,239.86
2002-05-14 22:02:07+00:00,L7,221.29,225.70,230.32,229.15,223.77,226.79,221.05,220.15,218.90,218.90,208.26,209.86,205.68,212.79,210.05,196.91,,,,216.68,215.19,207.44,198.21,203.09,206.69,210.20,202.32,199.79,202.89,212.45,209.77,203.13,206.79
2002-05-30 22:02:01+00:00,L7,232.39,234.01,233.56,235.43,231.08,230.78,233.63,232.52,230.03,234.03,230.96,233.53,228.96,231.95,233.73,217.59,220.38,225.49,230.87,231.07,232.56,229.44,222.31,226.38,231.74,228.94,225.12,219.82,211.32,222.83,219.87,219.98,228.73
2002-07-17 22:01:44+00:00,L7,283.63,270.82,261.46,,,252.90,,245.33,258.18,244.36,,243.22,242.31,249.74,237.30,226.87,,,385.45,,243.40,239.23,,,298.67,,,,,,,,
2002-08-02 22:01:37+00:00,L7,279.01,290.23,289.68,309.99,303.06,291.66,278.08,264.65,266.90,260.43,263.08,,,,336.43,342.77,327.26,333.19,341.37,315.51,293.91,308.02,328.21,,306.71,320.64,350.04,320.79,,318.92,334.72,337.88,351.31
2002-08-18 22:01:33+00:00,L7,233.67,234.20,229.05,234.05,229.52,230.25,229.50,224.15,226.02,228.13,223.51,227.55,226.74,227.36,230.92,218.05,220.78,238.64,228.68,227.47,220.12,221.24,227.26,237.11,218.35,227.76,236.56,227.31,217.03,232.48,223.21,229.76,252.64
2002-08-27 21:55:12+00:00,L7,233.50,236.58,227.51,230.18,227.71,227.42,227.67,220.95,226.44,227.31,228.78,227.14,227.61,229.12,232.04,217.20,218.34,221.50,223.97,228.90,224.23,220.21,221.06,227.82,222.78,229.52,225.80,220.63,217.52,223.95,218.50,225.43,242.37
2002-09-03 22:01:24+00:00,L7,225.62,230.49,226.44,229.15,222.46,228.55,225.65,220.93,222.64,220.65,220.37,220.02,223.35,224.73,229.72,215.78,219.36,235.04,224.78,225.32,218.43,221.27,231.89,236.65,222.14,230.41,234.51,224.58,219.43,233.83,225.58,230.69,253.69
2002-09-12 21:55:07+00:00,L7,252.78,266.89,264.29,263.68,261.37,268.08,251.01,243.79,247.05,243.51,245.39,247.49,252.18,262.20,292.75,305.98,299.87,309.55,309.12,281.87,251.09,272.83,298.06,,291.04,298.72,324.25,290.74,284.13,287.53,308.75,310.27,324.79
2002-10-05 22:01:07+00:00,L7,206.67,209.41,210.04,211.40,206.95,212.22,210.29,208.12,211.68,204.85,204.27,205.46,205.64,207.24,215.99,198.39,205.92,204.90,206.15,206.24,208.21,209.84,209.28,209.10,210.26,213.03,207.30,211.11,204.56,208.96,210.26,209.91,210.39
2002-10-14 21:54:55+00:00,L7,242.09,249.97,248.62,243.43,248.48,252.15,244.08,234.88,237.08,234.02,232.20,236.20,236.01,236.01,249.37,269.19,289.08,298.97,,234.23,235.09,252.48,280.94,,269.89,288.73,311.64,274.07,265.95,285.32,302.94,300.97,317.43
2002-10-30 21:55:01+00:00,L7,250.84,259.12,250.42,254.98,248.97,258.98,252.52,240.86,239.20,233.83,236.39,240.88,241.70,246.56,,295.06,300.45,301.94,297.76,264.14,246.88,267.83,292.16,,284.84,297.19,323.18,289.80,281.04,297.38,311.41,307.75,321.39
2002-11-15 21:55:12+00:00,L7,219.90,218.40,218.86,213.32,212.91,213.44,212.25,212.15,215.03,211.01,211.96,212.55,210.99,217.67,221.84,212.28,217.06,212.82,211.14,213.34,215.23,217.07,218.16,217.81,218.68,219.62,220.60,216.92,214.85,,,,
2003-01-18 21:55:42+00:00,L7,206.22,211.08,206.35,206.10,203.97,209.58,207.24,204.20,207.19,204.23,205.25,206.63,204.97,212.62,210.84,203.15,208.59,205.99,206.28,207.06,208.90,209.84,204.67,209.27,211.43,213.67,209.18,208.47,208.80,207.18,210.49,208.79,207.90
2003-02-19 21:55:54+00:00,L7,210.01,213.10,214.57,214.76,211.81,212.12,211.75,210.79,215.03,210.00,207.61,209.00,205.15,209.80,211.79,198.40,203.32,206.25,208.76,216.97,212.45,213.14,205.82,209.57,211.38,212.70,208.39,208.46,211.54,209.03,211.01,214.09,215.14
2003-02-26 22:02:04+00:00,L7,223.61,224.37,223.02,223.34,219.10,224.16,220.30,220.46,222.90,222.18,218.27,223.85,224.79,225.24,230.72,220.42,219.18,226.12,221.77,228.11,227.36,229.36,225.92,229.74,223.03,232.33,231.37,221.49,216.75,231.95,228.70,226.35,246.80
2003-03-07 21:55:58+00:00,L7,229.32,230.75,228.04,226.72,221.85,223.05,222.08,220.80,221.86,220.79,220.77,223.24,224.80,227.36,231.89,218.54,219.92,221.32,222.37,226.17,222.35,222.26,220.37,220.24,230.70,230.57,224.38,223.40,221.55,222.14,217.16,220.67,229.85
2003-03-14 22:02:08+00:00,L7,217.71,218.87,221.70,222.23,215.13,217.59,216.18,215.97,218.48,215.13,214.79,214.96,210.24,217.58,215.84,203.42,208.10,211.75,212.18,222.34,214.83,219.34,215.46,214.85,218.81,215.03,211.33,212.63,209.63,213.03,210.94,212.74,223.82
2003-03-23 21:55:52+00:00,L7,234.38,241.34,240.75,239.87,232.85,247.89,244.77,238.16,236.20,229.96,229.49,234.65,234.86,239.09,245.93,263.85,279.62,291.41,,237.07,232.61,239.64,,,264.97,263.78,308.10,263.84,244.30,272.81,,,311.97
2003-04-08 21:55:59+00:00,L7,233.93,238.48,235.91,235.51,235.32,245.94,242.62,239.37,236.57,233.92,225.79,230.35,228.37,230.92,234.58,240.74,268.33,276.44,265.40,234.32,236.43,239.09,259.12,,252.41,265.38,290.42,251.75,242.32,258.44,286.75,274.21,299.12
2003-04-15 22:02:09+00:00,L7,209.12,209.60,216.81,213.17,210.74,212.86,210.36,209.52,213.78,209.62,205.68,205.80,203.86,210.14,211.19,195.55,201.24,200.25,204.57,206.01,207.52,209.14,202.54,208.58,209.44,211.17,208.65,205.62,209.03,209.49,210.72,204.79,212.31
2003-04-24 21:55:58+00:00,L7,236.41,239.58,237.32,237.02,237.40,248.54,244.23,244.96,241.44,236.55,236.58,240.48,235.82,244.96,249.84,247.43,271.87,279.56,267.33,233.86,234.99,241.22,267.12,,265.75,269.56,300.58,260.75,243.59,262.00,285.12,263.67,301.14
2003-05-26 21:55:55+00:00,L7,233.10,237.02,226.61,227.61,232.21,233.34,228.27,224.51,230.61,231.02,227.19,221.57,229.44,228.41,232.72,194.50,200.92,218.73,213.27,220.15,220.77,219.50,218.20,226.28,214.85,226.43,229.21,226.58,204.35,210.73,209.21,207.28,214.82
2003-07-20 22:01:56+00:00,L7,270.47,273.06,274.53,272.54,255.30,276.68,266.13,252.69,251.40,,,,252.78,255.77,,305.62,301.84,316.74,315.42,286.89,257.43,280.42,286.67,,,,324.52,297.15,281.42,299.08,318.19,318.05,334.90
2003-07-21 21:43:45+00:00,L5,280.06,287.54,288.40,306.95,277.51,288.71,274.70,260.63,266.08,258.06,279.67,274.92,304.82,303.47,,,,,,,,,,,,,,312.45,293.64,322.58,332.70,343.05,346.98
2003-07-29 21:55:41+00:00,L7,219.91,222.07,221.10,219.23,212.43,217.04,215.40,214.85,,,,,,,,199.72,207.03,212.92,210.21,217.69,212.00,213.26,,,,,,206.43,202.68,207.36,205.57,205.66,210.59
2003-08-13 21:49:56+00:00,L5,236.88,233.48,223.89,226.20,223.75,222.08,224.92,218.09,218.94,219.91,222.70,224.50,219.53,225.76,228.17,210.00,208.82,214.70,217.05,223.64,217.98,217.94,213.28,227.31,223.47,234.63,221.68,219.41,211.34,211.57,210.76,211.69,217.45
2003-08-22 21:44:19+00:00,L5,235.94,239.00,235.62,232.32,232.07,237.01,233.67,236.48,233.57,232.77,228.78,231.11,230.44,229.96,233.06,228.68,233.78,262.68,237.72,230.02,230.96,232.79,243.39,264.59,246.40,248.48,273.30,241.99,231.85,248.78,248.72,244.15,287.02
2003-08-29 21:50:38+00:00,L5,218.29,214.72,220.08,220.57,216.00,217.84,217.18,218.15,216.76,214.14,214.86,213.35,211.79,219.54,220.83,205.81,206.10,210.69,212.56,216.80,211.35,215.53,211.15,214.74,210.80,217.16,208.10,210.85,205.43,211.16,209.68,206.85,210.65
2003-08-30 21:55:34+00:00,L7,,,,227.59,224.25,220.53,220.11,221.27,221.09,218.65,219.11,218.04,,,,,,,221.03,224.36,218.39,218.20,210.18,216.24,215.90,,,,,,,209.09,212.06
2003-09-30 21:51:06+00:00,L5,225.97,228.36,225.68,228.66,224.55,225.57,223.91,219.77,226.49,224.90,225.20,228.76,222.60,222.05,228.19,217.94,223.34,239.31,226.96,226.35,224.74,230.56,237.71,239.55,230.45,231.34,242.72,226.54,221.83,237.87,227.09,235.52,265.25
2003-10-16 21:51:19+00:00,L5,229.56,235.44,234.03,233.37,234.48,241.47,238.12,237.98,233.60,227.30,221.17,225.10,223.67,226.47,230.02,230.03,257.53,271.23,248.27,232.23,231.55,241.37,266.24,264.97,245.54,260.51,283.87,244.23,237.74,260.57,260.12,256.70,296.98
2003-10-17 21:55:27+00:00,L7,,,,,237.96,248.85,244.75,238.87,234.97,227.66,229.95,233.06,235.65,,,,,,,232.60,235.35,250.63,274.33,,269.12,282.82,309.73,,,,,,321.07
2003-11-09 22:01:54+00:00,L7,206.91,210.29,208.21,210.71,204.92,210.70,206.87,207.40,209.21,205.74,,,,,207.77,202.92,204.14,205.16,205.92,208.50,208.48,209.33,209.23,,,,,204.92,205.03,209.99,210.72,211.02,214.14
2003-11-17 21:51:45+00:00,L5,242.56,253.25,255.97,265.84,255.26,274.39,268.54,254.39,251.72,247.44,247.29,232.91,234.42,236.60,,292.10,288.37,313.64,306.45,279.45,265.84,271.11,,,274.77,284.27,313.55,278.25,264.03,288.82,311.23,322.73,337.16
2003-11-18 21:55:51+00:00,L7,245.41,254.02,256.20,257.02,245.25,267.76,253.43,242.97,239.18,236.75,,,,,,,294.08,304.41,,,245.30,252.94,,,,,,,,296.09,317.50,314.76,325.84
2003-11-26 21:45:42+00:00,L5,193.97,198.76,203.70,211.87,209.14,215.03,214.23,213.02,218.42,210.55,209.06,211.52,207.68,212.67,212.27,205.34,200.69,198.04,203.32,211.44,208.96,204.55,202.39,207.38,204.13,208.51,207.78,207.40,207.30,206.27,203.15,205.70,216.41
