,dates,usa_CA_0073-0000,usa_CA_0073-0001,usa_CA_0073-0002,usa_CA_0073-0003,usa_CA_0073-0004
0,1984-04-18 18:01:41+00:00,201.9690030465898,206.06857079551165,212.33953330102705,213.23944731053874,211.8762088368436
1,1984-05-04 18:01:45+00:00,202.50485873648452,208.37081934546174,213.78641465516708,212.05379425351455,207.57308561689703
2,1984-06-14 17:56:37+00:00,215.22891327324226,218.0999843031284,219.41691873018627,223.41020903008925,216.2370446131233
3,1984-06-21 18:02:54+00:00,,204.33757231160408,210.5111326009229,218.73115466319,217.6594034280913
4,1984-10-04 17:58:26+00:00,199.68536357099404,203.59773332570157,215.08532002968403,227.10220465269114,236.7121806865573
5,1984-10-27 18:04:31+00:00,209.6222472995372,216.63356738191214,224.25345463842388,236.60688254933876,240.99479602806196
6,1984-11-21 17:58:12+00:00,190.91639009182626,198.75506240491833,205.9351494686224,219.0656234358816,214.91106814054731
7,1984-12-14 18:04:35+00:00,226.7808069824938,219.3153140267257,227.95107793732066,236.03317090367972,236.4251451045275
8,1984-12-30 18:04:44+00:00,223.87516282218857,225.24266320053044,237.36800943076184,235.6624296665338,235.43472713171795
9,1985-01-15 18:04:51+00:00,220.86950317137453,225.07466540314812,231.08919680691645,231.76224628356962,230.63940604433634
10,1985-01-31 18:04:55+00:00,219.40501576037906,221.46808726801552,229.4266068328375,231.4919876468773,224.23730855665508
11,1985-02-25 17:58:46+00:00,219.4711500867814,223.09487365630707,233.23889501929406,230.87603528248823,223.18767292704976
12,1985-03-20 18:04:55+00:00,209.3291977194387,213.90455943289606,220.64731947864647,220.97692816635262,213.21616515270995
13,1985-03-29 17:58:42+00:00,216.33893991901033,219.1439532492959,227.36433994649923,223.9618362043328,216.00468351561344
14,1985-09-12 18:03:49+00:00,198.6457368987431,204.05206780349724,217.7132983039986,238.25770634863,241.76426292004876
15,1985-09-21 17:57:31+00:00,,,,,
16,1985-12-10 17:56:22+00:00,209.37988644467444,214.30489515796316,217.98584551518314,227.7771539637277,222.57341796101338
17,1986-01-27 17:55:26+00:00,221.35188628262065,223.47415496067944,231.9359708106201,231.3287856163599,227.0700490202699
18,1986-02-19 18:01:05+00:00,,,,,
19,1986-04-17 17:53:42+00:00,213.14255878004667,208.99880967500908,208.11275826479945,212.94991911720376,203.88668494658
20,1986-06-20 17:51:54+00:00,203.93828566953093,207.88281192896778,211.26571506385469,215.7796195588562,211.66370439613587
21,1986-07-22 17:50:49+00:00,191.12368080840602,196.413853150307,208.58669916262386,219.54044576076512,224.13814452699475
22,1986-08-23 17:49:39+00:00,196.95351434546768,211.28847084613056,226.03594229495687,236.64005558120977,236.60422075141784
23,1986-11-11 17:46:55+00:00,214.87930237345304,219.52444939059558,233.24938526293224,235.20542853566113,229.3635892202296
24,1986-11-27 17:46:36+00:00,219.3845030694414,223.8295728212559,235.85850606892674,240.25778685845526,236.16123216323695
25,1986-12-20 17:53:28+00:00,204.22549557306908,212.57882359989017,226.4981581475909,236.0733881762015,227.31256724543138
26,1987-01-05 17:53:57+00:00,200.8010394793843,208.66048286660617,216.09113010362086,222.30232734567903,213.9792237907438
27,1987-01-14 17:48:01+00:00,212.525367330532,219.0224853104614,228.86069419100951,231.84707146852602,224.96030063847456
28,1987-01-21 17:54:24+00:00,219.62411645799997,222.82161768379228,231.2499144170036,237.37408138648507,229.5609415000074
29,1987-02-06 17:54:58+00:00,218.27516816922534,225.0778014668914,229.60369174148784,226.0000145574087,216.63991671515527
30,1987-03-03 17:49:45+00:00,,214.06791348568314,,,202.85214890059132
31,1987-03-19 17:50:21+00:00,201.96585507967237,208.6455967065517,208.52791329795707,204.92503364356602,195.63363481648443
32,1987-03-26 17:56:47+00:00,215.81245862302092,218.82759680909388,218.18412340892988,217.5520339115169,205.38666191975176
33,1987-04-04 17:50:55+00:00,206.51097669154493,207.73987761750502,216.30858590414076,214.60360110398494,209.5076333914041
34,1987-04-20 17:51:26+00:00,209.86187147256803,213.93189764363635,219.56521307203755,220.07793056901997,213.2591861085584
35,1987-05-22 17:52:20+00:00,180.40521458095125,188.09086431954603,204.8836262564777,219.2881508975133,225.49151088342225
36,1987-07-25 17:53:44+00:00,212.05538822951962,206.94627811332973,221.6667116539761,228.49179114985182,239.7679857229823
37,1987-08-01 18:00:08+00:00,197.73541328136167,206.4005103634232,214.253455389578,227.0865784629031,218.01233668990074
38,1987-09-02 18:01:03+00:00,182.69376305798343,195.23603325112717,210.95685901743758,225.65065140463054,230.13231061707327
39,1987-09-11 17:55:06+00:00,,,216.05736687349312,231.9185495559466,236.0068114142242
40,1987-09-18 18:01:26+00:00,183.9059170212446,193.65456852133659,213.13509540080992,226.32477256596997,230.94878874552802
41,1987-10-13 17:55:45+00:00,190.56674194676867,201.12919220341817,219.88149002319213,231.29322464086675,232.12284218444205
42,1987-10-20 18:02:03+00:00,,,,,
43,1988-03-28 18:04:33+00:00,205.9538350985909,208.09862854968404,214.21965643217945,217.80767035263824,214.86745421308402
44,1988-04-06 17:58:25+00:00,201.47730723496602,204.29726011083451,210.23890757013532,215.90453800947733,212.9584903651846
45,1988-04-29 18:04:42+00:00,200.5887464237669,201.12854679316064,205.7175386600751,210.15346536378178,203.71552538867297
46,1988-05-08 17:58:39+00:00,216.77389534077494,216.5114684221689,218.20150499709212,216.39087598126696,218.80346855774908
47,1988-06-09 17:58:51+00:00,214.9695475062091,210.95047735822013,219.32767508679606,217.86292128131794,220.98404126714718
48,1988-06-25 17:58:57+00:00,196.00900852875958,203.58958432759653,212.16657823688396,221.34928249916175,221.7688667440313
49,1988-08-12 17:59:02+00:00,198.1177115514882,211.71503582828984,226.4223116856373,239.39207052837827,237.3429539104775
50,1988-08-28 17:59:07+00:00,193.0390665096569,210.4003189042914,226.98169805899633,235.92788374399026,233.35521848790663
51,1988-09-13 17:59:04+00:00,173.81682936955886,191.36016134744764,216.68238295605153,222.55664579488786,230.5985169700432
52,1988-10-15 17:58:53+00:00,198.5864775376735,208.7536899406579,224.43972224493984,231.6754691395837,235.46522006787126
53,1989-01-19 17:58:19+00:00,210.89153622643164,215.77412911071548,225.47523775214412,227.65484746228714,224.3177279097113
54,1989-01-26 18:04:28+00:00,228.87570156649815,233.83502212440857,233.78399370462503,236.66810462946316,228.6161647494965
55,1989-03-15 18:03:46+00:00,202.47149452549408,210.90490375406637,215.15553879855034,215.92725820005867,214.70746591523968
56,1989-03-31 18:03:31+00:00,207.6837977952143,212.89464845429654,218.41526954067496,213.35208831213257,209.3606036817125
57,1989-05-11 17:56:55+00:00,191.77286837601446,200.43288001564375,215.4041091980967,216.0705732634253,219.34519526743526
58,1989-05-27 17:56:40+00:00,204.7383785057767,212.86183956834643,220.17710427808709,221.3286094311217,219.57620387379794
59,1989-06-12 17:56:19+00:00,212.8468478751148,217.16081462345895,225.60383752948093,227.11417779404115,223.47535829402108
60,1989-06-28 17:56:03+00:00,182.8209961947108,187.55278934664344,208.97899528938788,222.55744982311393,226.37087133174717
61,1989-07-14 17:55:43+00:00,191.30175504019314,202.3498660991234,224.86409063544903,239.46820126867067,239.51265323002565
62,1989-08-31 17:54:41+00:00,174.46536635711584,198.02223312566656,214.44289163214805,233.05781640720963,236.63715241116367
63,1989-10-18 17:53:18+00:00,203.62948027476713,214.68372041066283,230.93585975051545,242.3756390368672,249.4801178260362
64,1989-10-25 17:59:15+00:00,,,,,
65,1989-11-03 17:53:01+00:00,196.00666115361213,205.51906762425577,231.51419766065172,245.2627208990695,239.54528624447684
66,1989-11-19 17:52:44+00:00,189.56366263137326,199.15035809515695,224.74795727364054,226.88915993598084,228.11724533061388
67,1990-01-22 17:50:35+00:00,211.2099052629926,219.54142578994998,225.63208053650172,228.33660723007986,219.64435012090325
68,1990-02-23 17:49:34+00:00,212.34630246838742,218.86509720372882,228.10283057678708,224.22996219888438,217.8043943816493
69,1990-05-05 17:54:39+00:00,,,215.49148529025044,224.14179740303948,220.06204005543674
70,1990-09-03 17:48:09+00:00,210.31306230115948,220.06460408941427,225.8482246565028,232.95156381031873,233.18742588453168
71,1990-10-05 17:47:53+00:00,176.47484208262435,192.08096694632633,208.3232795603612,224.71826827671003,225.84056414447872
72,1990-10-21 17:47:52+00:00,202.20898092498368,211.64199385194559,231.7301108561454,235.4656817340769,241.63368716439726
73,1991-04-15 17:50:16+00:00,203.50968558487233,209.270239340587,215.18288160209374,214.40991108172423,209.28298902874377
74,1991-04-22 17:56:31+00:00,207.97316305073016,209.96866163190057,213.37940937143478,216.68068943014723,216.45352516689638
75,1991-05-17 17:50:46+00:00,202.58570468249212,211.37266061357198,207.98795201898875,205.59351256216743,203.04564313749862
76,1991-08-28 17:58:10+00:00,,,,,
77,1991-09-22 17:52:17+00:00,191.08696804894225,205.84507613561786,217.38881317848532,225.2729543693129,224.8588627980678
78,1991-10-24 17:52:26+00:00,182.32195750120655,200.03339737333525,217.4782452944201,226.7436386443315,228.9520273885955
79,1991-11-25 17:52:37+00:00,190.14820317711133,212.93362891723882,220.68151025948669,229.98850532350085,224.3000646929197
80,1991-12-11 17:52:48+00:00,203.67574354625125,211.7625960038594,221.7388014275581,220.21465592042495,216.63149277086117
81,1991-12-27 17:52:40+00:00,204.08861494179925,217.02798940491638,225.83275406574506,220.92284091743537,219.0277402675444
82,1992-01-12 17:52:35+00:00,200.81455824604734,202.82517512806814,209.35438670557008,219.6555014463318,217.81763300683735
83,1992-03-16 17:52:31+00:00,204.39220349293822,205.53121205316708,208.34738130500952,220.65612631276417,212.19380573965347
84,1992-07-06 17:51:26+00:00,202.54359098312003,205.75773383457476,221.3203017867457,225.2063264279759,228.24686595526254
85,1992-08-23 17:50:45+00:00,201.35071782596634,206.2662055100401,213.44346574623967,227.45804841003005,227.8273523424485
86,1992-09-24 17:50:14+00:00,182.0347479060171,201.9171700305527,219.8016587223098,230.15508853660893,230.9547426610553
87,1992-11-11 17:49:22+00:00,206.3877326140499,217.04696063619332,230.10057969701975,236.07497411034313,234.52782813993383
88,1992-11-27 17:49:25+00:00,206.94601082074422,218.2377092408016,226.55943329099634,232.24424148947452,217.89286803402226
89,1992-12-13 17:49:37+00:00,200.68826950075078,211.49475009951527,221.9522861004405,226.51225867807824,220.4923750409249
90,1993-02-06 17:56:23+00:00,191.00940888724872,198.36238952399916,205.52306949344631,199.5279166558561,190.1962182506747
91,1993-03-03 17:50:24+00:00,200.52056136063382,203.79351530395198,214.92156047498838,218.4276104417206,213.98189208178994
92,1993-03-10 17:56:40+00:00,,,,,
93,1993-03-19 17:50:54+00:00,197.49771454915665,199.74726217585552,206.31944425935126,211.31148584794846,208.0086169895212
94,1993-04-04 17:50:34+00:00,200.54636069690193,206.08550963355518,211.52316308567612,214.188074113912,207.84865375293668
95,1993-04-11 17:56:48+00:00,,,,,
96,1993-04-20 17:50:43+00:00,209.3087195555366,210.81056371067166,215.02986656096064,217.1331449276385,203.0538497423102
97,1993-05-22 17:50:49+00:00,200.1978907736266,204.02675820264733,209.62604489940406,207.38531647263227,202.5153718912694
98,1993-06-07 17:50:52+00:00,202.04175628782497,202.57991613278614,205.9338301366089,218.4185571120198,214.26953073658515
99,1993-06-23 17:50:48+00:00,208.11263999784262,208.12712337338507,213.25200718567615,224.16076578344453,219.8457700479354
100,1993-06-30 17:56:55+00:00,193.64195276559118,198.13719144992592,211.49357990645828,214.66644630565733,220.16074611412446
101,1993-08-17 17:56:54+00:00,176.81002360018272,189.65128699184058,213.91392518280955,222.71799883149254,224.0369126149645
102,1993-09-27 17:50:36+00:00,188.8559199549649,201.2947044054969,211.05303185100226,227.03462871976993,233.5157196469015
103,1993-10-20 17:56:39+00:00,192.94634964275718,211.14304806997376,226.01375233483725,236.38240916437834,250.81358383253087
104,1993-10-29 17:50:26+00:00,184.3522337036145,193.5432278178915,208.7645640973658,221.78267416272476,226.7774553887945
105,1993-11-05 17:56:33+00:00,187.16988338216032,208.27713717591365,219.95376896624802,236.93464033069228,238.2127111671259
