,dates,mex0013-0000,mex0013-0001,mex0013-0002,mex0013-0003,mex0013-0004,mex0013-0005,mex0013-0006,mex0013-0007,mex0013-0008,mex0013-0009,mex0013-0010,mex0013-0011,mex0013-0012,mex0013-0013,mex0013-0014
0,1985-09-30 16:17:33+00:00,187.9765927238338,162.5796226378988,167.0366192033253,183.42219191813987,183.76309176671674,181.79013952470353,189.39996900902457,189.01837588832493,198.62100896607095,189.9176794903415,201.892881767662,203.17170337954366,212.6865915348837,210.12750747477773,193.90006592210153
1,1986-01-20 16:15:42+00:00,227.4188395532433,186.65979789060003,180.98020312411384,208.61674258276545,187.89868181630382,197.31420676318368,197.17865840887492,201.7877682222342,198.13102341903047,200.25557791585248,204.26689978065855,210.30019725572228,211.5395810418142,217.77594701851154,215.8116084875246
2,1986-03-25 16:14:19+00:00,243.47925894224284,176.84162287785526,180.93073301838885,200.0284896866521,198.99542680637438,201.16303445502058,208.63983039295985,207.72613534729987,210.4021256313207,207.79851522918648,208.28637476526043,215.58108641971822,220.20756156867094,229.2921160737607,225.4037684492272
3,1986-04-10 16:13:58+00:00,228.50643338189764,174.3540880349769,173.54293068156392,195.68692290828852,192.75597815205492,203.70683000353475,198.21451327729181,200.5448512203983,197.7079653986799,201.50048122768936,206.19959540080941,209.54422893186066,216.89698009203667,218.43677891434953,218.57047442779114
4,1986-04-26 16:13:36+00:00,200.4905116867864,170.98369040193063,171.52515455516829,188.20421502618947,185.497781525024,197.84675136761336,194.52752574491433,202.33331674225835,199.63253207224915,199.74116929378457,203.59373113438107,208.76488746012444,211.82945846041082,209.83927020871772,214.3858166818703
5,1987-07-18 16:13:40+00:00,172.32088997891088,144.50778966243547,141.8129054022068,154.9585813470338,166.41036206248893,170.39727068883113,174.73510308717658,176.2953145757135,177.60275900785092,173.33529696888033,173.59138512822244,176.44567880330592,175.3807540918889,184.0512545971814,178.90413453934076
6,1987-08-03 16:14:08+00:00,155.48154698586887,134.58228927515069,136.5256353764259,153.2166047045385,156.9032350134258,165.31997551226434,169.76180385384555,170.32595194940592,166.61530533345166,171.4642544586421,172.6680121589606,175.31056207606943,179.62940675460982,179.41117401198468,173.27149229511883
7,1987-08-19 16:14:36+00:00,168.41362963272425,144.05094043527052,145.02729845306902,162.35513432497675,169.6339327390395,171.2931552504337,171.9945888960787,170.81636077001056,175.809335373572,171.6170318295389,180.37140147027563,181.81914431027877,188.30616046168393,192.71175351850832,180.4438164801283
8,1987-09-20 16:15:25+00:00,187.11910766551793,162.7675004490977,172.73459641842817,176.89080704031892,173.71418163777605,179.6122073051472,183.41775710644052,182.80509797573296,187.16572381089316,185.48388789303056,187.10847307075113,197.2603095032773,196.30063337104244,203.32176400440716,190.46080045453778
9,1990-04-21 16:08:41+00:00,211.98222728593274,166.92731575094678,162.40084611957167,181.76488340513885,180.98022216682784,189.51065321515443,184.96542604879636,186.30879113960734,186.2709693237384,189.25133681495706,191.00108497898054,190.07737126460208,196.87115918223327,198.3993515887998,193.36678459251516
10,1992-09-01 16:10:44+00:00,173.29551118150482,151.24464494790794,147.0503439373254,164.5095732539661,167.545340316852,166.01153171420404,175.2445469892686,173.91352723856238,169.67328574267307,175.76781443096243,176.9034198098832,179.23131723142063,190.57267364627967,198.98689937146708,190.9155415823449
11,1993-01-07 16:09:59+00:00,243.21912671757508,163.75535425097343,168.442625272987,190.81966652425422,189.03545668895575,195.57729503415538,194.73262755995665,199.11576761625423,202.8924408180274,209.8285066745326,211.7141537962189,209.68197064675027,214.77650313498452,218.63658863925306,204.97374829666984
