dates,nzd0504-0000,nzd0504-0001,nzd0504-0002,nzd0504-0003,nzd0504-0004,nzd0504-0005,nzd0504-0006,nzd0504-0007,satname
1999-08-26 22:07:32+00:00,349.39,350.41,357.71,359.96,358.84,363.01,360.32,392.40,L7
2000-03-21 22:07:12+00:00,364.36,360.37,371.74,368.10,365.47,365.83,371.10,387.08,L7
2000-05-08 22:06:44+00:00,363.68,362.25,370.66,369.81,366.78,366.74,369.70,376.76,L7
2000-06-25 22:06:19+00:00,356.34,358.18,364.13,366.95,364.51,365.91,368.34,376.76,L7
2000-07-11 22:06:05+00:00,350.41,354.32,359.31,362.84,360.67,362.28,362.84,376.76,L7
2000-12-18 22:05:01+00:00,337.51,346.95,349.41,357.87,355.67,359.18,359.83,373.39,L7
2001-04-09 22:04:41+00:00,347.99,348.12,357.28,359.87,356.51,359.47,361.14,368.86,L7
2001-06-28 22:03:56+00:00,350.15,349.41,358.96,362.66,360.94,359.63,354.73,364.32,L7
2001-07-14 22:03:57+00:00,347.95,351.16,359.45,363.56,362.27,360.22,362.43,367.18,L7
2001-08-15 22:03:26+00:00,342.36,347.67,355.73,360.73,359.80,358.61,360.90,366.16,L7
2001-11-03 22:02:58+00:00,339.88,346.20,352.53,361.40,360.23,360.06,365.93,371.32,L7
2001-11-19 22:03:08+00:00,340.04,345.36,351.36,360.36,360.27,361.00,366.31,372.27,L7
2002-04-12 22:03:25+00:00,347.38,345.62,353.34,358.64,359.85,365.05,370.72,379.63,L7
2002-05-30 22:03:13+00:00,346.53,349.41,356.38,359.44,361.38,365.52,370.72,383.97,L7
2002-06-15 22:03:07+00:00,343.92,347.97,355.16,359.36,360.42,362.60,365.36,383.97,L7
2002-08-18 22:02:45+00:00,337.47,342.15,349.02,352.56,353.55,355.23,356.01,357.90,L7
2002-12-08 22:02:51+00:00,326.46,331.27,336.54,340.11,339.93,339.91,338.89,335.14,L7
2002-12-24 22:02:57+00:00,322.09,325.83,329.36,331.02,330.43,331.95,332.81,336.49,L7
2003-03-14 22:03:20+00:00,321.71,328.46,333.97,332.94,330.15,332.93,335.67,338.37,L7
2003-08-05 22:02:59+00:00,316.97,332.56,344.42,337.93,321.13,336.05,336.55,337.48,L7
