,dates,usa_CA_0283-0000,usa_CA_0283-0001,usa_CA_0283-0002,usa_CA_0283-0003,usa_CA_0283-0004,usa_CA_0283-0005,usa_CA_0283-0006,usa_CA_0283-0007,usa_CA_0283-0008,usa_CA_0283-0009,usa_CA_0283-0010,usa_CA_0283-0011,usa_CA_0283-0012,usa_CA_0283-0013,usa_CA_0283-0014,usa_CA_0283-0015,usa_CA_0283-0016,usa_CA_0283-0017,usa_CA_0283-0018,usa_CA_0283-0019,usa_CA_0283-0020,usa_CA_0283-0021,usa_CA_0283-0022,usa_CA_0283-0023,usa_CA_0283-0024,usa_CA_0283-0025,usa_CA_0283-0026,usa_CA_0283-0027,usa_CA_0283-0028,usa_CA_0283-0029,usa_CA_0283-0030,usa_CA_0283-0031,usa_CA_0283-0032,usa_CA_0283-0033,usa_CA_0283-0034,usa_CA_0283-0035,usa_CA_0283-0036,usa_CA_0283-0037,usa_CA_0283-0038,usa_CA_0283-0039,usa_CA_0283-0040,usa_CA_0283-0041,usa_CA_0283-0042,usa_CA_0283-0043
0,1984-04-14 18:24:49+00:00,154.1001432627039,145.98900104334564,,167.03360128882036,222.8918408339039,230.7390661559401,244.04400164242344,238.1486358015689,232.92942461100253,235.8849628501116,229.62144549910747,235.44298963959795,225.7668612421628,213.3787340131367,206.18515780947672,214.21847993960483,209.86055760321426,203.20726692186548,195.1017848362086,195.93806404395508,200.96918438790618,202.39221519811014,188.42739734830153,178.7456992592634,185.7293083226915,197.06583525906865,211.2739212804315,193.47038027331732,172.6835287533168,195.98301890013533,195.47286770017593,185.06063947978635,168.47710889987573,171.44580806861836,174.75429023453572,172.46663998795776,176.76587102922298,162.10890095682447,161.69157590568693,171.93199668798158,180.45682714617766,185.2289172586881,203.84276623600692,
1,1984-06-17 18:25:59+00:00,136.76596775969534,151.9466608598107,174.65829202316024,190.9615789611724,212.4064237707274,214.59450352028594,222.10472792024547,233.5388868870751,237.67071369897832,219.6744204329887,214.64208419023723,232.57103396227768,213.6627221816376,203.95670904703513,203.92210186197656,202.81121163742847,201.0863430650618,186.4321908813153,177.95900182596822,189.50143006507875,212.14913326460302,216.43397364531816,194.16328699600615,180.49760971214693,168.4952505384012,160.2439661149639,182.75522334006263,183.50577127962643,177.70378924564463,183.55036213931834,177.92698263617706,191.85413004958875,165.17439835892756,153.98248866906965,158.1977993296347,161.78426486534914,163.19385140256324,164.39852586527024,150.00379264303015,163.28819853013576,168.1931739024253,171.7610561397126,195.445002208354,193.27558608895944
2,1984-07-19 18:26:30+00:00,141.1975898657904,149.9451923480985,179.64915477428497,181.3004527060492,195.13719687979253,204.41255464163,207.8013472087011,211.27966192402943,225.81155493637615,217.53949284325867,206.63063418158745,228.35904755576507,214.39839687071967,205.82760556003475,205.62417076319701,205.87936191909333,195.60218543216894,184.76558091278477,180.5406039392649,190.97628330622106,213.61606284860332,222.26088987928924,204.1114714896953,182.6152465311862,155.36020335482286,155.27078654758003,176.31761103893427,179.94834020046545,176.26189054611257,186.17474438465928,185.12768142657495,192.84991100944265,160.06359555304044,152.28061540837976,152.47623825374544,153.8946276884481,161.05122797416232,167.60716663632473,152.01583996731785,165.61777004601603,170.4217893436584,182.41133669404002,196.23517243593824,183.1357773303792
3,1984-08-04 18:27:04+00:00,137.48777960344765,164.47787888471728,181.22052092060454,193.35737646662375,199.61744948369488,205.68608441776377,211.11454597626616,213.26520623054432,225.08476737047522,221.18946345432298,211.82299163464518,231.4964323873132,215.16667126002397,211.92991584802743,212.3484949666918,218.95536420135252,207.58357800765046,199.05196370564101,199.28927624978965,203.1620979533659,230.4034281443657,233.68704913192923,221.34343155388302,198.8492060824962,168.66676659258408,162.15285003766633,186.49982902350814,184.4256795927107,179.3921442301756,194.24182447349523,190.2483404308201,202.0513007180181,162.6764950810808,161.21515844534437,158.46641396770752,164.8801348629024,166.714983505113,176.61674387642637,164.1430677909166,171.4968912212499,184.32032863002064,187.3910301965685,197.91944137283244,184.96288942946728
4,1984-09-21 18:27:45+00:00,122.33709926101385,144.7602943274069,163.07470836527725,178.25179586099978,187.63627600099022,196.48770027809255,204.32895002886704,208.21047986564736,211.79677907535392,213.0684825394409,204.08809009654846,224.3599868152795,206.1565693381548,203.18566527548606,204.92133907847042,216.59863072818217,213.18801087420346,205.8629541650799,200.1714358163757,208.91342732531527,224.50742331713343,230.2413175869266,206.51655549878308,196.00122088354803,174.68280638542754,172.41111529693717,179.4733704519327,176.13045134001794,172.12888777392652,184.26159776705362,197.78970163301287,200.0704266134089,155.1609275777325,146.45483012863897,158.3617261746839,162.3047252842682,171.99677852719253,163.42581987649194,152.41652497205413,164.64018910138455,184.39097834663156,184.27266502247107,199.27966308105985,184.3862292773113
5,1984-10-23 18:27:40+00:00,127.90659230579342,100.52691001190458,156.2459340017966,167.6290383475286,179.10654060133896,189.23952406943118,206.93466069314243,199.23446615298442,209.02420730194316,,213.08157062647865,234.62534399764874,,215.5691748141393,213.69642105325443,221.03472836378654,223.21770317304185,218.13758107700795,214.71355810730137,216.0037262925244,218.1815057638958,210.77602626904022,200.62094497471762,195.4638415802711,201.76312923811318,202.1291895757761,213.86025797166366,183.68312218626517,181.61315146915683,203.5868993340362,197.60170411895857,197.118810234325,166.5291992552098,157.45407606451616,171.63709649739593,167.92237306616872,183.42948507464402,172.67969656817948,167.6595172487041,174.84220101935642,190.57295071626615,188.48531220823153,217.81062596474624,203.06544760341336
6,1984-12-26 18:27:50+00:00,,,,,,186.66316974946517,187.4893548911231,,,,,,,,,157.53134663207513,,196.45965076140706,190.11029826625173,180.2854679927452,193.6952427229463,196.2720787811713,183.4340692296674,180.19726793431477,183.9637066430176,180.2427509902363,164.32957298584498,166.96288745984657,,,175.7081498606827,180.07288709955537,141.02776592261904,126.95102125468402,,147.01483865807413,159.4475248687422,,,,165.69002708016347,169.65824293085885,194.75493021651,179.4023446294243
7,1985-04-01 18:28:00+00:00,,118.53014105092346,151.40468323263534,162.1927738576912,174.5762984047698,180.2530334401896,191.893606466402,197.02117571503615,204.71567939600615,206.70430788735413,201.03904726750812,213.39786180361693,206.8467232483741,202.7106992875922,182.76212063435892,181.3605247176129,186.48534062341682,201.9995759697086,184.17302859905698,185.91816968424402,190.6785853034504,191.9702114187903,179.5248299674455,193.6522810440654,187.21294246125643,191.49596339241464,195.55251598280046,177.69267084439898,148.32376047970422,168.90153263183976,179.01917403425017,172.58546733566212,145.98780662911724,139.7202196478684,144.14547236588527,153.15939187283126,159.36492557719842,147.2537302126442,143.12225432878657,154.96907071683458,158.3581954935095,165.98384581667608,187.50019474596834,172.56160102626416
8,1985-05-03 18:27:48+00:00,,121.9686235519816,148.69580657590677,157.5550438514924,168.23191747646524,183.77060194109362,197.27018673564953,198.41054647616943,202.4524142445726,206.75203659680488,205.6587749131052,217.2483280104556,214.8322618266824,203.18931774142305,187.79100894087267,196.91375148206384,196.00831366401908,204.31004881455993,195.7487610839621,189.52302055466123,195.06983385062037,198.31219229639444,195.553901018688,202.48581062294758,201.11818352433662,190.7709635764193,192.26048009863928,181.7775710922282,164.30812912983538,187.59294893194323,184.57866227469327,182.1880432885724,154.5903318080207,140.31904957453446,147.76537989411227,150.32416744558262,168.75954979486147,155.65849915782118,149.59657680552962,155.5268952312852,169.29489569860883,173.53940637573882,194.65682228130353,190.07201457629466
9,1985-08-07 18:27:22+00:00,120.28512880425426,129.4869249743081,143.4702036662023,154.43893231752804,155.00949463978444,157.5922141706163,181.3558058446121,200.23764333079708,208.13246692839562,206.89752722551574,204.03411401611223,222.20837083435694,215.4310741172005,202.4672323504841,199.03458878076793,202.19365135894867,183.4102204100607,182.1522341313597,203.5078700911538,203.4254513298267,219.22643790644563,222.2532952074165,214.59149945885497,218.65979062436458,203.76492297698272,185.41593050116026,,,,,,,,,,,,,,149.4635029173896,134.738800847782,136.0598374759498,154.16584707135627,162.1193752638701
