,dates,chi0338-0000,chi0338-0001,chi0338-0002,chi0338-0003,chi0338-0004,chi0338-0005,chi0338-0006,chi0338-0007,chi0338-0008,chi0338-0009,chi0338-0010,chi0338-0011,chi0338-0012,chi0338-0013,chi0338-0014,chi0338-0015,chi0338-0016,chi0338-0017,chi0338-0018,chi0338-0019,chi0338-0020,chi0338-0021,chi0338-0022,chi0338-0023,chi0338-0024,chi0338-0025,chi0338-0026,chi0338-0027,chi0338-0028,chi0338-0029,chi0338-0030,chi0338-0031,chi0338-0032,chi0338-0033,chi0338-0034,chi0338-0035,chi0338-0036,chi0338-0037,chi0338-0038,chi0338-0039,chi0338-0040,chi0338-0041,chi0338-0042,chi0338-0043,chi0338-0044,chi0338-0045,chi0338-0046,chi0338-0047,chi0338-0048,chi0338-0049,chi0338-0050
0,1985-01-25 14:04:03+00:00,217.57661770262803,204.54514861743465,203.70526151169184,208.93123586507076,218.50849670440488,211.40790345513406,219.10467119041482,225.2911197505581,226.0946867095327,221.6461618147107,233.66114184238657,238.89001598200525,222.61481387284874,231.67188845418568,219.52372856494617,209.3146444362732,206.59024920816182,211.651607390231,204.78827166593783,210.39950774386472,174.19490609490418,181.3593813132207,170.26620475999522,160.3570222404366,182.85253182637322,174.1050460380266,176.06158498926877,207.0652958436139,207.12579687736564,209.28676111847378,222.67472543921062,221.50479085971497,221.51510806994304,201.21495514887707,179.13819204269015,180.8008881421636,192.84351473990174,189.97446482289445,193.54202428830462,193.5509375966407,202.15627840486013,201.60120646865073,217.55500297373146,191.1480463913539,200.2811456339791,210.72469671132532,189.48983820208403,207.5198676135236,181.25950353541796,181.9414063952335,198.23741366284196
1,1986-02-04 14:06:47+00:00,216.24556648444886,200.7778291254052,204.70289803999697,193.83604323743972,219.08228611996591,229.68158340335893,232.63714558019217,227.58301039295273,231.21357099717713,223.23099623187983,220.85992390936852,235.1108686523129,226.42432699781338,228.24309036359978,218.71156355790447,215.62419245122814,200.4178011865913,190.02486783336522,186.87084682514316,187.86538351435456,186.48451875234574,179.21222419500222,168.8504517647228,173.5372180719946,175.75792886847304,200.76165558229133,195.73910232266115,211.51861181170744,214.88581803807972,212.08636865617405,214.87987498634547,218.12736726630192,215.7764195643485,204.39247298992578,202.74989453831935,171.79698662351998,183.38128956185884,199.46766799680483,186.604050354098,197.48755064485562,186.05061539952368,189.35817335912324,198.13105712909078,215.14973757549694,213.94603207027797,184.39687383724757,187.60345195945462,214.04254131183365,204.16495034923463,190.96969536101673,190.47011577502235
2,1986-02-13 14:00:24+00:00,200.45379915190284,194.12819352113797,196.91386193155466,197.7832155343482,206.48696363957148,217.00261475524064,215.33792373946036,207.6168871784347,210.1601651654192,210.46554048464975,215.65894131256346,224.79137276797746,238.12594069393256,237.9341106219449,232.15844332110402,204.4829382572443,203.20640717092468,189.34515643421747,177.14010513090625,187.94581479380258,167.46303935029775,170.68831360079298,166.64913302618612,173.2896534584121,168.45694817197779,189.85043771472303,198.2382018359754,206.28726440357352,219.53960217351093,221.05136773142107,199.53028723752732,218.25259663475083,216.32168820476616,202.89729310384052,204.791968886059,180.49758076456428,173.63666729123105,201.70420348129156,194.10378744769127,198.85163756817894,197.7080269454078,,,,,,,,,,
3,1986-03-01 14:00:01+00:00,213.231313909336,206.382197579566,208.94719391323088,203.38795139545584,218.7750741756863,220.3820934759142,223.7228841057765,226.15994416462055,225.67628553698762,224.4441438897872,226.3064452854755,231.9271118376191,234.9090310234345,235.63340723727282,234.93455789444474,226.03565613332574,200.203095643942,191.51365290947095,197.7817682967031,193.66407270550613,182.06665422348675,177.31694448953613,171.7326041806411,171.69677915110012,182.1126665205416,195.3146078537108,200.51809956418043,225.96840628929192,227.6139263574673,224.9158699025345,220.32600994138082,210.43081066950464,227.90040518155698,215.97822549057275,191.84956858824611,181.30913685654315,166.05249758785976,199.72926228940673,209.0113430006324,210.4615239222455,193.82260767781793,187.06174193092875,214.55327382291415,213.23470106022762,218.6010935116279,206.3580566098143,182.9697434991981,194.63085589200585,203.35752195753474,187.79598918647184,199.5674101297707
4,1986-05-04 13:58:38+00:00,180.62835142817784,169.704194506454,166.1947739530526,168.17745635985466,174.76955479804133,177.7134629466281,179.1193908734672,,180.49165382605744,186.1232601946933,181.0152741398001,,192.89939507796782,190.03008721471397,182.15298390568455,179.45387938386443,170.63588319321383,163.16798508971303,167.95473285456575,185.42287170185298,181.22977561865162,172.9494435568601,177.5290187986564,172.24927031832917,165.55146295816542,161.68561919816673,183.5611471961,198.34683761581903,201.76442083012546,195.2840981924778,203.8737357295131,201.2197622285582,208.62641371224356,201.36922733091694,188.9735508212686,182.32757526371353,184.85557505383852,180.0225729948098,176.41699823913007,177.018109747881,187.28951460846372,181.5804788667988,189.71878657495049,203.5239878867859,204.04865277973786,187.30521758357682,187.99832453117247,200.39135574931115,198.2811913441542,169.70669575759558,165.48027570484476
5,1986-05-20 13:58:12+00:00,171.33854813395482,152.64624309929803,152.67963359667084,153.5256306725025,160.97772496518508,170.4707517545471,,,171.8422245091637,167.76372069500843,141.90975343391756,,155.02362978266333,133.52055126502233,144.05829742032304,156.40244788104366,150.3985018986024,151.81364167815335,151.0853222269789,156.114431240523,160.8300875920769,159.61943016387949,142.2274263284456,140.0070382845642,147.36112870980992,156.31076065730718,159.27775142057308,175.74923649733228,172.75852190112312,178.110521644057,185.51751599088558,195.82733183708126,187.30857880529737,172.80320484748373,164.06301847516445,159.57843966959098,160.89230840618762,154.8549464592448,159.0927169394229,173.38905469510212,174.35830175564513,169.7416915221263,179.02181264733602,189.70028094046555,181.0598766129286,173.46030072715686,173.0370315869985,173.4951194801468,166.65899274191764,151.73265821797912,137.74860921113464
6,1986-06-05 13:57:43+00:00,165.8710829269847,162.8870982874947,161.46384718638768,168.32891378923523,177.98877167754478,181.47267411375032,184.82057023550806,178.04263986194144,169.87536651902127,158.62335004283932,149.02737332778378,166.38034012386555,164.13292112925024,164.83438577993314,,147.92346989476056,152.83784687788554,150.8656284500463,142.5683552044299,153.4281121671502,159.24259008089174,163.03501025139133,137.65049463682618,144.17282538381528,180.98876381719452,179.43358977976993,,,170.48793033037634,170.81945800428997,167.8842259569058,176.32045864863608,189.70398642984355,168.13797404110616,168.69345378393268,173.4626852916635,166.12828147676754,160.99500288611665,169.93174574236411,166.11251211632487,169.0526981355896,174.0334697759414,161.25141281141518,168.27783228717968,179.8866081111623,177.75482995368185,169.95969087632886,172.27264349375466,157.96463705619448,159.94703883262943,141.08048012966307
7,1986-08-15 14:01:29+00:00,211.23381651217647,195.44364328666666,184.9031091683297,177.16659150363438,193.3882551081145,187.76797212024871,181.30640228956923,212.55196353849882,221.1336936734912,199.0124322386158,168.92144434289833,184.50156046851268,176.29437009102438,180.2832484423264,159.3917339999038,179.62199862133068,168.7889092173493,139.97836778937665,171.21738104669825,192.76109570531003,168.87330348940282,169.68067792648594,171.06256266873254,194.33172809512075,196.0306184734727,176.50123347043956,,,190.2787100389673,192.36829061743794,207.10277108665895,214.0894899627774,209.7941068838348,174.00026136756708,187.59758294279774,174.47471760532045,167.26642251286682,180.2277726648237,187.82779507361607,192.89201997224083,179.73091528601412,175.94962330909001,209.2407548668957,209.32210891145934,180.94722449920033,183.08349163294935,180.7416914491218,182.07799489337432,181.13920137823976,158.90882029845847,158.36431292939596
8,1986-08-31 14:00:53+00:00,188.56685274309115,167.3970545044645,158.4884538739962,170.40824253428346,186.51316033010607,179.2833075616593,185.21120063619102,197.2037738759949,181.80401344224256,174.66744478255345,165.30364652872294,189.98287274852635,172.33192693281865,171.86904979695242,140.7356683970571,169.17280336379895,151.85770558202864,171.49988918268656,163.41743953550335,171.61636122551528,180.92348529231649,172.33313688962178,173.92161499763554,188.1659234692645,185.63763606236097,173.35538025209473,178.44115587800383,185.96001769885015,197.20093063027034,198.89083208633835,180.96809502481904,182.9916089353917,190.5414523779299,179.8741803972364,167.99916236855586,161.02814559865965,175.5818999504523,163.59092099363951,176.4185605700384,175.70773159337352,176.7263192591971,167.48971625299924,180.98521107159817,182.49736080047,184.37349244640765,181.79159246742222,180.05826210157392,180.6064491215881,181.07493125565531,149.55667681671218,171.44894365029518
9,1986-10-11 13:53:23+00:00,231.154819474479,193.5470245178309,186.26382864579085,196.68296727469297,196.1814090370395,203.18458103880198,201.43967594644295,220.19707959633604,188.67781275381913,182.6461450648765,214.96305899946267,208.67781381657807,196.77245321772128,187.13490418997486,177.03867040947782,177.96235853061543,171.82863446859488,185.14420930903796,173.7384068487442,197.87390484409528,180.18977942413798,182.20298519731142,186.77457685519215,202.50531505027612,190.14530467841638,183.58787409317785,192.90558323704633,211.6092940827791,191.2813354083871,213.11425456026353,214.49101105993793,196.5128845197436,206.0851131869572,202.21666854603782,195.36520215033715,175.36219770633423,190.9335214942082,184.7625723423153,204.55641219722168,186.53488808933835,194.8143442880384,198.42949089503298,218.27353389351063,185.28194445690917,196.38266462906816,209.06116170772705,197.6178509835911,202.06107804663912,180.796413179323,177.39832974366945,188.05612597268498
