,dates,chi0037-0000,chi0037-0001,chi0037-0002,chi0037-0003,chi0037-0004,chi0037-0005,chi0037-0006,chi0037-0007,chi0037-0008,chi0037-0009,chi0037-0010,chi0037-0011
0,1985-03-28 14:12:49+00:00,219.71864630244397,211.6115018666044,207.02719876432366,209.65117016400504,208.36825685435292,214.64938030289235,210.89008525168538,215.08446834342763,221.4045425164911,211.49440713264937,213.09650919458252,214.87475565007472
1,1985-08-03 14:12:13+00:00,207.99796050114293,197.30443469509228,204.9171797873804,213.17898729899187,208.2271007759764,211.33553798943282,198.21868802238598,206.95579339546876,214.41097347286626,203.7863458520343,210.91598720617725,223.00618283407906
2,1986-07-21 14:04:59+00:00,214.82952779839414,209.99847700780285,206.70433217921445,211.6628498203507,211.01440667993347,209.50836664370118,203.28222201536585,213.30264787288917,214.4278812927323,203.08237641145783,204.02436165555804,220.08466780571027
3,1986-11-26 14:00:41+00:00,226.11885199475023,208.97446434423594,215.1026964494334,217.5907403204533,217.1732944466673,217.9124924522421,219.84836284005516,219.81110116071966,224.9357011070074,222.30503555669503,217.88356568655186,219.8557531619328
4,1986-12-28 14:01:38+00:00,202.51376594946524,201.6282944142472,201.6941672802515,201.86396396038984,201.7138895795401,203.8047053603122,197.46948059706364,204.9414274934391,205.3120650755914,203.42283654620363,201.2814414225942,212.04780671963357
5,1987-01-13 14:02:06+00:00,216.91582346319578,208.1159984339525,204.20846376723995,203.86235702758879,204.95948737094636,202.52751164274545,201.3083907612267,211.75317422902356,212.35104821019863,207.34488882126834,203.9762040421793,214.54272889170656
6,1987-01-29 14:02:34+00:00,216.67830111362883,208.98691584966426,209.69873314887434,205.43711372322716,197.5128261870913,202.57082377840317,195.96316852671544,205.2186834534237,210.4919288129851,199.07790799605,203.05210469376655,211.07636161437608
7,1987-03-18 14:04:25+00:00,216.36357541181255,210.0505313605571,204.98303780351813,207.1537929448074,205.614299304001,205.84530878770536,202.90471770984868,213.2365841201671,213.88958277173057,198.94429808728313,202.67668901506755,213.44045481497864
8,1987-11-29 14:10:45+00:00,206.37178510401287,197.9081610233429,201.60569634924806,208.55167179831616,208.2299747090845,223.2709476546871,208.5362472633911,229.9337966537776,212.36194516151227,210.54494859131947,206.41656130373775,206.7543987089634
9,1987-12-15 14:10:59+00:00,214.20952411247964,205.98856186111885,206.71768694992383,205.15198566592628,208.80015222368024,204.99772372171097,183.56201560938896,167.8873651651105,,209.31586986200577,204.4128386912571,214.07050176900808
10,1988-02-01 14:11:50+00:00,221.03995879836677,214.1606896810755,204.33808419864206,204.98580249656465,205.31845339304084,215.1278835207645,205.35984027286776,210.80617551350323,215.59755295601633,208.25860587533663,204.45146256936167,210.92500329010718
11,1988-02-17 14:12:05+00:00,226.5872111680145,213.23566277047104,208.30380876171145,210.9444692713633,210.16406648335712,214.17684493102024,210.08628517487605,220.991542587852,215.3876924190508,210.26332115034782,207.26131749554304,211.290246197098
12,1988-03-04 14:12:15+00:00,220.10322580665468,213.96651696286284,203.31448672402354,206.79589441732148,203.7893492158227,212.70325539365686,202.94039107948953,211.41208066603042,215.739163088302,208.336134110055,,
13,1988-06-08 14:12:58+00:00,211.2527930864045,201.25805750489147,196.21069601507764,198.41330282514969,199.60432618860608,195.46684742355637,194.90253816387147,198.48326014957257,200.22981990706336,184.6936083616391,189.5924179155821,200.42265401724308
14,1988-07-10 14:13:07+00:00,215.41742620873086,,,,,,,,,,,204.39573135660476
15,1988-12-17 14:12:47+00:00,223.50922797362853,219.9482833823023,216.52282725986473,210.4697531932444,209.78308901149748,218.45842869372888,214.8951435278611,212.7707923277508,216.79710900565325,212.31773291392193,208.5735751087858,216.57336988634057
16,1989-03-23 14:11:21+00:00,,,203.06941137244763,198.82180198267488,205.13541930344002,208.66784289211358,207.15123111024155,207.77459894184486,208.8972933129514,200.6375019023036,206.15293044491284,210.26211033487164
17,1989-04-24 14:11:18+00:00,217.50029538551635,208.01808592535016,200.36915475772494,202.2209674549657,201.15781365174007,203.70791460451247,198.0901449099976,195.1940264886047,202.6296225613909,191.80240018290957,205.73420023264163,209.05437548417808
18,1989-05-10 14:11:05+00:00,213.72851425314394,209.35427558807007,200.55108749348975,202.5343919569923,203.8389548849892,204.45772205429546,192.96253743842763,198.84268187182542,203.33598109401376,192.1726392682272,200.79283989132136,211.44175199161123
19,1989-09-15 14:08:15+00:00,216.30920136328513,206.64613627359986,205.31229472829273,209.78245261086553,206.04557588272866,210.01150258972146,201.2638246820183,206.7950937166533,210.7739929633909,202.7858523435786,206.9671733013068,218.52232823502632
20,1989-12-04 14:06:13+00:00,205.4722983269076,205.62357025124658,196.24352491306314,197.45023837008273,193.10137344350872,207.81446173564586,201.61544485690618,207.22372617815648,212.66828904002185,208.66762325441826,207.08207547346788,216.961526477422
21,1989-12-20 14:05:45+00:00,206.1747823153036,203.54591165602736,195.6952261913503,200.978856303206,204.41254589811734,212.20167877500887,204.84373736046575,209.9696950281513,212.7719286042111,207.08670263137452,202.15245713951063,215.9203585919897
22,1990-01-21 14:04:45+00:00,203.0951628436698,199.05050267919123,186.8246712557408,190.5974329221015,192.4176260021155,197.06961466692727,199.06376492302874,206.8636348542565,204.40833120721013,195.50356317721025,208.87959687415446,204.94783771175125
23,1990-02-22 14:03:42+00:00,219.84258968932005,210.49914179555503,201.5365040715269,201.46220052884448,204.69579724357843,202.69370225476754,200.46665199412482,212.00217375722758,207.63589001114866,210.32160363738933,210.09367095019647,217.02594161960877
24,1990-03-10 14:03:08+00:00,202.26125004389942,198.77711578653637,,,,,,,,188.9067759855944,196.32051053927955,207.80176842381448
25,1990-04-11 14:02:37+00:00,203.65965611597966,190.5426481118083,194.6798198046056,199.12975321194043,200.3858935826775,204.6311094331664,199.80347417584431,195.5064763235181,199.88520229151618,196.06663875801686,198.2196805091357,209.29055932159773
26,1990-04-27 14:02:36+00:00,214.03010041436085,197.38700268703067,201.97433772372133,208.42803111804426,215.82588968858278,217.87840487279027,205.68579063222973,216.13383468907807,207.60222370463154,197.00891483987365,211.66244564085534,214.5397373926868
27,1990-05-13 14:02:42+00:00,,,,,,,,,197.27770052346884,195.9232549530926,201.78894674361257,212.32974814137927
28,1990-07-16 14:02:32+00:00,,,,,191.56697933943423,201.616090344313,192.12963687471847,196.00377196186585,201.06410862000885,199.49467736664323,195.77981462625985,213.25846112869698
29,1990-09-02 14:02:17+00:00,199.94861569449043,189.83273418699892,189.96643270703376,195.77242183687218,198.44048816305084,199.37278634552598,201.1597167753612,200.03290461691074,203.36169533642936,196.00084126693338,203.61626476057322,212.90256997361928
30,1991-01-08 14:02:28+00:00,199.7808818751203,197.47446741639374,203.17401028552234,199.0244560815775,204.42969662606956,207.56717926810418,199.37209799802156,208.8167982264484,210.94675128283288,213.61298079342723,211.6135620651097,222.2745789887961
31,1991-01-24 14:02:56+00:00,203.29261631051935,193.84444878453047,195.40272507449828,201.75810538271958,200.27576434798428,207.10097923880645,193.8925678880816,205.8636757592379,206.9847853735528,206.99565369990145,201.9344864234654,213.78832660594207
32,1991-02-09 14:03:06+00:00,211.08603430689638,200.88971716946577,195.90004485018318,199.35409033415308,201.62231590764495,203.35306428757184,197.4598180948046,207.67459400099128,213.96455554129892,211.27832351447594,211.45992644371123,220.37945089021895
33,1991-03-29 14:04:00+00:00,198.79082765277687,197.30138197819684,200.5027234249645,199.94143734321926,209.63729896467524,200.81528722255285,192.94798813991028,203.38117798942463,202.04583820681458,199.4861671647419,197.09742416064495,220.3610113733714
34,1991-04-14 14:04:22+00:00,208.28020241495406,195.64110535154032,194.4444753010349,200.7525223446979,209.16496467467326,201.2597754625947,197.66615765021317,209.84292464846396,207.53406198989913,200.0331360635799,201.96354856422047,221.41389913347172
35,1991-04-30 14:04:37+00:00,206.76665859667932,194.52859001623548,197.9074988598064,195.8184138524809,206.3991104764702,201.23108608886554,200.27219650310457,208.9814884946686,206.1915230907278,199.73718570815132,202.95383691337798,222.40793381685293
36,1991-07-03 14:05:38+00:00,193.26411120460847,182.63116272217198,192.02942113394587,189.0894199763571,195.83300688998554,193.4953242752051,189.38009749442026,190.35736448946105,189.9962709972427,183.58380986000904,185.33087698082124,208.44240152633873
37,1991-08-04 14:05:56+00:00,,,,185.05192848862268,190.60039635526618,193.49155646585984,185.7284494358116,188.10718069505018,181.33392113266098,187.27634810904675,179.2125423099601,205.10612655607065
38,1991-12-10 14:06:55+00:00,197.56277723993992,194.9203638192265,195.7039057550826,200.18054195622085,206.91515564889488,205.56390124126682,202.7435101359061,211.00045990214466,213.16854888103165,207.05695736286086,202.4384632873802,219.25000787227364
39,1991-12-26 14:06:46+00:00,201.81960538964566,198.40282364753503,198.95520870393463,202.80837012372808,207.21253081542397,213.81787231124903,208.0923336015054,215.53930955263573,213.38584207045218,211.48217348859572,209.44992599570196,213.17572315188062
40,1992-01-27 14:06:46+00:00,194.69004052808216,185.83598208203315,194.83853046809088,196.64794271055592,200.1454365222371,202.14393055323922,203.15754902469203,202.97932370793933,201.25698309870154,196.6301319650876,194.2502068821098,210.14905670764875
41,1992-02-28 14:06:37+00:00,195.9098643618657,182.65545645572197,196.63350807864404,188.91145041178652,196.21384400662083,200.78994073734927,193.93213802050022,202.87761920020083,200.14042388132114,193.7675238290938,195.38251936760864,211.43377009504593
