dates,sar2117-0000,sar2117-0001,sar2117-0002,satname
1990-01-31 09:28:06+00:00,295.94,206.69,311.73,L5
1990-10-30 09:25:35+00:00,280.75,215.73,286.80,L5
1992-01-21 09:30:24+00:00,,220.31,,L5
1993-01-07 09:27:40+00:00,289.26,240.83,,L5
1993-02-08 09:28:02+00:00,289.26,258.57,,L5
1993-11-23 09:28:03+00:00,,291.11,322.87,L5
1996-07-01 09:25:59+00:00,,,338.86,L5
1998-03-10 09:42:39+00:00,,272.97,229.36,L5
1998-03-26 09:42:52+00:00,294.96,272.97,234.75,L5
1998-11-21 09:45:10+00:00,287.20,,257.55,L5
1999-08-12 09:59:01+00:00,218.17,,215.82,L7
1999-08-28 09:59:04+00:00,217.67,,215.56,L7
1999-09-05 09:43:10+00:00,222.55,291.15,217.46,L5
1999-09-13 09:58:59+00:00,222.76,247.83,216.99,L7
1999-09-29 09:59:09+00:00,221.80,233.42,216.26,L7
1999-10-31 09:59:01+00:00,219.65,226.68,215.92,L7
1999-11-16 09:59:01+00:00,218.24,221.94,215.95,L7
1999-12-02 09:58:56+00:00,218.24,223.45,217.98,L7
1999-12-18 09:59:04+00:00,220.12,221.36,218.82,L7
2000-01-03 09:58:57+00:00,220.12,221.38,219.94,L7
2000-01-19 09:58:54+00:00,219.42,219.55,219.51,L7
2000-02-04 09:58:54+00:00,219.68,218.09,220.36,L7
2000-02-20 09:58:47+00:00,218.50,216.49,219.48,L7
2000-03-07 09:58:42+00:00,217.29,208.79,219.80,L7
2000-04-24 09:58:27+00:00,217.03,208.81,220.58,L7
2000-06-27 09:57:49+00:00,217.27,206.35,221.63,L7
2000-07-29 09:57:19+00:00,217.25,203.17,220.25,L7
2000-08-14 09:57:13+00:00,216.49,205.28,218.18,L7
2000-08-30 09:57:02+00:00,216.23,205.56,219.32,L7
2000-09-15 09:56:43+00:00,216.64,205.69,218.68,L7
2000-12-20 09:56:33+00:00,213.85,206.70,219.78,L7
2001-01-05 09:56:33+00:00,213.30,206.44,216.54,L7
2001-05-13 09:56:03+00:00,210.39,205.72,217.60,L7
2001-05-29 09:55:55+00:00,213.39,207.64,222.72,L7
2001-06-14 09:55:43+00:00,214.26,207.91,221.74,L7
2001-06-30 09:55:29+00:00,216.44,208.38,223.19,L7
2001-08-01 09:55:16+00:00,217.90,209.07,225.40,L7
2001-08-17 09:54:57+00:00,216.11,207.79,223.03,L7
2001-09-02 09:54:47+00:00,214.90,207.41,221.92,L7
2001-09-18 09:54:35+00:00,215.25,206.92,221.40,L7
2001-10-04 09:54:23+00:00,214.82,206.04,220.97,L7
2001-11-05 09:54:31+00:00,213.33,205.62,219.57,L7
2001-12-07 09:54:41+00:00,212.68,204.78,217.83,L7
2002-01-08 09:54:52+00:00,214.22,206.46,218.73,L7
2002-03-13 09:55:01+00:00,214.43,206.93,219.20,L7
2002-04-30 09:54:58+00:00,214.31,209.63,219.34,L7
2002-06-01 09:54:45+00:00,216.96,210.77,222.00,L7
2002-06-17 09:54:38+00:00,219.18,212.79,222.19,L7
2002-07-03 09:54:34+00:00,220.51,211.99,221.12,L7
2002-07-19 09:54:27+00:00,218.03,208.66,217.71,L7
2002-08-04 09:54:19+00:00,216.63,207.84,216.79,L7
2002-08-20 09:54:16+00:00,217.30,207.99,216.82,L7
2002-09-05 09:54:07+00:00,217.25,207.89,216.50,L7
2002-09-21 09:53:54+00:00,216.27,207.87,215.95,L7
2002-10-07 09:53:50+00:00,216.65,207.28,216.36,L7
2002-10-23 09:53:55+00:00,217.23,206.52,215.84,L7
2003-01-27 09:54:37+00:00,215.77,204.26,214.15,L7
2003-02-12 09:54:48+00:00,217.77,206.74,216.79,L7
2003-03-16 09:54:51+00:00,216.52,206.38,217.64,L7
2003-04-01 09:54:51+00:00,219.75,206.35,220.40,L7
2003-04-17 09:54:53+00:00,218.64,207.50,219.87,L7
2003-05-03 09:54:54+00:00,217.47,208.26,219.59,L7
2003-05-19 09:54:48+00:00,216.84,208.12,221.79,L7
2003-10-10 09:54:11+00:00,214.48,206.96,218.43,L7
2003-12-13 09:54:54+00:00,215.46,205.76,207.74,L7
2004-06-06 09:55:14+00:00,208.48,201.95,209.38,L7
2004-07-24 09:55:03+00:00,210.69,202.49,216.08,L7
2005-03-21 09:55:50+00:00,226.51,224.75,233.14,L7
2005-04-06 09:55:46+00:00,223.06,218.33,233.41,L7
2005-04-22 09:55:40+00:00,221.15,214.28,228.07,L7
2005-10-31 09:55:28+00:00,211.65,204.20,216.14,L7
2005-11-24 09:54:46+00:00,211.65,217.57,216.14,L5
2005-12-18 09:55:45+00:00,213.00,213.18,216.33,L7
2006-01-03 09:55:54+00:00,212.77,208.54,219.29,L7
2006-01-19 09:56:03+00:00,211.56,207.64,218.39,L7
2006-06-12 09:56:09+00:00,214.69,204.14,220.78,L7
2006-07-14 09:55:56+00:00,216.12,207.44,220.55,L7
2006-07-30 09:55:49+00:00,220.66,208.82,220.66,L7
2006-11-03 09:55:55+00:00,219.18,208.36,220.33,L7
2006-12-13 10:00:47+00:00,217.51,216.50,218.55,L5
2006-12-29 10:00:54+00:00,217.51,216.97,225.06,L5
2007-01-06 09:56:21+00:00,214.86,214.38,222.29,L7
2007-05-30 09:56:23+00:00,205.18,214.60,222.11,L7
2007-07-01 09:56:22+00:00,214.85,199.07,217.55,L7
2007-07-17 09:56:19+00:00,220.00,199.89,218.67,L7
2007-08-02 09:56:15+00:00,219.40,201.39,216.12,L7
2007-12-24 09:56:28+00:00,220.90,204.37,218.58,L7
2008-01-25 09:56:28+00:00,209.87,205.26,213.39,L7
2008-02-10 09:56:26+00:00,208.66,210.20,222.90,L7
2008-02-26 09:56:21+00:00,210.05,209.88,223.63,L7
2008-05-08 09:54:49+00:00,211.06,209.88,223.63,L5
