,dates,nzd0366-0000,nzd0366-0001,nzd0366-0002,nzd0366-0003,nzd0366-0004,nzd0366-0005,nzd0366-0006,nzd0366-0007,nzd0366-0008,nzd0366-0009,nzd0366-0010,nzd0366-0011,nzd0366-0012,nzd0366-0013,nzd0366-0014,nzd0366-0015,nzd0366-0016,nzd0366-0017,nzd0366-0018,nzd0366-0019,nzd0366-0020,nzd0366-0021,nzd0366-0022,nzd0366-0023,nzd0366-0024,nzd0366-0025,nzd0366-0026,nzd0366-0027,nzd0366-0028,nzd0366-0029,nzd0366-0030,nzd0366-0031,nzd0366-0032,nzd0366-0033,nzd0366-0034,nzd0366-0035,nzd0366-0036,nzd0366-0037,nzd0366-0038,nzd0366-0039,nzd0366-0040,nzd0366-0041,nzd0366-0042,nzd0366-0043,nzd0366-0044,nzd0366-0045,nzd0366-0046,nzd0366-0047,nzd0366-0048,nzd0366-0049,nzd0366-0050,nzd0366-0051,nzd0366-0052,nzd0366-0053,nzd0366-0054,nzd0366-0055,nzd0366-0056,nzd0366-0057
0,1999-08-17 22:12:26+00:00,,,,,,231.19867545589585,242.7687628671241,,,203.06439992814464,193.78535606036553,183.9439487540052,176.3338070786798,174.9518265311172,164.07338923883657,162.3310727207596,160.2907886384213,162.05288688643938,161.97650669751187,161.42634527588694,157.84522286745153,149.9540200232911,144.76651640615947,144.43576064415612,154.3990467442681,149.0856324209102,145.95191228042722,148.8553836985358,145.39739362894764,147.92032969979348,148.50530695229696,150.33252184867482,148.9828334212425,153.65494751253428,148.51639761696512,148.7675252314608,151.13614999538171,150.32754629360096,153.96602079332217,156.54513643220582,162.04549482993946,161.61184524424993,158.59545627287383,168.44075924101298,172.60390466259872,161.01695381102377,168.66323012797898,182.2559060265628,188.40050176431,,188.47965246689924,192.35194313801696,193.36730451227828,184.00133873582365,,174.7800581479545,166.83587062822883,
1,1999-08-26 22:06:20+00:00,,,203.42220514409166,218.6897739909296,250.04871951603783,250.44949408397022,243.00945984903825,246.39372271799596,240.73562165811586,229.55638194999307,219.083525369126,204.29199072387536,186.45653041763074,183.0546027278441,184.96383016327718,181.58788578196263,181.00654217312976,178.67250349935205,175.69645917594983,174.78479349394567,177.12024330932866,173.98140726423063,171.236746754295,170.40933160257734,173.10314129431487,173.61016656157437,173.53902312635248,173.7905297378095,175.21185862637182,180.0425753836159,175.19412158885365,172.1825973214066,170.7004196742316,167.08220433526122,166.78045883827946,162.86036677416183,166.31467972248043,168.4896046975809,164.56108028252467,164.8906338409774,171.13326790672335,174.72859759894007,180.07363058905742,182.4308626789322,191.9273297487303,198.18261550913485,197.1432262109086,199.84373098052512,204.37972518769584,211.74815184163273,212.17460220924002,212.03902779297763,209.63647587979364,211.49799510146806,,199.69658913382293,,
2,1999-09-18 22:12:27+00:00,112.91014953885269,154.2822676097502,171.24291524827603,224.7946334560732,242.1616933163966,,,248.3841487358304,235.41427594733355,220.1797209265616,194.94596103596137,186.1103708703479,169.2749516603956,168.5876916111528,184.4641683005904,176.0224024506343,153.44942812481096,154.0599068344691,160.90872291710335,162.24418513355525,154.42805452964512,151.40043957046404,150.9496911966971,147.11950156511242,145.1069446188647,144.06649322203106,145.37775392888784,146.05335140769427,147.57112261951733,147.26734054856033,143.34404412591527,148.04733360815015,149.90046129469636,145.62177915805108,143.2329574327923,140.40675207389336,136.1140659207518,142.4349168989029,145.57115729803076,140.43252560612217,150.12493390631917,152.0158521344598,154.51330505503566,153.81536617969584,157.01980070811234,166.04343117583053,173.97308200651045,176.79386486417928,181.38357193806348,190.68574459781973,193.95784846659294,192.58086493001403,188.3289412086991,178.44709918256288,,177.89577611714236,,192.11350178404643
3,1999-10-13 22:06:24+00:00,133.49595131848304,157.6702930433181,180.69982484029157,198.30868837391247,233.0001524774012,260.54987699570256,,260.8671849812149,242.61249500805644,241.72748289672327,216.98975102124868,205.02913215994135,203.0151492684294,180.8828229692905,170.2104078406309,167.8014380194024,167.8929563115047,162.12434483430042,162.24134198706903,163.5541784499024,165.20881020971416,166.98048302739528,161.58892821092542,158.17823960338148,154.8245428601405,149.38065774920966,152.20012005844606,157.58729066473825,158.45217526561922,160.12465867690355,157.98371236199674,158.2966121639936,166.30787776118783,167.0479056888202,164.28312486082808,157.91518015515183,159.09857918957823,156.5307411996822,158.92198960019002,157.6592762110347,164.83800897216875,165.08147777525704,167.00701561729977,173.19841823723957,176.05230266660467,179.8335241372973,179.3483448476731,182.2049421444382,186.30758512385444,191.31987118906792,194.9808266551188,202.1909462226146,207.0497272824076,204.03243291454595,197.10160731814852,190.1873045288705,178.9645413955998,197.02250739613106
4,1999-11-21 22:12:24+00:00,,,,196.64301107604004,227.64045195878649,236.4593930879135,242.57119406959566,243.96265694562675,237.2653791580977,,206.9485746737823,,,171.74172554700004,171.4110536134271,163.45486328854355,165.3515268082267,165.63264951126007,161.22894607953415,166.01948887405763,163.39362089177268,167.86677116388358,165.38175409740705,166.67876303012878,166.29574772475223,160.13658936474783,160.7735267598624,160.86943150637813,159.58847526285902,161.57279491867044,165.0016114020474,163.50960708960537,156.19373297406293,154.82620787357553,155.2670466785446,154.1382850279024,153.60213778573683,153.87616290909799,153.11380765167553,154.4893916193115,156.8184498594606,164.65783687760674,163.05653538002272,172.12473197977587,183.14209382808,188.11287689249403,187.9979280452775,190.0454437486643,191.6390966047187,196.54551024184877,200.27147356268074,200.0164851722446,195.82264203624138,198.97445863007192,,,,
5,2000-01-17 22:06:11+00:00,139.34238994846092,166.83618954573052,176.2900823173029,189.14557695062152,205.22731406778414,230.46475270148161,245.13122644649204,250.89504781466047,263.07681360087463,266.6267421037416,255.1785854790023,245.23250764554416,220.79495805721743,198.9329427236439,186.9563227529959,180.64037415203458,184.1808563851434,185.76091167883072,182.3230623156682,170.0855551914134,167.14570482093,174.98240279720338,176.71809147345587,173.44017326258032,177.55006238049995,182.2071072039292,176.9767816246137,165.0202934039159,160.9667027195752,157.46261156664613,149.43647331561394,,,109.56829920882839,107.64715921814418,101.9165307231024,101.42299540525653,105.8446140045761,,,,150.04679627310153,165.31587780234258,173.10883340217384,187.54644511222213,193.19444606340755,194.9754374914615,202.89125267328893,206.94936847641833,212.47296854453552,212.61551144065174,215.46385341232835,225.35552705452915,224.55953301073896,,,,
6,2000-02-09 22:12:19+00:00,,,,198.2517546871755,207.32572947608912,223.17096341424266,252.0563792538881,245.73562580614512,243.08338443002947,251.02912170252105,256.38280909692094,251.9740553926504,241.8765108368431,235.80993034506514,228.02806990602966,214.51778274502868,187.19711130852443,210.35823165684565,,195.5187946177978,175.86335160317037,174.88719848532236,191.40106829823014,203.0281457484903,193.2604719278193,192.18871935462568,201.03762978300014,,,,,,,,,,,,,,,,183.92503556947227,187.54219268615708,193.04355478737946,198.08044566512638,199.75641303891365,202.97498031296914,209.75061766034403,212.88761228662457,218.30398247623447,220.22073666203957,217.88137020438592,219.64092260218155,214.1415840243843,222.61446663219448,,
7,2000-03-12 22:12:09+00:00,,120.58343365966473,150.08916449473605,181.0177816734665,189.90463700559303,203.2879286171843,,262.93355123750746,234.21817151219935,242.16410689400718,232.58692145977045,221.1659798980801,224.26768971518476,210.61055864123225,202.6358668529303,195.51291463136457,191.22318626933583,202.31911011500918,,216.35982247015872,,,,,,,206.76794867419028,,,,,,,,,,,,,,,,,208.40728221630286,204.7296899289554,198.57270941857496,218.14021156571147,213.8274336878668,226.1657788885809,213.56289986764986,219.50367703169044,222.70973229432434,239.73655752774087,224.4565778024225,233.71039220047246,225.04788788489,,
8,2000-03-21 22:06:01+00:00,143.8879522122727,170.2993656269173,177.80805303273755,185.12608348455086,206.87305719553734,219.2907526848727,230.30476878780047,243.6404383793633,240.5332820908966,241.83893346043155,244.93829140780656,228.75802505037703,216.87398338967188,210.4809314687606,203.7889024624714,192.7735968682439,190.17181493948297,179.88668456923506,183.92704276374673,182.63814622490972,182.80535967087565,179.44285479189358,180.2867001138595,,175.65910120936547,172.22752374155203,,169.97837762952975,169.36200508804723,167.6449433910555,166.44346633300904,161.65701997919243,160.2253118577333,157.46979392835598,158.0564308358796,157.477310048796,154.88542958959573,153.38108423611783,154.11085042369825,159.90265335676767,162.28735748789364,166.72698079541857,169.2261579068054,172.55772195557006,178.4521809348301,185.387432731351,183.95756641660097,183.65944733826618,187.76289619328873,,193.31615143812192,193.6640584381922,189.96161821961692,193.75610386868496,186.39610770791631,181.59116503057655,171.04531083835286,
9,2000-04-13 22:11:54+00:00,,153.2886346622928,160.54450882307404,162.93789836369092,187.28748021029526,213.8215811376454,233.53376172127332,254.86320137164614,258.8073136455697,238.87228269416215,244.38639261010084,237.14185077457103,223.1645907263876,211.72080113251053,207.30799884462613,186.3741202507908,184.86866329593892,187.12771757036754,186.84093823538527,189.79715917433253,191.18378136155772,197.23309201770695,202.53614432674937,211.91008315192283,,,202.6362919475515,192.14055467829408,187.09440290082216,180.69210967901083,175.40634219725828,170.19369594774122,169.60010641419473,168.43602252848794,164.74106648194328,165.3093718162818,158.1512337512516,159.48160035803505,165.0036680762668,162.77932942890683,168.63642285882554,171.72719351236174,172.46135488357743,176.09242399557877,183.38036371736848,185.13786917824433,193.16576472485588,195.66008289589632,195.7354647728729,198.54977460913045,202.35301692641198,203.23969431586076,205.53883314087037,206.88208157478056,199.17054460572726,194.57290794277571,184.93177481447464,196.4118878161561
