,dates,mex0295-0000,mex0295-0001,mex0295-0002,mex0295-0003,mex0295-0004,mex0295-0005,mex0295-0006,mex0295-0007,mex0295-0008,mex0295-0009,mex0295-0010,mex0295-0011,mex0295-0012,mex0295-0013,mex0295-0014,mex0295-0015,mex0295-0016,mex0295-0017,mex0295-0018,mex0295-0019,mex0295-0020,mex0295-0021,mex0295-0022,mex0295-0023,mex0295-0024,mex0295-0025,mex0295-0026,mex0295-0027,mex0295-0028,mex0295-0029,mex0295-0030,mex0295-0031,mex0295-0032,mex0295-0033,mex0295-0034,mex0295-0035,mex0295-0036,mex0295-0037,mex0295-0038,mex0295-0039,mex0295-0040,mex0295-0041,mex0295-0042,mex0295-0043,mex0295-0044,mex0295-0045,mex0295-0046,mex0295-0047,mex0295-0048,mex0295-0049,mex0295-0050,mex0295-0051,mex0295-0052,mex0295-0053,mex0295-0054,mex0295-0055,mex0295-0056,mex0295-0057,mex0295-0058,mex0295-0059,mex0295-0060,mex0295-0061
0,1985-09-24 16:53:54+00:00,,,,,,,,,,,,231.60014692854514,218.59935855398584,214.4443783998613,212.4382135320133,211.46904682160337,200.24474404116967,197.5889355437799,198.48714948895665,197.5426035310356,192.83348512156402,199.4279802815201,194.06587811840478,189.49792677209322,196.96181174296166,196.42002467843636,191.0346390620026,191.67604698084332,194.23929369797256,199.40705930637907,204.989098810688,205.46481908113836,203.75808506624023,201.68088761832445,201.81283409752453,204.02521586211756,208.83344838585512,206.9265182632834,198.4582997473252,203.70053295011388,205.87638149860223,210.18125252718707,209.88488323906378,213.89317182186338,217.46428472162182,215.84573195443713,213.055730118567,205.77318924469884,203.4036682949552,202.79900066099532,204.89884579933204,202.27913311904624,203.09982846296055,204.65338493705755,201.53033941947788,195.52279527002713,192.5712747558522,195.38856417643953,192.9851111535508,181.53140576589936,184.37545057730358,192.01637933573397
1,1986-03-19 16:50:43+00:00,257.0314959679448,256.08152763830196,258.03651200359445,251.44413549593233,255.43956259469704,253.7797800805114,265.8458565953682,276.57759776448114,,295.72888213141704,278.16187219120695,252.1757305544987,228.9196682978973,216.75502402080477,204.96370740195442,197.83819202651375,191.65465409901273,199.0854915746731,206.45958293717842,204.82380889679314,209.86097996099286,216.3841641857485,210.9221930747287,208.21312275864614,213.20558120608533,218.12040038405956,214.67822767544254,208.07833566682922,206.34933939098397,213.34513198217806,217.19794153574898,218.07453723157346,223.70679851757473,225.2635312560087,222.76416167288122,232.66028394704696,234.73472796378172,223.9864169696448,222.14797267726289,222.81055551216903,223.99118969214845,226.1832710568346,229.92167296566296,,,,,,,,,,,,205.44825984101067,205.9939690622902,206.05998383222155,205.51699494887168,205.40106797115527,202.5602330606283,204.64911992703165,208.9400874714175
2,1986-04-04 16:49:59+00:00,,,,,251.47537287884282,232.02439557869153,239.06884652291086,,,261.4165989285817,279.17049170320075,260.88944284576195,228.08554522090813,218.00063894669793,206.2226225734542,199.88517975394547,193.59246716825723,183.98514786349213,,,,205.74314930734718,211.6188012776661,212.3565828907615,211.24625554716468,215.22540958327195,208.74597575877513,205.03212373635458,205.55240101984378,209.49302331168417,220.45070743568434,220.50527085933334,223.50935045231083,227.50304216170085,224.51312015500505,229.64625337896004,227.87428991375685,220.42570869195487,218.27685498987282,216.3097984857683,218.4097478497848,222.02906121355042,224.256544228829,229.35352606783562,236.13364680887406,233.77865703012984,232.3732228854769,228.23949840481356,218.57466163205564,219.41512703211933,215.29158519397032,212.7030134301982,214.44108020466732,216.52490641934392,209.1642937449368,209.65293685728767,205.34205036594898,204.43238732324517,204.60051930678955,198.06030225616274,200.97437572166444,209.8113813033329
3,1986-04-20 16:49:38+00:00,232.72995776849322,238.65604855698092,241.77432382239525,236.24168832534494,240.97871583080746,246.12235893903036,260.9405690421453,264.50908291719435,,281.7277014652722,277.888287858334,258.1312674904897,223.17841499028702,210.0956400394552,202.79338416112594,195.97474228004242,186.90002977991085,188.57706868296336,198.93824895465792,197.18215735681162,199.68780397163164,210.29849939102772,207.38002037299614,203.44785053239323,202.8057709240702,205.95834294190576,202.55943147544042,198.14872395884058,200.47542751485122,202.87155122200443,209.95607013860302,208.89031553199976,211.06440665159326,210.91173779930455,208.2660833022852,216.9879395145216,216.6659961803333,213.45491538510032,212.70283064979233,215.66719381183722,215.06648382683844,222.35272161786057,220.01118317592028,223.116578224699,225.31699509622118,220.39210110973414,221.7736214482398,219.2948785848211,209.42720701851033,207.97455891239252,204.33775368315284,203.3464234609052,206.79955547099078,207.3371813348911,200.938515070885,204.4582983959993,197.11324953565233,198.67635941196082,197.83842076095496,194.45452854264434,197.984996608997,200.92355294299472
4,1987-09-14 16:51:10+00:00,194.90972139271008,207.3207198542492,202.03826470321468,205.65684701527832,211.07745210865286,216.77313001877886,216.43503216987142,222.9596036356447,217.09513373343717,222.15604578220027,224.01591583178237,224.15831581918442,207.9418951668047,200.49574115257076,198.99805178845133,199.5176036450068,187.93100306186295,190.14727450397902,193.96583603221546,194.07339177815928,191.36616079179439,,192.99908983289433,188.09659474781347,187.7158672638615,188.91513455455663,186.47904102426858,186.2543941594284,185.7843171186386,197.91798091685894,195.34086866036202,205.08291698460107,204.14445210351704,200.3349495310196,195.08507051021266,196.76035720325171,209.51230653013454,199.27690860596496,197.39619447407088,194.64068547618552,195.05145704930007,197.59086517419706,206.3437432631352,198.73296302701257,198.01475903361197,197.82710315458635,211.31842767018352,201.551455894452,196.42959844841295,197.56341733783987,189.36822380201613,184.90780030965172,188.35117777138973,188.83189558218155,193.03997308264385,188.31875732729114,183.16560023438691,183.81692818646962,185.12875070462752,181.6751241393174,183.8851281766727,191.2633077261196
5,1990-02-10 16:45:58+00:00,210.26976467980353,211.52650332728334,207.75609277504515,204.56662715833642,215.77155468417885,233.56516175772515,234.2275894413869,242.41330098942424,242.52086219570847,249.15663387069728,243.62206938240365,240.91725929419226,228.23428784904343,224.68209325542625,221.80175521067102,221.0216113458316,209.75294977975224,206.41910664343774,209.0626042907933,205.34961234200628,204.75988898999108,211.62458233422433,201.13554817721933,199.1695089018399,195.75303582520093,201.11315338500066,205.0178737413658,202.7718674865988,206.94029615448133,209.65023983426062,212.5538990577631,215.55180455123894,216.07259427497328,213.58183193943677,213.37599429053216,227.5991937277083,223.6290059207923,220.632417095835,213.22446011055638,213.6470922912052,218.50103482277493,214.48096099987853,220.15592676512355,226.4800428223442,230.2753771265766,225.75909044178582,227.5246238006428,221.58245952269252,212.0037497234743,211.701818588369,216.83313192398185,211.9143473207335,212.8581771559429,212.1303071960265,209.68117731639396,211.83567674314293,206.53160569388646,209.17823250577888,208.47014382180893,204.3240124872665,193.82987248048255,200.53652704621368
6,1990-03-14 16:44:54+00:00,207.95179400958742,207.9630595159198,208.40130330867095,203.7324591075699,212.3149586047003,218.6757432386363,229.70352304481997,233.40428220559218,238.40115185106703,240.37620421752345,231.10840994697105,229.8503003215055,223.09866993068803,217.9842389983755,212.95828905754777,209.1200386151706,200.72914233836633,199.50880758129097,204.30427989161828,200.78367339573433,199.23887170174575,204.2467002231617,196.1953516575728,191.40857869726983,199.03188962950884,205.18480713884657,203.17273033205626,198.64506753407838,196.55820585083688,203.24799750998253,209.41163853054155,211.95501658259238,216.96609292270378,210.96103788723136,212.0337039915031,218.05265785415034,218.2890656208885,214.34607131822204,213.85974518344577,216.53954556553106,210.26480290504716,209.92272768409347,213.04111784849854,220.30636155907075,218.55853626498632,218.2796749581147,221.55031935020125,218.33858365061957,204.5200204401169,203.5025875633105,205.41118121669612,204.9049609056209,209.67622459748094,211.784450373288,208.42758617737974,210.42800101108978,201.0304733802545,203.5428671092612,203.0441985183042,199.6880310037511,197.33678395179763,203.32806673074143
7,1990-04-15 16:44:33+00:00,212.15022872378603,213.54832015216581,211.87903162655934,214.61334765619793,217.5308470273287,225.41118540329444,232.1197036061525,239.03059535283435,236.7554983420989,250.18202901862765,243.55811838877068,239.51587031815382,224.23574938235274,219.80414641901191,216.29968156519234,212.57633185274025,211.6419596204727,208.68629681168693,210.26469543371314,206.5318401901757,208.24903927008685,212.7533531956259,206.41065100354868,200.54270303628186,201.80786891898182,204.81716598856724,198.2888246735828,195.6288500010632,203.86454011494746,209.03734367635602,213.81973743750143,216.8800146567264,215.92096096945292,212.23658064626326,216.6566192895966,216.5394066459306,223.12354048018267,211.87732201757254,214.55315189313677,211.2093055918916,216.4135849284234,217.4564540785513,219.96920081530297,222.51262532994983,225.592106721743,223.17397244488438,228.77182944093735,220.8987346752107,212.9446757539255,212.42988291437027,216.79018555733734,208.9992668387993,212.61922092236892,211.16056407730542,212.06001180317807,209.74381768385234,208.14668630658312,207.27528913449726,195.54495703283976,195.32413848824223,195.37577041557358,198.85854496083044
8,1992-06-07 16:48:12+00:00,229.48258211314743,236.39386493652884,237.73477747162477,237.99291283134798,238.56112564591643,241.83572869653727,249.7678530399136,264.330330786493,260.6081977552807,259.6712339021508,254.24430346824414,241.19422213021167,225.28814484811235,220.82125945706386,215.64649775305256,211.33351990021458,204.31773615683153,206.3823101176297,210.0595467702009,208.45538492356718,215.1044998437905,220.22251503648354,215.93703022055894,211.92948033956228,209.9953166013436,214.63332490532113,213.10641471307116,215.58916063881543,214.51750414168026,218.01283007299278,228.21252687607273,225.66272489231054,229.9105177509072,227.63496867773,228.29398029563268,233.2280803023291,235.37830644933535,232.11380832937164,230.5616250458956,229.92972756308342,232.0523056642864,237.61355084055128,239.13594203099802,240.41332730702192,240.61005217265003,239.4970646220623,238.62984789822573,234.31144284901217,229.41946338809623,228.45814570917702,224.39688874081665,223.71946561390368,229.44471080097028,229.72698528478506,224.97863853745412,223.1739257094941,221.2587311593677,218.6254413708668,214.31041781929284,207.86478384036508,209.33290437121966,213.09382536162437
9,1993-01-17 16:45:59+00:00,207.59952390822778,211.83072914895249,211.36812777816772,213.9893487227331,213.30350907189606,221.5649521697664,224.80610283223544,232.68316644902902,229.38302461804773,235.26993413075172,232.0231171420865,221.93997407547852,211.0215571258058,207.68270716982434,208.1852636641905,205.62533818746874,198.5242969467883,202.2487708581426,208.32386109449993,205.69857706448744,206.82340162757166,209.9850127840511,210.8358226861498,207.41297329921153,206.96099546203155,208.53788407432222,206.15574526844654,204.89905672887537,204.698000243733,213.606975040162,217.54835573600292,216.79744677721223,217.98310525823402,218.77401610375443,217.23996015274327,223.27077222125945,225.00270831723125,213.9944584266528,210.12216850009392,212.59182233050427,223.61246555230412,229.50020723257734,226.05133214518017,228.90286323991867,229.959617810833,235.46141263681764,229.81516544528586,225.19652373106194,212.66692997966908,211.10359626268544,206.04347597750282,215.2754945643423,211.80216966190034,219.42915512755445,217.44791267208203,218.28469888776957,214.21586072280164,210.9795162427283,211.07810227878986,204.1176680179798,202.37301692537335,209.7263482230127
