,dates,aus0049-0000,aus0049-0001,aus0049-0002,aus0049-0003,aus0049-0004,aus0049-0005,aus0049-0006,aus0049-0007,aus0049-0008,aus0049-0009,aus0049-0010,aus0049-0011,aus0049-0012,aus0049-0013,aus0049-0014,aus0049-0015,aus0049-0016,aus0049-0017,aus0049-0018,aus0049-0019,aus0049-0020,aus0049-0021,aus0049-0022,aus0049-0023,aus0049-0024
0,1987-09-11 23:09:17+00:00,270.3649242717922,,,,,,253.3156244657086,254.05929459122115,255.5864907068938,254.94162651763287,254.57390322131675,244.7115761858124,248.61550243391935,250.20030035756912,260.74260766842065,262.49812050286954,266.7911661795861,265.07094435610026,270.72073375712307,272.97183594543606,267.1637728048218,267.8239644752587,262.2167205811573,261.859629839778,263.89670653776204
1,1987-12-16 23:11:05+00:00,299.90075746324436,314.876652853109,310.49508173425585,304.37343831371044,295.3930162377874,297.88383478649314,292.3998273413113,290.3714235114877,290.99291107236047,288.51507198872724,279.64494934261927,279.72544996562516,285.14446226689347,282.4858436742229,288.2244733213056,287.874406938614,288.2720578469822,290.03386927526753,285.3843106512071,284.82914591527566,282.00162683091173,284.6487498097115,286.1752204335262,285.32039110810547,276.0542561428596
2,1988-01-01 23:10:57+00:00,266.09329555379713,276.93806206405304,278.6433075609108,272.07834561534526,259.78449419477556,260.03296863610956,257.8599985454261,265.21993378827113,255.78222872200305,254.72190083176687,260.02001227096383,264.6113524145141,259.7946646733949,255.62925040668435,261.4339223255901,258.7958786645597,259.9692833877361,259.9508865504726,260.6921742612487,259.21676091509164,252.97048158731982,264.6325625407072,265.92612220692945,267.79027427303123,259.60181575367835
3,1988-01-17 23:11:38+00:00,263.90017554502015,262.2345867938599,263.49466136286867,252.3299023572893,251.97361729117935,250.12370178323292,256.0811044609533,256.0496693006053,262.2659023521741,249.23961176707138,252.18419878115856,254.84092635639348,258.70566689634825,248.71723472627028,252.12261960896524,252.22521854083658,247.59898680682426,247.0377886371189,252.4093144585617,247.43604125982637,245.26450194581918,247.82956595979954,251.17709585187134,252.2474095153566,256.76633489810587
4,1988-02-18 23:12:11+00:00,249.42528906987894,257.63267208986315,254.15201091704526,242.6364646910737,236.2293083287127,235.31261865401973,234.5000659910218,234.70906510645955,235.17298248363826,229.4971698747321,227.6846374434076,227.05881683109874,235.9073632634427,235.69336245861908,238.51580015011518,234.68895294458673,235.0974824321639,236.093897097977,234.4961482461371,230.96350707498067,227.11531597998226,236.18025899076306,237.12749268331552,242.75682761317907,241.35620078991587
5,1988-04-06 23:12:36+00:00,232.10678973430774,255.43583298109948,256.1666341556147,248.10949249751673,241.78424657313548,238.8250113146091,239.45149056338522,237.4798409165192,241.8559137809719,232.83665068257082,235.42317612134502,229.66098077957156,232.59625836151133,234.25822945217345,239.22285568227323,237.80282548547453,241.97501013608814,241.34550653177797,237.96116826011377,240.20031941508125,221.69835702815016,229.50665382275324,254.2752213214463,262.9010691169869,265.5065959963589
6,1988-04-22 23:12:40+00:00,,259.81559099423475,254.52560710507598,248.75402546680556,249.72586677517913,240.7986477762226,242.26824837264783,242.00902524920227,237.95282569950447,239.49948689603664,242.1748838218326,244.0079755304597,238.0654464058169,247.0946513853986,249.173929746392,248.1969713968063,254.49208076122378,260.108216324443,255.96572178940045,252.7245420114828,257.70496043794356,263.84068609112654,267.9204948216768,273.21365525549174,278.7200135043212
7,1988-05-24 23:12:58+00:00,,267.2451591953427,272.94365895532974,256.53722469244065,261.2024067622042,264.4501677378731,266.07848908208257,246.97366389939742,254.70632994720486,250.09480397377294,260.3720274523639,257.9920219879124,262.03059210603357,267.07236579209547,270.427643632391,268.79813044277284,274.1748779472391,271.36678595662124,272.5015430352114,289.2176490641335,289.39082872793506,282.22634926277965,278.94352772384684,275.6231228354394,279.42585488586747
8,1988-06-09 23:13:03+00:00,263.96960250091996,274.95595771571124,252.83053165682466,253.89727630685587,251.2069730938049,239.43321939331057,236.74432044215993,247.00836180566395,239.92412655747546,250.41931038341457,250.65121286439063,245.92707288258003,246.74827286905713,259.3531215395857,264.82535383283346,251.96897005374956,262.77303579936074,255.58742092559336,265.21025774294867,278.6555988739858,274.8072499306961,261.236430463773,256.6450369417591,256.5602252566579,264.8742155076467
9,1988-06-25 23:13:08+00:00,258.55789811580485,275.4713933799139,264.0226390191822,254.39858070891253,244.83141679748687,240.56033463263083,234.98683556271902,242.4277991597071,244.8962385370649,243.67355031275778,243.71781591068486,248.34910614156618,246.48510728491868,247.71303863327054,246.26756660665725,236.879966018304,239.60448097616478,261.6024600098798,264.7962348880661,271.70612594895465,262.8352637699084,260.0384631455246,261.63300775159433,255.96748586567435,259.18013185705934
10,1988-08-12 23:13:13+00:00,250.2560130000279,252.32804113644224,252.72738231927502,241.177538671871,241.78760968840103,231.44749845853187,224.6826565397006,222.66253241605148,227.3963064473994,234.22543332859837,239.28390599557167,229.8179413064688,221.0871789223501,240.56774442211764,245.59451155006326,238.6057414621044,247.63501484718313,260.42895136515256,257.68993795259456,250.29349063928072,232.26052676156124,231.73168153472187,246.94649146267977,254.2140989308699,249.63915790110016
11,1988-08-28 23:13:18+00:00,264.5810901741355,257.0813791612645,258.47545771670985,256.73605582372454,245.742931079046,232.81301157892446,232.73081855113284,236.54476896917492,237.7249893599488,236.5256293974233,242.80227210810793,234.69714792580842,234.70563425328584,241.23870870779706,246.601476970116,238.90652212700348,258.58534898379764,263.0749443659205,262.994603636551,245.37810972232054,222.6610051592419,232.69455487141016,244.06155661365912,245.34020771257562,242.84722580933658
12,1988-09-29 23:13:09+00:00,279.4598642021448,275.40732323550384,271.01867385206816,257.956173115717,253.16027650716356,246.32774297328248,249.03737626945295,245.65464279980543,251.2521359793823,251.48326793806748,251.1163452561028,253.42725373077036,256.19333353033403,252.8294098295139,254.05107244135036,255.9296637752165,265.0026885260414,263.1456176683556,251.86442350666758,249.5485935801315,238.118629162204,240.8505637375671,239.75322807987956,250.8831352854962,258.2909563298781
13,1989-01-03 23:12:50+00:00,,240.38132435840316,244.28989683797255,247.31058843587567,243.60287479563956,231.82282032516022,229.3304790963155,225.83065371741708,229.57922300355176,227.92563006831472,226.75629863012875,230.9871227735278,245.2477688419051,247.09076545911327,248.38925525438384,240.35145966892796,247.39881959832138,246.70780536614052,240.7467425490018,244.02680177327102,232.80073739518375,237.92804755296737,247.8889558715232,247.9294901565494,247.57988860571197
14,1989-03-08 23:12:03+00:00,,230.60315658638518,237.2083292337024,205.24400626079074,214.9628459014253,218.34847154426052,215.99303622429818,213.94576479457564,218.03949796022067,212.63084682696086,226.50469607492005,229.47548105115774,234.76985816911866,238.77551804183,238.85521597237016,227.8409591615999,221.55073219047807,232.1772600182147,240.55389601724346,236.79858220417591,227.90953795374895,232.98635773300654,238.6682424326081,239.109870875737,237.48982290656204
15,1989-04-09 23:11:39+00:00,,238.27943774912177,238.01992828740364,219.82123836364698,234.37697804682549,240.97483039137907,234.43447867328558,234.71235854856513,242.62219089901006,245.88491817882053,251.24229028024678,249.56564899327216,265.06634635015615,267.71251342898324,,255.2082958923845,253.92270582400062,260.1123775851139,263.4108418144445,265.24253389673004,251.2483212057747,261.963954859483,259.4062164585758,262.56871024917393,257.4216822417551
16,1989-05-27 23:10:52+00:00,,214.70947435965383,217.89866281086293,198.44617143456205,220.58730547704573,231.66132370860106,225.75255436349255,229.7732466757958,224.20561529357843,229.80078893688287,238.59056594666848,253.34803718461498,253.34631199036812,246.0389993200228,259.1920969386904,247.8748547479348,253.47334282543932,258.65364312089685,266.0962759463659,258.8435974380247,254.0430930752072,254.76174832644995,254.05985663415584,242.88967031371237,243.3096702134402
17,1989-06-12 23:10:29+00:00,,205.20046763154008,,,,,228.8801087868903,234.11003214229953,237.47071145728296,239.84949791875022,246.51130733091216,252.3404392915528,247.26695626840774,253.7519845437655,254.04003624057566,255.15507322165013,272.1139127668073,275.9667822875243,279.4861374592395,257.9728158336783,254.07775929635415,273.5884199253674,256.67738487724654,245.9990513589678,255.09825423662335
18,1989-07-30 23:09:35+00:00,,246.57666695286923,249.69700586402328,239.62285803627475,232.84611772786545,241.82631378568038,234.20131506740034,237.26130709049193,244.66247441820633,255.2247024442612,251.22749487850805,261.7593547086039,260.89176670200686,261.8030180348991,263.5617984515799,263.366824216549,261.27198125804966,254.48215092248037,258.6761949899192,271.8720459948255,260.2619417054377,264.1073039718251,260.42625056192117,253.5072360085508,225.2266975808315
19,1989-08-31 23:08:53+00:00,,251.34763967493637,250.25904818177293,242.35971290486805,232.55082090546674,233.24843526615376,237.7804363229201,239.15556390522542,247.3773471963229,256.1161151587855,258.384386494252,268.4299759618077,266.3885695458319,265.9671767965876,270.5315832763574,266.44764980372184,266.5172122660706,264.5131291404195,261.96429056355703,265.71120251289574,258.7297994086738,254.97363307170923,249.80466693546833,236.5169068782729,225.52031568201724
20,1989-09-16 23:08:20+00:00,,238.2405692758746,235.4812258916863,236.75182337007183,227.69052320283282,227.07561663505925,232.2555823991864,245.6008468458853,236.30492173088763,240.10302815889133,242.55525752099965,249.53851509619247,252.9631563930599,262.9769311146097,260.70968383543214,252.40838794813797,256.95518794534763,260.0323445195055,261.2526484524508,259.08126925515245,253.0592182872682,249.45460011648424,246.00384192068543,221.83664736064614,217.39337717579883
21,1989-10-02 23:08:11+00:00,263.46522436551135,254.1924363771398,252.43499356536236,245.9823452279986,236.7484486614122,236.20089079910116,239.25150418774237,243.89050967911794,244.03584133015735,238.30861780661309,243.66689237767153,246.31541713849103,253.91422099936395,260.0662158310956,267.58071494044736,258.4107081928087,254.53292057315585,261.63935352355924,257.23055648893796,251.6648975137389,242.14906267068002,248.849812663304,240.61762799102075,212.42519830513407,211.15153155911034
22,1990-03-11 23:03:10+00:00,,240.1448527108052,233.9848847658875,223.54768149786938,218.52157075091904,223.93873694953865,227.35070578677065,238.41531007996682,240.68964933138517,235.88520198828445,239.2858776414689,249.3150752298441,254.47265602819422,260.72549289660105,258.4913544827606,248.1974240032653,263.0754130098701,269.1737951880374,256.36516804875816,253.31254715043477,253.49999388836264,252.1068476686818,237.66761462010757,219.6542283155761,224.95508134066898
23,1990-05-30 23:02:41+00:00,,249.43448648295944,252.9384253601798,245.56440811471325,234.0463121623648,236.63291118844114,244.92532453740952,248.360061983234,250.61739199911386,245.39291414782724,251.94537383630052,257.9160406383738,259.5664787028856,263.78285001215215,265.19189619541595,249.28106963929818,266.8232033766591,279.4373586215632,285.20805370706705,279.0173225765166,271.70503789225995,262.6732687718535,255.65896325372364,243.34655237283496,243.41715475659345
24,1990-06-15 23:02:40+00:00,,258.4253845754982,249.464391542507,242.05749924113644,234.08020981199263,236.7822674745981,254.4296458687137,262.34070291686766,251.13357188790633,256.5807220675203,256.82988353238096,268.5869387422879,259.01527874359545,268.93725242542797,271.0239591273362,258.809645784938,279.7180889502718,284.479370504857,283.13805816103167,281.2752909346957,274.6979793080833,267.46710415679667,252.07773505533814,263.36314904288827,248.68764972654947
25,1990-07-01 23:02:40+00:00,265.1225217163422,277.34755618708584,271.0861384634066,261.96073255975097,255.88400750695087,260.1151037739386,272.09100381125234,270.9872310915648,264.78018933201685,264.91984445540095,267.90529437290877,266.67576587975094,265.15623317996995,283.8464356373275,286.3132475323189,276.72105197174807,288.02452176718685,290.6373242690164,290.29644740759227,287.07503976583746,274.2592353972244,271.1776283274985,260.0116178038361,261.27502151002,255.7866993927609
26,1990-08-02 23:02:31+00:00,261.36744114675014,265.0380160308782,265.374314511825,243.95045691031262,239.30440667043774,243.27617715334952,253.55901705411688,258.4491389082752,255.4023059608486,255.18144488394373,255.0495401327038,260.38097552933334,256.2582682967231,262.24303582656876,269.92157653717686,265.7837247149825,266.7814892133558,267.0540572252451,262.9693239676643,258.58092046400674,244.6691340861808,244.38565997991668,237.5785656932024,232.7153717029031,236.17163174587589
27,1990-08-18 23:02:28+00:00,260.0989653528164,265.10661416603244,260.23168853217044,236.74087105760452,222.92338037059284,233.419269535546,241.69576945806895,251.32307512216676,249.62540183089402,249.65406486745007,250.62925071816298,255.0631451968856,251.88620942800037,255.4357880513787,269.6316983333903,259.4293899196758,265.8744053619053,266.4656831223286,265.2975222405188,252.11413156190577,241.97129667169912,241.65710408079642,237.144498281283,225.00794648190077,225.2262616723538
28,1990-09-03 23:02:21+00:00,270.69106361843376,277.5371394777381,261.15496724552577,248.09191388698824,236.87987610840918,242.2436074814536,248.32661379387991,251.5894963702535,252.65145858754002,251.14833430853298,251.0676844580794,256.7919644019555,258.71055031236153,275.0813190143388,284.2687740095377,279.644758149416,282.5495613097114,282.4294226412497,268.5866656507206,259.7693572491992,251.8555206903962,246.96742887007,243.76563772449967,236.96693834721626,244.0387763317665
29,1990-10-05 23:02:04+00:00,269.49178760754114,266.79709097386416,255.20460145814621,242.57077814165535,234.45982676126292,236.46353314914714,249.9676306486879,255.21043445554423,251.87853364405032,255.5077883809662,249.218786714822,247.42430593444203,248.6566064137337,256.22788225854947,267.03537284316155,257.8959508048032,264.8384533850874,266.147235619169,258.443903616389,247.538275297084,225.270150713018,222.19713720466447,216.07209733190393,221.640928505089,225.60474897097103
30,1990-11-15 22:55:49+00:00,264.69289680714246,260.1401432990582,248.62958958976142,240.72983442478454,234.7807927262646,,,,233.83828799690338,238.16085098723855,239.66260903530417,246.18288059918675,251.39560649411888,260.6794436164535,,,,,,,235.49999994817773,237.6291560260198,238.3514286027183,236.1655171616315,234.21569171297367
31,1990-12-01 22:55:32+00:00,,,,,,,,,,,,,,,,,,,,,,,229.12370403007913,234.98877948648192,238.5454583083064
