,dates,chi0183-0000,chi0183-0001,chi0183-0002,chi0183-0003,chi0183-0004,chi0183-0005,chi0183-0006
0,1986-02-04 14:04:48+00:00,223.8287766652687,218.17775743244215,209.34671428808804,200.49326774994464,196.4410375190953,199.57147843935667,205.743901787678
1,1986-07-30 14:00:05+00:00,221.78650404282337,217.3564493221804,201.58894376765568,199.29963466400127,197.44765647154054,189.25738628266947,204.6840990554188
2,1986-08-15 13:59:29+00:00,228.85705661986543,227.77727937914898,207.83731021317942,210.58594929848428,194.47307174177917,201.70709566879384,202.60513404581974
3,1986-08-31 13:58:53+00:00,192.59505806363822,,,,,,
4,1986-09-16 13:58:22+00:00,212.46523756054438,217.0152770709749,201.23147505444916,198.96795172199384,190.28289372363884,188.60762129680998,193.30369287630083
5,1986-12-21 13:56:50+00:00,211.08955322112345,225.02587723082706,209.4174403761923,203.5733519871555,196.90588435214556,195.37362835992866,200.8386730127313
6,1988-03-29 14:07:53+00:00,215.78676924161329,209.4675511704868,202.19964846985786,199.2451079034803,183.3791407154586,186.67365265912198,205.36490610709797
7,1988-06-01 14:08:21+00:00,196.61993552365772,197.95283688847593,,,,,
8,1988-06-17 14:08:27+00:00,204.6119027714485,210.34268835226098,193.26786221796502,192.37476822685733,184.12764171305733,177.99771312687432,191.51774003885276
9,1988-09-21 14:08:34+00:00,213.0464311114626,219.12267116458233,204.55630406218137,204.7619447056589,201.7187656323512,195.39430430710647,200.19852548514518
10,1988-12-26 14:08:11+00:00,209.16596032771477,215.1638257575329,203.4799400810861,200.38095209971365,188.59212656831662,186.02406117596618,194.6930784765557
11,1989-01-27 14:07:50+00:00,227.12463252567412,221.92938826930026,206.79942508645715,210.212307167782,201.620367398141,191.41522274898665,203.8927140190682
12,1989-02-28 14:07:39+00:00,202.83566159958227,200.00426051164192,194.37460774059775,188.1689815650381,177.04842824782907,185.89307671737103,190.980911000075
13,1989-05-03 14:06:38+00:00,221.5273765783145,219.32848993095206,213.07125383358584,201.5819365258116,187.52453181464105,188.32764638166447,191.90106517392866
14,1989-06-04 14:06:05+00:00,190.18446241992933,197.06689101061355,179.04623908011718,166.46824051979291,164.41471889275493,172.56721772924357,174.56455205478713
15,1989-08-07 14:04:45+00:00,204.7520719623335,,186.20053415542105,,188.49050169032324,175.41096347398417,190.8485278452071
16,1989-09-24 14:03:35+00:00,211.87069200332317,214.1941169807482,203.36841300646296,200.84833361135722,193.01325260988045,188.9582879729375,202.5492893279969
17,1989-12-13 14:01:23+00:00,206.06118572807048,205.12893861309018,200.09031392756424,192.9441244929185,184.51396560798116,181.53701389374126,194.79951491963988
18,1989-12-29 14:00:53+00:00,206.34708156602977,211.13059276091565,203.1575591403957,199.77625027614118,186.15053903429785,188.9892283872504,195.15268749193177
19,1990-05-22 13:58:04+00:00,,,,,173.60744496811168,178.4736174036478,187.0267365063977
20,1990-06-07 13:58:02+00:00,198.3626560804044,197.3025429879151,182.4601012818149,177.04552982484506,174.52635881495505,171.21994114224657,179.03486503110338
21,1991-01-01 13:57:43+00:00,220.04482832387816,214.9124429268975,200.7777823511119,198.49116744818457,192.99858241781857,187.75406548042415,192.9865155319681
22,1991-02-02 13:58:24+00:00,207.35844800790505,210.81946255737947,201.9182202711663,193.42428868295875,189.95520340756548,184.52712853598626,190.91314357725633
23,1991-07-12 14:01:04+00:00,190.31454996997246,198.77901622170776,174.6390582110734,176.27732771703492,167.05003330909986,175.00729034628483,172.13278468833155
24,1991-09-30 14:01:49+00:00,222.83389896680632,226.8824192870419,206.04355740949796,201.82408856128222,191.1690335333689,192.2120942763462,197.9480627463809
25,1992-01-20 14:02:07+00:00,191.5793024908973,192.2792194899307,191.6070770521997,180.71495017839268,187.35708078212565,175.40196818001775,187.64463270194227
26,1992-02-05 14:02:05+00:00,202.58453563705922,197.47976937714304,190.33601308676273,185.62561649600113,178.75132006326555,184.581846867293,190.41811246726473
27,1992-05-11 14:01:35+00:00,218.17395667276435,214.63077179631946,198.10067793337555,194.2597791187924,189.83942080359446,188.10955809814226,193.41563447707216
28,1992-07-14 14:00:52+00:00,201.67522297877116,198.1218080573351,182.62776135971788,184.42962759705318,166.58523898463693,187.65527446021014,196.4343048722161
29,1992-12-05 13:59:03+00:00,214.54291083786467,217.1960799982726,201.80409150485116,204.34094064164196,194.82939307248574,194.3417277846081,196.92822028395935
30,1993-01-06 13:59:23+00:00,211.73295058733424,212.90063383460728,204.30008522065472,,,193.1787410180388,215.12127182010636
31,1993-01-22 13:59:35+00:00,,,,,,,
32,1993-02-23 13:59:49+00:00,202.7256420557189,207.73595188150492,,181.16726326772928,168.24112015639145,179.43076618542466,190.82002525524132
33,1993-04-12 14:00:09+00:00,202.53054643793445,206.38035069469905,198.41178344011377,188.38768073039296,185.21071890943858,181.33266224408004,190.21127350462888
34,1993-07-17 14:00:15+00:00,204.38647777109162,209.85388538890138,190.49841237224112,185.102956276167,182.29607722073916,182.83690303010962,186.12296430162695
35,1993-08-02 14:00:14+00:00,198.13418615323064,198.70097314471292,184.51763708349893,182.61187535467326,175.76949150295522,181.13744862017754,182.63724171689694
36,1994-02-26 13:58:43+00:00,208.24817510705185,209.62269774031168,200.06583042537946,196.04647080351896,153.59448800217015,166.05533771701488,171.6944614599666
37,1994-05-17 13:57:21+00:00,200.0771704236618,196.67128193150472,193.34809722727175,177.8640199771068,176.48310203543656,182.21137624211394,182.0706408370704
38,1995-05-04 13:45:58+00:00,216.01916733330472,208.74451905918835,197.5704575167782,196.91600499285175,183.89423771667825,187.21559301772388,192.5990457645263
39,1995-05-20 13:45:14+00:00,,193.13113713551223,185.83936371788542,182.2146522992678,178.37933958625774,185.27781848848224,183.64986782910057
40,1995-06-05 13:44:28+00:00,208.39764516853174,211.70122214146232,191.72089431804295,191.4085725988743,172.07544729322282,187.51393788451566,189.2202249082552
41,1995-06-21 13:43:45+00:00,209.56826400238634,207.71353804417282,196.17276844948108,191.77799954332502,183.6618449862566,185.80477255750017,189.53006315935733
42,1995-07-07 13:43:02+00:00,209.82287083317325,210.46927883707437,197.44476466414358,196.90106436461707,187.73393566014195,187.91366095505776,190.15704427415898
43,1995-10-11 13:38:26+00:00,,,,185.32683705458118,181.5582581402375,177.81974412469907,192.4095144493593
44,1996-03-03 13:44:27+00:00,211.8971665971477,210.18908022877082,196.31865042592023,193.91763873252918,184.59556100011963,187.31513511003786,193.92837172926727
45,1996-03-19 13:45:29+00:00,206.9043474656732,207.89152299239717,190.1815597677765,192.13644407342287,188.14523625408702,188.44022244391496,189.8865188388219
46,1996-04-20 13:47:29+00:00,195.9446238077769,199.52797420920817,187.49897269449667,188.89751408004213,183.03066091535297,178.76102896627748,184.36105885774805
47,1996-10-13 13:57:04+00:00,207.3360814767713,208.98052525604413,190.68815471432669,191.90312568154064,183.87207499549106,188.0469300575598,189.89180642102713
48,1996-10-29 13:57:52+00:00,211.2461206138605,211.4065269820122,203.74075417988593,201.3160371548537,190.60841916086395,186.84692868193403,191.07874663153947
49,1997-01-01 14:00:54+00:00,236.47501820871992,226.60140251632453,214.89030086815012,212.51410088933778,205.59526167258582,197.57700651016836,209.11047353384532
50,1997-01-17 14:01:39+00:00,214.16002755976416,213.81906077484848,199.25876336154982,202.45115672487205,194.13081058795674,189.50318654879416,205.67748079145935
51,1997-02-02 14:02:22+00:00,230.82115098557693,218.08291739672364,209.62472614344804,210.51933948224752,198.0318695962627,197.71407202125457,204.18476874360917
52,1997-06-10 14:07:08+00:00,216.1722721491003,215.7027396814468,200.20923383951578,202.6124730104646,196.12163737089224,186.25533369058684,189.3253240198597
53,1997-06-26 14:07:41+00:00,215.95943366886127,216.56692507638036,198.40814587732694,189.00597134044048,185.67774944307325,183.46633106998297,185.64865559837574
54,1997-07-12 14:08:14+00:00,218.2357234436176,214.6165379094329,200.48699556208817,198.00986832850742,190.25842981543343,190.77678394891373,193.43548041634784
55,1997-09-14 14:10:14+00:00,213.6405109043805,212.10798217491015,192.53602543518338,192.01108185360374,188.02044529170036,164.91615414512518,186.4870941917637
56,1997-09-30 14:10:42+00:00,198.85724918169024,208.46961962570987,191.2798102005807,190.6589628933721,188.67092675250512,189.83083883524893,191.57221612948211
57,1998-01-20 14:13:26+00:00,208.5555707857274,216.28749697878644,202.55758108045865,200.2896730918519,189.27171392200407,188.58096374627044,190.81840672966973
