,dates,chi0183-0000,chi0183-0001,chi0183-0002,chi0183-0003,chi0183-0004,chi0183-0005,chi0183-0006
0,1986-02-04 14:04:48+00:00,217.2019302703598,212.75579220024397,203.92474905588986,195.07130251774646,190.4768757636773,194.60134364317503,200.77376699149636
1,1986-07-30 14:00:05+00:00,219.46761288543763,215.4591747388648,199.69166918434007,197.40236008068567,195.36065442989337,187.51821791463016,202.9449306873795
2,1986-08-15 13:59:29+00:00,226.7602740297253,226.06172998721615,206.1217608212466,208.87039990655146,192.58596741065304,200.13450872618876,201.03254710321465
3,1986-08-31 13:58:53+00:00,196.8254081232722,,,,,,
4,1986-09-16 13:58:22+00:00,223.27505592441926,225.85967391414525,210.07587189761952,207.8123485651642,200.01173025112624,196.71498506971614,201.41105664920698
5,1986-12-21 13:56:50+00:00,206.22451811627252,221.04539396322176,205.436957108587,199.59286871955018,192.52735275777974,191.72485203129045,197.1898966840931
6,1988-03-29 14:07:53+00:00,216.94358176670576,210.41403414556245,203.14613144493353,200.19159087855596,184.42027198804183,187.54126205294133,206.23251550091732
7,1988-06-01 14:08:21+00:00,212.3341689776323,210.8099369871824,,,,,
8,1988-06-17 14:08:27+00:00,215.87769176899025,219.5601520775224,202.48532594322643,201.59223195211874,194.26685181084488,186.4470548750306,199.96708178700905
9,1988-09-21 14:08:34+00:00,210.35907998001917,216.92392932976497,202.357562227364,202.56320287084154,199.30014961405212,193.3787909585239,198.1830121365626
10,1988-12-26 14:08:11+00:00,209.01227772607402,215.03808544709955,203.35419977065277,200.2552117892803,188.45381222683994,185.90879922473562,194.57781652532515
11,1989-01-27 14:07:50+00:00,225.01227136319432,220.20109277272587,205.07112958988276,208.4840116712076,199.71924235190917,189.83095187712678,202.30844314720832
12,1989-02-28 14:07:39+00:00,200.47622197690805,198.0738099112721,192.44415714022793,186.23853096466829,174.92493258742226,184.12349700036538,189.21133128306934
13,1989-05-03 14:06:38+00:00,227.07657652208576,223.86874443040128,217.61150833303506,206.12219102526083,192.5188117640352,192.48954633949293,196.06296513175712
14,1989-06-04 14:06:05+00:00,207.9631247401565,211.6130692726176,193.59241734212122,181.01441878179696,180.4155149809594,185.90121446941396,187.89854879495752
15,1989-08-07 14:04:45+00:00,205.59269944620493,,186.8883202785886,,189.24706642580753,176.04143408688773,191.47899845811065
16,1989-09-24 14:03:35+00:00,208.6574107680725,211.56506869736128,200.73936472307605,198.2192853279703,190.12129949815485,186.5483270464995,200.13932840155888
17,1989-12-13 14:01:23+00:00,210.75279549636267,208.96752842351106,203.9289037379851,196.78271430333936,188.73641439944413,185.0557212199604,198.318222245859
18,1989-12-29 14:00:53+00:00,208.9901134693595,213.29307340909452,205.32003978857458,201.93873092432005,188.52926774729463,190.9715023147477,197.1349614194291
19,1990-05-22 13:58:04+00:00,,,,,179.58327237382065,183.45347357507197,192.00659267782186
20,1990-06-07 13:58:02+00:00,210.49244075436124,207.22691226660706,192.38447056050686,186.96989910353702,185.4431650215162,180.3172796477142,188.132203536571
21,1991-01-01 13:57:43+00:00,225.07765623462143,219.03021121750564,204.89555064172004,202.6089357387927,197.5281275374875,191.52868641348158,196.76113646502554
22,1991-02-02 13:58:24+00:00,210.98344805995475,213.78537169087465,204.88412940466148,196.39019781645393,193.21770345441018,187.24587857502354,193.6318936162936
23,1991-07-12 14:01:04+00:00,209.55478950961478,214.521030390506,190.38107237987165,192.01934188583317,184.36624889477795,189.43747000101658,186.5629643430633
24,1991-09-30 14:01:49+00:00,216.7485038643916,221.9034596577935,201.06459778024956,196.84512893203382,185.69217794119564,187.64804794953517,193.3840164195699
25,1992-01-20 14:02:07+00:00,197.9644927827836,197.50346609238312,196.83132365465212,185.9391967808451,193.1037520448233,180.19086089893247,192.433525420857
26,1992-02-05 14:02:05+00:00,208.1042887114049,201.99593098342586,194.85217469304555,190.14177810228395,183.71909783017665,188.72166167305227,194.557927273024
27,1992-05-11 14:01:35+00:00,213.53969982992254,210.83910710672163,194.3090132437777,190.46811442919457,185.66858964503683,184.6338654660109,189.9399418449408
28,1992-07-14 14:00:52+00:00,216.07926184292708,209.90693076437177,194.41288406675454,196.21475030408985,179.54887396237726,198.4583036083271,207.23733402033307
29,1992-12-05 13:59:03+00:00,210.01969198286855,213.4952645714576,198.10327607803615,200.64012521482695,190.75849610298923,190.94931364336102,193.53580614271226
30,1993-01-06 13:59:23+00:00,211.3852144574463,212.61612245560806,204.0155738416555,,,192.91793892062284,214.8604697226904
31,1993-01-22 13:59:35+00:00,,,,,,,
32,1993-02-23 13:59:49+00:00,210.2635011018066,213.90329110103121,,187.33460248725558,175.02519329787037,185.08416046999042,196.47341953980708
33,1993-04-12 14:00:09+00:00,201.49074197188875,205.5296015861162,197.56103433153092,187.5369316218101,184.27489488999746,180.55280889454576,189.4314201550946
34,1993-07-17 14:00:15+00:00,213.28442410894337,217.13402330168918,197.77855028502893,192.3830941889548,190.30422892480576,189.51036278349844,192.79642405501576
35,1993-08-02 14:00:14+00:00,213.39865266388497,211.19008210797554,197.00674604676155,195.10098431793588,189.5075113625441,192.5857985031683,194.0855915998877
36,1994-02-26 13:58:43+00:00,218.3332874908074,217.87415332702076,208.31728601208854,204.29792639022804,162.67108914755016,173.61917200483154,179.25829574778325
37,1994-05-17 13:57:21+00:00,199.15404857242336,195.91600041685507,192.5928157126221,177.10873846245715,175.65229236932194,181.5190348536851,181.37829944864157
38,1995-05-04 13:45:58+00:00,220.12667289559772,212.10520542833717,200.931143885927,200.27669136200058,187.59099272274196,190.29622218944363,195.67967493624604
39,1995-05-20 13:45:14+00:00,,190.51265861896272,183.2208852013359,179.5961737827183,175.49901321805328,182.87754651497852,181.24959585559685
40,1995-06-05 13:44:28+00:00,206.52801706971314,210.1715264242471,190.19119860082773,189.87887688165907,170.3927820042861,186.1117168104017,187.81800383414125
41,1995-06-21 13:43:45+00:00,205.90893262667615,204.71953964586447,193.17877005117273,188.78400114501667,180.3684467481174,183.06027402571752,186.78556462757467
