,dates,nzd0372-0000,nzd0372-0001,nzd0372-0002,nzd0372-0003,nzd0372-0004,nzd0372-0005,nzd0372-0006,nzd0372-0007,nzd0372-0008,nzd0372-0009,nzd0372-0010,nzd0372-0011,nzd0372-0012,nzd0372-0013,nzd0372-0014,nzd0372-0015,nzd0372-0016,nzd0372-0017,nzd0372-0018,nzd0372-0019,nzd0372-0020,nzd0372-0021,nzd0372-0022,nzd0372-0023,nzd0372-0024,nzd0372-0025,nzd0372-0026,nzd0372-0027,nzd0372-0028,nzd0372-0029,nzd0372-0030,nzd0372-0031,nzd0372-0032,nzd0372-0033,nzd0372-0034,nzd0372-0035,nzd0372-0036,nzd0372-0037,nzd0372-0038,nzd0372-0039,nzd0372-0040,nzd0372-0041,nzd0372-0042,nzd0372-0043,nzd0372-0044,nzd0372-0045,nzd0372-0046,nzd0372-0047,nzd0372-0048,nzd0372-0049,nzd0372-0050,nzd0372-0051,nzd0372-0052,nzd0372-0053,nzd0372-0054,nzd0372-0055,nzd0372-0056,nzd0372-0057,nzd0372-0058,nzd0372-0059,nzd0372-0060,nzd0372-0061,nzd0372-0062,nzd0372-0063,nzd0372-0064,nzd0372-0065,nzd0372-0066,nzd0372-0067
0,1999-08-17 22:12:26+00:00,,,,267.71207419831563,230.42554630330685,,,210.96908537777716,,,,,,233.11289605481187,229.64959018122335,233.88794435272666,219.10670874501224,227.64408646165222,227.9116922699672,232.95972273334252,225.90599685742842,225.3698539903699,,,,,,,,229.83083777082112,226.2150310253673,223.2678182322875,219.74833176271537,226.20590064755984,224.92924590113165,233.54619151704156,237.53500734976978,242.18890808448793,244.86824956786626,249.36323200114953,255.84303795751748,258.8407326746416,258.5920662962008,,,,,,,240.84695384146568,,,,,,243.4840290325074,245.59933281343444,248.65356062623096,255.1117003125422,266.5141807428635,272.4078887674765,266.48641858168963,271.3408103271686,271.41033267790215,274.65031870758185,276.09060818645395,284.96743683152573,280.70022212432474
1,1999-10-13 22:06:24+00:00,,,,299.5412922090272,266.1615543563236,,,,,,,,,222.80460430230872,213.86129715906895,221.12839944301808,223.73855082685967,231.92270089097255,236.01750583995556,240.85413237395719,239.15564205232099,241.4488749850078,,,,,,,,245.8213191180236,243.18532051803686,243.13929325530594,242.90661754888592,241.4483618516613,243.36718367025202,244.3785147007541,241.53182337134245,248.65589584511054,253.87850841839426,251.04440050274914,259.28195510561244,259.6066197458333,256.6188315328048,,,,,,,,,264.8998427923305,,,,251.34049427616432,240.96561294624607,240.4203911530152,240.2033399009854,253.37101712350082,261.72991696497786,270.0758108444085,273.0606775969338,271.9721137797386,274.43808352620005,280.69791493240473,288.19216014097003,282.9516323856648
2,1999-10-20 22:12:27+00:00,,,,,,,,,,,,,167.49560396850356,172.7866137049437,175.63081286763602,186.60475607113747,194.3872382546608,198.67959054460243,205.63720170683493,205.75546856715943,204.4568527986076,204.3361988303032,,,,,,208.11756991643935,204.10290993718414,207.50510948905853,212.07754977336566,209.66725825354652,209.11026040629548,209.9118654371076,207.80252570333516,203.94345169772228,205.80182090906894,209.72239664995527,208.93616470661337,,217.6512438109372,219.34760812168358,218.30218821310945,212.26679093226062,211.04577460585355,212.09168660662075,211.23680834604366,,,,,,235.6951000255313,,,,,,,221.2172295760402,226.19169494321673,235.2808846174032,229.46065975068697,241.42248094657165,249.97635411022497,251.8584015096496,257.8793643968262,222.7274559735295
3,1999-11-05 22:12:28+00:00,,,,303.612770019065,,,,,,,,211.6541237100679,221.417351322955,211.0395531055233,213.8839910855238,213.57240680853835,233.82292270483902,224.84373475318992,236.4736536593638,243.2937268583289,230.49171890003595,225.69173484353337,,,,,,235.36604289947016,245.57015175259215,243.7028331178626,241.08704347043968,238.48349241454687,241.4594744635596,245.98003838217565,253.26665505814623,254.77483909309228,256.92251733223,255.36262985074424,251.31459995507382,244.11534080438452,250.67584952782923,264.2727833954079,262.8098223582724,261.2998820618911,258.5292567766037,241.3701937349182,234.62264137176922,,,,,,244.98811243532214,,,245.33961970044288,247.6189020484163,249.41326719775734,236.57927066640252,246.67352004181322,247.11673498788988,250.25664160186403,238.8181973914038,250.35843559146375,259.3641852365559,258.595733089113,254.88632282069605,247.06060040852367
4,1999-11-21 22:12:24+00:00,392.99709133840554,365.6535816842586,322.60004273192277,298.3866689542115,,,,,,,,204.62636929084383,214.35335972327618,222.27994853927245,225.09591324995955,224.73797457429697,238.62005288045265,232.94185499218926,235.9300460389312,239.9419860912849,239.31281293541088,239.77302009969844,,,,,,237.10500280073433,230.7157493489107,231.95358430714168,234.91591671138863,234.18304713346885,233.80404297907285,232.7484133310704,240.52020760003379,241.46836576400815,246.23363282015703,245.53047070040586,247.00366254659167,,249.88870209463786,249.6805242371038,250.06413272150797,235.8461195400637,229.13118533583832,230.44633902188656,225.59673486232657,,,,,,,,,245.635438542663,251.06089923810833,250.07628721655078,236.78864880911658,246.7492946554677,255.47815457958424,259.7430925685883,256.11065712552505,270.842182540987,271.78103128753406,271.07712087866366,270.3101873839819,270.2735737690986
5,2000-01-08 22:12:26+00:00,368.5103136745473,355.88757734398,332.72977638935214,287.1951834358952,,256.90067738819505,,,,,,,210.52012280589219,212.85477267204618,218.63041044030075,214.66689011148645,227.99589648510624,234.8016348841074,236.43063792745897,247.23811116916556,241.39937423644085,241.59515577284117,,,,,,,,217.9919019971695,218.45278522711743,,,228.57466094293926,237.93140970764762,239.98279265517516,244.70088109052222,245.6491486887806,249.73403067784034,242.88953267160815,244.38190506690148,245.7839313738114,240.74321025123527,,,,,,,,,,,,,244.46094328266997,244.55795046138903,236.85480401229023,225.7443078758513,236.87202243816938,255.01477228376996,275.0298466546367,273.6028739398974,277.35809156655887,272.22890723113494,264.32558224685073,270.5645255831256,261.31336871608914
6,2000-01-17 22:06:11+00:00,403.10388247585246,339.9311163910676,,278.418098299643,260.3908821674527,,,,,,,,226.4469921352798,224.3044430390274,227.64074588574593,237.6866417508378,257.23313517507927,261.61672125545556,,,,,,,,,,241.61660340823775,233.0648762092625,231.54772055180646,238.53303520429358,242.7340119355038,245.63581396659401,247.8288152529952,256.83333553449165,256.2024129235644,259.2989293682308,259.4972043720797,258.8903462542893,260.3045912922044,258.98978620624445,257.497934963239,256.4226833716455,251.4320883750721,246.2916812239925,248.72680133740047,,,,263.51716209376616,,,,,,257.81588106518444,258.21202979508587,251.43501381564926,246.66353401482354,249.27887704206512,267.35048518494443,288.9925180097225,300.7400358720663,302.29569083463804,291.7839494442283,289.2051221879337,293.81467895266474,
7,2000-02-09 22:12:19+00:00,341.7362083387773,,,,,,,266.4914569032588,,,,,,,,227.6957546628391,207.4140780407986,225.3162075180447,232.17964547380512,226.00220105358935,,267.6831736837474,,,,,,,,,189.87192882120758,,,,,,,,,277.18752346044954,284.57011442759847,284.06635362011434,280.1511754617137,260.90751848692685,206.39729066104178,204.29771695860816,,,,,,283.09284055726204,186.1265539743898,,178.04122531907237,,,,,,,,,,,,,
8,2000-02-25 22:12:13+00:00,,,,,,,275.6268969330186,281.38895112951633,268.22676770896675,,,,,,,,,,,,,281.0855446315992,,,,,,,,,,,,,,,,,,286.29465859260296,284.2586323925864,288.8705454753215,296.4027351425572,,,,,,,,,281.66071366217614,,,,,,,,,,,,,,,,
9,2000-03-12 22:12:09+00:00,,,,,,,244.65878808166605,244.29489466133617,224.76731430670517,,,,,,,245.74684476005882,,,,,,252.83312695723595,,245.8166001762134,,,,,,,,,,,,,,,,261.3119818553666,267.46461390161727,264.34210604882225,266.037704882834,,,,,,,,,,,,,,,,,,,,,,,,,
