,dates,per0215-0000,per0215-0001,per0215-0002,per0215-0003,per0215-0004,per0215-0005,per0215-0006,per0215-0007,per0215-0008,per0215-0009,per0215-0010,per0215-0011,per0215-0012,per0215-0013,per0215-0014,per0215-0015,per0215-0016,per0215-0017,per0215-0018,per0215-0019,per0215-0020,per0215-0021,per0215-0022,per0215-0023,per0215-0024,per0215-0025,per0215-0026,per0215-0027,per0215-0028,per0215-0029,per0215-0030,per0215-0031,per0215-0032,per0215-0033,per0215-0034,per0215-0035,per0215-0036,per0215-0037,per0215-0038,per0215-0039,per0215-0040,per0215-0041,per0215-0042
0,1985-03-01 14:30:13+00:00,176.31780928795175,193.23109929893096,192.3172215588598,194.32227301488612,185.9098937754593,178.1329010337048,180.22147343989337,176.14804995181598,173.42412171037412,175.62926154318328,189.96999912056418,193.22876895072804,192.19660605812456,182.4741656148728,177.81236859873167,172.50613608896919,180.80760070048797,181.52695459747898,190.34597952948968,182.01572343867784,180.32114873875645,179.15783049404448,175.8972820174579,183.14581245222197,188.00544707711168,191.7918862645186,188.96765542409787,187.30263256838685,181.1014739342942,185.50046709890594,189.10808288751454,201.0410528035478,199.41801511480162,199.6251094908522,181.91724656854782,176.49223399533062,180.17569613768984,206.1684987637291,195.38509029138845,193.91174397189255,188.61468387396474,192.27833478696272,181.2339232183765
1,1986-10-30 14:18:50+00:00,167.86894285895002,192.46650443332365,192.9330966634528,196.70715427267436,188.45760731534358,183.5307367725805,181.72665803286208,189.14459143660522,185.6168585655705,183.42238480764797,186.76207615246022,192.6773481636963,195.64568130591977,185.80947407626795,167.64740053722596,170.0281005523148,184.12699873835285,188.3952459367285,184.35552521382238,185.6725450522692,192.5404522916927,189.0228239730605,189.42967169764523,182.86432770039733,190.5454356212336,198.20857386172656,192.28350542153373,190.25752759370124,185.45050920763572,177.91290034536382,177.3256003636348,182.6898416233351,203.57195830672063,203.8255263916816,193.9829434086257,187.0637427870394,194.77192228423849,191.60908657045667,187.73059529291146,197.75069068224178,197.3605402542812,170.63446029546236,159.27212664548742
2,1986-11-15 14:18:13+00:00,,191.76570347872968,193.6764478389083,193.32111257664621,188.7338210832763,186.06221999727418,192.1396778535213,185.50589604805086,185.44310625582955,175.03930001934702,186.33575888202614,192.8056874509938,195.2238846367715,188.71837431097003,177.51537921366645,174.78826613670884,179.5892966162225,186.1043447661811,185.47034043499016,187.49512062361075,202.0455102709248,195.4642537918756,188.16481094157777,203.41591738627542,195.39441367763067,193.15692353816084,189.3054129736368,186.33222751161517,184.03251249275635,184.9763056989477,189.85148045249625,182.15161825225562,185.04939529010008,198.91455257141155,199.45016023985806,198.57343492063666,192.30241345940166,201.78333632624103,204.12546967840993,203.4852086135991,192.9679417619315,180.47721000877488,161.44995835630772
3,1988-02-06 14:29:16+00:00,,191.09443860326888,193.37752735425087,196.81698522795548,189.6216840565916,182.96690620423564,180.85134004755176,177.08191050173656,183.1963831252476,168.5221738778828,172.15489685887633,182.27781165005226,184.92585643310716,204.2062195305815,209.88369693699843,210.7575650038513,207.39410895177713,188.57635634614206,165.99248248254554,165.41321335954513,179.0320930242372,210.51471660902857,213.6289366437209,220.315719047034,217.63822920684058,207.58929765435724,181.07556299634373,181.49839096677087,216.40295006249104,225.62031802836003,195.3355282654239,187.27480024558056,193.61409660550595,208.75378973089943,223.73786549263488,225.76285114898084,222.51726641166968,207.84393439100162,196.34650203886594,220.02628310154864,230.46189948375118,209.0820101826679,176.6961604666997
4,1988-02-22 14:29:30+00:00,171.58661911435388,197.3108167200656,201.225459222378,206.21945568729953,197.55627598286105,194.09410096039895,190.76515482961761,194.64046483647326,200.8997211983817,179.94012474186965,181.70925892480614,201.0963933546133,200.79991240161354,195.97499203170253,211.8477844557281,224.73469962625532,218.7261149933113,207.9683547758629,176.2966939551377,171.19703407506788,195.8571538623211,218.0318914222275,208.18627907455698,202.44331610059717,233.43518078494492,215.36441021281033,204.24456282663917,192.3551179088502,204.08538882436545,229.0898669906575,235.27162248039434,220.56343520337603,220.46919728254548,219.47818663721785,224.716873988032,221.3734344754466,223.49522084934918,231.5627837670828,226.82403484415053,223.56200860195395,225.66545754681016,216.55839490607488,197.24982692891703
5,1988-04-10 14:29:52+00:00,169.95949441927326,196.26474007735183,196.81265162869238,196.41879539212948,191.88063574462853,189.77382802538312,183.6790603521483,184.7249535469217,187.44413317047992,178.85088095840476,177.52831087147575,195.54706635051076,204.64056674859847,207.4350826636238,199.18141416948401,206.4820964817383,202.84382600644847,202.35351918310266,196.0472959859125,196.28599141061073,210.90222302270075,198.10159228427008,198.14601815958306,207.93618886971942,188.6436362588657,188.22584954274527,186.5636774537335,217.4465098496897,220.9191731909829,215.4060014395188,200.94177703351562,209.86592039421186,211.08099948812634,205.53247356724884,210.5446744764653,215.9741422563908,224.382054940128,229.32897463805895,235.72138372864987,217.0519976025506,213.27309197700916,220.83732366831515,193.8539277409394
6,1988-05-12 14:30:08+00:00,,194.69211117536315,200.5519754885929,204.65771830233354,195.60778129433282,187.6788557413548,,,,181.38218102706824,169.42279681904313,173.61631688608304,191.76977675406212,197.14042160433675,205.6143255321359,193.1587663620295,179.74709325163738,187.30736051793107,189.22891066775912,197.49153069515455,217.5267842104524,209.7711462464115,188.81702291198985,179.88735131542245,178.73354824289572,181.74352743641367,188.27345813166457,204.1296283215913,226.69207886283772,214.31891304990572,190.90297884787253,202.64474846961858,190.9924061810193,188.21139597848267,203.39288177331727,213.76622622103758,231.00945788860682,227.21332154385033,229.12272602793638,214.1549268096277,215.9354318184622,215.38849568656312,
7,1988-06-13 14:30:21+00:00,,186.6576845643556,,,,,,,,,,,,,,,,,,,,,,176.55421047538786,187.6385923984594,187.401210321885,183.99256722533235,176.553679232474,182.93938638816363,183.2055821930478,186.0556418322489,185.7710572848225,183.01796872239225,178.38983373765,179.41585096676155,186.13058319563885,192.03481851043998,185.3409386929023,186.74472740555439,176.0990243741514,,,
8,1988-11-04 14:30:24+00:00,163.76612352982744,195.8229321853478,197.81030339243273,197.26120561392125,189.79070283352257,190.67639180532515,188.3712835732785,188.7120097323548,187.53273769408588,172.75356996245222,174.3055913100401,173.04677538635895,167.0973611952525,165.1760769420865,181.47136989322266,178.80066001591607,173.06932634333873,171.74444415985292,178.9844377438813,178.82634641465998,178.382465017612,173.46845448476546,176.87338197337579,181.13032957483975,176.27164349198665,175.36702146896394,173.97862406865474,175.5356515275188,173.3581845044223,177.4160801104089,184.77821020774323,191.58735109481043,204.54748342505272,197.33253181466972,181.57256283731687,183.55192318018248,184.37025628473015,178.11967407207888,193.9818353130747,205.97189214316705,195.10820417824493,177.63391637406573,170.917605733455
9,1989-08-03 14:26:45+00:00,,192.64910172710913,188.63274521445052,,,,,,,,,,,,,,,,,,,,,161.61804303192946,,166.64422693607713,180.16809127126578,148.62149962728688,158.3262853329665,162.3076177807505,218.36779460419712,,,,,,,,,,,,
