dates,nzd0396-0000,nzd0396-0001,nzd0396-0002,nzd0396-0003,nzd0396-0004,nzd0396-0005,nzd0396-0006,nzd0396-0007,nzd0396-0008,nzd0396-0009,nzd0396-0010,nzd0396-0011,satname
2000-09-06 21:58:22+00:00,332.65,321.95,323.94,328.25,333.91,336.96,339.90,339.66,338.16,334.41,333.41,334.88,L7
2000-10-08 21:58:00+00:00,330.51,320.13,322.19,327.95,333.40,336.12,339.25,339.06,337.08,333.89,332.11,334.92,L7
2000-11-25 21:57:34+00:00,329.47,316.98,319.80,325.81,331.00,334.11,337.40,335.40,333.40,331.19,328.56,331.59,L7
2000-12-11 21:58:00+00:00,330.15,317.14,319.54,325.00,330.17,333.04,335.81,333.21,330.96,329.06,327.14,330.51,L7
2001-02-13 21:57:39+00:00,330.42,316.76,319.10,322.42,327.76,330.96,330.86,329.75,324.96,325.85,324.81,328.77,L7
2001-05-20 21:57:28+00:00,330.40,316.74,319.66,320.97,327.26,329.63,329.63,328.72,323.65,324.55,325.51,327.85,L7
2001-06-05 21:57:16+00:00,330.36,317.40,321.28,323.10,329.87,332.00,332.59,331.56,327.50,328.08,330.39,331.26,L7
2001-07-07 21:56:36+00:00,329.64,317.28,322.30,326.18,333.16,334.85,336.01,335.51,332.11,332.04,334.39,334.29,L7
2001-09-25 21:55:40+00:00,327.74,314.86,321.11,327.13,333.47,334.64,336.68,335.87,332.50,330.66,333.42,335.38,L7
2001-12-30 21:56:13+00:00,326.23,312.09,315.46,325.11,331.53,331.94,334.62,332.62,329.15,326.07,329.22,332.65,L7
2002-02-16 21:56:06+00:00,323.53,311.18,314.39,320.27,325.31,326.66,328.81,324.70,322.39,320.82,324.70,329.77,L7
2002-03-20 21:56:24+00:00,328.37,314.38,317.10,322.91,327.54,327.70,330.62,327.17,323.81,322.61,325.64,330.03,L7
2002-05-07 21:56:27+00:00,328.33,315.54,317.07,323.43,326.86,327.41,331.02,325.81,323.52,322.86,324.98,328.06,L7
2002-08-11 21:55:48+00:00,329.97,313.76,315.01,325.57,328.69,330.58,329.48,328.78,329.26,322.98,321.76,330.45,L7
2002-09-12 21:55:31+00:00,336.05,318.65,319.08,330.03,333.65,335.66,333.25,335.62,334.09,326.40,323.63,331.46,L7
2002-10-14 21:54:55+00:00,335.32,319.00,319.71,329.23,333.72,336.34,331.85,335.33,334.11,325.07,322.12,329.50,L7
2002-10-30 21:55:01+00:00,336.71,320.74,321.35,330.03,334.48,336.19,332.72,334.94,331.60,324.53,321.56,328.56,L7
2003-02-19 21:56:18+00:00,340.32,325.50,329.71,332.92,337.12,337.46,337.23,335.98,328.75,324.04,321.14,324.42,L7
2003-03-23 21:56:16+00:00,335.08,321.80,326.34,329.64,334.42,334.09,334.45,332.58,323.71,318.59,318.80,321.90,L7
2003-04-08 21:56:23+00:00,332.94,320.30,323.69,327.34,331.66,330.84,331.55,331.15,323.22,318.02,317.63,320.55,L7
2003-04-24 21:56:22+00:00,329.70,317.97,321.15,326.27,330.29,330.26,331.54,330.17,322.54,318.96,318.43,320.88,L7
2003-05-10 21:56:22+00:00,328.70,317.82,321.59,326.72,330.33,330.93,333.02,330.91,325.21,320.86,320.92,322.61,L7
2003-07-21 21:44:09+00:00,329.18,319.58,322.89,326.72,329.88,330.07,332.93,330.38,324.81,319.78,320.44,323.12,L5
2003-07-29 21:55:41+00:00,328.75,319.59,323.48,326.98,329.81,330.08,332.09,330.93,325.00,320.41,320.44,323.18,L7
2003-08-22 21:44:19+00:00,325.08,317.59,322.13,326.75,330.27,330.47,332.01,332.08,324.73,320.34,321.96,324.15,L5
2003-08-30 21:55:58+00:00,323.61,315.77,320.06,324.82,328.90,329.40,330.38,330.65,324.18,320.64,321.14,323.99,L7
2003-10-17 21:55:51+00:00,326.03,317.65,322.45,327.15,331.64,332.86,334.15,333.59,328.10,325.66,326.44,328.44,L7
2003-11-18 21:55:51+00:00,324.32,315.72,320.01,324.78,330.12,331.43,332.14,332.42,326.62,324.95,325.52,328.60,L7
2003-12-28 21:46:21+00:00,326.42,317.28,321.63,326.50,332.55,333.67,334.76,334.55,327.42,325.93,327.18,329.61,L5
2004-01-21 21:56:38+00:00,324.22,314.17,318.63,324.34,331.59,333.33,333.85,333.88,327.38,326.99,327.75,329.93,L7
2004-04-02 21:46:54+00:00,330.03,316.68,317.73,323.42,331.93,333.58,336.36,334.19,329.55,330.12,330.53,332.90,L5
2004-04-10 21:56:26+00:00,333.19,319.17,320.49,325.33,333.34,334.37,337.60,335.16,331.57,331.77,332.15,333.69,L7
2004-05-04 21:47:51+00:00,330.23,318.25,319.81,324.43,332.53,332.48,335.23,332.26,328.94,329.06,329.36,331.04,L5
2004-05-20 21:47:56+00:00,329.83,319.84,322.44,325.71,333.35,332.14,335.73,332.84,328.87,327.85,328.11,331.24,L5
2004-07-07 21:49:44+00:00,329.96,321.08,323.56,325.78,333.07,331.45,334.73,331.28,329.97,328.69,328.23,331.54,L5
2004-07-31 21:56:03+00:00,332.89,324.41,327.25,329.71,336.47,334.11,336.11,333.81,332.21,330.07,329.69,331.72,L7
2004-08-08 21:50:26+00:00,331.51,324.20,325.97,327.15,333.56,331.96,335.16,332.54,331.22,327.09,328.69,329.59,L5
2004-09-01 21:56:21+00:00,326.61,321.38,323.57,325.43,331.82,331.96,332.59,329.60,329.68,324.78,326.23,328.62,L7
2004-09-25 21:51:43+00:00,326.66,319.90,322.35,325.05,331.45,332.25,332.54,329.94,329.60,325.20,326.03,328.76,L5
2004-10-19 21:56:19+00:00,325.24,319.02,320.61,323.53,330.47,331.65,330.30,328.45,327.49,323.17,322.58,326.38,L7
2004-10-27 21:52:23+00:00,326.41,319.35,320.87,323.94,331.27,332.13,330.18,328.65,327.08,323.20,322.13,326.12,L5
2004-11-20 21:56:13+00:00,328.19,319.49,321.13,324.85,331.67,333.64,330.83,330.00,329.24,324.12,323.76,327.41,L7
2004-12-06 21:56:23+00:00,328.19,319.49,320.66,323.08,330.04,331.40,329.73,329.37,328.04,324.67,322.91,326.89,L7
2005-01-15 21:53:21+00:00,330.17,320.24,321.18,324.06,330.34,331.04,329.10,328.89,327.01,322.99,322.19,327.28,L5
2005-02-24 21:57:17+00:00,329.48,317.08,318.84,322.80,329.24,330.52,327.65,327.12,324.79,323.54,321.54,328.08,L7
2005-03-04 21:54:27+00:00,336.44,319.40,320.42,324.81,330.73,330.68,329.74,330.45,326.33,326.08,323.47,329.45,L5
2005-03-12 21:56:56+00:00,335.40,318.57,319.81,324.49,330.15,330.18,329.96,330.29,326.40,325.72,323.33,329.23,L7
2005-04-05 21:54:42+00:00,336.46,319.66,320.95,324.68,330.91,330.58,330.18,330.57,326.66,326.00,323.33,328.76,L5
2005-04-13 21:57:12+00:00,336.53,319.66,320.95,324.59,330.62,330.71,330.11,330.44,326.41,325.69,323.33,327.65,L7
2005-04-21 21:54:46+00:00,337.22,320.50,322.26,324.98,330.18,330.42,330.41,329.93,326.15,325.95,324.96,329.26,L5
2005-05-31 21:56:47+00:00,336.37,318.30,320.46,323.09,327.65,328.39,329.20,329.05,324.78,325.32,324.00,327.09,L7
2005-06-08 21:55:08+00:00,336.06,319.04,321.27,325.18,330.20,331.09,330.21,330.12,325.15,325.09,324.58,327.09,L5
2005-06-24 21:55:13+00:00,334.64,318.98,320.88,325.12,329.87,330.61,328.80,328.56,324.45,323.79,323.11,325.50,L5
2005-07-10 21:55:19+00:00,334.67,318.83,320.30,325.56,330.48,331.29,329.44,328.61,324.52,324.03,322.93,325.22,L5
2005-08-03 21:57:01+00:00,332.78,317.28,318.81,324.26,329.87,331.46,329.42,328.06,324.01,324.75,323.75,324.91,L7
2005-08-27 21:55:20+00:00,332.16,318.04,319.54,325.43,331.03,332.39,330.52,329.99,324.85,325.38,324.13,325.09,L5
2005-09-20 21:56:18+00:00,328.00,318.72,320.14,325.36,331.59,333.14,330.30,329.31,322.09,321.97,322.41,321.93,L7
2005-09-28 21:55:44+00:00,329.47,317.14,319.76,325.41,331.91,333.85,331.06,330.21,323.73,323.07,324.02,323.82,L5
2005-10-06 21:56:37+00:00,328.80,316.67,318.04,324.89,331.51,333.10,331.38,330.39,324.12,323.40,324.76,324.60,L7
2005-10-22 21:56:27+00:00,326.20,314.99,315.41,324.32,331.69,333.36,331.22,329.71,324.29,322.33,323.71,322.96,L7
2005-11-07 21:56:39+00:00,326.20,314.80,315.45,323.89,331.50,333.20,331.50,330.38,324.65,323.20,324.47,323.69,L7
2005-12-25 21:56:55+00:00,326.67,314.14,315.85,324.33,332.34,334.46,335.43,332.73,326.91,324.78,327.52,327.24,L7
2006-01-10 21:57:28+00:00,325.73,314.39,316.16,323.14,330.40,332.14,333.72,331.85,326.48,324.21,327.16,327.77,L7
2006-01-26 21:57:35+00:00,326.11,315.00,316.85,323.35,330.84,332.11,333.55,331.69,326.13,323.86,326.50,327.91,L7
2006-02-11 21:57:40+00:00,324.44,313.70,313.13,320.24,329.32,330.87,332.93,331.69,324.39,320.16,325.24,326.94,L7
2006-02-19 21:57:51+00:00,324.82,312.93,312.83,320.35,329.52,330.62,331.53,332.25,324.77,320.45,324.89,326.56,L5
2006-03-07 21:58:11+00:00,325.89,312.50,313.13,320.68,329.70,330.09,330.85,331.74,325.24,320.71,325.45,327.05,L5
2006-03-15 21:57:43+00:00,326.19,312.80,312.88,320.56,329.26,329.85,329.71,331.08,325.32,320.78,325.17,326.65,L7
2006-03-31 21:57:42+00:00,327.96,313.48,312.48,319.92,327.97,328.40,328.18,330.47,325.70,322.36,325.33,327.83,L7
2006-06-19 21:57:12+00:00,328.96,314.17,315.52,321.93,329.00,329.72,328.81,332.97,326.58,322.33,324.73,329.84,L7
2006-06-27 22:00:00+00:00,327.46,313.89,315.19,321.42,329.72,330.00,328.33,332.93,326.54,322.05,324.35,329.27,L5
2006-07-21 21:57:21+00:00,326.38,311.22,313.70,321.12,329.50,330.74,328.86,333.32,326.50,322.14,325.28,328.83,L7
2006-08-22 21:57:16+00:00,322.84,309.27,314.73,321.79,328.25,330.38,328.79,331.49,328.88,325.49,326.92,329.73,L7
2006-09-07 21:56:48+00:00,322.79,309.99,314.25,322.25,328.14,331.00,329.08,330.72,327.47,323.98,324.08,328.71,L7
2006-10-09 21:57:00+00:00,320.94,310.10,317.80,324.97,330.42,332.50,332.72,332.06,328.13,324.93,324.93,329.18,L7
2006-10-25 21:56:53+00:00,323.19,312.19,319.07,325.57,329.98,331.79,331.61,331.11,327.37,324.13,323.76,328.06,L7
2006-11-02 22:01:56+00:00,327.14,313.66,319.44,325.82,329.90,331.01,331.14,331.06,327.46,323.85,323.70,327.96,L5
2006-11-10 21:57:06+00:00,328.76,315.39,319.60,325.75,330.09,331.40,331.19,331.32,327.54,324.38,324.36,327.60,L7
2006-12-28 21:57:26+00:00,331.13,317.93,320.14,326.78,330.01,329.96,329.16,329.64,325.20,321.40,322.44,325.42,L7
2007-01-05 22:02:28+00:00,332.43,319.36,320.51,326.65,330.44,330.06,329.37,328.97,324.36,321.23,321.84,324.90,L5
2007-01-21 22:02:33+00:00,334.50,321.94,322.11,328.90,332.60,331.03,330.31,329.97,325.44,321.66,321.20,324.43,L5
2007-01-29 21:57:57+00:00,334.64,322.20,322.25,328.56,332.47,331.11,330.32,329.69,324.92,321.49,320.92,324.56,L7
2007-02-06 22:02:11+00:00,334.60,322.07,322.42,328.85,332.49,330.85,330.30,329.65,325.06,321.14,320.63,323.72,L5
2007-03-02 21:58:07+00:00,338.21,323.81,324.51,330.53,333.20,331.06,330.73,330.01,325.10,321.89,320.83,323.59,L7
2007-03-18 21:58:09+00:00,339.33,326.15,326.59,330.79,333.81,331.20,331.11,330.24,325.33,322.35,321.78,323.68,L7
2007-04-19 21:58:07+00:00,340.94,327.46,326.67,330.81,333.76,331.26,330.48,330.03,325.39,322.49,321.80,323.97,L7
2007-05-21 21:57:57+00:00,340.63,329.77,328.95,333.20,336.15,333.00,331.75,331.02,325.94,322.30,321.73,324.08,L7
2007-06-06 21:57:29+00:00,341.65,330.75,329.81,333.71,337.33,334.69,333.40,332.20,327.41,323.51,323.15,324.44,L7
2007-08-25 21:57:11+00:00,343.06,333.69,333.81,334.74,338.00,337.45,335.04,333.94,329.64,326.19,326.28,327.41,L7
2007-09-10 21:57:27+00:00,341.77,332.71,334.44,335.17,338.50,338.44,336.17,334.63,330.48,326.21,325.27,327.37,L7
2007-10-12 21:57:23+00:00,339.20,329.00,330.98,332.97,335.86,337.15,334.67,333.83,329.69,325.51,323.73,325.72,L7
2007-10-28 21:57:34+00:00,336.65,327.65,330.06,331.55,334.36,336.88,334.70,333.32,328.01,323.25,322.33,323.54,L7
2007-12-31 21:57:34+00:00,331.09,323.28,326.11,327.30,328.86,332.42,331.04,329.16,323.37,319.78,318.29,322.26,L7
2008-01-16 21:57:59+00:00,331.11,323.06,325.85,327.21,329.66,331.39,329.65,327.69,323.11,319.53,317.70,320.73,L7
2008-02-25 21:58:00+00:00,329.54,321.68,323.89,325.48,328.87,329.42,327.81,326.25,322.50,318.75,317.68,318.29,L5
2008-03-04 21:57:24+00:00,328.55,319.14,322.01,324.28,327.62,328.38,327.35,326.29,322.40,318.80,317.82,318.61,L7
2008-05-07 21:57:16+00:00,325.03,316.65,319.35,321.61,325.64,325.17,324.70,323.79,321.29,319.45,318.87,318.50,L7
2008-06-08 21:57:01+00:00,326.73,316.65,319.57,322.29,325.59,326.08,325.60,325.67,323.37,321.66,319.93,320.52,L7
2008-07-10 21:57:04+00:00,326.14,316.15,319.96,322.10,325.71,326.17,325.88,326.23,323.50,322.98,320.45,320.48,L7
2008-08-11 21:56:24+00:00,325.14,315.00,319.05,321.97,327.11,326.16,322.15,327.39,323.92,323.91,321.59,321.96,L7
2008-08-27 21:56:41+00:00,324.78,313.30,318.93,322.97,328.50,327.74,323.59,328.33,324.65,325.03,321.90,325.41,L7
2008-10-14 21:56:17+00:00,325.87,314.55,320.15,324.11,330.36,330.50,325.06,329.61,326.90,326.45,323.88,328.45,L7
2008-11-15 21:56:47+00:00,328.46,314.83,319.51,324.92,331.54,332.44,326.45,331.98,330.66,328.17,326.37,332.12,L7
2008-12-01 21:56:35+00:00,328.00,315.80,318.57,325.13,331.75,332.72,327.47,332.59,331.13,329.33,327.40,332.54,L7
2009-01-18 21:56:57+00:00,325.50,315.52,317.74,325.47,331.99,333.29,326.08,332.53,330.47,329.44,329.01,334.78,L7
2009-03-07 21:57:19+00:00,322.38,315.03,317.12,323.56,327.33,332.60,332.07,332.09,331.14,328.75,329.20,333.37,L7
2009-03-23 21:57:50+00:00,322.06,315.05,317.60,323.49,327.29,332.25,332.56,331.77,331.05,328.57,329.90,333.89,L7
2009-05-10 21:58:03+00:00,320.06,316.00,318.68,323.52,326.73,330.79,331.27,329.64,329.95,329.24,330.08,332.13,L7
2009-07-13 21:57:33+00:00,320.24,316.12,320.72,323.72,326.13,330.78,331.41,328.70,328.13,327.55,328.70,329.81,L7
2009-07-29 21:57:52+00:00,322.73,315.33,320.67,323.41,327.43,330.29,331.86,329.32,328.61,326.83,327.38,327.82,L7
2009-10-01 21:57:20+00:00,324.71,317.37,320.62,323.66,327.96,329.07,330.67,328.68,327.54,326.40,325.38,324.89,L7
2009-11-18 21:58:17+00:00,327.56,317.95,319.38,322.76,327.71,329.22,330.97,329.36,327.47,324.39,321.96,322.28,L7
2009-12-04 21:58:04+00:00,326.97,317.86,319.58,322.67,327.49,329.12,330.28,329.38,326.74,323.86,321.32,322.57,L7
2010-01-13 21:58:01+00:00,325.89,318.57,320.97,322.76,327.37,328.50,330.25,328.20,326.40,322.12,321.14,322.98,L5
2010-01-29 21:58:05+00:00,323.18,318.63,321.39,322.88,327.59,329.67,330.35,328.05,325.49,321.80,320.82,324.04,L5
2010-02-22 21:59:13+00:00,326.47,321.35,324.09,325.34,330.13,332.20,332.57,330.91,328.45,323.77,321.85,324.77,L7
2010-06-30 21:59:49+00:00,335.30,328.33,331.30,331.80,335.65,339.14,339.25,336.31,333.89,328.98,329.35,331.87,L7
2010-08-01 21:59:50+00:00,347.99,334.36,335.09,336.32,335.30,339.36,341.36,337.32,335.88,329.70,330.05,332.20,L7
2010-09-02 21:59:30+00:00,337.78,323.75,326.83,327.54,329.69,333.88,336.54,330.40,327.27,324.65,328.94,327.50,L7
2010-09-18 21:59:55+00:00,337.78,323.75,328.66,329.73,331.17,334.84,336.57,330.92,328.50,325.33,328.28,328.65,L7
2010-10-04 21:59:29+00:00,338.46,323.82,328.69,329.61,331.82,334.18,337.07,332.10,330.10,326.73,328.26,328.91,L7
2010-10-12 21:57:13+00:00,340.74,325.01,329.01,331.51,334.38,335.57,338.33,333.71,331.78,328.58,328.11,328.39,L5
2011-01-24 22:00:35+00:00,333.40,319.15,325.11,326.98,331.63,331.98,333.77,330.79,328.46,324.52,324.27,325.61,L7
2011-02-09 22:00:39+00:00,334.95,319.59,324.99,327.31,332.95,333.13,333.73,332.28,328.82,326.24,325.52,325.47,L7
2011-03-13 22:00:47+00:00,336.92,320.09,325.99,328.77,334.14,333.82,333.86,334.38,331.65,328.02,326.81,329.27,L7
2011-03-29 22:01:13+00:00,335.47,320.25,324.65,327.37,333.33,333.53,333.21,334.01,331.44,328.13,327.11,329.47,L7
2011-05-16 22:01:11+00:00,328.96,317.52,321.95,324.15,329.74,332.40,330.39,332.53,328.88,325.07,326.79,330.27,L7
2011-07-03 22:00:45+00:00,328.00,317.52,322.16,324.42,329.88,332.91,331.76,333.04,330.21,326.25,328.20,330.27,L7
2011-07-19 22:01:08+00:00,329.60,319.12,323.89,326.25,330.76,334.02,333.56,334.50,332.08,328.19,329.77,331.29,L7
2011-08-20 22:01:01+00:00,328.44,321.14,323.69,326.16,332.57,334.98,335.55,336.14,334.46,330.91,332.03,331.73,L7
2011-09-05 22:00:57+00:00,329.65,320.26,323.23,326.22,332.79,334.62,334.24,335.25,334.35,330.25,330.84,330.94,L7
2011-09-13 21:56:09+00:00,327.92,319.00,322.14,325.99,331.94,334.58,334.81,334.61,332.37,328.18,327.83,326.52,L5
2011-09-21 22:00:53+00:00,329.65,320.16,322.55,326.72,332.10,334.11,334.75,334.64,332.18,328.43,327.68,326.93,L7
2011-10-23 22:00:35+00:00,329.84,320.21,322.63,326.69,331.70,333.66,334.46,334.61,331.47,327.61,326.19,324.35,L7
2011-11-24 22:00:55+00:00,330.78,320.02,322.62,326.66,331.78,333.60,333.94,335.06,331.65,327.73,325.91,323.82,L7
2011-12-26 22:01:11+00:00,331.42,320.80,323.10,327.59,332.37,334.12,334.00,334.81,330.92,327.43,325.07,323.57,L7
2012-01-27 22:01:14+00:00,332.48,320.26,321.63,326.65,331.86,332.56,331.87,333.78,328.48,325.62,323.02,323.26,L7
2012-05-02 22:02:07+00:00,334.30,322.13,323.47,319.99,326.06,334.09,332.88,325.19,323.93,317.59,319.19,325.11,L7
2012-05-18 22:02:20+00:00,328.13,318.53,319.80,318.93,325.90,335.44,332.41,325.14,322.81,317.90,319.10,324.96,L7
2012-06-03 22:01:58+00:00,327.12,317.69,321.16,319.11,327.01,335.50,332.54,324.20,321.62,316.86,318.94,325.17,L7
2012-08-22 22:02:50+00:00,320.76,314.89,320.04,316.43,326.29,337.60,332.68,322.81,321.93,315.56,319.54,328.07,L7
2012-10-09 22:02:52+00:00,321.22,312.77,316.77,315.44,325.38,333.89,331.19,322.08,322.19,316.61,320.47,327.07,L7
2012-10-25 22:03:27+00:00,322.42,313.69,317.78,317.99,326.72,333.92,332.63,324.38,324.56,318.89,321.86,328.19,L7
2012-12-12 22:03:17+00:00,324.25,316.39,319.66,325.26,330.96,332.63,333.91,331.41,330.56,327.36,327.37,330.76,L7
2013-05-29 22:09:17+00:00,326.48,323.42,328.15,326.84,331.49,339.30,339.55,336.19,333.15,330.78,330.19,331.34,L8
2013-06-06 22:03:19+00:00,320.58,320.28,325.90,326.77,333.24,337.42,338.38,335.85,332.13,328.80,330.19,331.54,L7
2013-06-22 22:03:14+00:00,322.36,320.95,331.27,328.15,331.76,336.50,336.60,333.46,333.35,332.12,336.72,334.51,L7
2013-06-30 22:09:35+00:00,326.95,323.07,331.65,330.12,333.19,338.65,338.92,335.23,335.59,333.96,337.18,335.16,L8
2013-07-16 22:09:12+00:00,329.72,321.76,328.70,330.39,333.69,337.81,338.33,334.68,334.67,332.49,334.46,332.66,L8
2013-07-24 22:02:56+00:00,328.15,321.36,327.23,329.99,332.94,335.93,337.66,335.12,334.43,331.51,332.02,331.11,L7
2013-09-02 22:09:16+00:00,326.71,320.29,326.59,329.79,333.67,336.43,337.94,335.55,334.32,332.32,332.47,331.02,L8
2013-09-26 22:03:23+00:00,326.68,319.14,325.37,328.81,333.01,335.85,337.26,334.82,333.24,330.54,330.97,329.93,L7
2013-10-12 22:03:12+00:00,326.05,317.90,323.73,327.43,331.54,334.55,336.38,334.52,332.61,330.19,329.95,329.49,L7
2013-10-28 22:03:18+00:00,327.18,318.51,323.78,327.91,332.09,335.10,337.24,335.20,333.75,331.00,330.58,330.01,L7
2013-11-13 22:03:48+00:00,325.72,316.93,322.09,327.06,331.90,334.91,336.83,334.63,333.25,330.36,329.44,329.22,L7
2013-12-07 22:08:50+00:00,326.51,316.03,320.70,326.57,332.35,334.86,337.34,335.27,333.78,331.46,330.23,328.48,L8
2014-03-13 22:08:09+00:00,324.10,312.30,314.79,322.42,330.65,333.42,336.96,335.94,333.78,329.62,329.34,328.05,L8
2014-03-21 22:04:08+00:00,324.89,313.10,315.50,323.66,331.65,334.52,337.65,336.38,333.98,330.43,329.66,328.87,L7
2014-04-22 22:04:24+00:00,324.34,311.99,314.12,322.70,333.33,334.80,337.11,335.41,333.74,331.93,330.76,329.75,L7
2014-04-30 22:06:58+00:00,320.30,308.95,312.35,321.39,332.37,333.22,335.94,334.23,331.85,330.44,330.35,329.42,L8
2014-05-08 22:04:52+00:00,320.64,309.09,312.44,322.32,332.50,333.32,335.29,334.16,332.35,331.44,331.37,330.44,L7
2014-05-16 22:06:45+00:00,322.45,310.79,313.25,322.78,332.90,333.43,336.73,335.27,333.65,332.83,333.57,332.14,L8
2014-05-24 22:04:35+00:00,323.20,310.37,313.70,323.13,332.61,333.27,337.06,334.95,333.36,332.26,332.75,332.29,L7
2014-06-01 22:07:14+00:00,324.16,311.27,314.85,323.99,332.65,333.73,336.95,335.33,333.89,332.68,333.05,332.97,L8
2014-07-03 22:07:01+00:00,324.30,312.00,315.67,324.35,332.40,333.47,336.41,334.28,333.77,332.60,332.25,334.44,L8
2014-07-27 22:04:50+00:00,322.62,310.91,315.53,324.38,331.88,333.07,335.61,334.26,333.34,332.09,332.13,334.83,L7
2014-08-04 22:07:14+00:00,323.82,312.07,317.08,325.27,332.64,334.27,336.42,335.45,334.76,332.94,333.14,335.67,L8
2014-08-12 22:05:17+00:00,323.38,311.69,317.04,325.43,332.10,334.14,336.12,335.48,334.30,332.57,332.75,335.30,L7
2014-09-05 22:07:21+00:00,323.21,312.47,317.87,325.84,332.14,334.22,336.01,335.81,334.78,332.40,332.86,335.61,L8
2014-09-29 22:05:04+00:00,322.85,311.67,317.84,325.58,331.81,333.83,335.33,335.25,333.99,332.07,332.40,335.04,L7
2014-10-07 22:07:25+00:00,322.39,312.07,318.07,325.49,331.63,333.83,335.25,334.60,333.99,332.07,332.40,335.04,L8
2014-10-15 22:05:13+00:00,322.39,312.07,318.07,325.49,331.63,333.75,335.25,334.69,333.39,331.79,332.29,335.09,L7
2014-11-08 22:07:28+00:00,323.06,314.33,320.25,327.36,332.33,335.28,336.85,336.41,334.92,332.11,332.92,336.19,L8
2014-12-02 22:05:36+00:00,321.12,315.36,320.75,327.40,332.03,336.09,336.38,336.56,334.82,331.90,333.45,336.16,L7
2014-12-26 22:07:18+00:00,322.88,316.76,321.47,327.80,332.93,336.32,336.61,336.79,334.82,331.87,333.63,336.14,L8
2015-01-19 22:05:46+00:00,320.44,315.54,321.17,326.35,330.75,334.19,333.87,334.74,334.33,330.86,333.31,335.36,L7
2015-02-12 22:07:27+00:00,321.25,317.82,321.40,325.71,331.03,334.11,333.96,332.98,333.53,330.47,332.73,333.63,L8
2015-02-20 22:06:24+00:00,321.26,317.77,320.82,325.69,330.99,333.98,333.92,332.82,333.14,329.92,332.10,333.59,L7
2015-02-28 22:07:00+00:00,321.71,318.25,321.31,326.12,331.07,334.31,333.99,332.79,332.87,330.10,332.77,334.26,L8
2015-03-08 22:06:31+00:00,321.35,317.24,320.53,325.47,330.92,334.40,333.99,332.15,331.93,330.03,332.57,333.39,L7
2015-04-01 22:06:37+00:00,321.16,317.18,320.30,325.76,331.58,334.65,334.18,332.19,332.31,330.36,333.86,334.76,L8
2015-04-09 22:06:24+00:00,324.08,316.58,319.65,325.70,331.62,334.26,333.31,331.93,330.64,329.82,332.88,333.28,L7
2015-05-27 22:06:42+00:00,323.61,315.92,320.23,325.85,331.96,334.98,332.64,331.47,331.07,330.05,333.27,333.22,L7
2015-06-20 22:06:32+00:00,325.75,316.85,322.01,326.87,332.70,334.91,332.80,331.61,330.95,330.08,333.61,333.52,L8
2015-07-22 22:07:13+00:00,328.20,318.01,322.60,328.96,333.96,336.65,334.40,332.70,330.62,330.16,333.14,333.51,L8
2015-07-30 22:07:24+00:00,327.20,318.23,323.12,328.84,333.46,336.54,334.00,332.50,330.25,329.59,333.43,333.53,L7
2015-08-07 22:07:16+00:00,326.48,318.32,322.87,328.34,332.86,336.26,333.97,332.61,330.14,329.12,332.90,332.66,L8
2015-09-08 22:07:30+00:00,328.06,318.10,323.53,328.45,332.76,335.93,333.32,332.49,329.10,327.66,331.69,331.79,L8
2015-10-02 22:07:10+00:00,329.60,319.32,324.71,328.52,332.40,335.50,333.43,333.58,329.94,328.77,331.08,331.64,L7
