,dates,aus0253-0000,aus0253-0001,aus0253-0002,aus0253-0003,aus0253-0004,aus0253-0005,aus0253-0006,aus0253-0007,aus0253-0008,aus0253-0009,aus0253-0010,aus0253-0011,aus0253-0012,aus0253-0013,aus0253-0014,aus0253-0015,aus0253-0016,aus0253-0017,aus0253-0018,aus0253-0019,aus0253-0020,aus0253-0021,aus0253-0022,aus0253-0023,aus0253-0024,aus0253-0025,aus0253-0026,aus0253-0027,aus0253-0028,aus0253-0029,aus0253-0030,aus0253-0031,aus0253-0032,aus0253-0033,aus0253-0034,aus0253-0035,aus0253-0036,aus0253-0037,aus0253-0038,aus0253-0039,aus0253-0040,aus0253-0041,aus0253-0042,aus0253-0043,aus0253-0044,aus0253-0045,aus0253-0046,aus0253-0047,aus0253-0048,aus0253-0049,aus0253-0050,aus0253-0051,aus0253-0052,aus0253-0053,aus0253-0054,aus0253-0055,aus0253-0056,aus0253-0057,aus0253-0058,aus0253-0059,aus0253-0060,aus0253-0061,aus0253-0062,aus0253-0063,aus0253-0064,aus0253-0065,aus0253-0066,aus0253-0067,aus0253-0068,aus0253-0069,aus0253-0070,aus0253-0071,aus0253-0072,aus0253-0073,aus0253-0074,aus0253-0075,aus0253-0076,aus0253-0077,aus0253-0078,aus0253-0079,aus0253-0080,aus0253-0081,aus0253-0082,aus0253-0083,aus0253-0084,aus0253-0085,aus0253-0086,aus0253-0087,aus0253-0088,aus0253-0089,aus0253-0090,aus0253-0091,aus0253-0092,aus0253-0093,aus0253-0094,aus0253-0095,aus0253-0096,aus0253-0097,aus0253-0098,aus0253-0099,aus0253-0100,aus0253-0101,aus0253-0102
0,1987-05-22 23:08:08+00:00,201.21715309187516,196.51738282517982,190.6327744398734,203.85045538058662,218.04096387564056,212.56625087078697,214.1461058726888,219.54047276917507,213.21014851952074,207.35614874234068,209.392257742201,206.1846396942238,203.24107277209498,208.05932649619876,206.32293630199658,206.6282922510976,201.02306897144356,201.44304979975786,201.79775298105355,195.18595338568431,202.34406734833175,199.30580923722667,201.37924059443046,203.10985159716637,207.95983329407227,212.0032524608975,217.57241806661233,219.6199986446259,219.54802991066714,211.25602360618058,215.81377400118095,212.60068158010628,219.1475991310291,216.50558692890215,214.52035754417034,217.0124525810815,232.6106435169213,238.7668968609787,,235.89980123682744,214.25164653015696,201.74582936580384,198.66385971975848,200.35283676162857,203.25548002404068,208.58021900236747,203.41092653327186,204.57216848591733,214.08778141393424,201.66424913154458,210.07374464361595,197.74754463551372,200.0699124429712,205.2456156463491,204.34205229310595,204.5253268309167,214.8600506189374,211.07319068031853,210.4539078215917,213.93763750858938,207.47859856071108,202.8238295361935,205.80080572053822,207.30554208905835,202.60806827366636,203.52971503069134,206.24830885968265,207.68665856087677,207.9965153421229,209.44937723351748,207.44433394911977,213.64617361110473,219.0047214551949,224.5218024085201,217.8713726678929,211.99825678691246,211.02555363041049,210.03904235312598,201.60539144322618,189.56585841410964,196.39138303498726,200.04538656300562,200.76919894638456,201.7594551160108,204.11676382199337,203.2315159913935,213.0851538179551,212.6079602442882,218.78013627217408,217.90757014414447,218.7938328452269,228.81614991136288,227.6049720408478,222.1764399538247,221.67787778052912,216.86247774921847,219.71399731438834,225.4614252744151,227.3736107239744,221.84562549866203,214.92537798590575,212.77822813985898,210.46812049738318
1,1987-10-04 23:17:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1987-10-29 23:11:49+00:00,218.831435074519,207.00976727702715,214.20751101427862,230.25154237970895,231.23598383838993,219.10780149533912,208.88225595989647,214.14173344611066,198.84526319209255,206.13086787236043,206.6355248594826,217.9414062307185,215.45378150112518,211.75914305790542,207.8897683912533,215.6736836237722,217.45987817812517,210.22543600516082,206.66108847519013,210.1930415055516,206.50730262825613,208.44237975669142,213.0965843078485,213.70506077754175,210.1178152384305,215.3352382720586,217.69108847550976,216.05791440856288,215.97812176756491,214.3824188466034,215.08137994566488,210.80628900333392,218.28725807711396,217.93648901660998,212.83054171110587,215.53068175710058,239.75354780211165,258.84657564598206,285.5032879555528,240.2133530913149,227.8592414944621,236.05288980829374,222.50656670042673,222.4118449044194,225.91610804404866,229.43463792708064,220.12776238388452,220.9238062055112,227.8041749495177,216.7983409731153,216.99582697333338,212.31040788748024,209.5979100337463,215.2414912697298,216.0355998006574,220.60667369625165,219.32588753824646,219.68429502767663,216.62326260052401,221.56939295174504,212.55231909461887,210.72689867194686,214.32040674280773,212.81443004383357,211.54387749778482,211.950702013203,219.79291320124725,218.2653961647984,211.97839149120796,207.65533784508688,210.41672771223773,211.39863259499236,216.74843952378762,222.5728116324019,219.72576245498803,211.19549770279872,208.9419202631263,207.10850552816552,203.124224479929,199.31991918961245,202.23631934123614,208.90939506117297,203.00864832868183,206.83523916731926,211.8680463937115,211.5232228745733,221.15799082706351,219.186461839812,221.14447459544363,227.8501223238424,223.30253648440458,232.37536091755237,229.91833772413682,229.45654353602214,228.3736313746573,232.04063234224398,230.99466142171048,235.39222360304848,235.96020253516417,225.22623544558684,225.02367608299372,216.88623167362954,215.56576213614443
3,1987-11-14 23:12:11+00:00,207.94531736785717,200.69988407574152,204.08652641863614,214.0706225507056,219.47963168882833,212.47428318823853,199.36060844000724,195.43799556769937,186.24642166774692,188.11404866385715,196.24623769190003,202.68234943677018,207.26082402242054,199.84919840455143,196.74842834701653,204.72018398414104,202.080393377414,192.0433867098826,196.4628242195681,195.04788586270448,195.33733156459775,198.03236629931288,200.2819090420682,201.26280128709013,203.731439061452,206.14066024543476,207.1904409939915,202.05046002670252,203.3594586375916,203.6814825687899,197.5043627508369,201.712379274695,207.41327263499988,203.3817505291919,201.82922287699623,201.17311747367347,223.47881765996536,245.13659499622406,261.88195816027223,226.59301271024134,211.4614820027094,212.5828410609855,205.26744736065885,209.82231938875518,205.93707747098682,210.35263064169584,205.89536531735044,207.56537792486432,211.4123668308299,193.42769037771322,210.99915624335844,193.46226633087747,198.56788751410286,200.19196698301977,209.5508768666353,207.42217202567844,206.7015472731662,208.69250381267008,202.41654372493247,203.56477031829806,204.81872933417964,206.65508313147544,198.64956017077924,204.56208602942382,199.1743126290888,205.74004082595718,207.38563319361288,201.50236664979298,199.03622294959789,204.2135637768015,199.4571785751511,199.03650079851428,210.12626042493707,218.23305265623577,213.49339906109725,205.71731141015562,202.3196464935604,200.73294911125032,199.32943869855652,194.39359871699668,191.4801143031546,192.45593495689454,194.91696801236301,198.94881954077516,197.2204610979905,203.97204167420358,211.70526678478126,207.37578580154116,211.4117838617281,212.82297671022474,215.05710970558874,216.69443954589684,221.52679773699913,218.33720373741932,223.8394011573939,219.86620640012688,220.45442883625998,218.8534849802719,221.4930797788495,214.97509502154546,208.2205113103817,211.20036504551064,204.10184863742182
4,1987-11-21 23:18:29+00:00,193.38038293730827,191.69086605474175,190.24593584885298,203.39647838767513,204.16307839285895,198.69273216869834,189.13922428382182,189.42809484401243,185.5239293524554,189.18394003763638,177.0093750071089,187.44979212295962,191.34333436441833,186.0307685723633,189.7849222191119,190.5414831468337,188.42354626419808,189.5368088030014,185.74622360928439,188.59907178224717,186.17865478413304,192.15729148188223,183.26745867308705,185.60455755297738,190.57777479395156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1988-01-08 23:19:14+00:00,220.1622602130717,212.24892382961943,215.26726197557366,222.32449756861178,221.38952977414124,219.93539251357385,209.03705350791898,210.45208104917197,211.19523931031907,214.41808804617955,214.57697706539668,211.1221713502385,207.77476219359875,203.83273106989787,197.87156958062675,199.55904356436122,201.40766065621364,199.49094596750632,196.54086853160874,199.1707548538254,197.41819237781885,201.46549795469053,200.43203546188346,197.86180264861494,197.5321871203035,200.75354007996032,207.7147039451073,207.5507076134819,211.9433229606346,206.61612126628586,204.63252068649683,209.5522928597992,207.98510586687163,202.2853017657166,203.37393642623044,207.38625410910993,225.53230638210962,240.86308410879118,239.44696301642045,231.65213582401353,220.16983960339024,208.79840722526978,210.2594746862875,209.15500805633027,202.8205558385234,202.59060927720654,198.61661402055284,192.18761897309435,199.42695395523089,189.07328657078338,205.14685651052855,193.76691128387557,197.67885759793148,194.63473216159983,193.3319126198435,196.2552977407255,197.29060146911485,201.69084885752804,191.16873450148933,193.22350405347015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1988-01-17 23:13:14+00:00,182.11975564376183,179.0509632407618,179.67826730114467,191.95274403061165,203.9374967479463,193.07785483610525,188.38214881312774,188.7426982519912,181.3589751415103,182.13967144318792,186.30370052590408,187.4975058052965,193.4320365093867,183.28886960796427,187.4190323435901,181.99031948680107,186.13431597124458,185.10006544332964,182.76614234521537,182.26232911312653,189.18384883392582,193.34253453499807,185.63336059000503,183.62389572557376,185.0063064736217,185.74058067509546,194.9836168602236,194.53455772903925,196.1992682610038,190.6545916561869,191.34544544090528,190.4861977742931,193.75857626392224,195.02739396979024,194.46212793886247,191.01828712935603,214.08150413437653,212.77983351703983,212.53469460056388,204.04908931588758,191.0711613698952,177.65560126278598,186.73005170860978,193.46384558629882,191.68122614366538,196.4281740234935,190.91928269419984,190.42151369546445,194.32563062947992,187.4453528704945,194.18467731765833,192.82065804803796,183.23820707832118,194.87123359516227,189.6671027282154,193.69179765580904,196.46074704183775,195.6995258770777,195.9219485665358,191.17042783327707,200.17223242116307,193.24538415457891,190.81111694044966,194.69172063851676,191.1525483694366,195.98887901981595,199.8973861887839,194.23609445257625,189.4126399123525,188.3988122032937,189.0374252178301,187.91214033599627,197.86389633867483,205.0967051523135,202.47007497085883,193.34047718092108,193.96457390518543,188.27742027806184,183.4517920873676,176.09672631260725,178.47405731289336,184.89289430409661,180.95117606497575,182.82108694812626,181.5708155433229,190.4079034914846,202.82677701953762,202.78208157980345,196.77968545595502,205.94484931729136,209.1701305611749,208.28901169834865,210.48621843700124,206.05450811437765,205.77515239842072,202.41132839197908,201.41262345528006,199.06835103694442,201.94025180766644,195.2452803659334,194.37212084318605,191.9293629350335,174.27522940721238
7,1988-01-24 23:19:32+00:00,,,,,214.37592143608205,211.58168824703657,204.9060420438136,206.30625400982836,199.87080147170454,205.12855216280968,203.6073428992591,211.26672272314784,210.36303967350136,202.28399127056895,188.92558349360502,198.0835134352651,192.22123907801154,192.15249323567141,198.49101275728077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1988-04-13 23:20:23+00:00,,,188.8923853566712,199.78921989191866,198.12079284223026,199.15751780629347,189.33396367265453,193.35670893269275,178.24559056596593,187.57226024399674,187.4540607211121,190.6131404231278,191.66210648891806,184.99592776297976,174.74788811667634,190.48733198482358,176.96756984477975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1988-04-22 23:14:16+00:00,209.22607634871028,204.70723262790312,205.81017025770672,213.4090764891122,221.76701465878892,223.93621184383483,209.55515061571901,208.90923367816177,195.81811041394,199.77835753811732,205.945371167619,205.36511989584963,207.78591361015188,205.008628508832,198.6747933906455,205.19687399853467,199.77176200869812,201.83940760794945,201.21768857971202,205.8585693426127,201.55497242906904,206.42995479337466,203.15194774672554,205.72559769850974,204.63483534478004,201.7682629907093,211.0181862623909,202.98248135476436,211.00019175950433,208.2557596580671,213.76709519577525,210.11632935908295,209.67732276525686,213.47598348514276,200.5835157022658,202.31167446488303,224.6012145120947,243.2353806436391,239.3613876321649,223.9799510971755,212.22460571981114,216.61440665652884,213.22422552298434,214.16795065719754,205.9228915651176,210.9515084141563,205.03539346275997,203.55205646949247,209.20459243454223,194.36270079179747,205.0200474408479,204.48350724795915,207.71753443173475,202.57282537297897,210.5895239198187,205.9397833672469,214.53845908742682,206.31685286240213,205.7353055784758,204.4086325226482,207.13057924626202,206.47066340693172,211.1524793154306,206.69320444321727,205.38212812640478,210.46513231438692,200.95826553429393,204.92300201707064,204.72418248050462,205.3456922011149,203.43502318546592,214.5924270664268,218.37810387908124,221.40944018405315,209.70809756355146,210.01586346568547,211.1779954246362,202.75947405938908,198.93710223674464,193.09111159854467,195.29371807995122,199.3926074252022,193.91134705544815,197.06206831684187,206.30780336177088,203.6140269741445,196.6936437704694,212.60420652037715,206.47677952219442,217.10476058958608,219.67490514099353,226.24044439922454,224.72541296312897,219.494820522956,214.74871170475888,214.80786952286195,217.34327443340612,217.53155166938615,218.51609384977715,212.19451390646674,211.60933036441756,205.98751421955365,209.38267326615562
