,dates,aus0253-0000,aus0253-0001,aus0253-0002,aus0253-0003,aus0253-0004,aus0253-0005,aus0253-0006,aus0253-0007,aus0253-0008,aus0253-0009,aus0253-0010,aus0253-0011,aus0253-0012,aus0253-0013,aus0253-0014,aus0253-0015,aus0253-0016,aus0253-0017,aus0253-0018,aus0253-0019,aus0253-0020,aus0253-0021,aus0253-0022,aus0253-0023,aus0253-0024,aus0253-0025,aus0253-0026,aus0253-0027,aus0253-0028,aus0253-0029,aus0253-0030,aus0253-0031,aus0253-0032,aus0253-0033,aus0253-0034,aus0253-0035,aus0253-0036,aus0253-0037,aus0253-0038,aus0253-0039,aus0253-0040,aus0253-0041,aus0253-0042,aus0253-0043,aus0253-0044,aus0253-0045,aus0253-0046,aus0253-0047,aus0253-0048,aus0253-0049,aus0253-0050,aus0253-0051,aus0253-0052,aus0253-0053,aus0253-0054,aus0253-0055,aus0253-0056,aus0253-0057,aus0253-0058,aus0253-0059,aus0253-0060,aus0253-0061,aus0253-0062,aus0253-0063,aus0253-0064,aus0253-0065,aus0253-0066,aus0253-0067,aus0253-0068,aus0253-0069,aus0253-0070,aus0253-0071,aus0253-0072,aus0253-0073,aus0253-0074,aus0253-0075,aus0253-0076,aus0253-0077,aus0253-0078,aus0253-0079,aus0253-0080,aus0253-0081,aus0253-0082,aus0253-0083,aus0253-0084,aus0253-0085,aus0253-0086,aus0253-0087,aus0253-0088,aus0253-0089,aus0253-0090,aus0253-0091,aus0253-0092,aus0253-0093,aus0253-0094,aus0253-0095,aus0253-0096,aus0253-0097,aus0253-0098,aus0253-0099,aus0253-0100,aus0253-0101,aus0253-0102
0,1987-05-22 23:08:08+00:00,197.00859265041598,192.77644021054945,186.89183182524303,199.36132424303017,213.5518327380841,208.3576904293278,210.40516325805842,215.33191232771588,208.40036515785312,202.86701760478422,205.1836973007418,201.69550855666733,199.6970218740241,204.3183838815684,202.5819936873662,203.42177000998583,197.2821263568132,197.23448935829867,197.3086218434971,190.97739294422513,198.60312473370138,195.09724879576748,197.41824253188065,199.14885353461656,204.7533110529605,208.45920156282662,213.83147545198196,215.13086750706944,215.05889877311068,206.76689246862412,211.85277593863114,208.8597389654759,215.78075077786175,213.1387385757348,210.77941492953997,212.52332144352505,228.40208307546212,231.28501163171794,,229.16610453049276,208.1301040698527,197.78483130325404,194.9229171051281,196.14427632016938,200.19470879388854,204.61922093981767,199.86687563520098,200.61117042336753,210.12678335138443,196.85446576987695,205.5846135060595,193.25841349795726,195.86135200151202,201.2846175837993,200.60110967847558,200.78438421628633,210.8990525563876,207.11219261776873,206.4929097590419,209.97663944603957,202.98946742315462,198.61526909473432,201.31167458298177,203.09698164759916,198.64707021111656,199.56871696814153,202.50736624505228,203.9457159462464,204.25557272749253,205.48837917096768,203.48333588656996,209.43761316964554,213.82495475801437,218.91038848657453,211.74983020758864,205.8767143266082,205.41413970846492,205.22925899145835,196.79560808155856,185.07672727655319,192.18282259352807,195.235603201338,195.95941558471694,197.27032397845434,199.30698046032575,198.05174929421298,207.90538712077458,207.42819354710767,213.97035291050645,212.72780344696395,213.98404948355926,223.63638321418236,222.42520534366727,216.56502603187914,216.06646385858355,211.2510638272729,214.10258339244277,219.33988281411084,220.6399140176397,215.72408303835778,208.8038355256015,207.96844477819135,200.84855377404793
1,1987-10-04 23:17:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1987-10-29 23:11:49+00:00,216.72513510376598,205.13750063635783,212.3352443736093,228.00482241090575,228.98926386958672,217.0015015245861,207.00998931922715,212.03543347535765,196.43806322551768,203.88414790355722,204.52922488872957,215.6946862619153,213.68005520996476,209.8868764172361,206.017501750584,214.06888364605564,215.58761153745584,208.1191360344078,204.41436850638692,208.0867415347986,204.6350359875868,206.3360797859384,211.11418433537509,211.72266080506833,208.51301526071393,213.5615119808982,215.81882183484043,213.81119443975967,213.7314017987617,212.1356988778002,213.09897997319146,208.9340223626646,216.60221810051155,216.25144904000757,210.95827507043654,213.28396178829738,237.64724783135864,255.10204236464338,278.76312804914323,236.8432731381101,224.79553244609411,234.07048983582033,220.6343000597574,220.3055449336664,224.38425351986464,227.45223795460723,218.3540360927241,218.94140623303778,225.82177497704427,214.39114100654044,214.74910700453017,210.06368791867703,207.4916100629933,213.2590912972564,214.16333315998807,218.73440705558232,217.34348756577305,217.7018950552032,214.6408626280506,219.58699297927163,210.30559912581566,208.62059870119384,212.07368677400453,210.70813007308055,209.5614775253114,209.96830204072958,217.92064656057792,216.39312952412908,210.10612485053863,205.67293787261346,208.4343277397643,209.29233262423935,214.1560703290147,219.7644116713979,216.66205340662003,208.13178865443072,206.1335203021223,204.70130556159066,200.71702451335415,197.07319922080924,200.13001937048313,206.5021950945981,200.60144836210696,204.58851919851605,209.46084642713663,208.93085367980038,218.5656216322906,216.5940926450391,218.73727462886876,225.2577531290695,220.89533651782972,229.78299172277946,227.3259685293639,226.64814357501814,225.5652314136533,229.23223238123998,228.18626146070648,232.32851455468048,232.59012258195938,222.16252639721884,221.95996703462572,214.47903170705467,210.75136220299473
3,1987-11-14 23:12:11+00:00,205.70103079750402,198.70496267987204,202.09160502276666,211.67671687566224,217.08572601378498,210.22999661788538,197.36568704413776,193.19370899734622,183.68152273020044,185.7201429888138,194.00195112154688,200.28844376172682,205.37089848949157,197.85427700868195,194.75350695114705,203.01025135911007,200.08547198154452,189.79910013952946,194.06891854452473,192.80359929235132,193.34241016872826,195.78807972895973,198.16963932879466,199.15053157381658,202.02150643642102,204.2507347125058,205.19551959812202,199.65655435165917,200.96555296254823,201.28757689374655,195.39209303756334,199.7174578788255,205.61784337871737,201.58632127290937,199.83430148112674,198.77921179863012,221.2345310896122,241.14675220448513,254.70024113514214,223.00215419767628,208.19706517310482,210.47057134771194,203.27252596478937,207.57803281840202,204.30486905618451,208.2403609284223,204.00543978442147,205.45310821159077,209.30009711755636,190.86279144016675,208.60525056831509,191.0683606558341,196.3236009437497,198.07969726974622,207.5559554707658,205.42725062980895,204.58927755989265,206.58023409939653,200.30427401165892,201.4525006050245,202.42482365913628,204.41079656112228,196.25565449573588,202.31779945907067,197.06204291581525,203.62777111268363,205.3907117977434,199.5074452539235,197.0413015537284,202.10129406352794,197.34490886187754,196.79221422816113,207.3640615691178,215.24067056243155,210.22898223149267,202.45289458055103,199.3272643997562,198.16805017370385,196.76453976101004,191.99969304195332,189.23582773280145,189.89103601934806,192.35206907481654,196.5549138657318,194.65556216044402,201.20984281838432,208.943067928962,204.6135869457219,208.84688492418164,210.06077785440547,212.49221076804227,213.93224069007758,218.76459888117986,215.3448216436151,220.84701906358967,216.87382430632266,217.46204674245575,215.58906815066732,217.90222126628444,211.71067819194087,204.95609448077712,208.63546610796416,198.97205076232888
4,1987-11-21 23:18:29+00:00,202.9861998394256,200.22936996773493,198.78443976184616,213.64268308326695,214.40928308845076,208.29854907081568,197.677728196815,199.03391174612977,196.50200581201807,199.4301447332282,186.61519190922624,197.69599681855144,199.4324433346224,194.5692724853565,198.32342613210508,197.86020078654215,196.96205017719126,199.14262570511875,195.9924283048762,198.2048886843645,194.71715869712622,201.76310838399957,192.30822752213865,194.64532640202899,197.89649243366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1988-01-08 23:19:14+00:00,224.9473979243644,216.50237957299072,219.52071771894495,227.42864446065732,226.4936766661868,224.72053022486654,213.29050925129027,215.23721876046466,216.663968123225,219.5222349382251,219.36211477668937,216.22631824228404,211.80435184521363,208.08618681326917,202.12502532399805,203.20486277296516,205.66111639958493,204.276083678799,201.64501542365429,203.9558925651181,201.67164812119015,206.25063566598322,204.93569448427658,202.36546167100806,201.17800632890743,204.7831297315752,211.96815968847858,212.65485450552745,217.04746985268014,211.7202681583314,209.13617970888996,213.80574860317049,211.81321603590578,206.11341193475076,207.62739216960173,212.49040100115548,230.31744409340232,249.36999559553374,254.75940369255704,239.30835616208182,227.13003991072506,213.3020662476629,214.51293042965878,213.94014576762297,206.30065599219083,207.09426829959966,202.64620367216773,196.69127799548747,203.930612977624,194.54201538368932,210.2510034025741,198.87105817592112,202.46399530922417,199.13839118399295,197.5853683632148,200.5087534840968,201.79426049150797,206.19450787992116,195.67239352388245,197.72716307586327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1988-01-17 23:13:14+00:00,188.80619537156304,184.99446522102954,185.6217692814124,199.08494640693294,211.0696991242676,199.76429456390645,194.32565079339548,195.4291379797924,189.0006205447117,189.2718738195092,192.99014025370528,194.6297081816178,199.06272259595616,189.232371588232,193.36253432385783,187.084749755602,192.07781795151232,191.78650517113084,189.89834472153666,188.94876884092773,195.12735081419356,200.02897426279927,191.92648033381792,189.91701546938666,190.1007367424226,191.3712667616649,200.92711884049135,201.66676010536054,203.33147063732508,197.7867940325082,197.63856518471817,196.42969975456083,199.1077280461632,200.3765457520312,200.4056299191302,198.1504895056773,220.76794386217773,224.6668374775753,233.93130172952777,214.74739288036952,200.7968918830606,183.94872100659887,192.67355368887752,200.15028531410002,196.54409140024808,202.7212937673064,196.5499687807693,196.71463343927735,200.6187503732928,195.08699827369588,201.31687969397962,199.95286042435924,189.92464680612238,201.16435333897516,195.61060470848315,199.63529963607678,202.75386678565064,201.99264562089058,202.2150683103487,197.46354757708997,207.30443479748436,199.93182388238012,197.94331931677095,201.37816036631796,197.4456681132495,202.28199876362885,205.84088816905165,200.179596432844,195.35614189262023,194.69193194710658,195.330544961643,194.59858006379747,206.09336061904557,214.0119581227151,212.19580548402422,203.06620769408647,202.87982687558704,195.91906568126322,191.093437490569,183.22892868892853,185.16049704069457,192.534539707298,188.59282146817714,189.95328932444755,189.2124609465243,198.63736777185534,211.05624129990835,211.01154586017418,204.4213308591564,214.1743135976621,216.81177596437627,216.51847597871938,218.71568271737198,214.96976108477926,214.69040536882233,211.3265813623807,210.32787642568167,208.7940815501098,212.63855537214837,204.9710108790988,204.09785135635144,199.5710083382349,189.55852021361514
7,1988-01-24 23:19:32+00:00,,,,,212.37273883592368,209.7037045593881,203.23672321034832,204.42827032217988,197.72453440010628,203.12536956265131,201.7293592116106,209.26354012298947,208.78157972600792,200.61467243710365,187.25626466013972,196.65266872086627,190.55192024454624,190.27450954802293,196.4878301571224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1988-04-13 23:20:23+00:00,,,188.97263013650493,199.88551362771912,198.21708657803072,199.2477931836064,189.41420845248825,193.4469843100057,178.34876242575214,187.6685539797972,187.54433609842505,190.70943415892825,191.73812785928683,185.07617254281348,174.82813289651006,190.55611322468107,177.04781462461347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1988-04-22 23:14:16+00:00,204.71634850893713,200.69858565921587,201.80152328901946,208.5987001266875,216.95663829636422,219.42648400406168,205.54650364703176,204.39950583838862,190.66413573991352,194.96798117569261,201.43564332784584,200.55474353342493,203.9882480608692,200.99998154014474,194.66614642195825,201.76089088251703,195.76311504001086,197.3296797681763,196.4073122172873,201.34884150283955,197.54632546038178,201.9202269536015,198.90749801517433,201.48114796695853,201.1988522287624,197.97059744142663,207.00953929370365,198.17210499233965,206.18981539707963,203.4453832956424,209.52264546422404,206.1076823903957,206.06954049343832,209.86820121332423,196.57486873357854,197.50129810245832,220.09148667232157,235.21808670626461,224.93025854489082,216.76438655353846,205.665001589232,212.36995692497763,209.21557855429708,209.6582228174244,202.64308949982802,206.7070586826051,201.2377279134773,199.30760673794126,204.96014270299102,189.208726117771,200.20967107842318,199.67313088553445,203.2078065919616,198.32837564142775,206.58087695113144,201.93113639855963,210.2940093558756,202.07240313085092,201.49085584692457,200.16418279109698,202.3202028838373,201.96093556715857,206.3421029530059,202.18347660344412,201.13767839485357,206.2206825828357,196.94961856560667,200.91435504838338,200.71553551181736,201.1012424695637,199.1905734539147,210.08269922665366,212.82766961474505,215.39646973102228,203.14849343297232,203.45625933510632,205.16502497160533,197.6054993853626,193.78312756271816,188.28073523611997,190.78399024017807,194.23863275117571,188.75737238142167,192.25169195441717,201.1538286877444,198.06359270980832,191.14320950613322,207.05377225604096,201.32280484816795,211.5543263252499,214.52093046696706,220.69001013488835,219.17497869879278,213.48185006992512,208.735741251728,208.79489906983108,211.33030398037525,210.971947538807,211.3005293061401,205.6349097758876,205.0497262338384,200.83353954552717,199.07472391810268
