dates,nzd0175-0000,nzd0175-0001,nzd0175-0002,nzd0175-0003,nzd0175-0004,nzd0175-0005,nzd0175-0006,nzd0175-0007,nzd0175-0008,nzd0175-0009,nzd0175-0010,nzd0175-0011,nzd0175-0012,nzd0175-0013,nzd0175-0014,nzd0175-0015,nzd0175-0016,nzd0175-0017,nzd0175-0018,satname
2010-04-27 21:57:49+00:00,311.46,307.32,309.92,324.14,304.68,296.22,299.45,308.72,316.61,320.69,328.20,337.76,353.35,358.99,369.12,369.62,370.22,366.83,357.11,L7
2010-05-13 21:58:09+00:00,309.98,305.58,307.62,321.77,302.62,295.14,298.97,308.72,316.61,320.70,327.92,337.20,353.40,358.88,368.87,369.78,370.56,368.03,357.75,L7
2010-05-29 21:58:09+00:00,310.41,304.10,306.86,321.05,302.21,295.60,298.39,308.61,318.25,322.34,329.53,338.02,354.18,359.24,368.81,368.94,370.03,368.58,357.70,L7
2010-06-14 21:58:10+00:00,309.72,302.93,304.30,321.05,302.32,295.60,297.47,308.68,319.15,322.80,331.21,339.54,354.93,359.64,368.81,368.94,371.25,368.58,357.70,L7
2010-06-30 21:58:13+00:00,310.10,303.70,304.30,321.07,303.70,297.29,299.05,311.17,321.99,324.56,333.26,341.89,358.30,361.60,368.81,369.33,372.27,371.32,359.62,L7
2010-10-28 21:55:27+00:00,309.53,300.31,299.00,318.18,303.49,298.05,300.66,314.01,324.99,327.82,340.15,346.34,359.11,362.02,370.48,371.97,376.17,377.63,365.17,L5
2010-11-05 21:58:13+00:00,308.50,300.20,299.00,318.18,303.77,298.65,301.10,313.73,323.66,325.80,337.81,343.77,357.62,360.39,370.48,371.97,374.49,375.54,363.14,L7
2010-11-21 21:58:26+00:00,308.37,300.18,300.07,320.88,305.30,298.29,299.90,310.50,323.66,326.82,336.47,342.66,355.17,359.80,362.87,366.82,371.40,370.11,357.13,L7
2010-12-07 21:59:00+00:00,307.40,300.71,298.71,319.10,303.56,295.87,297.85,307.77,319.67,320.53,332.38,337.32,353.00,358.85,357.57,361.65,368.84,365.21,354.62,L7
2010-12-31 21:55:32+00:00,309.39,304.00,305.21,321.00,304.65,295.39,299.68,307.11,315.25,317.89,327.63,333.88,350.36,357.04,360.53,361.71,365.65,363.59,351.82,L5
2011-01-16 21:55:58+00:00,310.02,305.00,307.33,323.07,305.91,297.85,301.89,308.83,315.11,318.48,327.21,334.67,351.08,356.93,363.14,364.47,367.89,365.36,353.44,L5
2011-02-01 21:55:59+00:00,309.72,304.89,307.63,323.80,307.39,298.26,303.04,309.91,315.32,320.48,328.37,337.05,353.03,358.17,364.80,365.92,369.12,366.95,356.21,L5
2011-02-25 21:59:08+00:00,309.88,304.19,307.16,323.21,307.04,298.19,302.42,308.83,314.67,320.48,327.48,336.44,351.87,356.72,363.06,364.74,368.56,367.53,356.41,L7
2011-03-29 21:59:38+00:00,309.37,302.26,305.08,321.19,305.56,295.98,300.35,306.35,314.67,320.48,325.58,334.83,350.63,354.91,362.03,363.55,367.25,365.75,355.22,L7
2011-08-20 21:59:26+00:00,305.57,293.72,297.04,312.71,300.02,289.23,291.72,297.05,309.29,,318.38,329.52,346.96,345.74,356.05,359.83,363.38,362.38,352.26,L7
2011-09-05 21:58:58+00:00,301.04,290.50,291.68,309.21,297.73,284.99,288.52,294.96,307.81,,316.92,328.19,347.98,344.60,357.76,363.41,365.39,361.97,351.44,L7
2011-11-24 21:59:43+00:00,297.25,290.20,291.27,310.53,301.80,291.65,285.97,291.41,296.98,294.16,311.67,326.98,346.06,341.81,357.15,360.10,369.69,367.20,354.28,L7
2012-01-27 22:00:03+00:00,297.25,290.20,291.27,315.50,304.90,298.10,291.62,297.36,304.02,310.38,318.25,332.53,350.80,341.81,357.15,362.93,373.32,372.17,358.10,L7
2012-03-15 22:00:09+00:00,300.72,295.29,296.07,317.50,306.32,297.44,290.81,294.34,304.30,311.42,316.88,331.76,348.96,344.96,359.15,360.28,374.34,375.84,365.73,L7
2012-04-16 22:00:05+00:00,297.26,293.59,295.83,316.25,302.65,297.44,290.81,292.64,304.74,313.65,318.09,330.05,347.34,343.21,359.34,359.25,369.04,375.84,365.73,L7
2012-05-02 22:00:31+00:00,297.26,293.59,295.37,315.72,301.70,294.92,289.56,293.28,304.46,314.57,318.32,330.05,347.34,343.21,361.06,362.95,368.76,372.64,360.51,L7
2012-05-11 21:54:32+00:00,301.26,296.55,295.37,315.72,301.70,294.92,289.56,293.28,304.46,314.77,320.62,335.30,350.24,349.31,361.06,362.95,368.76,372.64,360.51,L7
2012-05-18 22:00:44+00:00,301.66,300.31,299.79,317.97,303.79,297.94,289.56,293.28,306.84,316.77,322.39,339.16,350.24,349.31,361.06,368.18,371.92,371.19,360.51,L7
2012-06-03 22:00:23+00:00,303.47,303.44,302.40,313.11,300.09,291.76,295.00,297.90,312.08,319.35,326.34,342.92,353.08,353.54,363.55,372.75,371.92,371.19,360.51,L7
2012-08-22 22:01:14+00:00,304.02,301.54,302.31,310.87,298.34,289.27,292.27,297.42,310.24,318.53,325.50,342.78,350.69,353.28,360.90,371.73,369.37,365.98,356.31,L7
2012-10-25 22:01:27+00:00,305.28,303.54,303.07,310.98,297.42,287.61,291.24,300.72,309.99,318.62,327.97,352.28,353.27,356.49,361.25,375.03,371.79,364.53,355.13,L7
2012-11-26 22:01:37+00:00,302.37,298.03,300.66,307.67,292.04,277.00,287.65,302.72,308.75,315.03,323.24,339.14,351.26,351.62,360.74,364.14,367.34,363.73,354.84,L7
2012-12-12 22:01:41+00:00,302.37,296.09,298.53,314.16,295.65,280.62,286.55,299.33,302.24,312.78,312.25,336.20,350.90,348.73,359.31,361.71,365.05,362.37,353.06,L7
2013-05-29 22:08:05+00:00,317.41,296.78,301.70,311.65,299.35,291.62,293.93,297.14,306.77,314.76,321.88,347.75,363.31,355.46,366.65,366.16,376.25,373.19,359.48,L8
2013-06-06 22:01:19+00:00,310.54,293.41,295.95,310.91,293.18,282.71,286.16,297.14,306.77,314.76,321.88,347.75,363.31,355.46,366.65,366.16,381.63,376.50,368.35,L7
2013-06-22 22:01:14+00:00,308.47,295.01,299.97,313.12,300.99,292.61,294.58,314.39,324.99,327.81,336.01,346.24,360.59,366.89,374.94,377.90,392.22,382.81,377.12,L7
2013-06-30 22:08:00+00:00,308.47,295.01,299.97,313.12,304.73,294.97,299.18,314.43,323.73,327.42,336.59,347.81,360.55,366.81,374.85,376.96,391.04,381.94,375.04,L8
2013-07-08 22:01:03+00:00,308.65,297.93,303.09,315.63,306.17,296.66,299.18,314.22,323.23,327.06,336.74,346.63,360.88,366.54,374.07,375.81,388.90,381.81,375.04,L7
2013-07-16 22:08:00+00:00,308.65,297.93,303.09,315.63,306.17,296.66,301.10,313.82,323.02,326.80,337.07,345.70,359.24,365.19,372.96,374.05,383.66,378.80,371.38,L8
2013-07-24 22:01:20+00:00,308.71,298.20,303.42,315.73,304.75,295.62,298.68,310.84,319.52,323.75,333.26,345.70,357.70,363.85,371.09,372.73,382.07,376.95,370.06,L7
2013-08-17 22:07:39+00:00,309.78,301.24,304.86,317.42,305.63,296.49,298.25,310.32,317.63,323.88,332.79,344.64,357.72,362.57,370.77,372.23,381.18,376.18,368.83,L8
2013-08-25 22:01:25+00:00,310.68,301.74,305.93,317.98,305.63,296.49,298.88,309.93,317.33,323.94,332.87,344.35,357.49,362.44,370.88,372.38,381.18,376.18,368.10,L7
2013-09-02 22:07:40+00:00,312.63,303.16,306.70,319.21,306.03,296.66,298.33,308.84,317.55,324.07,333.21,343.38,357.81,362.40,370.57,372.17,379.89,376.10,367.40,L8
2013-10-20 22:07:26+00:00,313.55,303.75,307.16,320.23,305.73,296.42,298.27,308.80,318.32,324.47,334.66,343.11,357.94,362.81,370.94,372.47,379.00,376.84,366.94,L8
2013-11-13 22:02:12+00:00,314.87,305.35,307.91,320.23,306.18,297.88,298.71,308.31,317.28,323.22,333.98,343.25,357.95,362.47,370.94,372.47,379.00,375.43,364.64,L7
2013-11-21 22:07:13+00:00,314.43,304.95,307.53,319.22,305.43,297.17,298.11,307.37,316.18,321.74,332.41,342.21,356.31,361.06,369.32,371.10,377.07,374.15,363.40,L8
2014-02-01 22:02:54+00:00,317.24,308.70,309.72,319.50,306.24,299.03,294.48,300.77,309.62,315.91,327.56,335.27,349.85,353.83,363.17,363.90,369.57,370.24,356.75,L7
2014-02-09 22:06:33+00:00,316.91,309.25,309.31,320.01,306.38,299.11,294.59,301.49,309.60,315.97,326.28,335.03,350.52,354.38,363.97,364.73,370.14,369.88,357.15,L8
2014-02-25 22:06:20+00:00,317.72,309.03,308.68,320.29,306.51,298.69,294.13,299.82,310.28,314.22,324.71,332.85,349.15,353.94,362.76,363.17,368.34,369.29,355.32,L8
2014-03-05 22:02:25+00:00,316.08,308.35,308.10,319.21,305.58,296.99,294.46,300.17,308.74,312.98,323.62,333.33,346.88,352.22,361.88,362.72,368.01,366.95,354.23,L7
2014-03-29 22:05:52+00:00,314.31,306.57,307.38,319.37,304.96,296.17,293.20,299.60,309.70,313.97,324.98,333.55,348.06,353.41,363.10,363.58,368.07,368.22,354.82,L8
