,dates,jap0172-0000,jap0172-0001,jap0172-0002,jap0172-0003,jap0172-0004,jap0172-0005,jap0172-0006,jap0172-0007,jap0172-0008,jap0172-0009,jap0172-0010,jap0172-0011,jap0172-0012,jap0172-0013,jap0172-0014,jap0172-0015,jap0172-0016,jap0172-0017,jap0172-0018,jap0172-0019,jap0172-0020,jap0172-0021,jap0172-0022,jap0172-0023,jap0172-0024,jap0172-0025,jap0172-0026,jap0172-0027,jap0172-0028,jap0172-0029,jap0172-0030,jap0172-0031,jap0172-0032,jap0172-0033,jap0172-0034,jap0172-0035,jap0172-0036,jap0172-0037,jap0172-0038,jap0172-0039,jap0172-0040,jap0172-0041,jap0172-0042
0,1984-07-31 00:45:05+00:00,167.4135499282873,179.13038174827832,191.67099718681823,194.37718706653087,203.72895440403576,210.39526461411205,216.58189506342046,219.8756875578742,216.24357026577405,227.572128914007,,227.914249003318,223.04484376366324,233.48032918570587,228.72619210852304,219.2562738835038,219.26439714426567,222.06964041353956,230.197336861326,,224.459257213579,226.037468192507,232.32879357742345,238.46250324937648,239.0857243791405,240.1679212251488,,,243.45328249442161,241.5061000940339,,233.38277226196533,235.70531656946247,233.52588093854897,224.56384775866792,,,237.2117850440506,238.96006951260688,,214.4528707168559,213.6767298668026,190.3509592877258
1,1984-08-16 00:45:37+00:00,189.77332630365152,200.84082229606287,208.40152522873962,206.54745932687192,219.87745736605362,,235.27941615828018,233.5297210740885,234.32598352360796,241.91315265617544,238.14549926737558,,233.5835651845601,250.21261403769105,245.1249555773237,231.29027298971928,235.16380734595063,237.07775623761606,244.01083954211555,240.37962368241432,238.6298088044282,240.03015379612486,237.01490644317136,253.51722724366783,251.93576110664182,258.467691062665,255.21730394514637,255.9048536621176,259.41583954734267,263.23043722306136,256.6111526753138,249.420542098716,255.8771484308291,256.24353594011467,240.87603447335266,238.3786106505146,246.4308706005413,,,242.08497022518455,236.9488903568136,229.63155911362315,209.32332360879334
2,1984-11-04 00:45:46+00:00,188.87269145705093,189.68024529680125,198.64148272309876,203.76388281539403,227.35208841216502,228.02575945188474,235.23668554883946,246.48605590352918,234.121000572135,247.7615429599319,243.31593929091898,,237.65670625852732,250.35690041939688,248.1603512334096,242.7027821007529,227.6702481184971,254.79959864359603,251.20643330326826,,249.23546268206127,256.42306258897923,258.7352826301615,256.38055291639125,255.48738423758402,253.90732584778445,264.108047287277,260.44482927974644,261.96122926331844,252.6024142549122,,256.75739535131027,261.3128257497865,243.39128186228922,,252.44127820819062,242.1096883141265,,248.9524830315197,246.46237254464245,239.17902951041023,227.59763689633627,215.765669598915
3,1985-01-07 00:46:06+00:00,,203.28693591129593,193.13644307553707,212.90662565462995,213.10860173247542,,237.39285219874913,239.77293300952797,243.99821204538327,237.44303189058502,243.22167878144805,245.9209756557464,252.7045942484038,247.47671385509202,,247.2025962969572,239.01578762223036,245.65648947724088,248.80830381783227,248.49541040054189,256.28323050286133,254.88662198670303,255.28232637949253,257.3983549549012,262.6297853631641,257.9557081099855,249.1363377988787,269.09839999696885,263.648765267246,254.01124328316848,265.1361203812576,253.7479481584052,259.30915984295723,261.3053929453362,254.1406943170618,,251.52481439043862,253.17234177103435,251.51048586394512,,238.76947172792222,233.922246480078,211.62193014815614
4,1985-09-04 00:45:15+00:00,,223.42527557816825,237.9633213309235,284.6899248702979,240.97608480780931,219.14428632003813,231.5237904376424,,,,228.52554999777212,229.61588656929953,245.3300829782492,245.71086720024692,243.5949891621561,238.81718604511653,239.61368245207396,241.48229911897647,240.57773626969117,,238.7728644840334,232.5712471026586,230.98102186839338,236.4345240491831,240.67083024001343,242.60175108042588,238.55108990998278,238.3662669154508,233.61686972227946,235.45651765939212,225.91863956188527,,246.62377079234386,245.59854299448384,242.69407625277776,,,233.42599658789956,232.14149078153667,,214.88557883490512,202.08845974412637,
5,1986-01-10 00:43:19+00:00,218.5448387135979,231.55080020498272,,249.71825993671436,252.17599801373905,260.6820368621618,273.4937197013558,276.0894739635039,,271.94344904045175,264.60131069272734,270.6011699582271,271.8415828743304,267.14049594550244,266.61834372550805,265.8290995142081,260.63498866906207,262.95331844281344,,282.5621462335717,284.91610107169674,279.9026359095296,271.7239717861179,267.813152317928,264.8504500101097,262.3716596448636,269.9571139298672,279.0063476406901,277.55001737571916,277.08380053275914,,283.4686242429755,282.31372969853743,279.02313753797677,,254.82938787583905,257.9449747187073,,272.0501375664071,,253.48770739662467,247.19157241850445,222.2182917093888
6,1986-11-10 00:34:29+00:00,201.77540359095374,199.61230986737502,202.24326025025303,220.30527774628194,220.62928654106295,221.4326052723088,229.38033258859335,243.24710457365381,226.84387761905165,227.19884571547783,240.12254025714034,252.49274779849426,250.58915554266164,245.534794668322,,,253.0117640342348,241.21915769535588,236.4703021114202,245.77074425776235,247.1325672240788,247.41614951299064,238.7174858009637,257.93354180160077,254.85892834098271,238.9026064425386,239.52091679038782,244.69441942885746,245.38669723004605,257.5976164983185,255.61094211630518,251.115090139892,249.2328342749591,253.82268009849744,246.07060824046053,235.985629730541,237.79573461408097,237.19162211806432,241.01410392795344,231.91149822066023,228.40986830788273,215.28819825528444,
7,1987-02-14 00:36:34+00:00,202.486964481013,204.459042566071,214.52632203853662,,233.1292865948086,241.43616733894194,244.73779532963934,253.45287523259972,246.72417244427362,253.18640868511392,259.5103026270434,261.5185922041734,262.4179940654644,,262.82113284534427,260.3153697248115,254.8222025904668,252.0156645703993,258.27535780779175,256.90559785309495,257.945864657559,261.0774514065112,,265.51244098357273,263.414454979346,264.2929158984736,267.36605264819485,269.2910722424657,269.50107726521355,263.8048297529104,260.52780678173906,259.0045901048716,264.81498601368384,259.5234543749046,253.70352329496802,250.15971760841325,244.71623512931777,246.75939093683468,250.36725484277142,239.74103177258905,238.81786816229342,230.5220779314817,213.6976419864867
8,1987-03-02 00:37:11+00:00,212.1567765186083,216.29410759756047,219.25852677858893,,232.919188396048,245.3855696926541,246.23110029272135,250.137758719599,255.73268239329138,260.7971959137222,266.01850503416046,268.63034353815954,264.5127308165862,274.0362748826457,272.61047716454476,264.9636471549856,262.20986243737343,263.56644728767867,,259.02598231909246,256.8618353310824,261.85020813503905,257.9202376616503,264.55070709766045,266.5001744815843,,274.4402450141883,268.60732594834394,272.38359292712795,271.75433157517733,264.92536170004837,268.15130497246577,271.7048118772853,268.08859727550004,257.8613673453028,254.0960683579882,256.2243683517745,260.8557549016965,268.8255907902733,243.17966098232162,244.612245087027,231.5660991254469,
9,1987-03-18 00:37:47+00:00,195.5479856113432,199.77553074754968,205.42972490868803,214.0524471620564,225.651133356397,234.55437668417824,247.2395317708375,245.91899037977458,235.20290035401737,240.78488075844638,248.17010929716582,236.4697890630236,245.72400437190012,251.17874726626644,,258.7043903514701,248.91586811117065,251.35683953983607,232.41764720291027,,,,,259.779406619024,255.83696971002013,251.98035374709505,250.51065510146594,266.41803235217066,,,,,,,,,,,250.20945988570378,234.5952150559188,227.93622269073566,,
