,dates,per0032-0000,per0032-0001,per0032-0002,per0032-0003,per0032-0004,per0032-0005,per0032-0006,per0032-0007,per0032-0008,per0032-0009,per0032-0010,per0032-0011,per0032-0012,per0032-0013,per0032-0014,per0032-0015,per0032-0016,per0032-0017,per0032-0018,per0032-0019,per0032-0020,per0032-0021,per0032-0022,per0032-0023,per0032-0024,per0032-0025,per0032-0026,per0032-0027,per0032-0028,per0032-0029,per0032-0030,per0032-0031,per0032-0032,per0032-0033,per0032-0034,per0032-0035,per0032-0036,per0032-0037,per0032-0038,per0032-0039,per0032-0040,per0032-0041,per0032-0042,per0032-0043,per0032-0044,per0032-0045,per0032-0046,per0032-0047,per0032-0048,per0032-0049,per0032-0050,per0032-0051,per0032-0052,per0032-0053,per0032-0054,per0032-0055,per0032-0056,per0032-0057,per0032-0058,per0032-0059,per0032-0060,per0032-0061,per0032-0062,per0032-0063,per0032-0064,per0032-0065,per0032-0066,per0032-0067,per0032-0068,per0032-0069,per0032-0070,per0032-0071,per0032-0072,per0032-0073,per0032-0074,per0032-0075,per0032-0076,per0032-0077,per0032-0078,per0032-0079,per0032-0080,per0032-0081,per0032-0082,per0032-0083,per0032-0084,per0032-0085,per0032-0086,per0032-0087,per0032-0088,per0032-0089,per0032-0090,per0032-0091,per0032-0092,per0032-0093,per0032-0094,per0032-0095,per0032-0096,per0032-0097,per0032-0098,per0032-0099,per0032-0100,per0032-0101,per0032-0102,per0032-0103,per0032-0104,per0032-0105,per0032-0106,per0032-0107,per0032-0108,per0032-0109,per0032-0110,per0032-0111,per0032-0112,per0032-0113,per0032-0114,per0032-0115,per0032-0116,per0032-0117,per0032-0118,per0032-0119,per0032-0120,per0032-0121,per0032-0122,per0032-0123
0,1985-09-03 15:03:06+00:00,219.13785847613428,224.07830214011844,226.5220178926757,232.34665906641365,233.69809963086777,231.45984454643627,224.16288190395645,219.22696629988047,216.22036118256798,219.37745062346832,211.43744415172253,215.45289263582066,217.055017049227,215.30182781142878,211.36181752776668,210.7728172051676,209.7323082610476,213.17203945214993,216.9219098903416,219.0457537361127,218.37414465515323,219.8805602349108,218.56781155439097,218.14218508566984,221.14502282544953,216.15464426474324,217.36260715715815,216.1728838473017,217.5010104160941,218.33884082511267,218.42962839560582,218.93201372959305,217.73074624954614,219.6463849117353,220.26806918216687,224.83726937736384,217.36278498943977,223.25085457848388,220.19660780167214,227.14674756454008,222.4599798581724,218.72259279806778,218.48282126064342,217.70510945700045,216.6339083479789,211.28712288154725,211.33871247484717,208.7048576985968,210.60869401425333,204.90724562407746,200.9352397990612,205.6859018183378,205.49705996704841,198.49893429025752,205.00941115589654,196.0428918845402,201.25709214979452,195.90986382189828,192.1001359483107,190.84684871542063,187.9735910037279,179.71765126562866,183.08854335847997,183.62882420640742,183.6538567905391,180.98612792823994,177.54302221009868,180.41124961165946,174.07740278947543,155.17878846917685,166.06327924375574,159.85610709720078,150.69618164535484,155.28584918687,143.36439819252735,139.50985431955718,142.85333421885792,139.9611342233448,150.18824311248312,151.86034921419704,169.31178640324708,167.0738452312409,171.3950203898341,173.45764415236567,172.49039313230003,167.43984072550495,160.7711899869157,164.72280728996583,172.96634957210287,174.42589436871293,185.34782637723345,187.63033352532378,214.40444172304126,221.71279073469634,233.95742528318527,227.77431164774086,237.5330203571456,250.8405010390306,248.823268087133,261.5935682280723,270.85540845563787,268.4415239105269,274.59167756459027,292.89362867184525,285.81723086976444,300.12308839862425,333.9981154381855,342.02169403480997,346.40684349138536,378.5727746141785,382.1806265666806,,,,188.93072204377825,,,346.4118845368287,,,362.07920580545186,342.15919511516034,322.47537006348387,312.9288618422583
1,1985-10-05 15:02:44+00:00,221.8974037404608,222.7781073458513,228.63272269589078,232.30025545386076,235.9293056486241,234.09614415985024,227.0345268628674,226.13363317110276,218.65865686928672,219.30719596070833,213.53874565609527,218.1362101697852,219.32090848015784,219.74262669424363,216.0758749526283,217.52033843521068,215.296238316704,217.48527306178175,219.42727485743845,220.5313837931562,222.49841405200974,220.91629850618006,215.84932297258356,214.78021853602016,221.1426828258823,220.4238059120287,217.37739874340534,217.14304410676735,219.58324787809963,218.4883252608704,215.49618782370206,224.08052065194764,221.35191857020737,224.94686593653879,221.46876337205066,221.18474722685684,219.28421855541265,221.0201586510995,222.31163766524554,222.97269700597835,222.26754985238733,219.9134975029251,217.961738943532,215.8300158286477,211.14306186888305,207.5611221892783,211.38271499758253,205.91571283730258,201.32089134472284,202.92727868003277,202.2473126551343,193.8430033652594,193.9494722274788,196.0051746610917,195.84232826225312,193.18628947788207,194.46129429069853,192.238200171793,189.00815333149254,189.40796149859955,196.77658602153062,186.92150936613584,183.0648248607426,184.35016444576607,184.74947524389628,182.43656449853776,184.3749160905406,180.87834679557378,182.70752533145182,177.8952842147325,174.72139453676485,158.71103545848837,149.08661540728133,146.30409113377854,147.02055181803598,142.33085269618144,143.39540729317463,145.99181250325597,154.37502863504287,168.9944546640474,172.67256966878819,168.097143029533,171.05519992475732,169.37575931365916,176.11238343195168,170.70504134560096,167.8790475718404,167.0127886931811,180.7234637894148,182.98087925457006,190.884584174706,203.4920665858201,214.4479536632943,223.88068561559177,225.00628109617094,235.97315485502477,242.64892614570022,251.22388667736126,253.52152200282697,258.6614934067281,262.24375108246596,274.772180201957,275.0911532461645,291.50065270611003,289.5778719755403,303.55677747077476,319.8263028846363,332.13947833521144,346.6889625836544,356.75072005554233,347.60656554727774,369.8372857693111,,,185.91980500041433,274.82168371797485,289.7408186938619,317.7076033135038,,,386.16042345729244,369.2334260762531,356.0921736806501,344.02702303863236
2,1985-12-08 15:01:45+00:00,224.26797247244016,229.4738501446559,233.82292182582074,236.9359787883675,236.9775020488366,235.57026363373265,230.5150001681499,227.24613413172588,219.5622143089054,224.9366040231473,218.31956560883296,219.4435889860337,221.92340918759965,220.56603611762995,218.64104016023273,215.79766068930138,218.54331454412105,221.36087236555196,221.47944509165646,222.43656553936987,223.75435394200835,222.06642964641568,217.45453400141568,216.1380264785137,220.09970968751355,220.03962635938652,217.10034323269267,217.77719872499995,219.87229470596841,216.61257477493072,214.39340476461552,213.6214071841399,215.51675111417342,217.8988322090513,222.21484059550448,212.10906722311046,220.45795906124087,226.61709394690203,223.5042431099443,230.85644269592908,232.75918320548257,225.0319653461236,224.77240826134246,221.77527559432193,225.4191471286243,212.1161250718409,219.27904923422483,212.8154936930349,211.1470199411616,209.9315985252833,199.19787774588116,197.1317831343091,204.1392804875858,214.24010858634927,207.8767895684884,194.51029773813855,199.40259301166498,201.47354655568918,207.15980620457864,208.29093425593828,189.2490992297399,197.38441158892508,207.6314653073436,199.72648269697928,186.48747760796,178.16077964853463,187.68053690939848,194.59080923672553,191.66544018644663,174.90608709026503,180.85464863013712,158.31987735585872,154.23638802762295,171.0449685421872,169.42910547143515,164.4994022325695,140.59708268467605,145.09239258808915,160.62692450468958,173.33614642866274,180.73697680774953,179.45921197772614,176.56283417375,185.88811925831553,177.741012901444,180.16788863072006,184.33335839152835,177.71194165981078,187.1493028491087,188.7219340787176,197.3707245402218,206.3973583044761,215.94609074432955,229.21259787309444,240.1464226564361,248.13384410704347,255.68164426445233,251.56844563924892,269.05566631965246,272.59493745448265,274.86308039483635,270.8815817918745,286.56066081490235,293.8079488253362,306.0703310936545,300.948572451482,301.1848488925129,339.5952962289661,355.93888360874735,330.8933707268546,329.2650382703268,363.2561297411847,,,185.5981568343221,258.68388194631336,289.783150102279,,,,394.9463761034321,380.73275685206335,357.08630483450526,321.79534779100004
3,1986-08-05 14:55:41+00:00,214.68881091129296,223.29869597692112,226.31892662474877,229.5968833111259,232.9210462355555,231.4896148459088,227.73366558400468,222.0089252048263,218.85819463266554,217.82641400649732,214.38149219588922,218.73706984693416,216.6222421274008,214.09774359871716,212.52071401511557,213.90175063806566,213.78322142706594,217.55775764841866,217.73703408543997,219.51734463420752,222.0058392473418,213.0552724865667,213.62686878171107,213.68824496549297,212.90413531082257,208.28102229967834,209.63303582130698,210.60171360524947,204.8636600007084,205.62322688881133,209.12122052082822,205.810528696339,208.22663767270473,211.1557569305903,209.53076263161407,207.64019864572478,211.0514516653596,211.89836539014743,215.83163478475115,213.00216612888048,215.3895967781587,208.83207153516364,211.81540801748255,205.45582121645026,213.80332742864087,209.63831917700048,206.8925554227602,205.7994374119708,198.18879011380244,196.73166034965476,190.62251950943903,187.32153113099872,190.76021769390934,194.57502591042817,202.1700118964919,190.65500398694138,191.8542918914557,191.8139340798104,196.68464858573347,199.40004018529214,192.75222482539652,179.2259979597775,192.20572353095025,187.1678108493312,189.09702949612023,183.51620781561286,176.1294544794458,175.3926185167772,182.05806330072838,180.93383115557216,166.95923924951305,172.38814329629412,169.46691771741814,166.4598934019602,158.68018567182477,161.88135206475621,168.07619718186388,169.7426558329072,171.3436455078017,173.46602396202522,173.89299510168036,177.04869916410885,188.75492608648008,187.40374794004572,188.57207880695591,185.25888883514048,196.29869073502059,184.79199595603703,191.869042976264,204.97529902471413,211.76640163396814,218.53538536648864,223.06697561986928,239.49220539941422,247.99727361829397,248.4339296409698,258.18629642438515,253.14526796381543,251.9617920035724,251.6254829062136,267.08013701539136,262.84419793475195,271.1447569264598,277.06622478892774,274.7339831230409,288.13633937468416,300.4383633554982,297.48891834007173,320.2476504618921,313.4638954509394,309.58514673662114,305.608959596956,296.20908641555934,312.72296507590204,,330.7267302850352,339.3111265294954,,,,343.0206609029643,329.71051004543943,308.2748721907196,295.49413131854317
4,1986-11-09 14:52:21+00:00,234.25781920653824,233.33034170973926,240.54744446824515,250.19606592944837,254.20444603032266,248.81154915019508,242.56803091706388,241.92184644932928,239.85488405831836,235.12141597575965,233.07378783441703,230.03759404685158,232.66015427257176,227.2491559731542,230.7270698994663,231.29504392869183,233.61049192453714,230.7060727238378,229.82941756984715,231.17613272365458,233.617091118794,234.60207615904324,227.20896102875773,225.56734599180746,223.952373256388,216.75613631770452,218.3376216958734,222.61914811811718,225.0536916001593,219.5886106918638,219.54573148301083,220.26993235937684,221.38446973654212,223.793940608495,228.65367363278017,233.85834410704913,231.61011291718478,226.69015311610548,232.3243092367809,228.30999495795018,234.25346336153717,233.53588040703312,226.1000874928181,223.82421204137847,222.71736617239068,220.12564111327532,229.0027643476214,217.0902977972143,219.38589973217472,215.07244141507948,208.64174197499682,204.37091299824124,211.11212107979196,204.91134655154724,201.77426612468935,214.62309267663449,201.2437136471376,202.14371618241927,205.40936089695316,208.57594369858566,206.62263170673583,200.95265351679825,200.72745165293583,205.90868008830546,212.52174675889881,199.41458185887726,191.2507295360304,195.284918767403,192.3591813070026,186.0367213068704,185.50492145575691,181.81344694994254,176.80522301639422,180.4497714937327,181.74141018320478,184.43360488375723,179.62647936416693,174.1906667529339,183.2807419339999,187.9585046123652,186.9073742713463,193.25178461076908,192.03412576842612,190.5648283089277,190.89443390361993,194.40839058777394,195.7741486507607,205.2190340132348,210.06089097416242,220.54390793899321,212.00281473029384,212.20550057844656,225.98064122435886,232.67829218670894,253.40769758419918,250.678404466882,258.9658777302594,254.44790525096016,260.95222569849903,256.88362601111754,266.4710672788045,281.116781743217,255.23420677958848,269.3259976720868,278.70242972566916,274.5554524369289,293.5909651668904,308.3524017355139,304.50817224806104,303.83741467117443,300.1222842593791,312.76684624054894,310.51587114277316,306.5707480044883,,327.028167202274,323.93721931287456,,,,317.2230169477203,306.1857155840801,288.6346778869061,266.54408126026
5,1986-12-11 14:52:20+00:00,237.22796530155145,238.8017442312416,241.97545835608028,249.0351420947269,255.17478963734143,249.24895497300813,245.05137775120554,240.67045247086762,240.27672539800076,238.47017534253564,238.69246399111506,240.26567779589496,238.20285896093694,232.57740875522504,232.26103513834286,231.9033283003483,231.7325986533189,229.1857627925257,231.81783495565048,235.47045527826393,238.13167577235683,233.06045518880106,232.5448786130041,236.5056126844668,,235.36582935356017,223.5316752605983,223.0913130068401,222.77530569761737,223.13949917977823,224.83948114988996,221.09055482700916,227.28110269279935,226.71728130545156,229.5411909937564,229.82727097095133,229.15177982076335,233.2653201182317,230.32622933132475,226.77537990044286,233.8184466615077,231.63693306567077,231.608688566258,230.95269595467585,225.14759087732418,231.04560922052826,225.76466632467384,220.50500760816183,220.83659047327237,217.51669688065994,219.85030165784042,214.61170784613824,216.27977372509432,211.1775693818451,216.924457637068,213.11907287567263,205.44996788381192,211.68763621725697,208.1792692640413,210.50710450313923,212.00607520914176,203.8728409360661,202.61583754166656,208.48244967565546,207.621627053012,203.53283189979186,200.28440299868572,204.47123081973325,204.55677560351714,196.90100506129113,187.37445740903806,188.1650520937277,185.96310048171273,190.59925760186735,187.0646220155935,191.95963725932248,196.61253313344224,194.845874490593,,,,,,204.2520026653854,207.73088503784217,212.98933174843566,208.1456988255363,207.91616929169157,215.985405993709,226.81011912755238,222.8628580382379,207.75424270086492,227.0347259961765,242.25499503266562,260.81027932086585,256.6160167895877,258.50065720480774,251.47014529664213,262.86301531280986,259.62921497866915,279.30345920921167,279.4009117740588,261.1114696166927,278.45716404748174,289.4963189983534,288.40127644217927,290.37290886285814,309.18964949593163,313.7954413815317,311.81041242290775,309.66206381389765,313.53917120032105,310.5223509068947,325.18795375014736,,314.1774011325203,326.7536062172182,,,,329.94804456050014,323.4806651669782,304.4115234744164,285.03721617954307
6,1987-04-18 14:56:42+00:00,244.5389303795647,249.69522596016097,249.8539701051007,253.29965694797338,255.93508349322622,267.334509762054,,,,,239.6633633788515,235.50166916625497,236.0858767333526,235.82883400928577,233.55889412382962,233.1325181544041,232.5714211323191,,,,,,,,,,,,,,225.3286294035448,223.35792535486468,213.1752015916149,,,,,222.3176656129797,234.5960259240984,232.16038547815143,191.53221840199504,,,188.56581311233572,,231.8638956837221,222.6999803173398,211.08215853659325,,,214.745702185328,208.471308753473,213.5668727842637,203.8872243651839,,,207.6731928835152,220.4955015376889,,207.30318336654068,207.6287721218626,,220.47980792782852,251.37134631876194,205.99208718850278,225.60050629058065,207.26271056009304,203.19933778004778,205.49361366503203,204.3207807352877,197.85769371224737,194.64057195432198,186.13759724024214,181.5085232774236,180.78951610966135,179.0217350566828,182.2969984459399,183.15130226017055,185.41707894474743,189.39044220044474,198.91748742966055,193.35155993602334,196.74415623599012,212.25506687815155,212.43815405625705,215.71524364560415,215.02550730035637,221.63305132900697,223.31312265945627,228.65141132351718,236.25997833609074,236.40510412083546,251.91458730690604,252.65569643940944,252.41652714891362,260.0490588641374,262.48331059219095,260.9201426672859,265.7444184250378,259.86336926333166,253.67137147614787,267.7224326554626,276.47110581400057,267.3341767865578,284.0293159282791,278.07497556938694,290.52389601195677,289.13493512292405,290.63051079666843,298.24316172005933,295.8941918433339,287.11105401112917,296.697358687158,306.9023215665728,,319.6519020989188,312.5478548252128,,,,319.03221662497276,292.9859541756069,292.24200667611456,268.80744632739015
7,1990-01-20 14:56:00+00:00,215.79016739667776,219.97438033248145,225.26003475013223,227.35373952821072,229.43933838346766,218.81654053450774,217.3048652027698,219.8454229853217,218.84229814793213,215.5319334751786,210.4517470515345,210.9240744825975,213.20385144214544,210.0939295081641,210.0833863034744,213.49828209930456,211.71827769822525,208.0455775379688,212.2576229894447,218.3674308554149,218.88933742803098,218.15022139209105,213.13160096864314,213.020531184397,213.04634810447078,208.3310244716224,209.0949682795482,208.60347150539116,208.95210244880232,206.75442296255886,209.78640283303488,211.0381999479752,213.17674037287748,214.67152614329993,215.3840605014943,215.34864844370074,218.16738136910638,217.47273828580379,217.42037973812535,214.00458477518464,219.34682950720602,218.43607040021274,215.3718058276939,207.76528989170623,205.98333971674182,213.4136520511664,215.06913346481795,205.92136666607368,195.90502493526375,197.95539082151643,207.34443406041632,207.48801720121222,210.57164653433566,202.66844003322475,201.84430937955622,204.84380547590163,205.85979615543025,198.09727738437633,202.88576320319052,203.7498184075827,200.41542100498043,194.73207840742882,194.89947744244364,205.20137074942213,205.31615655762855,201.9100225405942,183.86228280547013,190.43927856371062,215.7009961443224,208.16997716269452,197.19274327069206,187.14304329700633,172.78515097617995,176.93144539490052,161.77902061553365,177.9189363116717,188.06370336784542,168.32984488375004,159.80005129647247,163.0652411625782,186.53306671072406,187.62821714136146,175.02729069067198,167.68007980073736,174.24021723224246,176.60569395517246,179.22487992124783,179.96234306261806,168.40658081648985,181.2702347898712,176.0905686604792,178.65658338447952,191.22289906808751,188.39171578591706,204.91727662562147,204.69133659663697,179.68967593076457,195.49035577567633,206.1237305729449,206.26458657358705,183.436838709161,169.8584461000587,187.78731910875757,189.78470591277872,192.83710067354372,192.05341889971874,187.74517857477184,186.1267274500664,177.39797989278398,180.84119918299993,187.59009037792646,186.42944314780465,181.76243874247382,182.286557645233,180.45390456336696,175.09154041352787,180.83532568805015,170.51175295407634,181.00962830903623,197.15053757517114,174.15306332521385,143.29870652890605,124.56981894308208,68.97639839986262
8,1990-02-05 14:55:29+00:00,215.94535970233386,221.86468863666212,222.22943679874268,225.65408195914713,227.499919781201,215.2662075497258,217.6131934252426,215.39766363584457,213.6339038229323,213.10638055659282,213.92220440798093,212.85158637520712,211.14909440520205,206.50023924004586,207.2675159149728,207.19347649392554,207.46181529730742,208.82208766145456,210.40148123757362,212.55790882786448,215.12458618882482,209.82678745635022,209.50794663666636,209.27063707562075,208.0967190186827,208.35765428907632,205.9808365113813,206.06830252539586,203.17517437376554,207.81599374497222,205.73184133059848,206.2006426686472,205.83193929313876,210.20511704581392,208.09301194420416,207.14449558159694,214.58408831780545,214.99898670746688,214.24268631799944,209.78081307498869,215.37266889804337,213.55896950200983,211.89973788177113,206.52912225867587,207.36679680440224,205.4172903368254,200.1600479546192,196.95248128226768,198.30315592811084,200.72999236542262,201.08526072065516,198.86008172388117,199.02186482113203,200.57292671667207,197.33778965153152,196.12783050680144,191.11688464846102,200.68029270478732,196.17918697145035,188.85992844977503,190.25208673697827,191.11717471320603,192.08196864475846,197.88079280860185,192.60924799922086,193.0294656735639,182.6950829791406,192.9231780569601,196.94084280210214,187.92748626266288,183.82803842574887,177.3766088784304,171.4347620670257,168.5010277185154,170.56679524484966,176.29529741474857,175.11490727626023,164.22150481787796,150.28695169513568,168.24879323578912,173.21454297978272,184.6051395798695,175.36800154662612,176.4256764385476,173.1396567803769,174.67408148001456,175.221213803043,168.3006549604264,168.6528761860492,177.39324773986627,176.70389022579658,186.00105036332005,188.19968595669712,191.8069247150468,202.25206433074615,183.79277490837777,176.47336999851467,192.8000976929978,197.65457451402213,203.63495949608793,181.48077895410043,170.69395569630248,189.38888100637834,184.65544487873186,189.2083258300154,190.48102704688932,186.93116927387317,187.87814953905612,174.38281082691464,177.07731006404322,181.78563173062085,182.6803384696066,179.50657088497175,174.71374417738707,170.83834081412834,171.32396510970062,180.58364811894006,173.51778828185203,185.90030927227366,194.46096812989376,170.5259449978462,130.56729202717187,109.46788021732355,71.69237687505814
9,1990-02-21 14:54:59+00:00,216.38962633572507,216.1168552737526,218.73100106052192,228.74031211389422,230.65504328176695,223.06018263790872,219.4583502409316,214.6547141006812,216.1892990961204,213.6044584161683,211.51842949479828,210.0244774619267,209.49653466779583,205.24632279976552,207.52546871334715,209.55710630287322,212.0499745450591,210.753054819427,208.64041795225052,212.34605703065012,215.6521936604923,216.90293708674196,210.33614697637353,208.95596649193163,209.82488340457448,202.3018938425193,203.29410818502734,213.54680732713865,206.21057848905122,210.00327712114705,211.97729265390186,207.57447739882704,211.10174548466975,210.97511369779411,211.5698597232059,214.64937594169683,210.28809286145085,213.15470555081941,212.2676077960969,210.2936651216055,219.55848742850606,219.20030456790684,214.84643885394695,213.7092574975713,209.61328654884102,204.90568035004148,205.59510299617972,210.24330176363603,206.9000996000149,206.4280344905771,207.28397131585302,203.66403684885566,202.4831198421751,202.54948670096013,196.54518745628675,194.47038267162563,205.87999927121265,198.91631145479508,191.929875097947,191.37080403108789,192.60046762235362,198.93143802042997,199.0791350046822,192.60134693451076,193.46351014318597,188.10193832011373,192.17117277739757,199.2135148733187,192.41224924687884,187.7331759457325,184.5390615886733,180.59207726784487,177.097298384714,173.22231082239327,174.56389288237216,172.68755581837496,173.1162716018991,154.7251749849167,162.70980772103218,177.8188826814679,175.9830359295262,175.5310670822422,175.0614959428727,173.50784135941066,166.40673689141045,167.13147031989274,168.85505017967853,167.33495852644927,165.21189879624544,179.37036754301897,179.046562198782,185.41693991616586,182.9019053297004,197.46982020292057,202.9961235567285,175.92019181375187,183.21711320772332,204.63865682228766,198.93775663036536,196.88855384978547,175.57647022278258,177.26501811475075,192.7158800500451,189.20073781459536,187.24833141840622,187.6459016086966,192.09907838929996,188.06520185556366,177.66689354946672,185.3612397254168,180.4151167231724,180.27809101186344,180.17369683372368,176.57145465974963,177.67466729268227,175.9128901251171,175.11905852300558,183.0808104477544,193.63185120083799,199.39909135495677,182.56096599651772,125.2772289679645,99.00778027594484,76.50783682673091
