,dates,mex0261-0000,mex0261-0001,mex0261-0002,mex0261-0003,mex0261-0004,mex0261-0005,mex0261-0006,mex0261-0007,mex0261-0008,mex0261-0009,mex0261-0010,mex0261-0011,mex0261-0012,mex0261-0013,mex0261-0014,mex0261-0015,mex0261-0016,mex0261-0017,mex0261-0018,mex0261-0019,mex0261-0020,mex0261-0021,mex0261-0022,mex0261-0023,mex0261-0024,mex0261-0025,mex0261-0026,mex0261-0027,mex0261-0028,mex0261-0029,mex0261-0030,mex0261-0031,mex0261-0032,mex0261-0033,mex0261-0034,mex0261-0035,mex0261-0036,mex0261-0037,mex0261-0038,mex0261-0039,mex0261-0040,mex0261-0041,mex0261-0042,mex0261-0043,mex0261-0044,mex0261-0045,mex0261-0046,mex0261-0047,mex0261-0048,mex0261-0049,mex0261-0050,mex0261-0051,mex0261-0052,mex0261-0053,mex0261-0054,mex0261-0055,mex0261-0056,mex0261-0057,mex0261-0058,mex0261-0059,mex0261-0060,mex0261-0061,mex0261-0062
0,1985-01-04 16:48:49+00:00,168.85961305592662,196.13563651977472,,,,,,,,,,,,,,,,,,,,,,,,,218.0122166023821,,,,,,,,,,,215.23286669630284,224.44851659206628,228.38658301691734,231.4604643865027,220.59685167975348,224.0520671154893,219.67127152500544,220.86949759638713,221.9122227985707,227.0757721518797,221.19338191948958,213.86077088743912,216.58987865484607,210.43497842935687,212.2478788027486,205.80984291740833,211.28180149857923,195.2774074729778,190.40393394927395,201.76657175767406,207.862235169597,204.9072633907687,204.19469857946657,202.70056206627427,197.75201097959393,201.55300920370178
1,1985-01-20 16:48:54+00:00,184.93571961984674,203.6374934155884,,154.56285941102075,157.63170628718274,133.266462712467,,,,,,,115.68087100119871,,,,64.7106065460002,27.966443367765773,40.61131630598458,57.10959808963774,54.58716907875484,,,48.989693302030524,32.34416157117202,45.00244436770655,,,,39.26058314015932,21.40517661629166,42.533949842366575,51.25207185630042,73.55461894042593,76.51863949256243,63.708881732388654,,212.39166493560214,215.31446978859458,225.1982666464554,221.5865891131634,213.70512065537272,210.00849674601483,226.96292565367858,224.17585940030517,227.12949813175632,212.55776896741725,221.64517768448033,214.63225755932137,219.15305202030316,218.61025658513853,213.99438074111723,215.16597534815932,210.26514223294407,216.7742843845274,206.07419734657304,215.87667786569114,210.3910709717095,210.15294155760628,208.3766496457651,205.8648671884388,202.93654359791608,207.89254458988896
2,1985-10-03 16:47:38+00:00,,,,170.9992746430498,165.2528763272388,151.96061852876053,,,,,,,156.60600873554904,,,,77.79315777025296,68.15921168033177,66.24756837771503,87.3222816927392,79.78384485334009,,,68.19708622482666,68.42442510799519,69.49509969013374,,,,74.65530206179328,56.111096790411885,72.45564138433059,72.48067888680039,79.7902972108111,97.84362390536386,78.81680358612466,,,,,,,,,,,,,,,,154.74446069331995,,,,,173.99702930406607,168.28089064109147,178.03981961601104,174.14021674725868,178.04794315374997,171.03587144668077,176.51952674375977
3,1986-01-07 16:46:05+00:00,171.72038988917757,200.3235310559064,210.22754114775805,215.9106833600244,,,215.06041430912254,224.59683139775038,223.55695093392305,223.10115074224527,221.82016041972844,227.91818898339747,230.523085866606,222.56025878022027,227.2348507094904,220.65361502223618,223.40930860436336,223.02840788662888,224.650149391038,214.4981974379189,211.81242959244528,209.3170808894911,206.9712187054528,211.5509145140764,205.56484490409156,205.49920481196244,204.8216273157669,209.2115472605011,206.9958249765352,214.20451477440304,207.59221516299797,207.63192425883844,210.39823903457298,212.61812641822263,213.32323366935512,210.07874897841776,212.54354763688352,212.51512332679013,200.2451391717039,210.22979707441763,210.09431278814756,215.3035808621033,204.00657509827394,208.23075330892618,202.75014440396032,197.09244803259537,198.6148906518117,195.1208881664377,202.70750864662764,183.414678352201,190.56846573255243,177.40193458429005,192.01781797554494,200.12535281310033,201.5978780473063,198.58316761000575,188.7568960686818,193.69303207514056,192.7400394499355,191.6703186386766,192.265099039361,190.6188621024992,184.8259548386945
4,1986-03-12 16:44:40+00:00,191.15047090388853,227.9736391157407,241.9127925234672,237.06264443037392,,,239.60622717028528,232.39649339980213,233.81389597187717,232.93823417364806,237.1912983014843,230.6560205365944,233.44015688578236,226.10626299429586,228.43623330883466,222.43788886210316,228.97282686237762,230.21533212024045,220.15404435665377,213.2943270777417,223.84945831254547,230.98967982648566,229.20881538735134,219.43304325084782,218.04150461405845,228.13572758820692,219.70209095056538,224.69248792228976,229.98382990446672,236.0311271208107,230.30183153629358,228.85001762035168,239.43035444194496,234.7387944185524,235.43975414648924,231.4399800758618,228.7574895274697,227.32677152127306,230.03313202925767,214.74895589403096,220.5886972163691,209.8532013720367,208.12538809482336,194.073307640666,186.99116499312098,188.5726862662619,199.49701513829223,191.7189495873479,203.89890821035777,196.73667652688246,201.96250875405465,197.03091254060908,202.55916740145764,198.86002384366893,204.27374215773764,208.4918593146171,213.1641065422836,214.25202575402386,213.4528037138531,224.51698250491103,225.07237793734328,225.64243854584757,231.830401122204
5,1986-03-28 16:44:21+00:00,172.1655456487902,200.09673805243762,217.104154867201,206.1153086995062,193.63349527668646,198.69252609569006,203.68074414852578,210.93130296443445,206.8925231911267,208.34982497835537,218.75016054254746,202.8318262412056,205.9072799046739,207.894945924627,209.77534037622473,,,206.72062342171796,196.17926368633232,200.8585788444452,193.7631246803787,205.61782414698789,200.65762068141328,198.74178112210512,178.02521913533238,,195.26058638586062,205.08900857473918,212.08855398606167,212.15881623453828,223.5996054200734,216.41790597408416,206.92805333706107,,204.46848994088398,208.98260079267723,205.12899684367915,195.66814353152898,,189.87953463741044,185.04773150940213,184.0396883910607,183.93930958142008,166.72949096717664,174.67094115402887,161.15030061009313,171.13176506310666,157.601714705452,168.07185893777952,158.51709487891304,165.8742163805498,161.03930441887377,,172.27279068151975,176.80906357922626,176.81973581654037,174.88602702553882,178.22761221702902,175.30412028592073,183.40965170336065,193.86080353037994,201.27064657338929,205.10205566015648
6,1987-09-14 16:51:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1990-02-03 16:40:25+00:00,178.18373073786134,195.3843332924701,209.0591808098285,208.3663815483221,224.80447614014437,215.99392856922938,220.28518743418104,216.45758101940572,215.04655043842172,218.8084447442672,224.13373582682144,222.15500238976182,214.0085619260264,213.57848528494637,217.63094275751834,224.51272520083734,221.0974604191601,220.1127574220514,227.08380933493066,218.55234113383682,215.21265549370887,211.28953856133086,209.1398172895571,207.5008178752823,206.22722152923876,207.92330912089784,201.75737328229877,203.03859772413392,205.2842456659688,208.57232797217813,207.34833987951455,211.95007012780368,210.34552098207095,209.79324945624725,209.02468799842657,202.37394721881188,203.41655857534082,211.00272235790865,216.06668502406404,219.35069903887256,216.73784236628796,216.65964421710154,214.0684881966688,209.31531945282813,213.24902648293147,203.46331110870725,197.68871562438636,192.2237648964199,204.6196505402327,200.07127780080023,196.5554026530576,196.37359865382828,198.33250917250388,195.4149930639593,201.05914376232053,207.9141224037357,201.2917345265575,201.87232123510253,201.62402674773227,195.95866889338077,197.77757308546722,196.837281169325,203.31124065871924
8,1990-02-19 16:39:55+00:00,183.50905968823315,200.6785521947604,212.87387995169925,217.39845343087055,211.72856135542378,227.10608977817256,229.5686476914207,232.84886887632902,228.68400458286078,222.0181350395827,227.01225183249647,227.4355665846202,228.61579366231507,220.74374921669752,218.37361824223106,212.76604521047943,219.3911601617371,217.1070177376802,216.91739358229572,214.56439019816924,212.8714882860424,202.4267312503511,195.73499651422313,200.9680614135691,205.91967726834358,204.58248843074173,215.01880898490163,222.04098164787106,225.00791533146537,219.14995553904447,208.39308150636333,222.6345541595826,214.51289219531174,216.3448486239114,219.5394498691756,225.3861982468481,217.0403740534012,217.6130966413503,212.04674891967528,224.44915708889073,209.51286831209782,217.44705504313725,205.71431442267743,212.73113451199185,203.72056189906465,201.5084396367914,202.67295106189152,191.55009344629838,187.0733627053021,189.47986221053074,187.76587020619112,204.86512043114828,196.52370185783843,214.68860090166586,215.90364538725362,213.25547758731585,212.18768396942878,213.31221861932138,217.40345456004496,218.65638511307856,217.23041594122935,209.48438653089616,214.33340265972942
9,1990-03-07 16:39:20+00:00,166.7066943580996,190.27717817057214,204.3182654058949,206.1263062903231,207.26242980272636,208.90231850079402,209.5676799289166,205.83453161829897,206.9531771293012,209.63667259908533,209.78094146611798,213.29194100743766,207.51534130684857,203.93040856211573,201.72503787497666,204.6450586982517,204.39091925996772,209.38370861433953,204.9108450182161,204.06085884402216,200.39422770711698,205.72187121351948,202.17704342353264,201.1023037414112,193.67015319337293,204.98845241804327,200.04784806664824,194.2543060107464,194.27285631190512,198.53779073885997,196.10239393871936,206.55265836086048,199.50712809991768,198.9743165298572,200.84122407273946,191.5653170369365,196.92405865571578,199.04091591367694,200.15242527835696,217.19092018083742,214.60310715171417,217.26926985623186,216.52454352514403,213.30877759684446,209.3046424843746,203.47082676519972,206.4987911866969,196.40039882882928,204.45816070361042,197.0030974509781,198.73114953053974,193.69783599829054,197.9774303578088,199.1967593862048,200.62202345300702,186.29826364301135,188.16789662414334,193.9578863997388,192.88479363747737,192.40431891703577,194.70147516984008,182.1869457287899,187.72693194111613
