dates,nzd0163-0000,nzd0163-0001,nzd0163-0002,nzd0163-0003,nzd0163-0004,nzd0163-0005,nzd0163-0006,nzd0163-0007,nzd0163-0008,satname
1999-11-07 21:58:32+00:00,361.35,369.91,376.18,368.21,376.41,375.01,375.02,371.14,382.67,L7
2000-01-10 21:58:52+00:00,,382.73,395.71,388.28,390.35,382.14,379.56,380.57,380.30,L7
2000-02-11 21:58:22+00:00,366.85,365.80,378.80,378.96,387.34,383.39,382.40,380.34,388.91,L7
2000-03-30 21:58:09+00:00,369.25,371.52,382.26,371.96,381.09,384.54,383.01,377.68,386.54,L7
2000-05-17 21:58:07+00:00,354.46,374.24,374.21,370.02,379.64,378.49,376.99,376.54,388.93,L7
2000-08-21 21:57:02+00:00,358.94,372.54,377.00,368.56,376.93,373.45,375.40,372.28,384.20,L7
2000-11-25 21:56:23+00:00,,,,,,380.43,379.82,379.02,383.37,L7
2001-03-01 21:55:57+00:00,369.37,365.15,377.05,374.74,382.56,376.67,374.13,377.47,,L7
2001-03-17 21:56:16+00:00,360.50,372.54,384.09,372.18,382.38,380.53,376.76,378.53,384.35,L7
2001-06-05 21:55:16+00:00,357.29,370.17,389.31,373.31,382.14,382.11,381.03,378.81,387.25,L7
2001-06-21 21:55:05+00:00,357.58,376.88,375.81,371.12,380.52,377.45,378.13,380.71,388.32,L7
2001-08-24 21:54:48+00:00,356.88,366.29,370.20,361.46,376.16,370.08,369.72,366.54,374.87,L7
2001-09-09 21:54:12+00:00,359.38,363.34,377.42,372.30,386.81,380.39,377.76,379.21,383.37,L7
2001-09-25 21:54:04+00:00,359.47,370.96,373.69,383.23,388.37,382.64,376.17,376.56,379.12,L7
2001-10-11 21:53:46+00:00,361.33,368.84,378.94,374.80,385.98,380.39,375.38,373.72,379.55,L7
2002-01-15 21:54:23+00:00,,369.51,376.08,380.58,380.54,376.78,377.60,373.04,378.93,L7
2002-02-16 21:54:54+00:00,359.37,357.03,368.62,364.86,367.81,367.19,369.96,368.23,381.80,L7
2002-06-24 21:54:28+00:00,353.06,362.89,375.07,372.53,380.33,377.55,380.51,375.64,,L7
2002-08-27 21:53:36+00:00,369.84,378.07,378.00,378.05,390.03,382.42,383.83,381.66,385.74,L7
2002-10-14 21:53:43+00:00,361.70,371.21,378.20,371.80,379.02,385.32,382.65,377.63,385.42,L7
2003-01-02 21:54:22+00:00,364.39,362.16,375.42,373.35,383.24,379.14,380.72,378.72,382.73,L7
2003-03-23 21:54:40+00:00,365.47,363.62,374.95,373.19,381.38,377.86,379.60,372.38,386.35,L7
2003-04-08 21:54:23+00:00,360.68,371.32,375.69,375.17,382.02,379.40,380.86,375.80,384.31,L7
2003-04-24 21:54:46+00:00,363.15,370.16,387.15,375.75,386.08,387.73,384.15,377.01,379.40,L7
2003-05-10 21:54:46+00:00,366.19,373.29,384.72,374.04,386.95,384.70,376.12,377.63,384.38,L7
2003-07-21 21:42:33+00:00,364.44,376.76,384.68,373.68,387.51,385.72,387.43,382.62,,L5
2003-08-06 21:42:51+00:00,371.47,378.08,384.47,373.05,384.09,385.04,380.14,381.19,,L5
2003-08-22 21:42:44+00:00,,,353.56,333.71,363.14,,,,,L5
2003-08-30 21:54:22+00:00,360.41,368.29,378.18,,,,379.56,381.79,387.06,L7
2003-10-25 21:44:04+00:00,,371.46,368.35,363.63,379.21,376.00,374.39,372.69,378.72,L5
2003-11-18 21:54:15+00:00,373.43,370.89,381.65,373.59,382.30,385.87,383.46,379.20,388.81,L7
2003-12-04 21:54:19+00:00,375.37,372.73,385.18,377.06,384.70,385.98,383.42,381.07,386.07,L7
2004-01-21 21:55:02+00:00,,360.02,,,,370.89,371.18,367.87,382.61,L7
2004-02-22 21:55:07+00:00,361.52,361.85,,,368.82,373.13,376.06,367.52,377.37,L7
2004-03-01 21:44:38+00:00,353.94,364.12,375.10,365.20,374.60,378.01,373.74,372.87,385.89,L5
2004-03-09 21:55:15+00:00,,364.73,376.32,370.50,370.94,371.26,378.06,374.27,390.52,L7
2004-03-17 21:44:44+00:00,367.44,371.75,386.13,375.34,382.96,384.61,380.93,382.21,387.11,L5
2004-04-02 21:44:54+00:00,363.16,371.73,375.64,374.29,383.32,387.02,388.76,387.89,392.89,L5
2004-04-18 21:45:49+00:00,359.90,380.19,388.27,375.67,384.28,384.41,381.09,379.19,385.95,L5
2004-05-04 21:45:52+00:00,359.52,369.34,380.42,367.88,380.73,377.73,374.79,374.95,386.18,L5
2004-05-20 21:46:44+00:00,364.78,379.24,389.06,373.99,376.45,378.20,382.30,380.54,387.97,L5
2004-05-28 21:54:47+00:00,,361.32,370.87,364.47,380.11,380.21,376.00,375.92,384.14,L7
2004-06-05 21:46:48+00:00,356.40,367.51,382.06,371.95,372.74,376.43,388.73,384.81,385.63,L5
2004-06-21 21:47:40+00:00,363.01,363.84,365.49,,368.31,378.30,373.36,377.99,380.91,L5
2004-07-07 21:48:09+00:00,349.39,371.09,375.78,360.34,382.17,386.59,386.19,381.82,391.00,L5
2004-07-23 21:48:09+00:00,368.46,375.11,385.67,379.03,392.88,391.57,389.33,385.40,393.58,L5
2004-08-08 21:48:26+00:00,360.63,375.80,375.87,370.32,380.52,384.89,382.68,376.67,382.52,L5
2004-08-16 21:54:50+00:00,362.98,361.12,373.65,372.59,382.24,379.60,382.04,374.21,384.50,L7
2004-08-24 21:49:18+00:00,368.17,371.40,378.22,376.68,384.01,389.19,386.28,385.09,391.15,L5
2004-09-09 21:49:19+00:00,366.69,370.68,379.45,371.08,379.74,385.93,381.66,382.90,390.11,L5
2004-09-25 21:50:07+00:00,365.53,368.51,378.05,367.42,376.24,381.00,377.03,380.41,385.70,L5
2004-11-04 21:54:55+00:00,366.12,369.07,377.17,372.65,384.68,384.79,,,,L7
2005-01-07 21:55:01+00:00,,,,,,381.24,377.77,382.18,387.15,L7
2005-01-15 21:51:45+00:00,,378.62,389.25,388.40,391.58,390.39,387.55,378.44,383.28,L5
2005-01-23 21:55:25+00:00,365.50,372.81,382.45,373.35,384.24,385.27,379.94,380.20,384.16,L7
2005-02-16 21:52:13+00:00,373.93,375.47,382.86,384.09,385.56,412.01,396.14,379.20,384.61,L5
2005-03-28 21:55:18+00:00,,365.98,376.53,379.15,376.45,374.17,375.89,373.55,383.25,L7
2005-04-13 21:55:36+00:00,,,381.37,372.75,376.77,376.08,381.25,373.06,381.24,L7
2005-04-21 21:52:46+00:00,361.20,368.82,381.20,372.69,387.49,387.44,388.85,388.96,392.62,L5
2005-04-29 21:55:12+00:00,362.36,371.87,,,389.69,381.48,384.08,383.36,390.86,L7
2005-05-23 21:53:24+00:00,353.34,365.60,375.83,375.11,381.29,384.04,388.25,384.64,390.45,L5
2005-06-08 21:53:33+00:00,373.85,375.82,387.87,388.44,388.56,384.38,386.04,379.51,393.23,L5
2005-08-03 21:55:25+00:00,,,,372.34,380.46,382.43,378.75,379.78,380.84,L7
2005-08-19 21:54:56+00:00,360.78,372.14,382.82,373.25,380.59,383.31,381.78,379.23,387.88,L7
2005-09-20 21:54:42+00:00,366.86,370.68,377.05,365.11,367.58,373.79,,,,L7
2005-10-06 21:55:01+00:00,344.37,357.13,356.30,349.20,357.63,,,,,L7
2005-10-22 21:55:15+00:00,365.64,359.96,371.13,360.68,379.04,376.00,375.51,373.23,382.39,L7
2005-10-30 21:53:39+00:00,355.54,364.36,371.65,363.54,375.52,379.75,385.83,390.74,391.66,L5
2005-11-15 21:54:26+00:00,364.69,368.08,377.09,367.92,386.76,396.35,390.67,386.80,393.81,L5
2006-01-10 21:55:52+00:00,361.78,365.93,375.45,369.49,382.65,381.80,379.44,375.85,385.55,L7
2006-01-26 21:55:36+00:00,,,,,,383.23,376.55,372.44,377.88,L7
2006-02-11 21:55:41+00:00,366.86,368.71,371.55,,,377.61,377.39,375.35,385.01,L7
2006-03-15 21:55:44+00:00,368.99,370.77,381.09,,,,384.61,380.89,382.47,L7
2006-03-31 21:56:06+00:00,365.52,365.34,379.13,,,,,382.78,389.79,L7
2006-04-08 21:57:12+00:00,358.15,368.27,381.49,373.22,378.80,379.58,375.66,373.34,378.89,L5
2006-04-16 21:56:02+00:00,361.48,363.35,,,386.41,377.82,377.33,374.05,390.50,L7
2006-05-02 21:55:41+00:00,359.18,365.51,374.64,359.09,378.81,374.57,380.71,374.93,386.38,L7
2006-06-27 21:58:48+00:00,358.96,374.69,388.84,379.41,380.82,382.42,386.21,381.82,392.99,L5
2006-07-13 21:59:02+00:00,362.21,375.10,380.53,,380.56,378.25,383.37,383.72,391.56,L5
2006-07-21 21:55:21+00:00,,,,371.99,386.28,383.79,380.80,379.94,390.14,L7
2006-08-22 21:55:41+00:00,362.90,,,,378.91,381.64,380.30,375.64,386.71,L7
2006-09-07 21:55:13+00:00,,371.50,377.29,371.08,377.84,379.84,381.07,377.07,379.65,L7
2006-09-23 21:55:06+00:00,,375.02,376.56,375.95,383.99,381.76,380.80,378.78,388.02,L7
2006-11-02 22:00:20+00:00,368.79,369.73,380.52,371.51,381.68,383.60,380.04,380.49,393.70,L5
2007-02-06 22:01:00+00:00,364.87,362.67,377.02,357.34,362.04,360.94,361.40,364.32,370.38,L5
2007-02-14 21:56:27+00:00,371.64,369.49,380.79,,,384.30,383.43,379.77,384.66,L7
2007-03-02 21:56:31+00:00,367.48,362.51,373.33,372.83,379.05,378.15,377.86,375.20,380.17,L7
2007-03-18 21:56:33+00:00,367.93,363.43,373.06,373.19,376.33,375.00,,,,L7
2007-04-19 21:56:31+00:00,363.65,364.72,,,391.23,379.69,379.82,381.14,386.01,L7
2007-05-05 21:56:03+00:00,359.74,365.79,373.32,363.70,,,,381.83,384.51,L7
2007-06-06 21:56:17+00:00,357.21,368.60,,365.46,382.84,379.38,383.14,377.33,384.96,L7
2007-07-24 21:55:47+00:00,,372.45,385.36,390.51,391.15,384.65,382.00,376.96,385.91,L7
2007-09-18 21:59:06+00:00,364.59,371.20,375.19,375.92,386.06,384.71,379.97,381.80,392.14,L5
2007-09-26 21:55:23+00:00,358.61,358.53,371.74,376.83,,,,365.58,375.39,L7
2007-10-12 21:55:23+00:00,366.73,367.91,373.57,372.37,381.19,380.34,379.21,375.30,380.35,L7
2007-10-28 21:55:58+00:00,366.68,364.22,376.33,,366.12,372.94,376.85,372.02,382.33,L7
2007-11-13 21:56:08+00:00,368.73,365.79,378.92,,380.40,377.51,383.57,377.88,387.21,L7
2007-12-31 21:56:23+00:00,,,375.63,373.04,384.73,380.05,375.56,375.13,381.68,L7
2008-02-01 21:55:57+00:00,359.31,360.56,368.77,370.64,377.66,372.91,373.82,,,L7
2008-03-04 21:56:12+00:00,,,371.55,375.67,384.42,386.15,377.86,377.68,377.44,L7
2008-05-07 21:56:04+00:00,351.71,365.77,379.62,365.35,371.11,372.30,373.95,380.27,382.27,L7
2008-06-08 21:55:50+00:00,,,395.40,,397.65,389.53,,,,L7
2008-06-24 21:55:16+00:00,354.86,363.13,,,,378.94,382.96,380.05,390.64,L7
2008-09-28 21:54:48+00:00,362.45,361.41,372.13,371.14,378.21,377.25,372.76,354.99,380.12,L7
2008-10-14 21:54:18+00:00,357.69,368.76,374.26,372.59,379.14,376.00,373.78,376.51,380.42,L7
