dates,nzd0163-0000,nzd0163-0001,nzd0163-0002,nzd0163-0003,nzd0163-0004,nzd0163-0005,nzd0163-0006,nzd0163-0007,nzd0163-0008,satname
1999-11-07 21:58:32+00:00,361.35,369.91,376.18,368.21,376.41,375.01,375.02,371.14,382.67,L7
2000-01-10 21:58:52+00:00,361.35,376.32,385.94,378.25,383.38,378.57,377.29,375.86,381.49,L7
2000-02-11 21:58:22+00:00,364.10,372.81,383.56,378.48,384.70,380.18,378.99,377.35,383.96,L7
2000-03-30 21:58:09+00:00,365.82,372.49,383.24,376.85,383.80,381.27,380.00,377.43,384.61,L7
2000-05-17 21:58:07+00:00,363.52,373.57,382.75,377.30,384.60,382.14,380.49,378.78,386.17,L7
2000-08-21 21:57:02+00:00,360.88,372.77,377.82,370.18,379.22,378.83,378.47,375.50,386.56,L7
2000-11-25 21:56:23+00:00,358.94,372.54,377.00,368.56,376.93,376.94,377.61,375.65,383.78,L7
2001-03-01 21:55:57+00:00,369.37,365.15,377.05,374.74,382.56,378.55,376.98,378.25,383.37,L7
2001-03-17 21:56:16+00:00,364.94,368.85,380.57,373.46,382.47,379.21,376.90,378.34,383.86,L7
2001-06-05 21:55:16+00:00,362.39,369.29,383.48,373.41,382.36,379.77,377.31,378.27,385.80,L7
2001-06-21 21:55:05+00:00,361.19,371.19,381.56,372.84,381.90,379.19,377.51,378.88,386.64,L7
2001-08-24 21:54:48+00:00,360.32,370.21,379.29,370.56,380.75,377.37,375.95,376.41,383.70,L7
2001-09-09 21:54:12+00:00,358.33,369.84,379.37,370.07,381.60,378.11,376.68,376.76,383.63,L7
2001-09-25 21:54:04+00:00,358.12,369.53,377.29,372.28,382.80,378.53,376.56,376.37,382.59,L7
2001-10-11 21:53:46+00:00,358.66,369.41,377.56,372.70,383.33,378.84,376.37,375.93,382.08,L7
2002-01-15 21:54:23+00:00,359.27,367.79,375.27,374.47,383.57,378.06,375.33,373.81,379.17,L7
2002-02-16 21:54:54+00:00,359.29,365.99,374.16,372.87,380.94,376.24,374.43,372.88,379.61,L7
2002-06-24 21:54:28+00:00,356.22,363.14,373.26,372.66,376.23,373.84,376.02,372.30,380.36,L7
