,dates,chi0097-0000,chi0097-0001,chi0097-0002,chi0097-0003,chi0097-0004,chi0097-0005,chi0097-0006,chi0097-0007,chi0097-0008,chi0097-0009
0,1985-03-05 14:07:29+00:00,,,,229.37346555096116,237.03648495696618,230.00421311100374,222.73458287049732,220.08204388936483,227.73136124130298,218.6628161676172
1,1985-03-28 14:13:37+00:00,229.60179490709135,214.81337379876717,218.73935096231298,228.23064288111772,232.4736676477344,226.28284604116385,224.19655481657517,226.27353152625415,227.91667769063542,216.8604068512118
2,1986-02-04 14:04:00+00:00,235.17631750877572,209.92698611421164,208.79639547760382,220.06951297483465,226.35652232165558,225.6015665833085,214.9434271602567,214.82837046131513,228.1955134728669,215.93552416901852
3,1986-04-09 14:02:37+00:00,233.29927235199875,213.81573156678274,224.52435589375952,227.96702056678512,239.57399398629212,230.16445033926328,226.344806179834,226.24540875819284,232.91430538495808,219.47403102331683
4,1986-09-16 13:57:34+00:00,224.31526505525417,208.66058690821245,221.82780897904345,231.75099157876699,236.263180034123,231.09635720943865,228.01365160440068,224.6889280899669,229.29715772607324,215.26769876363682
5,1986-10-18 13:56:32+00:00,213.13423838683244,200.57889300458467,210.8521829374042,224.155208474771,232.0640826119239,223.8444989111749,221.38995558087734,229.21294428951546,237.81524423563616,227.11575978609366
6,1986-12-21 13:56:02+00:00,222.34383214432629,214.6909059289985,211.77893085142523,221.86828476265035,224.9683555118995,224.14023995241232,221.37114170446304,218.50225041932953,219.84778101875708,202.52404870292224
7,1987-01-06 13:56:31+00:00,205.5834491342798,202.67521045191265,208.44731590147987,217.27224342150961,222.37408706232011,214.3961100122995,211.53865448583778,211.70279810463254,213.17431980112528,201.0288908546387
8,1987-02-07 13:57:33+00:00,226.73082929621373,212.31854108470017,211.71307578584523,220.98289948649003,225.73490711879987,217.48495735794955,215.90833501066373,219.41047415167586,223.2000856018984,211.87011415650323
9,1987-03-02 14:04:38+00:00,244.9462299249997,225.95069111623712,226.83693608778384,231.95242854737094,236.63201137934226,229.8877179454771,227.53326243154547,227.6595464411832,234.87726820297524,226.56785063147942
10,1987-11-22 14:05:16+00:00,210.9157671812019,196.179210406928,208.92955306471865,215.12670131575564,226.70090181735287,218.95289025468563,215.91986892041916,212.75262740404463,220.30352046205832,204.6869595207065
11,1987-11-29 14:11:33+00:00,211.8920517112137,203.38377905953524,217.27832542698485,223.9321399682238,228.84384505965326,227.10391801344954,220.1997112629535,215.66557897528156,222.6522640100737,204.76740937443887
12,1988-01-09 14:06:01+00:00,223.54597978836,216.813934659049,220.30431590937022,228.6277909612716,235.68439467781542,231.28234525536976,222.1185678466689,221.65884758654298,227.97869705037007,213.14845825729088
13,1988-01-25 14:06:19+00:00,231.88776518611695,219.2701285944068,214.88378010442494,228.38723354072755,233.51409854425097,226.71416998311705,215.54446460056118,218.13432997326743,226.01542734699686,217.6216341152863
14,1988-02-01 14:12:38+00:00,235.66742872342138,229.51733248083298,227.43478183438071,228.1062561990524,237.2887432166723,231.30557763485527,223.7908365451882,226.21455330231797,232.79504067371187,216.99567564808268
15,1988-02-26 14:06:49+00:00,239.199354421385,217.70557918255665,222.4298697656477,226.83268279388835,237.35120650703197,229.75556895318897,226.7907974971028,227.43038782370735,231.87611996654928,217.17971849086558
16,1988-03-04 14:13:03+00:00,249.5516304375565,227.36029183012235,228.18993373120364,233.312504192128,239.0648187323019,232.51771976673973,230.6486299899534,230.73238703668184,235.38182514063593,218.62780034346946
17,1988-04-14 14:07:09+00:00,,,,,,,228.2822185325352,225.94571870541023,209.54246913496823,202.68630114535955
18,1988-04-21 14:13:23+00:00,222.94876303460637,205.35000353577024,210.1798204085344,227.65671176263635,234.06045396081862,229.44363915433266,222.5403283161775,223.5665378828048,230.25060752000823,217.51988940856774
19,1988-04-30 14:07:16+00:00,217.58057779279855,207.0137876770108,218.19663607054895,227.48028577446854,234.00706574062517,228.81894077337668,225.74243218913534,222.22801712384984,231.0154859763062,211.86789581058096
20,1988-05-16 14:07:27+00:00,217.77340053386047,208.8788003901596,228.90298656305046,236.14265983073818,240.0655766953412,229.02733585327744,227.24126180852522,226.2100242324925,233.91516076553864,222.97645376384312
21,1988-06-17 14:07:39+00:00,215.87918494159072,207.1198338555007,219.7344490227467,231.28762707073386,237.10794387370152,226.44916152988628,224.12698993271948,227.4998772317359,230.76305048244802,221.8170566207101
22,1988-11-08 14:07:39+00:00,214.38012238370624,209.06244258580867,217.04028607119534,224.65854414148174,227.99662795988345,224.4889207360243,228.4076159687062,220.66234370793634,229.01830818361722,215.5006120010407
23,1988-11-15 14:13:49+00:00,219.59904304962325,209.7854672054127,215.51865061465176,229.26080522506913,234.4867212197834,228.59167387574388,222.1863225569525,224.09068784628383,232.29313313729216,220.404154197553
24,1988-11-24 14:07:39+00:00,213.47143060331425,207.7170776704964,215.32527793172594,221.03398506301303,229.27926407127524,222.3082989392094,221.1492303179382,223.58530722139852,227.5543885126189,213.54305109171258
