,dates,jap0179-0000,jap0179-0001,jap0179-0002,jap0179-0003,jap0179-0004
0,1984-07-31 00:45:05+00:00,94.6044950981047,110.8618036628232,102.02214516042253,100.81259543953115,86.87980547608846
1,1984-08-16 00:45:37+00:00,102.2749673241447,118.49514556957348,,128.7816862316313,107.1800529045563
2,1984-10-03 00:45:56+00:00,100.60426611349261,136.81301919032202,,139.07350233499892,
3,1984-11-04 00:45:46+00:00,85.18740714113079,112.73663681013343,115.00280866967827,121.32785990422533,106.75079226476348
4,1985-01-07 00:46:06+00:00,,113.81201548277218,117.40103713327426,119.30270904164576,111.85595644911798
5,1985-11-23 00:44:12+00:00,103.26062905408983,123.98492718734403,,122.85121857042019,113.07967756780211
6,1985-12-09 00:44:17+00:00,,93.43126160004849,80.72481651112574,,84.77104903743513
7,1986-01-10 00:43:42+00:00,87.26388837711806,113.57885280153171,117.2980045280023,123.52187801690359,117.85996129991376
8,1986-10-09 00:36:01+00:00,,87.44699203846177,85.34531622963762,,87.98485924222247
9,1986-11-10 00:34:29+00:00,79.58480599561842,102.5963408362947,103.24878725768349,,96.03865334644536
10,1986-12-12 00:34:54+00:00,57.22030845294312,,,,76.40291203546487
11,1987-01-13 00:35:28+00:00,,97.79907991436433,102.45831608567059,,83.63411739503054
12,1987-02-14 00:36:34+00:00,79.43090408457196,115.00637611441691,119.36521138886117,,109.77335232095758
13,1987-03-02 00:37:11+00:00,101.54779975226475,126.61391895478256,131.9873494151737,131.28411977404414,117.15465671294038
14,1987-03-18 00:38:11+00:00,,98.67114232492077,106.00387917855006,,99.19120097222824
15,1987-04-19 00:38:53+00:00,,98.0145012769733,100.77814718249495,,103.3719832582802
16,1987-05-05 00:39:45+00:00,,95.1704855554283,99.78889903400957,,96.5113132786959
17,1987-05-21 00:39:47+00:00,,112.4172888469486,112.07935789862911,110.89435025313848,112.9160510833265
18,1987-06-06 00:40:10+00:00,,93.34677715789284,93.09375292119624,,96.71247055193182
19,1987-06-22 00:40:32+00:00,,,74.99177554265312,,58.832165997599404
20,1987-07-24 00:41:10+00:00,103.19705814906676,109.75609360167222,112.04809881749318,101.52778245441536,95.1629947232433
21,1987-08-09 00:41:41+00:00,118.17943839677122,122.04666201363136,111.3122761784292,98.46303969685212,93.86656473338869
22,1987-12-15 00:44:22+00:00,82.12798582355097,108.4125597835428,104.50913801276343,109.38845058656962,106.31906691076802
23,1988-02-01 00:45:12+00:00,,101.72896037591421,96.56160725733167,,96.51166621720309
24,1988-12-17 00:46:33+00:00,,102.68361985997485,111.81411824554422,112.52146964990567,105.70446937785326
25,1989-01-18 00:45:52+00:00,,,94.1304989738626,,101.34402983654076
26,1989-03-23 00:44:46+00:00,54.6253618159661,78.86888312245642,74.14145821483771,77.28188066645335,70.35607314008988
27,1989-08-30 00:42:13+00:00,,84.05911399496381,93.60046207559562,,76.7253182400184
28,1989-11-02 00:40:56+00:00,,95.15018577766712,96.22404662620228,,97.40821735488841
29,1989-11-18 00:39:55+00:00,,94.37227394409236,98.80686397835542,,98.91237929239047
30,1989-12-20 00:39:32+00:00,,96.99460728721645,94.0054886536937,,95.59923592012903
31,1990-01-05 00:38:57+00:00,,90.3697890581135,91.25521318988498,101.25436121892821,110.56713517389792
32,1990-02-22 00:37:07+00:00,,94.03618525029205,101.78582624276487,,106.93402331037541
33,1990-03-26 00:36:02+00:00,75.44093504882704,98.3214908374948,95.10797277237415,97.8403132241838,90.47376879328847
34,1990-04-11 00:36:00+00:00,80.16560064337489,116.83935550014233,112.98370692685991,106.14393943669486,96.98438036965048
35,1990-05-29 00:36:00+00:00,,101.30354055388533,100.47033992257903,,91.47361649050399
36,1990-09-18 00:36:02+00:00,,,,90.3013793026504,81.92967225116331
37,1990-11-05 00:35:16+00:00,,104.13340050165831,104.02192009231102,111.52395930373427,103.6065833792222
38,1990-12-07 00:35:04+00:00,83.6377075699538,117.11693385621619,113.51380050811233,,117.22437293440692
39,1991-01-08 00:36:14+00:00,,100.626670776637,109.46783007870174,113.73818321611795,114.52769847501035
40,1991-01-24 00:36:42+00:00,,100.18243479514072,91.24556365961004,101.46912352065819,96.51248549956975
41,1991-02-25 00:37:14+00:00,,93.71898642814061,91.6024217222186,,100.09802767694077
42,1991-04-30 00:38:24+00:00,74.23691759394275,93.84166554006325,92.00901819853495,,77.89113254250148
43,1991-10-23 00:39:57+00:00,,,,,
44,1992-01-27 00:40:08+00:00,,99.32039172904037,96.88787674600091,,96.38759559863931
45,1992-09-07 00:38:27+00:00,,80.38056082749132,86.64029118111578,,77.77365718773258
46,1992-11-26 00:37:16+00:00,60.60339414682455,91.02169841430748,97.95720917317948,104.72209048631277,94.03824347376964
47,1993-01-29 00:37:36+00:00,,94.38225210390215,102.34664907355607,,98.44859675398554
48,1993-03-18 00:38:00+00:00,,88.15602565527405,98.25108674633276,,100.25042178182044
49,1993-05-21 00:38:42+00:00,,89.33462232105634,101.34853450057116,,74.24051231610274
50,1993-08-25 00:38:12+00:00,80.22239002903466,107.06865414028489,100.7807997970449,,90.28647165457747
51,1993-09-10 00:38:34+00:00,,88.63055267648483,92.37054993830411,90.58435525622909,85.90809197582041
52,1993-10-12 00:38:26+00:00,,90.74093360497845,97.11584591936628,100.60072484955727,96.54841747648094
53,1993-10-28 00:37:56+00:00,,92.49742942478136,90.70144294147148,99.86365000858592,83.23928588461897
54,1993-11-29 00:37:44+00:00,79.14408702635012,102.9470463639339,107.02622473928682,,97.21778915947651
55,1994-03-21 00:36:22+00:00,,97.45564050278766,100.10912773817239,,118.41717626119612
56,1994-04-22 00:36:10+00:00,,,,,
57,1994-05-24 00:35:35+00:00,73.23717561721679,92.94377987511143,96.92890045434451,86.9216759782486,79.63076115647613
58,1994-07-11 00:34:06+00:00,,87.0375388672088,87.56956618777826,,81.40496841074409
59,1994-07-27 00:34:02+00:00,,101.83393973813385,99.05976821796853,,93.7810890270498
60,1994-08-28 00:32:50+00:00,61.358556141842456,91.45748559046496,101.32499420446395,112.81287839986655,94.60132562079768
61,1995-01-19 00:28:39+00:00,61.88686652366701,91.89437026917123,84.0600647563969,,85.18865190558087
62,1995-03-08 00:26:45+00:00,,101.33526644890878,105.64308471371805,111.9051798322224,106.01433553253874
63,1995-05-27 00:22:54+00:00,55.101598083539606,78.28906256908625,83.80448833217307,,71.06765502652543
64,1995-08-15 00:19:15+00:00,60.602829831001415,85.75222369648402,88.30844020993587,,92.10626194824367
65,1995-11-19 00:15:48+00:00,,88.95745931152358,99.34526630916695,,79.34123881944781
66,1995-12-05 00:16:30+00:00,78.29163564178316,108.53127785926208,109.67421967146562,112.30655462314685,103.53486203402841
67,1996-02-07 00:20:41+00:00,79.76336240443423,111.41553126041532,108.91035664779767,110.53932297717004,107.1885544629576
