,dates,chi0529-0000,chi0529-0001,chi0529-0002,chi0529-0003,chi0529-0004,chi0529-0005,chi0529-0006,chi0529-0007,chi0529-0008,chi0529-0009,chi0529-0010,chi0529-0011,chi0529-0012,chi0529-0013,chi0529-0014,chi0529-0015,chi0529-0016,chi0529-0017
0,1986-09-09 13:59:11+00:00,177.197690498633,157.97641495612368,163.7160840183402,153.11320792308308,148.02362813646457,148.56443335004684,147.40275544368058,151.37040517464695,149.9964217033621,154.34034581312898,157.43502473620748,149.96239648984977,146.23280822610056,146.6465498442778,146.65697069888373,150.3895361934216,165.50526444113837,176.27675099816605
1,1986-09-18 13:52:44+00:00,175.6444391584987,154.96532669774786,156.01402459432688,151.71172935376103,152.48930211529665,150.7797101836419,148.98386700478244,155.34322041458762,154.79830382545146,159.61361220724024,157.52745985559594,150.12778609950942,147.3634923686104,144.29177942231678,145.4566216247353,158.8037500491797,154.56140453177747,166.92882733076544
2,1986-10-04 13:52:14+00:00,174.83010025275544,159.98389067701288,164.39087709273005,150.92429662247434,148.181678198949,148.27303851305186,147.0087653384777,153.43005463083924,152.0055950922751,156.66158178776857,149.25120545244107,149.17990266334004,146.37318964167815,146.53827186467055,147.01890270727387,153.79265476219018,161.43637376503057,158.7862999071225
3,1987-01-08 13:51:47+00:00,151.65716734187433,130.3747380461909,122.8960118006328,115.0312675429145,111.15987585379277,109.36106115463448,107.40816126448368,,,122.44227246994966,133.10563898395728,119.24607796267155,115.16558266474217,117.00382412122941,117.3337810677058,127.1365450563885,136.93804706294878,147.59204584867973
4,1997-02-04 13:56:53+00:00,177.64345095193752,166.5641094961707,155.95226949498374,152.75848743246453,153.33410725255348,150.74083425806725,147.2191229331525,150.15835042487316,152.28853297430769,152.71673903160664,151.01515855194702,147.36819346042068,142.16041266406432,142.7087943062341,145.92350203535088,163.6715671844973,,
5,1998-02-14 14:14:34+00:00,173.22312582371498,163.35275469089987,159.6562402016797,157.06148167863245,154.95975189378183,155.853728992971,155.5137403890627,160.6283409466598,159.057816348568,166.6162599468795,161.5357673157452,160.23830317713157,157.71913280003304,159.18501077189828,159.90646183189597,162.5007560443529,,
6,1998-04-28 14:09:26+00:00,,,,,,,,,,,,,,,,,,
7,1998-06-22 14:16:24+00:00,,,,,,,,,,,,,,,,,,
8,1998-09-10 14:17:10+00:00,180.44619473687612,158.03143613789578,155.86986933560064,148.29304806165553,144.4208475924822,143.9597799300214,136.26133470045576,127.5181409530932,142.9406127186229,159.83408099855467,156.62389758363474,147.74630800234496,138.4936546959632,151.75463620167545,138.81365171015491,139.99948443275508,,
9,1999-07-12 14:25:04+00:00,,,,,,,,,,,,,,,,,,
