dates,nzd0444-0000,nzd0444-0001,nzd0444-0002,nzd0444-0003,nzd0444-0004,nzd0444-0005,nzd0444-0006,nzd0444-0007,nzd0444-0008,nzd0444-0009,nzd0444-0010,nzd0444-0011,nzd0444-0012,nzd0444-0013,nzd0444-0014,nzd0444-0015,nzd0444-0016,nzd0444-0017,nzd0444-0018,nzd0444-0019,nzd0444-0020,nzd0444-0021,nzd0444-0022,nzd0444-0023,nzd0444-0024,nzd0444-0025,nzd0444-0026,nzd0444-0027,nzd0444-0028,nzd0444-0029,nzd0444-0030,nzd0444-0031,nzd0444-0032,nzd0444-0033,nzd0444-0034,nzd0444-0035,nzd0444-0036,nzd0444-0037,nzd0444-0038,satname
2001-09-23 22:08:26+00:00,362.89,357.02,359.24,349.08,335.47,335.20,336.60,342.27,335.97,331.78,334.76,339.19,349.50,357.15,342.14,337.43,335.83,340.03,341.54,345.35,356.93,354.50,354.39,353.92,357.75,365.62,378.93,395.26,401.58,409.23,388.37,384.32,366.20,354.86,365.26,366.66,366.12,362.07,370.44,L7
2001-12-12 22:08:38+00:00,348.29,336.09,335.18,331.25,326.58,325.19,323.68,318.56,321.29,317.42,318.50,325.99,337.85,339.07,326.79,323.20,323.68,327.78,329.34,334.77,335.40,340.67,335.67,337.01,338.90,349.85,359.75,378.10,382.78,391.61,373.96,355.97,348.27,345.77,341.04,357.58,353.55,344.83,339.41,L7
2002-01-20 22:15:01+00:00,362.47,360.82,355.80,356.63,352.58,345.77,350.13,352.85,348.00,345.86,354.28,358.38,375.02,378.21,370.42,359.65,352.68,349.99,355.25,358.60,358.44,357.44,355.28,351.66,353.57,364.75,383.72,398.43,401.51,412.40,393.73,382.47,374.61,368.20,373.69,375.19,368.38,353.73,355.39,L7
2002-01-29 22:08:45+00:00,355.00,349.50,346.79,342.11,335.22,337.25,338.80,345.90,336.89,339.09,346.94,353.66,370.31,367.53,360.57,355.72,351.87,343.35,342.05,343.17,351.42,363.37,363.23,363.35,363.52,362.91,378.12,392.69,404.69,402.22,388.27,377.12,369.50,359.75,364.86,364.36,354.87,357.45,349.36,L7
2002-02-05 22:15:01+00:00,353.04,344.92,345.29,340.75,338.09,332.21,333.34,336.57,328.66,332.04,335.41,343.56,349.93,356.63,350.10,340.10,338.44,336.37,335.44,337.98,343.89,344.98,343.20,340.65,346.26,352.83,371.03,385.96,390.40,401.11,381.65,370.47,366.25,357.56,350.69,354.90,347.12,340.21,327.71,L7
2002-03-09 22:15:05+00:00,360.39,355.38,359.48,356.34,349.34,345.95,346.46,348.28,342.24,339.97,343.34,348.87,354.91,359.80,352.75,340.28,342.38,343.46,348.67,353.28,356.61,359.28,356.83,354.10,358.66,359.88,378.87,392.09,393.70,402.86,385.94,373.98,366.30,358.93,357.21,355.87,364.96,353.66,356.02,L7
2002-04-03 22:08:45+00:00,364.29,361.49,360.92,364.38,356.27,355.63,350.27,354.09,353.66,347.69,345.96,346.62,355.05,361.37,350.91,343.45,340.57,349.00,356.80,358.94,370.67,369.61,364.84,365.77,361.24,364.25,382.64,390.62,398.05,408.05,403.03,383.15,382.14,371.55,374.23,379.06,371.45,372.23,372.78,L7
2002-05-28 22:14:46+00:00,377.07,365.21,372.37,377.13,370.51,363.83,355.18,356.42,354.26,353.19,349.34,351.66,361.99,363.09,356.05,337.05,332.01,334.23,333.55,353.60,348.55,363.41,358.90,348.78,349.84,359.86,383.90,391.65,400.89,404.03,393.82,388.43,371.70,361.63,363.93,374.45,372.32,367.34,364.95,L7
2002-06-06 22:08:34+00:00,373.43,363.00,364.31,363.90,352.81,348.32,352.93,352.45,337.33,341.75,335.15,342.60,349.93,348.15,335.18,325.85,323.82,327.22,331.29,339.35,350.85,356.86,361.42,347.25,353.77,359.64,368.73,380.24,388.24,401.49,,378.74,365.44,359.90,357.49,360.65,362.25,353.14,356.78,L7
2002-07-24 22:08:14+00:00,375.04,353.64,355.53,352.44,344.99,342.63,338.12,345.35,333.25,321.71,325.73,324.88,336.55,340.96,332.58,328.56,331.90,331.63,336.09,343.24,351.38,356.67,349.28,347.35,348.02,361.04,361.43,368.46,379.32,396.01,380.83,371.54,354.29,358.13,362.56,372.77,370.19,368.59,369.20,L7
2002-08-09 22:08:09+00:00,373.97,363.85,344.43,345.41,337.53,334.25,329.32,333.01,325.17,326.72,326.32,325.16,334.24,336.89,330.31,326.64,321.63,334.37,331.84,340.30,345.54,352.11,343.62,345.80,342.72,345.94,357.14,369.18,378.90,387.71,374.70,369.34,359.85,361.84,365.64,371.74,369.32,363.41,361.27,L7
2002-08-25 22:08:00+00:00,367.00,354.42,355.04,358.66,348.25,344.81,343.07,344.51,337.76,332.31,332.11,341.84,351.49,353.06,340.53,335.08,333.58,340.94,343.87,344.30,353.70,357.32,353.70,355.07,353.12,361.14,374.89,386.77,396.86,396.12,390.56,384.65,374.07,366.98,366.54,374.20,377.03,375.29,370.79,L7
2002-09-10 22:07:55+00:00,355.02,341.04,334.82,331.78,333.09,323.42,320.84,312.18,312.12,310.70,310.66,313.69,326.40,332.57,328.94,324.43,322.64,317.35,327.69,328.39,332.07,340.60,325.76,338.42,355.35,351.85,348.31,372.80,399.67,393.63,369.80,368.60,363.81,360.26,350.48,373.15,362.75,361.29,361.95,L7
2002-10-12 22:07:38+00:00,357.27,344.11,343.75,341.04,333.65,331.28,336.03,335.84,328.41,327.88,329.67,336.49,348.03,352.68,342.87,336.37,338.42,343.52,348.33,352.25,358.81,359.52,359.54,358.43,359.07,365.38,382.38,400.96,401.83,405.95,393.90,382.43,378.31,375.74,376.93,380.77,385.97,380.83,372.29,L7
2002-10-19 22:13:56+00:00,331.58,331.17,328.55,324.17,319.74,317.04,324.35,318.04,,,,,,,,330.88,325.29,330.36,336.38,344.50,351.70,356.71,350.46,350.97,357.69,360.23,377.79,390.35,398.02,397.46,381.44,376.86,368.23,368.33,374.81,378.21,374.07,370.94,365.95,L7
2002-12-31 22:08:20+00:00,,,,,,,,,,,,,,,,,,,,,,,365.83,364.00,367.98,373.56,386.96,392.68,395.49,400.52,,,,,,,,,,L7
2003-01-07 22:14:28+00:00,346.44,332.80,325.75,321.90,310.01,314.01,312.47,315.95,317.45,315.86,316.73,323.53,336.19,346.00,338.49,334.72,338.27,340.37,344.52,354.15,358.56,362.56,367.85,364.58,366.78,372.99,382.02,404.34,403.47,407.59,397.89,387.95,380.16,380.05,383.23,384.28,386.55,385.56,391.71,L7
2003-01-23 22:14:39+00:00,,,,,,,,,,,,,,,,,320.51,321.54,,,,,,,350.52,354.56,373.31,381.16,385.24,388.69,381.46,373.31,353.96,349.72,360.22,374.11,372.32,373.40,370.05,L7
2003-02-01 22:08:33+00:00,327.90,316.19,314.42,311.69,301.56,300.24,298.54,308.61,300.49,296.87,300.15,309.07,321.90,322.97,322.08,320.81,319.35,324.42,331.52,346.68,353.63,360.24,356.87,352.45,348.00,358.76,375.48,378.91,393.37,393.76,381.69,372.49,367.04,362.64,373.95,383.92,382.67,379.55,369.54,L7
2003-02-24 22:14:49+00:00,347.71,328.75,326.43,331.13,316.51,314.15,321.96,326.06,316.24,312.93,320.71,329.77,349.40,351.72,344.19,336.33,338.70,340.76,349.83,361.08,365.69,370.78,366.22,370.06,370.62,377.85,384.94,403.49,409.14,416.25,402.15,395.02,391.07,388.69,386.65,401.99,398.49,398.45,398.48,L7
2003-03-05 22:08:43+00:00,353.95,345.13,341.25,341.52,338.07,330.48,330.42,331.89,325.87,328.85,329.01,334.67,340.39,350.24,342.25,335.81,332.50,340.15,349.37,355.84,357.80,365.94,367.82,360.11,362.62,379.52,381.89,407.88,413.13,418.69,406.54,394.26,388.81,384.96,390.35,392.72,396.81,395.59,385.74,L7
2003-04-13 22:14:55+00:00,369.04,355.75,357.80,352.96,345.07,337.37,334.75,336.56,332.26,333.16,333.77,337.69,343.14,348.37,339.77,334.34,340.53,342.67,346.99,357.79,360.87,371.45,369.00,369.72,375.30,381.72,392.31,397.57,400.66,426.42,420.00,411.52,407.83,399.30,398.12,406.14,405.06,394.11,393.53,L7
2003-05-15 22:14:52+00:00,374.78,360.06,364.75,357.30,349.99,351.58,,,,323.42,329.38,331.51,344.39,344.05,335.49,334.37,335.87,340.63,342.09,351.74,364.66,370.95,372.62,365.58,377.57,378.75,,,,,,,,,,,,,,L7
2003-05-24 22:08:40+00:00,367.77,368.89,359.05,356.77,342.35,344.12,343.12,350.68,344.24,345.47,342.68,347.90,355.65,364.59,358.86,351.67,339.99,340.00,338.38,347.85,354.72,359.96,360.04,366.80,377.85,387.09,408.48,421.58,432.08,423.63,411.40,398.66,397.21,397.48,400.63,400.88,397.64,388.52,389.87,L7
2003-08-03 22:14:34+00:00,,,,,360.93,355.68,350.03,352.07,348.34,344.50,349.92,357.66,365.77,365.44,356.94,355.25,,,,,352.66,359.38,359.79,355.75,355.80,373.50,385.61,403.01,413.00,416.82,,,,,373.54,373.76,366.22,345.55,353.99,L7
2003-08-11 22:03:03+00:00,379.38,371.12,380.26,373.57,362.14,356.71,358.80,358.95,351.09,345.04,347.52,351.07,356.70,365.65,359.15,353.38,352.03,353.46,353.39,364.95,359.12,357.58,362.11,355.26,355.25,372.52,387.57,401.48,408.38,418.29,409.35,392.25,377.58,379.63,366.67,375.24,379.22,360.98,365.49,L5
2003-08-12 22:08:23+00:00,376.36,375.17,,,,,,,,352.09,355.94,353.09,361.63,363.27,356.98,346.47,343.11,350.60,365.13,,,,,,363.53,371.78,389.31,407.53,409.22,425.54,410.19,394.13,376.30,,,,,375.83,374.83,L7
2003-08-20 21:57:03+00:00,361.55,357.01,356.43,364.24,365.68,359.44,352.07,359.14,353.19,347.51,348.46,349.61,366.36,367.44,360.88,349.77,348.02,357.05,355.98,354.73,361.22,360.95,366.29,364.75,365.39,373.76,385.45,399.41,397.15,412.85,410.30,387.61,384.61,377.50,376.09,376.01,379.59,362.04,357.08,L5
2003-08-27 22:03:21+00:00,354.99,337.99,339.74,349.70,349.16,337.97,337.44,344.51,322.65,324.02,323.40,322.88,346.60,345.54,342.34,338.12,336.17,334.25,328.12,329.47,343.50,349.28,347.98,346.03,351.45,354.26,365.00,374.84,385.49,391.29,374.61,366.67,358.11,348.38,354.37,366.34,359.67,346.61,327.87,L5
2003-08-28 22:08:21+00:00,,,,,,,348.70,358.23,346.45,344.99,343.11,347.34,364.40,359.99,356.86,352.17,,,,,,357.40,356.34,354.85,351.35,359.62,374.83,390.49,399.37,413.16,,,,,,372.60,370.39,366.18,366.76,L7
2003-11-16 22:08:35+00:00,339.94,325.45,323.32,325.19,319.31,317.00,320.72,322.20,326.25,320.28,325.35,,,,,,328.62,340.97,341.91,341.11,347.92,347.97,346.99,343.70,338.95,348.85,,,,,376.12,371.69,356.89,348.62,349.92,357.77,355.86,351.14,338.31,L7
2003-11-23 22:14:50+00:00,337.17,328.44,327.05,327.25,321.28,331.88,332.53,311.94,322.77,323.62,331.25,,,,,,344.95,343.12,346.35,348.42,355.60,355.85,354.36,347.94,349.85,,,,,,373.46,374.58,365.05,357.24,354.36,362.36,361.19,356.90,343.22,L7
2003-11-24 21:58:27+00:00,359.51,347.20,346.00,341.03,339.86,343.28,347.11,348.97,345.79,344.94,351.06,363.58,375.30,378.55,375.73,363.84,370.84,366.68,371.61,368.21,371.34,370.45,373.12,364.32,372.63,380.60,388.66,405.86,408.65,409.98,401.79,400.35,385.47,377.85,371.29,372.44,378.75,361.13,362.12,L5
2003-12-10 21:58:29+00:00,,,,,,,,,344.42,346.73,349.44,360.38,372.76,377.56,359.59,351.81,346.66,356.10,365.18,363.09,373.14,379.87,366.55,369.00,370.18,382.43,389.38,394.30,399.10,407.24,392.81,,,,,,,,,L5
2004-01-18 22:04:57+00:00,316.68,306.22,302.05,306.12,298.47,311.04,318.86,319.75,320.36,310.31,314.01,323.26,338.04,335.77,325.86,324.16,325.46,328.40,324.72,326.26,344.65,346.47,339.51,342.88,331.12,336.29,368.53,374.69,380.16,369.03,352.89,345.51,333.25,331.95,357.32,364.12,362.63,348.37,328.87,L5
2004-01-19 22:08:59+00:00,,,,,,,321.01,,318.57,314.61,319.84,335.67,350.50,355.58,347.99,342.99,331.34,,,,,350.88,342.40,335.31,341.11,347.39,359.44,390.27,394.86,388.12,379.10,,,,,359.48,364.14,352.96,336.99,L7
2004-02-04 22:09:05+00:00,345.52,334.95,331.44,336.20,337.88,339.13,331.33,318.65,326.64,,,,,,357.73,347.93,352.21,353.06,354.22,354.33,351.20,357.66,356.41,,,,,,401.72,389.08,390.24,382.41,371.31,368.23,370.59,371.92,368.89,,,L7
2004-03-23 22:09:16+00:00,,,,,338.11,334.91,332.38,337.59,327.53,334.56,335.05,335.90,349.80,353.49,339.51,333.20,,,,,358.33,365.15,361.49,361.85,362.67,370.75,382.36,392.55,395.95,409.23,,,,,363.88,372.13,374.04,370.23,365.92,L7
2004-04-08 22:09:12+00:00,354.82,348.74,341.65,344.93,337.56,332.83,333.06,,,,,,,348.95,338.30,337.00,330.56,335.59,347.26,357.90,358.55,367.38,,,,,379.53,389.59,398.76,401.70,387.82,379.86,370.48,361.58,358.73,370.07,,,,L7
2004-04-24 22:09:07+00:00,365.66,356.14,352.04,352.26,346.10,340.75,338.87,338.86,336.35,335.15,336.38,,,,,,,340.49,348.66,361.38,361.66,372.90,372.58,365.75,368.50,,,,,,412.12,393.17,386.99,381.18,378.29,385.96,386.62,375.57,384.83,L7
2004-05-18 22:00:38+00:00,386.59,369.24,366.74,364.89,351.44,351.32,353.18,360.06,351.47,350.95,354.98,357.98,366.69,375.46,366.06,360.46,356.48,350.88,355.27,353.02,358.59,358.09,368.50,371.81,396.65,400.81,411.36,,435.83,421.32,407.09,388.80,390.15,396.87,400.17,397.99,393.18,384.54,380.98,L5
2004-06-11 22:09:02+00:00,,,,,,,,,,,,,,,,,,,349.02,354.47,361.13,361.46,365.45,,,,,419.54,,,,,,,360.95,375.20,369.09,,,L7
2004-07-29 22:08:50+00:00,359.62,344.43,339.40,336.67,330.94,327.86,333.05,334.48,328.48,,,,,,334.30,332.48,335.02,343.86,352.13,359.45,363.65,366.32,361.25,,,,,,404.58,411.96,398.92,383.56,377.13,376.57,376.12,383.43,378.87,,,L7
2004-08-22 22:03:12+00:00,349.66,331.13,319.08,319.19,313.85,309.58,310.98,311.04,310.61,311.95,310.48,315.56,327.12,328.94,317.92,313.49,313.39,316.02,333.94,343.97,351.31,353.42,352.70,353.73,347.48,348.84,361.48,374.04,389.27,393.62,382.67,376.07,365.07,365.75,364.05,366.39,359.11,357.86,367.67,L5
2004-08-29 22:09:34+00:00,352.92,344.86,336.43,337.51,335.49,327.20,336.45,335.43,326.58,322.69,326.28,335.81,346.46,353.03,346.67,337.50,342.52,351.29,355.61,360.81,370.02,366.26,361.47,368.91,371.34,374.92,382.48,385.83,402.65,411.15,410.36,403.33,387.59,385.72,383.26,394.71,388.90,383.47,393.63,L5
2004-09-23 22:04:02+00:00,331.38,322.59,320.32,320.92,318.85,309.63,315.08,327.10,321.41,315.43,303.48,310.76,327.02,337.62,330.85,327.40,324.73,331.41,342.94,345.50,352.44,356.66,353.98,354.92,354.01,366.71,381.75,388.93,402.15,401.61,384.92,381.45,376.08,366.33,374.11,377.45,381.18,375.04,376.05,L5
2004-09-30 22:10:21+00:00,333.38,319.34,313.84,319.56,313.28,314.77,318.37,316.69,313.72,311.14,312.46,317.47,327.92,331.96,332.43,327.68,326.54,324.04,324.27,330.12,332.71,343.45,336.71,346.50,348.44,354.56,366.60,381.66,396.59,393.27,375.08,361.11,357.33,352.72,362.51,368.99,372.09,371.85,363.39,L5
2004-10-01 22:08:33+00:00,342.40,331.68,,,,,,,321.15,320.03,320.02,323.62,338.99,343.78,340.78,333.73,334.56,342.12,,,,,,350.13,350.00,364.60,377.96,388.01,403.63,406.71,392.63,387.94,,,,,,380.16,373.08,L7
2004-10-09 22:04:22+00:00,340.04,326.99,323.56,318.87,311.66,313.83,317.87,325.54,318.68,319.70,308.25,325.91,335.31,342.82,336.71,329.67,323.78,328.57,334.89,338.19,340.11,342.81,340.68,354.88,351.70,358.11,373.70,383.69,399.93,400.22,382.56,380.07,370.62,368.20,370.38,376.54,372.50,371.26,369.25,L5
2004-10-17 22:08:38+00:00,350.08,341.85,337.60,333.08,326.25,328.57,326.67,327.28,322.36,325.44,322.50,,,,,,337.53,339.15,348.33,351.07,358.96,368.38,365.06,362.12,362.43,,,,,,402.35,387.59,376.10,378.98,382.92,389.53,386.76,377.52,377.68,L7
