dates,nzd0444-0000,nzd0444-0001,nzd0444-0002,nzd0444-0003,nzd0444-0004,nzd0444-0005,nzd0444-0006,nzd0444-0007,nzd0444-0008,nzd0444-0009,nzd0444-0010,nzd0444-0011,nzd0444-0012,nzd0444-0013,nzd0444-0014,nzd0444-0015,nzd0444-0016,nzd0444-0017,nzd0444-0018,nzd0444-0019,nzd0444-0020,nzd0444-0021,nzd0444-0022,nzd0444-0023,nzd0444-0024,nzd0444-0025,nzd0444-0026,nzd0444-0027,nzd0444-0028,nzd0444-0029,nzd0444-0030,nzd0444-0031,nzd0444-0032,nzd0444-0033,nzd0444-0034,nzd0444-0035,nzd0444-0036,nzd0444-0037,nzd0444-0038,satname
2000-10-13 22:16:20+00:00,375.74,367.70,369.47,370.75,365.26,362.73,360.35,358.47,350.60,348.74,351.78,352.66,361.21,363.04,353.30,345.95,342.24,342.67,339.04,342.13,346.98,348.93,344.39,341.06,343.79,348.64,362.46,373.93,384.17,386.31,368.30,357.87,346.94,339.54,339.98,344.70,343.35,330.55,323.65,L7
2000-11-07 22:10:17+00:00,374.93,367.16,368.52,369.59,364.75,361.80,360.43,359.59,352.07,349.70,352.76,353.94,363.81,365.04,355.26,347.79,343.37,343.86,341.22,344.34,348.10,350.36,345.63,342.22,344.80,349.93,363.45,375.48,384.11,387.31,369.13,358.05,347.74,339.84,340.03,344.32,343.06,330.86,323.46,L7
2000-11-14 22:16:30+00:00,371.53,363.88,363.99,364.70,360.77,358.48,357.83,358.40,352.02,348.81,352.74,354.34,364.22,366.19,356.56,349.90,345.24,345.93,344.83,347.36,348.80,349.79,345.80,342.20,345.68,351.41,364.25,378.31,384.67,387.60,370.70,356.47,347.13,338.95,339.42,342.38,341.47,330.48,319.79,L7
2000-12-16 22:16:35+00:00,369.99,362.84,361.63,362.65,357.97,356.14,357.05,357.75,351.50,348.64,351.93,353.96,363.18,365.61,355.95,349.26,344.30,345.26,344.69,346.60,349.28,349.52,345.33,342.66,345.05,351.30,364.47,378.33,383.03,388.27,371.19,356.58,347.38,338.87,339.17,342.85,341.70,330.47,321.66,L7
2001-01-01 22:16:33+00:00,367.81,360.77,359.78,360.26,356.03,354.33,355.64,356.40,349.86,347.51,350.52,352.88,361.31,363.85,354.01,348.16,343.83,344.16,344.19,347.01,350.03,349.93,346.03,343.06,344.26,351.18,364.36,378.28,382.50,387.28,370.43,355.83,346.53,338.29,339.06,343.29,342.38,332.38,324.80,L7
2001-01-10 22:10:27+00:00,367.43,360.26,359.30,360.74,354.84,353.47,355.22,356.20,348.15,346.90,349.90,352.73,361.51,363.76,354.18,348.28,344.30,344.94,345.82,348.44,351.62,352.06,348.10,345.13,346.01,351.99,364.49,377.50,382.04,386.90,369.81,356.15,346.77,338.83,339.85,344.47,344.43,333.51,326.31,L7
2001-01-26 22:10:30+00:00,365.84,358.44,356.94,358.65,352.17,351.18,353.38,354.11,346.24,345.33,348.15,350.63,359.50,361.90,352.17,346.08,342.46,343.42,344.64,346.96,350.88,351.76,347.41,344.74,344.93,350.71,363.74,376.26,381.32,385.77,368.75,355.69,346.34,338.53,339.56,345.00,344.82,334.74,327.69,L7
2001-02-18 22:16:35+00:00,363.37,355.80,353.36,355.35,349.18,347.59,349.96,350.91,342.90,342.54,345.62,347.48,355.66,359.20,348.63,342.78,339.98,340.89,342.80,345.60,349.31,350.51,345.92,343.37,343.36,348.02,362.07,374.63,380.13,384.38,367.66,354.62,345.77,337.93,338.66,344.70,343.94,335.01,329.03,L7
2001-02-27 22:10:18+00:00,364.63,356.06,354.14,355.81,349.86,348.70,351.09,352.37,344.35,343.65,345.96,348.09,355.61,359.55,349.39,343.55,340.89,341.65,344.39,346.84,351.09,353.01,348.41,346.02,346.17,350.48,363.50,375.72,381.37,386.50,369.89,356.92,348.07,340.49,340.89,347.24,346.15,338.15,332.96,L7
2001-03-15 22:10:15+00:00,364.44,356.30,354.13,355.71,350.36,348.47,351.25,352.52,344.49,343.85,346.10,347.91,355.59,359.41,349.36,342.87,340.34,342.11,345.48,348.09,352.48,355.41,350.69,348.44,347.46,351.10,363.19,375.62,381.04,386.87,371.51,358.73,349.38,341.43,342.17,349.73,349.35,342.71,339.32,L7
2001-03-22 22:16:21+00:00,364.86,355.46,353.36,354.87,349.32,348.28,351.54,352.25,343.19,342.64,345.12,348.02,356.09,359.83,349.76,343.15,340.70,342.05,345.66,348.54,352.56,355.95,352.20,350.13,349.62,352.33,363.85,376.07,381.34,387.51,372.12,360.24,351.14,343.83,344.49,351.66,351.39,345.61,341.89,L7
2001-03-31 22:10:07+00:00,365.26,355.75,353.85,355.37,349.97,348.85,351.80,353.60,344.02,342.84,345.08,348.53,357.20,360.01,350.26,343.06,340.52,342.26,347.20,349.74,354.26,357.47,353.90,351.65,350.60,353.95,365.67,377.51,381.46,388.17,373.04,361.42,352.72,345.58,346.76,354.16,353.62,348.56,344.96,L7
2001-04-07 22:16:13+00:00,366.06,355.55,353.78,355.17,349.53,348.16,351.56,352.83,343.92,341.78,344.15,347.78,356.41,359.20,349.33,342.86,340.71,342.26,347.35,349.87,354.70,358.88,354.79,352.62,351.87,354.90,366.65,378.19,382.04,389.21,374.20,362.63,354.27,347.42,348.44,355.23,355.56,351.10,349.00,L7
2001-06-03 22:09:40+00:00,366.43,355.11,353.13,353.99,347.45,347.01,350.56,352.65,342.74,340.18,340.39,345.06,352.95,356.08,346.58,340.97,339.19,342.09,347.22,351.00,357.91,361.95,357.81,355.52,354.28,357.30,367.54,378.56,383.35,391.01,375.56,366.40,358.06,352.30,353.64,361.16,362.14,359.04,359.67,L7
2001-06-10 22:15:47+00:00,366.43,355.11,354.05,355.07,348.77,348.10,351.37,353.10,342.95,340.98,341.36,345.96,354.25,357.35,347.37,342.05,340.26,343.33,347.95,351.75,358.64,362.93,358.51,356.59,354.83,359.10,369.08,378.56,383.35,393.15,377.60,368.26,359.97,354.64,356.60,363.75,364.79,361.02,360.99,L7
2001-07-12 22:15:31+00:00,369.14,355.88,355.89,356.37,350.94,349.86,352.44,353.80,344.57,341.28,341.15,345.15,354.33,357.51,347.74,342.40,341.59,344.86,349.40,353.13,360.35,366.40,361.44,359.09,359.19,362.34,371.88,379.78,385.17,399.64,381.41,375.04,366.63,361.69,363.59,370.47,371.16,369.79,368.48,L7
2001-08-13 22:15:01+00:00,370.72,356.25,356.44,356.76,351.72,349.68,352.04,353.57,344.43,340.66,340.23,345.16,353.88,357.01,347.76,342.88,341.85,344.68,349.05,353.87,359.91,366.08,362.09,359.55,360.24,363.16,373.00,381.94,387.19,401.65,385.42,377.46,369.69,364.64,366.31,372.47,372.88,371.87,371.34,L7
2001-08-29 22:14:52+00:00,369.37,356.59,357.17,356.86,350.27,349.02,351.69,352.01,342.94,339.89,339.86,345.91,356.31,358.52,349.15,344.55,343.35,346.53,349.13,354.12,360.74,366.05,362.34,360.34,360.94,364.65,375.87,384.37,390.70,402.30,387.31,380.29,372.51,368.16,370.24,376.31,376.38,373.78,371.54,L7
2001-09-07 22:08:34+00:00,369.20,357.32,357.62,357.02,350.26,348.94,351.19,351.74,343.42,340.56,340.50,346.66,356.66,358.35,349.20,344.36,342.69,345.77,348.47,354.49,360.59,365.63,361.65,359.60,360.39,364.52,376.34,386.37,392.68,403.26,388.12,380.60,373.14,369.14,370.77,376.07,375.88,372.81,370.96,L7
2001-09-23 22:08:26+00:00,369.36,357.67,358.60,356.77,348.68,348.31,350.02,351.29,343.60,340.53,340.32,346.09,356.00,358.28,348.43,344.02,342.69,345.07,347.78,353.65,360.99,365.20,362.36,360.10,360.59,366.42,378.93,390.00,396.26,406.82,390.34,383.65,375.41,371.32,374.11,378.33,377.70,375.18,373.57,L7
2001-12-12 22:08:38+00:00,359.92,350.50,352.53,349.21,338.87,338.33,339.77,340.38,335.69,333.28,332.99,340.55,350.53,352.68,343.63,339.56,338.56,340.12,343.20,348.73,354.56,357.57,354.43,353.38,356.48,361.37,376.29,389.72,397.59,405.47,387.83,381.20,372.19,368.39,368.61,374.98,371.59,367.30,366.49,L7
2002-01-20 22:15:01+00:00,360.35,352.22,350.86,347.74,338.82,336.83,338.89,339.82,335.76,333.18,335.01,342.32,352.94,355.55,346.30,340.74,337.73,339.29,342.34,348.37,352.64,354.62,351.91,351.18,353.09,359.89,376.03,391.17,398.24,403.14,388.81,378.73,370.61,365.84,366.48,372.54,367.80,361.17,361.70,L7
2002-01-29 22:08:45+00:00,359.58,351.83,350.28,346.93,338.31,336.89,338.88,340.69,335.92,334.02,336.71,343.94,355.42,357.26,348.34,342.88,339.75,339.87,342.30,347.63,352.47,355.87,353.53,352.92,354.58,360.32,376.33,391.39,399.16,403.01,388.74,378.50,370.45,364.97,366.25,371.37,365.95,360.64,359.94,L7
2002-02-05 22:15:01+00:00,358.77,350.97,349.65,346.16,338.28,336.31,338.19,340.17,335.01,333.78,336.55,343.89,354.73,357.18,348.56,342.53,339.58,339.43,341.44,346.42,351.40,354.51,352.24,351.39,353.54,359.38,375.66,390.71,398.07,402.77,387.85,377.49,369.93,364.05,364.31,369.31,363.60,358.08,355.91,L7
2002-03-09 22:15:05+00:00,357.01,350.62,350.30,346.03,339.55,336.93,338.17,340.74,335.51,334.36,338.87,344.94,356.25,359.73,350.46,342.73,340.81,340.16,342.05,345.53,350.45,353.37,351.43,350.12,353.11,359.31,375.07,390.42,395.78,403.24,385.32,374.06,365.19,357.51,358.79,362.43,359.17,351.99,349.72,L7
2002-04-03 22:08:45+00:00,357.25,351.37,350.58,348.58,343.01,340.33,340.45,342.71,338.46,337.01,340.74,346.18,357.18,360.44,351.92,343.73,341.60,341.66,344.59,347.79,352.74,355.89,353.18,352.09,353.69,359.08,375.69,389.65,395.19,403.04,387.76,373.86,367.85,360.29,360.29,364.49,360.06,353.69,350.11,L7
2002-05-28 22:14:46+00:00,360.08,353.34,353.69,352.66,346.94,343.69,342.55,344.67,340.71,339.32,341.97,346.96,357.87,360.81,352.51,342.78,340.23,340.60,343.01,348.62,352.14,356.97,353.99,351.62,353.14,359.19,376.86,389.93,396.00,403.18,388.63,375.94,368.40,360.48,360.81,365.92,361.81,355.64,352.23,L7
2002-06-06 22:08:34+00:00,361.75,354.55,355.02,354.06,347.67,344.27,343.85,345.64,340.29,339.63,341.12,346.42,356.87,359.23,350.35,340.66,338.18,338.93,341.55,347.46,351.98,356.95,354.92,351.07,353.22,359.25,375.85,388.72,395.03,402.97,388.63,376.29,368.03,360.41,360.39,365.26,361.86,355.32,352.80,L7
2002-07-24 22:08:14+00:00,365.47,356.16,357.81,356.72,349.60,346.55,345.01,348.44,340.90,339.35,340.27,344.55,354.10,356.79,348.31,338.72,337.28,337.89,340.56,347.08,353.34,359.17,356.81,352.46,354.47,360.06,374.96,385.96,393.61,402.25,388.92,377.63,367.95,361.06,361.57,366.01,363.31,358.95,356.69,L7
2002-08-09 22:08:09+00:00,370.70,360.43,359.51,359.93,351.91,348.43,345.38,348.27,340.99,338.50,337.64,339.96,348.78,351.71,342.96,333.64,332.05,336.65,339.71,348.12,353.93,359.66,355.81,351.51,352.38,358.43,372.12,382.04,389.85,400.03,387.66,377.53,366.62,362.00,363.51,369.09,368.41,363.06,363.50,L7
2002-08-25 22:08:00+00:00,370.17,359.57,358.87,359.75,351.39,347.92,345.05,347.73,340.52,337.62,336.85,340.23,349.17,351.90,342.62,333.84,332.27,337.26,340.30,347.57,353.90,359.32,355.51,352.02,352.48,358.82,372.51,382.72,390.85,399.47,388.15,378.55,367.68,362.71,363.94,369.82,369.65,364.81,364.54,L7
2002-09-10 22:07:55+00:00,369.40,357.52,355.35,356.24,349.06,344.70,341.39,342.57,336.22,333.44,332.18,335.21,345.09,348.01,339.21,331.58,329.45,333.53,337.30,344.02,350.39,356.65,351.07,349.78,352.01,357.67,368.15,379.96,391.70,398.15,385.46,377.78,367.33,362.90,362.98,372.29,369.33,365.90,365.39,L7
2002-10-12 22:07:38+00:00,368.40,355.04,352.89,352.91,345.83,341.22,339.36,339.97,332.61,330.61,329.85,333.76,344.09,346.77,338.07,330.57,329.14,332.75,336.09,343.06,348.70,355.21,350.32,348.73,351.70,357.84,368.11,381.44,392.24,397.85,383.94,377.68,366.78,363.50,363.37,372.53,371.40,367.13,365.32,L7
2002-10-19 22:13:56+00:00,363.80,352.06,349.85,349.32,342.57,338.20,337.48,337.23,332.61,330.61,329.85,333.76,344.09,346.77,338.07,330.61,328.66,332.45,336.13,343.24,349.07,355.40,350.33,349.01,352.45,358.14,369.32,382.55,392.97,397.80,383.58,377.57,366.96,364.10,364.80,373.24,371.74,367.60,365.40,L7
2002-12-31 22:08:20+00:00,359.98,348.04,343.69,342.25,336.21,332.24,331.95,331.49,327.34,323.86,324.90,328.41,339.34,343.23,335.05,330.33,328.91,333.03,337.37,342.16,348.87,353.82,349.74,351.43,354.85,359.88,369.84,383.03,392.87,396.77,381.87,375.57,366.43,365.21,366.16,375.14,373.22,370.06,366.91,L7
2003-01-07 22:14:28+00:00,358.05,345.86,341.12,339.34,332.47,329.63,329.17,329.27,325.69,322.53,323.54,327.60,338.82,343.69,335.62,330.95,330.25,334.08,338.39,343.88,350.25,355.07,352.00,353.08,356.34,361.52,371.36,385.69,394.19,398.12,384.16,377.34,368.39,367.33,368.60,376.45,375.13,372.27,370.45,L7
2003-01-23 22:14:39+00:00,355.21,344.57,338.72,337.16,330.38,327.47,327.68,326.59,324.18,322.69,323.10,328.14,339.27,344.24,336.23,331.35,328.62,332.64,338.77,343.98,350.06,354.80,352.39,353.90,356.65,360.71,372.85,387.28,394.93,397.21,384.25,377.59,368.34,366.13,368.26,376.64,375.43,372.96,370.57,L7
2003-02-01 22:08:33+00:00,351.31,340.51,335.25,333.52,326.26,323.58,323.52,324.02,320.23,318.39,319.27,324.96,336.38,340.69,333.87,329.85,327.46,331.61,337.74,344.37,350.57,355.58,352.95,353.71,355.69,360.49,373.14,386.35,394.76,396.83,383.93,376.95,368.18,365.70,368.98,377.55,376.33,373.78,370.44,L7
2003-02-24 22:14:49+00:00,344.32,332.34,328.95,326.95,319.09,316.69,319.03,319.45,314.94,312.85,315.58,322.51,336.38,341.19,335.31,330.59,329.03,331.19,339.71,347.84,353.41,358.40,356.08,356.99,359.50,364.40,376.40,390.59,398.28,400.48,386.90,379.52,371.80,369.35,372.32,382.35,380.40,378.57,375.71,L7
2003-03-05 22:08:43+00:00,345.70,334.17,330.71,329.03,321.80,318.66,320.66,321.22,316.76,315.52,317.82,324.54,337.05,342.70,336.47,331.34,329.46,332.31,341.09,348.98,354.04,359.48,357.54,357.38,359.85,366.08,377.01,392.51,399.93,402.50,389.36,381.37,373.92,371.30,374.58,383.64,382.45,380.70,376.96,L7
2003-04-13 22:14:55+00:00,346.10,334.96,332.37,330.56,321.83,318.88,320.42,322.85,318.46,317.53,320.07,326.95,338.20,343.86,337.36,332.15,330.74,334.32,343.10,353.34,358.04,364.61,363.44,361.70,362.44,369.90,381.84,394.55,399.81,406.17,395.88,387.34,379.59,376.24,381.05,388.77,388.00,385.37,382.14,L7
2003-05-15 22:14:52+00:00,353.30,339.78,338.40,336.08,326.87,324.64,319.63,323.81,318.46,318.52,321.62,327.71,339.23,343.89,337.05,332.73,332.25,335.79,344.05,354.55,360.20,366.99,366.60,363.79,364.92,372.21,382.42,395.15,400.07,407.42,398.29,389.09,381.48,377.56,382.09,390.53,390.32,387.78,384.84,L7
2003-05-24 22:08:40+00:00,355.37,343.94,341.35,339.04,329.08,327.42,323.54,328.29,322.76,322.37,324.63,330.59,341.58,346.85,340.16,335.44,333.22,336.32,343.24,353.59,359.42,365.98,365.78,364.16,366.36,373.87,385.67,398.45,404.07,409.44,400.16,390.46,383.73,380.41,384.74,392.01,391.36,387.88,385.56,L7
2003-08-03 22:14:34+00:00,362.65,351.72,349.86,347.94,342.15,338.90,336.06,339.45,333.39,331.39,334.25,339.87,349.79,354.07,346.25,341.30,337.52,340.84,345.33,354.86,359.40,366.41,365.92,364.67,369.96,379.74,390.65,406.71,413.60,420.36,410.02,399.87,396.23,392.61,389.86,395.10,392.84,384.44,384.32,L7
2003-08-11 22:03:03+00:00,365.44,354.95,354.92,352.21,345.01,341.44,339.85,342.70,336.34,333.34,336.14,341.47,350.78,355.72,348.09,343.02,339.94,342.94,346.68,356.54,359.36,365.15,365.37,363.33,367.86,378.71,390.13,405.83,412.73,420.02,409.89,398.34,392.50,390.01,385.99,391.79,390.57,380.53,381.18,L5
2003-08-12 22:08:23+00:00,367.00,357.84,354.92,352.21,345.01,341.44,339.85,342.70,336.34,335.68,338.62,342.92,352.13,356.67,349.20,343.45,340.39,344.04,349.31,356.54,359.36,365.15,365.37,363.33,367.32,377.84,390.02,406.08,412.23,420.81,409.94,397.64,389.80,390.01,385.99,391.79,390.57,379.86,380.28,L7
2003-08-20 21:57:03+00:00,366.32,357.74,355.14,353.93,347.59,343.69,341.59,345.05,338.75,337.00,339.71,343.66,353.71,357.86,350.50,344.15,341.34,345.66,350.14,356.28,359.59,364.62,365.49,363.50,367.10,377.39,389.44,405.24,410.34,419.81,409.99,396.21,389.06,387.93,384.58,389.53,389.00,377.63,377.38,L5
2003-08-27 22:03:21+00:00,367.23,358.89,357.04,356.58,351.67,346.67,343.80,347.69,339.66,338.23,340.01,342.90,353.40,357.18,350.30,344.35,341.03,344.85,347.43,351.77,356.82,361.94,363.21,360.50,364.97,374.77,386.95,401.66,407.39,416.69,406.06,392.16,384.35,381.21,379.97,384.44,383.46,371.15,368.55,L5
2003-08-28 22:08:21+00:00,367.23,358.89,357.04,356.58,351.67,346.67,344.42,349.00,340.51,338.90,340.32,343.34,354.50,357.46,350.95,345.13,341.03,344.85,347.43,351.77,356.82,361.43,362.44,359.87,363.61,373.25,385.61,400.42,406.50,416.30,406.06,392.16,384.35,381.21,379.97,382.96,381.82,370.60,368.35,L7
2003-11-16 22:08:35+00:00,363.33,355.94,351.76,353.89,349.93,345.15,344.41,349.40,341.74,340.49,342.05,347.08,359.59,361.70,356.00,349.55,341.32,346.06,347.15,347.62,353.19,356.07,357.08,355.31,357.45,367.67,385.18,399.76,406.38,414.51,398.66,385.17,375.12,370.32,370.20,374.66,372.66,362.11,359.27,L7
2003-11-23 22:14:50+00:00,358.23,349.20,345.36,347.99,346.42,343.11,342.90,343.86,338.68,337.76,340.62,346.94,360.24,361.22,355.53,349.19,342.15,346.57,348.48,347.74,353.34,355.49,356.27,352.61,353.95,364.90,381.30,396.13,402.10,412.99,392.34,381.16,369.76,362.27,362.49,369.15,367.45,358.15,353.44,L7
2003-11-24 21:58:27+00:00,358.41,348.91,345.47,346.83,345.48,343.14,343.42,344.50,339.57,338.55,341.78,349.32,362.39,363.70,358.41,351.29,346.25,349.45,351.78,351.15,355.91,357.36,358.37,354.08,356.02,366.86,382.35,397.52,403.04,412.56,393.69,383.90,372.00,364.87,363.75,369.56,368.86,358.48,354.41,L5
2003-12-10 21:58:29+00:00,358.41,348.91,345.47,346.83,345.48,343.14,343.42,344.50,340.11,339.37,342.54,350.70,363.69,365.43,358.56,351.35,346.30,350.28,353.46,352.85,358.06,359.86,359.28,355.73,357.44,368.59,383.23,397.12,402.55,411.90,393.58,383.90,372.00,364.87,363.75,369.56,368.86,358.48,354.41,L5
2004-01-18 22:04:57+00:00,353.20,343.58,339.26,341.01,339.60,339.12,340.70,341.75,338.13,336.73,339.95,347.65,360.84,362.13,354.93,348.33,343.98,347.85,350.27,349.53,356.57,358.52,357.30,354.45,355.05,365.36,381.59,394.62,400.06,407.13,389.06,379.10,367.16,360.17,362.94,368.96,368.17,357.47,351.85,L5
2004-01-19 22:08:59+00:00,353.20,343.58,339.26,341.01,339.60,339.12,338.73,341.75,336.35,334.89,338.27,346.45,359.81,361.48,354.23,347.80,342.72,347.85,350.27,349.53,356.57,357.83,355.95,352.71,353.88,363.73,379.38,394.19,399.54,405.23,388.06,379.10,367.16,360.17,362.94,368.01,367.77,357.06,350.50,L7
2004-02-04 22:09:05+00:00,352.34,342.62,338.29,340.41,336.72,337.06,336.86,338.04,334.38,334.01,337.22,345.21,359.14,361.04,354.31,347.06,343.58,348.37,350.66,350.06,356.41,357.67,355.64,352.40,353.71,362.75,378.69,393.21,398.41,402.46,388.26,379.47,367.62,361.18,362.58,367.83,368.03,358.21,350.15,L7
2004-03-23 22:09:16+00:00,339.76,328.45,325.97,327.16,325.82,329.54,329.13,326.52,329.04,327.86,332.29,343.76,357.28,360.19,351.07,343.99,342.87,348.06,350.67,350.24,357.45,359.29,355.10,352.14,352.36,361.05,377.67,391.53,396.74,395.45,380.92,374.91,362.39,356.78,361.23,365.75,366.50,356.79,345.91,L7
2004-04-08 22:09:12+00:00,342.27,331.83,328.58,330.12,327.50,330.01,329.62,326.52,329.04,327.86,332.29,343.76,357.28,358.32,349.24,342.99,341.33,346.27,350.18,351.33,357.59,360.19,355.10,352.14,352.36,361.05,377.98,391.21,397.03,396.34,381.78,375.73,363.74,357.58,360.87,366.29,366.50,356.79,345.91,L7
2004-04-24 22:09:07+00:00,345.61,335.31,331.94,333.28,329.82,331.35,330.65,328.28,329.85,328.77,332.80,343.76,357.28,358.32,349.24,342.99,341.33,345.55,349.99,352.59,358.04,361.46,357.05,353.84,354.38,361.05,377.98,391.21,397.03,396.34,385.15,378.22,367.06,360.95,363.05,368.47,369.01,359.47,351.47,L7
2004-05-18 22:00:38+00:00,352.28,341.56,338.14,338.95,333.84,335.64,334.26,333.69,332.66,332.61,336.50,346.13,358.85,360.77,351.35,345.17,344.81,346.79,351.66,354.08,359.23,362.47,359.44,357.36,361.59,369.71,382.75,391.21,401.88,399.46,388.59,380.67,371.81,367.84,369.33,372.94,373.68,364.24,357.56,L5
2004-06-11 22:09:02+00:00,353.85,343.06,338.78,340.88,334.93,335.00,332.67,334.98,330.15,329.12,332.05,338.20,351.26,353.85,345.91,340.96,339.21,341.68,346.53,351.23,356.30,360.00,358.05,355.52,360.01,363.81,380.24,393.33,401.21,396.41,388.21,377.95,370.44,367.96,369.99,374.61,374.08,366.33,359.52,L7
2004-07-29 22:08:50+00:00,362.44,350.70,346.25,346.99,340.34,337.80,336.98,337.93,334.09,340.22,342.14,346.94,358.25,359.30,347.18,342.21,343.57,344.78,351.09,356.76,359.02,364.14,364.28,366.47,375.94,385.78,391.08,400.56,407.37,406.66,399.24,385.56,379.21,376.89,372.68,379.53,378.45,376.78,377.24,L7
