dates,nzd0087-0000,nzd0087-0001,nzd0087-0002,nzd0087-0003,nzd0087-0004,nzd0087-0005,satname
1999-09-27 22:04:48+00:00,259.56,274.04,278.58,289.85,287.53,330.41,L7
1999-11-14 22:04:42+00:00,260.03,261.69,276.14,285.63,280.74,327.42,L7
2000-02-18 22:04:29+00:00,263.28,261.85,276.92,286.00,277.07,337.50,L7
2000-07-11 22:03:17+00:00,245.18,240.33,264.08,273.11,251.11,337.35,L7
2000-10-15 22:01:56+00:00,258.48,263.37,265.78,271.66,249.90,330.23,L7
2001-01-03 22:02:12+00:00,254.94,252.68,260.46,268.67,270.17,310.31,L7
2001-03-24 22:01:59+00:00,232.05,246.99,237.70,263.27,253.38,321.62,L7
2001-06-12 22:01:24+00:00,236.82,241.27,,260.39,245.72,,L7
2001-06-28 22:01:09+00:00,251.87,251.78,257.44,235.98,,324.67,L7
2001-08-15 22:00:38+00:00,237.83,245.20,265.71,275.05,246.54,332.97,L7
2001-12-05 22:00:18+00:00,,,,270.63,271.83,322.06,L7
2002-01-22 22:00:40+00:00,264.48,262.07,275.08,292.58,282.67,313.87,L7
2002-02-23 22:00:43+00:00,256.79,282.17,272.69,285.35,285.22,287.19,L7
2002-03-27 22:00:37+00:00,250.41,247.45,257.97,270.95,263.56,326.41,L7
2002-07-01 22:00:15+00:00,252.71,254.35,262.64,273.39,258.11,340.66,L7
2002-07-17 22:00:08+00:00,249.65,254.11,269.36,276.30,275.11,326.99,L7
2002-08-18 21:59:57+00:00,255.20,239.48,253.12,264.85,253.82,328.19,L7
2002-10-21 21:59:36+00:00,255.29,253.42,259.68,272.40,260.25,326.81,L7
2003-02-26 22:00:28+00:00,252.05,258.12,,,,,L7
2003-07-28 21:48:28+00:00,251.63,255.06,251.30,266.71,248.96,337.41,L5
2003-08-05 22:00:11+00:00,233.06,231.28,238.58,252.42,245.87,324.14,L7
2003-09-14 21:49:18+00:00,248.82,266.57,267.43,276.91,263.01,340.58,L5
2003-11-09 22:00:18+00:00,,,263.18,271.47,264.79,325.46,L7
2003-12-19 21:50:27+00:00,239.28,229.38,248.81,257.70,261.31,327.92,L5
2004-04-01 22:01:04+00:00,,245.69,265.83,280.12,264.81,310.56,L7
2004-05-03 22:00:59+00:00,242.50,244.77,,265.05,255.25,323.89,L7
2004-06-20 22:00:50+00:00,239.90,253.46,,272.11,262.12,330.56,L7
2004-07-06 22:00:48+00:00,253.32,260.79,263.50,277.60,274.72,341.46,L7
2004-07-22 22:00:44+00:00,243.45,252.90,259.20,276.33,266.43,330.81,L7
2004-07-30 21:54:28+00:00,241.41,258.40,272.12,277.14,253.85,337.13,L5
2004-09-16 21:55:41+00:00,265.90,270.75,272.52,294.46,294.26,342.96,L5
2004-10-18 21:56:23+00:00,283.11,279.68,288.88,295.26,292.70,338.14,L5
2004-11-03 21:56:42+00:00,282.08,268.32,275.88,282.13,269.78,328.57,L5
2004-11-11 22:00:45+00:00,250.10,,,276.85,261.40,322.85,L7
2004-11-19 21:56:55+00:00,289.34,287.28,298.27,304.86,281.56,323.87,L5
2004-12-13 22:01:00+00:00,272.87,275.63,282.92,287.75,281.52,326.21,L7
2005-02-23 21:58:31+00:00,260.77,262.63,264.24,281.76,270.26,333.24,L5
2005-03-03 22:01:30+00:00,265.86,260.01,275.64,,,,L7
2005-03-11 21:58:44+00:00,266.46,267.35,273.81,281.20,281.71,340.86,L5
2005-04-12 21:58:55+00:00,261.65,268.72,270.12,286.37,269.58,331.11,L5
2005-04-20 22:01:20+00:00,255.38,253.48,266.24,286.44,266.93,334.84,L7
2005-05-30 21:59:15+00:00,275.33,277.41,293.49,297.87,282.77,325.39,L5
2005-06-07 22:01:19+00:00,260.59,265.40,274.14,,274.49,337.17,L7
2005-07-09 22:01:14+00:00,255.40,267.56,266.33,274.47,264.56,342.00,L7
2005-07-17 21:59:35+00:00,237.68,251.52,269.10,282.46,256.45,318.66,L5
2005-07-25 22:01:13+00:00,263.93,275.73,273.65,288.46,277.51,344.73,L7
2005-08-10 22:01:10+00:00,249.32,252.14,259.20,278.76,266.03,329.82,L7
2005-11-22 22:00:23+00:00,258.98,256.28,285.99,289.89,280.73,329.13,L5
2005-11-30 22:01:24+00:00,237.89,236.84,255.33,270.65,,,L7
2006-01-17 22:01:43+00:00,267.15,271.20,294.12,295.84,295.48,325.38,L7
2006-02-18 22:01:53+00:00,242.28,252.29,256.91,272.39,269.18,326.12,L7
2006-04-15 22:03:30+00:00,251.44,265.99,269.66,287.54,278.29,343.30,L5
2006-05-17 22:03:57+00:00,258.24,262.65,270.07,284.99,283.81,342.17,L5
2006-06-10 22:01:49+00:00,247.43,251.20,266.70,271.94,266.44,336.30,L7
