dates,satname,nzd0087-0000,nzd0087-0001,nzd0087-0002,nzd0087-0003,nzd0087-0004,nzd0087-0005
2017-02-16 22:13:47+00:00,L7,242.22,,,277.77,265.49,324.54
2017-04-05 22:14:04+00:00,L7,255.81,277.76,276.62,280.48,277.21,319.53
2017-04-29 22:11:06+00:00,L8,228.29,,,,,648.49
2017-06-08 22:14:24+00:00,L7,248.58,251.80,262.63,277.03,,132.06
2017-07-10 22:14:28+00:00,L7,244.86,250.74,256.93,277.07,257.77,338.67
2017-07-26 22:14:27+00:00,L7,238.57,243.90,252.41,268.37,248.07,338.33
2017-08-19 22:11:53+00:00,L8,261.95,283.94,286.07,301.85,291.65,323.35
2017-09-20 22:11:58+00:00,L8,255.92,253.98,276.87,279.62,266.37,328.51
2017-11-15 22:14:24+00:00,L7,263.00,269.92,278.11,283.04,278.08,323.24
2018-01-10 22:11:54+00:00,L8,282.90,286.72,297.17,306.25,309.12,320.24
2018-02-03 22:13:27+00:00,L7,237.43,237.95,245.30,261.43,248.44,326.12
2018-04-08 22:12:39+00:00,L7,252.40,250.59,260.99,282.72,275.20,325.17
2018-04-24 22:12:23+00:00,L7,298.63,305.84,293.55,312.11,331.33,341.87
2018-05-18 22:10:46+00:00,L8,257.54,253.23,266.62,279.79,265.90,344.00
2018-05-26 22:11:51+00:00,L7,278.29,278.40,287.83,296.06,288.20,342.81
2018-06-27 22:11:16+00:00,L7,253.38,258.08,278.11,286.86,270.16,342.40
2018-07-29 22:10:41+00:00,L7,255.07,256.05,270.28,278.08,257.37,337.76
2018-08-06 22:11:10+00:00,L8,266.75,268.05,280.26,292.54,277.64,337.33
2018-08-14 22:10:23+00:00,L7,,,248.09,269.90,249.25,342.11
2018-08-30 22:10:04+00:00,L7,242.92,236.74,249.14,273.26,251.48,572.74
2018-09-07 22:11:24+00:00,L8,267.65,284.41,282.14,290.71,293.99,330.42
2018-09-15 22:09:43+00:00,L7,251.53,252.60,263.32,273.85,263.87,326.23
2018-09-23 22:11:29+00:00,L8,261.89,259.78,275.80,283.03,278.93,315.28
2019-01-05 22:06:53+00:00,L7,261.57,253.19,276.25,280.59,273.33,324.41
2019-01-21 22:06:23+00:00,L7,252.93,241.71,273.50,281.15,,172.04
2019-03-02 22:11:29+00:00,L8,276.47,279.32,282.20,293.70,290.21,317.21
2019-04-11 22:03:48+00:00,L7,270.58,267.61,276.86,287.82,275.17,326.78
2019-05-13 22:02:36+00:00,L7,271.22,305.43,292.05,297.01,318.16,339.92
2019-05-21 22:11:27+00:00,L8,263.08,262.03,282.15,289.22,278.70,342.72
2019-06-06 22:11:35+00:00,L8,266.97,259.66,279.38,285.51,269.87,342.32
2019-06-22 22:11:40+00:00,L8,277.49,264.40,284.84,291.95,276.23,341.01
2019-07-16 22:00:13+00:00,L7,288.53,,,295.50,285.13,348.57
2019-07-24 22:11:48+00:00,L8,248.42,249.78,259.51,277.86,264.42,330.44
2019-08-09 22:11:55+00:00,L8,279.13,284.56,297.59,304.90,291.63,315.50
2019-09-10 22:12:03+00:00,L8,267.34,272.71,284.89,289.25,284.29,315.41
2019-09-26 22:12:09+00:00,L8,284.29,313.66,305.22,309.40,,337.14
2019-11-21 21:54:43+00:00,L7,280.26,298.46,288.00,305.48,318.88,319.40
2019-12-07 21:53:57+00:00,L7,311.17,312.55,310.60,320.48,,350.49
2019-12-23 21:53:08+00:00,L7,263.60,265.03,276.64,285.62,272.07,315.23
2019-12-31 22:12:02+00:00,L8,259.41,256.57,275.25,281.37,274.36,337.39
2020-02-01 22:11:53+00:00,L8,265.59,263.05,282.04,294.83,283.36,327.60
2020-02-25 21:49:52+00:00,L7,257.68,246.18,268.06,279.79,265.19,327.96
2020-04-21 22:11:21+00:00,L8,,270.53,285.90,310.48,294.71,315.06
2020-05-07 22:11:12+00:00,L8,257.58,258.68,279.95,296.05,282.84,339.38
2020-05-31 21:44:18+00:00,L7,258.63,256.43,286.64,,,340.06
2020-06-16 21:43:22+00:00,L7,266.77,300.05,289.67,302.84,,
2020-06-24 22:11:32+00:00,L8,229.49,242.29,244.65,265.38,245.87,328.52
2020-07-02 21:42:25+00:00,L7,252.19,,275.04,279.77,289.30,341.74
2020-07-10 22:11:39+00:00,L8,253.98,256.95,276.19,279.01,271.55,339.31
2020-07-26 22:11:44+00:00,L8,243.79,253.08,275.12,277.27,268.61,340.19
2020-08-03 21:40:27+00:00,L7,235.37,245.09,266.45,278.80,,
2020-08-27 22:11:56+00:00,L8,293.88,308.55,308.11,304.05,324.82,341.32
2020-09-12 22:12:02+00:00,L8,268.67,276.64,285.11,294.78,307.26,335.01
2020-10-06 21:36:19+00:00,L7,,,261.29,272.75,258.97,324.62
2020-11-15 22:12:06+00:00,L8,,,,,,
2020-12-17 22:12:09+00:00,L8,252.56,244.25,267.61,278.14,261.98,337.87
2021-02-03 22:11:56+00:00,L8,256.77,252.65,275.52,286.77,271.65,327.07
2021-02-11 21:27:17+00:00,L7,241.29,236.21,266.18,284.32,277.37,339.76
2021-02-19 22:11:51+00:00,L8,275.04,273.10,285.80,305.55,287.37,340.67
2021-03-31 21:23:31+00:00,L7,230.01,229.79,246.38,266.67,252.14,337.31
2021-04-16 21:22:11+00:00,L7,253.88,253.23,269.45,284.54,269.56,326.76
2021-05-02 21:20:50+00:00,L7,268.53,266.82,290.98,305.78,292.24,337.93
2021-05-18 21:19:29+00:00,L7,272.88,284.69,297.72,305.25,297.34,338.43
2021-05-26 22:11:31+00:00,L8,218.41,237.83,214.71,254.01,219.00,327.26
2021-06-03 21:18:07+00:00,L7,266.55,284.16,,293.96,285.19,326.71
2021-06-11 22:11:38+00:00,L8,245.31,246.94,253.06,270.46,251.84,340.36
2021-06-19 21:16:49+00:00,L7,260.97,262.59,273.35,281.68,276.08,340.74
2021-07-13 22:11:43+00:00,L8,237.89,245.04,247.16,265.52,247.00,341.17
2021-07-21 21:14:07+00:00,L7,234.14,255.65,,278.32,267.00,327.19
2021-08-14 22:11:57+00:00,L8,259.76,259.32,274.02,279.83,263.34,339.33
2021-08-30 22:12:02+00:00,L8,258.31,254.00,269.71,277.91,,
2021-10-01 22:12:10+00:00,L8,288.55,285.79,294.98,295.95,312.26,338.68
2021-11-06 22:12:48+00:00,L9,235.63,247.44,249.92,260.55,249.94,339.14
2021-11-10 21:04:07+00:00,L7,254.72,255.47,266.99,270.39,269.60,325.66
2021-11-26 21:02:34+00:00,L7,262.68,261.30,276.83,282.56,269.50,327.24
2022-01-13 20:57:57+00:00,L7,,,,,,328.59
2022-01-13 22:12:02+00:00,L9,252.21,250.50,267.85,278.04,272.72,312.67
2022-01-21 22:11:59+00:00,L8,238.73,236.27,245.50,265.35,242.47,338.05
2022-02-22 22:11:50+00:00,L8,253.54,251.39,256.56,273.54,,
2022-05-06 20:44:37+00:00,L7,258.47,261.42,273.61,278.68,260.39,343.32
2022-05-21 22:11:19+00:00,L9,260.44,255.96,274.77,285.80,267.28,340.92
2022-06-09 20:43:06+00:00,L7,260.05,267.44,,294.69,276.50,324.51
2022-06-14 22:11:59+00:00,L8,260.21,266.10,281.07,287.20,275.21,338.94
2022-06-22 22:11:38+00:00,L9,251.97,267.22,276.83,285.98,277.86,338.20
2022-06-26 20:42:04+00:00,L7,,266.07,280.56,296.48,279.33,361.44
2022-07-08 22:11:39+00:00,L9,268.34,296.34,283.86,293.26,275.94,324.03
2022-07-16 22:12:03+00:00,L8,244.64,248.48,256.75,272.09,254.61,344.01
2022-07-30 20:39:33+00:00,L7,258.56,256.89,274.60,282.08,269.56,651.35
2022-08-09 22:11:58+00:00,L9,265.06,273.47,281.60,301.64,303.72,322.45
2022-10-23 20:30:45+00:00,L7,255.27,253.34,272.57,275.37,256.62,304.86
2023-02-07 20:18:55+00:00,L7,238.27,241.60,245.25,253.87,239.53,337.81
2023-03-01 20:19:31+00:00,L7,244.87,,,,,141.02
2023-03-05 22:12:01+00:00,L9,250.38,243.79,252.90,270.76,262.89,328.87
2023-03-13 22:11:47+00:00,L8,253.06,243.27,255.74,270.89,257.94,329.06
2023-03-18 20:14:51+00:00,L7,253.59,253.54,268.81,274.74,269.63,325.01
2023-03-21 22:11:55+00:00,L9,252.41,252.76,267.57,274.86,263.62,338.05
2023-04-09 20:13:47+00:00,L7,240.97,,255.00,274.91,,
2023-04-26 20:07:56+00:00,L7,255.21,258.61,267.82,279.26,280.42,342.39
2023-05-16 22:11:04+00:00,L8,314.39,307.57,291.31,283.87,308.07,323.10
2023-05-18 20:05:32+00:00,L7,,,,,,
2023-05-23 20:09:24+00:00,L7,,,259.40,277.46,,355.47
2023-05-24 22:11:17+00:00,L9,249.43,253.00,250.85,270.86,262.09,339.95
2023-06-09 20:02:35+00:00,L7,,,,,,564.50
2023-06-09 22:11:12+00:00,L9,237.92,245.51,231.58,265.17,239.43,337.88
2023-06-17 22:11:17+00:00,L8,254.03,258.06,264.92,274.63,262.49,341.14
2023-07-11 22:11:24+00:00,L9,276.87,279.00,289.65,312.42,301.04,332.54
2023-07-27 22:11:26+00:00,L9,268.24,258.16,278.68,287.45,291.98,325.63
2023-07-28 19:58:33+00:00,L7,,,,,,
2023-08-20 22:11:47+00:00,L8,253.82,252.76,259.32,274.57,261.95,340.75
2023-08-24 19:57:10+00:00,L7,,269.04,,,,551.29
2023-08-28 22:11:44+00:00,L9,265.71,284.07,281.98,288.60,326.60,335.18
2023-09-15 19:51:48+00:00,L7,258.98,262.29,,,,135.38
2023-10-07 22:11:57+00:00,L8,278.15,273.22,284.92,300.89,297.42,319.67
2023-10-12 19:48:46+00:00,L7,255.59,253.85,270.84,276.45,,319.03
2024-01-11 19:37:01+00:00,L7,247.19,244.48,260.44,,,
2024-01-11 22:11:56+00:00,L8,256.71,251.74,273.91,277.43,271.43,327.31
2024-02-04 22:12:07+00:00,L9,287.76,286.68,297.93,309.71,301.56,317.22
2024-02-12 22:11:54+00:00,L8,239.92,237.77,254.82,271.56,248.55,326.86
2024-03-31 22:11:25+00:00,L8,260.81,258.43,282.14,293.35,276.39,341.29
2024-05-02 22:11:08+00:00,L8,294.91,291.23,299.36,305.80,293.87,339.21
2024-05-10 22:11:24+00:00,L9,239.79,244.43,259.58,275.89,254.65,328.44
2024-05-18 22:10:55+00:00,L8,268.22,289.85,288.51,301.86,297.82,322.65
2024-05-26 22:11:12+00:00,L9,254.53,253.11,275.53,280.49,267.47,342.43
2024-06-11 22:11:06+00:00,L9,253.44,253.91,274.27,284.06,266.87,340.48
2024-08-06 22:11:21+00:00,L8,241.82,252.55,265.50,279.63,260.05,338.06
