,dates,nzd0030-0000,nzd0030-0001,nzd0030-0002,nzd0030-0003,nzd0030-0004,nzd0030-0005,nzd0030-0006,nzd0030-0007,nzd0030-0008,nzd0030-0009,nzd0030-0010,nzd0030-0011,nzd0030-0012,nzd0030-0013,nzd0030-0014,nzd0030-0015,nzd0030-0016,nzd0030-0017,nzd0030-0018,nzd0030-0019,nzd0030-0020,nzd0030-0021,nzd0030-0022,nzd0030-0023,nzd0030-0024,nzd0030-0025,nzd0030-0026,nzd0030-0027,nzd0030-0028,nzd0030-0029,nzd0030-0030,nzd0030-0031,nzd0030-0032,nzd0030-0033,nzd0030-0034,nzd0030-0035,nzd0030-0036,nzd0030-0037,nzd0030-0038,nzd0030-0039,nzd0030-0040,nzd0030-0041,nzd0030-0042,nzd0030-0043,nzd0030-0044,nzd0030-0045,nzd0030-0046,nzd0030-0047,nzd0030-0048,nzd0030-0049,nzd0030-0050,nzd0030-0051,nzd0030-0052,nzd0030-0053,nzd0030-0054,nzd0030-0055,nzd0030-0056,nzd0030-0057,nzd0030-0058,nzd0030-0059,nzd0030-0060,nzd0030-0061,nzd0030-0062,nzd0030-0063,nzd0030-0064,nzd0030-0065,nzd0030-0066,nzd0030-0067,nzd0030-0068,nzd0030-0069,nzd0030-0070,nzd0030-0071,nzd0030-0072,nzd0030-0073,nzd0030-0074,nzd0030-0075,nzd0030-0076,nzd0030-0077,nzd0030-0078,nzd0030-0079,nzd0030-0080,nzd0030-0081,nzd0030-0082,nzd0030-0083,nzd0030-0084,nzd0030-0085,nzd0030-0086,nzd0030-0087,nzd0030-0088,nzd0030-0089,nzd0030-0090,nzd0030-0091,nzd0030-0092,nzd0030-0093,nzd0030-0094,nzd0030-0095
0,2000-02-09 22:10:19+00:00,,,,231.68259506651353,228.52787097906636,238.34744517721472,247.8935588803941,,,,,247.36497666972613,,,,262.71302507932626,,,,,,,,,,,,,,,257.4759706058362,,257.5455768685891,269.65722627208464,,,,,278.2238188004497,275.6890701648366,282.0797019224346,,,,,,,,,,,,,,,,,,253.0040898931407,245.22865099605707,,256.7445420321985,256.4212433468376,252.20807125034142,251.73692800959932,252.25322925995707,283.76361567062764,268.0018664321233,,,,,,,,264.9972062504679,258.4354148127911,262.29982156867226,268.2952652064916,,261.3459202263491,264.7595344827529,,254.5423470003515,257.47209074864026,,254.6363375437297,255.2912939697528,,270.99691892319925,258.9624522602641,,263.3201195629886,,,
1,2000-04-29 22:09:53+00:00,,,,241.5012899488954,233.48559800050543,243.48690784022108,250.51030346433532,,244.43054877071205,244.12563770700092,245.9758351862685,252.75691112325802,,,252.93021007745685,254.90486002388383,258.8579731195585,260.4994476719626,261.6351120044038,269.2552060945816,276.13423144308496,273.9283124442247,,,269.8948299493712,275.6648143651692,265.80327992265063,270.0721847300086,271.2716283800607,256.8472230075649,263.4141331437108,270.13685055944785,261.71882119934395,263.8628113681946,282.4063142209823,281.81737430518757,291.8346368656054,292.21495813110187,288.50254154240633,272.5928519018879,288.8974804182083,,,,,290.89095891520134,289.09781676738766,288.6217728505039,277.845306380092,267.60989145823595,268.208339670687,260.9460479152375,263.1183477125654,,,269.3820930057623,271.46056677582885,267.31823902168054,259.4914529105188,249.20687464267888,273.2573645945657,260.27495182723635,263.81149789174646,260.47481251331607,249.4881549031903,,284.0460478772925,268.0935293934726,288.50040836966747,,292.73149622741875,,269.027118483903,290.156361295752,294.44514830936856,250.75405672018545,262.0249220915993,264.67355671945484,271.9729326923575,,250.16749882013954,264.72909133444824,258.7452793076237,262.59123119029226,262.8240341457398,266.68326628788157,263.9841637254576,259.95470714558365,275.55966556992473,274.9411798560409,265.3853928912268,268.4284255134254,259.64822589359557,281.01440168177095,255.07965649143176,
2,2000-05-15 22:09:42+00:00,,,,,,,,,,,,,,,253.4770991621456,253.08362669683711,256.77273194386936,258.1599264450148,261.40359344445744,270.56769708480266,274.1739135222833,265.7876832106936,260.20478736965026,261.8282753568382,273.2803575842671,275.17253337873933,271.0314210793441,272.0705022058313,270.12588612913737,259.02869380420447,262.402762667754,280.13814389309755,264.1310530321685,274.66075568739285,284.0635292619795,279.0857569401193,275.7672864445161,286.17587619630183,277.90946983732874,272.97962391757363,279.97918991948376,281.12456849524347,280.0677031253443,277.44993044767415,280.6160608222232,281.40414460491854,284.92144436196975,277.64230500798135,275.01118100721783,274.2254422370267,268.43407556908,257.59811798588214,260.72949906501236,258.5207432035766,252.35298626174637,256.3056499619647,257.7059312141006,260.1401417237343,253.36166308278743,255.77077295263175,267.43589536436144,254.87288633857432,252.86467377677454,252.56497875390758,249.96676624602193,,278.05536573990526,256.01348125106995,281.50998930158846,292.25875650173975,289.71220784685636,289.42052405323295,276.208895527342,280.09795268470424,281.8631888300141,256.12565633730173,251.5531180939623,247.92621503245653,254.7614407628181,240.03977961141007,240.2442978964721,260.3703801149427,263.35608914027534,261.279443570559,264.23209642600284,253.0525369695815,261.9698808854887,259.1919969027134,263.1328443374153,266.82070321560457,255.93725100279613,260.56454937169616,253.68248284391203,268.5551803885687,248.52640414710234,249.30265567444343
3,2000-08-03 22:08:44+00:00,,229.6475084986967,231.9407718403463,234.11388485086658,234.18728277610705,235.54433791111686,244.64160483325492,,235.84320144655,236.98446901239336,240.5957978306751,241.57743193114774,,,240.90847561580767,238.0516796068304,234.36807317996127,248.35741513725702,248.66376302680047,,,,,,,,,,259.5479006528633,250.57589850334037,253.56215307228425,264.6752556153502,263.42475654980797,261.34565555252954,267.9328384038273,266.80154075833957,259.6188766321688,270.1406325826472,257.1692017208952,246.49780799657745,279.3478975335877,271.6935787365925,265.87468588337975,249.07834941472012,259.9736625164487,262.37610025777116,260.5717537660101,262.19543995311926,260.8782477800443,256.29751057051874,251.64709153181744,246.69247367797215,255.26331542909568,263.40226096807305,255.9578000735046,242.5568270596615,,,228.87187332639638,246.1419554886298,242.60468622185593,240.66420329762613,243.17155596569899,239.05769138211525,230.57926165440412,217.35444960693616,255.71133215787057,237.80612138258903,256.72988113073467,269.4049681193138,270.7469250908922,273.83673449441756,264.3088961842478,253.49200714312582,249.98813911254905,,230.2785915103232,223.15080785614524,235.76966087697502,239.78352271664005,237.57037460518933,244.93430439638362,245.6260433479593,250.79820377332985,250.70429957480468,,,232.91683197782356,239.22790978138113,236.65542221083632,240.42882286160975,245.70957619332322,229.97372575135964,243.8267785098782,238.3757087588689,234.77226632921085
4,2000-09-20 22:08:03+00:00,245.56261869919516,229.98755745187722,214.72221736487086,219.10381929556425,216.96339725278003,220.23664022121645,237.24238141461248,243.1491090122058,230.0952873041256,221.26135658741518,232.7298260125861,239.63167906675207,239.33680978753202,239.53793551235944,,248.52474009942884,,,244.1289010579371,241.50106485255674,255.93556715665704,260.81009317355876,263.1407207999565,267.87417649309,262.59008132641816,257.3632728125471,243.1028111940029,254.41675906627418,248.4309034871987,243.68722549917024,237.3695011246633,252.79718337967537,,,,,,,,,268.0780763594163,267.96089084611566,264.9051826972643,260.17771901326876,,257.7061427396918,252.0916697613632,244.34294253134377,257.4271586793356,,,,256.14866270394805,256.8820716974984,249.0362861522273,227.50495319445676,226.59287924226246,235.59313643990828,228.10053186437258,232.7589646220437,240.37013204815426,240.55536434694326,245.53008218656745,236.17870061256755,235.08164509732333,234.94262046073916,255.77410135013494,239.70411514500537,254.77859680806105,266.05571462421426,262.6385685894164,270.73144871872825,240.77949145112993,251.98066422146488,260.89781416307176,241.7088652076358,,,,,,,,,,,263.2837695999457,,,,,244.08156570034478,,,,
5,2000-10-22 22:07:50+00:00,244.12248771520566,246.87829573579808,244.71435923037174,242.32745737510592,244.90977604610643,,236.84528744134,240.00309203604738,242.52213668139333,243.2191069288668,257.7399522356062,264.0830469075953,268.0998223933857,268.35028128159706,,260.39524122000194,,,258.2209851614217,261.9986076553132,270.4685604731409,286.24203616840657,286.5552979481507,276.4184854941617,275.91646318392884,277.7345251858619,269.32982998687373,261.0246257750746,256.1564193366228,245.37910506022794,248.01663872630965,263.76159358952646,,,,,,,,,273.792825699692,264.5041264155242,272.75131002865646,274.9370606706208,,284.0122561605575,283.3714783558677,,283.29318392374864,,,,274.587492889436,260.9796364057112,264.95703400644334,236.19022917135217,232.91861559566055,231.4683214429506,238.30345494382462,249.45966097001573,256.5372188663372,245.54559884413388,242.03944690915134,244.51219650880367,245.33898935531576,221.99376054548,261.1855503378697,257.9955953370607,270.9260776479493,287.1796360431904,292.8648235730619,305.2537400794465,277.5484107981189,262.15036573394514,288.7440286907441,264.40072867902296,,,,,,,,,,,270.3584280984907,,,,,,,,,
6,2001-01-26 22:08:07+00:00,260.9050995372743,251.93970741259278,250.41309967882063,251.95254334900181,249.18378999193897,245.20009945371154,259.412263005442,253.91966037817735,253.50479656506906,245.42593627958382,,,264.4857324419955,267.8017073804834,265.6342327664304,278.8668564734408,262.88404634878873,272.75205588072276,,,,,,,,280.4030052327475,,,,,,,253.67742165059656,289.0105364603991,289.39915666013184,276.7535512156555,269.8635273047014,280.8079982703882,272.65875441213046,276.5753788067866,,295.34976437872615,296.505919124002,297.4544525421339,300.75396622477234,299.7065468351129,299.62237235969735,289.75971370701785,,274.58638633607904,262.5033848340689,262.2018166287656,,266.1818879883902,,248.6736151010979,252.3733483377011,259.55775259151676,,253.40860448707917,280.94806975193916,261.96141371595235,267.7917256990634,267.89177380926986,259.2782762626959,253.48552143005261,,,269.7725367070936,,,,,277.26923841745366,,,257.4163278413461,248.2651099347789,257.10348866066914,262.69594039015175,264.15708323367517,268.97853069794985,266.0245658463608,268.46114868649624,265.9540229270304,261.5258381373866,260.8387794460358,263.9856270506601,263.5449377974182,264.26687473844044,265.7715984347325,,256.23656813262284,273.1856237557928,249.3151943706187,253.90510824362065
7,2001-04-16 22:07:42+00:00,231.8575389961252,235.06465949083267,229.93210827864408,227.41941546331742,221.25125034523762,214.1609492459502,221.04264057970985,236.56298346855067,233.26795902291542,224.5796011879707,,,240.43625705720308,244.83585089533705,236.99304953144846,262.15291563302094,,,277.6888714484276,274.2955375961453,271.54352936064276,266.7720613934213,254.93111873750217,,250.46894992504667,262.982491622586,257.46641003954744,253.9065519696694,261.0392974739507,250.49125286022024,256.9726134047439,275.8115770530409,,,261.8392737239077,253.92452796445218,257.2872442339106,,,254.19208847323864,290.69052651223274,,,,282.6243691661466,282.4884904747132,283.44874825988904,273.3359963610769,265.94913622747094,250.1226949579655,242.4628475541341,240.80380958167143,,242.35142448679142,260.6683245191655,,,,244.80474565268673,228.92406673884477,258.262170722122,,249.63722492118097,250.06376921561582,240.84317260960586,,268.4916868153826,237.20574764519992,249.81085658376605,262.26995467803744,261.5354461988725,282.35766242600283,253.50214020406042,258.64340788081876,268.8635962514921,240.9683100373066,231.66565462631218,,,,234.04654212807583,249.50241894626163,247.38704925317472,251.68466316227443,249.7614635193815,249.95588944712676,248.92033478102258,253.07108346977958,252.5116388658858,256.2596591572749,,263.2961620431172,211.93711336788888,251.79434293260033,235.2363789591769,235.5382344246207
8,2001-06-03 22:07:16+00:00,230.63059307209977,224.22737107776788,222.77231377276567,228.2189162691305,228.62409721498017,228.3848275709638,235.47796793425405,229.19944557370758,,224.23483120923717,,,243.6060313210345,238.9347217771377,,237.3707730456798,234.07617419755528,245.6261865709247,,250.55593488893095,,,,,,,,,,,,,235.8595310419411,258.1425232892063,261.2617988239159,,246.31165935421564,251.5710735467368,232.45884420576374,,,256.9730142547222,265.3424028828861,268.39947713839297,,,264.9274570875279,264.27469703449395,256.9220350894096,247.86190217265138,,234.74066670557247,,248.46091753480957,237.0797471823573,233.43615403070152,231.91867911986026,237.1378855662081,232.751395518597,234.34461505451213,,233.0617485647062,,238.89388897684114,,,,,237.71193365484652,,,,,,,,,205.87317788024507,213.64754901425374,,,,,241.0121548908411,247.3563488585205,240.91003402057402,238.32943115907074,240.72655084017148,,,239.23146458101542,,215.40987361807314,,,
9,2001-09-23 22:06:03+00:00,226.82569901648222,229.14727707469285,218.74592916338267,217.56861340340225,212.85678351714864,234.17676157940912,237.99459232406477,232.65845495283827,230.22001224213608,232.95004328092796,,,253.15075795382268,239.06066043593398,244.20880339857587,247.0174985959024,242.58754906771406,242.6557372714513,242.62187600405844,253.20021151311107,263.7901649377714,265.8705149887224,268.26065181855745,263.5725295427687,256.2654597022217,269.26840429409407,270.10119311249866,275.8181310853377,270.83850057450417,269.61817872113124,254.4215062438667,261.0791981749646,,261.0003697774506,,273.2992508399004,,,,292.3327180272485,,,,241.1046063661468,,301.95404098596805,,,256.0861881813288,253.24009335833892,263.17452261588454,,,256.62372157211223,252.6265765795755,,243.01925436749545,235.0294562818494,237.60772605402224,,,,,,,,,,,268.5355314864058,271.8243195853969,287.7041168503674,275.3454561015348,276.27248158612974,272.567971982956,267.5116473538911,265.1423002709449,,,,253.91429741962986,252.03524650909748,247.80133475547902,,,249.83877559133472,251.6901048913525,252.74070122408781,256.2930947759748,268.07835799528044,,262.01722605742026,,256.5163118525071,253.98026487348955,256.35287930393946
