,dates,mex0388-0000,mex0388-0001,mex0388-0002,mex0388-0003,mex0388-0004,mex0388-0005,mex0388-0006,mex0388-0007,mex0388-0008,mex0388-0009,mex0388-0010,mex0388-0011,mex0388-0012,mex0388-0013,mex0388-0014,mex0388-0015,mex0388-0016,mex0388-0017,mex0388-0018,mex0388-0019,mex0388-0020,mex0388-0021,mex0388-0022,mex0388-0023,mex0388-0024,mex0388-0025
0,1985-01-16 17:12:25+00:00,203.54676222805358,205.50439108450462,188.15820625245286,192.0975972460097,192.09521499855555,202.6478742283726,193.6760664270166,184.36644346479096,182.09190781596786,189.6522453611667,195.17850332332253,196.7639076423475,200.316154080991,204.01052029648292,208.7972867953197,208.34437362334793,216.5606698845876,210.3226936486493,214.44483166429185,213.0542737010087,213.92842420281482,216.8247702759239,222.1925835368401,226.7010124876892,213.20661697303254,209.73484535453946
1,1986-03-15 17:14:19+00:00,195.3493581593179,210.91052634065647,214.08170888084263,212.59968444988834,210.4836652559161,210.8564091254834,206.29975666355134,198.18936601088566,200.5528648487496,212.6622196012143,214.62177979368633,211.3943634409526,208.16712358698317,214.31420451161748,208.79989156902096,209.43515876903234,212.38852525606424,206.21031563539287,217.65090002830942,210.21756689426695,212.26626522617136,214.78088646435933,215.31422448069966,219.6815003793296,213.70818469908608,216.9096991710666
2,1990-03-26 17:08:27+00:00,196.27311302155988,198.0284504585529,207.90214351147605,200.98388477037014,197.78436191534533,197.28005792093205,195.23592966316505,185.0603138687333,188.19355256288003,183.38360036891027,199.12337176752143,189.26129377908603,192.89868138611425,197.80041466073786,200.9715880057152,187.53884838304907,181.28361958081192,186.08197473672487,189.69216030097186,186.95530083646565,183.33687200992256,184.19159270141833,187.31444493087034,195.66139059947184,181.81817133972385,187.24619002304263
3,1990-04-11 17:08:26+00:00,215.43025334915876,219.5924512579244,217.4976226365026,217.36896375008772,214.79495399970196,214.04309696608118,217.98569623307824,203.8613046775893,202.93362452488367,203.39837268533282,204.94398801803152,199.17295429971293,208.84780206422965,200.36854191187115,208.68107921116012,193.90981661439642,203.02942433814636,206.95878494586802,207.97322715144472,203.55821051433335,200.94466199566614,204.2120708080229,203.31797929764681,204.74743543929213,195.2295347233894,206.0555581961574
4,1990-04-27 17:08:25+00:00,200.69402357176094,207.60678622547852,211.91715495493983,205.09487508188226,194.70522814247056,202.90504555295738,198.31507862086826,197.16710684812946,188.33689998823115,183.11484482925118,198.78982883820274,196.35566620787264,194.57308797168176,197.40657704378413,194.55829639238576,196.48900183052066,200.7782149722855,203.9734779860571,207.04326764710672,203.4116135314546,182.80114842106315,185.2741620897062,190.80592421921048,195.56867278043507,183.15661716122395,186.3708715031091
5,1990-05-13 17:08:31+00:00,213.0491474869002,220.8639323200239,223.02534491091362,224.09539714123392,219.34011983582036,220.69457978369263,211.53383972730333,204.59853366440157,211.05040866026692,215.41998471947275,211.5251470664046,220.04466727261553,216.81153172423922,226.38522395936477,217.3231236770392,208.91769657457962,216.91578120012295,219.74863480046218,213.75929552935665,207.13899591555008,208.27909090116128,205.20401528867254,206.01591723433498,208.3899694910934,202.51133021748785,204.70317224463003
6,1992-08-31 17:04:23+00:00,186.64667465476262,202.57470172580628,185.0290909106793,191.82548215816627,193.30017969447005,199.53211116259217,193.8409732740267,181.37135498318787,176.33277118226295,185.5232652883504,189.7218896408415,193.26954577779446,186.7911404263043,189.66282188219887,194.88825903701644,198.32761668425613,201.21898512813598,202.25383309660927,212.232886519609,208.04229132604303,207.38813918319622,213.6023508698699,216.79526384555214,221.47392865199262,201.40643613335095,199.9076751447508
7,1992-09-07 17:10:28+00:00,173.6825925661839,183.64794022931633,176.7318164839249,169.88477048207557,171.7881886247808,177.932864390776,172.37924780125658,169.56669674120846,161.27817467700208,165.54712845763268,178.1052452725963,176.7253929060635,178.24985828650026,182.0672869190827,188.78651457969372,191.59291571534575,186.84938966564488,191.806748063075,202.8736716043855,186.1358107280933,193.53453782484263,195.9090456273729,203.26544512723476,203.65093347659482,185.7835653628543,186.8391787298043
8,1993-01-13 17:09:51+00:00,188.95676423212623,197.06238474893846,190.87679589309647,186.27815035278707,189.81907215088688,187.7299414478157,192.86867787145295,181.9681509625777,189.66613225497613,192.28422027471066,201.28913526584213,201.32093434149058,203.3782199454926,202.33471173981454,198.49446534813433,199.4500380373937,206.7793042993144,209.8312975817704,222.49262402046688,223.48624003769538,220.01820772233043,227.5724237069113,231.06452559667486,239.57059652609274,226.77986927202977,212.89823594001254
9,1993-01-22 17:03:47+00:00,195.00128942955678,203.96400674989272,197.36259025090524,196.24291487807818,197.89407111058193,201.645254453222,198.21510002754633,189.89280457101904,190.57846818538832,196.64784993999126,203.11991460649824,203.7291049881767,200.75103640545686,202.16299839648693,210.6075960867846,204.1492912306853,210.40426326587442,209.64877660439407,221.01981997077905,222.28410989391918,225.3139591605514,230.12824863581764,232.15709823940838,241.33961415427066,229.3997802292107,215.01179017375105
10,1993-01-29 17:10:02+00:00,197.59264530949528,207.6973254967699,187.22336676494203,184.41007352197138,194.725641148713,194.78263368653384,193.01603415045128,178.83981769319462,185.10606791280566,186.20382993550024,193.75520228330797,190.9914422089501,194.35942146089528,197.77064005262147,201.44242844552798,205.65466263347028,207.76843282781002,209.02154245338707,218.74843595432858,213.4215196496328,218.35009251744893,221.16354299690622,225.32910196717148,235.87901201344542,227.01586285412515,221.44067681951088
