,dates,chi0453-0000,chi0453-0001,chi0453-0002,chi0453-0003,chi0453-0004,chi0453-0005,chi0453-0006,chi0453-0007,chi0453-0008,chi0453-0009,chi0453-0010,chi0453-0011,chi0453-0012,chi0453-0013,chi0453-0014,chi0453-0015,chi0453-0016,chi0453-0017,chi0453-0018,chi0453-0019,chi0453-0020,chi0453-0021,chi0453-0022,chi0453-0023,chi0453-0024,chi0453-0025,chi0453-0026,chi0453-0027,chi0453-0028,chi0453-0029,chi0453-0030,chi0453-0031,chi0453-0032,chi0453-0033,chi0453-0034,chi0453-0035,chi0453-0036,chi0453-0037,chi0453-0038,chi0453-0039,chi0453-0040,chi0453-0041,chi0453-0042,chi0453-0043,chi0453-0044,chi0453-0045,chi0453-0046,chi0453-0047,chi0453-0048,chi0453-0049,chi0453-0050,chi0453-0051,chi0453-0052,chi0453-0053,chi0453-0054,chi0453-0055,chi0453-0056,chi0453-0057,chi0453-0058,chi0453-0059,chi0453-0060,chi0453-0061,chi0453-0062,chi0453-0063,chi0453-0064,chi0453-0065,chi0453-0066,chi0453-0067,chi0453-0068,chi0453-0069,chi0453-0070,chi0453-0071,chi0453-0072,chi0453-0073,chi0453-0074,chi0453-0075,chi0453-0076,chi0453-0077,chi0453-0078,chi0453-0079,chi0453-0080,chi0453-0081,chi0453-0082,chi0453-0083,chi0453-0084,chi0453-0085,chi0453-0086,chi0453-0087,chi0453-0088,chi0453-0089,chi0453-0090,chi0453-0091,chi0453-0092,chi0453-0093
0,1985-03-05 14:11:29+00:00,227.31349018743174,226.87127921651475,207.38578679717045,207.90298848364296,,194.74304167995024,194.2440402218091,175.83334043858676,173.8499527842846,179.89360543275714,,181.1062007982403,169.84192111856575,165.65105914263444,,168.23964435393904,180.9372704615218,176.10005177085156,167.77883417428706,183.04659952187967,179.58428471029052,,,192.74379568821982,,181.6362025680469,192.70682051362803,201.17333930965754,,,,,,,,,,,,,,,,266.9658351818639,274.3141568770894,278.95758243866885,282.74091976308773,284.69057290741404,,267.47051198622603,,269.6881200933381,268.76593675098434,,,,,,,,246.39976667787622,247.2105785852775,,,,,,,,239.5714139555039,233.77887401248077,236.4154996584647,238.18743615569062,,,227.97557968483162,,,,,220.16831019283796,,209.7206346663593,,,,,,,,,,,
1,1986-02-04 14:07:59+00:00,246.60349540556584,247.8719492693872,233.1286554075294,226.44238896075677,217.49067262194043,212.34000842631332,200.65233921666456,199.41206101294165,195.50861876382126,205.29215307660192,203.13911909031555,198.0552579525139,196.4342028347717,200.24791576472754,197.3088480339136,198.38053966835315,202.8873633141049,206.19346402329606,202.15800349169697,214.51099859488065,202.2149433753456,209.40389747513487,209.44911962128717,209.5779966869292,217.9305198668634,213.17936916452427,217.07984592394973,227.79021291781868,,,,,,,,,,,256.6224548191599,,,,256.26330159151337,248.77498874350852,241.18003948153634,250.7633807315708,266.401524775854,254.2848844671587,233.2285787547252,234.65162760079843,191.0563265545738,264.3042970264181,291.2425308128481,,,,,,,,268.2568025648157,244.68523624416312,,,,,,,,258.9309084798059,254.87340806530293,259.0420097520612,257.2255773602005,,248.38750679008237,243.3915825569971,244.91115626060054,237.9526611688616,,,245.94153176108793,245.4513797459133,240.38228749480476,245.68803881918328,,,258.73898485544527,,258.6475910415657,,,278.4859072210923,274.3916722585445,
2,1986-08-15 14:02:41+00:00,233.99707017223236,223.2810989887152,219.92073846737327,214.73781753033273,201.87911352133295,188.1228565005523,196.1127355451116,184.7734029192933,184.24216131249614,188.43634278765745,180.55401061250774,181.3432375886679,178.91031331520745,174.42774322565094,176.04435267593746,177.99361408996026,172.1727672514807,177.56900842728126,167.09692823478946,168.02113175995942,173.4229976559397,191.70872068309365,189.29228842845131,182.4730083858218,182.8060538884217,184.737241632717,,196.1755964249133,,,,,,,,,,,224.67283056885026,,,218.7441106194558,223.03711622777908,235.95628452178744,247.20251206496135,251.5722990070529,261.31428218449565,247.4227163936448,231.60995519939883,230.43952310439585,224.72616059844194,237.9782116326204,237.86424986516653,220.89907777643248,198.55858253196848,,,165.01451304016274,,239.47320039825755,,254.30970002101157,244.4116490655231,231.68606378712127,220.02579530680623,222.0931499532346,222.02532193175614,223.3361849357011,,218.74582294168695,216.76879340983433,215.74439576231651,212.3636092141385,210.87755745851052,217.62702694126722,219.01520574183198,223.88641537329153,213.6091291380739,,198.31646015054034,215.56882834270166,214.88273789224357,199.34266849813994,213.57368324334774,214.03782401289544,210.35965996473402,228.90611637585818,,226.31910062733962,225.18083160905923,220.74518827059578,246.90096138802699,249.50387444229082,247.18813312587866
3,1986-10-18 14:00:32+00:00,239.73046637711366,228.81382997574067,220.23435071302197,204.36680802692737,,,,,,,,179.26513226771215,174.22127739106267,,,,,,,174.52212380665026,185.98045644984154,160.8594344109521,,172.7808456618553,183.8841590300994,152.40679283977073,,182.32478503319817,,204.15649721991414,,,,,,,,,,,,218.42295271746002,229.52702597661252,217.0744879044699,,,,,,240.91081719653528,247.91056074061473,239.0456787166122,230.13410885521364,227.62697269183485,,,,,,,,,,,253.53212052859405,254.45200685021194,261.62318036091244,236.7422096620681,,212.66659985087477,,,,,,,,,,190.64522076657056,,,194.4497295548581,210.23475076037093,205.55880606180472,185.98320500971857,,,,,,,,
4,1986-11-03 13:59:58+00:00,240.9134735104701,228.88673720611783,221.70282493739137,213.18116159979695,212.39355484942496,207.6007364673044,193.09861657654307,193.67840197715262,192.29980406163776,181.3816612597638,190.28809832269224,198.9433694648642,184.89035587401762,182.3390985759761,176.18512573391166,182.09878829004933,179.8466335737312,179.90284110799388,188.07700524224865,195.36024974616782,192.17361311875257,190.13995251319366,190.0816670738672,197.5176456635482,197.10858042947345,209.41111392173607,203.2399111216855,205.45528794516443,,,,,,,,,,,237.7905963084699,236.06695410624354,,240.1446484850642,243.31984239110525,244.26597758519537,256.6321418835318,258.8072691268179,263.91327955296043,255.54800392496423,242.69860531170949,247.23139308174098,248.0556838667736,240.4748429193093,243.89134840904435,235.59454733078832,222.58141415046273,216.3085173465869,203.5040301798914,,,242.85819294194124,264.01632450482896,272.1132056107761,254.31887846187433,249.4052375142188,247.31540557469629,240.1190699687737,234.25298100144698,237.13786633865033,231.74351385281213,229.98939685717616,252.88920024164247,252.78067288660682,245.9203739343361,230.85867938920995,230.94468655254215,233.0245934686128,225.54050198143946,214.7763870012003,221.87360074971275,219.07391137262974,216.9520247868611,214.37615494721302,227.737213714834,223.58165778034405,230.92993691505245,230.91466639849725,241.90621326790992,228.69552165613018,241.4194171028658,245.3719355660918,240.4764299539734,242.5140308356045,255.01796389834487,257.57590867678545
5,1986-12-21 14:00:01+00:00,243.9820192642222,231.35812757212128,226.8463498873961,226.27699962123447,221.77595944002798,202.19235633266706,195.54087215303144,185.79865311124152,180.89443672930918,186.9133491860163,186.76128742257617,182.9464738532751,184.73808901685783,190.84977671704758,186.99633991825118,184.9598875488357,189.03788002760197,191.83618347184597,192.88379746339245,193.1137084880644,199.19347687277377,196.28491484325437,191.1822791773129,197.3548246634916,206.49407341888977,199.66777093990504,199.5309032977846,217.520484897349,,,,,,,,,,,235.14059504559356,231.44489225117346,,236.99889036320863,238.5959289039317,256.5673221933958,265.3969510490159,269.56177561143704,264.8357234120148,262.087955229009,252.0246815402692,246.9285316314846,249.72291459740237,233.22031804406333,253.88401920280023,258.18806643010674,248.39679001217272,233.427540614297,210.99916910103508,148.92480350440724,,248.5124521124966,257.19374328257595,260.30598842106934,262.8087265770123,255.48296064495938,255.5784058219086,255.30110834959137,251.807140197724,248.63565581649627,247.83482478499664,246.72834000114617,246.2250130371119,238.7329976677858,235.95983382401053,236.73434872128394,242.859802346126,232.86096349942136,236.48275062683936,232.84139961274715,227.09038391382987,210.83205976709525,229.89498515308102,229.02972566222724,219.3502665321001,226.4014887568483,232.85063482026175,228.66333903564203,240.92148948046042,241.71158867809828,247.55116364022751,237.1168708276681,245.6955965326145,254.25777155083637,262.2464386894433,264.1509567181807
6,1987-01-06 14:00:30+00:00,222.02293601725614,212.466282016145,207.54366664692904,211.01750018180533,187.42855501684141,191.59586202514643,186.12144273246793,166.30070655861925,168.81235184187616,177.13409992872892,181.26103791369198,175.67708048699183,172.61239107050312,179.49487054113212,179.28232127143934,169.9421302604876,181.41042168792157,173.60551024576992,175.90219179731616,182.93973423340012,178.96331357773528,178.90774327425962,182.27546999454196,185.1928879512257,194.8961892837637,184.51247731013223,191.29753736007817,190.45988995551974,,,,,,,,,,,223.27396379616798,224.4407723567122,,223.13477671938216,224.25867068793184,235.66596094851212,249.7353636370232,260.2779380630977,253.09850110327076,252.71171259023924,237.3706163144586,234.8704694387187,242.3117015625608,229.84601606853343,239.83744110178125,246.6566996859499,240.10231984415773,231.17574671624786,209.71565504319585,153.1533019755636,,226.61498500869104,234.23865817192834,239.626951769172,247.80271780740705,255.09559884515363,249.02872305408886,243.9158966127703,234.59481303875882,233.6804335121744,240.8926218032185,233.8294900718027,225.48853331142988,227.81476963132943,233.38303180602873,223.4727182349292,226.5508907227198,220.36691996627005,227.2357737130268,219.19171600468198,218.42316275989154,202.1444284741793,208.16358979909353,203.8846341420663,209.35992283687034,210.0745875286414,207.63320218410118,220.22727002212378,228.46272636912258,220.2306716278913,231.12044762725637,233.38058249478806,221.36632348139565,232.3590469184728,239.37680895336786,244.82851413013688
7,1987-01-22 14:00:58+00:00,237.98350154243056,228.39377034715335,228.39164996946838,220.81844426773813,213.4640139880344,206.84971143464855,208.91203384995535,189.46523911201757,191.43562972017043,191.38079128754305,189.54380206350476,182.56874839238182,187.9578980136211,191.2577694507704,188.10842432521613,183.93966722242615,193.15817376877936,191.03798373141427,189.26281858953888,188.46966859071063,187.19333658538767,190.87329434656527,192.39595650056438,195.11482506824197,200.10449583028625,194.65816727856432,200.59750499299398,197.170309705677,,,,,,,,,,,239.57789164452464,240.6921298405991,,246.03969628242655,249.91520434762324,259.7379532850032,263.2871653567557,263.4562528439909,276.79023247515823,265.0634055440446,265.6082708527169,258.5111519592808,263.7617237796356,258.0181738978095,250.77285273425832,240.29431463029962,253.0175869517408,252.99469467515686,224.5840739991951,148.7636830938761,,234.08484434198772,245.97628440142347,244.4717888339033,255.08438909678654,247.89412045841422,253.96767044921907,260.61193020257065,264.3192933118074,256.75640638351916,256.8746279811784,250.88914257199644,240.2075477687139,245.8967746096128,236.08160574373326,233.11271622947464,238.82549449988787,235.36653977413454,238.32252654260708,236.90745903023208,239.53561876815624,230.41470053617,235.03553357383888,238.1180460866279,231.58344259342303,225.93973163028858,237.35101738599195,232.35212271264015,245.47229349953938,242.70999198373462,240.40959417957532,237.18068547828142,249.8046197464759,254.04873244209887,260.5257145324712,257.2199337886008
8,1987-02-07 14:01:33+00:00,261.67400400847026,251.6502035976645,246.06788227922507,241.66479730451618,234.5227559005203,232.15738142032833,221.94549281916005,222.181680996459,215.08475205139925,214.33382312113326,217.1210076270023,205.64400549688938,199.89636315490887,207.30992881645784,200.1228641357485,202.38652518160345,202.57828979650301,201.83877118390905,,202.9715336304964,214.77657178201517,193.09420321227293,210.5026317592907,219.51940110642659,215.2199554036787,214.09980258385315,217.99267730893342,226.40252687600636,,,,,,,,,,,259.7100503124043,254.6638596574637,,264.0980331904735,273.510867117895,273.5944908572819,275.79147655345866,278.96903826382373,286.4670331343107,286.5666887096971,289.77520696844266,280.51092969147186,272.9910583411704,280.99529051517385,273.1873465113426,256.2825404803019,264.17840516609675,271.8555654694532,224.41876780116922,121.99075883834861,212.0517406317932,249.1482597540359,248.20984771222552,241.36287634394893,249.71458666560116,271.29554728081416,271.6378589302921,261.34140964936955,268.26903359627295,274.4026723678188,277.90616854786856,272.5644577717301,260.8006748771292,260.78479827182156,256.1366452737569,257.653008247448,253.8719547424037,249.4870592987415,258.37995932076234,256.5406347787966,251.026895482721,251.73717659027758,256.880151094646,258.5081138134731,258.9722394102673,260.9161418984863,261.54971341149565,257.33656516376834,263.0129356086021,264.27219095015585,266.8936372605154,258.1011398468596,254.75780156658377,259.6618466255648,276.8900787217857,271.2730398114237
9,1998-03-09 14:17:33+00:00,223.91224959930912,220.70144675943604,210.627192127058,195.43423770135834,197.3394862495149,189.34033194121528,192.3048992539034,194.4322585964887,184.98839133930613,175.22515801988771,,,,,176.47941316123757,196.7452455004755,,,,,,,,,,208.8480801970886,212.3120478144651,220.20625303427272,218.38248810187042,216.65792233727976,211.41885127978352,,213.2045555073343,224.79684797293913,224.67028121087628,231.87713555531258,,,283.0055329456934,252.3036774885956,243.45816562524402,250.00227292303856,,,293.4044649867841,283.6088754419622,288.26683059819925,289.52338564533954,279.8902478821326,262.8877405609167,257.36205346465516,264.8466741054569,262.6328154662684,254.52953328176284,249.36243438077767,239.94291441112532,235.64293102371784,245.47451433430393,245.83412280213088,261.50791625752174,263.6158143671534,,,,,,253.49436382905913,223.8780854221076,231.82508359823288,222.8272517476961,213.9691766766796,213.88974738369754,212.25661412996988,200.49705436374205,198.3193676963612,,187.92302930270566,199.89995430477634,220.47517308371818,229.27327758055955,235.5233582160216,,241.02601441786328,241.03394799898945,233.21923483001078,237.95317820972346,237.22155912717082,240.59554905155517,242.7034184104935,244.14201074267456,249.71001194066255,249.33909689786,249.06836595580015,256.6957072704551
