,dates,chi0348-0000,chi0348-0001,chi0348-0002,chi0348-0003,chi0348-0004,chi0348-0005,chi0348-0006,chi0348-0007,chi0348-0008,chi0348-0009,chi0348-0010,chi0348-0011,chi0348-0012,chi0348-0013,chi0348-0014,chi0348-0015,chi0348-0016,chi0348-0017,chi0348-0018,chi0348-0019,chi0348-0020,chi0348-0021,chi0348-0022,chi0348-0023,chi0348-0024,chi0348-0025,chi0348-0026,chi0348-0027,chi0348-0028,chi0348-0029,chi0348-0030,chi0348-0031,chi0348-0032,chi0348-0033,chi0348-0034,chi0348-0035,chi0348-0036,chi0348-0037,chi0348-0038
0,1985-01-25 14:04:27+00:00,,,193.73123936071667,196.42165582251656,193.88526899094842,199.10802684489752,,,205.4338302701038,211.63726712266637,208.19327272354286,,201.80851346680305,188.96871067316127,188.52795606454748,190.36474896795045,200.6543643461967,193.5090939604106,200.8989847890416,199.18971616625325,194.87248385277348,199.66462784759375,200.71657338487,192.960147139055,191.8300522754586,197.75173158975787,201.86918970830337,194.7730016490344,182.6046989498699,180.02481999065742,158.29093606875873,168.17657810610197,169.41199275083207,165.51759096779506,163.49276250551833,177.68381105314788,178.63675664539886,175.74193418161784,167.63053516818027
1,1986-01-28 14:01:10+00:00,188.39751095708507,196.22214579308795,215.2826559130289,221.67720026245186,220.87123815736453,237.75565856391958,240.51108657184187,,224.29594323800762,224.65277608703852,246.92242181897956,234.6282240041655,226.5573462524391,220.3364391568335,224.68293129319318,206.11357966407652,208.97170350577414,202.28892102973933,205.49981506913153,210.52268679736315,208.96957090919457,200.21382901895026,187.08830987285407,186.01389886018728,189.79630947306336,177.04733807717048,192.21211445234016,184.65618509774032,166.45534826228166,156.8313584079995,163.31133999057946,164.58566476072397,166.32293905169303,168.53415740648498,165.76908633965982,162.7957155589902,160.2502862304335,160.57699065513097,162.07181858937432
2,1986-03-17 14:00:06+00:00,186.91039706416512,214.1368692567071,243.2632644949971,251.7327506864629,228.18528567666792,212.28128646249323,223.0731321181086,,,,,,,115.42623111393135,196.19822154144074,204.67147742321268,204.65472090100428,,,,148.6330608947727,142.87959723476467,140.57682511952942,211.7118954475736,214.68238783395475,211.11518545994974,218.25189001831404,209.2525311211282,180.17138407177026,180.57378100940514,182.21256689463215,187.41506663372226,176.3078456864232,162.15840605309396,162.53401216675076,160.20465777425594,154.9847338829149,159.69631199303748,166.50350665387987
3,1986-04-02 13:59:47+00:00,174.7049200515255,,,,187.18085692874126,204.38506717239719,,,210.37199306768468,203.8605794769129,,,,129.04289373577106,,183.74760212623886,,178.37210466622258,,193.22247356462242,170.43243757246546,161.1589169409792,148.0448271135687,,144.0440883998647,171.9997837029276,203.069062194843,,,,,,,,,,,,
4,1986-07-23 13:56:32+00:00,,,,,,,,,,,,,,161.5983763948297,,,,183.42344236267007,,,160.9620747207094,,132.80227991570828,,,,,,,,,,,,,,,,
5,1986-08-15 14:01:53+00:00,,180.98505621097254,221.79770097458746,229.59454812852633,235.25874257283368,236.74960687805623,231.62838353651907,227.43126075581335,232.09725888439345,238.8810926891751,234.11963833956645,237.3560719688196,203.50641173877833,190.7152064913524,193.47504153720948,198.71060376769134,207.7631407464821,212.7696293676508,207.92218424852092,229.34479451108436,199.7193817388771,193.95995038189878,169.64801662920596,174.7957481830129,183.46823079910712,175.67184643989665,176.95986345461588,175.37980750203127,164.3070782161684,156.89284835285508,142.2736104971957,137.8975019707337,117.83588617088314,121.66202917968698,123.51204047209386,,,,
6,1986-10-11 13:53:47+00:00,,178.2831581235343,201.93107735225712,235.13789555229053,240.6120846909461,240.44572591776944,238.3370298131034,233.9701866596168,231.54061065666968,233.6777640601063,226.29067674145654,233.11057524812438,232.23534798076028,225.68990077588415,208.40784074563055,197.8990492366903,202.53393564669835,209.57937357810454,222.61602718121492,228.55804609392675,208.32910663596607,194.16609797595046,196.2150905774172,180.89659243148594,173.42221436380217,185.66442398926372,176.51731777811844,180.70839469209338,172.964303141973,161.4247899263862,153.98648293700776,148.60684167231557,138.5866224248569,130.63015384345275,136.87735155497737,138.81400906892983,131.66636550077627,122.79782782462618,134.60546904753318
7,1986-11-03 13:59:10+00:00,,199.17236061656166,213.37408774965886,234.759356515903,244.40453808557126,250.59574640914664,252.78799840890863,255.1372696586001,256.9851391197132,259.7843705580585,260.2343531457197,249.55791872130837,240.13274940674486,228.93420473846894,210.60825102917886,200.02888968304745,214.12053168344377,216.29836637976487,222.83626265104388,229.66768859295155,231.7002658318594,221.36501001142543,209.7566957822822,202.36111856679628,203.1956668158893,199.79012392660647,209.32062013911082,193.9367955397199,174.3692751906533,178.0937405067216,171.3484051883179,157.03803348203076,147.29454912436526,144.71632790575433,143.77119128164784,144.54287557811074,153.26510643467404,148.41402429696248,155.63483656113098
8,1986-11-12 13:52:38+00:00,,179.45194924222923,199.08095012224547,226.63448401042535,237.93685922638664,233.1414177172796,230.07807588067325,238.36330210371588,243.5649319017664,249.45517169480047,252.58327063047327,246.8684859309742,232.99444769601905,220.71209389442478,207.3919624013137,189.22825644771248,190.093638491336,197.98995942508733,204.8124992090089,215.96500658670794,218.02492501799887,219.52322577310863,199.5240824205235,195.70293159261013,191.60775208279756,189.9080276056974,192.81189510730866,198.41027667738305,187.3293919558493,172.24965734791098,163.3846815298145,152.79196862793162,136.6773868676223,125.01036322001329,124.93704520775337,136.22187947782263,149.13983322857786,160.46418710788072,161.33593814635955
9,1986-11-28 13:52:22+00:00,,,,,,,234.05522682383807,236.15383623705452,248.78320386661042,246.3872482914387,244.31777232515157,230.5318816702508,236.839782131084,222.80047458638757,204.77985256380526,190.86549430695658,191.33056926962576,184.28044442276575,185.99580060145578,199.8211846840569,208.17321858268204,200.99884102603255,200.47048195305447,186.71193817832096,181.39669404879427,177.80644662860095,177.6856769666297,182.0528826286959,,,,,108.41897179252511,,,,,,
10,1986-12-21 13:59:13+00:00,,190.2835104318194,198.0298123359517,215.69648906828323,226.29238815440561,235.30689540816073,234.41588099223833,235.3219737009726,243.20446418802507,255.4668302955011,256.0479996092552,243.66415365737666,233.50911593029744,249.13734460123143,224.57745289096442,218.03702639808566,209.06871394781555,215.88896372898094,210.95427957981374,200.27803889562685,200.06060981164185,201.34182582649655,194.44561610787954,200.80248868272565,193.85515287187187,198.98030349649758,203.6771889918124,205.1399381010391,202.82262361969092,180.70351182603352,172.66855504343445,164.77452539554528,165.0418233387848,160.40598037098465,151.7116093039877,149.11206664542155,145.57815574082855,161.53651133205616,166.51587112158552
11,1986-12-30 13:53:19+00:00,,195.2680986278556,206.70559034717405,213.16517392194552,224.18639153880554,230.17297896709746,238.06140397114044,246.2541173812426,254.852274454854,264.26812956129356,271.84408396732545,250.66729534074986,234.95746329771532,235.97041007065187,223.0821026040475,215.54071350247122,225.34623909211066,214.77092629601512,224.57547498692415,212.88523171478337,195.03151389997305,190.77023984564403,192.17120749605937,184.77571465567226,198.60910570890036,208.1736575859953,206.66613147072974,205.4261632068485,200.79379869800195,182.7066753514652,168.87387970249,159.71209252277964,152.4540010500392,157.32391270828523,157.2292652667434,157.90555435249172,153.38872254783684,159.14787674245073,172.58575901560522
12,1987-01-31 13:54:17+00:00,,,212.64613152831222,215.3459319379833,218.6651658355343,226.33672920958242,231.80829407843743,244.03696228020533,245.04055769543163,248.00874689255753,243.4858947415612,229.5711044216339,229.1200148813342,241.12951462389296,247.0235615086593,231.26933356436584,231.72819638305054,232.16010815473715,221.64323498233185,214.9818120233576,193.18339990418093,195.775269011018,199.00054351424387,194.6552042320608,202.54482296582154,198.97590784633073,209.55372638041553,210.3798550496784,189.02838101324417,175.14570661737667,166.76915909900518,170.9231072045292,167.75077030616006,164.71057419059142,160.54180682429546,168.81176129292228,169.36239297140858,173.70949761096765,167.6393534278942
13,1987-02-07 14:00:45+00:00,,150.4763190696621,223.1116265791934,217.9251440206019,214.46072944635372,222.7469293342481,222.58550694061756,233.77048766752398,234.62489381778317,245.20625501754685,246.75149434687773,242.2313952588282,219.8303953308469,235.31294923305225,234.034310603409,225.55037126236087,222.47946056639643,219.68872575916419,222.1414218771848,230.08377228681937,220.01700046610623,203.90531227414522,196.85116305627946,200.84415284543113,197.52730969923667,195.7000259133683,208.2629426943691,206.23793152782528,194.41421407401512,185.73783518314616,174.47401208492155,171.28549174957746,169.6962344397664,164.6678408257581,173.2916165261425,176.6935065275411,171.30003008626113,165.42349030717452,171.24882758473424
14,1987-11-15 14:02:09+00:00,,,192.48853721584823,197.02069364354202,203.3906555585615,218.53628247634728,224.1535975060064,231.68595657019824,239.3693113553845,256.9365646699033,255.53758224410024,254.53985342600976,238.0872538468016,232.23696316026044,232.11068073996208,233.26086227624256,234.64222744210574,235.60108116118388,235.67739903118988,228.19839260554872,211.1875459315442,197.48119852277108,195.7313789493705,198.0478525852506,201.66777473451097,200.00597404685814,195.6672659702517,197.3243470698116,198.2157454641082,176.70429327393293,157.01966994630132,155.17653563501204,152.58675682912877,133.24980507547096,127.85961933412908,131.70575251479804,139.34683720693133,158.9003443984263,164.9663997981982
