,dates,mex0504-0000,mex0504-0001,mex0504-0002,mex0504-0003,mex0504-0004,mex0504-0005,mex0504-0006,mex0504-0007,mex0504-0008,mex0504-0009,mex0504-0010,mex0504-0011,mex0504-0012,mex0504-0013
0,1986-04-21 17:30:29+00:00,219.57806143845326,219.19818315591615,215.62604314982232,219.91097673954147,220.34307586634284,229.74455130086588,239.60311540486882,250.29722206704332,241.45543066858315,234.53734268545622,225.0747526335155,223.05589951909752,214.53377458101792,217.37162088896767
1,1986-05-07 17:30:05+00:00,223.50096294633983,224.29440315607894,226.47795683275933,233.03501562028146,232.52416693211825,234.40210187233797,240.49087082693796,249.59679523687973,244.6131850322178,237.70938201122513,230.1079004021498,228.12677456166202,227.33023090949973,225.2364370964363
2,1986-09-12 17:25:50+00:00,247.75879898928454,233.94643426314778,230.35491226949162,232.82944398847272,234.95792159751198,235.6160195752828,243.32961708719526,256.5902529456705,252.09382049088643,249.1917354346937,242.8842601962259,241.57572828327096,239.6966271846399,237.88506112787738
3,1987-06-11 17:29:41+00:00,231.06424537930877,237.88652634358493,236.38655927373063,242.50816137336815,243.2259118106798,248.71519524787325,252.31408370925027,263.1188580711177,255.59058440137318,248.4456544332448,238.77517107239882,238.2098441188008,226.7578713590358,219.89608965896542
4,1987-07-13 17:30:20+00:00,232.37815970752885,233.70909589038885,239.2046677030763,239.78439634583498,242.54012314129955,244.79176321631846,249.59888754953226,261.39956774873826,250.96854471548622,247.17461106767217,241.41697210459617,238.4814080307469,230.26601335724726,222.90728963926122
5,1987-07-20 17:36:38+00:00,,,,,,,,,,271.06003939664055,264.7833831978715,255.64464329363216,235.68170871800004,221.42927461463526
6,1987-09-22 17:38:24+00:00,266.9338885136727,256.59263266362694,252.69009163675054,257.20081744992837,261.9338559699853,262.7661545244763,263.4331714837104,273.0569323513743,262.02153583631224,264.5034651551687,256.3723857014241,258.5686405756179,248.39269701048937,230.46893460410934
7,1990-03-31 17:25:16+00:00,255.33481079928268,248.2797413932599,257.7138755501546,253.48497860439707,262.61883758550636,268.2504752801234,274.36688305729064,279.30075505384224,274.5892002999976,275.4294428419327,253.87936661973,251.68055387998905,230.87973636504512,234.4294869554057
8,1990-05-02 17:25:18+00:00,261.61290155952673,262.4465976658921,260.0235149090223,261.3197651376275,265.5734863303023,261.15187309508786,267.9755108699529,277.42733794248613,277.60850473514495,273.2578553027693,252.91840736031284,248.97995712327392,239.32866068200394,236.95170234398574
9,1991-03-18 17:26:40+00:00,240.96863819088313,239.92803547887164,237.47258417661723,240.75966996393154,247.74698724995037,253.71860351805412,,264.9786235058925,256.2274416644355,243.9445168256115,227.32977090096236,,220.2539264722291,230.99861557612252
10,1993-02-03 17:27:03+00:00,248.25565050464343,249.69176926341413,251.6020939340196,253.5073624844386,261.63018508004325,267.32324670666594,274.8014205599044,277.8593662110175,273.30010914871366,258.2956198238826,225.56595608476476,,175.91066963551143,205.30620236949167
11,1993-03-07 17:27:20+00:00,242.32783511948756,235.67479185051752,235.25620199425853,240.82546054304314,246.85897895430494,257.5549582775055,257.0258614963465,266.5974954208923,,,,,172.43791496457288,
12,1993-04-08 17:27:28+00:00,241.54007153097086,234.24870933574732,238.03033838032718,239.71132366979572,248.31204789146176,255.82596016888343,259.43281068467627,262.102394053704,239.69934966161713,223.74777502509187,,,188.36743304971458,201.13357629891146
13,1993-07-29 17:27:35+00:00,255.53749094678582,252.5176598970981,258.01668963523537,259.48843719663,257.7578664125694,256.0755240848305,261.66193425981317,264.81069757187305,250.06667445982748,239.0926492589504,232.89632405703153,241.65075433342028,218.5939608157006,220.25144441725337
14,1993-08-14 17:27:36+00:00,269.31474261955617,261.50352628467016,257.10278530281545,261.89129482438415,256.0494044390991,252.908776331688,262.3127517542631,262.7815729541051,256.66588845547983,250.21896269902774,242.5093678726454,239.70611313854528,228.00577363140917,220.10167425325437
15,1993-08-30 17:27:34+00:00,264.2265756085262,258.9966617439537,256.6915824295861,255.99860651923512,256.79570277444645,259.2280051614166,258.99935324703006,267.8400344305858,247.93305890836587,233.00449921653683,203.11060975448277,205.79376414226965,220.23894783446121,222.20438865002103
16,1993-10-01 17:27:28+00:00,287.1523772603147,276.4323030509407,270.75110353536354,267.373766221168,271.7530967503518,271.6526571482828,270.5346260671922,281.7606804148412,265.67567449886576,248.9522856308091,220.2133977414196,214.8964732076329,227.99023698833074,237.085631397917
17,1993-10-17 17:27:22+00:00,262.94160374158963,259.3573863442592,255.20972377092923,255.57020538859183,256.6054750477563,265.38889692564817,262.0808482010853,268.64435445066846,,,,,,
18,1993-11-02 17:27:17+00:00,273.72924602192546,267.214205254924,265.6991066583899,262.167203967998,265.9373267701244,266.72965377040015,266.14852506305294,271.25448698110597,261.8547299284844,245.03473338346805,209.66455312439075,210.92603132685207,228.42467449424947,226.9492398861459
19,1994-01-21 17:26:29+00:00,247.57524895886738,248.1773063304942,250.55135008408448,257.190341895257,263.24537316274444,258.8680454339226,263.7788246517111,275.12239065370255,263.6336830147079,242.73830281022694,231.414546313464,233.58072944810138,218.2633730731019,219.32150797750933
20,1994-02-06 17:26:21+00:00,241.82902887394172,247.94372097480706,249.7706893866272,255.24991924202405,264.1967749134282,262.3585552801251,266.8698007437295,272.4034608219011,254.16523593498172,239.60723220711466,219.2848541568696,217.70948567294434,207.06121458569905,209.65068679442177
21,1994-02-22 17:26:07+00:00,247.81250493013997,247.01336291341195,246.06945682152977,252.24147291480872,258.6806837590063,262.12587486227096,267.3610713146971,270.5582255026124,249.57814195979432,228.57270385113083,209.64544510689058,208.69635012052427,205.5910955905197,204.41297740805146
22,1994-04-11 17:25:20+00:00,256.9556125520418,254.78164000705178,256.3925679863556,262.37204442828306,266.8092791725106,277.3492134289234,276.99061650820465,281.30103380302893,265.2794332179245,247.87412996128867,225.8386277389093,231.66322252083032,229.23294702563163,231.88501959888526
23,1994-04-27 17:25:03+00:00,253.2520553960649,248.6939894363495,248.45792207483927,250.35865183670916,257.20971671633265,268.4601320677821,270.7089791847711,272.5273369004971,248.6683472292978,229.87632719256254,209.79478685668522,216.05862000188557,216.6051382430219,216.9925782961885
24,1994-09-02 17:22:04+00:00,285.3005248232841,273.4909657215404,270.1258397421093,273.321030859665,276.58322657212926,277.46943157534054,286.2044553352446,293.3807395333041,278.2824191728508,273.0758736868023,259.6596224101592,256.2751369517021,246.1723639985719,245.85185478380154
25,1994-09-18 17:21:39+00:00,286.62102945614515,275.6689986349545,268.7697129811671,268.7833773356927,269.7327450295797,276.6653406917608,276.6976880433084,279.57718201859893,264.9222067439151,259.5238369056151,256.40424813588896,248.70731139771897,250.25432282793247,255.41657254389068
26,1994-10-04 17:21:12+00:00,293.39073193278085,278.8344565782056,273.45059661207495,278.2416384435046,275.42877011293746,279.14270197338146,283.0570188149639,280.77168707410624,264.7020833179463,246.792713500396,245.9044677401549,254.3171075715783,253.9836517450282,255.2668696885687
27,1994-10-20 17:20:41+00:00,288.6387712537291,281.48599360359617,277.5773140974362,271.90932780960344,278.5678189567068,281.2306129886155,281.96794495417987,286.33187119396484,266.24747200582857,263.3539858795557,263.1062143218645,259.45111850655155,268.58024819177234,268.4157240049493
28,1995-01-08 17:18:01+00:00,224.52182200860244,225.2671838439745,232.753088799877,237.31523742887782,243.78253277107865,250.09055266963347,256.50523816981,259.197026495963,244.44239906380534,220.42409027000627,165.4870255022743,190.86792529110485,194.17082870930597,182.91992491654545
29,1995-02-09 17:16:47+00:00,221.196685485263,219.96101464759545,224.3197269732766,224.3522568439408,231.99701512932586,239.04150047040065,246.27874837918935,250.37068382680047,237.44201636972696,218.38591699276603,194.50736812101178,191.7216118909999,181.12637722907897,185.1167457031004
30,1995-03-13 17:15:30+00:00,214.4780611182704,217.75270838180734,224.83336157337635,226.336208714847,231.89928523958253,237.8140176936461,242.63744904405237,243.81298902487254,,,,181.56128617387938,178.59632588088303,180.41173793187065
31,1995-04-14 17:14:10+00:00,233.9335695445089,239.96098390334464,239.31978858966815,246.92651515826495,247.5329075091023,255.65546220958686,258.26862756251836,263.916633175036,245.59619235099328,230.33061535876848,210.6019225962907,206.39565527583517,207.36504162928685,209.81892308138413
32,1995-05-16 17:12:45+00:00,229.80795557478194,234.1261988323415,234.0971486097451,237.97517480518604,240.7415990374432,250.97884110034417,256.00165010316476,253.81102406646792,239.27820646021337,224.93789444791224,204.83798685366406,204.01564307495687,196.30760332095227,196.26521935138143
33,1995-06-01 17:12:00+00:00,,244.29184981442876,242.91498942806544,243.88655460541918,252.82298084520505,259.4698893573677,265.083150707795,264.50629713124454,252.61642198803304,243.3954265234205,227.01208120196688,224.99028581768295,212.72977590279422,216.17129033897476
34,1995-06-17 17:11:17+00:00,244.70880644886856,241.6477726539515,241.25520678755987,244.27703268102456,253.3455629054761,252.4331747084106,256.33686193042183,273.2352433934557,265.836247376011,256.48329348018297,245.49446520142044,244.58584116398805,230.81674271093337,232.06274437553054
35,1995-07-19 17:09:50+00:00,,,,,,,,,,,243.42780225676665,236.82420262376,223.40197325397875,218.19927105749102
36,1995-08-20 17:08:22+00:00,257.5156382931532,251.28660274317164,242.9508771671686,249.96296492490671,256.9727754998359,259.6543817458664,262.72648340488786,268.6598807751514,264.67772774498684,255.71177687809586,251.80172437164458,245.13992698218345,233.11655969367328,219.69972392211176
37,1995-09-21 17:06:49+00:00,,253.3020152041115,245.31149366681453,249.0794578895725,253.71813941269428,256.8862493376846,261.37193481513634,266.9403601491691,258.9627141171558,247.48572882164655,242.91220266418526,235.6586544466954,232.5237866568788,212.47327371495092
38,1995-10-23 17:05:06+00:00,256.2805396519932,250.10182847898736,243.31812227711356,244.13771016902274,252.96666675362277,255.9089512800423,257.36887362096337,265.32523693123056,251.4848990508426,246.39727903435667,224.48650685971904,219.6579980324679,224.07359946932857,216.67710057378667
39,1995-11-24 17:04:57+00:00,257.4583279182624,253.780724117614,252.55900599785483,250.09116202435362,260.3421985443865,270.8838315696486,265.88211092300946,264.3232847278669,237.41093261051103,,,221.71415058250483,222.35739313596034,209.31872529263606
40,1995-12-01 17:11:22+00:00,267.2231401266826,,,,272.4565475074868,273.52278564761474,,288.1517942167782,271.1143437769298,263.33125096128333,248.56314348167592,,,230.53371189257393
41,1995-12-10 17:05:55+00:00,265.25334480706545,258.06146136720315,255.7494970254085,257.551415596682,266.2625593083234,270.93002189610564,266.8289595398015,278.367228082816,264.3006157648178,256.5085955652011,245.4613693490959,239.96574282712965,238.60937543411802,236.55211969556657
42,1996-01-02 17:13:46+00:00,229.5017213526133,225.2953057845817,225.96073856734424,233.9507998931562,241.94144755387947,248.0721653068997,248.42093224777028,,,,,,183.59020710800206,175.0202969181146
43,1996-01-11 17:08:14+00:00,238.00620905245944,238.6725683774581,239.32575955736712,244.77229900407292,250.58817898237703,258.95895675456313,263.5138647135869,264.42871250511473,241.17513777673173,231.04741744169763,215.94235059580922,217.38990117269196,203.63048808699241,201.01404360334286
44,1996-01-18 17:14:54+00:00,244.28608460592216,238.92106337262294,239.10021436327102,245.42758399117542,254.0463241154692,253.82336421291203,256.30687213442974,265.5691430903254,247.12580984455394,238.7474390165421,231.34431528895678,220.0966261463923,204.2297330867707,198.03293426742937
45,1996-01-27 17:09:21+00:00,231.17521019457584,235.15367918518035,238.06310515024066,240.0997863947134,257.61034375483905,264.56174811478184,269.7317456925191,268.64205642817114,254.80507971234124,237.8399307696264,227.64844802543416,229.45457624550758,209.44385210211286,205.38178777986292
46,1996-03-06 17:18:11+00:00,251.38443795155072,249.30263248967864,244.8396251949777,252.24824671171493,255.92218951944108,264.39190637121754,266.69493332449815,265.1897604304154,252.30954345643357,238.04393108998238,,226.7017224624817,214.8147672916709,212.91090626276332
47,1996-03-15 17:12:35+00:00,230.45452015376773,233.823280263777,237.61648613295978,241.99481415242875,250.9422473866382,254.4964915140107,258.01023646444344,260.54675388106796,244.13547504740927,240.66700833582215,231.3180096057347,228.32666197914145,212.089004480537,210.01137814035167
48,1996-03-31 17:13:37+00:00,236.17088133538746,233.76773139755355,239.830456053865,244.08347313137307,254.43734419869443,256.93991992740644,264.7221375787168,264.26822514541055,248.7161394260764,242.62087944246795,234.44907509885212,229.72106998196418,215.65192174362357,218.55384276723933
49,1996-04-07 17:20:14+00:00,,,,,,,,,,,,,,
50,1996-04-16 17:14:36+00:00,,,,,,,,,,224.25792563979232,211.9806834050343,208.10015088468907,196.37373394915858,197.13550448706846
51,1996-04-23 17:21:12+00:00,,,,,,,,,,,,,,
52,1996-05-02 17:15:33+00:00,249.62266916256175,245.76743577920058,245.07258631575448,248.99049282359988,257.99008598849724,266.7958293668902,267.8721497372681,268.3784002949929,250.69489032205843,244.30511911147534,236.518718553846,231.6671348430609,224.19708481080892,222.28566951013696
53,1996-05-25 17:23:03+00:00,256.81090614069484,256.64014092388254,257.0823672378623,264.6443050030476,267.5890557317787,269.33938979200497,271.4929972053588,275.172593706371,260.4943993308944,253.39894409745017,242.3146913466002,249.34520675813664,233.88804609121985,232.4306459500453
54,1996-06-10 17:23:57+00:00,256.0300765987852,259.095670685831,256.1584916843317,259.11581068097604,269.04000024835483,273.3228579319738,275.74747116273363,277.8813165349231,260.90996363634946,259.2510864618169,246.912979086033,242.78585302494864,237.15272284004732,239.22332906624507
55,1996-06-26 17:24:48+00:00,274.83788098140457,273.66651053006626,275.5942711497419,276.151343284498,276.31688465061615,286.290999231272,289.1451864871587,293.608687576479,281.7354476103778,281.7259167274489,269.20689210885837,256.0697334252288,251.2396083545848,250.06666944332528
56,1996-07-21 17:19:56+00:00,264.04709795104895,264.93369927450675,266.03790328272584,267.26180038780086,267.47111287591844,272.16830480741237,274.26327847062817,269.5855597042214,257.94588940591746,247.31372959889927,242.013896528676,242.1299326371524,229.08028670172388,230.19779371036464
57,1996-08-06 17:20:47+00:00,261.11413515397237,256.28388197958174,257.5393623862516,253.81652421184936,258.6946195184088,268.3931288691023,277.8191808908249,279.749383492279,269.95173780034145,265.5726314433182,257.14458790850347,247.82156032504977,229.81755459655795,227.61826203108245
58,1996-08-13 17:27:19+00:00,276.33182782284416,264.19421665676396,261.91949515916866,270.5153289141401,277.7801071596655,280.1380168457066,278.73540681363795,279.64647409234357,262.34854230232753,254.72547992599266,251.50354140331072,246.59074194742783,242.7639575806298,239.04233695109883
59,1996-08-22 17:21:36+00:00,265.0666413968961,256.7936678900631,248.64237102481079,252.4164828049591,258.20534450742133,261.7193480518483,269.37980022954383,277.0159481428091,265.0627595646062,263.5175730281928,250.5417718349959,250.55819166744092,239.70055137066203,229.76820482468327
60,1996-08-29 17:28:11+00:00,,,272.4860475399179,274.05638231709634,277.86194448092215,281.8857303101398,279.27874322456,279.58954404171055,268.5622391705938,258.2130403748469,247.69310292759266,248.04990263516936,255.5015101922995,241.14932292660617
61,1996-09-07 17:22:30+00:00,269.1900473827254,261.46345131222085,255.3221283728395,253.9681133490151,259.5372457544278,264.6211014631912,271.33971570629376,274.7156083586724,264.1446760285292,257.59908070588926,249.59775546689633,240.32238283136468,237.14322567128116,231.1345625839082
62,1996-09-23 17:23:23+00:00,274.3976024404142,258.5999617725586,255.8840335364785,255.9645578339787,263.7132781445158,260.8617586351472,265.251633592792,277.57430043237935,266.4728511682871,264.5109442124965,254.93058309040802,253.80949108898525,240.61879198202726,237.3388309628467
63,1996-09-30 17:29:56+00:00,282.4170950098933,273.4309963909367,269.44108239133806,269.6485951873296,274.334086090653,281.3195119606809,280.8032935529139,286.6071597196437,276.78028331149386,270.70448966943223,258.85622890019687,255.93480190201123,251.945721983182,252.05477024078579
64,1996-10-16 17:30:45+00:00,280.8227297656046,275.6977812923259,268.15772737654265,271.7029772371464,273.27319906071904,279.9633709119829,285.9137697980052,284.9735721512893,278.21677806902505,270.7530010930175,255.0169477577398,253.99835461618144,251.27225215327894,247.61905469666004
65,1996-11-01 17:31:33+00:00,288.8806653529483,283.66546819833763,276.613845594518,277.0066427334102,282.8758124613082,288.6904649720602,287.07981778055716,290.2451223042005,276.6835487872749,,264.47941839563174,265.38352506668144,263.4469656947085,254.19959134087426
66,1996-11-17 17:32:17+00:00,284.66689527935995,279.34713825677056,274.3131196079411,280.69267245478216,280.72020269032794,284.45674361516507,283.4401731732782,287.8522134568418,271.0326651796608,265.845181230714,255.46251595308857,256.7831196522087,254.08282860390747,246.45765576171183
67,1996-11-26 17:26:32+00:00,264.10482160593915,260.4654209257463,256.94770274400673,258.7908601832881,262.03436014999994,270.8735928746834,262.06375030225604,262.1807329298541,250.12358706097265,246.3220571269816,238.20982880749966,242.3878576372088,,236.1217413064651
68,1996-12-12 17:27:18+00:00,254.19770762243232,252.6816227410817,252.16508983580331,247.98112205425014,252.2498066428483,268.8755287687053,264.5120225311216,262.1219440945323,234.48538711499862,225.29691161300013,231.55666623160877,236.41924836415046,,
69,1996-12-28 17:28:03+00:00,262.77265799312335,257.09618391041323,259.04833130172455,260.8644874741125,266.16923001583353,270.9411674855023,266.30519327715194,265.6246410524843,251.82748473081264,244.52108023976623,242.37368340178773,246.82667708442784,250.33147384425243,245.15379617866617
70,1997-01-20 17:35:19+00:00,259.22112253275833,259.92051033418477,260.0147912709799,267.0201422533701,274.7932812464278,279.2542145582243,273.45068108663475,272.7419573194472,262.1957257028794,254.71485218043554,242.39412618952818,248.38844472279368,238.56459686004573,227.42985340436212
71,1997-01-29 17:29:32+00:00,250.70599653273464,255.258423462456,256.5962863011172,257.1606902036202,263.70288484388306,269.24739554492834,266.6432965547475,266.99736636720064,251.7829553188716,247.45992530928882,236.7020051667819,239.24227451138145,234.25220940227035,227.85996393482446
