,dates,chi0031-0000,chi0031-0001,chi0031-0002,chi0031-0003,chi0031-0004,chi0031-0005,chi0031-0006,chi0031-0007,chi0031-0008
0,1985-03-28 14:12:49+00:00,215.02355568755613,220.63733057350953,217.32912394893123,209.97719270919293,216.25644734236386,214.15429215199137,214.51432176695812,212.32666846029525,208.00604080229488
1,1985-08-03 14:12:13+00:00,220.0145053368189,235.7265360677482,232.24513007011868,226.4154086092605,229.05107274882766,221.86830241715626,221.12868544135998,221.43397712926097,216.7605622116037
2,1986-07-21 14:04:59+00:00,220.7383358299819,239.5539683965356,235.26811469420633,222.185340468197,232.70070502840395,230.15924391383984,228.89599113536178,225.631259129011,224.12545820034
3,1986-08-06 14:04:24+00:00,219.93120594732451,232.0493417295004,222.363366732933,211.69370572768406,223.369586093857,224.36425610173876,218.73881969458972,,
4,1986-10-09 14:02:13+00:00,216.6320734614699,227.8193546937792,216.25876471183474,215.32454248227398,216.60175344609397,209.70593529480198,213.8430198072147,212.06316656165617,206.3959037577481
5,1986-10-25 14:01:41+00:00,217.5237168146797,224.13731414635595,216.89081134575036,209.04221019860395,214.12466521048776,217.881777075611,221.65533822549318,223.21925459097645,214.8419915931301
6,1986-11-26 14:00:41+00:00,212.66947470502421,229.46838323690423,221.73854173319205,215.83442158461602,220.1298389417496,218.1625325873892,216.83299826472773,217.7158717122894,207.99451197219665
7,1986-12-28 14:01:38+00:00,208.91087140747942,219.98629049000743,212.5165770269374,208.40393508776094,210.75517229825869,211.0600236200055,208.19787735004672,208.86135354598906,200.17814469953942
8,1987-01-29 14:02:34+00:00,214.8974311982361,230.5450132599489,222.36438447400752,216.01325066682867,224.5851880360313,222.24152096387394,219.89937862816507,220.156379651023,214.85703068467674
9,1987-03-18 14:04:25+00:00,218.66939002625367,234.24366131461701,226.40525590955852,222.19118099748368,228.4162319628596,226.76983420316492,223.71809218235944,225.2069054765157,227.08662319998513
10,1987-11-29 14:10:45+00:00,216.50707864857907,225.9618254019383,212.2211821489734,216.9696907350875,218.75192457336243,212.60395503580423,209.41805166183482,213.25435839417293,203.29462953783494
11,1987-12-15 14:10:59+00:00,212.1777440237546,223.55409675592787,220.05590970673163,210.6836178342895,211.1065556993221,205.26487655925825,212.60706681727063,211.51278062427517,205.38034112918675
12,1987-12-31 14:11:15+00:00,222.96740236553705,228.7995254123207,222.2863278112814,211.21358536218042,223.547935457013,215.64819849209874,219.01570246176803,213.32339107019013,211.91698610929333
13,1988-02-01 14:11:50+00:00,219.43423822500017,235.83351448893936,222.48207338772076,218.21649922041084,227.76902240338651,224.46366081035487,223.26678616520618,221.97152107363976,217.7681824473967
14,1988-02-17 14:12:05+00:00,214.38527806371957,229.52960827055648,222.65152525761965,219.43342855844702,227.07208767653327,223.05613892267996,224.0534720929174,214.37958749680615,214.33265390477533
15,1988-03-04 14:12:15+00:00,217.5383746654093,237.23055540216401,223.47857512648937,223.14222538634712,227.5901936366331,226.7571842580126,225.1099488303782,223.88180364758696,221.86941506497877
16,1988-06-08 14:12:58+00:00,223.5231131868436,232.6758538987865,223.80768593355168,220.69694210599445,222.69843046293886,218.99501315569458,215.51417087632032,217.284687191098,207.9813603870316
17,1988-07-10 14:13:07+00:00,215.98427962502348,226.4082118398078,220.67323852967536,216.79864918316287,221.26836543351845,221.26911530563117,217.48738266374642,215.4918488486018,210.06148546913374
18,1988-10-14 14:13:00+00:00,225.81470924735743,237.0401343540044,222.31000648707752,220.90209329000413,226.21328868149052,226.44933586608838,225.2679650790364,222.97619228059574,220.8817910302795
19,1988-12-17 14:12:47+00:00,223.7376080715822,232.0123409995335,228.03275595933462,216.82130318267522,227.0730974105498,224.00087185585534,223.03950179607736,222.85410636464474,216.5315561893795
20,1989-03-23 14:11:21+00:00,223.95937829334449,235.25388227976347,231.79459988997036,228.0983723881088,230.326262420563,230.21245054207145,229.53862906022098,226.02798161927217,216.008079119208
21,1989-04-24 14:11:18+00:00,227.02068912446214,231.68712932118873,225.42900672860532,214.24549187192395,226.37450761023544,223.97818663826877,226.17400852834518,217.47284637482767,210.70498075452596
22,1989-05-10 14:11:05+00:00,229.21168579066799,241.714000161904,227.13846980953323,218.27031536017807,225.53864560732322,224.83760334909664,224.50732801578988,225.64007177251364,222.53740512690592
