,dates,jap0232-0000,jap0232-0001,jap0232-0002,jap0232-0003,jap0232-0004,jap0232-0005,jap0232-0006,jap0232-0007,jap0232-0008,jap0232-0009,jap0232-0010,jap0232-0011,jap0232-0012,jap0232-0013,jap0232-0014,jap0232-0015,jap0232-0016,jap0232-0017,jap0232-0018,jap0232-0019,jap0232-0020,jap0232-0021,jap0232-0022,jap0232-0023,jap0232-0024,jap0232-0025,jap0232-0026,jap0232-0027,jap0232-0028,jap0232-0029,jap0232-0030,jap0232-0031,jap0232-0032,jap0232-0033,jap0232-0034,jap0232-0035,jap0232-0036,jap0232-0037,jap0232-0038,jap0232-0039,jap0232-0040,jap0232-0041,jap0232-0042,jap0232-0043,jap0232-0044,jap0232-0045,jap0232-0046,jap0232-0047,jap0232-0048,jap0232-0049,jap0232-0050,jap0232-0051,jap0232-0052,jap0232-0053,jap0232-0054,jap0232-0055,jap0232-0056,jap0232-0057,jap0232-0058,jap0232-0059,jap0232-0060,jap0232-0061,jap0232-0062,jap0232-0063,jap0232-0064,jap0232-0065,jap0232-0066,jap0232-0067,jap0232-0068,jap0232-0069,jap0232-0070,jap0232-0071,jap0232-0072,jap0232-0073,jap0232-0074,jap0232-0075,jap0232-0076,jap0232-0077,jap0232-0078,jap0232-0079,jap0232-0080,jap0232-0081,jap0232-0082,jap0232-0083,jap0232-0084,jap0232-0085,jap0232-0086,jap0232-0087,jap0232-0088,jap0232-0089,jap0232-0090,jap0232-0091,jap0232-0092,jap0232-0093,jap0232-0094,jap0232-0095,jap0232-0096,jap0232-0097,jap0232-0098,jap0232-0099,jap0232-0100,jap0232-0101,jap0232-0102,jap0232-0103,jap0232-0104,jap0232-0105,jap0232-0106,jap0232-0107,jap0232-0108,jap0232-0109,jap0232-0110,jap0232-0111,jap0232-0112,jap0232-0113,jap0232-0114,jap0232-0115,jap0232-0116,jap0232-0117,jap0232-0118,jap0232-0119,jap0232-0120,jap0232-0121,jap0232-0122,jap0232-0123,jap0232-0124,jap0232-0125,jap0232-0126,jap0232-0127,jap0232-0128,jap0232-0129,jap0232-0130,jap0232-0131,jap0232-0132,jap0232-0133,jap0232-0134,jap0232-0135,jap0232-0136,jap0232-0137,jap0232-0138,jap0232-0139,jap0232-0140
0,1984-07-06 00:50:57+00:00,224.59927712129098,250.3140657992688,257.6844596818041,253.43714364572162,255.4181163886141,258.4935922899417,247.4427133727044,236.71958993632617,215.7897068201963,216.74507836406463,213.81979899206047,235.23539856138183,248.77413994216315,244.98571829054873,246.06736490859646,239.4427794601057,237.8376014461768,223.17480148198032,222.38720496057618,213.23130394237134,197.43669540077866,188.27424123640162,189.03128872842905,191.82246781976198,183.8282953181416,187.56499580027273,188.03594682149264,188.75655732270235,179.33751334520014,170.74483071389136,172.88472061222376,179.53071813414726,181.81580024575055,169.28561519893134,165.00183616685933,165.72308142494924,162.0963970544521,156.3078014684442,157.5812085132755,152.49849366951227,149.31786098826896,149.51888965443007,142.836566200961,143.88553243525126,135.53773605344946,122.29918958023518,120.78691635305518,128.18565846030918,131.58696609130374,125.07833479955534,126.08091008262338,106.61225389580642,99.82980710275521,105.53040644666825,108.91577444239098,111.95797778989537,117.36476146257952,115.14857256318817,121.69575865855991,116.7377458557345,122.02625926227826,128.90949035487577,126.61618589702596,126.08971290496378,128.59544364994588,132.01357493046612,129.27591150021885,126.05772851358239,134.30367950934266,134.1068722176251,135.3690402875347,134.6491121937186,137.2575058211366,130.90766248829036,129.28188730259546,127.57207149849928,117.87510727766409,109.06806822732281,,,,,,,,,,128.63845289775003,122.45590591475454,126.32020595055063,123.77606135292912,112.62868710890008,104.95257727571462,100.7565123933785,112.55031194399805,119.20221661182308,118.23392788388469,123.33750933010029,120.96552109556853,120.4829829072289,122.24593460774994,114.23641406899009,109.92876841700432,109.57471249521438,110.41625200340266,117.87262357244362,124.05565636112344,118.30582674773333,120.75575286147856,119.98427572741456,127.84441955224591,115.12131658442185,104.68692366067248,110.66180171717457,119.5947311519075,123.91103443548113,126.302470561008,112.04170689843424,113.30383875515386,121.63471234335694,125.35012665199706,122.93342268715082,121.74263839445392,129.0281344407585,127.0213979808027,126.23069978471547,135.21485559587734,122.45822630018756,120.4748236013247,127.33984491975464,121.62432672407576,117.24551647503725,117.15395757722264,111.54925199120343,119.01105259020026,122.88337593648559,130.04076687211165,128.51879010100555,124.61678945567532,134.74283369074394,129.63581097687882
1,1984-10-26 00:52:25+00:00,220.83517447267738,226.51762209179213,240.57411865714016,252.90107782060113,258.0649178756528,264.34905450001776,253.09154026102937,242.17923295434997,222.55903592870237,229.89498376297456,228.8340256699966,224.9322801852245,226.7834926747627,235.64720920016865,242.107151913889,236.1818128865856,239.67650096981538,235.21812768417925,234.21117903872502,219.9061657403869,210.28952964988383,196.2008399253623,189.83403482792903,191.0176632191897,193.0927047005335,199.65319747076782,192.96420261362465,191.9343125147737,190.07918900612873,185.62239362120116,176.02636163291294,173.11663027232686,175.06652094402452,175.2062309504536,178.9141521883721,176.96325669824284,175.62446439258963,167.68271483815008,164.8551564519452,159.47272590239766,159.57110037955528,153.99407098541184,149.83912447895477,148.7683737051874,135.31249875501072,125.21392474230714,124.97602623581474,130.4573986083623,139.64904176203598,141.1669927375495,128.67552256179673,130.78945585475861,120.04657737323507,112.67870971405354,119.56270003867861,122.29850555092035,129.39282114829584,129.51046289880796,132.95201019998638,131.51648325900499,134.2186323279082,133.80622534132232,135.02922492229317,142.55937301458073,139.39151753159916,135.0709188055258,132.6887130251895,131.67987215612595,133.00485194815346,130.9510708357323,132.32028061267232,137.51847407454215,138.57846861384584,140.48749129156326,145.68218668180515,149.28920545188544,147.08710929629183,143.14053361807322,138.01920563289886,138.24909572767154,140.77050433992642,146.5702729596535,146.60323368870863,143.16864689622236,142.8251652531671,139.45379614134146,136.31662320029926,129.33646516598384,120.57803241475843,122.32365996781496,126.76708309888451,121.56231179593014,115.37003798681211,112.62211784592023,111.90357798058437,120.0049484548875,129.72228159582664,130.06477226877206,132.66237719618397,126.19898393593579,128.86538070934375,127.66389334605334,119.22075261683642,120.31490402716702,120.21764439466345,128.70415924793934,130.1643983801469,126.0633829512779,113.17092835078908,112.5431244991833,107.09622095882993,109.79316661818306,116.16259764063705,110.29680083660315,106.80659122974319,100.4511869916726,106.15121211067708,103.76578166457547,109.66798030736474,109.74448823915563,114.05325103241722,118.70572661004127,121.24529850934476,124.41638971572755,123.22343728372715,115.5954078697355,115.60810455368298,122.68220962446284,122.81828173298352,118.168281870466,119.60160951846194,122.917208530843,125.01200897106304,128.9674389604938,136.01396602619488,138.47362939682105,145.94367484289373,147.07794444684612,150.74906894373498,157.2007028477016,162.42294652077646
2,1984-11-02 00:58:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.92248923018784,143.03191040235896,138.07475133416074,134.30483220707256,128.33932438573927,125.50482876215527,117.24182044895636,123.3283834660956,124.44561360991351,125.89873285111628,130.488893545098,124.29281794707786,132.20644024291107,127.4641550781546,126.27820668972518,128.01358311287777,133.00968012717232,139.6799686995704,131.68131998745898,138.17686869592393,135.20593986662536,134.03509339706187,132.75623160664912,128.7197865321842,134.50824291244453,126.10983480537391,131.71176231478313,134.74174569403573,147.60847729113496,145.023636498276,145.71303783255604,140.50133174654087,147.39324377077602,149.3675485535852,147.9875235356834,146.2618544422689,148.022300428253,143.45267414016172,150.5403145156211,142.04730529216945,136.09497320254684,127.74813188183866,125.28043249220319,124.70550588121236,128.25666366204584,119.23900437748735,116.50100695304769,122.13991377819414,125.93753261464792,132.97274698529628,129.20140058745056,135.10366148302072,131.52165505786297,132.32115007078238,131.17845579095768,125.83121536272171,124.40137730572026,118.81671267586621,133.62482880502296,138.27994988414588,123.56746489682594,118.2635528557285,117.53204338531924,115.48167028823474,110.11194840780705,116.40122826529905,120.62455452434371,118.46609097210667,116.40111419742237,123.269078033459,122.42314769921083,118.71675224510808,123.73177268503568,118.16878781498818,111.69188913906443,113.2530941002815,119.87027132324307,128.51621774405368,130.26487935076386,132.04058773265615,132.3878899359932,127.90643335906854,136.42486402769796,129.09135888122907,134.73337261084853,128.79314680277957,130.14915500933648,134.47331788441878,133.06682841040592,141.0649766003862,147.788932598161,151.57895519649543,152.9101593170523,156.1309524494462
3,1984-12-13 00:52:28+00:00,220.9611118144573,226.3093244458193,240.1818556498487,252.2207754165859,259.3136433675295,260.4425793231327,249.21285472579106,230.4907709288849,209.35409345090105,211.67112066585193,215.4431597413748,224.22295143476586,222.68712275101007,223.59476043367044,228.30471307668552,228.0401753559262,229.70542820466932,228.10735688570955,213.48690569060886,201.96943909636985,200.4915773372761,182.4951666891405,171.61800410214067,180.4066655319236,184.30276725417357,186.6727227504363,183.8287586529672,179.25518589351003,174.963911383607,178.22582248726587,171.3637145381593,163.03054404718796,164.98632420061415,171.4561101139029,162.1928431302636,150.92088472191998,151.4802529202774,156.32792816743137,140.17257374776437,144.59874432972998,144.6111314017746,138.97735376099155,139.43893936138247,150.16792095525625,136.83753792223376,119.17682907718017,108.32867451341994,114.10675602221656,126.34661687234517,122.99928811188258,118.97789981847906,115.81884628783868,109.86292017066518,104.49864062717825,116.31924394955388,124.15585017388482,137.01538247136057,123.17383330510464,123.54307483249902,122.65664246183917,120.97139888457573,119.71503129196662,123.92436262275908,134.53278699165077,128.97058329504972,119.37949703299401,119.57097150486467,121.52818169446337,116.37549165125141,124.43100502548259,124.16609734370029,124.31298459821329,123.31750031571309,132.39855546840522,140.33973481191146,145.3798714208265,144.5893505034972,119.89718176316624,123.50964131474105,124.95648981646104,134.229839051072,147.00775032342648,152.57402046621618,151.6570145603153,154.91387929904656,152.3491695416916,128.5865272481638,124.1991965775541,126.5560096346845,130.60411597148993,131.97506558027976,128.55479814145482,110.33976628682626,94.47511563554346,106.63948539270004,111.51808928519802,122.86621752592801,124.38999460282308,129.39663264031591,133.7152643862124,131.3188200407818,129.07991673421688,126.43092843013851,126.58996175474944,126.28324672617056,131.81869288472413,123.04754399100885,111.93335725154974,107.16305731604852,115.34627257080993,109.09991114947994,103.16585030102812,114.65405816901519,120.44567432379486,117.38307859505795,112.58198586303179,111.96110662433165,115.33851680987024,112.03569234451416,116.8255765893972,121.30953904463587,110.83810821487971,116.53177235115518,122.77695726761804,122.1613244180478,114.4759794301003,126.92489487839931,124.67000445587047,118.77638171292423,120.12974611712002,116.20875309584423,116.81746588926664,122.5199567930167,118.19477579946133,122.9744737736807,127.13143065889246,134.35369325053526,142.3573497080515,142.2973790660859,146.08000821170967,150.5290088396731
4,1985-01-14 00:52:44+00:00,227.80677145105545,250.83520146767367,247.94492179043624,250.134656211878,260.83647094583915,262.3400367252033,264.8376783270932,244.5877211401501,220.33235028967977,212.58407452776066,213.29344081049294,229.04946106927136,234.9960427491799,240.5340693349258,242.67946321094462,237.80292656532527,233.52771981541753,228.31344825023098,224.2293095774601,211.93452871482376,204.92241870952236,198.00105194716997,190.99383793803207,184.90437652285735,189.9934376231654,186.3639757351733,182.83749766614199,185.67735786903108,185.2014458847483,184.16189464229606,181.8885363132174,176.36650755614133,174.76584051630184,174.4867420000285,173.25871006516303,168.87287340013617,155.97607219854095,155.73403499806562,157.2560985743433,150.63710259650895,148.8680201090242,147.0886503966578,142.07525598314646,144.91460785007283,137.6338825759231,124.3135222972457,125.7729404392017,122.43101048851095,130.88920446732754,138.58780410942154,125.93177065032657,126.05619612748691,115.60066578499789,112.00124771400205,118.3847355014942,118.30908000243859,130.91875756413904,139.78763844285498,132.8645770630145,132.64794201746582,130.02503660697238,123.88740472326346,126.88740676345405,133.05018352509813,133.23880004933054,134.25972475584078,134.08693195447418,132.54499141914914,132.00898035399373,129.74182999069313,134.50804624192125,130.46024827742596,131.41835528494966,132.79298617300987,138.18029900087606,139.88488511760718,148.9563120989632,149.72166840991622,145.5263863416032,143.42178894890083,145.53559364370662,148.78055672760786,151.41290434937764,152.07637539341505,154.76194404919158,155.7456062896572,150.2612831359175,136.91882311022056,134.22770178820437,132.2569047496824,134.5672867396188,132.60129546060813,125.30122853739502,121.59005330192174,117.44000311587985,121.76915310303161,127.98878391609388,129.86289014407558,137.44573804056182,142.2938926309509,134.1963221230899,141.24347670354499,136.42868475089892,131.59810462553452,133.5421457137536,135.80127078263868,140.31520212701463,130.31472955307922,119.80073277534389,119.65062705011124,117.21251714374327,110.4390940275579,113.64698184081752,120.73449700543092,123.0242701966044,126.08214974017791,124.24564900306672,127.87981844253045,119.80535840560123,119.13799931781463,122.70793290462632,122.46591839612186,119.37181057349916,124.94752355538458,128.2803639512998,128.20529627247822,131.3171239593252,129.95138507873673,134.02288389504432,130.8734180630504,130.59625516751237,125.21894947269705,126.37709164838208,126.57463132321024,128.76202438429843,130.6249738207315,135.3828032545844,143.55705702635265,150.41432890840116,156.253639046322,151.5456110576646
5,1985-02-15 00:52:50+00:00,230.1064858767799,241.94465078433922,242.49574909915634,243.7497227449054,245.90916049717652,258.95814980005787,253.5847634780017,238.99697794298746,213.36514720082238,210.22817563382705,203.61169831848008,231.14589573552456,238.95963446078616,240.3954240536547,242.74270752440464,234.64052543417404,225.2282562006592,224.44995922849847,221.9225898594667,211.51410251515443,210.34897583989755,209.09025532998425,199.58216083598893,190.7640003665602,181.9605510053678,184.17174635165975,183.0005359381017,188.20341354625003,183.010403303141,183.9531253737852,178.60350538343044,174.50903757652046,173.51311510510976,170.6120743223348,179.7614390431437,168.97875134551782,162.46209428947262,155.60157338084193,161.51353963530246,157.1415010772066,153.25976288198174,149.94084528398264,139.72127608283733,146.4169891053444,135.23519668002345,137.7192976900288,130.7206247812784,131.2193669603302,139.93976244131062,143.12845776745056,134.56103253487186,136.3829988568768,129.32011139462034,121.69007854910949,121.30979166414943,123.94013884225194,135.17310836567958,140.7652133600854,135.97189337083216,136.1988833290691,136.8508869428207,127.3186132273464,127.30353736973187,137.37909079574362,134.86395774247856,133.42198090679994,135.3363322091726,135.4293598172203,136.11729256624636,141.79841007400162,147.25755959839836,144.7432529825733,135.66401999307698,132.095838481868,137.106425391625,135.7444378362249,151.22764958695836,151.2720465254917,154.13865406963717,153.27260159187966,158.25084356686028,155.09989167692692,156.22571534543215,147.0844560656479,150.59699993880625,155.7990766419218,160.62808386724555,147.8430377405716,138.04360993541135,139.7031077357455,130.60581421776465,132.97345362810893,129.35323615226685,124.3329454190162,126.79425633506577,132.69580643162197,141.49123095499928,132.68985299260845,134.11184436717784,137.11734073233723,145.1736082001432,140.85998236982192,135.91436141567638,131.44447112211597,122.08655384840118,124.09289502430434,129.0323558308626,129.5707646318583,121.21389968209432,120.67649626124758,122.62527938385159,122.73431088391703,113.39691304124443,121.10293300438448,128.93035495318668,135.7600922188158,132.22062439411232,132.97454665082256,125.28617974336058,124.74940051045614,129.56132446468237,129.49631161064696,124.97023915226458,124.48457797309081,131.17596469055894,136.4889544797473,137.35849486275552,145.61288440060707,143.4824191252788,143.39427437759997,139.18755402398654,129.5760857726158,128.2671922594549,135.29347265983782,139.2885560197667,136.1546773018838,134.24361493865865,142.47215125929787,156.30906235467856,155.4984962276501,162.01964622151306
6,1985-08-26 00:51:56+00:00,223.3887669001123,231.68809584615568,250.4988036824601,260.9636187018041,267.48384145273513,263.5022839126874,250.5041906214585,243.43444263089864,227.10130224635373,220.9788281191607,218.73777065175946,226.817843118599,239.40110375113727,248.87567208295138,241.74410260579535,226.86300114869306,225.78299052920687,226.28164694959298,220.58845303269123,217.09546970128835,201.30245280735596,201.08048168901095,193.63745594686927,184.65576486908762,182.61251210420747,181.25999640968232,188.54297974034705,184.99499659005943,180.24066603802143,174.14053659664685,173.77437237586662,170.85725643707815,178.7177539085608,178.5426577442913,171.88729799645364,173.73897423277458,168.064569516769,174.0041056250247,165.95759968617557,169.01666190548048,158.9571434297136,159.3713656456082,158.7687409711562,146.46323553505783,143.9397337610235,134.55391590120587,136.5120178726953,141.0374842001971,150.57829125590604,142.67135596154284,138.26158756968806,135.19554108557935,130.67212417976376,130.0988259745218,130.396629128172,136.21187550588007,139.6279549365886,146.10003316859604,139.89883051498865,140.36492265954558,133.67748970450018,139.86282597449832,135.767737004279,126.57665711328357,119.69558625755994,125.2806712659013,129.3084943334331,127.04198989173591,141.8865225284341,143.9408866933255,148.89604312019458,137.85902736821384,134.78824859348651,135.2473327640175,143.42835862609604,155.15957752364682,152.59144610962787,154.79210930786925,160.22504029086954,165.6041810587867,160.45386017656497,157.38505213895633,158.78700631893219,155.03889083660385,157.43623461014062,150.097474053755,148.79327391343273,143.10254054298633,139.37336870428032,132.9127520005743,139.85149816715492,131.9745802401697,118.16848729401045,118.48570233981721,124.62473250955233,149.62586571502382,145.9351536925348,128.43687522902022,132.34385430297667,141.09570468096754,143.90955666481204,132.30071828474294,126.49822303184138,141.93875697590408,144.83534351959648,129.49511894655626,120.84232678699806,113.89482922289253,122.43816573767623,133.651779186597,127.4152082671641,121.74021150718025,140.2196343582386,141.57562267441583,126.43337817555788,123.27845397403766,134.67306303454376,146.12229847922072,144.5094753312428,132.24567336715373,127.39674839550361,129.5933615121156,123.82469119359794,123.77758063715585,130.42103767282188,139.18726623494828,142.20723271152414,149.73309856739712,142.1677506452501,134.6374188355407,141.30922414107368,146.44856010725258,145.60847897379176,136.14779410886342,147.81725714076342,146.0138272016543,143.85059231690485,162.59744520105232,155.36584079451217,164.26796761585072,160.89506330974706
7,1985-11-21 00:57:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.46703344625527,154.64377252965542,151.99284653466535,138.93415354601535,138.75460976758893,154.829892565558,146.83496502267852,147.1439410370321,154.21663433700616,135.57376577573592,140.0439603013811,136.67791536587288,137.83335956619467,152.52301837027224,154.94958860501006,171.75710691824906,160.25030717729285,151.74385823671824,152.56780326357324,166.63216385235282,158.15433331594153,143.1937364064546,154.01638740347724,166.81925460591424,160.32900218484554,156.23876555113688,175.4021212223518,169.88455960935022,163.5580630479259
8,1986-01-08 00:56:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.62326729175874,148.9851810849568,136.94038164006926,127.92712477011561,131.87221513776296,141.26652993826713,137.23059169277718,129.71373153597432,146.04707130173148,147.3208568511066,140.32077189512134,141.61596810177116,149.75881095342268,146.4417483821551,149.8626080650488,155.54737877408368,141.9128142619957,141.15257449118,126.39169375339547,131.0659765463089,132.546806349937,143.73344099533,163.33377309321608,162.30319973071775,149.37922940534997,155.68139678183388,162.07396572713094,160.98768871673914,149.4686070703896,156.02781350122805,156.37500535317304,155.63972780292798,155.96136798365134,167.18980217750982,167.7559036215742,163.66031552410124,167.047148751971
9,1986-01-17 00:49:45+00:00,225.52617706791995,239.0037628265158,253.7014101914937,258.1565689789951,260.55483929792115,266.0698048112255,265.20558352032793,250.1579106250714,219.5154259573035,220.68364699681314,229.65193963091107,230.27526173790986,239.0988569486479,247.3009433779706,242.67030655698193,244.05087124465544,246.5732391453523,233.1417659361147,223.651784907115,209.18352439329158,206.08183886078078,197.76037845150927,192.47403421759344,196.94726945993668,195.92619822071617,195.34333623665958,189.51066076597158,185.16906630681422,180.33964051327297,188.8884206257755,196.24311187441594,186.36369224787268,179.9861774028768,179.3157806382747,181.7788118181976,178.97525609003216,172.02458866973888,166.66682671918858,172.28839764113874,161.13237912223272,166.79146596544047,161.98072921753035,156.83796267453022,151.32657820213285,136.35520924797572,130.01932655065065,130.06865314784181,143.02843251865673,152.65653725881532,150.71374295001146,139.05235360161197,139.88619698549738,132.89521196534866,134.71912184638654,137.34562778637252,136.27033501552546,142.28244097207767,139.38766808316853,137.85904114032473,129.66657794799633,131.72436223310115,141.43944763367728,133.87458786277068,144.72958021544224,139.83285938585146,143.29271088596477,134.1187582533976,138.7315467101203,138.54568115327186,143.23313445763137,145.0308909644552,148.54371627636152,146.78125895442514,146.23199417562404,145.84775836928029,143.88753122926843,151.5642271976372,145.54278137658156,162.17397065714664,168.76660682519642,164.76837469142205,157.0697972165532,162.886861223367,172.68178041478484,169.31224731010695,170.61382237668516,163.2423898417687,165.8393180037035,152.54206619205263,150.98262454424008,146.1527699999752,148.5866140824689,136.1112861859005,130.38046796155572,141.1455385160275,150.23591986769367,165.62312189964433,156.38228379698936,150.25166707195194,153.95234789941003,154.77921301107762,143.7077020513642,144.16498491117832,153.7815876187643,153.6969392984013,150.71195654524192,140.90747815250944,139.32917428600732,141.36417561804586,139.84423516702205,136.82201926975648,138.58833639060452,147.02457457080246,144.724255401051,141.68801776993286,137.70821097685507,141.62315108499646,141.05969457838967,142.08024229896228,138.48921357421517,140.49267215461123,137.26774426805164,134.26741307714786,125.62851863908523,125.94067027882281,143.28818316651683,158.51633649792757,155.99952007521972,149.29261244329425,151.9749124406743,160.4770995045149,160.16690159279665,148.5062619512491,144.87558972394396,157.14198670966525,154.2326948381101,160.84102861281846,166.15683245655651,166.9465972056268,165.40889645130517,163.14261263906954
