dates,satname,sar2184-0000,sar2184-0001,sar2184-0002,sar2184-0003,sar2184-0004,sar2184-0005,sar2184-0006
1989-11-12 09:30:31+00:00,L5,191.79,212.12,215.80,228.40,225.35,220.43,214.59
1989-11-19 09:36:20+00:00,L5,175.46,192.00,187.25,217.41,206.55,196.36,186.05
1989-12-14 09:29:38+00:00,L5,174.39,199.89,200.22,216.80,215.54,204.23,193.22
1990-01-31 09:28:06+00:00,L5,161.13,184.54,177.89,201.78,213.43,194.86,192.38
1990-02-07 09:33:40+00:00,L5,185.70,212.35,209.15,223.04,214.57,218.81,207.23
1990-02-16 09:27:35+00:00,L5,144.80,,155.96,173.23,191.45,153.71,163.17
1990-03-04 09:27:02+00:00,L5,193.66,203.66,215.98,219.45,215.27,202.02,197.37
1990-04-12 09:32:08+00:00,L5,166.83,173.92,179.55,187.74,185.52,163.51,156.27
1990-04-21 09:26:22+00:00,L5,187.10,206.35,201.50,219.86,217.29,205.80,207.80
1990-04-28 09:32:04+00:00,L5,181.58,215.83,212.66,223.20,221.50,207.87,208.98
1990-05-07 09:26:19+00:00,L5,197.72,210.69,209.54,213.07,209.49,200.77,205.99
1990-05-14 09:32:11+00:00,L5,184.38,206.44,200.96,223.34,221.96,206.86,211.36
1990-06-15 09:32:28+00:00,L5,160.39,190.05,172.86,198.79,208.64,178.28,199.48
1990-06-24 09:26:18+00:00,L5,191.54,205.61,201.54,214.23,213.66,202.18,200.12
1990-07-01 09:32:28+00:00,L5,,,,,,,
1990-07-10 09:26:16+00:00,L5,183.90,214.49,201.39,216.48,221.45,201.47,215.01
1990-07-26 09:26:12+00:00,L5,174.62,192.93,186.51,207.50,211.94,188.44,208.72
1990-08-11 09:26:07+00:00,L5,182.36,200.43,200.74,213.76,221.54,204.54,217.41
1990-08-18 09:31:52+00:00,L5,142.34,,156.47,167.54,183.92,150.04,148.13
1990-08-27 09:26:01+00:00,L5,167.38,185.96,186.91,201.74,204.80,184.14,188.66
1990-09-03 09:31:45+00:00,L5,184.51,204.18,199.52,208.31,205.84,191.13,197.19
1990-09-12 09:25:59+00:00,L5,186.11,214.97,211.20,228.15,227.28,212.96,208.24
1990-09-28 09:25:50+00:00,L5,174.32,186.11,199.77,216.34,214.29,196.76,211.20
1990-10-14 09:25:44+00:00,L5,101.77,,180.70,189.73,183.24,,57.41
1990-10-21 09:31:50+00:00,L5,172.28,195.52,192.30,203.70,209.72,192.38,204.88
1990-10-30 09:25:35+00:00,L5,152.68,177.03,159.11,172.13,183.45,162.16,193.20
1990-11-15 09:25:37+00:00,L5,156.36,174.41,171.39,185.48,184.75,151.12,163.20
1990-12-08 09:31:36+00:00,L5,,,,,,,
1991-01-02 09:26:01+00:00,L5,,,,,,148.34,163.14
1991-01-25 09:32:26+00:00,L5,182.76,227.32,216.12,221.17,221.97,214.93,211.88
1991-03-14 09:33:17+00:00,L5,185.18,213.22,201.21,225.48,222.87,205.37,210.58
1991-03-30 09:33:30+00:00,L5,193.33,212.17,210.05,215.80,215.62,203.12,205.32
1991-04-24 09:28:10+00:00,L5,151.46,166.77,161.98,181.87,188.87,165.48,185.17
1991-05-17 09:34:21+00:00,L5,139.60,,156.99,165.45,174.71,143.77,133.14
1991-05-26 09:28:46+00:00,L5,196.06,206.87,210.07,221.58,219.35,211.37,207.35
1991-06-11 09:28:33+00:00,L5,150.12,,156.47,187.52,205.59,175.52,193.27
1991-06-18 09:34:49+00:00,L5,131.29,,155.80,168.04,178.63,152.35,163.17
1991-06-27 09:28:49+00:00,L5,186.78,199.80,196.31,213.06,209.94,194.42,202.47
1991-07-04 09:35:06+00:00,L5,189.71,202.34,201.80,217.81,210.19,194.74,192.32
1991-07-20 09:35:18+00:00,L5,176.15,210.75,201.59,219.83,217.58,204.52,200.17
1991-07-29 09:29:36+00:00,L5,189.83,202.90,203.22,216.93,218.74,200.33,197.39
1991-08-05 09:35:48+00:00,L5,185.14,194.57,190.75,211.59,212.01,188.71,197.64
1991-08-14 09:29:39+00:00,L5,179.46,210.84,213.13,220.64,218.51,208.21,211.38
1991-08-30 09:29:49+00:00,L5,183.65,212.98,213.92,212.82,212.76,195.70,208.74
1991-09-15 09:30:02+00:00,L5,,,,124.18,,185.62,200.29
1991-10-01 09:30:07+00:00,L5,198.14,201.39,209.16,219.00,206.87,197.24,192.48
1991-10-17 09:30:18+00:00,L5,187.77,204.28,203.29,214.69,219.72,206.89,207.35
1991-10-24 09:36:03+00:00,L5,199.89,206.09,210.87,220.35,216.80,204.32,208.05
1991-11-02 09:30:16+00:00,L5,200.54,219.60,221.85,237.12,224.31,219.68,207.86
1991-11-25 09:36:36+00:00,L5,182.76,199.71,189.61,203.16,212.55,196.53,192.33
1991-12-04 09:30:36+00:00,L5,185.06,204.72,201.15,218.11,214.53,201.91,207.43
1992-01-12 09:36:34+00:00,L5,181.40,201.45,201.41,221.45,206.38,191.84,198.08
1992-02-06 09:30:19+00:00,L5,147.27,,171.19,180.37,185.13,190.64,277.02
1992-02-22 09:30:17+00:00,L5,194.33,209.60,216.58,221.21,215.95,210.55,202.14
1992-02-29 09:36:04+00:00,L5,179.31,211.20,210.24,223.35,220.86,205.05,212.78
1992-03-09 09:30:19+00:00,L5,186.91,215.40,202.94,226.38,223.07,209.96,209.70
1992-03-16 09:36:06+00:00,L5,136.76,,159.02,168.49,186.86,165.51,178.27
1992-04-17 09:35:53+00:00,L5,151.25,162.80,169.33,181.99,186.93,169.91,172.74
1992-04-26 09:29:58+00:00,L5,189.07,205.80,202.17,213.96,214.71,196.39,212.15
1992-06-13 09:29:31+00:00,L5,180.28,190.84,188.86,198.56,203.40,189.16,179.29
1992-06-20 09:35:35+00:00,L5,151.35,158.00,156.31,173.77,176.37,157.20,163.21
1992-06-29 09:29:20+00:00,L5,192.64,203.10,201.49,219.56,213.24,201.89,195.82
1992-07-15 09:29:08+00:00,L5,191.19,196.71,198.27,212.84,211.74,200.28,197.36
1992-07-31 09:28:56+00:00,L5,192.32,212.86,216.44,221.65,209.16,206.78,208.02
1992-08-07 09:34:38+00:00,L5,181.07,214.53,204.12,222.67,216.44,205.72,197.63
1992-08-16 09:28:41+00:00,L5,161.80,194.77,184.27,197.56,210.69,188.60,207.32
1992-09-01 09:28:26+00:00,L5,144.78,,166.08,173.25,185.66,159.24,163.09
1992-09-08 09:34:07+00:00,L5,181.65,206.49,208.35,221.90,,,-2.37
1992-09-24 09:34:13+00:00,L5,166.72,189.39,181.83,201.37,209.32,186.22,201.32
1992-10-10 09:33:50+00:00,L5,161.30,174.52,172.37,184.04,190.39,,180.70
1992-10-26 09:33:42+00:00,L5,162.88,184.66,184.00,193.85,193.61,181.44,185.97
1992-11-27 09:32:58+00:00,L5,155.94,184.80,171.78,190.33,193.25,174.58,194.37
1992-12-22 09:27:31+00:00,L5,187.52,197.62,184.03,200.98,208.04,185.40,199.64
1992-12-29 09:33:21+00:00,L5,180.71,205.19,194.78,212.87,211.92,196.62,192.42
1993-01-14 09:33:32+00:00,L5,170.70,,,,,,
1993-01-23 09:27:51+00:00,L5,180.59,201.56,186.32,208.56,209.03,188.63,210.91
1993-02-08 09:28:02+00:00,L5,,134.15,,,,,273.85
1993-02-24 09:28:05+00:00,L5,192.17,186.12,154.33,181.79,186.77,,168.63
1993-03-12 09:28:18+00:00,L5,177.23,216.83,215.88,230.87,223.93,216.49,214.39
1993-03-19 09:34:05+00:00,L5,188.92,212.08,210.10,223.19,228.22,,213.97
1993-04-20 09:34:18+00:00,L5,184.82,214.38,215.05,220.46,221.14,207.67,211.47
1993-05-06 09:34:46+00:00,L5,175.32,193.12,187.92,209.64,210.76,185.82,203.71
1993-05-31 09:28:40+00:00,L5,177.45,198.03,186.15,213.89,215.97,190.26,208.12
1993-06-07 09:34:27+00:00,L5,172.81,196.94,185.77,210.50,214.03,189.87,197.50
1993-06-16 09:28:38+00:00,L5,153.79,180.91,179.48,193.06,195.67,176.92,188.14
1993-07-09 09:34:43+00:00,L5,174.77,198.35,190.93,212.09,217.09,200.72,193.38
1993-07-18 09:28:32+00:00,L5,190.08,212.08,216.03,219.11,217.54,204.54,208.34
1993-07-25 09:34:42+00:00,L5,187.55,202.81,200.84,225.19,216.89,212.21,204.77
1993-08-03 09:28:32+00:00,L5,190.69,207.34,209.28,222.84,219.00,204.38,200.02
1993-08-19 09:28:32+00:00,L5,184.00,210.06,201.58,213.66,217.11,200.02,211.04
1993-10-06 09:28:23+00:00,L5,165.68,192.05,171.19,191.14,208.95,189.56,205.59
1993-10-13 09:34:07+00:00,L5,157.21,179.35,172.24,183.95,194.76,172.65,195.08
1993-12-16 09:33:42+00:00,L5,129.33,,155.48,,,,
1993-12-25 09:27:50+00:00,L5,123.03,,141.00,145.23,,130.71,103.14
1994-01-17 09:33:39+00:00,L5,,482.20,,,180.39,,174.32
1994-01-26 09:27:23+00:00,L5,,,147.83,145.60,174.71,139.59,118.18
1994-02-27 09:26:59+00:00,L5,188.28,206.09,200.92,221.92,217.23,205.45,206.53
1994-03-06 09:33:04+00:00,L5,196.18,225.26,229.39,236.50,228.60,231.53,222.81
1994-03-22 09:32:26+00:00,L5,167.59,194.60,195.51,212.19,216.02,198.09,210.91
1994-03-31 09:26:30+00:00,L5,187.58,216.43,222.90,222.72,217.46,208.21,210.94
1994-04-23 09:31:50+00:00,L5,201.32,216.83,215.97,226.82,223.95,219.96,215.45
1994-05-02 09:25:53+00:00,L5,171.32,201.55,200.83,211.39,214.78,197.66,192.33
1994-05-25 09:31:15+00:00,L5,171.80,192.32,183.85,205.40,215.50,190.04,196.24
1994-06-19 09:24:58+00:00,L5,185.49,204.58,198.41,214.66,213.74,194.54,192.19
1994-07-05 09:24:11+00:00,L5,181.39,194.95,187.49,208.97,206.80,181.16,193.03
1994-07-12 09:30:33+00:00,L5,186.39,200.57,200.93,217.67,212.50,203.93,193.26
1994-07-21 09:24:07+00:00,L5,173.52,193.16,188.55,208.47,207.53,189.52,198.15
1994-07-28 09:30:06+00:00,L5,186.01,207.93,200.95,222.76,207.16,188.08,198.07
1994-08-22 09:23:17+00:00,L5,188.48,210.69,215.26,226.81,217.64,212.15,207.83
1994-08-29 09:29:17+00:00,L5,185.93,213.56,204.38,224.93,212.97,200.85,196.29
1994-09-07 09:22:53+00:00,L5,189.62,211.12,215.87,219.63,215.17,204.22,209.67
1994-10-16 09:27:33+00:00,L5,192.97,219.66,225.46,221.09,216.24,201.12,211.97
1994-10-25 09:21:28+00:00,L5,173.43,190.20,184.21,198.47,208.95,189.02,199.60
1994-11-10 09:20:54+00:00,L5,169.52,191.52,176.49,199.98,209.07,181.48,193.12
1995-02-05 09:23:40+00:00,L5,173.58,,,241.44,,,88.16
1995-02-21 09:23:02+00:00,L5,193.43,221.16,215.87,227.29,222.44,218.31,214.39
1995-03-18 09:16:14+00:00,L5,169.92,195.14,190.31,195.93,205.44,174.60,195.70
1995-03-25 09:22:07+00:00,L5,173.40,206.02,,221.56,216.47,,192.42
1995-04-19 09:14:54+00:00,L5,192.50,205.67,202.26,222.31,218.68,202.81,200.70
1995-05-05 09:14:11+00:00,L5,195.66,223.98,230.68,223.92,220.89,212.77,211.29
1995-05-12 09:19:39+00:00,L5,159.15,182.74,179.15,198.24,206.00,181.87,178.59
1995-05-21 09:13:28+00:00,L5,169.73,192.18,195.20,199.94,209.21,188.89,199.23
1995-05-28 09:19:19+00:00,L5,176.53,213.04,200.94,218.30,219.07,203.10,207.49
1995-06-06 09:12:43+00:00,L5,169.56,190.70,185.87,195.82,202.27,179.02,195.62
1995-06-13 09:18:35+00:00,L5,171.03,199.54,179.71,201.69,205.93,184.17,204.75
1995-06-22 09:12:01+00:00,L5,194.62,215.14,215.86,225.40,223.97,203.77,195.78
1995-07-08 09:11:17+00:00,L5,186.77,206.52,200.84,220.88,219.10,203.15,207.37
1995-07-15 09:17:08+00:00,L5,173.85,199.83,186.53,210.14,214.19,185.99,208.20
1995-07-24 09:10:32+00:00,L5,176.40,195.82,192.60,216.92,215.69,196.60,208.13
1995-07-31 09:16:01+00:00,L5,187.62,208.17,202.17,222.78,208.44,192.29,192.24
1995-08-25 09:09:05+00:00,L5,159.03,186.62,184.58,195.85,206.55,175.68,194.64
1995-09-01 09:14:56+00:00,L5,158.15,189.68,184.41,196.30,194.81,174.03,181.17
1995-09-10 09:08:19+00:00,L5,184.15,206.13,202.73,218.82,217.56,197.36,207.45
1995-09-17 09:13:45+00:00,L5,192.46,224.91,226.64,223.25,222.81,212.24,
1996-04-05 09:14:50+00:00,L5,164.77,188.54,186.22,197.21,207.90,188.22,195.83
1996-05-23 09:17:41+00:00,L5,176.12,204.21,208.10,214.62,219.31,207.79,210.60
1996-05-30 09:23:51+00:00,L5,196.34,219.34,219.00,226.97,220.80,207.58,209.65
1996-06-08 09:18:34+00:00,L5,193.83,226.14,219.67,229.31,222.29,213.56,214.61
1996-07-10 09:20:15+00:00,L5,164.46,185.38,186.50,197.35,203.44,169.89,184.26
1996-07-17 09:26:25+00:00,L5,214.51,225.80,230.88,233.15,223.48,230.87,210.74
1996-07-26 09:21:07+00:00,L5,193.92,200.69,201.26,214.38,211.97,201.50,192.22
1996-08-02 09:27:16+00:00,L5,201.55,215.29,224.75,231.36,231.60,209.54,208.15
1996-08-11 09:21:57+00:00,L5,186.64,214.98,215.98,227.71,222.23,217.29,213.13
1996-08-18 09:28:06+00:00,L5,187.39,216.28,211.23,223.08,218.79,206.07,207.29
1996-09-03 09:28:59+00:00,L5,173.05,194.47,193.76,204.21,195.91,177.79,181.18
1996-09-12 09:23:41+00:00,L5,163.43,176.89,171.13,197.98,,,
1996-09-28 09:24:33+00:00,L5,155.27,174.72,169.19,186.73,192.67,172.75,188.09
1996-10-05 09:30:42+00:00,L5,182.14,206.67,215.75,221.28,215.42,204.47,207.22
1996-10-21 09:31:31+00:00,L5,166.80,204.69,186.49,206.27,210.90,196.99,201.20
1996-11-06 09:32:18+00:00,L5,153.36,165.38,168.99,186.97,192.48,166.00,183.58
1996-11-15 09:26:56+00:00,L5,169.26,195.36,192.25,211.36,212.60,191.15,213.56
1996-12-17 09:28:27+00:00,L5,198.86,211.66,212.63,232.21,220.35,215.37,207.28
1997-02-19 09:31:22+00:00,L5,,,142.06,160.57,176.95,152.29,133.05
1997-03-23 09:32:37+00:00,L5,193.94,203.53,201.49,216.85,218.32,203.87,207.34
1997-03-30 09:38:40+00:00,L5,160.64,195.51,185.99,195.51,195.63,180.99,192.95
1997-04-15 09:39:13+00:00,L5,,,,226.38,216.12,208.76,205.22
1997-04-24 09:33:46+00:00,L5,189.13,203.05,200.98,213.25,220.21,204.54,207.37
1997-05-10 09:34:19+00:00,L5,188.03,198.38,200.86,213.92,211.30,193.16,207.40
1997-05-17 09:40:20+00:00,L5,193.38,212.48,216.24,222.65,214.72,207.93,207.44
1997-06-02 09:40:55+00:00,L5,158.36,183.75,157.74,191.15,208.27,,23.79
1997-07-13 09:36:33+00:00,L5,187.33,212.19,215.68,218.77,213.13,195.50,207.26
1997-07-29 09:37:05+00:00,L5,191.17,217.86,227.10,220.25,214.84,203.99,207.12
1997-08-14 09:37:35+00:00,L5,192.72,215.89,215.88,225.41,222.13,213.74,206.23
1997-08-21 09:43:35+00:00,L5,193.31,212.98,211.90,219.98,219.34,204.52,207.29
1997-08-30 09:38:05+00:00,L5,153.05,172.44,174.99,195.19,194.24,181.63,194.43
1997-09-06 09:44:04+00:00,L5,185.73,209.08,207.14,220.72,215.06,204.68,198.87
1997-09-15 09:38:32+00:00,L5,171.22,200.89,187.60,212.96,210.50,189.24,200.26
1997-09-22 09:44:31+00:00,L5,184.30,214.46,206.93,223.37,220.83,208.36,210.34
1997-10-08 09:45:22+00:00,L5,176.84,204.22,193.22,218.36,222.59,208.38,207.29
1997-11-02 09:39:52+00:00,L5,187.28,208.16,215.84,224.81,223.09,204.80,211.19
1998-01-12 09:47:44+00:00,L5,191.66,222.17,215.84,225.09,218.10,203.94,208.92
1998-01-21 09:41:44+00:00,L5,128.98,,151.63,163.09,179.49,150.93,148.08
1998-01-28 09:47:41+00:00,L5,191.27,217.89,216.48,227.80,221.27,216.43,213.04
1998-02-13 09:48:01+00:00,L5,207.77,227.91,231.07,239.06,234.60,234.22,216.52
1998-03-01 09:48:17+00:00,L5,169.91,190.79,176.90,198.65,208.91,191.05,193.11
1998-05-13 09:43:32+00:00,L5,194.45,217.71,215.78,224.03,216.10,202.22,208.16
1998-05-20 09:49:48+00:00,L5,187.04,196.80,194.28,212.79,207.54,192.18,194.40
1998-06-05 09:50:05+00:00,L5,174.21,194.71,183.76,206.97,208.51,190.76,190.42
1998-06-21 09:50:15+00:00,L5,192.23,214.25,216.62,226.87,227.91,203.26,207.41
1998-07-07 09:50:29+00:00,L5,170.93,194.01,181.78,207.40,205.58,187.94,195.00
1998-07-16 09:44:23+00:00,L5,167.76,190.21,191.23,204.65,208.76,195.64,191.81
1998-07-23 09:50:37+00:00,L5,172.36,198.32,188.39,207.30,211.39,194.09,194.50
1998-08-01 09:44:28+00:00,L5,186.39,200.87,201.23,216.63,218.63,200.16,192.48
1998-08-08 09:50:42+00:00,L5,185.01,203.37,197.41,217.09,217.55,203.25,201.00
1998-08-17 09:44:36+00:00,L5,179.47,211.60,204.85,219.82,216.02,196.73,206.93
1998-08-24 09:50:53+00:00,L5,155.94,175.05,179.67,182.03,189.91,166.98,178.04
1998-09-09 09:50:36+00:00,L5,157.49,186.23,181.91,198.29,206.23,177.42,196.50
1998-09-18 09:44:56+00:00,L5,161.66,185.24,185.42,197.95,209.07,176.85,197.14
1998-09-25 09:51:08+00:00,L5,188.02,200.44,200.83,212.50,220.32,201.18,207.40
1998-10-11 09:50:45+00:00,L5,193.92,222.87,228.48,231.30,226.57,218.59,216.85
1998-10-27 09:51:11+00:00,L5,142.90,,153.24,170.68,173.29,,118.16
1998-11-12 09:51:19+00:00,L5,301.38,,380.88,299.68,210.21,,103.10
1998-12-30 09:51:24+00:00,L5,200.07,222.12,216.13,230.35,225.95,,
1999-01-15 09:50:53+00:00,L5,173.14,201.18,206.80,211.99,212.33,191.25,211.77
1999-01-24 09:45:11+00:00,L5,202.06,215.33,209.77,225.64,219.26,219.70,206.74
1999-01-31 09:50:59+00:00,L5,172.50,195.96,186.79,209.12,208.82,190.90,203.00
1999-02-16 09:51:10+00:00,L5,174.75,206.80,200.89,220.64,215.57,205.28,206.39
1999-02-25 09:45:23+00:00,L5,181.44,218.67,212.95,234.87,228.45,242.75,239.47
1999-03-13 09:45:10+00:00,L5,196.37,216.99,217.93,223.83,224.59,220.10,206.54
1999-03-20 09:50:51+00:00,L5,167.57,190.37,185.95,196.12,209.47,194.66,199.24
