,dates,nzd0561-0000,nzd0561-0001,nzd0561-0002,nzd0561-0003,nzd0561-0004,nzd0561-0005,nzd0561-0006,nzd0561-0007,nzd0561-0008,nzd0561-0009
0,1999-07-16 22:13:59+00:00,206.230479965582,113.62194339132212,105.65036300049628,105.70566165748599,122.52100945320407,101.03027940448784,115.84656879445564,113.1978814216302,102.27059867735956,109.59815251696311
1,1999-08-08 22:19:52+00:00,201.0075271474559,103.95733296660866,103.66613882964224,117.86711602302803,127.66367225260707,119.3170547620824,123.87914209554151,117.40113180592269,126.11737665577648,130.12989080181273
2,1999-10-27 22:19:51+00:00,198.3639817740752,108.93983842531873,115.43949428014677,125.50421185642772,129.59459912624837,125.31168206311165,125.15872310354584,119.69321271383863,116.91941366672334,113.78603789114236
3,1999-11-05 22:14:04+00:00,235.315467402397,117.04838782559698,120.87704193909532,130.10035260021542,133.02959212917216,128.7246185330685,130.48989018718004,124.03525418411694,125.33616229619889,122.03617359752003
4,1999-11-12 22:19:51+00:00,,118.36581712056415,122.78770216245458,131.33004626591685,135.22497339281873,127.5651893162982,127.0420234496171,123.11704746726843,121.2215718154985,118.189448963965
5,1999-11-28 22:19:44+00:00,,107.03493578011295,109.23265229901509,122.3433432677455,127.8552419174246,121.42390099360206,123.16773054080336,118.51450396020788,114.90249101081419,119.33677880641535
6,1999-12-07 22:14:05+00:00,194.9608889385289,112.19673437389278,119.20294776348446,126.98500856139134,131.77967135759627,127.2468762124591,129.18225899017466,123.43490375721333,122.38254949423963,127.09089530737688
7,2000-01-24 22:13:59+00:00,,108.15443987995504,110.72537337889523,118.9315588513835,116.92768410418597,98.73284614681288,95.21973761644023,86.77622479447876,103.93334216109706,104.61384532429909
8,2000-04-13 22:13:30+00:00,,110.14671108667555,114.98370583374908,112.38020900303061,122.52701357415003,116.1433812729375,115.26416539655467,115.12394418808726,113.9814465140451,118.40698299842484
9,2000-04-20 22:19:15+00:00,215.53082715247194,125.34333155163111,124.80781272570925,135.6441073691102,138.85585157300534,129.62059802448024,132.52299011699716,127.20550721754975,122.63407567592867,137.39944028518366
10,2000-06-07 22:18:48+00:00,,98.69824819976452,108.452175525394,115.79346556670022,126.42274247841911,123.3779680475788,125.69930931766305,115.96011060955236,117.73603026730622,121.54592977951053
11,2000-08-10 22:18:02+00:00,229.66697297980534,110.83338898319894,114.37349604590494,120.11134820622729,126.94068694513278,121.98923559119788,123.89648268333605,119.97398928724945,119.62201959459455,121.97878351985679
12,2000-09-04 22:11:58+00:00,,,,,,,,,113.69262783642984,121.1189808941523
13,2000-09-20 22:11:38+00:00,199.7659010849968,105.2514829418288,104.88782769788054,117.87462182029388,127.6927151992894,122.11181284754383,127.0867634165489,132.700866918034,128.62437210346917,119.96331187573811
14,2000-09-27 22:17:24+00:00,204.77734505418758,109.58498966105424,113.94725855292444,122.27921917800208,123.73783992639102,120.36544824770228,130.2323052532513,129.2089993917138,125.55114204767773,123.83654645939137
15,2000-10-06 22:11:35+00:00,,102.49739908407821,99.67835051106117,117.77000436370146,121.02320864683732,114.9639642389608,118.3037087664187,108.90094407860786,108.1531082301308,112.96713972604203
16,2000-10-29 22:17:19+00:00,200.83177395223606,108.47467353721629,113.4023583610526,119.49080429538729,124.20849674259571,122.36632048631036,122.25732779060074,118.61460982371683,115.15964142334151,111.95117716482477
17,2000-11-07 22:11:29+00:00,110.99026683104906,103.71574652003966,102.14355642744486,108.52941834837257,117.87475380291916,113.63115714907279,113.88188850089382,109.37304079311927,108.74472632687366,113.36614093808386
18,2000-12-25 22:11:38+00:00,114.53061259716972,104.69979404623857,113.06852990914344,119.83128439003026,123.89604757996368,124.63976998440545,121.58924080516907,119.6487213903567,115.99466520024085,115.00588033487651
19,2001-01-26 22:11:42+00:00,124.85075426687914,122.2474932497384,122.50036982923974,133.32050406646906,134.74518983812806,133.51312317234994,128.75756722628014,128.49820928096668,123.00962964452258,125.95000407235892
20,2001-02-11 22:11:36+00:00,158.33455737424555,107.3958731536232,112.26848726425366,120.95742470943495,125.00814290498036,119.4939449611008,116.46519702487117,113.55352918158194,112.66271884965535,112.79136956035211
21,2001-03-06 22:17:18+00:00,230.98851593517276,119.23933595574742,118.61276165998034,125.51145265760528,127.2486282559305,121.34424692706104,120.0240481074258,111.48834409677816,111.39428333809367,110.52304227972668
22,2001-03-22 22:17:09+00:00,225.0709178842387,125.45298923860825,129.4926675121472,134.6631138221974,139.9842703223356,131.77596535229327,130.318579935104,123.69075748653165,119.84828561141993,119.77049353094678
23,2001-04-07 22:17:01+00:00,190.00017965897155,115.34137153329456,120.39100016887853,125.09156150980087,130.2502035656323,122.58323917268721,121.98937842305972,117.39825495659066,114.0783327155545,119.55267119019655
24,2001-04-16 22:11:18+00:00,234.10068327925322,125.17598356994026,125.62672949382001,131.32717216171585,136.26285308909618,134.39992916496578,128.2119305561137,123.99228088221301,120.07452564376361,119.88311488501392
25,2001-05-02 22:11:15+00:00,226.24634647286587,119.43225498340581,120.1519791905806,129.58552485465458,132.46186487925064,126.56089570265272,122.15850032800347,116.91179098013022,115.0139231345126,117.11815302519645
26,2001-07-05 22:10:33+00:00,,,,,,,,,,
27,2001-07-28 22:16:09+00:00,230.6977186611121,105.111051656458,101.10885556165277,109.63176061042145,112.40212019141188,99.55892940805641,103.41722223693517,103.04630648332723,105.30183852240214,107.06437012090615
28,2001-11-01 22:15:17+00:00,,104.13336473111477,112.8303048583032,122.70731909008425,131.09982958399553,127.27922909829428,126.94279066247171,122.07927870480133,120.52955526016204,117.27953493917943
29,2001-11-26 22:09:45+00:00,234.4059793463457,116.73781874959992,119.47269454493934,129.89846063352223,137.5954364295918,130.34704562224695,128.9516870175359,126.54833308783492,123.75895319833683,127.12510309347937
30,2001-12-19 22:15:37+00:00,204.91044970598406,120.65021865358031,123.90545265959298,130.2680240178379,137.1768187311864,130.89535001014622,129.57351798208722,125.09149819453714,123.3245433213948,121.67742135283214
31,2002-03-25 22:16:11+00:00,230.6681243576336,111.34017096194803,110.15395435090119,121.25490859491646,127.51191146580197,123.47559013705414,122.35785258985871,119.54742639226012,112.6267819595368,117.89912184720532
32,2002-04-10 22:16:11+00:00,,,,,131.15816818910963,134.4584472841212,129.45762458835262,122.97069698314866,115.84897799248616,118.7645488741694
33,2002-05-21 22:09:53+00:00,229.74600685014389,106.41423717390768,107.44931847559546,119.96576796195403,134.58091149606173,115.36263395028206,111.95222406618554,114.57128693636626,114.04453669245785,114.20247200038477
34,2002-07-31 22:15:11+00:00,209.60671812276985,123.06800489370747,131.54293463664294,138.4246431717826,139.732083549993,139.23115897696636,139.48655084235693,136.6575398881791,135.04916360471302,137.34166251496677
35,2002-09-17 22:14:43+00:00,,106.1090368528959,107.56851009420728,,,,,,,
36,2002-10-12 22:08:50+00:00,218.3646281941616,,,,,,,,,
37,2002-11-13 22:09:06+00:00,,107.75701062657818,110.35989134926996,120.50985160667858,127.19035497027139,118.66873459879905,115.36126818720663,114.83120374709368,115.33865376210457,119.82325839234085
38,2002-11-29 22:09:25+00:00,,,,,,,,,,
39,2002-12-06 22:15:13+00:00,214.4120375490509,102.4492653733095,104.32202922511131,113.35468506777924,120.66128161591432,111.36073946310248,113.59932466646602,108.75613956502973,104.01018231369692,104.33600014642595
40,2003-02-01 22:09:45+00:00,211.01394131767475,129.20410381503206,126.87159745984961,140.000451406449,142.15488962509093,136.43063776303958,130.6688771715383,131.03561108869832,130.97649332677818,136.06142282038087
41,2003-02-17 22:09:52+00:00,,,,,,,,,,99.1429316150533
42,2003-02-24 22:16:01+00:00,,,,,162.34383028197897,140.89573903908942,131.2296389165157,121.80319715735936,121.21970149346815,111.03341864255015
43,2003-03-21 22:09:51+00:00,187.5262171882803,116.12456023469643,118.272610177832,129.187293150269,133.6570047347172,128.54169845013917,124.59272214978498,127.91324313736094,127.06917031690504,124.70199557071876
44,2003-04-13 22:15:43+00:00,230.22179211027589,128.94257862617948,129.11694220760654,133.84393253020693,134.70585770861453,137.23434865389322,131.58776913142947,126.81336776190251,128.09057219397565,129.29997822006013
45,2003-05-24 22:09:52+00:00,221.6638426071852,108.64380978442738,115.01457050932646,129.87714876355224,135.6155337055633,125.37672821455322,113.95796965909851,117.36190641404224,116.01299240588932,116.82761074551327
