,dates,usa_CA_0241-0000,usa_CA_0241-0001,usa_CA_0241-0002,usa_CA_0241-0003,usa_CA_0241-0004,usa_CA_0241-0005,usa_CA_0241-0006,usa_CA_0241-0007,usa_CA_0241-0008,usa_CA_0241-0009,usa_CA_0241-0010
0,1984-06-10 18:20:05+00:00,257.0644214739419,195.41840459740828,203.37180874666032,208.12266768448825,207.4794970774863,199.6540314980848,205.5494117924416,213.02891055580045,214.50162770361098,229.0543466426196,234.27995797418154
1,1984-06-26 18:20:19+00:00,273.9846125673826,197.24576256627665,207.8093723054555,214.39156250045778,206.1741674353732,206.52257357274675,210.79327112218715,215.03007908252013,223.59358482026835,230.62795010433783,231.27226707431151
2,1984-12-19 18:21:59+00:00,,195.09796944944037,207.8110101104279,220.28740064081632,202.28278186433718,193.3531310597264,196.88646474136846,217.79044914577395,224.67992319808096,236.17282399065377,233.46892474568153
3,1985-05-12 18:21:57+00:00,234.73443849709747,218.31778770624504,226.5452648323935,234.09513804154426,229.21378129773902,217.85518463257276,226.57530328291344,228.79883748100744,226.31023887123953,225.42196384488534,227.32367709080646
4,1985-06-29 18:21:53+00:00,255.90099361696298,218.35578312286094,221.17963342507383,226.80685530041316,229.08838885390486,215.22973423798973,212.05606986107784,225.6407011243041,229.52976468028385,241.06141476528006,242.20503286048753
5,1985-10-03 18:20:56+00:00,259.88004957722563,210.70671351391107,222.70195846743917,228.9697750535014,225.31844598048602,223.13488625876556,230.41650905359793,232.23526230982722,241.2791196757417,249.8095687328103,253.28943478508705
6,1986-01-07 18:19:23+00:00,,182.50875120880258,190.32545882507887,208.8939535076838,205.3468499710188,196.10386910198443,196.3428755104169,208.96155807607659,216.05894425315608,222.75069775994032,235.21770819198733
7,1986-02-08 18:18:42+00:00,,,159.66107787463213,181.82259840853445,,,177.63430625913233,185.87896615719814,184.6820370150235,200.10415432128107,
8,1986-04-13 18:17:19+00:00,231.5292974284216,190.8468202917005,209.70236728191492,228.57858951779357,220.06420025666677,211.4287468956352,204.352704735297,209.58231899179393,212.9068227181834,222.79514093340342,239.07427495090926
9,1986-04-29 18:16:56+00:00,200.37134760672893,224.90826639250093,228.229517046061,229.02582649014542,213.91527609458439,201.61121868353266,201.78575077770603,204.450465112674,211.83328866442906,225.35764026527946,234.82018606131206
10,1986-05-15 18:16:31+00:00,242.23560661523825,227.79505877269847,229.9919383163891,236.20188757782765,217.92668074603446,200.079529790237,206.3680356659029,205.70700309563972,208.6955166044555,210.64894095650453,225.16760937623008
11,1986-06-16 18:15:33+00:00,261.88731453209226,222.37057241896346,232.74430586054567,242.5660094928925,238.9011817450514,227.70982954489216,226.93036913776254,220.28979265405465,221.26124548531797,228.88280082092302,240.01818275990016
12,1986-09-20 18:12:14+00:00,275.7132596189277,220.08294848204477,226.97873152483376,239.11218451608843,236.52238186080456,235.30659820962654,239.38020731837904,248.1001171204365,246.5240952082051,241.107821421658,251.90269139089287
13,1986-11-23 18:10:01+00:00,238.7446201494742,208.0429498791846,211.6413966137503,216.75961415066968,198.74749143138092,188.2021619200453,192.67877209736957,196.71902692678472,203.61454998661014,216.93130969235418,240.45416988720066
14,1987-01-10 18:11:26+00:00,,187.8048042927896,196.38181632951324,208.0284230338663,198.63014898910765,193.18688470264956,195.7426163097339,196.4472513613982,191.39115732954284,215.5184596278794,239.70161708409384
15,1987-02-27 18:13:08+00:00,235.02489414628536,203.61211397853822,201.15541902503404,218.88550616756382,212.21528913988107,206.72751246353948,212.25203662128268,212.71459022873725,221.14979837286987,233.49727038086115,253.72732030501737
16,1987-03-15 18:13:44+00:00,198.42104256848728,179.5652195421794,181.1947243259721,192.14468823131108,183.83558575257675,182.87484957363162,189.3111431310205,193.0135730306762,199.7219491596547,219.74376788831586,243.32109243133726
17,1987-03-31 18:14:18+00:00,,198.76305918965755,210.20391338164964,227.83063388712344,209.54146938727635,201.82769686555173,214.8307240405741,229.91018773565972,233.44510127803835,246.7255350115023,254.45739532213824
18,1987-05-02 18:15:19+00:00,179.9341914840095,197.877636898416,202.7922128546509,213.35845557905245,216.7953214205856,192.46596125680605,196.1957196696832,190.43498947844634,204.9282770837056,219.22708987533272,229.33037090067623
19,1987-07-05 18:16:50+00:00,248.93677112076725,224.23926795435557,229.8899039349516,241.02443450953194,229.24050738842027,221.68551824056993,220.57015865152462,222.85267529993314,237.77995983229425,238.06298997844297,240.34664720943098
