,dates,jap0322-0000,jap0322-0001,jap0322-0002,jap0322-0003,jap0322-0004
0,1984-10-31 01:11:19+00:00,262.50020928681204,198.61563186474567,202.30846285677947,199.38098290330544,192.20611009804455
1,1985-04-25 01:11:34+00:00,224.24025825072965,177.36269116276037,184.63349018903082,186.60237292894237,184.01047904627288
2,1985-10-02 01:10:27+00:00,250.93383345720147,190.00111914662563,192.8592037821212,194.13448933540957,182.3448456749641
3,1985-11-19 01:09:48+00:00,246.33065689316246,215.96630813683134,205.10082166587534,211.2673181886346,202.07106549758024
4,1985-12-05 01:09:30+00:00,261.1270864320721,198.8974506929201,,200.71288388748297,189.06216202771222
5,1986-01-22 01:08:35+00:00,259.1743813562099,200.6102438218318,207.07574265466985,206.9969683216991,201.24095617205336
6,1986-02-07 01:08:13+00:00,250.59555616401352,202.722587071344,203.46584646858767,203.381681789334,205.46764514787455
7,1986-04-12 01:06:50+00:00,188.70670925492098,176.90989212274994,176.63612300662786,183.48787119919038,181.89732426845882
8,1986-08-02 01:03:28+00:00,217.51503187023297,181.2221138951088,178.19433332208015,173.40315512224956,173.33124801554936
9,1986-08-18 01:02:53+00:00,189.8179794995049,169.32986201573215,173.79764466226518,170.79331074470306,168.39431636246113
10,1986-09-03 01:02:16+00:00,215.85543020259212,179.39752686403318,177.00305759503732,168.38908980313852,174.1959327539589
11,1986-11-06 01:00:09+00:00,257.4059093938024,196.0729544386802,202.76000452360975,204.7496261353119,199.01747769382308
12,1986-11-22 00:59:28+00:00,255.1626289521897,199.14658753375267,203.1310094392654,209.89935769474076,203.98301818921584
13,1986-12-08 00:59:53+00:00,262.55987362968017,203.1870515096794,211.1125823932371,201.10661176958368,197.21631226854396
14,1986-12-24 01:00:24+00:00,248.73317880333983,192.82453552592182,201.7999106667153,202.76658525889744,192.5475149784277
15,1987-02-10 01:01:56+00:00,248.35542302782912,205.3020342749792,198.0382718835382,199.3686279478171,200.05713572544286
16,1987-02-26 01:02:33+00:00,,,,197.1005400447692,200.40778122482573
17,1987-06-18 01:05:58+00:00,225.23698493239868,185.44745285486124,186.95269493729384,182.00826115214736,187.41007758987547
18,1987-11-25 01:09:36+00:00,256.33751725304194,197.87424807789083,201.4601429292706,198.65209896923375,191.84111043080594
19,1988-01-28 01:10:38+00:00,245.23367214248643,202.29363580067061,206.51486559426925,210.293891319168,206.16608229925853
20,1988-09-08 01:12:07+00:00,243.9463367816121,193.9096031571969,196.32251289657316,195.3427900403394,183.37784607806555
21,1988-10-26 01:11:54+00:00,259.2151345275872,186.17629906996075,187.60986430050153,193.17488223619588,177.51562882741362
22,1988-12-13 01:11:44+00:00,252.38878440160076,203.991033498256,209.91022867053502,210.9973913550532,198.91516771945578
23,1989-01-30 01:11:21+00:00,249.69095776899505,192.3888487316947,200.33988382817938,198.8831667466107,187.99052184556842
24,1989-02-15 01:11:20+00:00,252.4646481831313,202.83406148396463,207.11473963616982,202.1077407740434,199.88370089906562
25,1989-10-13 01:06:36+00:00,242.2251213100321,187.0032987329172,186.91962758122375,184.85095745159484,179.1908078787611
26,1989-11-30 01:05:14+00:00,264.80635126769096,,,,
27,1989-12-16 01:04:47+00:00,253.96990223051068,201.00155942800097,207.81036929641425,206.32155458389462,202.1196141102951
28,1990-01-17 01:03:46+00:00,263.25528212630877,201.37023819005046,211.00122641205766,200.65544175974716,193.22937729864697
29,1990-02-02 01:03:15+00:00,257.5549483884695,195.0648451899864,201.96395200184094,200.4102098017423,189.75152436578355
30,1990-02-18 01:02:46+00:00,,195.58716348331603,201.13174054115254,196.8112253869729,196.88885277214487
31,1990-03-06 01:02:12+00:00,246.45467470111544,192.1197025127687,196.65128895443755,195.97262187451648,187.8649429751405
32,1990-04-23 01:01:35+00:00,,181.3332297826917,182.5954697937764,182.1549244701205,181.77182458322844
33,1990-05-09 01:01:33+00:00,,192.3000509309854,196.43762782789605,193.00335944668416,178.4738474347831
34,1990-10-16 01:00:55+00:00,243.0458617790866,196.7424347095824,197.56166304988443,195.70239366010392,181.40165061974633
35,1990-11-01 01:00:45+00:00,250.52437837547413,200.03248358619555,201.12693251923037,201.6068817696237,198.5848875819877
36,1990-12-03 01:00:31+00:00,249.9899276146396,196.00930873324563,203.524715896495,203.8873724572672,192.91736856666876
37,1990-12-19 01:00:51+00:00,264.4316180051478,213.2535559142413,219.2267610082188,218.04575114862013,204.9114667547146
38,1991-01-04 01:01:16+00:00,251.9557957485505,194.8845936902911,204.3449728712573,202.49270334489643,200.47591238890908
