,dates,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077
0,1999-08-03 21:59:44+00:00,213.06230164959362,197.23539161562778,195.23999052539926,193.94157193936064,187.70213072232445,175.012475764148,168.73242421855713,163.84534917335523,161.38361524399284,155.73015640997977,162.5771356316168,159.74694706680498,158.15079985544128,150.90912585511586,147.96935025703766,148.45985560479568,137.20672059765326,133.85874276363114,138.6724255027562,139.23062944191372,132.28469881226553,132.65604141871174,135.71514920692954,131.61048938698735,142.21898538407996,148.2083931445638,156.8514133626431,169.52985676522556,176.50593468087098,179.9210024552657,161.98055034354653,154.42541731701482,149.6309960237353,144.61271127025262,134.60464417054976,149.22904802957513,137.88542029204962,131.0286144041766,141.19782335789958,164.96104384488154,169.0873687205514,144.13847351829196,135.45418314227823,150.01483180016155,157.00439204740158,152.0320064011622,152.08007784369966,154.4134765337507,,174.33051998365494,,,162.40376905296333,154.72688033199296,153.87363476335227,145.495967882385,148.66892543853203,147.2717918709657,153.0200886740893,148.71622172701532,154.0162506153479,164.23590851383426,166.8029392108729,167.30051512623444,184.21078982715267,207.1231862123742,186.67918188712963,198.03030424373,220.89281630062504,213.14825753144558,214.3834787449983,216.62783944217009,195.16091742021214,192.73096886946777,197.16644841015332,194.82827492689,181.02780713917326,
1,1999-08-28 21:53:35+00:00,212.97375489446685,205.2875399118981,201.01400762190792,198.1804277597833,186.3675435565498,182.91180617138727,179.12506598434035,181.15258839649255,178.6029468874101,173.9208227120663,172.1654351785541,171.18669858936983,162.15874414455843,159.3173491060769,155.77578471439472,157.68919573316302,147.08921498250095,147.8393321090317,147.6022310264668,144.90985612225722,151.29622591711356,151.5229791504385,155.3543249637742,159.74098677421262,162.75493907751584,163.16895855231,170.16623740976036,179.4794311544789,177.07963696288655,187.41689214721035,183.47971375741923,170.7018090517269,168.33315010932984,157.83392462443297,155.86945240927741,159.88974746861408,156.89271776098172,161.2183934697572,163.91681759600283,170.93348540638505,173.69821659100512,169.1571286967906,168.78608008408463,178.94862219865126,178.0740367852624,171.4685214588245,164.03039259743716,168.76362349286237,164.44410467421827,170.05051355520834,169.90803844400114,172.65909876609132,175.00170239088803,169.59395788480776,171.6143006994016,170.2177986058931,164.71066610682496,166.98106858337314,171.30681686473167,168.63823822480194,175.9635672726365,179.779439260966,192.0112114869008,194.91507129873864,199.3511250342672,209.44480275327408,212.59200210841658,214.360574750031,218.27220918736734,218.3303816972387,221.7553875771413,217.35747692099986,219.18454425237334,221.4541552642778,208.43620603644658,201.00170275917162,195.58241520125222,184.443713659201
2,1999-09-13 21:53:29+00:00,214.65022711964755,209.46993209652535,203.6589876971281,202.1320136613805,190.9139682842682,186.8944497316439,184.02617471492383,181.50062305856517,179.81558561717762,175.27614286361396,175.35449253114788,167.28855503478985,157.43832694044102,159.3239950208294,157.66908743667818,153.0453451503354,146.58409201135095,149.49820926225456,143.16822454175738,144.79101854968974,148.0353878711517,155.05720577654895,154.7985033288565,157.5848920134539,160.90626748664155,167.83911180831532,177.75443917255873,186.62041500705058,193.02941445029964,198.43924236627126,194.53433950198658,175.16584224299825,165.13615284250955,163.11139517404277,155.30534304459485,157.4266497616481,159.6018902789176,155.9756643850494,160.0871158832577,173.2571987793415,172.12623211531428,181.3779314608236,178.3209398932541,180.64076434958002,179.66863256574993,165.78455754727568,172.4834353299952,172.3815117682701,180.23351137292232,170.14606629247922,176.8595000146077,179.2559308351481,171.8413888384808,169.5538392409158,164.06242891473215,166.66897981232927,164.95453186455984,166.70066282913527,173.5788932787479,167.46011967815102,187.79822783900556,180.85951394806673,192.11903489735974,201.16126969136818,199.04939374947188,210.12330893715335,207.23551483150908,212.17775953038336,221.07688673009855,218.34613710313621,225.99088105990114,215.61675618741472,215.33005354939817,221.74765374238422,213.4606593737057,204.50371864745884,199.2316581680146,192.25550651365745
3,1999-09-29 21:53:40+00:00,206.1431940092727,205.9521546185781,191.82443942247022,185.06942844839944,177.61907596654737,169.9651923095508,166.4721437405935,163.2109160359104,161.45484533762405,156.38743725690105,163.20939315156542,152.7418254644371,140.79914118143006,141.3483343592313,141.38787559065287,136.24875559382818,130.8196338776776,132.59345355180514,130.48852365603878,130.68135954156892,129.3286794386479,143.63778594576115,143.27204831561195,138.27339084013144,143.01301132932937,148.52429354802055,162.04392012547422,166.99867282310007,171.94099671724254,170.13206362733234,,141.19239195789376,133.17248907962167,122.26338862109667,128.934278250797,144.66940646587184,148.94180929149735,144.79170656580348,142.81160030063293,132.63066144110238,148.72056170343515,168.2651493665637,168.99560694542126,163.4622415974176,149.70721819395217,159.53313840102786,141.47205835544588,142.2433047839941,150.8394682700371,157.16227684401218,162.90589201381815,,133.86419069034278,127.94120669465988,,,,,,156.04842399529088,171.5748415162798,,,,,,185.71459754959244,,180.69406611105913,194.88830975222223,189.87638302340162,181.68688646614683,202.9967617319093,,,,,172.30624152515648
4,1999-11-16 21:53:32+00:00,228.3184624087734,223.46203012669395,208.4239489422157,204.42571480132304,196.23619204384465,186.00534999492572,174.96976370254157,170.426901712223,163.30323743644203,160.72238664476544,161.12844040428988,160.3609770916172,150.73328976992008,155.68287752439363,157.38945525606871,157.97649965460894,148.35633584704794,153.2435857211152,155.713399279846,156.87489233786036,153.11681834717675,153.02755848618,156.44922580476603,165.8767182613244,166.99146149395838,173.47071342240963,183.85412654750456,192.15464797301925,187.75101075965287,189.4879969337726,184.84488599340267,180.32234716003433,172.53453100726793,172.75296951407356,,161.4870084203184,156.68321128617984,154.00823491924612,164.24325075953246,,,189.42050206115437,177.03499452763216,171.5232296382032,175.40118022633268,167.09295709677536,170.75787454137674,,182.99852575375948,,194.56657295808512,191.21657188921782,,186.12274312060813,173.5694929261016,,,173.02647097305717,169.63153743047198,174.08916086188432,174.44138377451947,174.97701233163104,188.19633952241955,,217.59571229947696,211.1716048532654,207.7476346332542,215.15650225596264,210.9006871017016,218.571084078128,220.1338926147931,221.09779000518895,224.8070790588208,218.11277280080768,215.2555187029634,215.4669335243283,205.59257428129195,204.89605173338222
5,1999-12-09 21:59:45+00:00,237.97766894012855,228.97994808971367,227.2461797925569,214.87089920019574,206.95556331702252,196.50331889090415,191.8616047102498,191.11734521808447,184.78403708935244,184.78461987175305,172.62621577989293,165.85172724551953,163.05510807066526,155.76307003752564,158.06300675106323,168.8628412031516,154.10439893994007,161.6228227472897,167.9832869054324,164.16167185567892,166.84882453884939,168.68578246293526,166.55305452988082,166.78498142784005,173.16491736395903,170.07763945143478,170.35848200208872,172.48462923176126,179.37247309565316,181.27873513800733,175.69790992168794,172.33614614853443,171.2026745053728,163.7918083016673,163.34367516243762,160.85098013140694,158.9941330071102,162.62837216599345,161.61941411740696,162.82230156984556,171.67592662564223,178.90724255893514,178.28870906805392,177.5363403257487,178.33483164517213,174.68044472988223,167.56461796050797,163.45231387001246,158.7176422092378,163.54309689065778,,175.72250029227826,175.47500597806072,,179.5228692611438,170.08412092785701,168.76673769604395,170.8220477503122,,161.38686075527397,161.5737728827304,170.26688638100728,165.81369068017392,,,,198.2246450985415,,207.5225947933008,207.42208489838345,213.09023201610592,,,212.6624708823385,202.8968049650986,197.0375942373383,199.16340617264117,192.56538811224374
6,1999-12-25 21:59:40+00:00,232.3730729166197,228.7890587139574,224.43947190633483,216.236216195787,204.36718706871798,196.99959873570103,195.37771691876767,191.82572939911321,188.54557808894214,179.9652483039975,178.33482245402942,167.4871770718197,166.37473465360884,170.22448494207427,164.00627421620325,158.47535748465125,165.9776520875133,160.05663549798945,159.9471232958771,165.16788543615812,164.72847301672192,162.53215393394697,164.53052749562485,171.07020973340326,171.79749093567017,171.3630372232011,168.7463729756093,169.55401462360092,176.1948652499252,179.6296203191416,177.0629871855289,173.208689453082,169.2938205193511,165.6051435841648,159.59628641869185,159.60517903545016,159.0400616082753,167.8791217551001,161.56358258332878,170.97502100483442,181.40101366792155,183.8900525037961,181.6574256523481,185.27221204619636,175.50459236414616,171.2631758608666,174.38447951739192,180.18145392191667,175.79464608269302,165.57890340242588,,175.58420587554497,181.6791377461638,173.42810266976494,172.72904536966075,170.64660006643706,173.9076507562022,171.70167623780586,163.20237300524525,167.17797888812322,169.74342686874422,171.42085682055222,167.93512483678248,,,,195.59802327644238,200.903336155125,207.16786463789407,208.48400795573014,217.08975954186275,214.0329691776919,217.63445366035415,218.42329828656023,215.75707976097155,221.37082799620953,209.2741505313136,195.76899917669817
7,2000-01-26 21:59:38+00:00,252.73710909762642,231.69674627665316,223.7443440565412,222.000808634275,216.69460828898,203.30739741565122,191.94914458088357,192.95571458207522,191.52853487958834,180.17026703395564,170.75202778207614,137.64468080523832,136.48692352368303,165.75558555849736,164.34314243190562,173.57218913591515,181.10306108506143,167.7607788021734,170.05109287975162,164.1244484402822,156.74700020254414,158.5079005182611,177.12767467383978,185.45726005928177,184.22450365431342,177.61536153470695,179.72350201405055,182.72676649165112,192.36838729572185,187.032210658783,186.22326722975143,178.2247470158374,186.87499745732111,183.48893080146001,168.90003853943963,174.69972245630885,165.65351655262958,189.37265823373536,198.85132242080192,191.9922563102611,193.9787067882402,193.27728404630096,206.4311782473245,196.45951383243843,186.3640604218432,174.4554395379934,199.7583258002613,206.89446902350022,189.98678727853576,185.78223321392528,,,180.95146316285397,117.10604177420127,,,,,,181.40766220295717,184.45360775138244,182.92116099364864,187.15422682598714,202.86222533706894,215.63349014793286,215.8182963571032,200.23131577558718,223.79987411931904,233.6562437765473,217.48410718881325,235.8515704180613,238.43420445429717,242.7034906798328,226.7173550231381,242.28224474946327,229.29821160024616,210.57317984354293,201.77233486225566
8,2000-03-14 21:59:23+00:00,233.68791973763567,224.45205611830949,217.3360305676854,209.92390358777405,202.08861549743256,192.74957092757376,,,,189.14683334864205,169.7239644571228,165.3199786031357,165.00716817411922,170.84981627700466,172.66793906983054,173.292648757713,171.76827271673702,167.9343356270636,162.3977044510584,162.03380466847378,163.20079174837684,163.20977820293055,167.87306851063434,169.33701781089084,178.8202338865187,179.14318801694338,177.610746076657,184.8182475973212,186.60892014731573,189.50923265017266,183.54578647589267,177.82745938487105,172.2584532809137,177.01095341815858,177.58658493520315,176.02844548143614,175.74597204568292,174.44038843730704,176.12789974913554,188.17573054125688,194.91355240175417,197.81927586309038,194.43467997007625,188.61594701828975,189.39186012221492,185.23491888820277,189.0121289914345,187.3445670947243,183.79693075849045,188.62903441470095,196.44068203088494,186.9081905087084,182.45667680760246,179.11163746592084,178.8448161278714,184.87033168547293,184.2825669040776,181.21959235364167,183.12541366217738,180.25080574692197,183.4974888348283,186.76323937964878,189.44620097559965,196.45250264213547,202.2710426057724,203.21578930542614,211.1573686136685,223.13907771922305,236.41031140239284,231.43591583098197,225.42076912303133,226.8133182325154,224.97438197000022,225.54190977339132,220.28490092499987,206.36364271973895,213.30474525947128,209.3078440959098
9,2000-03-30 21:59:21+00:00,223.43723348456825,220.3017290954469,214.07911032441638,205.3138733893347,198.23435468385003,192.35811054174633,185.6997702416332,183.78099012648218,184.48450970716718,179.12884516382283,171.69427088039524,170.24759058599975,170.19349016091675,173.1203951237797,168.4718705988832,169.9870259729418,164.16919802604613,155.75355338139033,160.90907725050687,160.65227424768887,158.4737822599493,164.07317452119545,165.44352563319467,169.94242628807987,170.4920281327223,181.880309692084,183.60995974300008,181.7720430864615,180.82361821157534,181.05553791840285,175.66395020820482,171.4866022101284,173.40768596847718,172.83686327034135,174.07396305799665,170.71469751000336,169.30367200590462,167.1672279540046,169.7308187367897,176.89459751760714,181.51963387676452,184.21105558655233,189.13829475220174,188.58702956607954,187.48590963354536,182.4704840045712,177.52255440616057,176.49431777007842,178.5435754939239,179.38243236123532,181.4589219033586,184.10454767041173,183.70971538071709,181.58645667855967,180.35967710134352,179.42475960102615,180.73733449593922,179.1067647006251,179.74247745797746,182.88365849288812,183.04550339628722,185.44178017814107,190.93945779784556,194.51734539193194,197.40015934449542,199.60045404972772,202.43944496733337,217.21061074499062,235.12699749189866,237.71919800160643,235.2212764118892,226.24671728429925,222.46604011514367,223.613670909917,227.1398706118369,214.12584895040453,212.92307402186233,205.31712177690144
