,dates,nzd0190-0000,nzd0190-0001,nzd0190-0002,nzd0190-0003,nzd0190-0004,nzd0190-0005,nzd0190-0006,nzd0190-0007,nzd0190-0008,nzd0190-0009,nzd0190-0010,nzd0190-0011,nzd0190-0012,nzd0190-0013,nzd0190-0014,nzd0190-0015,nzd0190-0016,nzd0190-0017,nzd0190-0018,nzd0190-0019,nzd0190-0020,nzd0190-0021,nzd0190-0022,nzd0190-0023,nzd0190-0024,nzd0190-0025,nzd0190-0026,nzd0190-0027,nzd0190-0028,nzd0190-0029,nzd0190-0030,nzd0190-0031,nzd0190-0032,nzd0190-0033,nzd0190-0034,nzd0190-0035,nzd0190-0036,nzd0190-0037,nzd0190-0038,nzd0190-0039,nzd0190-0040,nzd0190-0041,nzd0190-0042,nzd0190-0043,nzd0190-0044,nzd0190-0045,nzd0190-0046,nzd0190-0047,nzd0190-0048,nzd0190-0049,nzd0190-0050,nzd0190-0051,nzd0190-0052,nzd0190-0053,nzd0190-0054,nzd0190-0055,nzd0190-0056,nzd0190-0057,nzd0190-0058,nzd0190-0059,nzd0190-0060,nzd0190-0061,nzd0190-0062,nzd0190-0063,nzd0190-0064,nzd0190-0065,nzd0190-0066,nzd0190-0067,nzd0190-0068,nzd0190-0069,nzd0190-0070,nzd0190-0071,nzd0190-0072,nzd0190-0073,nzd0190-0074,nzd0190-0075,nzd0190-0076,nzd0190-0077,nzd0190-0078,nzd0190-0079,nzd0190-0080,nzd0190-0081,nzd0190-0082,nzd0190-0083,nzd0190-0084,nzd0190-0085,nzd0190-0086,nzd0190-0087,nzd0190-0088,nzd0190-0089,nzd0190-0090,nzd0190-0091,nzd0190-0092,nzd0190-0093,nzd0190-0094,nzd0190-0095,nzd0190-0096,nzd0190-0097,nzd0190-0098,nzd0190-0099,nzd0190-0100,nzd0190-0101,nzd0190-0102,nzd0190-0103,nzd0190-0104,nzd0190-0105,nzd0190-0106,nzd0190-0107,nzd0190-0108,nzd0190-0109,nzd0190-0110
0,1999-08-26 22:05:08+00:00,231.32224155938448,254.85759265978882,287.8451382518039,,226.78523342165278,179.42837193995743,124.24354570083075,141.2223753558721,104.24265993780683,100.11712589675409,59.704657066854054,24.631906886530665,-16.774042130897044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.011708537716139,,,237.43134321349922,,344.1302750570157,429.199259307638,485.99047469727356,455.54377680479183,481.29526493581574,,,,510.00547486558185,440.7669812236487,,404.8255278168982,,,401.97436125330825,,344.5715475838338,329.13129079647524,,232.18599970104907,227.30192790119412,190.46962497504643,181.20729493586884,,145.58127710994108,109.47460353379077,134.86755081683054,,67.93724765289066,,,37.0281429024143,23.544359373579308,,0.8280969226061075,-5.640590442553425,0.6919239224633245,,,,,,,,,,,,,,,,,,,,,,-14.908291240976698,,8.987379061372273,6.546678465152759,40.2201535529158,57.668109970404146
1,1999-09-27 22:05:12+00:00,236.34131917838056,259.06201461563086,274.76780917359395,,227.78368498642092,177.88071829882625,125.42210240177316,128.30197248514654,95.94113923992292,94.10437408713673,63.92956303929489,8.896481759295824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.111933109115679,,,238.43411679362364,,364.99889773104775,414.8610756011932,466.09744230078826,455.96385093144244,461.7158533981556,500.41858439924994,489.94211285828595,474.74573372897447,503.5944793228616,436.92961863592166,403.34536736702546,386.8628684433773,,398.34662381280503,389.7252605423164,,330.84080044768814,320.9504476407352,,233.72850733328247,223.92686542009307,181.0480032291592,167.56978118722793,,,92.53730765936456,119.70921916721304,,52.68427439712225,,,47.600460002682844,22.584217686891012,,0.9852473652510554,16.11927654748742,-5.0038077469122655,,,,,,,,,,,,,,,,,,,,,,,,9.473948724440483,12.239068365335001,29.687232344180913,59.69938891707744
2,1999-11-14 22:05:06+00:00,,,,,221.44438690083203,,117.83269295189102,105.73941154002296,108.9107202826822,83.87676995288557,,,-45.281428099712116,,,,,,,,,,,,,,,,,,,,,,,,,,-14.281092522047814,,,71.18054729684005,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.10851895234737,,,,,,,,,,,,28.450567387640433,,,,5.1460360390607,,-25.630899735550987,,-20.617495407889127,-37.52858854363612,,-29.913689004651253,-22.754334095752142,,,,12.27918577838458,13.34307232489411,-39.47695196197578,-1.5543085516304025,,15.506901347737383,,,,,,,,
3,1999-12-09 21:58:57+00:00,212.73828449575313,228.13841159376085,250.84459367450873,226.31091973675504,182.5256228565428,127.75533463789543,94.92542850296928,105.56092872248126,76.94386295197658,79.57650565562213,37.89992773844389,-9.305952145730746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.966476518312877,,57.0847625041241,,,,,,,,,,,,,,441.93263547134256,427.91873459360636,405.3687629524618,,378.6116455134146,356.5396719178346,333.74092752652945,321.16757457572095,,348.2017474349152,272.4235036195458,,,,128.93317692658513,,,125.95928411191025,,,,,,52.367875396519274,,,9.49604122472686,,-25.876056043111994,,,,,,,,,,,,,,,,,,,,-34.77340366549247,-18.33396891147008,,15.556802864672086,8.439915589741346,28.96901859542885,49.33233916992253
4,1999-12-25 21:58:52+00:00,219.58531561916152,240.18266148544777,244.18897427756858,220.30122890652711,171.99254108025005,107.80411347647203,77.63532049279148,102.75367014316467,84.65414523236385,81.3363924111921,43.77804553053083,-9.922396377351262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.188493875070247,,81.89064454103034,,,,,,455.1165945724733,487.92717070814257,,,,,,,,441.0977401742818,414.6089562788751,,376.78833539826945,364.1952891998906,342.56660089341045,317.9593138969391,,329.69798038291043,281.15715329982345,,,200.52220582442405,148.80361873726497,129.8432743220438,,125.81979724089659,106.07581862336042,94.15152792312253,,,,53.83079217316845,,,7.768618660823506,,3.602059410254604,,,,,,,,,,,,-3.478186340222173,,15.682113982316285,-37.64421773592598,,,,,-32.3426860982903,-14.948786717797326,,7.973593980731653,8.799520790985902,32.76696623517197,55.80825737952096
5,2000-01-01 22:05:01+00:00,208.829394585276,229.58401240576,223.74259306254135,203.30483165233855,156.7126892466976,101.93016566751433,90.11177857676599,87.15387491357825,85.6518516442994,61.896531887407576,25.231340392100748,-18.82230242621703,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.793503923980925,,40.49432040679923,,,218.8307182284776,262.6437259428062,,,,,,,,,,,,,,,419.36623587029067,,367.54807673283614,349.4001460645482,,,,,,,238.26170456739808,,,,122.87178856349674,,116.52683180375544,,,,49.097344214424034,,21.990098963153542,22.47220766327821,21.69161310358733,26.76885668151011,,-4.53859679416695,-14.169039334252462,,-29.902420898694835,-40.459882790854095,,-55.99797612636222,-48.63213340985489,-35.73294880610378,-7.22308798479208,9.600381553774078,-6.34312574699141,-2.880771371934302,-50.86013099866713,-27.563858729666148,-17.5499163999158,-14.140546589624911,-9.066889012231183,,,34.44059138167143,31.935020231115097,28.454914970405603,45.12916235241109,92.47926729309377
6,2000-05-24 22:04:10+00:00,204.63968304133903,224.50247341238952,206.93449202026116,165.93326583967394,120.30079886583039,,53.670735331201925,47.99876543786262,,14.564679703921813,,-58.27233469097693,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.54442711127297,41.53943689938989,,,185.46109598190833,235.08406942264605,,,,,,,,,,,,,,,,,,,,,,,,,209.7511794821947,,,,,,140.90653185172388,,,,68.34132022145259,,,55.02161825177443,,38.73317517685508,21.479032029321516,-5.638245615747593,,,,-53.835883469007456,,-17.176973066454284,-28.20772152133236,-27.185799690819174,-9.132857575913036,,,-51.77348321620107,-56.42874391795789,-48.79990167489544,-39.823712529123554,-32.26096973430921,-22.134668776523235,-1.7515474196983223,,25.290436920409512,16.9415308534185,,55.14811247802564,50.44235357340758
7,2000-07-04 21:57:38+00:00,,,,,,,14.47621557610575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.70637948185205,47.731344715553035,50.18139714024747,81.25279371388727,115.40650209538968,175.66177219579387,,,,,451.1427117019765,481.34717866311007,,,,,,,,,,,,,,,,,,,,214.48911967898536,181.0235935978605,158.69669104445848,,153.50732364002005,139.53845295294073,124.41950299592432,,,,80.47102876129365,58.5027866446931,,49.16232086389377,,39.19293696655291,22.87343512159419,15.736553248924203,,,,,,,,,,,,,,,,-30.882385594361086,-24.708202247305998,-31.512871335416555,-20.724925876158096,,26.614774826673873,24.17644605648621,,
8,2000-07-11 22:03:41+00:00,209.33835938386065,212.4495528090988,,174.4841356916218,143.27116737310618,95.38944915566516,,76.78472295997337,79.57288387598524,42.01832510837265,-11.520206224200944,,,,,,,,,,,,,,,,,,,,-52.65044453746127,2.668098610946778,39.90970878891889,,,95.66286320225245,,,,,,,,,267.1488882064938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.96290579425042,-17.981958706995677,5.89509920426492,13.27800999603066,15.297636156691167,,,,-45.11183186277819,-44.122980273122806,-17.182327331696822,,,9.537891797335428,,,58.1020519772601,,,95.89203374031352,
9,2000-08-12 22:03:18+00:00,,,,,58.71289160879328,29.873660104043203,5.056471230891713,15.503703526464022,-6.662555590490739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.028481479465945,28.571865859033984,,105.883186981714,140.84871211110908,,263.8298833968072,,354.1492447362109,418.23258232903567,465.37642500589027,472.85239913145324,460.1595785916528,478.7490781149222,460.9744330922663,457.3080873339453,476.708986494786,441.56740057403476,429.5824843171192,402.23857656181,403.7504114111904,,373.1385561694731,,299.4679206070514,295.0631858661625,,256.06742185380983,261.9691328801674,205.59693619955138,192.96260234557684,162.7430673382675,140.52192737336995,118.86767399280895,122.59172360814841,119.44671474943767,104.22801646156027,,,61.28106507593978,50.40658091037882,24.155051396482623,30.00070243999096,32.99630482519569,24.37503691176115,,-9.590832005850638,-14.462543177157574,,,,,,,,,,,,,,,,,,-55.12435660819239,-30.003888056457342,,-8.360616238985589,-2.0106595329831265,,41.06823550805585
