,dates,chi0458-0000,chi0458-0001,chi0458-0002,chi0458-0003,chi0458-0004,chi0458-0005,chi0458-0006,chi0458-0007,chi0458-0008,chi0458-0009,chi0458-0010,chi0458-0011,chi0458-0012,chi0458-0013,chi0458-0014,chi0458-0015,chi0458-0016,chi0458-0017,chi0458-0018,chi0458-0019,chi0458-0020
0,1986-02-04 14:08:23+00:00,,,,,,,,,,,,,,,,,,220.2140801192194,207.60231303699882,,174.59713914361058
1,1986-08-15 14:03:05+00:00,186.1891816478498,191.54136171892378,194.28491719186187,,,201.7873722281071,200.22869253839346,199.18574044273842,192.13420876975744,205.44283987549738,192.4350049792727,187.66886963720083,192.51975220318138,192.45212103926363,,,,196.0406240564272,189.24813485371098,,146.60913202903564
2,1986-10-02 14:01:27+00:00,,,,,,,,,,,,,,,,,,190.46443147720478,189.59418012109222,157.27075126239328,162.44086111325427
3,1986-11-03 14:00:21+00:00,189.3189925856772,184.45699725673964,200.64180935350808,208.15362010136943,198.9754988134778,207.70238782501588,201.78332877887075,198.35247466518743,191.75407952019484,198.043548570875,192.84499607147103,184.01936485970012,,201.21448167798889,197.40417753311067,209.47973375699544,209.55737046090815,207.22730039159185,190.82899997823907,176.61858328660804,172.36637813909473
4,1986-12-21 14:00:25+00:00,198.2880163107374,194.9723629832025,209.46328851071073,215.80948709641734,225.8166916495825,211.33016707287456,218.25537616325215,206.88134064450423,199.99999581316507,193.0667389591334,174.18675073156706,202.60350217730794,192.20924277251854,187.8821122838787,204.79040227328878,224.45083243546262,219.12277450183265,212.84470364591328,206.23056777308324,195.33549633878653,185.93943129451446
5,1987-01-06 14:00:54+00:00,180.95986989600223,187.14608373521793,191.91052732274827,202.11894347020535,193.56539148664748,201.8547697879663,197.57403941835534,198.94439990730663,187.22699939596265,195.8623048763143,177.81767947999276,179.707076037114,166.6448689781896,165.2722456404984,194.41284792829444,226.24854258539014,214.95331789550795,209.31530763186595,199.39924348959818,180.1238030092753,177.59291853342108
6,1987-01-22 14:01:21+00:00,198.47237918900808,203.49156393459077,208.47975869013487,218.5253332085735,216.8458874881395,208.13419102362204,199.79953484730441,203.90939037774564,196.3158590932967,203.68508188823526,209.42519702982727,216.8107700479078,205.47489158562823,,220.7034848829822,225.92031692243995,221.17997164794212,218.54316044668823,216.33807027020202,196.35375744534636,175.45964602467865
7,1987-02-07 14:01:56+00:00,222.10685134526787,222.8857797769398,227.23825390325618,223.25900054485317,229.22704366183814,227.26107769932415,219.85460367984183,220.18059420543358,228.68631536250663,226.97886276067302,222.4107972104262,234.10293558263183,235.7791713471374,,247.58691347570635,245.01608278704919,242.36359387099418,235.69457915232996,222.64314669319936,210.37268817364557,181.9638457929897
8,1987-03-27 14:03:45+00:00,,,,,,,,,,,,,,148.64985970168587,,,,185.30007114207632,193.069533243762,92.48405265370442,149.5031365533798
9,1998-03-25 14:18:11+00:00,210.64380658545988,214.65583445065602,221.9765975539821,216.475899830761,221.35854945291163,217.54252066144542,220.82151197709752,222.09024747325066,223.09753125664716,213.82369396773242,204.72517316837437,215.8752888860357,229.2474696611478,,236.76504589991117,241.1005269753213,234.70305904705822,221.3951614074398,219.8391735733698,107.9196069671873,164.24289569454692
10,1998-07-31 14:19:48+00:00,,179.6777504183506,,,,,,,176.90522223158598,,174.4932399133899,,,,,,,174.71885824965432,,80.60800678762315,150.38581836560115
11,1998-09-17 14:19:50+00:00,198.3421403648085,208.26613238691525,210.73924495697844,222.63875590475763,208.99330826434826,207.3113770423286,207.8507226148793,213.1331367125074,209.68644080159075,204.9172143226395,213.85179596309226,215.43326642845918,216.3992433237984,,229.35809627424362,228.4433091276149,228.7068092078613,216.8231467041385,209.5325242099178,118.40190948957692,175.44187139466442
12,1998-10-03 14:19:53+00:00,,,,,,,,,,,,,,,,,,183.48459911346148,176.37991331506095,112.5726564787857,153.91244779614698
13,1998-12-22 14:20:06+00:00,211.24588806194467,218.24135282382733,218.89820501339088,235.05647448165402,235.5587568440708,228.82385281849636,223.9536209404402,239.64831683418024,235.2224540819978,227.07545254396794,219.1032023533592,237.6123747603286,240.69950660509514,,256.39339151333814,,249.90973072591515,,,,
14,1999-06-16 14:19:00+00:00,,,,,,,,,184.28252229246914,198.71249119835733,,209.6616789147248,,,,227.94858632834146,,,,98.42160524871703,
15,1999-09-20 14:18:01+00:00,,170.6928037790885,176.58899730625677,,,,,,,,,182.7845072557646,,,,,,181.54156839703555,172.77969388525696,89.66871491303903,151.22987151640592
16,1999-10-06 14:17:39+00:00,186.97481916033522,201.38572139318526,205.9930906068721,204.72882043037004,196.8403893495374,192.83830313270465,194.65175216555065,195.76174952944126,194.57269462555018,192.40621813965703,194.14669997867225,188.8297835531732,,201.2911174229455,,219.06817578854992,,193.72455294980955,172.2605502407078,162.11235855720128,141.89930469390475
