,dates,usa_CA_0213-0000,usa_CA_0213-0001,usa_CA_0213-0002,usa_CA_0213-0003,usa_CA_0213-0004,usa_CA_0213-0005,usa_CA_0213-0006,usa_CA_0213-0007,usa_CA_0213-0008,usa_CA_0213-0009,usa_CA_0213-0010,usa_CA_0213-0011,usa_CA_0213-0012,usa_CA_0213-0013,usa_CA_0213-0014,usa_CA_0213-0015,usa_CA_0213-0016,usa_CA_0213-0017
0,1984-05-02 18:13:15+00:00,203.22914304099282,129.86210478947427,123.81534964757101,126.75174712863507,148.253716548481,121.08338463335505,131.57883475469632,145.13616450689074,144.97599051751337,154.39328660146253,160.90449087548058,174.0765536776753,166.22261649169764,152.22036605314233,158.59232769261666,168.41912832397023,161.7924519626459,171.5479247226671
1,1984-09-07 18:16:09+00:00,218.5396101973223,166.26372199731372,162.667296454066,162.95541355529588,160.3201405846608,156.52654097186354,158.48664994264382,164.69490499660193,162.17136473995498,169.4039678127422,176.92920042195487,173.11283274595098,177.68304176846556,173.0547403095723,168.0507050547596,180.50827711259973,173.40234750598313,185.00132469206858
2,1984-09-23 18:16:11+00:00,202.5982317708958,158.53016556791488,157.08383731526413,161.36022782120898,152.26612885583623,148.8043711516786,151.79950052266008,158.97209312095632,156.5662595942031,154.83273517675048,163.49622674420215,166.85920788089376,169.84976509472747,169.9416031659102,163.94097184366603,168.8278006902366,163.97391959310588,180.81620329689267
3,1984-10-25 18:16:05+00:00,205.27739427121162,157.23469824095218,162.2514849876111,167.25221156263257,163.43649117593753,153.80443165146303,166.15100196508175,165.05390427774057,160.4972795607195,173.96014156396035,175.54155950203312,181.39015443905623,178.4485309127032,173.22129208902015,175.6730009500606,181.2182612825857,184.38865940611623,192.87699460219292
4,1984-11-17 18:22:07+00:00,186.64438212997976,147.52600545837737,150.64835050736986,165.8861797165972,149.67853854986475,138.8894279182553,154.70300946912184,143.19774416507514,154.21827009107483,164.6041417166229,177.368037919507,185.2894695453956,184.13305142171728,191.4565209929931,168.2352905550228,176.33690951607795,187.94693585681836,193.64207223102443
5,1985-04-19 18:16:20+00:00,200.33246360824566,140.447593106032,138.90444877583852,144.6766549397333,162.87919647718985,165.90148874348606,160.6671866221543,135.20979686713463,133.9120250962,154.6655228361812,183.2050039063852,189.85203722934102,188.12583223003872,174.07613527319614,166.504490808798,179.270358627792,185.92322268664833,190.81736851818394
6,1985-07-24 18:15:56+00:00,225.0697730803039,178.27438862526304,176.99559099984714,188.6977446720669,189.0846299927579,180.47700439097704,186.04894119649754,196.53412591147764,190.30933750222653,192.09653429188995,196.66993592203994,209.37348217911335,204.69143129652073,204.1476891032633,203.56231666064753,209.63871739821437,205.2146877657421,198.57311829486886
7,1985-10-12 18:15:03+00:00,204.3233824241589,169.87098381877883,164.0078438528747,168.57225237747002,168.93988672283902,160.87349934363118,168.163698967868,182.52504013395878,173.57163167251156,177.5043258192595,185.72691777957903,188.27932561926096,185.00843364482674,181.5110804575434,179.94774438334758,188.50042637447797,197.09365983710012,193.1823361647181
8,1985-10-28 18:14:51+00:00,202.34495192722503,168.6894309065617,164.97217632629835,169.90839755600473,172.55411053357824,167.25211235067198,163.3479611901776,163.98643381912797,168.15021843714965,173.81066618172034,177.29615571100328,185.23983580644412,187.35966264648866,192.329851946819,172.0941432118819,190.38730109025084,182.9291135857596,189.12093758313668
9,1986-02-01 18:13:04+00:00,,,,,,,,,,,,,,,,,,
