,dates,usa_CA_0213-0000,usa_CA_0213-0001,usa_CA_0213-0002,usa_CA_0213-0003,usa_CA_0213-0004,usa_CA_0213-0005,usa_CA_0213-0006,usa_CA_0213-0007,usa_CA_0213-0008,usa_CA_0213-0009,usa_CA_0213-0010,usa_CA_0213-0011,usa_CA_0213-0012,usa_CA_0213-0013,usa_CA_0213-0014,usa_CA_0213-0015,usa_CA_0213-0016,usa_CA_0213-0017
0,1984-05-02 18:13:15+00:00,205.46328599922975,132.61181919961203,126.1984354696904,129.13483295075446,150.80702278646606,123.46647045547444,133.81297771293325,147.1220693586569,147.35907633963274,156.62742955969946,163.28757669759995,176.45963949979466,168.2085213434638,154.1017495969208,160.3796420592062,169.74306489181433,163.1673091677148,172.82457784165962
1,1984-09-07 18:16:09+00:00,224.0092395926335,172.99557356077364,168.50156780906457,168.78968491029445,166.57114560787358,162.36081232686212,163.956279337955,169.55679779243408,168.00563609495356,174.87359720805338,182.76347177695345,178.94710410094956,182.5449345642977,177.660744010887,172.42640857100852,183.74953897648783,176.7682732877131,188.12682720367496
2,1984-09-23 18:16:11+00:00,209.64339477083794,167.20113541399752,164.59867784853574,168.8750683544806,160.31774371291297,156.3192116849502,158.84466352260222,165.234460232016,164.0811001274747,161.8778981766926,171.01106727747376,174.37404841416537,176.11213220578716,175.87437200796674,169.57710224361975,173.0027120976097,168.3094045161472,184.84201072543104
3,1984-10-25 18:16:05+00:00,219.1087513412433,174.25790694252964,177.00493252897823,182.0056591039997,179.2437563988309,168.55787919283017,179.98235903511343,177.34844389554652,175.25072710208664,187.79149863399203,190.29500704340026,196.14360198042337,190.74307053050916,184.86875067430998,186.73808660608597,189.41462102778965,192.90026375690496,200.7806272136396
4,1984-11-17 18:22:07+00:00,185.71380810328793,146.38068357937203,149.6557382122319,164.89356742145927,148.61502537650267,137.89681562311736,153.77243544243,142.37056725246018,153.22565779593688,163.67356768993108,176.37542562436906,184.29685725025766,183.30587450910232,190.67287970735788,167.49083133366935,175.78545824100132,187.3742749173157,193.1103156443434
5,1985-04-19 18:16:20+00:00,206.3760435046647,147.88584528624006,145.3509339986855,151.12314016258028,169.78614493024017,172.34797396633303,166.71076651857334,140.58186788617377,140.35851031904699,160.70910273260023,189.65148912923217,196.298522452188,193.49790324907786,179.16546571228585,171.33935472593325,182.85173930715143,189.64234877675236,194.2708427447091
6,1985-07-24 18:15:56+00:00,218.99639543187527,170.7994622887355,170.51732150818992,182.2194751804097,182.14362696598232,173.99873489931983,179.97556354806892,191.13556800176332,183.8310680105693,186.02315664346133,190.19166643038272,202.89521268745614,199.2928733868064,199.03326582037604,198.7036145419046,206.03967879173814,201.47722459747834,195.1026167814811
7,1985-10-12 18:15:03+00:00,211.93855930043543,179.24350920496533,172.13069918756966,176.695107712165,177.6429460100122,168.99635467832616,175.77887584414452,189.29408624620459,181.69448700720653,185.11950269553603,193.849773114274,196.40218095395593,191.77747975707254,187.92386098493415,186.0398858843688,193.01312378264183,201.77992253019337,197.53386580830468
8,1985-10-28 18:14:51+00:00,211.84020603042418,180.37589749511451,175.1004473697108,180.03666859941717,183.40582950866298,177.38038339408442,172.84321529337677,172.42665968863832,178.2784894805621,183.3059202849195,187.42442675441572,195.36810684985656,195.79988851599902,200.32585540214458,179.69034649444123,196.01411833659108,188.772346880036,194.54679707067905
9,1986-02-01 18:13:04+00:00,,,,,,,,,,,,,,,,,,
10,1986-03-21 18:12:01+00:00,203.1385678398345,135.94006097691317,114.04987434770085,123.69349212254025,126.57578204639684,127.2187706198183,143.49082738211072,166.60070097712537,168.25241699262287,168.102212801412,163.89035195392432,168.7189026719173,175.03391528778988,187.90045336256097,174.24329461446848,185.16487951446376,193.32696507976652,202.47270882692305
11,1986-05-08 18:10:55+00:00,227.23143621526262,145.95103686172018,135.4756998429284,139.14287024934762,144.33439651958102,135.28615164229709,142.94008415869683,177.17465897762514,169.42483187208018,172.61363099244426,188.78648889420455,172.88487699687244,175.05391508583122,176.83015481864862,172.54457413543668,177.90945069767372,192.08270419085127,193.8168317873819
12,1986-05-24 18:10:28+00:00,230.2704262703317,168.33717179874836,160.9148870425379,153.13286579176798,162.4591375576106,148.82081454663304,158.82550058919617,174.10455623038675,167.16811114934575,181.54812601201002,195.6911147411115,195.20735452044235,194.92682257153686,187.20495795398585,176.35687511609967,185.024399158046,189.3864314199606,194.23033953263067
13,1986-06-09 18:10:00+00:00,206.83981664545314,137.00343505549228,139.77488780660155,147.9633522072909,143.7170344739131,134.30012852575518,151.0347086476476,163.12355594647437,157.186511374068,166.95636744741094,175.91000200016288,183.33342380655978,179.65503879250642,173.1436404158957,170.7504188257924,189.47087537150875,188.111427809347,188.10033323613195
14,1986-07-11 18:08:57+00:00,217.74546035354354,148.4197766088482,150.5282588602789,153.80813934160548,154.18269785354184,156.5607734084077,169.84398520239017,177.2960672106178,178.82881902071452,173.00457505135955,184.84265164004057,189.73669506432998,185.21386196276978,177.03610164109983,169.92899591985446,195.13001781272348,189.92008585433786,191.27586199701742
