,dates,nzd0381-0000,nzd0381-0001,nzd0381-0002,nzd0381-0003,nzd0381-0004,nzd0381-0005,nzd0381-0006,nzd0381-0007,nzd0381-0008,nzd0381-0009,nzd0381-0010,nzd0381-0011,nzd0381-0012,nzd0381-0013,nzd0381-0014,nzd0381-0015,nzd0381-0016,nzd0381-0017,nzd0381-0018
0,1999-08-17 22:12:26+00:00,281.8337576336664,,,,280.97131336640007,,274.09123778977687,259.49724108017796,266.1097209391543,256.25817170900325,,,,224.68086755359067,217.93549436057484,217.30595377561107,211.44434254622956,191.72089268677624,171.3920137447638
1,1999-08-26 22:06:20+00:00,271.42308452710563,257.2332891453628,,,,274.47327276906867,275.5909206607034,272.10857877137454,282.3818558409618,260.3254360938594,,,227.36738776464642,242.5764897568332,237.73093004331588,233.0411408851843,230.02943250501139,217.8964342445099,194.9898667361686
2,1999-10-13 22:06:24+00:00,,,285.0090598923179,284.9802144937962,284.93719414641083,,275.34748718950635,275.9846971796996,274.570479248683,271.1462701649177,261.2860868202776,,200.42572859756595,246.5772668683426,234.79120051045874,222.53198188204425,215.72741676861529,210.5077799824315,190.62738317379518
3,1999-11-21 22:12:24+00:00,277.2165337556436,270.6697909186417,278.15014025597014,,272.71735864736587,,264.0262597543946,267.5638640677535,272.21779513980414,270.48117899371664,263.0198598240421,,218.23285384725716,257.6444902300801,249.5247904090893,237.07681277186006,226.90569753216852,214.78292223246115,193.65062441576902
4,1999-12-07 22:12:29+00:00,274.09410710358935,262.20895413544997,266.4680047708496,,,,264.52957311350093,258.9602453874509,261.1584981660306,263.7485966970852,254.90815717262214,255.06856595583892,206.95485426613988,249.13769538120124,244.39024431496387,240.1549534931658,232.4186896406809,213.84729026311567,179.0800562430157
5,2000-01-08 22:12:26+00:00,268.42111751713657,256.62283452903137,248.51940236432912,,264.1829306986809,269.2330793733918,263.5821618239243,270.9124533355482,273.1789902129961,270.9398139403608,267.02621455574945,261.73899065920637,,257.0000314251224,216.66030231439396,230.2337051394272,230.22112089415558,201.6719754645466,185.29142835259714
6,2000-01-24 22:12:23+00:00,282.2513764439401,268.79156494903947,257.80953497121817,,,,,265.2706050844425,267.9213460066621,265.52293560207636,258.15393302547216,250.94711604595358,,,,176.88661363377358,203.07381207556608,212.42324734481943,167.53103426210376
7,2000-02-18 22:06:05+00:00,259.1933883770406,250.2161403248751,,,,,,310.06783609249686,303.17436282907676,274.07937315989966,266.89810615770466,256.19038845615694,,,,219.10884367683698,226.11538159457936,,179.04810697762343
8,2000-03-12 22:12:09+00:00,,,282.75290518477277,272.67925189486266,274.4935766142221,,,280.87655290997924,285.0142253618978,,,,,,,,,,
9,2000-03-21 22:06:01+00:00,260.5358566155296,249.70714847865455,247.05459296448348,,,251.40485751986077,245.41116418156724,244.32040552683208,248.7556779273219,252.69224689848912,248.53107777723645,250.23044269669606,232.09522609613634,,182.3501280095228,227.78097751826328,227.56294877734769,203.16513978088508,180.590239268252
10,2000-04-13 22:11:54+00:00,255.55230965535867,248.32003218350454,245.28528190681737,,,259.4680332664001,,266.16702962709684,261.46480267287166,254.29313093474713,248.85245337205524,243.17047813036316,254.71676106736638,256.02730489217345,143.3423908146126,218.5925036710091,233.72039575371198,213.62312582419648,198.067698582907
11,2000-05-24 22:05:22+00:00,267.8838148287275,257.02140910754906,243.8067294437207,,,,,255.71086582266088,257.2145895579147,259.80372177782715,268.4296760404541,,255.1002548896498,242.62598556268804,,,203.97827164500234,,
12,2000-05-31 22:11:30+00:00,,,,,,,230.07194575658286,,,,,,,,,,,,
13,2000-08-03 22:10:43+00:00,290.1457432288036,277.422097492901,269.7480128856213,265.20142963739727,253.1452859272981,,248.88223512191078,244.15348735213126,246.69264615826833,257.8477024688262,,248.342732843517,249.8502740078109,241.33465771058812,,240.43317672642763,213.51281067864875,212.2120089199243,179.3985175163626
14,2000-08-19 22:10:38+00:00,297.851255716014,285.2716039830242,272.7497133828271,270.13843316660154,,,276.21850627500464,,271.45360326148705,265.34922840387316,265.7957051841321,256.64540328910954,252.91195652269374,252.38421067816307,257.7460438684486,227.84640791830282,240.00323803682653,200.3429731933297,181.35846952423918
15,2000-09-04 22:10:22+00:00,285.4226546464208,269.20315490771526,263.4233132225013,260.91002747504484,,262.78886123776954,269.1373134145815,262.16804399875633,248.22653046948753,247.14138843074696,238.4688188871281,236.50232791865656,222.42121552244157,216.51039464952305,228.56167071897778,241.16607799976683,213.9057489790526,189.49829797591002,168.10620953375485
16,2000-09-13 22:04:02+00:00,273.0088213989334,261.605187566027,254.1189438393672,,,251.78932920084728,,249.1876273303564,256.206868707517,,248.70434849885118,232.17596491871728,237.33604165804266,229.20857767385812,,,,196.31995090678168,
17,2000-09-20 22:10:03+00:00,,303.4081302514918,286.1915950537483,268.59734997319777,,267.33045112406376,,,,254.18466926589844,228.71987317130254,233.14123932013328,241.03930246836472,,200.30014774513955,199.9047323790533,198.84123909597062,186.56825670446406,171.359982772687
18,2000-11-07 22:09:53+00:00,288.033385352453,278.34274486343173,266.2477631332892,266.3047700603935,258.9184271934483,,252.96654477807337,249.51481069066497,254.54646899084233,255.15919978240302,258.0528024739936,253.91273273117253,239.79828155662923,233.02991109668878,216.84643887825357,229.52414078196807,214.67392417514534,197.7982972800252,164.01691143606186
19,2000-12-18 22:03:49+00:00,,,295.23460625450065,285.481613393406,,287.42923765376764,,,,,,,,,,,,,
20,2001-01-03 22:03:48+00:00,311.6275728818287,,283.4411350925853,273.7263297537075,273.72732589548946,290.8428178124755,,,,,,,,,,,,,
21,2001-01-10 22:10:03+00:00,,268.2371859328834,273.26054323843897,,,,267.49707164673526,257.9416426476242,273.49430534367673,276.5153793302128,271.5042658203695,287.12959669342166,282.9680293045513,,224.9202285183734,238.13704523723408,238.48509254331483,218.46067074394415,208.73688707602258
22,2001-03-08 22:03:44+00:00,255.4557060437608,,,,,,244.66088086456693,254.05797751451922,275.25913983900693,273.4668377689139,272.0475538889883,273.7450808805287,264.77363376614727,233.6380578991956,,238.868077439739,238.24105671420767,232.52020810030228,209.62592749152884
23,2001-03-15 22:09:51+00:00,265.0964303910939,251.17752594718803,251.67076950649837,,,,,253.63901781744346,254.0423898229558,249.50823559963138,248.54951944914907,259.5932729896579,,,,241.38424005107967,242.07275606386312,227.66203924041795,
24,2001-03-31 22:09:43+00:00,289.4560907584482,272.5762580562406,258.6963450703124,258.3413383803577,262.29260822780145,264.9042009792363,,254.64141820292622,244.44625893328345,251.10575233400078,263.50512144376927,,,,,243.73507932686374,244.4777442946043,,
25,2001-04-16 22:09:42+00:00,,,232.08832074577433,212.70356488483827,219.19149833473375,233.18338396712463,225.64966221800893,242.55831212471213,249.0895318498535,241.22235384838717,240.96860258899486,239.3012783415526,235.77366936656026,220.5482169070004,181.21415950114667,221.30811146675853,218.88577229074207,204.37518961479248,185.206555817662
26,2001-05-02 22:09:39+00:00,,,225.34952295478394,217.8840363683632,221.28274436819012,224.85804765596328,216.08758149306973,237.0442826185265,250.3993827402533,234.22827890256312,235.35622706806538,241.2838227670111,235.4553928269842,,,,215.45613296986696,215.2879667939209,206.77148078161358
27,2001-05-27 22:03:12+00:00,287.0525169920716,265.9488278945316,244.23742564417384,,228.57952590801995,,230.84146874656753,239.08259487157676,236.68336722441623,246.05862875462623,247.73850063684094,259.36727163217563,239.73618003369245,219.03743608295,222.15998069491687,231.322873174512,232.5487666308342,,
28,2001-06-19 22:09:05+00:00,,249.31627282073825,248.24865818205336,236.11316546540166,217.63222324273278,234.31230857452118,230.22403131269115,,,249.3007469062366,252.20300225709195,252.84915972732878,262.8281433161039,264.65955891135354,253.0930928105176,,,245.40437301336218,
29,2001-07-05 22:08:57+00:00,272.6163869140927,262.712094873825,259.57652413921846,251.07502094498938,,241.18665157807254,240.81423304299375,,244.1996149350883,242.3196336551613,241.48139544587931,247.10480824271036,243.57149696906058,239.31298145166346,218.51884092593465,,,243.68064614051116,214.30483021859294
30,2001-07-14 22:02:45+00:00,305.94729611056044,,,264.1100946546994,,242.67987648314923,242.54094305753176,238.84076030435003,237.1185224100568,236.5661632079722,,250.56750674285416,246.29160905473054,237.9007633359437,217.50307465667333,239.19749752258315,246.38698974417824,247.12470128131415,
31,2001-08-15 22:02:14+00:00,281.2328070627836,268.86159993292097,255.8676197604146,,247.70834673193767,,251.26686395371553,243.63729784345477,241.8592227461005,247.22467701865787,,236.12494765518898,233.9032468963985,241.3810700925256,233.2284036856974,,214.0609315639895,234.43392628445937,203.43570891946885
32,2001-08-31 22:02:05+00:00,,265.7194599344761,269.02791482109967,,248.207233780218,253.00964807949018,247.11700856675498,252.2699026877806,245.4892087163576,232.37792413439172,234.06972065192946,225.76160222621348,226.8219426801417,221.91208400841435,214.22260285789952,,192.3618482910016,231.20354510130898,197.89061335451296
33,2001-10-02 22:01:40+00:00,290.39494561720653,274.4737168715569,274.6157331469418,,,,,272.2713862925817,276.05939423194314,266.5882775460508,262.0759311108241,258.9853587044886,244.7012140735278,241.30294760396734,236.13962903623653,,225.66428514212302,232.9148573478128,217.40187654523822
34,2001-11-03 22:01:46+00:00,291.10503610444766,280.78726673504184,273.16827707357396,,,,266.7983224164323,249.5454469155315,259.32292645986064,251.94609186764725,246.78895182386083,243.94560573597667,242.08127447773902,237.25714220524466,226.0776004283728,,178.8712862516605,227.06674671326743,221.7848754781725
35,2001-12-21 22:02:05+00:00,,,,,,,,,,,,,,,,,,,
36,2002-02-07 22:02:17+00:00,281.2915470424928,279.81600144572036,274.87606545227897,,,267.273711776808,267.2526331365005,258.5709727269291,267.0308863333945,255.92322229513556,255.72605048796981,245.1564139281417,217.19543486030008,228.0715805077483,205.94068264024673,176.74387539222226,210.43898719843614,202.1690576914665,205.8218255084559
37,2002-02-14 22:08:29+00:00,,300.1372037011661,304.9906407711573,298.7229174116577,,,287.35577847697357,284.3511765213309,277.1738622855579,279.55387997643385,,265.33279387196256,257.33726302790996,250.05489295037975,244.4847994821339,204.2813451324836,233.85045794069256,231.9352656577642,
38,2002-03-11 22:02:19+00:00,274.52599710145023,,270.6608324687904,,,256.973837082871,254.00620624132262,249.7946490455262,251.21044129522554,253.42840260932934,254.2967377858184,246.7444851761479,249.77468200896496,245.40944542867274,226.83833795376634,,,211.54490962583813,199.55541375121538
39,2002-05-30 22:02:01+00:00,,308.41247671452135,282.31527210036484,263.4772528811079,,245.4957512733909,250.4992042104289,248.65261000257652,244.14409685186422,235.2760088434569,237.6454024813472,239.54288942502833,240.18141071600076,229.31846701080713,220.48678786482495,213.40550091356795,218.86877879721075,,
40,2002-06-06 22:08:10+00:00,271.5156434926869,,,234.14232845028042,,208.061713637479,,199.20312125912645,224.8504499850672,219.35941826943514,229.32871066153467,232.29958914204093,230.56934017472025,211.95922365736726,209.8003424055558,205.24669343570451,,,
41,2002-10-05 22:01:07+00:00,278.85322940460725,,,264.624228810365,258.1795772021004,256.02209312804774,257.4955682037829,240.4853488947165,252.1424386476535,231.67612018732922,236.51474583556228,219.95938084140022,217.92078260784442,226.81908678635259,218.47072210867657,193.80111615342517,,,
42,2002-10-28 22:07:22+00:00,303.15145925819877,287.46526166471574,266.9302098072382,257.1172798846275,252.03937306641876,239.11559420636203,229.42256910734076,234.46736999729592,233.52563083757406,237.94898522899356,231.06128201680335,229.43290031919452,222.56270365859785,209.78928364142533,196.23842073143643,203.64069259550627,187.46858847108197,,165.7874891808195
43,2002-11-29 22:07:49+00:00,304.90143063382857,,285.3587435222897,283.862388138529,276.27403614942534,278.59038269376686,273.1541358380647,266.18002020843795,266.88270470376835,267.6911898113507,256.84560353607526,252.1488282976671,255.50320557181595,248.43753892049185,250.08012616078494,250.9784676156964,,,176.344279415119
44,2002-12-24 22:01:45+00:00,303.0479915656219,,265.1771559022303,259.85488902260107,266.37545509889316,262.174544422108,,257.5234968026948,250.60466641826525,254.71437096129972,257.1197418890678,252.3505543458254,248.9804665093426,246.54967501311438,247.40066931131224,246.6792811805148,,203.4957733196889,198.08829507563243
45,2002-12-31 22:07:56+00:00,286.9634964926367,273.26645583012106,271.86202259717726,276.65400021217386,277.0858718629446,,,281.01729831640614,286.835789664653,278.3998530284899,278.13239793745487,264.34933950658194,259.1167464768098,253.46442064128829,253.48120828391544,247.91080362374973,218.3476327578846,151.2581451018166,
46,2003-01-25 22:01:54+00:00,290.1789474117949,277.31134746595933,268.2230787704143,269.21465857716163,269.00285976600003,,,252.72645890982258,251.17178693195837,245.03005303582955,239.87347202204856,,250.3968356235399,241.6262944470699,237.94352750763332,228.21065082304074,207.99631219371383,122.51427166524456,174.27954524320356
47,2003-02-01 22:08:09+00:00,272.6599510904481,250.90842805852807,246.20631560744297,250.78663717372433,,249.12513435872756,247.89005215831776,258.7483675186733,272.29084321061055,259.73196849481377,260.2102348736159,248.54366078721705,243.68850407081553,242.44879242263386,,233.16799535650804,,,
