,dates,aus0115-0000,aus0115-0001,aus0115-0002,aus0115-0003,aus0115-0004,aus0115-0005,aus0115-0006,aus0115-0007,aus0115-0008,aus0115-0009,aus0115-0010,aus0115-0011,aus0115-0012,aus0115-0013,aus0115-0014,aus0115-0015,aus0115-0016,aus0115-0017,aus0115-0018,aus0115-0019,aus0115-0020,aus0115-0021,aus0115-0022,aus0115-0023,aus0115-0024,aus0115-0025,aus0115-0026,aus0115-0027,aus0115-0028,aus0115-0029,aus0115-0030,aus0115-0031,aus0115-0032,aus0115-0033,aus0115-0034,aus0115-0035,aus0115-0036,aus0115-0037,aus0115-0038,aus0115-0039,aus0115-0040,aus0115-0041,aus0115-0042,aus0115-0043,aus0115-0044,aus0115-0045,aus0115-0046,aus0115-0047,aus0115-0048,aus0115-0049,aus0115-0050,aus0115-0051,aus0115-0052,aus0115-0053,aus0115-0054,aus0115-0055,aus0115-0056,aus0115-0057,aus0115-0058
0,1987-05-22 23:06:56+00:00,249.31008818258488,259.00883764561667,251.86645125187863,252.27164680635815,244.91758763237016,223.94299186711638,228.15347815174817,240.1620240225368,231.1013176213026,233.19009256838544,235.51679351409487,,,,215.96700847405663,221.4308572024134,226.26861443179746,220.66279584181507,230.6339051199484,236.30075461690612,236.48897513801262,228.77636955267104,232.48057334688238,246.5998327220287,242.2617109817374,240.03656364584185,239.7525402470362,243.37325742044857,250.0538324652748,259.7813648167679,256.6272560383703,252.0719795465759,253.49062863194737,251.6854704451937,255.75551501474445,265.60580278914324,273.0667870485765,259.5814133419574,264.0036637835459,263.161443100626,272.8022935605318,262.3913924630882,261.261027398121,263.1593516737819,254.37347348721204,266.83723800678086,267.7670478480107,260.7151375199807,257.21939273726724,266.1305527470607,265.038572260299,243.2088974275355,257.8540466258996,269.3735523763418,292.75592433198716,293.24103231421554,277.2677414191158,226.8916376377133,
1,1987-09-11 23:09:41+00:00,,264.82051070746525,259.8957447043475,246.55189763906014,244.99348009575942,243.86160389102213,238.17611013777196,237.27322110684838,244.56515739173278,244.80656781389035,244.0582894371544,243.95757051502326,236.74725966922935,234.7897007504933,240.07159767658374,237.45438907464333,237.8616720521773,242.5747780688969,242.286147895458,244.09739870897482,242.78567711019437,254.67926683869985,256.1071358760293,258.79014661974173,253.8628783036633,255.3832243362719,253.54146585326026,252.93664441881913,261.7217739716677,257.47238644739934,262.22223213560983,262.66647385128897,262.2636716842982,257.17094052002693,266.8457978224479,268.43608537481055,273.99983317011663,273.35327135996226,279.9260064713338,277.79895171889507,267.99923338359554,261.6231172038433,271.5418389546982,275.89572603598964,274.9660171575221,275.1073497319609,272.5972338718497,274.9624250257985,269.2573253482921,267.9237638727164,266.69958710709705,267.89022573226976,275.89693175160795,279.3428279436977,287.3677480136849,289.0979820263251,277.37384174563095,224.1554092104392,
2,1987-09-27 23:10:03+00:00,274.87593825330003,286.8104402705211,291.37782349883713,284.67642977062184,274.4799759563352,267.40903002267663,272.1337859856211,267.9153059587203,271.89819130481766,270.52933985076794,268.00176227970866,267.36304639024314,263.46410347104967,269.58079911879577,270.27893885922254,274.270551429943,268.72754975832737,267.24040721087783,268.5633908193505,260.8453896624195,267.96968764828745,276.4448370839414,275.3256518529447,273.04012781879885,263.5810979095922,268.92398136719527,277.9560458897511,277.86058840160706,278.4833070088388,282.44337619218373,285.2573987813222,283.5694010655694,282.5999212839718,283.918700705097,285.90227792317023,284.4405480105335,296.65724185895914,306.24977824868625,297.4323381107496,291.3152418064672,283.3885004954955,286.9837272712916,293.76284498876447,305.7858345757713,303.33060120461624,298.30184503553056,299.39377986093996,299.46396818348734,297.7824281043483,295.94919493834556,287.42804836258966,287.2784549880468,290.772017400145,301.8210561672306,307.18300685904495,298.5091710042293,287.98405576445106,231.29086992503176,
3,1987-10-06 23:04:03+00:00,251.95725481817175,272.3149301127281,270.1565945553066,262.50425968348554,263.69656597530957,257.0884091020732,252.69333619352116,255.51033199010806,257.0141917982914,259.93165273006565,257.6156296591212,258.77197588617094,252.2588895009332,252.45917824324093,253.47147025761717,250.8840547950222,250.4692977848826,254.93900329576076,252.89162479637434,249.79389743193025,249.10367451513636,255.89357096285943,258.61871845058363,259.8345159167137,260.9423956415104,263.7536565039494,261.9206418701509,265.2003282620075,269.13990683967796,268.207426449388,270.30734421726436,264.5304946214244,262.4855881751943,268.1269159283067,271.5203322399652,284.81402807920267,287.7161804944844,280.4699217953972,286.4755440035758,275.88312988670833,273.6714539104338,282.4549221643951,283.83132687066757,284.72339402210207,286.8104210525956,288.41899603697425,284.82850057137625,280.6501777367774,279.60612575670297,281.956265709474,269.88699027422587,270.91264670299375,272.8118031559556,280.66038860518944,291.7044929529389,288.021748092226,276.86551498209565,,
4,1987-12-16 23:11:29+00:00,,,,,286.9280125509556,,,,279.0873832129049,,,276.9840855025942,268.6757895473491,268.7371659174491,273.571835301272,274.49385375806605,265.9078508128015,271.26178821398616,267.7267510666618,259.2742137437128,264.36653785514113,266.46613713479775,267.18367829844425,268.0134516617468,266.8402604130789,268.6842624613795,269.6906870211476,272.2118554301477,270.4794345032378,262.4584856831185,268.9388856478996,266.30089988123245,270.23934576736525,271.4510591921019,275.1836523039084,289.86564694653396,293.09173715154185,293.7073352210017,300.42979242190586,298.6811526320823,,300.7389841923159,294.73990025306125,293.19452526845254,306.0081342074303,304.5978376596846,299.5160386843619,295.43212260767586,301.14539117639765,286.9536941125675,282.86869304445406,272.23933220628794,278.69645735308745,287.87912269300523,294.2062176790947,287.2200654116188,279.9130876967217,240.99075880661556,
5,1988-01-17 23:12:02+00:00,245.8388050606378,250.74367710106182,249.10100288959717,244.61798645258554,244.15008106465618,236.21884298448865,239.64644557300616,242.0018694317836,245.94871971688352,245.41755821587338,243.1916744418821,234.50153315179892,223.07404883703595,218.29241224084927,227.10708632367215,232.88619204856428,234.9867596541642,237.40067750406914,234.59262993889868,225.19470549334463,230.40359698884455,231.43660247375635,232.41810972481753,231.2029994349505,232.8024578919224,229.72585022364822,232.808579145212,231.24584072119248,241.00147035139494,247.6582988915713,246.484322614915,246.60779194413047,239.97002095294062,240.45121989605914,241.5010245845919,249.1585568352343,251.76154915408142,257.5957572748221,257.36837635488996,265.4662826303032,261.6747478026894,262.01224866292284,266.13852952342216,268.89114174065395,260.16760315296875,261.99553308511736,257.8714891416653,251.54595986323292,248.7046580917784,253.686780868013,244.15511354552513,249.78701842891942,251.5487792873317,258.46165367200894,259.09352909431817,250.5485107464057,,,
6,1988-02-18 23:12:35+00:00,262.7569855056058,269.75522428696127,271.7636818814236,264.9146932014563,257.7044595007785,248.12851139514845,249.89356565251586,254.52934993860225,258.75854903798233,264.09227047921553,259.3912365304417,252.998579502249,242.5821964547801,233.943157303817,238.0953057289075,244.99474474911543,242.4108996888845,244.9064625361852,246.55571787594891,238.485521401428,240.91154278148946,243.89762612838828,241.62471123083492,249.39381231785927,243.618039000803,240.195412738274,246.2885057486419,246.90113734657922,251.7434569140399,252.53554266595924,257.33401982319873,256.68300736089884,247.39151031729438,248.00477906029474,253.40533834878352,259.48595988051363,266.59994157199355,266.1708139754553,267.32430932709264,264.4048294175975,262.23640904656503,264.044951352876,271.3037413751123,273.90554043004596,270.77300902670873,272.5630816609631,259.3085671520167,258.27375651126374,264.60419934928575,258.0490055835278,251.85980772922676,258.8235452085097,255.4672419439392,263.55396410819816,268.3560829231648,269.409645892892,,,
7,1988-04-22 23:13:04+00:00,234.51375200972433,,,,,,,,,,,,,,,,,,225.37955534824533,,,,,,,,233.86201921909017,238.42229899909591,237.4007183856023,241.52732773931416,239.79357630928632,238.98924543733185,246.15341241250783,239.3425182887795,243.60278302834365,246.98266660963387,251.63083380063148,251.41626549705012,262.6283239889367,258.6476369633384,255.17284442020778,228.34580399471253,,,,,,244.3421667974336,246.27091601878593,236.96511434775624,250.7963922696259,237.78901438462884,228.67187865497107,221.72892050969395,243.10272494023957,259.68936190226526,259.8532646835444,229.44554165889775,
8,1988-05-08 23:13:14+00:00,236.08643907837236,244.17672942297665,247.99973129579746,245.07330173125735,246.65830679158944,244.8683028763386,246.7058984907064,242.87878378571872,256.122385380712,246.1690640978609,238.56432487920492,226.08403575494273,226.4604645149288,231.90390000322435,231.44150705887824,237.95159632271634,231.69592703345575,240.38833373698532,234.41474575760816,230.33539409949992,236.6915336041017,238.74806674031538,235.41327679429293,233.16581127361428,234.87678450301854,227.32244231972925,234.90553654081987,237.31210797518247,240.70268658374826,242.25614445828134,240.10679612179143,243.50202332760716,249.1189232641163,249.12836830263322,247.8007139772232,252.06756477521742,250.3822251415426,255.77666727502526,260.3529302949296,263.29231348054554,257.5379789428061,259.2353769458538,254.43299834369742,260.66079268948124,251.15490447084926,245.02981845463353,251.7172614144829,251.8555289587449,256.2173693500146,253.22601308838227,245.01969349568802,250.5604114180227,223.0123188784896,227.2716018967624,250.53762396225525,265.4972308897208,266.5800536968814,222.53626525184328,160.9303314970315
9,1988-06-09 23:13:27+00:00,245.395675118243,247.5332790537274,255.82152445184084,260.2561699167353,243.83442716915638,239.43588021355708,241.3900397503606,238.32157415180228,243.24929446899793,246.68399178567506,243.7166647199877,229.62977419561543,224.89761997568377,231.7707756788658,229.9002137298428,234.7576771819814,235.48033920958403,232.25866225281976,229.2385020220467,227.34559995310815,232.01074713837403,228.2429836481861,235.42960566470612,230.56928919046845,232.5361066763649,238.0663581625333,241.82387739090973,238.6256355726544,237.99393980424756,240.4909118739307,240.84987260234522,245.43555595730686,251.03313237599744,248.48462667466924,247.2069610754159,252.8692929091972,250.6015188698707,255.25296695353654,258.35713154908683,261.7992947018357,261.32413018959153,256.5794900068828,249.59471742725924,252.08933499903765,250.56261523890447,250.84485519305878,250.3284644563588,258.31193192791085,261.379741708867,248.57999687426775,254.4684145504456,235.7262998249172,225.71383571980942,257.08993463897383,259.402736928193,261.18998671528806,256.34713251382135,221.0278150550963,172.4447864427594
10,1988-06-18 23:07:20+00:00,241.33426718525106,248.2275874114943,247.32552795830475,240.92152481658533,241.91670144024243,234.98980871931641,230.4860539097456,229.5208031850448,233.74345555466667,241.09494917856392,238.41141479723075,227.09633183244154,226.38338083603495,220.5581349291463,228.63774771505894,228.78735111648123,234.39337578429618,232.14289755083016,223.7775540009363,227.001860734398,228.80871568626551,231.5348378286608,229.53072193639176,232.708665188418,232.62944959654473,239.35601583591824,240.63510040054152,239.98856846818265,243.49460160063992,240.24158970866395,239.81911133888798,241.58836024905574,249.23309746632944,245.85551046553857,245.48727926048034,252.42141548906517,254.05983421787914,252.36885836605492,258.1369510850951,266.21802727104017,260.06066572478665,254.06543852414737,255.64160274720783,254.61425978485195,253.37231441857233,248.40396066398446,252.86541313343614,255.3952411226152,262.2410225686131,255.76928762318713,257.3147594701399,242.6388352085547,238.41085195417676,250.0162809306205,259.0044768635906,266.9318554589515,250.8716032265182,204.02706275018008,184.29545209492912
11,1988-06-25 23:13:32+00:00,260.9943785039473,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.21973192095027,,,,,,,,250.87798907633356,250.78329205969294,258.72200950993897,267.91053455096653,262.6898391655771,,,255.00257826239894,245.03537533809467,248.13744467333527,249.1853259511712,257.0306345939248,262.4937543609775,249.3156164547288,259.55022089139,241.06683407799449,240.62126244908896,257.03487804706026,,,,205.88088272740166,
12,1988-07-27 23:13:38+00:00,227.77287337993474,239.55753419904448,240.87381129986997,228.57211382563415,236.92970422786289,235.10225175097582,231.9453063331094,225.44445672750882,231.6327498066746,234.7291265497483,234.25519882700232,225.46931054652111,222.89130058860076,222.03417184798045,224.40215661273126,221.08225289565573,229.69181836370163,234.1335264413299,233.62713744247114,223.40981642579405,222.00749291398995,231.08248165314208,225.62109564040298,228.12791545247276,231.75055728499623,240.15245022896625,243.03817528057218,236.9691121593506,240.4587290012973,237.8417791520919,228.01981980481892,235.7638609823974,241.60174548687897,240.97313209076802,244.7619368416786,247.31902632148072,250.0236186073296,256.27802206380056,257.6569015688898,264.3614855400465,259.58137466262076,249.2133406414321,248.65239295719297,250.24367192328017,245.1021258710283,244.40106435529788,249.77463013126484,249.46061889486444,253.17837470201604,253.92624801662637,250.43117636580996,243.8864513755865,236.22390686315694,245.6287444086719,263.3280881403127,263.49663476845376,253.34437161266618,201.6542126595358,
13,1988-08-28 23:13:42+00:00,251.32869843820924,270.32331729163957,271.8667232077766,256.663069490161,252.76557406257965,260.5756486581988,257.73674975898064,255.14034111065718,246.11967394801553,248.34425141801125,256.3251746269798,253.13584569555158,248.3788946500372,247.5907187486016,251.72399527837788,249.6197882890858,243.19803304129022,251.23037708201068,247.0419453347612,249.2793453201388,244.035912760563,243.84652700457175,249.76200251848854,247.95132413996726,255.09625714279275,259.4645825272076,258.9111248230414,260.1666813130779,260.11579385328287,263.8135336609386,261.34532978296625,255.61150214729253,256.0857100331646,254.24627616945477,263.78391728169123,263.6271592060921,275.3114638289315,279.44264091420786,282.4120965032315,281.6494964476129,275.0428565261525,273.1541872981871,269.89009307314916,265.1031849998441,265.45568709839284,259.0390744319538,258.0116014367765,261.83213396968256,270.04571835618276,274.38694953038214,270.23769065121735,271.88630232102645,260.78059817264136,259.81966983712806,260.9622649658943,267.3548103127535,252.48977225794826,191.85444763445815,
14,1988-09-22 23:07:26+00:00,259.6951045557191,264.38916265364725,261.72907659254554,256.5266128587252,253.5206561655919,249.96427023775237,244.94168979483823,247.57218324830575,243.48351200264287,246.25517501058135,247.9734305168326,245.15889618708792,245.08640604853196,244.03240047663894,244.16730376977227,244.12705543226514,244.86557037096577,247.142672686541,246.1372384811088,240.3105870193736,237.75276214289215,241.33738249882822,245.09348550554313,245.6004518044254,246.17243820945612,245.73651798215224,246.40898381502427,251.36099620602357,251.2141565248139,253.67535181777737,250.28107442291605,250.56379401273657,254.56363036083502,253.30764065020412,260.5527116172367,263.52812893982855,261.30007725271327,264.7025873224468,266.9677826475553,268.3405771558617,265.25296168444066,262.9959134270492,257.95090688953934,260.96137999798077,254.39573132385544,254.03061264775636,258.2458853046193,261.42628234863014,265.2434322932495,264.0052363676296,261.75308395828273,260.90448106958615,263.6115357599798,261.80287060060397,263.57546617309396,267.08603897021004,262.5567084068835,225.19958865512484,
15,1988-09-29 23:13:32+00:00,269.0616168941145,276.4578679669201,275.1999481728453,275.10559776188836,268.15172013393243,258.35629196642896,254.95423745890875,265.27987974430897,259.15612843368575,265.4637036185772,262.2620643235222,251.9839382355093,251.15984744728755,250.33438198396175,252.79747415960585,250.7750343896606,258.5626459515372,250.97882795382102,253.334147946729,250.22266541806982,249.25209240451886,251.59487662876498,258.4488645851428,251.31626881524377,254.23811132434585,255.76212212515068,256.6048771479342,256.7921256023833,260.9293188461813,259.75186989664144,262.0099509861778,267.96555433373067,262.19920317953154,261.4674535972788,268.638272110851,276.69634467652685,274.37884527941,278.90113106180587,282.50312181493695,276.6597006177407,272.783619342685,276.549697201598,277.112928660724,268.6840749819358,249.39562342836595,263.37840163085656,262.5438751216429,268.69836253782,267.7076415993692,280.4669769659544,268.0003244544856,273.2594901722709,271.80882556075284,270.03478647642766,264.43726101930076,265.91878883390746,263.19123355693193,228.1678554336265,
16,1988-12-02 23:13:27+00:00,289.8130983770164,292.22336312997,287.49557603112436,277.8614214472287,264.5545920663679,255.17269130751754,269.8964314752597,259.4645461539293,264.14317306470844,261.8964031209199,260.5618598056345,259.6670771123245,257.7438608209307,252.12813924094996,258.252756644953,263.66029848096525,260.77549239605577,261.5574224530141,255.8689007737172,249.6669324251446,250.18673377232915,256.22536632725235,259.482955499429,266.9842154045423,271.48484509780997,269.40141282000445,267.792831472736,265.4191851141647,265.2741941235157,263.2197575099311,263.4737052077511,263.59536486806576,262.1458215494455,266.73968913795255,275.80107713205564,273.48329305424534,279.22707076183667,277.4493477976941,285.9087719351671,274.62292992240333,274.19466696319097,271.7655292649131,267.5070677021255,270.7419712699431,273.02500062195475,275.3451924644123,266.8057835292866,276.1496497553023,280.3527136674538,274.58535330255955,269.2375531842161,271.0469553109145,266.3947555681146,257.73096694129345,269.7976730516088,286.61273647319933,284.2652603153731,235.65654037607567,
17,1989-01-03 23:13:14+00:00,276.64080270942685,284.2957909506324,281.24436033188954,267.8147768545295,251.89980126567485,244.23242914796148,245.8670529276389,247.9760591664525,248.02556991286542,243.96208072407993,246.99969751943956,242.45838886410408,236.37186701548615,237.54379511369496,242.03182533391532,247.3346902994392,239.9455299766725,241.1353462302473,238.74180380251306,234.72973910037527,233.28479837310456,235.59584048602963,238.8736916244836,241.66993730810287,245.96895107380627,247.427880094182,244.33332349987285,246.629973989996,243.9752156661107,241.02626628899233,243.3702383086414,243.21106318959923,245.47535024577243,246.96103998757874,252.71803714038793,259.0286990647092,258.5669722735375,268.96571917901093,262.1742640589422,259.478793896298,263.5519544764595,262.1362081940944,266.65925363406797,269.2240688170169,264.270814338461,254.94494892137723,259.25004888053417,257.835525112376,263.9747989676947,254.54097608271888,257.7962435469956,254.71972563552643,249.89095646574654,253.50991440716732,259.052359806932,267.14510167282555,259.4905679540242,220.24103088317088,
18,1989-03-08 23:12:27+00:00,259.77030389512674,252.74507689615777,257.48041977869144,261.00011304588844,260.27749131428914,249.29421184101005,243.4913053527202,240.2804948231405,249.85590309139718,252.64267681765924,253.4103666935594,256.04370765723047,254.30981337104498,242.53832970071255,229.02018668061595,234.74885503874816,242.8129715725401,249.67213767929087,257.5302882494288,247.91692999912243,228.89933889983763,232.95334771120287,243.86674471217157,253.0507772185495,255.66140010092198,258.89589905131436,246.45868795631142,239.3245449484461,241.03765802438596,246.47704832167187,254.47509734034298,260.6610863083426,265.81450973935245,254.35218915223302,250.16149803056783,251.55619189156,256.80317516454966,263.0119282319538,276.60470442629634,280.3575797921543,265.27461416927497,263.1417126679502,273.97997883122616,270.6279310932032,274.9439312052092,266.33524088517595,264.3814857591898,264.87237197050706,274.6386584043094,272.38333517616144,268.17525026833493,271.35848031067565,263.5926768943541,264.5013273021076,275.4656503234162,282.3314039091637,260.8513768220347,211.1988020638756,
19,1989-07-14 23:10:17+00:00,219.31112506157723,232.66841817535263,,,,,,,,,,,,,,,,,,,,,214.13796454138122,216.90819700918723,221.2246945873914,218.9093041801135,225.26065172045074,225.4057063949785,231.60831493832103,226.9653227462216,221.9185203625334,222.09164691326876,220.91950891175358,224.50162143149782,228.02491914166112,227.99847784515157,237.44923807486163,252.0644103914667,243.6303038844723,245.3600336153932,235.81544767618564,243.07732802556376,248.76972602924818,260.0150207475325,256.87372635951016,256.12181841631,250.3278229492969,255.1259586034273,258.5799564774511,259.03422754410155,252.72520553987542,250.22819601511827,245.33100506574536,253.5313788095993,266.53604548596724,266.69469709591374,258.0878407057233,195.49058380047157,
20,1989-08-08 23:03:35+00:00,239.52263832658514,248.7242543202358,242.3860361211296,236.60038185061885,224.07768825135847,222.99931714955102,231.35083449951554,230.96391006321645,233.79894483925867,222.05540607705905,224.6669916522804,227.28067342037446,228.15827221438357,230.490601026779,232.18434909699735,226.60927096897612,224.071109509293,224.68532230045057,221.65302269983874,228.20694226853593,237.47223413084401,234.49070022474334,235.46338890642565,234.43689390473426,231.33749121697892,244.68862322326524,252.20249481179562,241.68412582834304,243.46920590848873,240.6897001998692,240.93006896778851,238.0055948948846,245.63549462404185,253.3197197073239,258.06439735305656,265.32923628271107,265.82219800152325,265.2996751409876,261.399970365426,268.8025376376143,265.20490207118354,261.8300316608927,263.021538080702,268.967220571784,266.10643669053576,266.2134804721683,276.3932576836357,266.92203365814623,260.52706810150426,269.16045752004214,282.43564295458253,266.91240342033524,262.4693612323568,274.8938907654228,283.7929678007102,280.9640881159372,263.50139386505305,228.73676629301013,
21,1989-08-15 23:09:35+00:00,227.8061844024152,239.4182336499555,238.94820004477805,239.02880169097125,235.68667886563782,230.61389330387505,228.50735207422957,229.1389912554898,232.13418979930404,234.7057029434395,225.01536359432515,221.08736103067008,224.2766051756683,220.47168933890563,223.2296082709658,228.3137973852628,225.91969704036396,223.01756462673765,219.7898727739759,223.00171045627727,231.06553332013306,229.8045628759806,213.2830104074796,220.18365025035683,227.49590471547145,235.22792980014427,235.51917493455966,240.41097422863388,233.1331737456813,239.47249034893414,237.45345220800166,236.03324705879587,239.15876107857883,235.32248234129932,245.3228325314425,246.12219980229412,251.6851094530195,254.94704272230484,265.6982042679814,265.75945355707535,259.73068295767837,266.5225171443104,269.1249875471618,261.1903834443827,258.7605552217143,260.93086609667574,257.28740290760226,258.39587352166006,274.01301558920176,278.63092121682035,269.4631560884904,267.74942903955815,267.07657768952066,259.226226055398,260.4286872722277,262.6096885110998,255.65685991997918,210.5596636530514,
22,1989-08-24 23:03:14+00:00,,249.9242241352914,243.53355376016432,237.45039557687443,234.87591795207803,228.5702655220966,225.74935237556568,220.9879752541943,226.8159508012312,225.7793006158872,228.8835237244169,226.99958302232048,222.38656040942445,227.0780135175781,226.66422825290365,225.8679337447331,229.12619000860536,222.76332340437352,223.7167162274576,227.20517160583438,235.04504695941466,230.3993155176669,229.1690050683344,231.31221933308044,233.33440387846267,239.80598582942025,241.22178634446593,241.18810724232043,239.47842142302383,234.38530418326886,230.7939284819004,237.34345022062936,242.18382562433058,247.5920293062501,248.43535678480268,249.74574119116758,255.22845462990844,258.966361482954,264.6402061632574,263.2817194313338,256.7846605865978,263.9431560707527,265.4984167144473,275.16387178449224,271.8085314519436,263.1018645584361,266.43413901823374,268.4481178764788,279.72066217999503,284.84755273004356,273.2537524734028,274.2829454271897,267.83672221282114,268.69342447631834,277.6961681002035,267.4737029558853,257.49936913536845,205.02471905844334,
23,1989-09-09 23:02:50+00:00,248.8411815364543,257.3523546747588,254.98890049663274,246.22539005694458,237.42003690982185,235.11746125027173,229.18657089392178,226.19420392206374,230.15844204803616,231.00596594095984,232.9921216217136,230.21827113333075,234.29574542302484,232.47715750588904,236.36970542846686,234.01744345970715,233.50881985361283,226.3861722434489,229.3404735630822,235.25725462659378,238.78888591648607,236.60628475532795,237.24785269315115,231.8283093515508,239.02519986613967,243.24035253748528,248.1586608058051,249.52962641909033,248.90108770413147,241.23659100236983,244.60683526322921,247.71508899683684,240.36497893671546,247.712211213308,259.77313729741866,260.89867588308186,265.1932174020569,267.4920684589199,265.02989325753913,266.9149297855539,267.0855933465935,267.2038522166821,272.287793344539,277.2313850331276,270.06887579767334,265.16075978050344,269.1480578959755,270.3215366734339,288.6942215155688,281.7264447407954,271.5705517647015,280.9394764988645,262.9199466482163,265.7024503693875,269.47323469453454,266.30753643154424,250.0684142998633,222.5191686281607,166.1791545128264
24,1989-09-16 23:08:43+00:00,242.25619659436762,255.22651089089126,257.00253747242556,247.9432451624425,244.4750915948951,240.6536706689564,242.93821029816445,234.41171825146512,236.35935233504097,231.8159260291799,239.50328336120438,239.6679512599606,234.2185954400673,226.68799923450473,233.5227096831161,235.28363504203512,236.6480735564772,237.18494983401806,237.37044499395503,244.01636397432333,238.19920164341744,238.40929270169096,237.79888793474822,235.66584995361166,236.21416770295838,249.12711520389269,256.9579821323697,251.54840576239667,247.32707967439163,253.38510701331973,255.78980787516795,247.53995188649395,234.29565140424913,250.12086422281612,255.98334444357715,261.9093687293337,268.9251051866219,271.59143032351517,278.196704279815,270.94967078711187,272.4185031296738,273.7141265163308,269.5137405329849,270.12949099011524,266.07481358972314,266.8059797823736,268.51575976720716,276.4208192468316,283.38945035264015,280.65070980794366,279.02897679516684,277.6274786712525,263.5902358223747,261.4339043683305,264.3013856628613,261.5581284025223,253.44907120658743,230.9974890455852,
25,1990-04-12 23:03:06+00:00,246.21329828969724,254.06568281013298,252.63300907635846,252.87994196162867,254.22435244522148,247.6554577942668,250.9992848641574,248.30383730453403,244.97365122986463,238.1368925703701,241.61446859061255,237.13656772965578,233.75431254460506,229.0846316949949,236.41020480465957,240.02937347363934,246.55013767594124,246.54234863387092,241.5773961098526,239.95169786137203,246.63847778375168,250.46469249831785,249.84742057894167,251.3275138373965,247.56506595686093,255.67121480553774,259.9536365012699,262.5365766937921,256.75482517452383,270.9527055830924,264.29511233496737,266.44099507894424,252.05406918862147,262.93712359070275,272.20659944041364,282.24252459478396,282.3354239506692,287.06998453579666,289.913489551258,285.59234958511894,282.5028063774808,288.0134035962824,288.90343359734555,291.06444156107426,288.026947872737,279.5169100046448,277.6647394992154,284.16661415187167,296.9077413709835,298.1989889536527,299.69907610442385,297.1609201284876,290.1534906056399,293.6520434447244,302.71158884579455,298.2687763296117,289.9356763074606,,
